Time,x,y,y0,beta_x,psi,alpha_x,alpha_xy,beta_y,alpha_y,alpha_0,compartment,R1,R2,R3,R4,R5,R6
7.46,0.33777006659556885,0.4040994160341844,1.2966174271935398,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4367765973283103,0.13510802663822755,0.129661742719354,0.040409941603418445
7.47,0.33640633168554274,0.40499151286074675,1.296669147985236,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4359734694568388,0.1345625326742171,0.1296669147985236,0.040499151286074675
7.48,0.33505061655547935,0.405882767065622,1.296715380185408,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.43517206833465816,0.13402024662219175,0.1296715380185408,0.040588276706562204
7.49,0.3337029037572277,0.40677317404269553,1.2967561610848568,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.43437244591549334,0.1334811615028911,0.1296756161084857,0.04067731740426955
7.5,0.33236317532832743,0.40766272922985425,1.296791527841101,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.43357465327950895,0.13294527013133098,0.1296791527841101,0.04076627292298543
7.51,0.33103141280051634,0.40855142810893885,1.2968215174749813,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.43277874063542604,0.13241256512020655,0.12968215174749814,0.04085514281089389
7.5200000000000005,0.3297075972082368,0.409439266205697,1.2968461668672648,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4319847573228287,0.13188303888329472,0.12968461668672648,0.0409439266205697
7.53,0.32839170909714327,0.41032623908973564,1.2968655127552478,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.43119275181466027,0.1313566836388573,0.12968655127552478,0.04103262390897357
7.54,0.3270837285326084,0.4112123423744744,1.2968795917293598,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.430402771719906,0.13083349141304337,0.129687959172936,0.04112123423744744
7.55,0.32578363584339826,0.41209757143015024,1.2968884438395303,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4296148644567964,0.1303134543373593,0.12968884438395303,0.04120975714301503
7.5600000000000005,0.32449141244136936,0.4129819210671504,1.296892116574833,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4288290780154552,0.12979656497654776,0.12968921165748332,0.041298192106715044
7.57,0.3232070348170037,0.4138653878829222,1.2968906353356764,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.42804545545929085,0.1292828139268015,0.12968906353356766,0.041386538788292224
7.58,0.32193048129167107,0.41474796762973226,1.296884036543057,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4272640410681028,0.12877219251666844,0.1296884036543057,0.04147479676297323
7.59,0.32066172975446455,0.4156296561012883,1.2968723564809825,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4264848782806156,0.12826469190178583,0.12968723564809825,0.04156296561012884
7.6000000000000005,0.31940075767084714,0.41651044913263746,1.2968556312937636,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.42570800969852557,0.12776030306833885,0.12968556312937637,0.04165104491326375
7.61,0.31814754209129964,0.41739034260006375,1.296833896983307,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4249334770907385,0.12725901683651986,0.1296833896983307,0.04173903426000638
7.62,0.3169020596599672,0.41826933242098674,1.2968071894064084,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.42416132139779267,0.12676082386398688,0.12968071894064084,0.04182693324209868
7.63,0.31566428662330687,0.41914741455385907,1.2967755442720446,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.42339158273647165,0.12626571464932276,0.12967755442720447,0.04191474145538591
7.640000000000001,0.3144341988387348,0.4200245849980648,1.2967389971386676,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4226243004046034,0.12577367953549393,0.12967389971386675,0.04200245849980648
7.65,0.3132117717832737,0.42090083979381676,1.2966975834114962,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4218595128860454,0.1252847087133095,0.12966975834114963,0.04209008397938168
7.66,0.3119969805621994,0.42177617502205555,1.2966513383398093,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4210972578558562,0.12479879222487976,0.12966513383398093,0.042177617502205555
7.67,0.31078979991768874,0.4226505868043467,1.2966002970142385,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4203375721856533,0.1243159199670755,0.12966002970142385,0.042265058680434675
7.68,0.30959020423746636,0.4235240713027791,1.2965444943640618,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.41958049194915403,0.12383608169498656,0.1296544494364062,0.04235240713027791
7.69,0.3083981675634521,0.4243966247198629,1.296483965154495,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.41882605242790333,0.12335926702538086,0.12964839651544952,0.04243966247198629
7.7,0.3072136636004085,0.4252682432984272,1.2964187439839852,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4180742881171831,0.12288546544016342,0.12964187439839853,0.04252682432984273
7.71,0.3060366657245874,0.4261389233215188,1.2963488652815036,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4173252327321063,0.12241466628983495,0.12963488652815036,0.04261389233215188
7.72,0.3048671469923774,0.42700866111229946,1.296274363303839,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4165789192138933,0.12194685879695095,0.1296274363303839,0.042700866111229946
7.73,0.30370508014895137,0.4278774530339443,1.2961952721328887,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4158353797363304,0.12148203205958055,0.12961952721328887,0.04278774530339444
7.74,0.3025504261220075,0.42874529461376726,1.2961116400180548,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.415094629066243,0.121020170448803,0.12961116400180547,0.04287452946137673
7.75,0.301403163640405,0.4296121827951227,1.296023492485845,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4143567073053118,0.120561265456162,0.1296023492485845,0.04296121827951227
7.76,0.3002632660718378,0.4304781141750228,1.2959308612032263,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4136216465108411,0.12010530642873513,0.12959308612032264,0.04304781141750228
7.7700000000000005,0.2991307046345139,0.43134308524764375,1.2958337799846267,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4128894752939293,0.11965228185380557,0.12958337799846267,0.04313430852476438
7.78,0.2980054502572014,0.4322070925450326,1.2957322824827826,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.41216022149836273,0.11920218010288056,0.12957322824827827,0.04322070925450326
7.79,0.2968874735873331,0.4330701326369643,1.2956264021867077,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4114339122071026,0.11875498943493323,0.12956264021867078,0.04330701326369643
7.8,0.2957767449991124,0.4339322021307987,1.2955161724196593,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.41071057374894254,0.11831069799964496,0.12955161724196593,0.04339322021307987
7.8100000000000005,0.2946732346016182,0.43479329767133695,1.2954016263371082,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4099902317053348,0.11786929384064729,0.12954016263371082,0.0434793297671337
7.82,0.29357691224691085,0.43565341594067825,1.295282796924705,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4092729109173871,0.11743076489876435,0.1295282796924705,0.04356534159406783
7.83,0.29248774753813644,0.43651255365807706,1.2951597169962488,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.40855863549302684,0.11699509901525458,0.1295159716996249,0.04365125536580771
7.84,0.29140570983763303,0.43737070757979957,1.295032419191655,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.40784742881433383,0.11656228393505322,0.12950324191916548,0.04373707075797996
7.8500000000000005,0.29033076827503523,0.43822787449898065,1.2949009359749233,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4071393135450393,0.1161323073100141,0.12949009359749233,0.043822787449898065
7.86,0.2892628917553802,0.4390840512454802,1.2947652996321053,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.40643431163819255,0.11570515670215209,0.12947652996321055,0.04390840512454802
7.87,0.28820204896721235,0.4399392346857407,1.294625542269273,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.40573244434399286,0.11528081958688495,0.1294625542269273,0.04399392346857407
7.88,0.28714820839068883,0.44079342172264335,1.2944816958104859,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4050337322177868,0.11485928335627554,0.1294481695810486,0.044079342172264335
7.890000000000001,0.28610133830568485,0.4416466092953652,1.29433379199576,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4043381951282301,0.11444053532227394,0.129433379199576,0.044164660929536526
7.9,0.28506140679989916,0.4424987943792356,1.2941818623790349,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4036458522656135,0.11402456271995967,0.1294181862379035,0.044249879437923564
7.91,0.28402838177695905,0.44334997398559345,1.2940259383261414,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.402956722150352,0.11361135271078363,0.12940259383261415,0.044334997398559346
7.92,0.28300223203143576,0.4442001448392449,1.29386605814253,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.40227082386621876,0.11320089281257431,0.12938660581425301,0.04442001448392449
7.930000000000001,0.2819829256392124,0.4450493038671679,1.2937022562605065,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.40158817522610835,0.11279317025568497,0.12937022562605066,0.044504930386716796
7.94,0.2809704289902857,0.4458974484930861,1.2935345567196097,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.4009087916440839,0.11238817159611428,0.12935345567196097,0.04458974484930861
7.95,0.27996470939571766,0.4467445758520067,1.2933629905316997,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.40023268912806464,0.11198588375828707,0.12933629905316998,0.04467445758520067
7.96,0.2789657340267194,0.44759068311311384,1.2931875885350512,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.39955988306614587,0.11158629361068778,0.12931875885350513,0.044759068311311385
7.97,0.27797346992285027,0.448435767479597,1.2930083813929514,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.39889038823622414,0.11118938796914012,0.12930083813929513,0.044843576747959704
7.98,0.27698788400021723,0.4492798261884796,1.2928253995922971,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.39822421881578357,0.1107951536000869,0.12928253995922973,0.044927982618847964
7.99,0.2760089430596748,0.4501228565104468,1.2926386734421915,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3975613883918403,0.11040357722386994,0.12926386734421916,0.04501228565104468
8.0,0.2750366137950241,0.45096485574967443,1.2924482330725418,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3969019099710463,0.11001464551800964,0.12924482330725418,0.04509648557496745
8.01,0.27407086280121207,0.4518058212436569,1.2922541084326562,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3962457959899496,0.10962834512048483,0.12922541084326564,0.045180582124365695
8.02,0.2731116565825317,0.45264575036303584,1.2920563292898417,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.39559305832541386,0.10924466263301269,0.12920563292898418,0.045264575036303586
8.03,0.27215896156082087,0.453484640511428,1.291854925228,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3949437083051917,0.10886358462432835,0.1291854925228,0.0453484640511428
8.040000000000001,0.2712127440836619,0.45432248912525425,1.2916499256462266,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3942977567186555,0.10848509763346477,0.12916499256462266,0.045432248912525425
8.05,0.27027297043258164,0.4551592936735669,1.2914413597574064,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3936552138276822,0.10810918817303267,0.12914413597574065,0.04551592936735669
8.06,0.2693396068312499,0.45599505165787907,1.2912292565868115,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.39301608937769167,0.10773584273249998,0.12912292565868116,0.04559950516578791
8.07,0.26841261945367967,0.4568297606119926,1.291013644970699,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.39238039260883956,0.10736504778147188,0.1291013644970699,0.04568297606119926
8.08,0.2674919744324262,0.45766341810182615,1.2907945535549072,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.39174813226736155,0.1069967897729705,0.12907945535549073,0.04576634181018262
8.09,0.26657763786678695,0.45849602172524395,1.2905720107934537,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.39111931661707067,0.10663105514671478,0.12905720107934537,0.0458496021725244
8.1,0.2656695735497694,0.4593275690746835,1.2903460462011054,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3904939500663149,0.10626782941990776,0.12903460462011054,0.04593275690746835
8.11,0.2647677249276781,0.46015805744266414,1.2901167002731466,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3898720063239488,0.10590708997107123,0.12901167002731467,0.04601580574426642
8.120000000000001,0.2638720768374435,0.46098748482823704,1.2898839905519934,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.38925352005662844,0.10554883073497741,0.12898839905519935,0.046098748482823707
8.13,0.26298259464734347,0.46181584894424227,1.2896479450841318,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3886384966547919,0.1051930378589374,0.1289647945084132,0.04618158489442423
8.14,0.26209924369281545,0.4626431475339456,1.2894085917395188,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.38802694101859453,0.10483969747712618,0.1289408591739519,0.04626431475339456
8.15,0.2612219892836124,0.4634693783708492,1.2891659582107529,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.38741885756823197,0.10448879571344497,0.12891659582107529,0.04634693783708493
8.16,0.2603507967109572,0.46429453925850334,1.2889200720122476,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.38681425025439403,0.10414031868438288,0.12889200720122476,0.046429453925850336
8.17,0.2594856312546977,0.4651186280303172,1.2886709604794004,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3862131225688506,0.10379425250187908,0.12886709604794006,0.046511862803031725
8.18,0.2586264581904618,0.4659416425493706,1.2884186507677664,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.38561547755516773,0.10345058327618473,0.12884186507677664,0.046594164254937065
8.19,0.2577732427968119,0.46676358070822505,1.2881631698522285,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.38502131781955395,0.10310929711872477,0.12881631698522286,0.04667635807082251
8.2,0.25692595036240023,0.4675844404287351,1.2879045445261685,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3844306455418365,0.1027703801449601,0.12879045445261686,0.04675844404287351
8.21,0.2560845461931233,0.4684042196618599,1.2876428014006398,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.38384346248656465,0.10243381847724933,0.128764280140064,0.04684042196618599
8.22,0.2552489956192777,0.4692229163874739,1.2873779669035377,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3832597700142434,0.10209959824771109,0.12873779669035376,0.04692229163874739
8.23,0.2544192640027137,0.4700405286141786,1.2871100672787712,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.38267956909269063,0.10176770560108549,0.12871100672787714,0.047004052861417865
8.24,0.25359531674399105,0.470857054379114,1.2868391285854346,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.38210286030852497,0.10143812669759643,0.12868391285854347,0.04708570543791141
8.25,0.25277711928953367,0.47167249174776943,1.2865651766969786,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.381529643878776,0.10111084771581347,0.12865651766969785,0.047167249174776944
8.26,0.2519646371387845,0.47248683881379505,1.2862882373003817,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.38095991966262155,0.10078585485551379,0.12862882373003817,0.04724868388137951
8.27,0.2511578358513603,0.4733000936988133,1.2860083358953223,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.38039368717324806,0.10046313434054413,0.12860083358953223,0.04733000936988133
8.28,0.25035668105420683,0.4741122545522299,1.285725497793349,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3798309455898354,0.10014267242168273,0.1285725497793349,0.04741122545522299
8.290000000000001,0.24956112373219352,0.47492331942758576,1.2854397571747105,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.37927167130550976,0.09982444949287742,0.12854397571747106,0.04749233194275858
8.3,0.2487711345792478,0.4757332865704853,1.2851511359497063,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.378715870263213,0.09950845383169912,0.12851511359497064,0.04757332865704853
8.31,0.24798668409633612,0.4765421542513868,1.284859656011433,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.37816354772776367,0.09919467363853446,0.1284859656011433,0.04765421542513868
8.32,0.24720773769169246,0.4773499207242484,1.284565342255041,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3776147007665607,0.09888309507667699,0.1284565342255041,0.04773499207242485
8.33,0.24643426084393621,0.4781565842695937,1.2842682194035453,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3770693261188436,0.0985737043375745,0.12842682194035454,0.04781565842695937
8.34,0.2456662191083981,0.4789621431943159,1.2839683120075085,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3765274202067288,0.09826648764335924,0.12839683120075085,0.04789621431943159
8.35,0.24490357812344626,0.47976659583148257,1.28366564444472,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.37598897914635315,0.0979614312493785,0.128366564444472,0.04797665958314826
8.36,0.24414630361681225,0.48056994054013963,1.2833602409198797,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.37545399875912433,0.0976585214467249,0.12833602409198797,0.048056994054013966
8.370000000000001,0.24339436141191675,0.4813721757051159,1.283052125464278,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.37492247458307737,0.0973577445647667,0.1283052125464278,0.04813721757051159
8.38,0.24264771743419625,0.48217329973682704,1.2827413219354789,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.374394401884338,0.0970590869736785,0.12827413219354789,0.04821732997368271
8.39,0.24190633771742814,0.48297331107108055,1.2824278540170002,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.37386977566868895,0.09676253508697126,0.12824278540170003,0.04829733110710806
8.4,0.24117018841005733,0.48377220816887956,1.282111745217996,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3733485906932421,0.09646807536402294,0.12821117452179961,0.04837722081688796
8.41,0.24043923578152193,0.4845699895162276,1.2817930188729378,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.37283084147821394,0.09617569431260878,0.1281793018872938,0.04845699895162276
8.42,0.23971344622857949,0.4853666536239325,1.2814716981412966,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3723165223188036,0.0958853784914318,0.12814716981412966,0.048536665362393254
8.43,0.23899278628163276,0.48616219902741103,1.2811478060072237,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3718056272971733,0.09559711451265311,0.12811478060072237,0.048616219902741106
8.44,0.2382772226110558,0.4869566242864932,1.280821365279233,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3712981502945312,0.09531088904442232,0.1280821365279233,0.048695662428649325
8.45,0.23756672203351992,0.48774992798522654,1.2804923985898822,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3707940850033141,0.09502668881340798,0.12804923985898822,0.048774992798522654
8.46,0.2368612515183196,0.4885421087316806,1.2801609283954547,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3702934249394715,0.09474450060732785,0.1280160928395455,0.04885421087316806
8.47,0.2361607635682927,0.48933316517045033,1.2798269802813782,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.36979614056301774,0.09446430542731708,0.12798269802813783,0.048933316517045036
8.48,0.23546520528184928,0.4901230959745981,1.2794905809150727,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.36930219330250963,0.09418608211273971,0.12794905809150728,0.04901230959745981
8.49,0.23477456811528585,0.49091189980225275,1.2791517467994329,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3688116136279308,0.09390982724611435,0.1279151746799433,0.049091189980225276
8.5,0.23408881851975774,0.49169957535664977,1.2788104999518597,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3683243925180952,0.0936355274079031,0.12788104999518599,0.04916995753566498
8.51,0.23340792306012367,0.49248612136412934,1.278466862227834,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.36784052071531975,0.09336316922404947,0.1278466862227834,0.049248612136412934
8.52,0.23273184841946692,0.49327153657394235,1.2781208553210053,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.36735998873460574,0.09309273936778678,0.12781208553210052,0.049327153657394235
8.53,0.23206056140361694,0.49405581975805657,1.2777725007632825,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.36688278687289216,0.09282422456144679,0.12777725007632826,0.04940558197580566
8.540000000000001,0.23139402894567065,0.49483896971096225,1.2774218199249217,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3664089052183816,0.09255761157826826,0.12774218199249218,0.04948389697109623
8.55,0.23073221811051406,0.49562098524947795,1.277068834014617,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3659383336599374,0.09229288724420563,0.12770688340146172,0.0495620985249478
8.56,0.2300750960993433,0.4964018652125569,1.2767135640795892,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3654710618965513,0.09203003843973732,0.12767135640795893,0.049640186521255694
8.57,0.22942263025418616,0.49718160846109266,1.2763560310056763,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.36500707944688265,0.09176905210167446,0.12763560310056762,0.04971816084610927
8.58,0.2287747880624237,0.4979602138777248,1.2759962555174211,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.36454637565886616,0.09150991522496948,0.12759962555174212,0.049796021387772484
8.59,0.22813153716131143,0.49873768036664523,1.2756342581781628,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3640889397193907,0.09125261486452457,0.1275634258178163,0.049873768036664524
8.6,0.2274928453425007,0.4995140068534038,1.275270059390125,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.36363476066404554,0.09099713813700028,0.1275270059390125,0.04995140068534038
8.61,0.22685868055656022,0.5002891922847144,1.2749036793945059,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.36318382738693616,0.09074347222262409,0.1274903679394506,0.05002891922847144
8.620000000000001,0.22622901091749736,0.5010632356282606,1.2745351382715668,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3627361286505675,0.09049160436699895,0.1274535138271567,0.050106323562826065
8.63,0.22560380470727986,0.5018361358725019,1.274164455940724,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3622916530957948,0.09024152188291196,0.1274164455940724,0.05018361358725019
8.64,0.2249830303803567,0.5026078920264794,1.2737916521606345,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.36185038925184143,0.08999321215214268,0.12737916521606346,0.05026078920264794
8.65,0.22436665656817978,0.5033785031196218,1.273416746529289,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.36141232554638275,0.08974666262727192,0.1273416746529289,0.05033785031196219
8.66,0.22375462855641304,0.5041479683995327,1.2730397657329096,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.36097741250146465,0.08950185142256523,0.12730397657329096,0.05041479683995327
8.67,0.22314693259100882,0.5049162867907016,1.272660723734607,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3605456659602789,0.08925877303640353,0.12726607237346071,0.05049162867907016
8.68,0.22254353799333512,0.5056834573814465,1.2722796396103038,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3601170742731808,0.08901741519733405,0.1272279639610304,0.05056834573814465
8.69,0.22194441349108215,0.5064494792863342,1.271896532518633,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3596916244578221,0.08877776539643287,0.12718965325186332,0.05064494792863342
8.700000000000001,0.2213495279734414,0.5072143516396693,1.2715114214697487,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.35926930341374697,0.08853981118937657,0.12715114214697487,0.05072143516396693
8.71,0.220758850494668,0.5079780735953078,1.271124325325711,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.35885009793086725,0.08830354019786721,0.1271124325325711,0.05079780735953078
8.72,0.22017235027764206,0.5087406443264719,1.2707352628008708,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.35843399469798815,0.08806894011105683,0.12707352628008708,0.05087406443264719
8.73,0.219589996717431,0.5095020630255637,1.2703442524622555,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.35802098031138513,0.08783599868697241,0.12703442524622555,0.05095020630255637
8.74,0.21901175938485137,0.5102623289039785,1.2699513127299538,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.3576110412834305,0.08760470375394055,0.1269951312729954,0.05102623289039785
8.75,0.2184376080300308,0.51102144119192,1.2695564618775004,0.3,1.0,0.0,3.2,0.4,0.1,0.1,1.0,0.3,0.0,0.35720416405127053,0.08737504321201232,0.12695564618775004,0.051102144119192
