Time,G_alpha,PLC,Ca_cyt,Ca_ER,Ca_mit,k1,k2,k3,K4,k5,K6,k7,k8,K9,k10,K11,k12,k13,k14,K15,k16,K17,k18,K19,k20,K21,cytoplasm,ER,mit
6.23,2.1730278476149514,12.382017026510297,0.007611249773842756,16.858931885562384,0.001067694139030991,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.24,2.1764472396841423,12.41224761873087,0.007631432472522466,16.885382680593956,0.0010681910710043645,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.25,2.1798663888304057,12.44251251447547,0.00765164659090553,16.91189196308829,0.0010686908110512836,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.26,2.1832852946460823,12.472811752922775,0.007671892185301783,16.93845976841351,0.0010691933712492657,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.2700000000000005,2.186703956722871,12.503145373306252,0.007692169321159988,16.965086131895635,0.00106969876371863,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.28,2.190122374651819,12.533513414913934,0.007712478054755216,16.991771088823494,0.0010702070006227556,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.29,2.1935405480233277,12.563915917088234,0.007732818452185308,17.01851467444328,0.001070718094168104,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.3,2.196958476427141,12.594352919225736,0.0077531905696833076,17.045316923963693,0.0010712320566045373,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.3100000000000005,2.2003761594523548,12.624824460776981,0.007773594474005634,17.072177872550235,0.0010717489002252834,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.32,2.2037935966874023,12.655330581246282,0.007794030221335946,17.099097555330612,0.0010722686373673155,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.33,2.207210787720066,12.685871320191515,0.00781449787909904,17.126076007388782,0.0010727912804112591,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.34,2.210627732137458,12.716446717223926,0.0078349975034217,17.1531132637706,0.0010733168417818295,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.3500000000000005,2.2140444295260377,12.747056812007932,0.007855529162407109,17.180209359477598,0.0010738453339476845,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.36,2.2174608794715898,12.777701644260922,0.007876092912117468,17.207364329472895,0.001074376769421918,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.37,2.2208770815592422,12.808381253753076,0.007896688821344566,17.23457820867471,0.00107491116076186,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.38,2.2242930353734427,12.839095680307157,0.00791731694607815,17.261851031962557,0.0010754485205696246,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.390000000000001,2.227708740497979,12.869844963798336,0.007937977355809056,17.289182834170436,0.0010759888614918587,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.4,2.2311241965159527,12.900629144153982,0.007958670106446495,17.31657365009335,0.0010765321962203428,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.41,2.234539403009806,12.931448261353493,0.007979395267943615,17.34402351448046,0.001077078537491615,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.42,2.2379543595612774,12.9623023554281,0.008000152897421953,17.371532462039525,0.0010776278980882813,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.43,2.2413690657514636,12.993191466460686,0.008020943062843537,17.3991005274367,0.0010781802908367104,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.44,2.244783521160744,13.024115634585597,0.008041765824031636,17.426727745292627,0.0010787357286104716,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.45,2.2481977253688306,13.055074899988453,0.008062621248226081,17.454414150184466,0.0010792942243280715,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.46,2.251611677954745,13.086069302905974,0.008083509395517288,17.482159776647286,0.0010798557909540761,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.47,2.255025378496821,13.117098883625802,0.008104430333778192,17.50996465916985,0.0010804204414991225,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.48,2.258438826572701,13.14816368248632,0.008125384123064985,17.53782883219909,0.0010809881890200446,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.49,2.2618520217593363,13.179263739876456,0.0081463708319336,17.56575233013492,0.0010815590466200873,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.5,2.2652649636329794,13.210399096235534,0.008167390520401092,17.593735187335067,0.0010821330274490696,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.51,2.2686776517691905,13.241569792053076,0.008188443257705296,17.62177743810966,0.0010827101447035176,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.5200000000000005,2.272090085742825,13.272775867868638,0.008209529103813881,17.64987911672625,0.0010832904116269072,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.53,2.2755022651280425,13.304017364271624,0.008230648128656733,17.678040257404202,0.0010838738415097273,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.54,2.278914189498292,13.33529432190113,0.008251800392146047,17.706260894319925,0.0010844604476897928,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.55,2.282325858426324,13.366606781445757,0.008272985964914924,17.73454106160102,0.0010850502435522404,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.5600000000000005,2.285737271484173,13.39795478364345,0.008294204906812113,17.76288079333179,0.0010856432425299118,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.57,2.289148428243172,13.429338369281316,0.008315457289184466,17.791280123547068,0.0010862394581032822,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.58,2.2925593282739314,13.460757579195473,0.008336743171809019,17.81973908623804,0.0010868389038009112,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.59,2.2959699711463584,13.492212454270868,0.00835806262675743,17.84825771534579,0.0010874415931993087,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.6000000000000005,2.299380356429632,13.523703035441116,0.0083794157137267,17.876836044767384,0.0010880475399234503,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.61,2.302790483692221,13.555229363688325,0.008400802505524593,17.905474108349107,0.0010886567576465817,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.62,2.3062003525018646,13.586791480042944,0.0084222230617595,17.934171939892888,0.0010892692600907971,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.63,2.309609962425589,13.618389425583596,0.008443677455986813,17.96292957314922,0.0010898850610267846,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.640000000000001,2.313019313029683,13.650023241436907,0.008465165747717518,17.99174704182387,0.0010905041742744666,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.65,2.31642840387972,13.681692968777345,0.008486688011266421,18.02062437957047,0.0010911266137026846,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.66,2.319837234540529,13.713398648827072,0.008508244306038082,18.049561619997586,0.001091752393229902,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.67,2.3232458045762288,13.74514032285577,0.008529834706552254,18.07855879666246,0.0010923815268233524,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.68,2.3266541135501675,13.776918032180486,0.008551459274395679,18.107615943071682,0.0010930140285018597,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.69,2.330062161024995,13.808731818165473,0.008573118081331002,18.136733092685347,0.0010936499123319727,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.7,2.333469946562598,13.840581722222026,0.008594811191346842,18.16591027891277,0.0010942891924314978,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.71,2.3368774697241346,13.87246778580834,0.008616538676169374,18.195147535111765,0.0010949318829682072,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.72,2.340284730070011,13.904390050429342,0.008638300599836349,18.224444894592057,0.001095577998160326,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.73,2.343691727159895,13.936348557636537,0.008660097034764948,18.253802390610208,0.0010962275522767477,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.74,2.3470984605527,13.968343349027853,0.008681928044946042,18.28322005637444,0.0010968805596371523,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.75,2.3505049298065956,14.000374466247493,0.008703793703521267,18.31269792503916,0.001097537034612218,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.76,2.353911134478993,14.032441950985778,0.008725694074423803,18.34223602971001,0.0010981969916238298,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.7700000000000005,2.3573170741265557,14.06454584497899,0.008747629231534316,18.37183440343813,0.0010988604451451997,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.78,2.3607227483051827,14.096686190009232,0.00876959923871847,18.40149307922547,0.001099527409701162,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.79,2.3641281565700223,14.12886302790426,0.008791604170607358,18.4312120900188,0.0011001978998682158,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.8,2.3675332984754527,14.161076400537354,0.008813644090990188,18.460991468715267,0.0011008719302748975,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.8100000000000005,2.3709381735750994,14.193326349827156,0.008835719075260505,18.49083124815614,0.0011015495156017493,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.82,2.3743427814218108,14.225612917737516,0.008857829187122284,18.52073146113264,0.0011022306705817694,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.83,2.377747121567678,14.25793614627736,0.008879974502743682,18.550692140379397,0.0011029154100003068,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.84,2.381151193564011,14.290296077500528,0.008902155085734326,18.580713318580596,0.0011036037486955859,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.8500000000000005,2.3845549969613598,14.322692753505642,0.008924371013049388,18.61079502836308,0.001104295701558531,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.86,2.3879585313094855,14.355126216435934,0.008946622348194797,18.640937302302824,0.001104991283533364,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.87,2.391361796157387,14.387596508479131,0.00896890916892541,18.671140172917738,0.001105690509617359,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.88,2.394764791053271,14.420103671867295,0.008991231538633897,18.701403672674463,0.0011063933948615124,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.890000000000001,2.3981675155445736,14.452647748876686,0.009013589535887767,18.7317278339808,0.0011070999543702292,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.9,2.401569969177936,14.485228781827598,0.009035983223956578,18.76211268919287,0.0011078102033020623,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.91,2.404972151499227,14.517846813084242,0.009058412682233735,18.79255827060719,0.001108524156869335,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.92,2.4083740620535097,14.550501885054599,0.009080877974156435,18.823064610467874,0.0011092418303390395,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.93,2.4117757003850824,14.583194040190262,0.009103379178372926,18.85363174096113,0.001109963239031579,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.94,2.415177066037414,14.615923320986312,0.00912591636148474,18.884259694214588,0.001110688398324066,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.95,2.418578158553212,14.64868976998116,0.00914848959957174,18.914948502301733,0.0011114173236464323,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.96,2.421978977474368,14.681493429756426,0.009171098960866705,18.945698197238507,0.001112150030484663,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.97,2.4253795223419816,14.714334342936791,0.009193744521851187,18.976508810981503,0.0011128865343798,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.98,2.428779792696347,14.747212552189861,0.009216426350734589,19.007380375431982,0.001113626850928348,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
6.99,2.432179788076955,14.780128100226015,0.00923914452477657,19.03831292243035,0.001114370995782517,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.0,2.435579508022487,14.813081029798282,0.009261899112102439,19.069306483761338,0.0011151189846503827,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.01,2.4389789520708223,14.846071383702204,0.009284690190760576,19.100361091148102,0.0011158708332960855,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.0200000000000005,2.4423781197590206,14.87909920477569,0.00930751782879639,19.131476776257607,0.0011166265575400956,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.03,2.445777010623335,14.912164535898876,0.009330382105063097,19.162653570694484,0.0011173861732593118,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.04,2.449175624199196,14.945267419994005,0.009353283087516975,19.1938915060067,0.0011181496963874227,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.05,2.4525739600212244,14.978407900025285,0.009376220855827129,19.22519061367914,0.0011189171429149174,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.0600000000000005,2.455972017623209,15.011586018998742,0.00939919547785032,19.25655092513952,0.001119688528889535,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.07,2.459369796538129,15.044801819962094,0.009422207034084895,19.287972471751686,0.0011204638704161915,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.08,2.4627672962981255,15.078055346004627,0.009445255592278512,19.319455284821867,0.001121243183657516,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.09,2.4661645164345236,15.111346640257047,0.009468341233772517,19.350999395591604,0.0011220264848336948,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.1000000000000005,2.469561456477807,15.144675745891346,0.009491464026195249,19.382604835244365,0.0011228137902230925,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.11,2.472958115957639,15.178042706120678,0.009514624051744932,19.414271634898107,0.0011236051161620164,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.12,2.4763544944028366,15.211447564199222,0.009537821377920095,19.445999825612244,0.0011244004790454186,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.13,2.4797505913413924,15.24489036342205,0.0095610560877901,19.477789438379865,0.0011251998953265836,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.140000000000001,2.483146406300446,15.278371147124993,0.009584328248712895,19.509640504135056,0.0011260033815179103,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.15,2.4865419388063077,15.311889958684509,0.009607637944643565,19.54155305374471,0.0011268109541905237,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.16,2.4899371883844315,15.345446841517557,0.009630985242788421,19.573527118016298,0.001127622629975135,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
7.17,2.4933321545594405,15.379041839081466,0.009654370228003169,19.605562727689215,0.0011284384255615802,0.35,0.0,0.0001,0.783,1.24,0.7,5.82,32.24,29.09,0.93,2.667,0.76,0.0,149.0,0.16,20.9,0.05,79.0,2.0,1.5,1.5,1.0,1.0,1.0
