T,C0,C1,C2,C3,C4,IK,O0,O1,O2,O3,O4
34.900002,0.00074421539,0.01096337,0.060565177,0.14872383,0.13722782,5.6493063,1.5880397e-07,1.0043183e-05,0.00092716014,0.038590696,0.60278118
34.950001,0.00074420765,0.01096326,0.060564589,0.14872247,0.13722672,5.6493349,1.5880467e-07,1.0043227e-05,0.00092716451,0.038590893,0.6027844
35.0,0.00074420008,0.01096315,0.060564011,0.14872113,0.13722564,0.0,1.5880536e-07,1.0043272e-05,0.00092716882,0.038591087,0.60278755
35.049999,0.011737986,0.070928872,0.14312917,0.11371225,0.03075275,0.0,8.6443455e-05,0.0013309077,0.025419621,0.18364358,0.4198598
35.099998,0.045995437,0.13701837,0.13795438,0.057209004,0.0092597688,0.0,0.0011277794,0.0073965373,0.065398999,0.24146847,0.29863918
35.150002,0.097405434,0.17055783,0.10660125,0.03048051,0.0041407449,0.0,0.0043617869,0.017924473,0.10161262,0.25443506,0.21688488
35.200001,0.1542289,0.17787549,0.080737025,0.019343335,0.0024979222,0.0,0.0103147,0.030995237,0.128224,0.24541813,0.16074221
35.25,0.20936833,0.17318581,0.06448812,0.014335283,0.001747649,0.0,0.018780898,0.044841271,0.1449818,0.22663911,0.12148248
35.299999,0.26038733,0.16559324,0.054917611,0.011629449,0.0013060842,0.0,0.029142212,0.058264513,0.15361105,0.20450765,0.093531482
35.349998,0.30730069,0.15905732,0.049049076,0.0098503493,0.0010102204,0.0,0.040654492,0.070594266,0.15623978,0.18227296,0.07327868
35.400002,0.35097182,0.15467146,0.045056213,0.0085111856,0.00079932954,0.0,0.052624051,0.081535608,0.15478283,0.16147777,0.058351718
35.450001,0.39233866,0.15232962,0.042001158,0.0074303001,0.00064381765,0.0,0.064489469,0.091026999,0.15075792,0.14275585,0.047169309
35.5,0.43214348,0.15157771,0.039449584,0.0065306504,0.00052650261,0.0,0.075842358,0.099136099,0.1452831,0.12626845,0.038662262
35.549999,0.47089437,0.15196155,0.037215963,0.0057724654,0.00043642242,0.0,0.086415596,0.10599236,0.13913924,0.11194224,0.032097206
35.599998,0.50890839,0.15313146,0.035226453,0.0051304824,0.00036621981,0.0,0.096057951,0.11174686,0.13284613,0.099597543,0.026963862
35.650002,0.54636997,0.15484849,0.033452418,0.0045860331,0.00031080167,0.0,0.10470591,0.11655033,0.12673192,0.089016199,0.022902036
35.700001,0.58338028,0.15696032,0.031880658,0.0041241399,0.00026656225,0.0,0.11235807,0.12054221,0.12098929,0.079976365,0.01965378
35.75,0.61999291,0.15937349,0.030501263,0.0037323316,0.00023090135,0.0,0.11905405,0.12384634,0.11571851,0.072269335,0.017031699
35.799999,0.65623659,0.16203129,0.029303426,0.0034000676,0.00020191257,0.0,0.12485838,0.12656999,0.11095868,0.065706603,0.014897696
35.849998,0.69212878,0.16489838,0.028274577,0.0031183946,0.00017817652,0.0,0.12984875,0.12880476,0.10671007,0.060121913,0.013148564
35.900002,0.72768319,0.16795096,0.027400764,0.002879696,0.0001586209,0.0,0.13410781,0.13062817,0.10294954,0.055370711,0.011706117
35.950001,0.76291317,0.17117102,0.02666734,0.002677493,0.00014242451,0.0,0.13771777,0.13210554,0.099640973,0.051328462,0.010510339
36.0,0.79783326,0.17454332,0.026059628,0.0025062773,0.00012895034,0.0,0.14075701,0.13329175,0.096742176,0.04788848,0.0095145991
36.049999,0.83245921,0.17805372,0.025563434,0.0023613661,0.00011769836,0.0,0.14329815,0.13423286,0.094209276,0.044959731,0.0086822379
36.099998,0.86680776,0.18168867,0.025165392,0.0022387812,0.00010827184,0.0,0.14540714,0.13496754,0.091999419,0.042464711,0.00798414
36.150002,0.90089619,0.185435,0.024853177,0.0021351436,0.00010035287,0.0,0.14714293,0.13552825,0.090072356,0.04033754,0.0073969574
36.200001,0.9347415,0.18927999,0.024615601,0.0020475832,9.3684561e-05,0.0,0.14855766,0.1359423,0.08839123,0.038522288,0.0069018072
36.25,0.96836019,0.19321156,0.024442637,0.0019736635,8.8057735e-05,0.0,0.14969702,0.13623264,0.086922906,0.036971483,0.006483309
36.299999,1.001768,0.19721834,0.024325388,0.0019113151,8.3300947e-05,0.0,0.15060079,0.13641864,0.085637987,0.035644878,0.0061288504
36.349998,1.0349792,0.20128982,0.024256021,0.0018587825,7.9272868e-05,0.0,0.15130344,0.13651656,0.084510647,0.03450834,0.0058280341
36.400002,1.0680075,0.20541638,0.024227688,0.0018145748,7.5856478e-05,0.0,0.15183467,0.13654017,0.083518371,0.033532929,0.0055722483
36.450001,1.1008646,0.20958933,0.024234433,0.0017774272,7.2954463e-05,0.0,0.15222,0.13650107,0.082641631,0.032694116,0.0053543304
36.5,1.1335616,0.21380089,0.024271095,0.0017462663,7.0485621e-05,0.0,0.15248132,0.13640907,0.081863575,0.031971112,0.0051683052
36.549999,1.1661079,0.21804416,0.024333227,0.0017201813,6.8382018e-05,0.0,0.15263733,0.13627246,0.081169732,0.031346299,0.0050091716
36.599998,1.1985121,0.22231305,0.024416996,0.0016983998,6.6586697e-05,0.0,0.15270405,0.13609824,0.080547668,0.030804737,0.0048727375
36.650002,1.2307814,0.22660224,0.024519116,0.0016802663,6.505179e-05,0.0,0.15269506,0.13589232,0.079986751,0.030333769,0.0047554793
36.700001,1.2629228,0.23090708,0.024636773,0.0016652249,6.3737003e-05,0.0,0.15262198,0.13565972,0.079477921,0.029922668,0.0046544322
36.75,1.2949415,0.23522356,0.024767565,0.0016528043,6.2608393e-05,0.0,0.1524947,0.13540472,0.079013422,0.029562339,0.0045670974
36.799999,1.3268428,0.23954821,0.024909433,0.0016426046,6.1637329e-05,0.0,0.15232159,0.13513087,0.078586675,0.029245077,0.0044913678
36.849998,1.3586309,0.24387801,0.025060629,0.0016342867,6.0799626e-05,0.0,0.15210979,0.13484123,0.078192063,0.028964348,0.0044254637
36.900002,1.3903093,0.2482104,0.025219662,0.0016275634,6.0074864e-05,0.0,0.15186535,0.13453838,0.077824816,0.02871462,0.0043678819
36.950001,1.4218817,0.25254318,0.025385262,0.0016221907,5.9445767e-05,0.0,0.15159342,0.1342245,0.077480875,0.028491197,0.0043173516
37.0,1.4533503,0.2568745,0.025556352,0.0016179621,5.8897727e-05,0.0,0.15129836,0.13390142,0.077156805,0.028290104,0.0042727976
37.049999,1.4847181,0.26120272,0.025732012,0.0016147024,5.8418391e-05,0.0,0.15098387,0.13357073,0.076849677,0.028107971,0.0042333105
37.099998,1.5159868,0.2655265,0.025911467,0.001612263,5.7997288e-05,0.0,0.15065308,0.13323374,0.07655701,0.02794194,0.0041981204
37.150002,1.5471584,0.26984471,0.026094053,0.0016105182,5.762557e-05,0.0,0.15030868,0.13289158,0.076276697,0.027789591,0.0041665751
37.200001,1.5782346,0.2741563,0.026279209,0.0016093611,5.7295732e-05,0.0,0.1499529,0.13254519,0.076006949,0.02764887,0.0041381237
37.25,1.6092165,0.2784605,0.026466459,0.0016087014,5.7001424e-05,0.0,0.14958768,0.1321954,0.075746246,0.02751804,0.0041122981
37.299999,1.6401056,0.28275663,0.0266554,0.0016084624,5.6737263e-05,0.0,0.14921461,0.13184285,0.075493313,0.027395621,0.0040887026
37.349998,1.6709028,0.28704402,0.026845692,0.001608579,5.6498691e-05,0.0,0.14883509,0.13148816,0.075247057,0.02728037,0.0040670014
37.400002,1.7016093,0.29132223,0.027037039,0.0016089961,5.628185e-05,0.0,0.14845029,0.1311318,0.075006545,0.027171222,0.0040469109
37.450001,1.7322255,0.29559085,0.027229203,0.0016096671,5.6083463e-05,0.0,0.14806117,0.13077419,0.074770994,0.027067285,0.0040281899
37.5,1.7627527,0.29984951,0.02742197,0.0016105524,5.5900757e-05,0.0,0.14766859,0.13041566,0.074539743,0.026967792,0.004010634
37.549999,1.7931912,0.30409792,0.027615165,0.0016116184,5.5731387e-05,0.0,0.14727323,0.13005653,0.074312225,0.0268721,0.0039940709
37.599998,1.8235418,0.30833584,0.02780864,0.0016128368,5.5573357e-05,0.0,0.14687572,0.12969705,0.074087963,0.026779665,0.0039783544
37.650002,1.8538048,0.31256306,0.02800227,0.0016141835,5.5424978e-05,0.0,0.14647657,0.12933742,0.073866554,0.026690017,0.0039633592
37.700001,1.8839811,0.31677946,0.028195944,0.001615638,5.5284825e-05,0.0,0.14607617,0.12897782,0.073647641,0.026602769,0.0039489805
37.75,1.9140708,0.32098487,0.028389575,0.001617183,5.5151682e-05,0.0,0.14567493,0.12861842,0.073430941,0.026517585,0.0039351289
37.799999,1.9440745,0.32517919,0.028583087,0.0016188039,5.5024524e-05,0.0,0.14527313,0.12825932,0.073216207,0.026434181,0.0039217295
37.849998,1.9739927,0.3293623,0.028776413,0.0016204882,5.4902477e-05,0.0,0.14487106,0.12790065,0.073003232,0.026352322,0.0039087175
37.900002,2.0038257,0.33353418,0.0289695,0.0016222255,5.4784803e-05,0.0,0.1444689,0.12754248,0.072791822,0.0262718,0.0038960387
37.950001,2.0335736,0.33769476,0.029162303,0.0016240068,5.467088e-05,0.0,0.14406686,0.12718491,0.072581843,0.026192445,0.003883647
38.0,2.063237,0.34184402,0.029354781,0.0016258245,5.4560172e-05,0.0,0.14366509,0.126828,0.072373152,0.026114112,0.0038715035
38.049999,2.0928164,0.3459819,0.029546905,0.0016276722,5.4452234e-05,0.0,0.14326374,0.1264718,0.072165653,0.026036674,0.0038595749
38.099998,2.1223116,0.35010839,0.029738644,0.0016295445,5.4346681e-05,0.0,0.1428629,0.12611635,0.071959242,0.02596003,0.003847833
38.150002,2.1517234,0.35422346,0.029929977,0.001631437,5.4243192e-05,0.0,0.14246267,0.12576169,0.071753845,0.025884086,0.0038362544
38.200001,2.181052,0.35832712,0.030120885,0.0016333454,5.4141492e-05,0.0,0.14206314,0.12540786,0.071549386,0.02580877,0.0038248184
38.25,2.2102973,0.3624194,0.030311352,0.0016352667,5.4041349e-05,0.0,0.14166436,0.12505487,0.071345828,0.025734017,0.0038135082
38.299999,2.23946,0.36650026,0.030501362,0.001637198,5.3942567e-05,0.0,0.14126641,0.12470277,0.071143098,0.025659773,0.0038023093
38.349998,2.2685401,0.37056974,0.030690908,0.001639137,5.3844975e-05,0.0,0.14086932,0.12435155,0.070941173,0.02558599,0.0037912091
38.400002,2.297538,0.37462786,0.030879978,0.0016410818,5.3748437e-05,0.0,0.14047313,0.12400124,0.070740014,0.025512628,0.0037801974
38.450001,2.3264539,0.3786746,0.031068565,0.0016430304,5.3652828e-05,0.0,0.14007787,0.12365185,0.070539579,0.025439657,0.0037692653
38.5,2.355288,0.38271001,0.031256665,0.0016449816,5.3558044e-05,0.0,0.13968357,0.12330339,0.070339859,0.025367046,0.0037584049
38.549999,2.3840408,0.3867341,0.031444266,0.0016469341,5.3464006e-05,0.0,0.13929027,0.12295587,0.070140816,0.025294771,0.0037476101
38.599998,2.4127123,0.39074686,0.031631373,0.0016488869,5.3370633e-05,0.0,0.13889797,0.12260929,0.069942437,0.025222814,0.0037368755
38.650002,2.4413028,0.39474839,0.03181798,0.0016508392,5.3277869e-05,0.0,0.1385067,0.12226366,0.069744714,0.025151154,0.0037261962
38.700001,2.4698126,0.39873865,0.032004081,0.0016527901,5.3185657e-05,0.0,0.13811645,0.12191898,0.069547616,0.025079777,0.0037155687
38.75,2.4982419,0.40271768,0.032189678,0.0016547391,5.3093951e-05,0.0,0.13772725,0.12157526,0.069351152,0.025008671,0.0037049893
38.799999,2.5265908,0.40668553,0.032374766,0.0016566858,5.3002714e-05,0.0,0.1373391,0.12123249,0.069155291,0.024937825,0.0036944551
38.849998,2.5548599,0.41064221,0.03255935,0.0016586295,5.2911913e-05,0.0,0.136952,0.12089069,0.068960033,0.024867229,0.003683964
38.900002,2.5830491,0.41458774,0.032743424,0.00166057,5.2821524e-05,0.0,0.13656597,0.12054984,0.068765372,0.024796875,0.0036735139
38.950001,2.6111586,0.41852218,0.032926988,0.001662507,5.2731517e-05,0.0,0.13618101,0.12020995,0.068571292,0.024726758,0.0036631026
39.0,2.6391888,0.42244551,0.033110045,0.0016644401,5.2641877e-05,0.0,0.13579711,0.11987103,0.0683778,0.024656869,0.0036527291
39.049999,2.66714,0.42635781,0.033292595,0.0016663691,5.2552587e-05,0.0,0.1354143,0.11953306,0.068184875,0.024587207,0.0036423916
39.099998,2.6950123,0.43025908,0.033474635,0.0016682941,5.2463627e-05,0.0,0.13503255,0.11919605,0.067992531,0.024517763,0.0036320896
39.150002,2.722806,0.43414935,0.033656169,0.0016702146,5.2374988e-05,0.0,0.13465187,0.11886,0.067800745,0.024448538,0.0036218218
39.200001,2.7505212,0.43802866,0.033837195,0.0016721305,5.2286661e-05,0.0,0.13427228,0.1185249,0.067609526,0.024379523,0.0036115872
39.25,2.7781582,0.44189703,0.034017716,0.0016740419,5.2198637e-05,0.0,0.13389374,0.11819075,0.067418858,0.024310721,0.0036013853
39.299999,2.8057172,0.44575453,0.034197733,0.0016759485,5.2110903e-05,0.0,0.13351628,0.11785756,0.067228757,0.024242125,0.0035912155
39.349998,2.8331985,0.44960111,0.034377243,0.0016778505,5.2023453e-05,0.0,0.13313989,0.11752531,0.067039199,0.024173735,0.0035810773
39.400002,2.8606021,0.45343688,0.034556255,0.0016797475,5.1936287e-05,0.0,0.13276458,0.11719401,0.066850193,0.024105549,0.0035709701
39.450001,2.8879287,0.45726183,0.034734763,0.0016816397,5.1849398e-05,0.0,0.13239032,0.11686366,0.06666173,0.024037564,0.0035608939
39.5,2.9151781,0.46107602,0.034912769,0.001683527,5.1762774e-05,0.0,0.13201714,0.11653426,0.066473819,0.023969779,0.0035508478
39.549999,2.9423506,0.46487942,0.035090279,0.0016854093,5.1676423e-05,0.0,0.13164501,0.11620578,0.066286445,0.023902193,0.0035408316
39.599998,2.9694467,0.46867213,0.03526729,0.0016872868,5.159033e-05,0.0,0.13127396,0.11587825,0.066099606,0.023834804,0.0035308453
39.650002,2.9964662,0.47245413,0.035443801,0.0016891591,5.1504503e-05,0.0,0.13090394,0.11555166,0.065913312,0.023767611,0.0035208885
39.700001,3.0234094,0.4762255,0.035619818,0.0016910265,5.1418931e-05,0.0,0.13053499,0.11522599,0.065727554,0.023700614,0.0035109608
39.75,3.0502768,0.47998622,0.035795342,0.0016928889,5.1333616e-05,0.0,0.1301671,0.11490127,0.065542325,0.023633812,0.0035010623
39.799999,3.0770683,0.48373634,0.035970371,0.0016947463,5.1248553e-05,0.0,0.12980025,0.11457746,0.065357633,0.023567202,0.0034911926
39.849998,3.1037843,0.4874759,0.036144912,0.0016965987,5.1163741e-05,0.0,0.12943445,0.11425459,0.065173462,0.023500783,0.0034813518
39.900002,3.130425,0.49120492,0.036318962,0.001698446,5.107918e-05,0.0,0.1290697,0.11393263,0.064989828,0.023434559,0.0034715394
39.950001,3.1569905,0.49492344,0.036492519,0.0017002884,5.099487e-05,0.0,0.12870599,0.1136116,0.064806722,0.023368523,0.0034617553
40.0,3.1834812,0.49863148,0.036665592,0.0017021258,5.0910803e-05,0.0,0.12834333,0.11329149,0.064624138,0.023302678,0.0034519997
40.049999,3.2098973,0.50232905,0.036838178,0.001703958,5.0826984e-05,0.0,0.12798169,0.11297229,0.064442076,0.023237022,0.0034422723
40.099998,3.2362387,0.50601619,0.037010279,0.0017057854,5.0743412e-05,0.0,0.12762108,0.112654,0.064260535,0.023171555,0.0034325728
40.150002,3.262506,0.50969297,0.037181899,0.0017076078,5.0660081e-05,0.0,0.12726152,0.11233663,0.064079516,0.023106277,0.0034229013
40.200001,3.2886992,0.51335943,0.037353031,0.0017094252,5.0576989e-05,0.0,0.12690298,0.11202016,0.063899018,0.023041185,0.0034132577
40.25,3.3148186,0.51701552,0.037523687,0.0017112376,5.0494145e-05,0.0,0.12654547,0.1117046,0.063719034,0.022976281,0.0034036415
40.299999,3.3408644,0.52066129,0.037693862,0.0017130451,5.0411538e-05,0.0,0.12618898,0.11138994,0.063539565,0.022911562,0.0033940533
40.349998,3.3668368,0.52429682,0.03786356,0.0017148476,5.032917e-05,0.0,0.12583351,0.11107619,0.063360609,0.022847028,0.0033844924
40.400002,3.392736,0.52792209,0.038032778,0.0017166452,5.0247043e-05,0.0,0.12547906,0.11076333,0.063182168,0.022782682,0.0033749591
40.450001,3.4185619,0.53153718,0.038201526,0.0017184379,5.0165152e-05,0.0,0.12512562,0.11045136,0.06300424,0.022718517,0.0033654531
40.5,3.4443154,0.53514206,0.038369793,0.0017202257,5.0083498e-05,0.0,0.12477319,0.11014029,0.062826812,0.022654537,0.0033559743
40.549999,3.4699962,0.53873676,0.038537592,0.0017220086,5.000208e-05,0.0,0.12442177,0.10983011,0.062649898,0.022590742,0.0033465228
40.599998,3.4956048,0.54232138,0.038704921,0.0017237866,4.9920898e-05,0.0,0.12407136,0.10952082,0.062473495,0.022527127,0.0033370983
40.650002,3.5211411,0.54589587,0.038871776,0.0017255597,4.9839949e-05,0.0,0.12372194,0.10921241,0.062297594,0.022463696,0.0033277008
40.700001,3.5466053,0.54946035,0.039038166,0.0017273279,4.9759237e-05,0.0,0.12337354,0.10890489,0.062122196,0.022400446,0.0033183303
40.75,3.5719979,0.55301476,0.039204087,0.0017290914,4.9678758e-05,0.0,0.12302612,0.10859824,0.061947297,0.022337377,0.0033089865
40.799999,3.5973191,0.55655915,0.039369542,0.0017308501,4.9598511e-05,0.0,0.1226797,0.10829248,0.061772902,0.022274489,0.0032996696
40.849998,3.6225688,0.56009352,0.039534532,0.0017326038,4.9518494e-05,0.0,0.12233427,0.10798758,0.061599005,0.022211781,0.0032903792
40.900002,3.6477473,0.563618,0.039699059,0.0017343528,4.943871e-05,0.0,0.12198983,0.10768356,0.061425608,0.022149252,0.0032811156
40.950001,3.6728551,0.56713253,0.039863121,0.001736097,4.9359158e-05,0.0,0.12164638,0.10738041,0.061252706,0.022086902,0.0032718785
41.0,3.697892,0.57063717,0.040026724,0.0017378364,4.9279832e-05,0.0,0.12130391,0.10707814,0.061080299,0.022024732,0.0032626677
41.049999,3.7228584,0.57413197,0.04018987,0.0017395711,4.9200738e-05,0.0,0.12096242,0.10677671,0.060908385,0.021962738,0.0032534834
41.099998,3.7477546,0.57761693,0.040352557,0.0017413009,4.9121871e-05,0.0,0.1206219,0.10647616,0.060736962,0.021900922,0.0032443255
41.150002,3.7725806,0.58109206,0.040514786,0.0017430261,4.9043232e-05,0.0,0.12028237,0.10617647,0.06056603,0.021839283,0.0032351937
41.200001,3.7973366,0.58455741,0.04067656,0.0017447466,4.8964819e-05,0.0,0.1199438,0.10587763,0.060395587,0.021777822,0.0032260879
41.25,3.8220229,0.58801299,0.04083788,0.0017464623,4.8886635e-05,0.0,0.1196062,0.10557965,0.060225636,0.021716535,0.0032170084
41.299999,3.8466399,0.59145886,0.040998749,0.0017481733,4.8808673e-05,0.0,0.11926957,0.10528252,0.060056169,0.021655424,0.0032079548
41.349998,3.8711874,0.59489501,0.041159164,0.0017498797,4.8730941e-05,0.0,0.1189339,0.10498624,0.059887186,0.021594489,0.003198927
41.400002,3.8956656,0.5983215,0.041319132,0.0017515813,4.865343e-05,0.0,0.1185992,0.10469081,0.059718683,0.021533728,0.0031899253
41.450001,3.9200752,0.60173839,0.041478649,0.0017532784,4.8576145e-05,0.0,0.11826545,0.10439623,0.059550669,0.02147314,0.0031809493
41.5,3.944416,0.60514563,0.041637715,0.0017549708,4.8499081e-05,0.0,0.11793265,0.10410249,0.059383132,0.021412725,0.0031719988
41.549999,3.9686882,0.60854328,0.041796338,0.0017566585,4.842224e-05,0.0,0.11760081,0.10380959,0.059216075,0.021352483,0.0031630741
41.599998,3.992892,0.61193132,0.041954517,0.0017583417,4.8345621e-05,0.0,0.11726992,0.10351753,0.059049498,0.021292415,0.0031541749
41.650002,4.0170279,0.61530989,0.04211225,0.0017600202,4.8269223e-05,0.0,0.11693998,0.1032263,0.058883399,0.021232517,0.003145301
41.700001,4.0410957,0.61867899,0.042269543,0.0017616941,4.8193047e-05,0.0,0.11661097,0.10293591,0.058717772,0.021172792,0.0031364528
41.75,4.0650959,0.62203854,0.042426392,0.0017633635,4.811709e-05,0.0,0.11628292,0.10264635,0.058552619,0.021113237,0.0031276296
41.799999,4.0890284,0.62538868,0.042582802,0.0017650282,4.8041351e-05,0.0,0.11595579,0.10235762,0.058387939,0.021053854,0.0031188319
41.849998,4.1128936,0.62872934,0.042738773,0.0017666885,4.796583e-05,0.0,0.11562961,0.10206971,0.058223732,0.020994639,0.0031100593
41.900002,4.1366916,0.63206065,0.042894304,0.0017683442,4.7890531e-05,0.0,0.11530436,0.10178263,0.058059994,0.020935595,0.0031013119
41.950001,4.1604223,0.63538259,0.043049403,0.0017699954,4.7815447e-05,0.0,0.11498004,0.10149637,0.057896726,0.020876719,0.0030925893
42.0,4.1840868,0.63869518,0.043204065,0.001771642,4.7740581e-05,0.0,0.11465665,0.10121093,0.057733923,0.020818012,0.0030838919
42.049999,4.207684,0.64199847,0.043358292,0.0017732843,4.766593e-05,0.0,0.11433419,0.1009263,0.057571586,0.020759473,0.0030752195
42.099998,4.2312155,0.6452924,0.043512087,0.0017749219,4.7591497e-05,0.0,0.11401264,0.10064249,0.057409715,0.020701101,0.0030665717
42.150002,4.2546806,0.64857715,0.043665454,0.0017765551,4.7517275e-05,0.0,0.11369202,0.1003595,0.057248309,0.020642897,0.0030579485
42.200001,4.2780795,0.65185261,0.043818388,0.0017781839,4.7443271e-05,0.0,0.11337232,0.10007731,0.057087362,0.020584859,0.0030493503
42.25,4.3014126,0.65511888,0.04397089,0.0017798082,4.7369478e-05,0.0,0.11305353,0.09979593,0.056926876,0.020526987,0.0030407766
42.299999,4.3246803,0.65837598,0.044122972,0.001781428,4.72959e-05,0.0,0.11273565,0.099515356,0.056766849,0.020469282,0.0030322273
42.349998,4.3478823,0.6616239,0.044274621,0.0017830435,4.7222533e-05,0.0,0.11241868,0.099235587,0.056607284,0.020411739,0.0030237027
42.400002,4.3710189,0.66486269,0.044425849,0.0017846545,4.7149377e-05,0.0,0.11210263,0.098956615,0.056448173,0.020354364,0.0030152022
42.450001,4.3940907,0.66809237,0.044576649,0.0017862611,4.7076435e-05,0.0,0.11178747,0.098678447,0.056289516,0.020297151,0.0030067263
42.5,4.4170976,0.67131299,0.044727031,0.0017878633,4.7003701e-05,0.0,0.11147322,0.09840107,0.056131314,0.020240104,0.0029982748
42.549999,4.4400396,0.67452455,0.044876989,0.0017894612,4.6931182e-05,0.0,0.11115986,0.098124489,0.055973563,0.020183219,0.0029898472
42.599998,4.4629173,0.67772704,0.045026526,0.0017910547,4.685887e-05,0.0,0.11084741,0.097848698,0.055816267,0.020126496,0.0029814437
42.650002,4.4857306,0.6809206,0.045175646,0.0017926439,4.6786765e-05,0.0,0.11053585,0.097573698,0.055659421,0.020069936,0.0029730643
42.700001,4.5084796,0.68410516,0.045324344,0.0017942288,4.6714867e-05,0.0,0.11022517,0.097299486,0.055503022,0.020013539,0.002964709
42.75,4.5311646,0.68728071,0.045472629,0.0017958093,4.6643181e-05,0.0,0.10991539,0.097026058,0.05534707,0.019957302,0.0029563776
42.799999,4.5537863,0.69044739,0.045620497,0.0017973855,4.6571698e-05,0.0,0.1096065,0.096753411,0.055191565,0.019901225,0.0029480699
42.849998,4.5763435,0.69360518,0.045767952,0.0017989574,4.6500427e-05,0.0,0.10929848,0.096481547,0.055036508,0.019845311,0.0029397861
42.900002,4.5988379,0.6967541,0.045914993,0.001800525,4.6429359e-05,0.0,0.10899135,0.096210457,0.054881893,0.019789556,0.0029315259
42.950001,4.6212692,0.69989413,0.04606162,0.0018020883,4.6358495e-05,0.0,0.10868511,0.095940143,0.054727718,0.01973396,0.0029232895
43.0,4.6436372,0.70302534,0.046207838,0.0018036474,4.6287838e-05,0.0,0.10837973,0.095670603,0.054573987,0.019678524,0.0029150767
43.049999,4.6659422,0.70614779,0.046353646,0.0018052022,4.6217381e-05,0.0,0.10807523,0.095401838,0.054420695,0.019623246,0.0029068871
43.099998,4.6881847,0.70926142,0.046499047,0.0018067529,4.6147132e-05,0.0,0.10777161,0.095133841,0.054267842,0.019568127,0.0028987213
43.150002,4.7103643,0.71236634,0.046644039,0.0018082992,4.6077086e-05,0.0,0.10746884,0.094866611,0.05411543,0.019513166,0.0028905787
43.200001,4.732482,0.71546251,0.046788625,0.0018098414,4.6007241e-05,0.0,0.10716695,0.094600148,0.053963449,0.019458361,0.0028824594
43.25,4.7545371,0.71855003,0.046932809,0.0018113793,4.5937595e-05,0.0,0.10686593,0.094334446,0.053811904,0.019403713,0.0028743632
43.299999,4.7765307,0.72162884,0.047076587,0.0018129131,4.5868153e-05,0.0,0.10656576,0.094069503,0.053660795,0.019349223,0.0028662905
43.349998,4.7984624,0.72469902,0.047219962,0.0018144427,4.5798912e-05,0.0,0.10626645,0.093805321,0.053510118,0.019294888,0.0028582406
43.400002,4.8203321,0.72776055,0.047362935,0.0018159681,4.572987e-05,0.0,0.105968,0.09354189,0.05335987,0.019240707,0.002850214
43.450001,4.8421407,0.7308135,0.047505509,0.0018174894,4.5661029e-05,0.0,0.10567041,0.09327922,0.053210054,0.019186683,0.0028422102
43.5,4.8638878,0.73385787,0.047647685,0.0018190065,4.5592387e-05,0.0,0.10537366,0.093017295,0.053060666,0.019132813,0.0028342293
43.549999,4.8855739,0.73689371,0.047789458,0.0018205196,4.5523942e-05,0.0,0.10507777,0.092756122,0.052911706,0.019079097,0.0028262713
43.599998,4.9071989,0.73992097,0.04793084,0.0018220284,4.5455698e-05,0.0,0.10478272,0.092495702,0.052763171,0.019025536,0.0028183362
43.650002,4.9287634,0.74293977,0.048071824,0.0018235332,4.5387646e-05,0.0,0.10448851,0.09223602,0.052615065,0.018972127,0.0028104237
43.700001,4.9502673,0.7459501,0.048212413,0.0018250339,4.5319794e-05,0.0,0.10419515,0.091977082,0.05246738,0.018918872,0.0028025338
43.75,4.9717107,0.74895197,0.048352607,0.0018265304,4.5252138e-05,0.0,0.10390262,0.09171889,0.052320119,0.018865768,0.0027946664
43.799999,4.993094,0.75194544,0.048492409,0.001828023,4.5184679e-05,0.0,0.10361094,0.091461435,0.052173276,0.018812817,0.0027868217
43.849998,5.0144172,0.7549305,0.048631821,0.0018295115,4.5117413e-05,0.0,0.10332009,0.091204718,0.052026857,0.018760016,0.0027789995
43.900002,5.0356803,0.75790715,0.048770845,0.0018309959,4.5050339e-05,0.0,0.10303007,0.090948731,0.051880855,0.018707369,0.0027711994
43.950001,5.0568838,0.7608754,0.048909474,0.0018324764,4.4983462e-05,0.0,0.10274088,0.090693481,0.051735271,0.01865487,0.002763422
44.0,5.0780277,0.76383543,0.04904772,0.0018339527,4.4916778e-05,0.0,0.10245252,0.090438962,0.051590107,0.018602522,0.0027556666
44.049999,5.0991125,0.76678705,0.049185578,0.001835425,4.4850287e-05,0.0,0.10216499,0.090185165,0.051445354,0.018550323,0.0027479334
44.099998,5.1201377,0.76973045,0.049323052,0.0018368934,4.4783988e-05,0.0,0.10187828,0.089932099,0.051301017,0.018498275,0.0027402225
44.150002,5.1411042,0.77266556,0.049460139,0.0018383578,4.4717879e-05,0.0,0.10159239,0.089679755,0.051157095,0.018446377,0.0027325335
44.200001,5.1620116,0.77559245,0.049596842,0.0018398182,4.4651966e-05,0.0,0.10130732,0.089428142,0.051013581,0.018394625,0.0027248666
44.25,5.1828604,0.77851111,0.049733166,0.0018412747,4.4586239e-05,0.0,0.10102306,0.089177243,0.050870482,0.018343022,0.0027172216
44.299999,5.2036505,0.7814216,0.049869105,0.0018427271,4.4520704e-05,0.0,0.10073962,0.08892706,0.050727792,0.018291567,0.0027095985
44.349998,5.2243824,0.78432393,0.050004665,0.0018441756,4.4455359e-05,0.0,0.10045698,0.088677593,0.050585508,0.01824026,0.0027019973
