Time,BCG,Effector_cells,Tumor_infected_cells,Tumor_uninfected_cells,mu1,mu2,p1,p2,p3,p4,p5,alpha,beta,r,b,mu,Bladder,BCG_production,Effector_cell_activation_recruitment,Effector_cell_inactivation_death,Tumor_growth,Tumor_infection,Infected_tumor_cell_death,BCG_killing
15.66,1.5480553905161445,0.16436112666643946,0.05651762119498431,0.009908366337937896,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.05101657391221136,0.06741592983292852,0.001188821353706862,0.004371529477386239,0.010218229885726127,1.866105550675255
15.68,1.5486453417408708,0.16403352793530748,0.056400837738743735,0.009844899643872244,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.050920965132885215,0.06728150133865445,0.0011812076822535333,0.004345183522415895,0.010176791232072262,1.8661825403987895
15.7,1.5492342807032966,0.1637067045291242,0.05628435568495076,0.00978180663297902,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.05082556824036061,0.0671473912360981,0.0011736388241992133,0.004318978396461267,0.010135539024301202,1.8662593290001526
15.72,1.5498222085953957,0.16338065432406668,0.056168174115337664,0.00971908538843871,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.05073038269470989,0.0670135986519848,0.0011661145498579799,0.004292913498937637,0.01009447234306717,1.8663359167532532
15.74,1.5504091266207176,0.16305537520228838,0.0560522921208713,0.009656734000964725,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.05063540796079952,0.06688012271550638,0.0011586346304442554,0.004266988230606627,0.010053590274988637,1.8664123039434592
15.76,1.55099503599418,0.16273086505195553,0.055936708801639444,0.009594750568800551,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.05054064350823537,0.06674696255833612,0.0011511988380724979,0.004241201993586417,0.010012891912595134,1.8664884908674573
15.78,1.5515799379418584,0.16240712176728356,0.05582142326673718,0.009533133197716967,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.05044608881130814,0.06661411731464337,0.0011438069457569042,0.00421555419136197,0.009972376354274469,1.8665644778331054
15.8,1.5521638337007795,0.16208414324857365,0.05570643463415332,0.009471880001009219,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.050351743348938785,0.06648158612110852,0.0011364587274111048,0.00419004422879526,0.009932042704220352,1.866640265159295
15.82,1.5527467245187097,0.16176192740224918,0.05559174203065675,0.00941098909949423,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.050257606604623944,0.06634936811693774,0.0011291539578478622,0.0041646715121354694,0.009891890072380428,1.8667158531758044
15.84,1.553328611653949,0.16144047214089222,0.055477344591682826,0.009350458621507761,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.050163678066381535,0.06621746244387781,0.0011218924127787667,0.004139435449029189,0.009851917574404675,1.8667912422231618
15.86,1.5539094963751203,0.16111977538327985,0.05536324146121977,0.009290286702901607,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0500699572266962,0.06608586824623089,0.0011146738688139317,0.004114335448530599,0.009812124331594218,1.8668664326525015
15.88,1.5544893799609616,0.16079983505442086,0.05524943179169502,0.009230471487040795,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.049976443582464995,0.06595458467086941,0.0011074981034616914,0.004089370921111653,0.00977250947085054,1.8669414248254261
15.9,1.5550682637001167,0.1604806490855921,0.05513591474386167,0.00917101112480078,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.049883136634943016,0.06582361086725083,0.0011003648951282985,0.0040645412786722455,0.009733072124625068,1.867016219113866
15.92,1.5556461488909268,0.16016221541437492,0.055022689486684775,0.009111903774564604,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.049790035889689055,0.06569294598743244,0.0010932740231176141,0.004039845934550345,0.009693811430869137,1.867090815899941
15.94,1.5562230368412215,0.15984453198469165,0.05490975519722781,0.009053147602220106,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.049697140856511314,0.06556258918608626,0.0010862252676308085,0.004015284303532157,0.009654726532984355,1.8671652155758223
15.96,1.55679892886811,0.15952759674684214,0.05479711106053899,0.008994740781157107,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04960445104941323,0.06543253962051375,0.0010792184097660532,0.003990855801862232,0.009615816579773348,1.8672394185435945
15.98,1.5573738262867272,0.15921140765847316,0.054684756263481155,0.008936681491753206,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04951196598336385,0.0653027964510405,0.0010722532314568665,0.003966559846998478,0.009577080724386277,1.8673134252036925
16.0,1.557947730178615,0.15889596270416256,0.05457268986772486,0.008878967910656482,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.049419685107724085,0.06517335884898831,0.001065329514186423,0.003942395852279767,0.009538518103276624,1.867387235715485
16.02,1.5585206417421869,0.1585812598658336,0.05446091100192554,0.008821598227019124,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04932760790702388,0.06504422598463215,0.001058447040935076,0.003918363235040191,0.00950012786813903,1.8674608503601662
16.04,1.5590925622741294,0.15826729712434492,0.054349418851526755,0.008764570641643243,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.049235733895606565,0.06491539702784715,0.001051605596077919,0.0038944614161899693,0.009461909184101065,1.8675342695213741
16.06,1.5596634930759778,0.15795407246740115,0.054238212607531346,0.008707883362662039,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04914406259077336,0.0647868711513286,0.0010448049648667014,0.003870689818071685,0.00942386122118355,1.8676074935885816
16.08,1.5602334354538236,0.15764158388959632,0.05412729146634179,0.008651534605533107,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04905259351270573,0.06465864753060971,0.0010380449334290555,0.0038470478644684896,0.009385983154248746,1.8676805229568822
16.1,1.5608023907180208,0.15732982939245757,0.05401665462960063,0.00859552259303173,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04896132618438785,0.06453072534407928,0.0010313252887677235,0.003823534980612285,0.009348274162949009,1.8677533580267784
16.12,1.561370360182894,0.15701880698448872,0.053906301304030936,0.008539845555244233,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04887026013152915,0.06440310377299949,0.001024645818759788,0.0038001505931919226,0.00931073343167586,1.8678259992039685
16.14,1.5619373451664462,0.1567085146812137,0.0537962307012766,0.008484501729561222,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.048779394882486754,0.06427578200152355,0.0010180063121558926,0.003776894130361328,0.00927336014950946,1.8678984468991362
16.16,1.562503346990065,0.15639895050522,0.05368644203774283,0.00842948936067094,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.048688729968188155,0.06414875921671338,0.0010114065585794729,0.0037537650217476636,0.009236153510168535,1.8679707015277398
16.18,1.563068366978231,0.15609011248620264,0.05357693453443653,0.008374806700552549,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04859826492205385,0.06402203460855752,0.0010048463485259806,0.00373076269845944,0.009199112711960724,1.8680427635098025
16.2,1.5636324064582248,0.15578199866100723,0.0534677074168067,0.00832045200846945,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.048507999279920014,0.06389560736998859,0.000998325473362111,0.0037078865930946277,0.009162236957733319,1.8681146332697032
16.22,1.5641954667598341,0.15547460707367386,0.05335875991458488,0.008266423550962585,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04841793257996124,0.06376947669690125,0.0009918437253250278,0.0036851361397487355,0.009125525454824443,1.868186311235968
16.24,1.5647575492150614,0.1551679357754805,0.053250091261625485,0.00821271960184374,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04832806436261333,0.06364364178816977,0.0009854008975215879,0.0036625107740228787,0.009088977415014616,1.8682577978410624
16.26,1.5653186551578318,0.15486198282498653,0.053141700695746266,0.008159338442188845,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04823839417049613,0.06351810184566578,0.000978996783927567,0.0036400099330318224,0.009052592054478757,1.8683290935211856
16.28,1.565878785923699,0.15455674628807653,0.053033587458568766,0.008106278360331322,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04814892154833644,0.06339285607427612,0.000972631179386888,0.003617633055412021,0.009016368593738585,1.8684001987160619
16.3,1.5664379428495536,0.1542522242380035,0.0529257507953586,0.008053537651855326,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04805964604289091,0.06326790368192038,0.0009663038796108388,0.003595379581329599,0.008980306257615383,1.8684711138687364
16.32,1.5669961272733315,0.15394841475543256,0.052818189954865945,0.008001114619589099,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04797056720286896,0.06314324387956875,0.0009600146811773021,0.003573248952488353,0.008944404275183216,1.8685418394253708
16.34,1.5675533405337192,0.15364531592848457,0.05271090418916595,0.007949007573598258,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04788168457885594,0.06301887588125973,0.0009537633815299775,0.0035512406121377084,0.008908661879722533,1.8686123758350375
16.36,1.5681095839698622,0.1533429258527796,0.05260389275349911,0.00789721483117911,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.047792997723236044,0.06289479890411784,0.0009475497789776062,0.003529354005080656,0.008873078308674122,1.8686827235495167
16.38,1.5686648589210725,0.15304124263148042,0.0524971549061117,0.00784573471685195,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.047704506190115514,0.06277101216837132,0.0009413736726931941,0.0035075885776816762,0.00883765280359352,1.8687528830230937
16.4,1.569219166726536,0.15274026437533628,0.05239068990809616,0.007794565562354375,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.047616209535245764,0.06264751489736999,0.0009352348627132361,0.003485943777874629,0.008802384610105757,1.868822854712356
16.42,1.5697725087250192,0.1524399892027261,0.05228449702323149,0.007743705706634576,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04752810731594653,0.06252430631760278,0.0009291331499369371,0.003464419055170622,0.008767272977860513,1.868892639075992
16.44,1.5703248862545771,0.1521404152397025,0.05217857551782377,0.007693153495844686,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.047440199091029214,0.06240138565871572,0.0009230683361254405,0.0034430138606658727,0.008732317160487673,1.8689622365745895
16.46,1.5708763006522608,0.1518415406200349,0.05207292466054637,0.007642907283334026,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04735248442072005,0.06227875215352945,0.0009170402239010437,0.0034217276470495128,0.008697516415553205,1.8690316476704363
16.48,1.5714267532538242,0.1515433634852533,0.051967543722280525,0.007592965429642454,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.047264962866583514,0.06215640503805707,0.0009110486167464251,0.003400559868611397,0.008662870004515487,1.8691008728273188
16.5,1.5719762454591295,0.151245881953387,0.05186243201578176,0.0075433262952284775,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.047177634008816915,0.0620343435387001,0.0009050933181322481,0.00337950997813622,0.008628377197521936,1.8691699125269294
16.52,1.5725247787429009,0.1509490941137451,0.05175758890221621,0.007493988239241108,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.047090497449078395,0.061912566870110396,0.0008991741313698353,0.003358577426377139,0.008594037274131282,1.8692387672712238
16.54,1.5730723544677743,0.15065299811590085,0.05165301367784977,0.007444949640154455,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.047003552761055674,0.061791074271636215,0.0008932908620867659,0.003337761670909556,0.008559849509518673,1.8693074375350358
16.56,1.5736189739927033,0.15035759211794117,0.05154870563978117,0.007396208883740754,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04691679951914129,0.061669864986126255,0.0008874433167840058,0.003317062170994335,0.008525813182473434,1.8693759237935133
16.58,1.5741646386757568,0.15006287428503787,0.051444664087655606,0.007347764362721956,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04683023729917285,0.061548938259344384,0.0008816313027941328,0.003296478387438861,0.008491927575584052,1.8694442265226972
16.6,1.5747093498738718,0.1497688427894694,0.051340888323532834,0.007299614476757964,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04674386567836831,0.06142829333997844,0.0008758546282799484,0.003276009782602249,0.008458191975198783,1.869512346199331
16.62,1.575253108942606,0.14947549581064262,0.05123737765175543,0.007251757632434912,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.046657684235261274,0.06130792947964907,0.0008701131022330966,0.0032556558204005397,0.008424605671386611,1.8695802833006714
16.64,1.575795917235892,0.14918283153511447,0.0511341313788168,0.007204192243253357,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04657169254963621,0.061187845932918476,0.0008644065344726701,0.003235415966311819,0.00839116795789848,1.869648038304296
16.66,1.5763377761057897,0.1488908481566137,0.05103114881322943,0.007156916729616562,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04648589020246391,0.06106804195729923,0.0008587347356438285,0.0032152896873813563,0.00835787813212891,1.8697156116879163
16.68,1.5768786869022398,0.1485995438760627,0.050928429265392997,0.007109929518818733,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.046400276775836746,0.06094851681326319,0.0008530975172164096,0.0031952764522266714,0.008324735495077895,1.8697830039291867
16.7,1.5774186509728165,0.14830891690159922,0.05082597204746255,0.007063229045033261,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04631485185290415,0.06082926976425017,0.000847494691483542,0.0031753757310425883,0.008291739351313143,1.8698502155055168
16.72,1.5779576696624813,0.14801896544859808,0.050723776473216624,0.0070168137493009704,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04622961501780795,0.06071030007667684,0.0008419260715602586,0.0031555869956062456,0.008258889008932612,1.8699172468938827
16.74,1.5784957443133352,0.14772968773969292,0.050621841857925426,0.006970682079518362,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.046144565855617894,0.06059160701994553,0.0008363914713821075,0.0031359097192820745,0.008226183779527383,1.869984098570639
16.76,1.579032876264373,0.1474410820047979,0.050520167518218924,0.006924832490425852,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.046059703952267064,0.06047318986645299,0.0008308907057037642,0.0031163433770267424,0.00819362297814483,1.870050771011332
16.78,1.5795690668512357,0.14715314648112968,0.050418752771955136,0.006879263443596052,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04597502889448747,0.0603550478915993,0.0008254235900976471,0.0030968874453940775,0.008161205923252115,1.8701172646905122
16.8,1.580104317405963,0.14686587941322882,0.0503175969380881,0.006833973407421959,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.045890540269745456,0.06023718037379663,0.000819989940952523,0.003077541402539918,0.008128931936699968,1.870183580081546
16.82,1.5806386292567485,0.14657927905298174,0.05021669933653615,0.0067889608571052385,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.045806237666177335,0.06011958659447802,0.0008145895754721226,0.003058304728226975,0.008096800343686797,1.8702497176564328
16.84,1.5811720037276904,0.14629334365964236,0.050116059288050026,0.006744224274644462,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.045722120672524943,0.06000226583810625,0.0008092223116737513,0.003039176903829626,0.008064810472723087,1.8703156778856158
16.86,1.5817044421385464,0.14600807149985398,0.05001567611408103,0.006699762148823348,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.045638188878071265,0.05988521739218266,0.0008038879683868993,0.003020157412338691,0.00803296165559611,1.8703814612377982
16.88,1.5822359458044861,0.14572346084767088,0.04991554913664918,0.006655572975199015,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04555444187257607,0.05976844054725597,0.0007985863652518533,0.003001245738366165,0.008001253227334939,1.870447068179758
16.9,1.582766516035844,0.14543950998458013,0.04981567767821136,0.006611655256090217,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.045470879246211515,0.05965193459693106,0.0007933173227183068,0.0029824413681499165,0.007969684526175733,1.8705124991761617
16.92,1.583296154137873,0.14515621719952332,0.04971606106152943,0.006568007500565589,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.045387500589497906,0.059535698837877814,0.0007880806620439695,0.0029637437895583467,0.007938254893527345,1.8705777546893818
16.94,1.5838248614104975,0.14487358078891838,0.04961669860953851,0.00652462822443192,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.045304305493239376,0.05941973256984,0.0007828762052931817,0.0029451524920950335,0.00790696367393723,1.8706428351793114
16.96,1.5843526391480667,0.14459159905668115,0.049517589645214945,0.006481515950222354,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04522129354845958,0.05930403509564397,0.0007777037753355183,0.0029266669669032962,0.007875810215057604,1.8707077411031816
16.98,1.5848794886391067,0.14431027031424729,0.049418733491444586,0.006438669207184661,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.045138464346337503,0.0591886057212076,0.0007725631958444025,0.002908286706770768,0.007844793867611926,1.870772472915376
17.0,1.5854054112166591,0.14402959286885805,0.04932012949506499,0.00639608653063926,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04505581748975149,0.05907344375074604,0.0007674542912201034,0.0028900112059413586,0.007813913988554926,1.870837031103684
17.02,1.585930408686086,0.1437495649242701,0.04922177723130098,0.006353766456634373,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.044973352691424065,0.058958548446136134,0.0007623768859484998,0.002871839958480837,0.007783169967978746,1.8709014164970794
17.04,1.5864544825388682,0.14347018476312562,0.04912367612802308,0.006311707531726446,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04489106959346392,0.0588439191015525,0.0007573308057745165,0.0028537724612618,0.007752561179364557,1.8709656296990436
17.06,1.5869776341452209,0.14319145070222816,0.04902582555778552,0.006269908310565519,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04480896781159422,0.05872955502516402,0.0007523158774124477,0.0028358082132474865,0.007722086991843052,1.871029671226776
17.08,1.5874998648748349,0.14291336106449434,0.048928224895514315,0.006228367354376103,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04472704696285637,0.05861545552765489,0.0007473319283637164,0.0028179467150369255,0.007691746777811161,1.8710935415982015
17.1,1.5880211760967906,0.14263591417893806,0.048830873518452445,0.006187083230943409,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04464530666558191,0.05850161992221799,0.0007423787869152427,0.0028001874688682723,0.007661539912906619,1.8711572413318882
17.12,1.5885415691794715,0.14235910838065513,0.04873377080610506,0.006146054514599613,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.044563746539364325,0.058388047524548556,0.0007374562821378141,0.0027825299786221236,0.00763146577598275,1.871220770946967
17.14,1.5890610454904799,0.14208294201080732,0.04863691614018454,0.00610527978621005,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04448236620503078,0.05827473765283759,0.0007325642438844477,0.002764973749824748,0.007601523749083373,1.8712841309630508
17.16,1.58957960639655,0.14180741341660694,0.04854030890455575,0.006064757633159487,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04440116528461403,0.05816168962776543,0.0007277025027887614,0.0027475182896513164,0.0075717132174179585,1.8713473219001535
17.18,1.5900972532634627,0.14153252095130112,0.048443948485181125,0.006024486649338345,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04432014340132416,0.05804890277249528,0.0007228708902633396,0.0027301631069290614,0.007542033569336915,1.8714103442786094
17.2,1.5906139874559597,0.1412582629741561,0.0483478342700659,0.005984465435128941,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.044239300179520394,0.057936376412666656,0.0007180692384981007,0.0027129077121404005,0.0075124841963070755,1.871473198618991
17.22,1.591129810337658,0.14098463785044177,0.048251965649203206,0.005944692597391726,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0441586352446829,0.057824109876389,0.000713297380458663,0.0026957516174260193,0.007483064492887359,1.8715358854420292
17.24,1.591644723270964,0.14071164395141583,0.048156342014519286,0.005905166749451521,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.0440781482233846,0.05771210249423513,0.0007085551498847122,0.002678694336587904,0.0074537738567046095,1.8715984052685313
17.26,1.592158727616988,0.14043927965430825,0.048060962759818596,0.00586588651108375,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04399783874326291,0.05760035359923482,0.0007038423812883666,0.002661735385092335,0.007424611688429604,1.8716607586193001
17.28,1.5926718247354572,0.1401675433423057,0.04796582728072905,0.005826850508500703,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04391770643299159,0.057488862526868294,0.0006991589099525463,0.002644874280072844,0.007395577391753252,1.8717229460150526
17.3,1.5931840159846324,0.1398964334045357,0.04787093497464706,0.005788057374337735,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.043837750922252484,0.05737762861505971,0.0006945045719293346,0.002628110540333105,0.007366670373362929,1.8717849679763385
17.32,1.5936953027212204,0.13962594823605115,0.04777628524068281,0.0057495057476395295,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.043757971841707294,0.057266651204170745,0.0006898792040383472,0.002611443686349806,0.007337890042919032,1.8718468250234592
17.34,1.5942056863002885,0.13935608623781467,0.04768187747960534,0.005711194273846328,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04367836882296937,0.0571559296369941,0.0006852826438650967,0.0025948732402754668,0.007309235813031676,1.8719085176763854
17.36,1.5947151680751794,0.13908684581668287,0.047587711093787746,0.005673121604780171,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04359894149857546,0.05704546325874699,0.0006807147297593592,0.0025783987259412134,0.0072807070992375565,1.871970046454677
17.38,1.5952237493974253,0.1388182253853908,0.04749378548715233,0.005635286398631135,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.043519689501957504,0.05693525141706471,0.0006761753008335382,0.0025620196688595116,0.007252303319977007,1.8720314118774002
17.4,1.5957314316166618,0.13855022336253625,0.047400100065115754,0.005597687319943567,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04344061246741439,0.05682529346199414,0.0006716641969610308,0.002545735596226855,0.007224023896571193,1.872092614463047
17.42,1.596238216080542,0.13828283817256415,0.04730665423453417,0.00556032303960232,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.043361710030083656,0.0567155887459873,0.0006671812587745916,0.002529546036926408,0.007195868253199489,1.872153654729452
17.44,1.596744104134652,0.13801606824575094,0.047213447403648495,0.005523192234819016,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04328298182591335,0.05660613662389482,0.0006627263276647012,0.0025134505215306233,0.007167835816877036,1.8722145331937128
17.46,1.5972490971224238,0.13774991201818884,0.04712047898202941,0.005486293589118241,1.0,0.41,1.25,0.285,1.1,0.085,0.003,0.52,0.0155,0.12,1.9,0.41,1.0,1.9,0.04320442749163366,0.05649693645295951,0.0006582992457779253,0.0024974485823037805,0.007139926017432415,1.8722752503721056
