G2_c,G2_n,G4_c,G4_n,GG_c,GG_n,G_c,G_n,PPase,R,R_act,R_inact,S22_c,S22_n,S24_c,S24_n,S2_c,S2_n,S4_c,S4_n,SB,TGFb_c,pG_c,pG_n,pS2_c,pS2_n,Time
1.8230763111037017e-08,7.817441947164999e-10,0.0005815647924282553,4.241710725321542e-05,1.8230763111037642e-08,7.817441947165024e-10,60.58672781940559,28.514812574129316,1.0,0.9647708475774378,0.035229152422562235,0.0,1.8230763111037443e-08,7.817441947165374e-10,0.0005815647924282531,4.2417107253215204e-05,60.58672781940559,28.514812574129316,50.779842013272784,50.780919800435775,0.0,0.0659999824780232,0.0025577039394690288,3.290489594223224e-05,0.002557703939468962,3.290489594223262e-05,7.32
1.8345742534660072e-08,7.877897960687608e-10,0.000583776973749277,4.263707281397625e-05,1.8345742534660714e-08,7.877897960687634e-10,60.58671922925715,28.514812502619183,1.0,0.9647235793534653,0.035276420646534676,0.0,1.834574253466051e-08,7.877897960687995e-10,0.0005837769737492748,4.263707281397603e-05,60.58671922925715,28.514812502619183,50.77983744445404,50.78091968842001,0.0,0.0659999824780232,0.0025639626068128902,3.3026449859852154e-05,0.002563962606812822,3.302644985985255e-05,7.33
1.8461277061005792e-08,7.93873343134038e-10,0.0005859943205610416,4.28578616758138e-05,1.846127706100645e-08,7.938733431340408e-10,60.586710627769286,28.514812430616352,1.0,0.9646763134453641,0.035323686554635934,0.0,1.8461277061006242e-08,7.938733431340776e-10,0.0005859943205610395,4.2857861675813574e-05,60.586710627769286,28.514812430616352,50.779832864764565,50.78091957598288,0.0,0.0659999824780232,0.0025702271819665725,3.3148273387516735e-05,0.002570227181966503,3.314827338751714e-05,7.34
1.857736852333191e-08,7.999950178313401e-10,0.0005882168367885397,4.30794756951168e-05,1.8577368523332583e-08,7.999950178313429e-10,60.58670201494283,28.514812358120224,1.0,0.9646290498530206,0.03537095014697949,0.0,1.8577368523332368e-08,7.999950178313808e-10,0.0005882168367885375,4.307947569511657e-05,60.58670201494283,28.514812358120224,50.779828274195246,50.780919463123524,0.0,0.0659999824780232,0.0025764976595234433,3.327036670452973e-05,0.0025764976595233718,3.327036670453014e-05,7.3500000000000005
1.869401875799928e-08,8.061550026747592e-10,0.0005904445263506148,4.3301916729412465e-05,1.8694018757999972e-08,8.061550026747622e-10,60.586693390778635,28.514812285130212,1.0,0.9645817885763212,0.03541821142367879,0.0,1.8694018757999747e-08,8.061550026748008e-10,0.0005904445263506124,4.330191672941223e-05,60.586693390778635,28.514812285130212,50.77982367273699,50.78091934984108,0.0,0.0659999824780232,0.002582774034082608,3.339272998999472e-05,0.002582774034082535,3.339272998999514e-05,7.36
1.8811229604471767e-08,8.123534807744783e-10,0.0005926773931599731,4.352518663736339e-05,1.881122960447248e-08,8.123534807744814e-10,60.586684755277524,28.514812211645722,1.0,0.9645345296151527,0.035465470384847285,0.0,1.8811229604472244e-08,8.12353480774521e-10,0.0005926773931599707,4.352518663736315e-05,60.586684755277524,28.514812211645722,50.77981906038071,50.7809192361347,0.0,0.0659999824780232,0.0025890563002489066,3.3515363422816384e-05,0.002589056300248832,3.351536342281681e-05,7.37
1.8929002905316028e-08,8.185906358377749e-10,0.0005949154411231923,4.374928727876425e-05,1.8929002905316753e-08,8.185906358377781e-10,60.58667610844036,28.51481213766616,1.0,0.9644872729694015,0.035512727030598434,0.0,1.8929002905316514e-08,8.185906358378187e-10,0.00059491544112319,4.374928727876401e-05,60.58667610844036,28.51481213766616,50.77981443711734,50.78091912200352,0.0,0.0659999824780232,0.002595344452632902,3.363826718170152e-05,0.0025953444526328256,3.363826718170196e-05,7.38
1.904734050620134e-08,8.248666521700263e-10,0.0005971586741407307,4.397422051453864e-05,1.9047340506202087e-08,8.248666521700296e-10,60.58666745026797,28.514812063190938,1.0,0.9644400186389545,0.03555998136104568,0.0,1.904734050620184e-08,8.24866652170071e-10,0.0005971586741407281,4.397422051453839e-05,60.58666745026797,28.514812063190938,50.77980980293781,50.78091900744668,0.0,0.0659999824780232,0.002601638485850873,3.3761441445160236e-05,0.0026016384858507944,3.376144144516068e-05,7.390000000000001
1.9166244255899413e-08,8.311817146757128e-10,0.000599407096106935,4.4199988206735735e-05,1.9166244255900174e-08,8.311817146757164e-10,60.58665878076118,28.51481198821946,1.0,0.9643927666236976,0.035607233376302436,0.0,1.9166244255899922e-08,8.311817146757589e-10,0.0005994070961069324,4.419998820673547e-05,60.58665878076118,28.51481198821946,50.77980515783308,50.780918892463305,0.0,0.0659999824780232,0.002607938394524804,3.388488639150703e-05,0.002607938394524724,3.388488639150749e-05,7.4
1.9285716006284244e-08,8.375360088594266e-10,0.0006016607109100509,4.442659221852724e-05,1.9285716006285028e-08,8.375360088594301e-10,60.58665009992085,28.514811912751142,1.0,0.9643455169235179,0.03565448307648216,0.0,1.9285716006284766e-08,8.375360088594736e-10,0.0006016607109100482,4.442659221852698e-05,60.58665009992085,28.514811912751142,50.7798005017941,50.78091877705257,0.0,0.0659999824780232,0.0026142441732823814,3.400860219886199e-05,0.0026142441732822995,3.400860219886247e-05,7.41
1.9405757612331927e-08,8.439297208268729e-10,0.000603919522432232,4.4654034414204095e-05,1.9405757612332728e-08,8.439297208268766e-10,60.58664140774782,28.514811836785377,1.0,0.9642982695383018,0.035701730461698264,0.0,1.940575761233246e-08,8.439297208269211e-10,0.0006039195224322292,4.4654034414203823e-05,60.58664140774782,28.514811836785377,50.77979583481184,50.78091866121359,0.0,0.0659999824780232,0.002620555816756983,3.413258904515187e-05,0.0026205558167568988,3.413258904515236e-05,7.42
1.9526369798456015e-08,8.503629891259536e-10,0.0006061835332609977,4.4882317227392265e-05,1.952636979845684e-08,8.503629891259574e-10,60.58663270424291,28.5148117603216,1.0,0.9642510244679358,0.03574897553206417,0.0,1.9526369798456558e-08,8.503629891260026e-10,0.000606183533260995,4.4882317227391994e-05,60.58663270424291,28.5148117603216,50.7797911568796,50.78091854494499,0.0,0.0659999824780232,0.0026268733207468055,3.4256846832601714e-05,0.00262687332074672,3.425684683260221e-05,7.43
1.9647555264809633e-08,8.568360367085823e-10,0.0006084527482199402,4.511144210409849e-05,1.964755526481047e-08,8.568360367085863e-10,60.58662398940699,28.5148116833592,1.0,0.9642037817123066,0.0357962182876933,0.0,1.964755526481019e-08,8.568360367086324e-10,0.0006084527482199375,4.5111442104098206e-05,60.58662398940699,28.5148116833592,50.77978646798665,50.7809184282463,0.0,0.0659999824780232,0.0026331966790387623,3.438137594264708e-05,0.0026331966790386747,3.438137594264759e-05,7.44
1.9769316065762518e-08,8.633490595651064e-10,0.0006107271713890473,4.5341410816675266e-05,1.976931606576337e-08,8.633490595651107e-10,60.586615263240866,28.51481160589759,1.0,0.9641565412713008,0.03584345872869905,0.0,1.976931606576308e-08,8.633490595651575e-10,0.0006107271713890444,4.534141081667498e-05,60.586615263240866,28.51481160589759,50.77978176812363,50.780918311116764,0.0,0.0659999824780232,0.0026395258860888934,3.4506176598837914e-05,0.002639525886088805,3.450617659883843e-05,7.45
1.9891654064808644e-08,8.699022460505409e-10,0.0006130068066217719,4.55722252358074e-05,1.989165406480952e-08,8.699022460505455e-10,60.58660652574539,28.51481152793618,1.0,0.9641093031448051,0.03589069685519482,0.0,1.989165406480922e-08,8.69902246050593e-10,0.0006130068066217689,4.557222523580711e-05,60.58660652574539,28.51481152793618,50.77977705728155,50.78091819355548,0.0,0.0659999824780232,0.00264586093655724,3.463124897739396e-05,0.0026458609365571494,3.463124897739449e-05,7.46
2.0014571128465354e-08,8.764957851227325e-10,0.0006152916577654306,4.580388723332185e-05,2.001457112846624e-08,8.76495785122737e-10,60.58659777692142,28.514811449474376,1.0,0.9640620673327058,0.035937932667294024,0.0,2.0014571128465933e-08,8.764957851227855e-10,0.0006152916577654275,4.580388723332155e-05,60.58659777692142,28.514811449474376,50.779772335451455,50.780918075561615,0.0,0.0659999824780232,0.0026522018251095695,3.475659325432838e-05,0.0026522018251094776,3.475659325432891e-05,7.47
2.0138069126272476e-08,8.831298663433363e-10,0.0006175817286612123,4.6036398682184865e-05,2.0138069126273382e-08,8.831298663433412e-10,60.58658901676977,28.514811370511588,1.0,0.96401483383489,0.03598516616511005,0.0,2.0138069126273065e-08,8.831298663433905e-10,0.0006175817286612091,4.603639868218456e-05,60.58658901676977,28.514811370511588,50.77976760262438,50.7809179571343,0.0,0.0659999824780232,0.0026585485464173755,3.488220960544872e-05,0.002658548546417282,3.4882209605449265e-05,7.48
2.0262149930791477e-08,8.89804679878791e-10,0.0006198770231441857,4.626976145649905e-05,2.0262149930792403e-08,8.898046798787958e-10,60.586580245291294,28.514811291047227,1.0,0.9639676026512437,0.03603239734875628,0.0,2.0262149930792076e-08,8.898046798788459e-10,0.0006198770231441824,4.626976145649875e-05,60.586580245291294,28.514811291047227,50.7797628587914,50.780917838272664,0.0,0.0659999824780232,0.0026649010951578654,3.500809820635787e-05,0.00266490109515777,3.500809820635842e-05,7.49
2.0386815417604696e-08,8.965204165012989e-10,0.0006221775450433089,4.650397743150059e-05,2.0386815417605636e-08,8.96520416501304e-10,60.58657146248682,28.5148112110807,1.0,0.9639203737816537,0.036079626218346095,0.0,2.0386815417605305e-08,8.96520416501355e-10,0.0006221775450433056,4.6503977431500285e-05,60.58657146248682,28.5148112110807,50.77975810394358,50.78091771897585,0.0,0.0659999824780232,0.0026712594660139558,3.513425923245505e-05,0.002671259466013859,3.51342592324556e-05,7.5
2.051206746531443e-08,9.032772675898008e-10,0.0006244832981814369,4.673904848355627e-05,2.051206746531539e-08,9.032772675898061e-10,60.5865626683572,28.514811130611417,1.0,0.963873147226007,0.03612685277399288,0.0,2.0512067465315045e-08,9.03277267589858e-10,0.0006244832981814335,4.673904848355595e-05,60.5865626683572,28.514811130611417,50.77975333807199,50.78091759924299,0.0,0.0659999824780232,0.0026776236536742654,3.526069285893677e-05,0.002677623653674167,3.5260692858937335e-05,7.51
2.063790795554214e-08,9.100754251309535e-10,0.0006267942863753296,4.697497649016064e-05,2.0637907955543115e-08,9.100754251309591e-10,60.586553862903266,28.514811049638787,1.0,0.9638259229841899,0.03617407701580999,0.0,2.063790795554276e-08,9.100754251310116e-10,0.0006267942863753261,4.697497649016031e-05,60.586553862903266,28.514811049638787,50.779748561167736,50.78091747907324,0.0,0.0659999824780232,0.002683993652833106,3.538739926079785e-05,0.002683993652833006,3.538739926079842e-05,7.5200000000000005
2.076433877292756e-08,9.169150817201046e-10,0.0006291105134356599,4.7211763329933034e-05,2.076433877292855e-08,9.169150817201105e-10,60.58654504612584,28.514810968162223,1.0,0.9637787010560891,0.036221298943910796,0.0,2.076433877292819e-08,9.169150817201637e-10,0.0006291105134356563,4.72117633299327e-05,60.58654504612584,28.514810968162223,50.77974377322192,50.78091735846571,0.0,0.0659999824780232,0.002690369458190475,3.5514378612832254e-05,0.002690369458190373,3.551437861283283e-05,7.53
2.089136180512792e-08,9.23796430562273e-10,0.0006314319831670231,4.744941088261485e-05,2.089136180512893e-08,9.237964305622788e-10,60.58653621802579,28.514810886181134,1.0,0.9637314814415912,0.03626851855840865,0.0,2.089136180512856e-08,9.23796430562333e-10,0.0006314319831670194,4.744941088261452e-05,60.58653621802579,28.514810886181134,50.779738974225644,50.78091723741956,0.0,0.0659999824780232,0.0026967510644520494,3.564163108963423e-05,0.0026967510644519462,3.5641631089634815e-05,7.54
2.101897894281708e-08,9.30719665473122e-10,0.0006337586993679441,4.768792102906654e-05,2.101897894281811e-08,9.307196654731282e-10,60.58652737860395,28.51481080369493,1.0,0.9636842641405831,0.03631573585941693,0.0,2.101897894281773e-08,9.307196654731829e-10,0.0006337586993679403,4.768792102906619e-05,60.58652737860395,28.51481080369493,50.77973416417005,50.7809171159339,0.0,0.0659999824780232,0.0027031384663291783,3.5769156865599174e-05,0.0027031384663290733,3.576915686559976e-05,7.55
2.114719207968468e-08,9.376849808799395e-10,0.0006360906658308862,4.792729565126476e-05,2.114719207968573e-08,9.376849808799457e-10,60.58651852786114,28.514810720703018,1.0,0.963637049152951,0.036362950847048964,0.0,2.1147192079685338e-08,9.376849808800015e-10,0.0006360906658308825,4.792729565126441e-05,60.58651852786114,28.514810720703018,50.77972934304627,50.780916994007896,0.0,0.0659999824780232,0.0027095316585388743,3.5896956114924636e-05,0.0027095316585387676,3.589695611492524e-05,7.5600000000000005
2.127600311243529e-08,9.446925718226108e-10,0.0006384278863422587,4.816753663229945e-05,2.1276003112436357e-08,9.446925718226175e-10,60.58650966579822,28.514810637204814,1.0,0.9635898364785818,0.036410163521418085,0.0,2.1276003112435953e-08,9.44692571822674e-10,0.0006384278863422548,4.81675366322991e-05,60.58650966579822,28.514810637204814,50.779724510845455,50.78091687164066,0.0,0.0659999824780232,0.002715930635803806,3.602502901161126e-05,0.0027159306358036975,3.602502901161187e-05,7.57
2.1405413940787618e-08,9.517426339545997e-10,0.0006407703646824258,4.840864585637103e-05,2.1405413940788696e-08,9.517426339546066e-10,60.586500792416,28.514810553199723,1.0,0.9635426261173623,0.03645737388263764,0.0,2.1405413940788286e-08,9.517426339546639e-10,0.0006407703646824218,4.840864585637067e-05,60.586500792416,28.514810553199723,50.779719667558766,50.780916748831345,0.0,0.0659999824780232,0.002722335392852292,3.6153375729463775e-05,0.002722335392852183,3.615337572946439e-05,7.58
2.1535426467473616e-08,9.588353635439228e-10,0.0006431181046257147,4.865062520878744e-05,2.1535426467474718e-08,9.588353635439296e-10,60.58649190771535,28.51481046868716,1.0,0.9634954180691789,0.03650458193082097,0.0,2.1535426467474295e-08,9.588353635439873e-10,0.0006431181046257106,4.8650625208787075e-05,60.58649190771535,28.51481046868716,50.77971481317736,50.78091662557907,0.0,0.0659999824780232,0.0027287459244182944,3.628199644209199e-05,0.0027287459244181834,3.6281996442092616e-05,7.59
2.1666042598237706e-08,9.659709574741265e-10,0.0006454711099404241,4.8893476575961306e-05,2.166604259823882e-08,9.659709574741338e-10,60.586483011697084,28.514810383666532,1.0,0.9634482123339185,0.03655178766608139,0.0,2.166604259823839e-08,9.659709574741923e-10,0.0006454711099404198,4.889347657596093e-05,60.586483011697084,28.514810383666532,50.77970994769243,50.780916501882984,0.0,0.0659999824780232,0.002735162225241408,3.6410891322911744e-05,0.0027351622252412954,3.641089132291237e-05,7.6000000000000005
2.1797264241835835e-08,9.731496132452634e-10,0.0006478293843888309,4.9137201845406966e-05,2.179726424183697e-08,9.731496132452709e-10,60.58647410436205,28.514810298137252,1.0,0.9634010089114677,0.03659899108853222,0.0,2.1797264241836527e-08,9.731496132453302e-10,0.0006478293843888267,4.913720184540659e-05,60.58647410436205,28.514810298137252,50.77970507109518,50.78091637774221,0.0,0.0659999824780232,0.0027415842900668543,3.6540060545145814e-05,0.00274158429006674,3.654006054514645e-05,7.61
2.192909331003476e-08,9.803715289748715e-10,0.0006501929317272012,4.938180290573769e-05,2.192909331003591e-08,9.803715289748792e-10,60.58646518571109,28.51481021209873,1.0,0.9633538078017131,0.03664619219828677,0.0,2.1929093310035457e-08,9.803715289749392e-10,0.0006501929317271969,4.938180290573732e-05,60.58646518571109,28.51481021209873,50.7797001833768,50.780916253155894,0.0,0.0659999824780232,0.002748012113645476,3.6669504281825e-05,0.0027480121136453602,3.6669504281825645e-05,7.62
2.2061531717611116e-08,9.876369033989484e-10,0.0006525617557057962,4.962728164666278e-05,2.206153171761228e-08,9.876369033989564e-10,60.586456255745034,28.51481012555038,1.0,0.9633066090045415,0.03669339099545836,0.0,2.206153171761182e-08,9.87636903399017e-10,0.0006525617557057917,4.96272816466624e-05,60.586456255745034,28.51481012555038,50.7796952845285,50.780916128123174,0.0,0.0659999824780232,0.002754445690733728,3.6799222705789016e-05,0.0027544456907336104,3.679922270578967e-05,7.63
2.2194581382350633e-08,9.949459358729299e-10,0.0006549358600688816,4.9873639958984624e-05,2.219458138235182e-08,9.949459358729381e-10,60.586447314464735,28.514810038491614,1.0,0.9632594125198396,0.03674058748016029,0.0,2.2194581382351347e-08,9.949459358729997e-10,0.0006549358600688771,4.987363995898423e-05,60.586447314464735,28.514810038491614,50.77969037454153,50.78091600264317,0.0,0.0659999824780232,0.0027608850160936687,3.692921598968749e-05,0.0027608850160935504,3.692921598968814e-05,7.640000000000001
2.2328244225047242e-08,1.002298826372664e-09,0.0006573152485547351,5.01208797345958e-05,2.2328244225048447e-08,1.0022988263726727e-09,60.586438361871004,28.514809950921837,1.0,0.9632122183474942,0.03678778165250585,0.0,2.232824422504796e-08,1.0022988263727347e-09,0.0006573152485547305,5.012087973459541e-05,60.586438361871004,28.514809950921837,50.77968545340711,50.78091587671503,0.0,0.0659999824780232,0.002767330084492956,3.705948430598089e-05,0.0027673300844928365,3.705948430598155e-05,7.65
2.246252216950229e-08,1.0096957754953919e-09,0.0006596999248956554,5.03690028664763e-05,2.2462522169503512e-08,1.0096957754954004e-09,60.58642939796471,28.514809862840465,1.0,0.9631650264873916,0.036834973512608345,0.0,2.2462522169503013e-08,1.0096957754954632e-09,0.0006596999248956508,5.03690028664759e-05,60.58642939796471,28.514809862840465,50.77968052111648,50.780915750337876,0.0,0.0659999824780232,0.002773780890704837,3.7190027826941565e-05,0.0027737808907047157,3.719002782694222e-05,7.66
2.259741714252367e-08,1.0171369844607212e-09,0.0006620898928179703,5.0618011248690546e-05,2.2597417142524908e-08,1.0171369844607301e-09,60.58642042274667,28.514809774246913,1.0,0.9631178369394189,0.03688216306058105,0.0,2.2597417142524402e-08,1.0171369844607936e-09,0.0006620898928179655,5.061801124869014e-05,60.58642042274667,28.514809774246913,50.77967557766093,50.78091562351085,0.0,0.0659999824780232,0.0027802374295081414,3.732084672465466e-05,0.002780237429508019,3.7320846724655324e-05,7.67
2.2732931073924993e-08,1.0246226551116051e-09,0.0006644851560420446,5.086790677638454e-05,2.2732931073926247e-08,1.0246226551116146e-09,60.58641143621773,28.514809685140587,1.0,0.9630706497034626,0.03692935029653725,0.0,2.2732931073925727e-08,1.0246226551116785e-09,0.0006644851560420396,5.086790677638413e-05,60.58641143621773,28.514809685140587,50.77967062303171,50.780915496233085,0.0,0.0659999824780232,0.0027866996956872753,3.7451941171019115e-05,0.0027866996956871512,3.745194117101979e-05,7.68
2.286906589652474e-08,1.0321529899153183e-09,0.0006668857182822886,5.1118691345783e-05,2.2869065896526014e-08,1.032152989915328e-09,60.58640243837871,28.514809595520898,1.0,0.9630234647794097,0.036976535220590225,0.0,2.286906589652548e-08,1.0321529899153925e-09,0.0006668857182822836,5.1118691345782584e-05,60.58640243837871,28.514809595520898,50.77966565722011,50.78091536850372,0.0,0.0659999824780232,0.0027931676840322116,3.7583311337748635e-05,0.002793167684032086,3.758331133774932e-05,7.69
2.300582354614541e-08,1.0397281919644322e-09,0.000669291583247166,5.137036685418638e-05,2.3005823546146702e-08,1.039728191964442e-09,60.58639342923049,28.514809505387266,1.0,0.9629762821671468,0.037023717832853235,0.0,2.3005823546146156e-08,1.0397281919645073e-09,0.0006692915832471608,5.1370366854185956e-05,60.58639342923049,28.514809505387266,50.779660680217404,50.78091524032188,0.0,0.0659999824780232,0.002799641389338483,3.7714957396372615e-05,0.002799641389338356,3.77149573963733e-05,7.7
2.3143205961612715e-08,1.0473484649777945e-09,0.0006717027546392027,5.16229351999681e-05,2.3143205961614026e-08,1.0473484649778047e-09,60.58638440877385,28.5148094147391,1.0,0.9629291018665603,0.03707089813343955,0.0,2.314320596161347e-08,1.0473484649778706e-09,0.0006717027546391974,5.162293519996768e-05,60.58638440877385,28.5148094147391,50.77965569201492,50.7809151116867,0.0,0.0659999824780232,0.002806120806407178,3.784687951823716e-05,0.0028061208064070497,3.7846879518237845e-05,7.71
2.3281215084754726e-08,1.055014013301505e-09,0.000674119236154995,5.187639828257163e-05,2.328121508475605e-08,1.0550140133015158e-09,60.58637537700969,28.514809323575808,1.0,0.9628819238775375,0.037118076122462436,0.0,2.328121508475548e-08,1.055014013301582e-09,0.0006741192361549896,5.18763982825712e-05,60.58637537700969,28.514809323575808,50.779650692603965,50.78091498259732,0.0,0.0659999824780232,0.002812605930044929,3.7979077874506055e-05,0.002812605930044799,3.7979077874506746e-05,7.72
2.3419852860401026e-08,1.0627250419098924e-09,0.0006765410314852175,5.2130758002507574e-05,2.3419852860402366e-08,1.0627250419099033e-09,60.586366333938784,28.514809231896805,1.0,0.9628347481999648,0.03716525180003514,0.0,2.3419852860401784e-08,1.0627250419099701e-09,0.0006765410314852121,5.213075800250714e-05,60.586366333938784,28.514809231896805,50.77964568197586,50.78091485305287,0.0,0.0659999824780232,0.0028190967550639078,3.8111552636161715e-05,0.0028190967550637772,3.8111552636162406e-05,7.73
2.3559121236381844e-08,1.0704817564064888e-09,0.0006789681443146313,5.238601626135075e-05,2.35591212363832e-08,1.0704817564065e-09,60.58635727956201,28.51480913970151,1.0,0.9627875748337289,0.0372124251662709,0.0,2.3559121236382608e-08,1.0704817564065674e-09,0.0006789681443146257,5.238601626135031e-05,60.58635727956201,28.51480913970151,50.77964066012195,50.780914723052476,0.0,0.0659999824780232,0.0028255932762818155,3.8244303974006124e-05,0.0028255932762816837,3.8244303974006815e-05,7.74
2.3699022163527284e-08,1.078284363025011e-09,0.0006814005783220924,5.264217496173741e-05,2.3699022163528657e-08,1.0782843630250228e-09,60.5863482138802,28.514809046989324,1.0,0.962740403778717,0.03725959622128297,0.0,2.3699022163528048e-08,1.0782843630250904e-09,0.0006814005783220867,5.264217496173696e-05,60.5863482138802,28.514809046989324,50.77963562703358,50.78091459259528,0.0,0.0659999824780232,0.0028320954885218785,3.8377332058661873e-05,0.002832095488521746,3.837733205866258e-05,7.75
2.3839557595666426e-08,1.0861330686303337e-09,0.0006838383371805605,5.289923600736228e-05,2.3839557595667815e-08,1.0861330686303457e-09,60.58633913689419,28.51480895375967,1.0,0.9626932350348153,0.037306764965184584,0.0,2.3839557595667197e-08,1.086133068630414e-09,0.0006838383371805547,5.289923600736183e-05,60.58633913689419,28.51480895375967,50.779630582702104,50.78091446168042,0.0,0.0659999824780232,0.002838603386612839,3.851063706057311e-05,0.0028386033866127044,3.851063706057381e-05,7.76
2.3980729489626533e-08,1.094028080719469e-09,0.0006862814245571064,5.3157201302975705e-05,2.3980729489627936e-08,1.0940280807194814e-09,60.58633004860479,28.514808860011954,1.0,0.9626460686019108,0.03735393139808898,0.0,2.3980729489627304e-08,1.09402808071955e-09,0.0006862814245571005,5.315720130297525e-05,60.58633004860479,28.514808860011954,50.779625527118895,50.78091433030701,0.0,0.0659999824780232,0.002845116965388948,3.864421915000647e-05,0.0028451169653888127,3.864421915000718e-05,7.7700000000000005
2.4122539805232135e-08,1.1019696074225391e-09,0.0006887298441129205,5.3416072754380704e-05,2.412253980523355e-08,1.101969607422552e-09,60.58632094901289,28.514808765745595,1.0,0.9625989044798905,0.037401095520109374,0.0,2.4122539805232903e-08,1.101969607422621e-09,0.0006887298441129145,5.341607275438025e-05,60.58632094901289,28.514808765745595,50.77962046027534,50.78091419847421,0.0,0.0659999824780232,0.0028516362196899566,3.877807849705207e-05,0.0028516362196898204,3.877807849705277e-05,7.78
2.4264990505304277e-08,1.109957857503758e-09,0.0006911835995033214,5.3675852268430176e-05,2.4264990505305713e-08,1.109957857503771e-09,60.58631183811928,28.514808670960004,1.0,0.9625517426686409,0.03744825733135899,0.0,2.426499050530505e-08,1.1099578575038406e-09,0.0006911835995033153,5.367585226842971e-05,60.58631183811928,28.514808670960004,50.77961538216282,50.78091406618112,0.0,0.0659999824780232,0.0028581611443611117,3.891221527162449e-05,0.0028581611443609747,3.8912215271625195e-05,7.79
2.4408083555659648e-08,1.1179930403624055e-09,0.0006936426943777638,5.393654175302395e-05,2.4408083555661094e-08,1.1179930403624187e-09,60.58630271592481,28.51480857565459,1.0,0.962504583168049,0.03749541683195103,0.0,2.4408083555660422e-08,1.1179930403624888e-09,0.0006936426943777575,5.3936541753023484e-05,60.58630271592481,28.51480857565459,50.779610292772745,50.780913933426895,0.0,0.0659999824780232,0.002864691734253146,3.9046629643463736e-05,0.002864691734253008,3.904662964346445e-05,7.8
2.4551820925109717e-08,1.126075366033805e-09,0.0006961071323798471,5.4198143117105954e-05,2.4551820925111186e-08,1.1260753660338188e-09,60.58629358243032,28.51480847982878,1.0,0.9624574259780013,0.03754257402199873,0.0,2.455182092511049e-08,1.126075366033889e-09,0.0006961071323798408,5.419814311710548e-05,60.58629358243032,28.51480847982878,50.77960519209652,50.780913800210655,0.0,0.0659999824780232,0.0028712279842222728,3.918132178213623e-05,0.0028712279842221335,3.9181321782136936e-05,7.8100000000000005
2.469620458545991e-08,1.134205045190298e-09,0.0006985769171473228,5.446065827066121e-05,2.4696204585461388e-08,1.1342050451903122e-09,60.58628443763666,28.514808383481974,1.0,0.9624102710983846,0.03758972890161527,0.0,2.4696204585460687e-08,1.1342050451903828e-09,0.0006985769171473164,5.4460658270660735e-05,60.58628443763666,28.514808383481974,50.779600080125576,50.78091366653154,0.0,0.0659999824780232,0.0028777698891301736,3.93162918570357e-05,0.0028777698891300336,3.9316291857036397e-05,7.82
2.484123651150878e-08,1.142382289142225e-09,0.0007010520523121042,5.4724089124713096e-05,2.4841236511510276e-08,1.1423822891422398e-09,60.586275281544644,28.51480828661359,1.0,0.9623631185290861,0.037636881470913854,0.0,2.4841236511509555e-08,1.1423822891423105e-09,0.0007010520523120975,5.472408912471262e-05,60.586275281544644,28.51480828661359,50.77959495685134,50.78091353238868,0.0,0.0659999824780232,0.002884317443843998,3.945154003738424e-05,0.002884317443843857,3.945154003738495e-05,7.83
2.498691868104717e-08,1.1506073098388996e-09,0.000703532541500273,5.498843759132041e-05,2.4986918681048676e-08,1.1506073098389147e-09,60.586266114155116,28.514808189223043,1.0,0.9623159682699922,0.03768403173000768,0.0,2.4986918681047945e-08,1.1506073098389858e-09,0.0007035325415002663,5.498843759131992e-05,60.586266114155116,28.514808189223043,50.77958982226527,50.78091339778121,0.0,0.0659999824780232,0.0028908706432363503,3.958706649223328e-05,0.0028908706432362085,3.958706649223398e-05,7.84
2.5133253074857353e-08,1.158880319869586e-09,0.000706018388332089,5.525370558357444e-05,2.513325307485888e-08,1.1588803198696016e-09,60.58625693546891,28.514808091309746,1.0,0.9622688203209899,0.037731179679009935,0.0,2.5133253074858127e-08,1.1588803198696727e-09,0.0007060183883320823,5.525370558357395e-05,60.58625693546891,28.514808091309746,50.779584676358816,50.78091326270826,0.0,0.0659999824780232,0.002897429482185287,3.9722871390464475e-05,0.0028974294821851447,3.972287139046518e-05,7.8500000000000005
2.528024167671219e-08,1.167201532464474e-09,0.0007085095964219974,5.551989501559608e-05,2.528024167671373e-08,1.16720153246449e-09,60.58624774548687,28.514807992873116,1.0,0.9622216746819662,0.03777832531803379,0.0,2.5280241676712965e-08,1.1672015324645613e-09,0.0007085095964219903,5.5519895015595594e-05,60.58624774548687,28.514807992873116,50.779579519123445,50.78091312716896,0.0,0.0659999824780232,0.002903993955574304,3.985895490079074e-05,0.0029039939555741603,3.985895490079144e-05,7.86
2.5427886473374323e-08,1.1755711614956597e-09,0.0007110061693786372,5.578700780253303e-05,2.542788647337587e-08,1.1755711614956758e-09,60.586238544209834,28.514807893912565,1.0,0.9621745313528075,0.03782546864719242,0.0,2.542788647337509e-08,1.1755711614957474e-09,0.0007110061693786302,5.578700780253253e-05,60.586238544209834,28.514807893912565,50.77957435055063,50.78091299116244,0.0,0.0659999824780232,0.0029105640582923324,3.99953171917572e-05,0.0029105640582921884,3.9995317191757905e-05,7.87
