Time,PPase,S2_n,pS2_n,G_n,pG_n,S22_n,S24_n,S4_n,G2_n,G4_n,GG_n,S22_c,S24_c,S4_c,S2_c,pS2_c,G_c,pG_c,G2_c,G4_c,GG_c,TGFb_c,R_act,R,R_inact,SB,kin,kex,kphos,kdephos,kin_CIF,kon,koff,CIF,K_diss,kon_SB,koff_SB,k_TGFb,K_dissSB,ntoN,SB_0,SB_add,t_SB,nucleus,cytosol,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26
5.75,1.0,28.514818083409235,1.7040817633676093e-05,28.514818083409235,1.7040817633676096e-05,1.9843578124370137e-10,1.6906266246029598e-05,50.78093271835352,1.984357812437013e-10,1.69062662460296e-05,1.9843578124370134e-10,5.94056713411875e-09,0.0002955705304047961,50.780430787591484,60.58793527549222,0.0016520795974816795,60.58793527549222,0.0016520795974816795,5.940567134118749e-09,0.00029557053040479614,5.94056713411875e-09,0.0659999824780232,0.027779242775463096,0.9722207572245369,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-2.9764494188987776e-18,-2.5166728753061934e-19,9.58211771088204e-18,1.5424104144874292e-15,3.395287715540327e-16,1.3210973085146575e-18,9.941450385346741e-18,1.9980968110650563e-22,1.117964865917719e-20,-2.640871953526717e-24,1.1189665450159436e-19,1.0813007352287417e-14,0.0,1.5424104144874294e-15,1.1189665450159438e-19,-2.5166728753061934e-19,9.58211771088204e-18,1.117964865917719e-20,-2.6408719535267167e-24,1.117964865917719e-20,-2.6408719535267156e-24,3.395287715540327e-16,1.3210973085146577e-18,1.9980968110650563e-22,1.9980968110650559e-22,9.941450385346743e-18
5.76,1.0,28.51481808181276,1.7122427961753573e-05,28.51481808181276,1.7122427961753576e-05,2.0041548920736973e-10,1.7019165280383405e-05,50.78093266202213,2.0041548920736967e-10,1.701916528038341e-05,2.0041548920736973e-10,5.989088804875488e-09,0.00029702468868065857,50.780427804620054,60.58792847610493,0.0016573396946713763,60.58792847610493,0.0016573396946713763,5.989088804875487e-09,0.00029702468868065857,5.989088804875488e-09,0.0659999824780232,0.027826876002170268,0.9721731239978297,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-2.9938043943060697e-18,-2.9196753853574828e-19,9.612281797083165e-18,1.5450550210686813e-15,3.405911497781073e-16,1.3269132559616263e-18,9.990360682094287e-18,2.0144169692953643e-22,1.1250566128870835e-20,-2.6674192998966727e-24,1.1243253974377903e-19,1.0812477577103366e-14,0.0,1.5450550210686815e-15,1.1243253974377905e-19,-2.9196753853574828e-19,9.612281797083165e-18,1.1250566128870835e-20,-2.6674192998966723e-24,1.1250566128870835e-20,-2.6674192998966712e-24,3.405911497781073e-16,1.3269132559616265e-18,2.0144169692953643e-22,2.014416969295364e-22,9.990360682094287e-18
5.7700000000000005,1.0,28.514818079818333,1.720427652604442e-05,28.514818079818333,1.7204276526044423e-05,2.0241130210246567e-10,1.7132612394758376e-05,50.78093260540048,2.0241130210246562e-10,1.713261239475838e-05,2.0241130210246567e-10,6.037916371221411e-09,0.0002984833140778563,50.78042481235936,60.58792166524534,0.001662606625003672,60.58792166524534,0.001662606625003672,6.03791637122141e-09,0.0002984833140778563,6.037916371221411e-09,0.0659999824780232,0.027874506895123236,0.9721254931048767,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-3.011212733869059e-18,-3.3233080617336697e-19,9.642483402043615e-18,1.5476994971842834e-15,3.416548142820995e-16,1.3327426851575516e-18,1.0039421229494558e-17,2.0308400148405486e-22,1.1321798392815572e-20,-2.694184748432051e-24,1.129699893378528e-19,1.0811947827875252e-14,0.0,1.5476994971842834e-15,1.1296998933785284e-19,-3.3233080617336697e-19,9.642483402043615e-18,1.1321798392815572e-20,-2.6941847484320507e-24,1.1321798392815572e-20,-2.6941847484320504e-24,3.416548142820995e-16,1.3327426851575518e-18,2.0308400148405486e-22,2.0308400148405484e-22,1.0039421229494558e-17
5.78,1.0,28.514818077425343,1.7286363551174815e-05,28.514818077425343,1.7286363551174818e-05,2.0442332085575167e-10,1.724660922713715e-05,50.78093254848776,2.0442332085575164e-10,1.724660922713715e-05,2.0442332085575167e-10,6.0870511765532206e-09,0.00029994641159751566,50.78042181079831,60.587914842914316,0.0016678803820711213,60.587914842914316,0.0016678803820711213,6.0870511765532206e-09,0.0002999464115975157,6.087051176553222e-09,0.0659999824780232,0.027922135454436326,0.9720778645455636,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-3.028674498475185e-18,-3.7275707741780415e-19,9.672722484936946e-18,1.5503438428391465e-15,3.4271976352495467e-16,1.3385855908743701e-18,1.0088632195759351e-17,2.047366399549162e-22,1.1393346214547237e-20,-2.721169684492371e-24,1.135090047587988e-19,1.08114181046018e-14,0.0,1.5503438428391465e-15,1.1350900475879881e-19,-3.7275707741780415e-19,9.672722484936946e-18,1.1393346214547237e-20,-2.7211696844923707e-24,1.1393346214547237e-20,-2.7211696844923704e-24,3.4271976352495467e-16,1.3385855908743705e-18,2.0473663995491625e-22,2.047366399549162e-22,1.0088632195759353e-17
5.79,1.0,28.514818074633173,1.7368689261405923e-05,28.514818074633173,1.7368689261405926e-05,2.0645164683265518e-10,1.7361157417120445e-05,50.78093249128315,2.0645164683265513e-10,1.7361157417120448e-05,2.0645164683265518e-10,6.136494567455752e-09,0.00030141398623326145,50.78041879992583,60.5879080091127,0.001673160959473236,60.5879080091127,0.001673160959473236,6.136494567455751e-09,0.00030141398623326145,6.136494567455752e-09,0.0659999824780232,0.027969761680223883,0.9720302383197761,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-3.0461897489109144e-18,-4.1324633964728533e-19,9.702999004982575e-18,1.5529880580381826e-15,3.437859959673638e-16,1.3444419678240354e-18,1.0137993748848148e-17,2.0639965763420794e-22,1.1465210357622616e-20,-2.748375499580675e-24,1.1404958747920324e-19,1.0810888407281749e-14,0.0,1.5529880580381826e-15,1.1404958747920327e-19,-4.1324633964728533e-19,9.702999004982575e-18,1.1465210357622616e-20,-2.7483754995806745e-24,1.1465210357622616e-20,-2.7483754995806737e-24,3.437859959673638e-16,1.3444419678240356e-18,2.0639965763420794e-22,2.0639965763420792e-22,1.0137993748848148e-17
5.8,1.0,28.51481807144121,1.7451253880635112e-05,28.51481807144121,1.7451253880635115e-05,2.0849638183828252e-10,1.7476258605923575e-05,50.78093243378588,2.0849638183828246e-10,1.7476258605923578e-05,2.084963818382825e-10,6.186247893702342e-09,0.0003028860429712255,50.78041577973086,60.587901163841366,0.0016784483508164728,60.587901163841366,0.0016784483508164728,6.18624789370234e-09,0.0003028860429712255,6.186247893702343e-09,0.0659999824780232,0.02801738557260023,0.9719826144273999,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-3.0637585462656352e-18,-4.537985799371134e-19,9.733312921445681e-18,1.5556321427863039e-15,3.448535100717599e-16,1.350311810658689e-18,1.0187506056468407e-17,2.080730999212622e-22,1.1537391585617143e-20,-2.775803591358255e-24,1.145917389692636e-19,1.0810358735913819e-14,0.0,1.5556321427863039e-15,1.145917389692636e-19,-4.537985799371134e-19,9.733312921445681e-18,1.1537391585617143e-20,-2.7758035913582544e-24,1.1537391585617143e-20,-2.7758035913582544e-24,3.448535100717599e-16,1.3503118106586894e-18,2.0807309992126226e-22,2.0807309992126216e-22,1.0187506056468407e-17
5.8100000000000005,1.0,28.514818067848832,1.7534057632397222e-05,28.514818067848832,1.7534057632397222e-05,2.10557628118434e-10,1.759191443637299e-05,50.78093237599511,2.1055762811843396e-10,1.7591914436372992e-05,2.10557628118434e-10,6.236312508255235e-09,0.00030436258679005684,50.780412750202345,60.587894307101145,0.0016837425497142275,60.587894307101145,0.0016837425497142275,6.236312508255234e-09,0.00030436258679005684,6.236312508255235e-09,0.0659999824780232,0.028065007131679698,0.9719349928683202,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-3.081380951073378e-18,-4.944137855140527e-19,9.763664193637163e-18,1.558276097088422e-15,3.4592230430231725e-16,1.3561951139708319e-18,1.02371692860759e-17,2.0975701232266928e-22,1.1609890662122688e-20,-2.8034553636594017e-24,1.151354606967968e-19,1.0809829090496737e-14,0.0,1.558276097088422e-15,1.151354606967968e-19,-4.944137855140527e-19,9.763664193637163e-18,1.1609890662122688e-20,-2.8034553636594017e-24,1.1609890662122688e-20,-2.803455363659401e-24,3.4592230430231725e-16,1.3561951139708317e-18,2.0975701232266928e-22,2.0975701232266924e-22,1.02371692860759e-17
5.82,1.0,28.51481806385544,1.761710073986578e-05,28.51481806385544,1.7617100739865784e-05,2.1263548836061806e-10,1.7708126552902774e-05,50.78093231791005,2.12635488360618e-10,1.7708126552902778e-05,2.1263548836061806e-10,6.286689767265951e-09,0.00030584362266093044,50.78040971132925,60.5878874388929,0.0016890435497868249,60.5878874388929,0.0016890435497868249,6.286689767265949e-09,0.0003058436226609305,6.286689767265951e-09,0.0659999824780232,0.028112626357576602,0.9718873736424234,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-3.0990570241206087e-18,-5.350919436553545e-19,9.794052780913563e-18,1.5609199209494489e-15,3.4699237712494797e-16,1.362091872293496e-18,1.0286983604875018e-17,2.1145144045228996e-22,1.1682708350745314e-20,-2.8313322265061294e-24,1.1568075412724726e-19,1.0809299471029238e-14,0.0,1.5609199209494489e-15,1.1568075412724729e-19,-5.350919436553545e-19,9.794052780913563e-18,1.1682708350745314e-20,-2.8313322265061294e-24,1.1682708350745314e-20,-2.8313322265061287e-24,3.4699237712494797e-16,1.3620918722934964e-18,2.1145144045228996e-22,2.114514404522899e-22,1.028698360487502e-17
5.83,1.0,28.51481805946041,1.7700383425854326e-05,28.51481805946041,1.770038342585433e-05,2.1473006569506673e-10,1.782489660155125e-05,50.78093225952989,2.1473006569506668e-10,1.7824896601551254e-05,2.1473006569506673e-10,6.3373810300757e-09,0.000307329155547558,50.78040666310055,60.587880559217474,0.001694351344661511,60.587880559217474,0.001694351344661511,6.3373810300756996e-09,0.0003073291555475581,6.3373810300757e-09,0.0659999824780232,0.02816024325040525,0.9718397567495948,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-3.1167868259918448e-18,-5.758330415372958e-19,9.824478642676996e-18,1.5635636143742957e-15,3.4806372700730095e-16,1.368002080100421e-18,1.033694917981912e-17,2.1315643003126973e-22,1.1755845415103052e-20,-2.859435596122931e-24,1.1622762072369558e-19,1.0808769877510048e-14,0.0,1.5635636143742957e-15,1.162276207236956e-19,-5.758330415372958e-19,9.824478642676996e-18,1.1755845415103052e-20,-2.859435596122931e-24,1.1755845415103052e-20,-2.8594355961229303e-24,3.4806372700730095e-16,1.3680020801004213e-18,2.1315643003126973e-22,2.131564300312697e-22,1.0336949179819122e-17
5.84,1.0,28.514818054663127,1.77839059128176e-05,28.514818054663127,1.77839059128176e-05,2.1684146369575e-10,1.7942226229957458e-05,50.78093220085383,2.168414636957499e-10,1.794222622995746e-05,2.1684146369574996e-10,6.38838765921576e-09,0.0003088191904061966,50.78040360550524,60.587873668075716,0.0016996659279724438,60.587873668075716,0.0016996659279724438,6.388387659215759e-09,0.00030881919040619667,6.38838765921576e-09,0.0659999824780232,0.028207857810279957,0.9717921421897201,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-3.1345704171201425e-18,-6.166370664371281e-19,9.854941738375089e-18,1.5662071773678747e-15,3.491363524187589e-16,1.3739257318062232e-18,1.0387066177610833e-17,2.1487202688805112e-22,1.1829302618823669e-20,-2.8877668949515107e-24,1.1677606194686636e-19,1.0808240309937894e-14,0.0,1.5662071773678745e-15,1.1677606194686636e-19,-6.166370664371281e-19,9.854941738375089e-18,1.1829302618823669e-20,-2.88776689495151e-24,1.1829302618823669e-20,-2.8877668949515092e-24,3.491363524187589e-16,1.3739257318062232e-18,2.1487202688805112e-22,2.1487202688805112e-22,1.0387066177610835e-17
5.8500000000000005,1.0,28.51481804946299,1.7867668422852824e-05,28.51481804946299,1.7867668422852828e-05,2.1896978638139056e-10,1.806011708735772e-05,50.78093214188106,2.189697863813905e-10,1.8060117087357723e-05,2.1896978638139056e-10,6.43971102040787e-09,0.0003103137321856585,50.78040053853232,60.5878667654685,0.0017049872933606863,60.5878667654685,0.0017049872933606863,6.439711020407868e-09,0.00031031373218565856,6.43971102040787e-09,0.0659999824780232,0.028255470037315024,0.9717445299626849,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-3.1524078580395322e-18,-6.575040054806413e-19,9.885442027500923e-18,1.5688506099350978e-15,3.5021025183043664e-16,1.3798628217665675e-18,1.043733476470238e-17,2.1659827695838733e-22,1.1903080725542473e-20,-2.9163275516655296e-24,1.1732607925513656e-19,1.0807710768311505e-14,0.0,1.5688506099350978e-15,1.1732607925513658e-19,-6.575040054806413e-19,9.885442027500923e-18,1.1903080725542473e-20,-2.916327551665529e-24,1.1903080725542473e-20,-2.9163275516655285e-24,3.5021025183043664e-16,1.3798628217665677e-18,2.1659827695838733e-22,2.165982769583873e-22,1.0437334764702382e-17
5.86,1.0,28.514818043859368,1.795167117770095e-05,28.514818043859368,1.7951671177700953e-05,2.2111513821647814e-10,1.8178570824582133e-05,50.780932082610775,2.2111513821647808e-10,1.8178570824582136e-05,2.2111513821647814e-10,6.491352482564605e-09,0.00031181278582732055,50.78039746217081,60.58785985139666,0.0017103154344741947,60.58785985139666,0.0017103154344741947,6.491352482564604e-09,0.0003118127858273206,6.491352482564605e-09,0.0659999824780232,0.028303079931624738,0.9716969200683752,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-3.170299208981122e-18,-6.984338458441126e-19,9.915979469592942e-18,1.571493912080876e-15,3.512854237151786e-16,1.3858133442783426e-18,1.0487755107295894e-17,2.183352262853545e-22,1.1977180498900075e-20,-2.9451190011853373e-24,1.1787767410454373e-19,1.0807181252629612e-14,0.0,1.571493912080876e-15,1.1787767410454376e-19,-6.984338458441126e-19,9.915979469592942e-18,1.1977180498900075e-20,-2.9451190011853373e-24,1.1977180498900075e-20,-2.9451190011853366e-24,3.512854237151786e-16,1.3858133442783428e-18,2.183352262853545e-22,2.183352262853545e-22,1.0487755107295895e-17
5.87,1.0,28.51481803785166,1.803591439874792e-05,28.51481803785166,1.8035914398747922e-05,2.23277624112285e-10,1.8297589094051153e-05,50.78093202304216,2.2327762411228488e-10,1.8297589094051156e-05,2.2327762411228494e-10,6.543313417789795e-09,0.00031331635626513426,50.78039437640975,60.58785292586105,0.0017156503449678125,60.58785292586105,0.0017156503449678125,6.543313417789793e-09,0.0003133163562651343,6.543313417789795e-09,0.0659999824780232,0.028350687493323395,0.9716493125066766,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-3.1882445301760192e-18,-7.394265749562546e-19,9.946554024234906e-18,1.5741370838101216e-15,3.5236186654755693e-16,1.3917772935798331e-18,1.053832737134376e-17,2.20082921019366e-22,1.2051602702540208e-20,-2.9741426846927295e-24,1.1843084794879435e-19,1.0806651762890942e-14,0.0,1.5741370838101216e-15,1.1843084794879435e-19,-7.394265749562546e-19,9.946554024234904e-18,1.2051602702540208e-20,-2.9741426846927284e-24,1.2051602702540208e-20,-2.9741426846927273e-24,3.5236186654755693e-16,1.3917772935798331e-18,2.20082921019366e-22,2.2008292101936596e-22,1.0538327371343761e-17
5.88,1.0,28.51481803143925,1.8120398307025907e-05,28.51481803143925,1.812039830702591e-05,2.2545734942788e-10,1.841717354977212e-05,50.78093196317442,2.2545734942787996e-10,1.841717354977212e-05,2.2545734942788e-10,6.5955952013788885e-09,0.00031482444842563485,50.780391281238174,60.58784598886252,0.0017209920185032627,60.58784598886252,0.0017209920185032627,6.595595201378887e-09,0.0003148244484256349,6.5955952013788885e-09,0.0659999824780232,0.028398292722525278,0.9716017072774747,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-3.2062438819058192e-18,-7.804821798418831e-19,9.977165651055821e-18,1.5767801251277455e-15,3.5343957880386905e-16,1.3977546638508888e-18,1.0589051722548915e-17,2.218414074181845e-22,1.2126348100107548e-20,-3.00340004964568e-24,1.1898560223927184e-19,1.0806122299094226e-14,0.0,1.5767801251277455e-15,1.1898560223927187e-19,-7.804821798418831e-19,9.977165651055821e-18,1.2126348100107548e-20,-3.0034000496456798e-24,1.2126348100107548e-20,-3.003400049645679e-24,3.5343957880386905e-16,1.3977546638508892e-18,2.218414074181845e-22,2.2184140741818447e-22,1.0589051722548918e-17
5.89,1.0,28.51481802462153,1.8205123123214592e-05,28.51481802462153,1.8205123123214595e-05,2.276544199711437e-10,1.8537325847335763e-05,50.78093190300673,2.2765441997114365e-10,1.8537325847335766e-05,2.276544199711437e-10,6.648199211819359e-09,0.0003163370672279511,50.780388176645154,60.58783904040192,0.0017263404487491362,60.58783904040192,0.0017263404487491362,6.648199211819358e-09,0.00031633706722795116,6.648199211819359e-09,0.0659999824780232,0.028445895619344668,0.9715541043806554,0.0,0.0,5.93e-15,1.26e-14,0.0004037081673984,0.00656639,3.36347821e-14,0.00183925592901392,0.016,5.67197,8.699169999999988,0.146422317103884,100.0,0.07423555020288,682.9559999999985,602214150000000.0,0.0,10000.0,2700.0,1e-12,2.27e-12,-3.2242973241491942e-18,-8.216006479297107e-19,1.0007814309729874e-17,1.57942303603866e-15,3.545185589621362e-16,1.403745449213103e-18,1.0639928326365186e-17,2.2361073184693586e-22,1.2201417455245503e-20,-3.0328925497930885e-24,1.1954193842504506e-19,1.080559286123819e-14,0.0,1.5794230360386598e-15,1.1954193842504508e-19,-8.216006479297107e-19,1.0007814309729874e-17,1.2201417455245503e-20,-3.0328925497930885e-24,1.2201417455245503e-20,-3.0328925497930874e-24,3.545185589621362e-16,1.4037454492131034e-18,2.2361073184693586e-22,2.2361073184693586e-22,1.0639928326365187e-17
