Time,s1,s19,s3,s4,s16,s17,s5,s42,s2,s45,default,re3,re2,re4,re5,re8,re1,re14
7.63,9.255495259114315e-18,3.628768205798056e-06,0.0,3.032940921016862e-30,7.112693472510478e-06,2.887306526451387e-06,0.0,2.112530073205223e-06,1.0681784499797266e-18,1.0381312085951296e-15,1.0,2.525622671235447e-07,3.813397066427624e-17,1.0565606000879866e-28,4.685108637852986e-17,8.589288688319753e-34,3.4188293196939905e-17,1.2985614971957465e-16
7.64,8.973510536175816e-18,3.626243461840174e-06,0.0,2.829982849039203e-30,7.112693472510009e-06,2.8873065264505568e-06,0.0,2.1125300732047548e-06,1.0356345398909883e-18,1.039429681747916e-15,1.0,2.523865449440761e-07,3.6972153074108285e-17,9.85171853131031e-29,4.6844310114951826e-17,8.014511428479024e-34,3.3146687522198434e-17,1.2983848123837047e-16
7.65,8.691431193008176e-18,3.6237204744926798e-06,0.0,2.5733572425088935e-30,7.112693472509541e-06,2.887306526449727e-06,0.0,2.1125300732042864e-06,1.0030797096034493e-18,1.0407279782279106e-15,1.0,2.522109450246905e-07,3.5809945632843145e-17,8.952122234748961e-29,4.683753385137379e-17,7.287747710785187e-34,3.210473233575053e-17,1.298208151611744e-16
7.66,8.408742997995868e-18,3.6211992425333933e-06,0.0,2.2603917785736742e-30,7.1126934725090724e-06,2.887306526448897e-06,0.0,2.112530073203818e-06,9.704546115470222e-19,1.0420260980591517e-15,1.0,2.5203546728032417e-07,3.4645229632228697e-17,7.857915836543711e-29,4.6834145719584774e-17,6.401429516920645e-34,3.10605281496982e-17,1.2980315148765922e-16
7.67,8.124930686340385e-18,3.618679764740983e-06,0.0,1.888403250279256e-30,7.112693472508604e-06,2.8873065264480678e-06,0.0,2.112530073203349e-06,9.376997789117908e-19,1.0433240412656747e-15,1.0,2.518601116259724e-07,3.3475882107150935e-17,6.56018556427838e-29,4.681720506063969e-17,5.347958004790853e-34,3.001217165973369e-17,1.2978549021749798e-16
7.68,7.839476714343098e-18,3.616162039894968e-06,0.0,1.4546994416115164e-30,7.112693472508136e-06,2.887306526447238e-06,0.0,2.112530073202881e-06,9.047554818795607e-19,1.0446218078715117e-15,1.0,2.5168487797668976e-07,3.229977070310032e-17,5.050011744203494e-29,4.681381692885067e-17,4.119708818643815e-34,2.895775114366304e-17,1.2976783135036358e-16
7.69,7.575332521842964e-18,3.613646066775957e-06,0.0,1.1478675278249929e-30,7.112693472507668e-06,2.8873065264464093e-06,0.0,2.1125300732024127e-06,8.742705506498413e-19,1.0459193979006912e-15,1.0,2.515097662476066e-07,3.121145865819934e-17,3.982067498020442e-29,4.680365253348362e-17,3.2507608388003798e-34,2.7982045484935487e-17,1.2975017488592917e-16
7.7,7.321688608047741e-18,3.611131844165059e-06,0.0,8.813973694034632e-31,7.1126934725072005e-06,2.8873065264455796e-06,0.0,2.1125300732019448e-06,8.449974586070258e-19,1.0472168113772382e-15,1.0,2.513347763538881e-07,3.016640927227082e-17,3.0555284236955133e-29,4.680365253348362e-17,2.496117350150608e-34,2.704512614685502e-17,1.2973252082386772e-16
7.71,7.071805900155531e-18,3.608619370844274e-06,0.0,6.019959582005104e-31,7.112693472506732e-06,2.8873065264447508e-06,0.0,2.1125300732014768e-06,8.161584480325518e-19,1.0485140483251751e-15,1.0,2.5115990821076146e-07,2.91368565947621e-17,2.0854793048950287e-29,4.6796876269905585e-17,1.7048525536238453e-34,2.6122100091265426e-17,1.2971486916385243e-16
7.72,6.825826431579982e-18,3.606108645596518e-06,0.0,3.125047456044603e-31,7.1126934725062645e-06,2.887306526443922e-06,0.0,2.1125300732010088e-06,7.87769911033093e-19,1.0498111087685209e-15,1.0,2.5098516173351764e-07,2.8123385823881426e-17,1.0818490223176173e-29,4.679010000632755e-17,8.850134395518316e-35,2.5213491966480135e-17,1.2969721990555646e-16
7.73,6.58391971530105e-18,3.6035996672055536e-06,0.0,1.605882153125756e-32,7.112693472505796e-06,2.8873065264430927e-06,0.0,2.112530073200541e-06,7.598514111375981e-19,1.051107992731291e-15,1.0,2.508105368375065e-07,2.7126695377612256e-17,5.5554781368723e-31,4.6786711874538534e-17,4.5478582576521405e-36,2.4319927925858237e-17,1.2967957304865303e-16
7.74,6.346282322963604e-18,3.6010924344559913e-06,0.0,-2.8390448879157533e-31,7.1126934725053286e-06,2.887306526442264e-06,0.0,2.112530073200073e-06,7.32425634720989e-19,1.0524047002374975e-15,1.0,2.50636033438137e-07,2.614759515953931e-17,-9.814716544276203e-30,4.67799356109605e-17,-8.040175122577413e-35,2.3442134073063192e-17,1.2966192859281537e-16
7.75,6.113137463975787e-18,3.598586946133284e-06,0.0,-5.836370280412513e-31,7.112693472504861e-06,2.8873065264414355e-06,0.0,2.1125300731996053e-06,7.055183424278367e-19,1.0537012313111495e-15,1.0,2.504616514508766e-07,2.5187004824673774e-17,-2.0162578467737013e-29,4.677654747917148e-17,-1.6528600634128237e-34,2.25809349073207e-17,1.2964428653771684e-16
7.76,5.884734564607627e-18,3.596083201023733e-06,0.0,-8.790712100157579e-31,7.1126934725043934e-06,2.8873065264406067e-06,0.0,2.112530073199137e-06,6.791583205960625e-19,1.054997585976253e-15,1.0,2.502873907912518e-07,2.4245952045279433e-17,-3.034764682407622e-29,4.6759606820226396e-17,-2.4895296667646265e-34,2.1737251768677452e-17,1.2962664688303079e-16
7.77,5.661348847089513e-18,3.5935811979144806e-06,0.0,-1.1658114228500335e-30,7.112693472503926e-06,2.887306526439778e-06,0.0,2.1125300731986693e-06,6.533773326806239e-19,1.0562937642568102e-15,1.0,2.501132513748478e-07,2.3325570776698276e-17,-4.0218604890890957e-29,4.6762994952015413e-17,-3.301577949511295e-34,2.0912101283259388e-17,1.2960900962843052e-16
7.78,5.443280908710683e-18,3.591080935593514e-06,0.0,-1.4391254322321443e-30,7.112693472503458e-06,2.88730652643895e-06,0.0,2.1125300731982017e-06,6.282100706772038e-19,1.0575897661768207e-15,1.0,2.4993923311730855e-07,2.2427099523176178e-17,-4.9612952674719643e-29,4.675283055664836e-17,-4.075603224081433e-34,2.0106593808530023e-17,1.2959137477358957e-16
7.79,5.230856300917807e-18,3.588582412849664e-06,0.0,-1.6939357846193314e-30,7.112693472502991e-06,2.8873065264381215e-06,0.0,2.112530073197734e-06,6.036941065459088e-19,1.0588855917602801e-15,1.0,2.497653359343366e-07,2.1551879603688947e-17,-5.835675038574364e-29,4.674605429307033e-17,-4.797226142041946e-34,1.9321931878549118e-17,1.2957374231818144e-16
7.8,5.0244251084133885e-18,3.5860856284726023e-06,0.0,-1.9248112104543134e-30,7.112693472502522e-06,2.887306526437293e-06,0.0,2.1125300731972666e-06,5.798698436349462e-19,1.0601812410311814e-15,1.0,2.495915597416931e-07,2.0701353417767583e-17,-6.626436306559839e-29,4.674266616128131e-17,-5.451065348006615e-34,1.855940864923063e-17,1.2955611226187956e-16
7.81,4.824361528254332e-18,3.583590581252844e-06,0.0,-2.1259580273813285e-30,7.112693472502055e-06,2.887306526436465e-06,0.0,2.1125300731967995e-06,5.56780468104323e-19,1.0614767140135137e-15,1.0,2.4941790445519793e-07,1.987706271132433e-17,-7.3138206365401e-29,4.673927802949229e-17,-6.020713133543922e-34,1.782040634360137e-17,1.2953848460435754e-16
7.82,4.631063448950431e-18,3.581097269981743e-06,0.0,-2.2912115434623306e-30,7.112693472501587e-06,2.8873065264356376e-06,0.0,2.112530073196332e-06,5.344719003495317e-19,1.0627720107312632e-15,1.0,2.492443699907293e-07,1.9080646842478282e-17,-7.876849347113864e-29,4.6725725502336224e-17,-6.48871109108532e-34,1.7106394697059273e-17,1.2952085934528903e-16
7.83,4.44495202956293e-18,3.578605693451497e-06,0.0,-2.4140274603930762e-30,7.11269347250112e-06,2.8873065264348096e-06,0.0,2.1125300731958648e-06,5.129927464252488e-19,1.0640671312084131e-15,1.0,2.4907095626422417e-07,1.8313841047381385e-17,-8.293298317354484e-29,4.6725725502336224e-17,-6.836525767833192e-34,1.6418929402631994e-17,1.295032364843477e-16
7.84,4.266471278802936e-18,3.5761158504551414e-06,0.0,-2.4874732767193665e-30,7.112693472500653e-06,2.8873065264339816e-06,0.0,2.1125300731953976e-06,4.923942494690126e-19,1.0653620754689427e-15,1.0,2.4889766319167784e-07,1.757847470604375e-17,-8.539672907961327e-29,4.6725725502336224e-17,-7.044524319669246e-34,1.5759650556234946e-17,1.2948561602120717e-16
7.85,4.096087634129993e-18,3.5736277397865517e-06,0.0,-2.5042196910531325e-30,7.112693472500185e-06,2.8873065264331545e-06,0.0,2.1125300731949305e-06,4.72730241124921e-19,1.0666568435368287e-15,1.0,2.48724490689144e-07,1.6876469608159683e-17,-8.591182996288496e-29,4.6712172975180155e-17,-7.091950165062471e-34,1.5130281101929918e-17,1.2946799795554132e-16
7.86,3.934289540850556e-18,3.5711413602404414e-06,0.0,-2.4565320052885946e-30,7.112693472499719e-06,2.887306526432327e-06,0.0,2.112530073194463e-06,4.540570929673187e-19,1.0679514354360441e-15,1.0,2.485514386727347e-07,1.6209838218933277e-17,-8.421718124966871e-29,4.6702008579813103e-17,-6.9568986389773e-34,1.453262527718335e-17,1.2945038228702382e-16
7.87,3.781587031216557e-18,3.5686567106123634e-06,0.0,-2.336261527818432e-30,7.112693472499252e-06,2.8873065264315e-06,0.0,2.1125300731939958e-06,4.3643366792449345e-19,1.0692458511905587e-15,1.0,2.483785070586205e-07,1.5580681944904418e-17,-8.003822763834952e-29,4.669523231623507e-17,-6.6162926467818e-34,1.3968567058124902e-17,1.2943276901532857e-16
7.88,3.638511303523825e-18,3.5661737896987073e-06,0.0,-2.1348369767499114e-30,7.112693472498784e-06,2.8873065264306722e-06,0.0,2.112530073193529e-06,4.199212717023562e-19,1.070540090824339e-15,1.0,2.4820569576303e-07,1.4991189399774118e-17,-7.308671684894555e-29,4.669523231623507e-17,-6.045858318155749e-34,1.3440068604805541e-17,1.2941515814012946e-16
7.89,3.497396465055125e-18,3.563692596296805e-06,0.0,-1.973637559883054e-30,7.112693472498318e-06,2.8873065264298455e-06,0.0,2.112530073193062e-06,4.036351820061197e-19,1.0718341543613484e-15,1.0,2.480330047022576e-07,1.4409775997618476e-17,-6.752100057531392e-29,4.6678291657289983e-17,-5.5893415695888085e-34,1.2918813357177707e-17,1.2939754966110046e-16
7.9,3.345904449831982e-18,3.5612131292048845e-06,0.0,-2.048052432329671e-30,7.112693472497851e-06,2.8873065264290184e-06,0.0,2.112530073192595e-06,3.861514600406751e-19,1.0731280418255471e-15,1.0,2.478604337926599e-07,1.3785607123452101e-17,-7.001809162859926e-29,4.6678291657289983e-17,-5.800084488357628e-34,1.2359226507578465e-17,1.2937994357791537e-16
7.91,3.1999452553103105e-18,3.55873538722165e-06,0.0,-2.1051630080925395e-30,7.112693472497384e-06,2.8873065264281913e-06,0.0,2.112530073192128e-06,3.693062819631933e-19,1.0744217532408917e-15,1.0,2.476879829506268e-07,1.3184234266086002e-17,-7.192049369058142e-29,4.666812726192293e-17,-5.961821638918072e-34,1.1820076997205508e-17,1.2936233989024841e-16
7.92,3.059552811117785e-18,3.5562593691468417e-06,0.0,-2.1437876659952706e-30,7.1126934724969175e-06,2.8873065264273646e-06,0.0,2.1125300731916614e-06,3.531035635981832e-19,1.075715288631336e-15,1.0,2.475156520926202e-07,1.260579722045514e-17,-7.318910373750836e-29,4.6664739130133914e-17,-6.071206670098607e-34,1.1301490156581642e-17,1.2934473859777352e-16
7.93,2.9247491890021707e-18,3.553785073781036e-06,0.0,-2.1627697686672748e-30,7.112693472496451e-06,2.887306526426538e-06,0.0,2.112530073191195e-06,3.3754585224987355e-19,1.07700864802083e-15,1.0,2.4734344113516007e-07,1.2050386925320486e-17,-7.378578165038039e-29,4.66613509983449e-17,-6.124963984865722e-34,1.080354751515115e-17,1.2932713970016489e-16
7.94,2.7955434660887176e-18,3.551312499925644e-06,0.0,-2.1609804230757712e-30,7.112693472495985e-06,2.8873065264257116e-06,0.0,2.1125300731907283e-06,3.226341955105298e-19,1.0783018314333209e-15,1.0,2.4717134999482477e-07,1.1518040779725915e-17,-7.367344117021048e-29,4.665457473476686e-17,-6.119896558150584e-34,1.0326282602337607e-17,1.2930954319709657e-16
7.95,2.6719305881376326e-18,3.54884164638291e-06,0.0,-2.1373212410577942e-30,7.112693472495518e-06,2.887306526424885e-06,0.0,2.112530073190262e-06,3.083680100687787e-19,1.0795948388927526e-15,1.0,2.469993785882505e-07,1.10087379594554e-17,-7.281614046686119e-29,4.665796286655588e-17,-6.052893754675673e-34,9.869676748601985e-18,1.2929194908824282e-16
7.96,2.5538902328014322e-18,3.5463725119559122e-06,0.0,-2.0907270998521965e-30,7.1126934724950515e-06,2.8873065264240586e-06,0.0,2.112530073189795e-06,2.9474495051792097e-19,1.0808876704230652e-15,1.0,2.468275268321315e-07,1.052239473348978e-17,-7.117917232240449e-29,4.663424594403276e-17,-5.92093914678142e-34,9.433654886500312e-18,1.2927435737327784e-16
7.97,2.441385672882411e-18,3.5439050954485603e-06,0.0,-2.0201689026316536e-30,7.112693472494585e-06,2.8873065264232323e-06,0.0,2.1125300731893286e-06,2.8176077816425544e-19,1.0821803260481965e-15,1.0,2.466557946432198e-07,1.005885978046392e-17,-6.872915392994921e-29,4.663424594403276e-17,-5.721118332252843e-34,9.01808135174176e-18,1.2925676805187594e-16
7.98,2.3343626395900426e-18,3.5414393956655968e-06,0.0,-1.9246563390346602e-30,7.112693472494119e-06,2.8873065264224065e-06,0.0,2.1125300731888623e-06,2.69409229835397e-19,1.0834728057920804e-15,1.0,2.464841819383255e-07,9.617909505123674e-18,-6.543411630887873e-29,4.6627469680454725e-17,-5.450626752146158e-34,8.6227556842465e-18,1.2923918112371148e-16
7.99,2.232748185798443e-18,3.5389754114125946e-06,0.0,-1.803240645697567e-30,7.112693472493652e-06,2.88730652642158e-06,0.0,2.112530073188396e-06,2.576818866886008e-19,1.0847651096786472e-15,1.0,2.4631268863431655e-07,9.19924335478305e-18,-6.126359333744121e-29,4.662408154866571e-17,-5.10677750861551e-34,8.247408429203753e-18,1.292215965884588e-16
8.0,2.1364495493037347e-18,3.536513141495959e-06,0.0,-1.6550173667865396e-30,7.1126934724931855e-06,2.8873065264207543e-06,0.0,2.1125300731879297e-06,2.4656804301907493e-19,1.0860572377318246e-15,1.0,2.4614131464811876e-07,8.802479135780976e-18,-5.618871040362849e-29,4.6617305285087673e-17,-4.68700918273948e-34,7.891696938129506e-18,1.2920401444579228e-16
8.01,2.045353016081507e-18,3.534052584722924e-06,0.0,-1.479129114529589e-30,7.11269347249272e-06,2.8873065264199285e-06,0.0,2.112530073187464e-06,2.360545750683051e-19,1.087349189975537e-15,1.0,2.459700598967155e-07,8.427148329938493e-18,-5.0182272675285355e-29,4.661052902150964e-17,-4.188893652347796e-34,7.555201169924578e-18,1.2918643469538643e-16
8.02,1.9593227835442305e-18,3.5315937399015544e-06,0.0,-1.2747683297485716e-30,7.112693472492254e-06,2.887306526419103e-06,0.0,2.1125300731869976e-06,2.26125809832373e-19,1.0886409664337053e-15,1.0,2.4579892429714816e-07,8.072691411015717e-18,-4.321885299038223e-29,4.660036462614259e-17,-3.6101439098479545e-34,7.23741949193249e-18,1.291688573369157e-16
8.03,1.8781998237986794e-18,3.529136605840743e-06,0.0,-1.0411800423911951e-30,7.112693472491787e-06,2.887306526418277e-06,0.0,2.1125300731865317e-06,2.1676339387027618e-19,1.0899325671302472e-15,1.0,2.456279077665157e-07,7.73845316116886e-18,-3.5274879368386397e-29,4.660036462614259e-17,-2.948621880051865e-34,6.937764480997413e-18,1.291512823700547e-16
8.04,1.8018007469033546e-18,3.5266811813502107e-06,0.0,-7.776646320630189e-31,7.112693472491321e-06,2.8873065264174518e-06,0.0,2.112530073186066e-06,2.0794616211224794e-19,1.0912239920890773e-15,1.0,2.4545701022197465e-07,7.423677987407252e-18,-2.632872214366353e-29,4.659697649435357e-17,-2.2023462380024696e-34,6.655558724522064e-18,1.2913370979447796e-16
8.05,1.7299166641258925e-18,3.5242274652405075e-06,0.0,-4.835805885594077e-31,7.112693472490855e-06,2.8873065264166267e-06,0.0,2.1125300731856e-06,1.996500066680754e-19,1.0925152413341067e-15,1.0,2.452862315807393e-07,7.127505238050293e-18,-1.6360780721839047e-29,4.6590200230775536e-17,-1.3695002268002426e-34,6.390030621525592e-18,1.291161396098602e-16
8.06,1.6623120512005415e-18,3.5217754563230107e-06,0.0,-1.5834727239774656e-31,7.1126934724903894e-06,2.8873065264158017e-06,0.0,2.1125300731851337e-06,1.918477456354253e-19,1.0938063148892433e-15,1.0,2.451155717600815e-07,6.848964519184684e-18,-5.353569960058349e-30,4.657664770361947e-17,-4.4843947543041826e-35,6.140310183701694e-18,1.2909857181587604e-16
8.07,1.5987236115855049e-18,3.5193251534099233e-06,0.0,1.9855232465086557e-31,7.112693472489924e-06,2.8873065264149763e-06,0.0,2.112530073184668e-06,1.845089919081549e-19,1.0950972127783919e-15,1.0,2.4494503067733064e-07,6.586971011121131e-18,6.708193827953322e-30,4.657325957183045e-17,5.623001834112513e-35,5.9054248364762375e-18,1.2908100641220022e-16
8.08,1.5388591397204167e-18,3.516876555314274e-06,0.0,5.875688190294085e-31,7.1126934724894586e-06,2.8873065264141513e-06,0.0,2.112530073184202e-06,1.7760002198463757e-19,1.0963879350254538e-15,1.0,2.447746082498735e-07,6.3403207848515616e-18,1.9837507241070935e-29,4.6566483308252415e-17,1.6639948954912849e-34,5.684295220065382e-18,1.290634433985075e-16
8.09,1.4823963842837523e-18,3.5144296608499186e-06,0.0,1.0090836748629865e-30,7.112693472488993e-06,2.8873065264133263e-06,0.0,2.1125300731837365e-06,1.710836447760813e-19,1.0976784816543277e-15,1.0,2.446043043951543e-07,6.107686118506103e-18,3.4044994533291983e-29,4.65630951764634e-17,2.8577249672119777e-34,5.4757309905334545e-18,1.2904588277447276e-16
8.1,1.4364893212445593e-18,3.5119844688317927e-06,0.0,1.330859369214842e-30,7.112693472488528e-06,2.8873065264125017e-06,0.0,2.112530073183271e-06,1.6578550210824277e-19,1.0989688526889075e-15,1.0,2.4443411903069275e-07,5.9185424252642675e-18,4.4869991374865297e-29,4.6556318912885364e-17,3.7689937336164327e-34,5.306157770793516e-18,1.2902832453977079e-16
8.11,1.395897245151589e-18,3.509540978075235e-06,0.0,1.6388473920982455e-30,7.112693472488062e-06,2.8873065264116767e-06,0.0,2.112530073182805e-06,1.6110076310001262e-19,1.1002590481530861e-15,1.0,2.442640520740363e-07,5.751297242670451e-18,5.521537996205304e-29,4.654615451751831e-17,4.641215814422231e-34,5.156217247837229e-18,1.2901076869407643e-16
8.12,1.3594625942200148e-18,3.507099187396547e-06,0.0,1.9462411740754427e-30,7.112693472487597e-06,2.8873065264108525e-06,0.0,2.1125300731823398e-06,1.568958333127223e-19,1.1015490680707512e-15,1.0,2.4409410344279967e-07,5.601181249264187e-18,6.552634406474579e-29,4.6542766385729295e-17,5.511755004981654e-34,5.021633576824708e-18,1.2899321523706477e-16
8.13,1.3269173166239909e-18,3.504659095612886e-06,0.0,2.2498384561391085e-30,7.112693472487131e-06,2.887306526410028e-06,0.0,2.1125300731818747e-06,1.5313977683353342e-19,1.1028389124657887e-15,1.0,2.4392427305465683e-07,5.4670900329571436e-18,7.569520136608877e-29,4.653937825394028e-17,6.3715425077859555e-34,4.901416617935912e-18,1.2897566416841073e-16
8.14,1.2979674088204248e-18,3.5022207015422325e-06,0.0,2.5461813931182052e-30,7.112693472486666e-06,2.8873065264092038e-06,0.0,2.1125300731814093e-06,1.4979866265694456e-19,1.1041285813620797e-15,1.0,2.4375456082733935e-07,5.347812256852921e-18,8.560597617465811e-29,4.653599012215126e-17,7.210785705310757e-34,4.7944803699308495e-18,1.2895811548778933e-16
8.15,1.2722920022681015e-18,3.499784004003388e-06,0.0,2.8315498478176337e-30,7.112693472486201e-06,2.887306526408379e-06,0.0,2.112530073180944e-06,1.4683545928287152e-19,1.1054180747835033e-15,1.0,2.435849666786358e-07,5.2420258963985136e-18,9.513420349373167e-29,4.652582572678421e-17,8.01894916901954e-34,4.699639596638651e-18,1.2894056919487567e-16
8.16,1.2495424501468645e-18,3.497349001815977e-06,0.0,3.101954685157346e-30,7.112693472485736e-06,2.8873065264075554e-06,0.0,2.112530073180479e-06,1.4420992931473395e-19,1.106707392753935e-15,1.0,2.43415490526392e-07,5.148294476536002e-18,1.04146733969409e-28,4.6519049463206175e-17,8.784735668365605e-34,4.6156064534468646e-18,1.289230252893449e-16
8.17,1.2293414140767664e-18,3.4949156938004434e-06,0.0,3.353131066311722e-30,7.11269347248527e-06,2.8873065264067313e-06,0.0,2.112530073180014e-06,1.4187852405753884e-19,1.107996535297247e-15,1.0,2.4324613228851087e-07,5.065063308854137e-18,1.1250153971541745e-28,4.6519049463206175e-17,9.496067179794797e-34,4.540987113790622e-18,1.289054837708721e-16
8.18,1.2112819508372264e-18,3.492484078778053e-06,0.0,3.5805317428488966e-30,7.112693472484805e-06,2.8873065264059075e-06,0.0,2.1125300731795484e-06,1.3979427811596448e-19,1.1092855024373082e-15,1.0,2.4307689188295247e-07,4.9906557287399324e-18,1.2004752101240837e-28,4.650888506783912e-17,1.0140065895748075e-33,4.474278395641847e-18,1.2888794463913263e-16
8.19,1.1949265990861868e-18,3.4900541555708914e-06,0.0,3.7793203508700916e-30,7.11269347248434e-06,2.8873065264050834e-06,0.0,2.1125300731790833e-06,1.379067039924445e-19,1.110574294197984e-15,1.0,2.42907769227734e-07,4.9232693325302695e-18,1.266243138795629e-28,4.6505496936050106e-17,1.07030352336641e-33,4.4138643879984505e-18,1.2887040789380162e-16
8.2,1.1798064660792719e-18,3.487625923001862e-06,0.0,3.944364705148927e-30,7.112693472483875e-06,2.88730652640426e-06,0.0,2.1125300731786183e-06,1.3616168668525206e-19,1.1118629106031376e-15,1.0,2.427387642409296e-07,4.860972214663499e-18,1.3206209851632956e-28,4.649194440889404e-17,1.1170440844981762e-33,4.358013077373534e-18,1.2885287353455438e-16
8.21,1.1654203143889407e-18,3.485199379894689e-06,0.0,4.07023009327078e-30,7.112693472483411e-06,2.8873065264034367e-06,0.0,2.1125300731781533e-06,1.3450137828658348e-19,1.113151351676628e-15,1.0,2.425698768406703e-07,4.8016992048310306e-18,1.3618140861212182e-28,4.6485168145316e-17,1.152689162414285e-33,4.304872974284574e-18,1.288353415610663e-16
8.22,1.1512336486236559e-18,3.482774525073914e-06,0.0,4.1511725697720215e-30,7.112693472482945e-06,2.8873065264026134e-06,0.0,2.1125300731776887e-06,1.3286409258064345e-19,1.1144396174423105e-15,1.0,2.424011069451444e-07,4.7432481051289714e-18,1.3879294152180108e-28,4.647839188173797e-17,1.1756120717594364e-33,4.2524697397426674e-18,1.2881781197301278e-16
8.23,1.136677802147025e-18,3.4803513573648952e-06,0.0,4.181132250279475e-30,7.11269347248248e-06,2.88730652640179e-06,0.0,2.1125300731772237e-06,1.3118419964172746e-19,1.1157277079240385e-15,1.0,2.422324544725967e-07,4.683275927209671e-18,1.3969736930479016e-28,4.6468227486370917e-17,1.1840966532791473e-33,4.19870281174167e-18,1.2880028477006922e-16
8.24,1.1211490237969679e-18,3.477929875593809e-06,0.0,4.153726605649652e-30,7.112693472482016e-06,2.8873065264009664e-06,0.0,2.112530073176759e-06,1.293920204323069e-19,1.117015623145661e-15,1.0,2.420639193413291e-07,4.619295129433357e-18,1.3868515062564276e-28,4.6471615618159934e-17,1.1763353747199814e-33,4.141342031747435e-18,1.287827599519111e-16
8.25,1.1040075646048715e-18,3.4755100785876473e-06,0.0,4.062243756108098e-30,7.112693472481551e-06,2.8873065264001435e-06,0.0,2.1125300731762945e-06,1.274137214011129e-19,1.1183033631310245e-15,1.0,2.4189550146970026e-07,4.5486698540197306e-18,1.3553634351392098e-28,4.646145122279288e-17,1.1504274317298134e-33,4.078024271187003e-18,1.2876523751821395e-16
8.26,1.0845767645147477e-18,3.4730919651742184e-06,0.0,3.899635765388721e-30,7.1126934724810865e-06,2.8873065263993206e-06,0.0,2.11253007317583e-06,1.2517120908122032e-19,1.1195909279039723e-15,1.0,2.417272007761256e-07,4.468612164199566e-18,1.3002041898122478e-28,4.645467495921485e-17,1.1043768487580857e-33,4.0062500579378034e-18,1.2874771746865332e-16
8.27,1.0621421391023895e-18,3.470675534182146e-06,0.0,3.658511934873117e-30,7.1126934724806215e-06,2.8873065263984977e-06,0.0,2.1125300731753653e-06,1.225820246881319e-19,1.1208783174883437e-15,1.0,2.4155901717907736e-07,4.37617828136631e-18,1.2189607549322411e-28,4.6447898695636813e-17,1.0360905799560667e-33,3.923380202816853e-18,1.2873019980290486e-16
8.28,1.0359504662945289e-18,3.4682607844408675e-06,0.0,3.331132097729895e-30,7.112693472480157e-06,2.887306526397675e-06,0.0,2.112530073174901e-06,1.1955923871786224e-19,1.1221655319079753e-15,1.0,2.4139095059708435e-07,4.268264822227682e-18,1.1091105429454885e-28,4.6447898695636813e-17,9.433766100771064e-34,3.826632426069955e-18,1.2871268452064414e-16
8.29,1.0052088730879941e-18,3.465847714780635e-06,0.0,2.909399913054003e-30,7.112693472479693e-06,2.8873065263968523e-06,0.0,2.1125300731744365e-06,1.1601134554502179e-19,1.1234525711867003e-15,1.0,2.412230009487322e-07,4.141605035957278e-18,9.680195558439546e-29,4.644112243205878e-17,8.239420553768936e-34,3.7130779838609026e-18,1.2869517162154696e-16
8.3,1.0104404230783797e-18,3.4634363240328905e-06,0.0,2.842039425174938e-30,7.112693472479229e-06,2.88730652639603e-06,0.0,2.112530073173972e-06,1.1661511971884173e-19,1.124739435348349e-15,1.0,2.410551681526892e-07,4.16315977396265e-18,9.449493676305059e-29,4.643095803669173e-17,8.048655652095425e-34,3.732402478112513e-18,1.28677661105289e-16
8.31,1.0693017818600401e-18,3.4610266110296818e-06,0.0,3.3250826890974366e-30,7.112693472478764e-06,2.8873065263952074e-06,0.0,2.1125300731735077e-06,1.2340832040542626e-19,1.1260261244167476e-15,1.0,2.408874521276658e-07,4.405677038473718e-18,1.1047871684006747e-28,4.6420793641324676e-17,9.41663417552394e-34,3.949826757964302e-18,1.2866015297154604e-16
8.32,1.132749008417507e-18,3.4586185746032607e-06,0.0,3.81729960572273e-30,7.1126934724783e-06,2.8873065263943854e-06,0.0,2.1125300731730436e-06,1.3073077695706705e-19,1.1273126384157203e-15,1.0,2.4071985279238693e-07,4.667088737367294e-18,1.2674479988331206e-28,4.641740550953566e-17,1.0810592483406773e-33,4.184190487049912e-18,1.2864264721999402e-16
8.33,1.200511370438793e-18,3.4562122135871355e-06,0.0,4.3167284575277484e-30,7.1126934724778356e-06,2.8873065263935625e-06,0.0,2.1125300731725794e-06,1.385512441059098e-19,1.128598977369087e-15,1.0,2.4055237006566463e-07,4.94627941458098e-18,1.4322748432940697e-28,4.6410629245957624e-17,1.2224974991718583e-33,4.4344936242695965e-18,1.2862514385030861e-16
8.34,1.2722958215642152e-18,3.4538075268156274e-06,0.0,4.821259957637552e-30,7.112693472477372e-06,2.887306526392741e-06,0.0,2.1125300731721152e-06,1.4683590131560862e-19,1.1298851413006646e-15,1.0,2.4038500386636767e-07,5.2420416769672285e-18,1.5985635773206436e-28,4.640724111416861e-17,1.3653808200029548e-33,4.699653704062948e-18,1.286076428621659e-16
8.35,1.3477863904679886e-18,3.4514045131238644e-06,0.0,5.328633886487355e-30,7.112693472476908e-06,2.887306526391919e-06,0.0,2.1125300731716515e-06,1.555482822751155e-19,1.1311711302342672e-15,1.0,2.4021775411342096e-07,5.5530736772216244e-18,1.7655620202822927e-28,4.640385298237959e-17,1.5090691166532189e-33,4.978503579775729e-18,1.285901442552418e-16
