s1,s16,s17,s19,s2,s3,s4,s42,s45,s5,Time
6.819817676166791e-08,7.112693472818005e-06,2.8873065269952133e-06,5.540501265988479e-06,7.870764390727741e-09,0.0,-3.2541601987990813e-19,2.112530073513076e-06,1.8677733414829684e-16,0.0,1.35
6.572499525840348e-08,7.112693472817944e-06,2.887306526993861e-06,5.539404065140985e-06,7.58533404886204e-09,0.0,-1.1383280257715987e-18,2.112530073513828e-06,1.8819164417104448e-16,0.0,1.36
6.334150473436548e-08,7.112693472818036e-06,2.8873065269923538e-06,5.538207620416929e-06,7.310254959756838e-09,0.0,-2.176350204141006e-18,2.1125300735149586e-06,1.8960576176000975e-16,0.0,1.37
6.10444590535381e-08,7.112693472818213e-06,2.887306526990762e-06,5.536915620230925e-06,7.045152486244774e-09,0.0,-3.3259241044231643e-18,2.112530073516285e-06,1.9101968694137552e-16,0.0,1.38
5.88307288038857e-08,7.112693472818337e-06,2.8873065269892257e-06,5.535531620303619e-06,6.7896654622949785e-09,0.0,-4.363600763040707e-18,2.1125300735174463e-06,1.9243341974132127e-16,0.0,1.39
5.669729032300045e-08,7.1126934728182e-06,2.8873065269879488e-06,5.534059056137671e-06,6.543444926460979e-09,0.0,-4.959453302370894e-18,2.112530073517905e-06,1.9384696018602268e-16,0.0,1.4
5.4641217693786574e-08,7.112693472817517e-06,2.8873065269872178e-06,5.532501252117321e-06,6.3061531981011395e-09,0.0,-4.6580983976760275e-18,2.112530073516921e-06,1.95260308301652e-16,0.0,1.41
5.265968190720032e-08,7.112693472816042e-06,2.8873065269872805e-06,5.53086142246002e-06,6.077463780750302e-09,0.0,-3.0683274699443184e-18,2.1125300735138553e-06,1.9667346411437793e-16,0.0,1.42
5.0750006415616703e-08,7.112693472814759e-06,2.887306526987151e-06,5.529142608059753e-06,5.8570677735442775e-09,0.0,-1.7823083995986233e-18,2.1125300735112863e-06,1.9808642765036555e-16,0.0,1.43
4.890958453086846e-08,7.1126934728138984e-06,2.8873065269865978e-06,5.52734777039461e-06,5.644664338112048e-09,0.0,-1.2256534016031561e-18,2.1125300735098696e-06,1.9949919893577646e-16,0.0,1.44
4.7135904006874316e-08,7.112693472812977e-06,2.887306526986106e-06,5.525479763580618e-06,5.439963535661458e-09,0.0,-5.550572109766406e-19,2.1125300735082776e-06,2.0091177799676856e-16,0.0,1.45
4.542654525637424e-08,7.11269347281232e-06,2.8873065269853497e-06,5.523541336396322e-06,5.242686121172321e-09,0.0,-3.310090758135799e-19,2.1125300735073975e-06,2.0232416485949637e-16,0.0,1.46
4.377917548933129e-08,7.11269347281178e-06,2.8873065269844793e-06,5.5215351389486555e-06,5.05256286690827e-09,0.0,-3.047663870634227e-19,2.112530073506829e-06,2.0373635955011077e-16,0.0,1.47
4.21915467130875e-08,7.112693472811146e-06,2.887306526983701e-06,5.519463724945721e-06,4.8693343316143784e-09,0.0,-1.0749728180241398e-19,2.1125300735059982e-06,2.0514836209475896e-16,0.0,1.48
4.066149243421544e-08,7.112693472810611e-06,2.8873065269828255e-06,5.517329555445412e-06,4.69275047987722e-09,0.0,-7.679414855575037e-20,2.1125300735054316e-06,2.065601725195848e-16,0.0,1.49
3.918692476477573e-08,7.11269347281008e-06,2.8873065269819437e-06,5.515135002146299e-06,4.522570348157515e-09,0.0,-5.269744354682453e-20,2.112530073504877e-06,2.0797179085072843e-16,0.0,1.5
3.7765831468729264e-08,7.112693472809548e-06,2.887306526981065e-06,5.512882350744719e-06,4.358561703915998e-09,0.0,-2.0992555528033035e-20,2.112530073504313e-06,2.093832171143265e-16,0.0,1.51
3.6396274775454526e-08,7.112693472809034e-06,2.8873065269801675e-06,5.5105738022837305e-06,4.200500908681243e-09,0.0,-1.9085377922627502e-20,2.112530073503797e-06,2.1079445133651202e-16,0.0,1.52
3.507638567945001e-08,7.112693472808517e-06,2.8873065269792735e-06,5.508211479633448e-06,4.048172260177236e-09,0.0,-1.1268616669269536e-20,2.1125300735032725e-06,2.1220549354341456e-16,0.0,1.53
3.3804361904784853e-08,7.112693472808001e-06,2.887306526978379e-06,5.505797429805013e-06,3.901367757400251e-09,0.0,-3.654876018627649e-21,2.1125300735027494e-06,2.136163437611601e-16,0.0,1.54
3.257846746345215e-08,7.112693472807489e-06,2.88730652697748e-06,5.503333624452743e-06,3.759887049648312e-09,0.0,-2.0981617258430045e-21,2.1125300735022357e-06,2.1502700201587112e-16,0.0,1.55
3.139702860872121e-08,7.11269347280698e-06,2.8873065269765795e-06,5.500821964474475e-06,3.6235369694968285e-09,0.0,-2.2724273412221078e-21,2.1125300735017262e-06,2.164374683336665e-16,0.0,1.56
3.025843236084438e-08,7.112693472806469e-06,2.887306526975679e-06,5.4982642816876085e-06,3.4921313626501327e-09,0.0,-2.7084469075232737e-21,2.1125300735012167e-06,2.1784774274066146e-16,0.0,1.57
2.9161123693623655e-08,7.112693472805957e-06,2.887306526974782e-06,5.4956623420273945e-06,3.36549076324261e-09,0.0,4.345579526326038e-21,2.1125300735006962e-06,2.1925782526296802e-16,0.0,1.58
2.8103604736763787e-08,7.1126934728054366e-06,2.8873065269738923e-06,5.493017846453849e-06,3.2434423017821176e-09,0.0,2.284422096663997e-20,2.1125300735001575e-06,2.206677159266944e-16,0.0,1.59
2.7084430400750615e-08,7.112693472804914e-06,2.8873065269730054e-06,5.490332435925492e-06,3.125819200216375e-09,0.0,4.7098120194343865e-20,2.1125300734996103e-06,2.2207741475794525e-16,0.0,1.6
2.6102225081024336e-08,7.112693472804389e-06,2.8873065269721215e-06,5.487607672409754e-06,3.012462699764736e-09,0.0,7.553122039013515e-20,2.112530073499057e-06,2.234869217828211e-16,0.0,1.61
2.5155639818344783e-08,7.112693472803869e-06,2.8873065269712326e-06,5.484845087583805e-06,2.903217116787897e-09,0.0,9.576258670152301e-20,2.112530073498516e-06,2.2489623702741976e-16,0.0,1.62
2.424338220860955e-08,7.112693472803361e-06,2.88730652697033e-06,5.482046148832558e-06,2.7979332946856304e-09,0.0,9.267187418783612e-20,2.1125300734980124e-06,2.263053605178352e-16,0.0,1.63
2.3364207764544802e-08,7.112693472802871e-06,2.8873065269694123e-06,5.479212269068959e-06,2.6964676069478903e-09,0.0,6.17617008879625e-20,2.1125300734975525e-06,2.2771429228015805e-16,0.0,1.64
2.2516914677359547e-08,7.112693472802391e-06,2.887306526968484e-06,5.47634481268905e-06,2.5986813525963553e-09,0.0,1.303456147097134e-20,2.112530073497121e-06,2.291230323404752e-16,0.0,1.65
2.1700350245955274e-08,7.112693472801914e-06,2.887306526967551e-06,5.473445088263048e-06,2.504441498180716e-09,0.0,-4.37262077441319e-20,2.112530073496702e-06,2.3053158072486987e-16,0.0,1.66
2.0913396166757617e-08,7.112693472801429e-06,2.887306526966627e-06,5.470514365258308e-06,2.4136189800753886e-09,0.0,-8.621798247708182e-20,2.1125300734962608e-06,2.3193993745942197e-16,0.0,1.67
2.0154981252649604e-08,7.112693472800923e-06,2.8873065269657264e-06,5.467553859580056e-06,2.3260901723739863e-09,0.0,-8.715405127941591e-20,2.112530073495754e-06,2.333481025702077e-16,0.0,1.68
1.942406934421185e-08,7.112693472800379e-06,2.887306526964863e-06,5.464564747314244e-06,2.241735491723282e-09,0.0,-2.4436216848880242e-20,2.1125300734951473e-06,2.347560760832998e-16,0.0,1.69
1.8719660462781552e-08,7.112693472799788e-06,2.8873065269640455e-06,5.461548163416713e-06,2.1604395303979597e-09,0.0,1.1915451088590022e-19,2.112530073494413e-06,2.3616385802476745e-16,0.0,1.7
1.8040795918712118e-08,7.112693472799136e-06,2.8873065269632895e-06,5.45850519590599e-06,2.082091645845824e-09,0.0,3.688685795165548e-19,2.1125300734935113e-06,2.375714484206762e-16,0.0,1.71
1.738655246853256e-08,7.112693472798408e-06,2.8873065269626106e-06,5.455436892505594e-06,2.006585286364461e-09,0.0,7.516838764443974e-19,2.1125300734924004e-06,2.389788472970881e-16,0.0,1.72
1.675603997695752e-08,7.112693472797595e-06,2.8873065269620177e-06,5.45234426330192e-06,1.933817721273383e-09,0.0,1.2821850981721529e-18,2.112530073491056e-06,2.403860546800617e-16,0.0,1.73
1.6148398803169658e-08,7.112693472796717e-06,2.887306526961488e-06,5.449228283715546e-06,1.863689739264379e-09,0.0,1.9221264105241957e-18,2.1125300734895387e-06,2.4179307059565193e-16,0.0,1.74
1.556279821309526e-08,7.112693472795795e-06,2.887306526961003e-06,5.446089896306274e-06,1.7961054651619544e-09,0.0,2.6379195849093507e-18,2.112530073487901e-06,2.4319989506991034e-16,0.0,1.75
1.4998433975529525e-08,7.1126934727948554e-06,2.887306526960535e-06,5.442930013505894e-06,1.7309720824916926e-09,0.0,3.3802250236161648e-18,2.11253007348622e-06,2.4460652812888468e-16,0.0,1.76
1.4454527191778944e-08,7.112693472794067e-06,2.8873065269599175e-06,5.439749518948446e-06,1.6681996984090612e-09,0.0,3.8623290482656945e-18,2.1125300734849486e-06,2.4601296979861933e-16,0.0,1.77
1.3930340688166552e-08,7.112693472794493e-06,2.887306526958084e-06,5.436549248833696e-06,1.6077032355615055e-09,0.0,2.25255031000084e-18,2.1125300734869853e-06,2.474192201051551e-16,0.0,1.78
1.3425164724292161e-08,7.112693472794513e-06,2.887306526956658e-06,5.433330008179389e-06,1.549400782676144e-09,0.0,1.342885798395807e-18,2.1125300734879154e-06,2.4882527907452925e-16,0.0,1.79
1.2938307567791382e-08,7.1126934727943125e-06,2.8873065269554515e-06,5.430092581531152e-06,1.493212506790864e-09,0.0,8.115083087951747e-19,2.1125300734882474e-06,2.502311467327754e-16,0.0,1.8
1.2469104617450288e-08,7.11269347279425e-06,2.8873065269541094e-06,5.426837722590996e-06,1.4390617061547192e-09,0.0,4.5466100367220833e-20,2.1125300734889496e-06,2.5163682310592383e-16,0.0,1.81
1.2016917562323984e-08,7.1126934727940135e-06,2.8873065269529396e-06,5.423566155173961e-06,1.3868747131816593e-09,0.0,-4.23836799301073e-19,2.1125300734891834e-06,2.5304230822000103e-16,0.0,1.82
1.1581129930158027e-08,7.112693472793484e-06,2.887306526952064e-06,5.420278578271274e-06,1.3365803806930018e-09,0.0,-3.867136061933409e-19,2.1125300734886167e-06,2.5444760210103026e-16,0.0,1.83
1.1161146399266676e-08,7.112693472792853e-06,2.88730652695129e-06,5.416975666831195e-06,1.2881100025011665e-09,0.0,-1.7328575060479032e-19,2.112530073487772e-06,2.5585270477503093e-16,0.0,1.84
1.0756393233448664e-08,7.112693472792197e-06,2.8873065269505417e-06,5.413658071263251e-06,1.2413973636033908e-09,0.0,8.309528595365934e-20,2.112530073486859e-06,2.572576162680191e-16,0.0,1.85
1.0366317955712062e-08,7.112693472791587e-06,2.8873065269497463e-06,5.410326417809625e-06,1.196378702526253e-09,0.0,2.5996264856980016e-19,2.1125300734860722e-06,2.5866233660600723e-16,0.0,1.86
9.990387770517898e-09,7.112693472791066e-06,2.887306526948863e-06,5.406981310339921e-06,1.1529925292365171e-09,0.0,2.8466266787903935e-19,2.1125300734855263e-06,2.6006686581500413e-16,0.0,1.87
9.628090457036157e-09,7.112693472790594e-06,2.887306526947931e-06,5.403623329334943e-06,1.1111797282319723e-09,0.0,2.260242091758159e-19,2.112530073485113e-06,2.6147120392101535e-16,0.0,1.88
9.278930752840897e-09,7.112693472790159e-06,2.887306526946962e-06,5.400253035997957e-06,1.0708831411830087e-09,0.0,1.023778267950099e-19,2.1125300734848017e-06,2.6287535095004263e-16,0.0,1.89
8.942433817246619e-09,7.1126934727896995e-06,2.8873065269460164e-06,5.396870968317436e-06,1.0320479666369184e-09,0.0,2.024517586484193e-20,2.112530073484425e-06,2.6427930692808433e-16,0.0,1.9
8.618138959555778e-09,7.112693472789236e-06,2.887306526945076e-06,5.393477648197067e-06,9.946210361937585e-10,0.0,-5.4099990872144954e-20,2.112530073484036e-06,2.6568307188113517e-16,0.0,1.91
8.30560544723193e-09,7.112693472788733e-06,2.887306526944176e-06,5.39007357485277e-06,9.585514848287104e-10,0.0,-5.921308809218729e-20,2.112530073483538e-06,2.6708664583518645e-16,0.0,1.92
8.00440515367839e-09,7.112693472788218e-06,2.8873065269432873e-06,5.386659233170765e-06,9.237899023708281e-10,0.0,-4.4379878817653786e-20,2.1125300734830077e-06,2.6849002881622585e-16,0.0,1.93
7.714128470481454e-09,7.112693472787695e-06,2.8873065269424068e-06,5.383235086986616e-06,8.902890158361437e-10,0.0,-1.6365879803120476e-20,2.112530073482457e-06,2.698932208502375e-16,0.0,1.94
7.434378198849479e-09,7.112693472787169e-06,2.8873065269415305e-06,5.379801586029473e-06,8.580029844375016e-10,0.0,1.867429376602951e-20,2.112530073481895e-06,2.71296221963202e-16,0.0,1.95
7.164773829481413e-09,7.112693472786656e-06,2.8873065269406394e-06,5.376359161056612e-06,8.268878935249903e-10,0.0,2.848767580215579e-20,2.1125300734813733e-06,2.726990321810964e-16,0.0,1.96
6.904947399278111e-09,7.112693472786144e-06,2.8873065269397496e-06,5.372908228563744e-06,7.969012764082183e-10,0.0,3.9441207593079857e-20,2.1125300734808494e-06,2.7410165152989446e-16,0.0,1.97
6.654543756839223e-09,7.112693472785636e-06,2.8873065269388547e-06,5.369449190483014e-06,7.680021449973579e-10,0.0,4.136076851432121e-20,2.1125300734803403e-06,2.75504080035566e-16,0.0,1.98
6.413221802902026e-09,7.1126934727851315e-06,2.8873065269379573e-06,5.365982432773021e-06,7.401511329624244e-10,0.0,3.847468224775671e-20,2.112530073479838e-06,2.7690631772407764e-16,0.0,1.99
6.180651370570629e-09,7.112693472784629e-06,2.8873065269370578e-06,5.362508328965335e-06,7.133101356799421e-10,0.0,3.190379126147475e-20,2.1125300734793425e-06,2.7830836462139225e-16,0.0,2.0
5.9565145153390585e-09,7.112693472784127e-06,2.887306526936157e-06,5.359027238697992e-06,6.87442459114753e-10,0.0,2.415927681788695e-20,2.112530073478849e-06,2.7971022075346928e-16,0.0,2.01
5.740505881505474e-09,7.112693472783624e-06,2.8873065269352587e-06,5.355539507298971e-06,6.625128621079488e-10,0.0,1.988076113925438e-20,2.11253007347835e-06,2.8111188614626464e-16,0.0,2.02
5.532329937950396e-09,7.11269347278312e-06,2.8873065269343612e-06,5.352045468928605e-06,6.384872373575162e-10,0.0,1.664316422604992e-20,2.1125300734778496e-06,2.825133608257306e-16,0.0,2.03
5.331703088545705e-09,7.112693472782615e-06,2.887306526933465e-06,5.348545444180438e-06,6.153328549810369e-10,0.0,1.634873594057253e-20,2.1125300734773444e-06,2.8391464481781614e-16,0.0,2.04
5.138351652834575e-09,7.11269347278211e-06,2.887306526932568e-06,5.345039742376827e-06,5.930181294655799e-10,0.0,1.4116093533036693e-20,2.1125300734768425e-06,2.853157381484664e-16,0.0,2.05
4.952011776141507e-09,7.112693472781605e-06,2.887306526931672e-06,5.341528661671136e-06,5.715126092934814e-10,0.0,1.330522363111533e-20,2.1125300734763385e-06,2.8671664084362325e-16,0.0,2.06
4.772429492932018e-09,7.1126934727811005e-06,2.8873065269307757e-06,5.338012488975708e-06,5.50786984254701e-10,0.0,1.1374243297321918e-20,2.112530073475836e-06,2.881173529292249e-16,0.0,2.07
4.599359823524076e-09,7.112693472780598e-06,2.887306526929879e-06,5.334491500988751e-06,5.30812981198117e-10,0.0,8.486775767019134e-21,2.1125300734753352e-06,2.895178744312061e-16,0.0,2.08
4.432566608057113e-09,7.112693472780094e-06,2.887306526928982e-06,5.3309659643830826e-06,5.115633448698596e-10,0.0,5.119388759387988e-21,2.112530073474835e-06,2.909182053754979e-16,0.0,2.09
4.271822060267497e-09,7.11269347277959e-06,2.8873065269280856e-06,5.327436136313413e-06,4.930117864144537e-10,0.0,2.5684231408959754e-21,2.112530073474334e-06,2.9231834578802815e-16,0.0,2.1
4.1169073130680565e-09,7.112693472779088e-06,2.887306526927189e-06,5.3239022637961096e-06,4.751330463402573e-10,0.0,-8.502736495405237e-22,2.1125300734738343e-06,2.937182956947208e-16,0.0,2.11
3.967610558800572e-09,7.112693472778584e-06,2.887306526926293e-06,5.320364585823419e-06,4.5790267988564785e-10,0.0,-3.2804755990505437e-21,2.1125300734733324e-06,2.951180551214965e-16,0.0,2.12
3.8237276664929425e-09,7.112693472778079e-06,2.8873065269253984e-06,5.316823332661745e-06,4.4129712825679074e-10,0.0,-3.3620824967278436e-21,2.112530073472828e-06,2.965176240942723e-16,0.0,2.13
3.6850629969211426e-09,7.112693472777574e-06,2.8873065269245035e-06,5.3132787249250615e-06,4.2529381269409086e-10,0.0,-3.37376090670367e-21,2.1125300734723228e-06,2.979170026389618e-16,0.0,2.14
3.551426785140346e-09,7.112693472777069e-06,2.88730652692361e-06,5.309730976550531e-06,4.0987083238961977e-10,0.0,-2.5650847748644726e-21,2.112530073471817e-06,2.99316190781475e-16,0.0,2.15
3.4226364949640564e-09,7.112693472776563e-06,2.8873065269227162e-06,5.306180293258686e-06,3.950071208078058e-10,0.0,-1.3747665784318712e-21,2.11253007347131e-06,3.007151885477184e-16,0.0,2.16
3.2985168366174276e-09,7.112693472776057e-06,2.887306526921823e-06,5.302626872533374e-06,3.806824477228073e-10,0.0,3.012341877878843e-22,2.1125300734708028e-06,3.021139959635949e-16,0.0,2.17
3.1788981610014088e-09,7.112693472775552e-06,2.8873065269209294e-06,5.2990709054471856e-06,3.668772339002358e-10,0.0,1.4091150928190218e-21,2.1125300734702962e-06,3.03512613055004e-16,0.0,2.18
3.063617247977416e-09,7.112693472775046e-06,2.8873065269200358e-06,5.295512575765323e-06,3.5357264207323693e-10,0.0,1.5620513200871517e-21,2.1125300734697914e-06,3.0491103984784157e-16,0.0,2.19
2.9525169905827625e-09,7.112693472774542e-06,2.8873065269191417e-06,5.291952060304587e-06,3.407505404977331e-10,0.0,1.640593043081414e-21,2.112530073469287e-06,3.063092763680001e-16,0.0,2.2
2.845445665451425e-09,7.112693472774038e-06,2.887306526918248e-06,5.288389529762787e-06,3.283934187515503e-10,0.0,1.2414960037377343e-21,2.112530073468783e-06,3.0770732264136832e-16,0.0,2.21
2.742257226158826e-09,7.112693472773534e-06,2.8873065269173545e-06,5.284825148385251e-06,3.16484421589394e-10,0.0,4.7434616774213e-22,2.11253007346828e-06,3.0910517869383176e-16,0.0,2.22
2.64281096740945e-09,7.11269347277303e-06,2.887306526916461e-06,5.281259074346596e-06,3.0500731018667944e-10,0.0,-4.700759381811541e-22,2.1125300734677767e-06,3.105028445512721e-16,0.0,2.23
2.5469710131277855e-09,7.112693472772525e-06,2.8873065269155673e-06,5.277691460332671e-06,2.9394640306000743e-10,0.0,-9.332317619595607e-22,2.1125300734672736e-06,3.1190032023956773e-16,0.0,2.24
2.454606767687816e-09,7.112693472772021e-06,2.887306526914674e-06,5.274122453027587e-06,2.83286628143648e-10,0.0,-1.2796463813681663e-21,2.11253007346677e-06,3.1329760578459334e-16,0.0,2.25
2.365592226796345e-09,7.112693472771518e-06,2.8873065269137804e-06,5.270552193897127e-06,2.730134432584549e-10,0.0,-1.6743192640019224e-21,2.112530073466266e-06,3.146947012122203e-16,0.0,2.26
2.279805657242624e-09,7.112693472771014e-06,2.8873065269128877e-06,5.266980819552815e-06,2.6311279915171e-10,0.0,-1.795179108073086e-21,2.1125300734657625e-06,3.160916065483163e-16,0.0,2.27
2.197130078021304e-09,7.11269347277051e-06,2.8873065269119945e-06,5.263408461204962e-06,2.535711950236116e-10,0.0,-1.625958919907597e-21,2.112530073465258e-06,3.1748832181874555e-16,0.0,2.28
2.117452883681606e-09,7.112693472770005e-06,2.8873065269111026e-06,5.259835245090846e-06,2.4437563505793173e-10,0.0,-1.2160454280770212e-21,2.112530073464754e-06,3.1888484704936886e-16,0.0,2.29
2.0406650264779424e-09,7.112693472769501e-06,2.88730652691021e-06,5.256261293404477e-06,2.3551353403386894e-10,0.0,-7.301847465819565e-22,2.1125300734642493e-06,3.2028118226604327e-16,0.0,2.3
1.9666616934278813e-09,7.112693472768997e-06,2.887306526909318e-06,5.2526867235268875e-06,2.2697279546543216e-10,0.0,-2.6967931433580004e-22,2.112530073463745e-06,3.216773274946226e-16,0.0,2.31
1.8953422206342215e-09,7.112693472768493e-06,2.887306526908426e-06,5.249111648123545e-06,2.1874180171333576e-10,0.0,2.85955839092457e-22,2.1125300734632404e-06,3.2307328276095686e-16,0.0,2.32
1.826609015871263e-09,7.112693472767989e-06,2.887306526907534e-06,5.245536176369173e-06,2.1080928964047899e-10,0.0,6.536898255910879e-22,2.112530073462736e-06,3.244690480908927e-16,0.0,2.33
1.760368217630765e-09,7.112693472767486e-06,2.887306526906642e-06,5.241960413198537e-06,2.031644266725638e-10,0.0,7.193164625523159e-22,2.1125300734622325e-06,3.2586462351027335e-16,0.0,2.34
1.6965297415955127e-09,7.112693472766983e-06,2.8873065269057506e-06,5.238384459253606e-06,1.957968161616193e-10,0.0,7.378497828627822e-22,2.112530073461729e-06,3.2726000904493834e-16,0.0,2.35
