Time,E,I,T,S,a,c,aa,g2,u2,p1,g1,p2,g3,u3,alpha,g4,gamma,u1,p3,p4,q1,q2,theta,k,tumor_microenvironment,tumor_growth,tumor_death,tumor_killing,immune_death,immune_stimulation_tumor,immune_stimulation_IL2,IL2_loss,IL2_production,tumor_stimulation,tgfb_production,tgfb_loss
435.0,31710.258124198717,14832.614537041829,14051.550815475532,5.718531186200553e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2529.2791467855955,0.0035540294457580388,3906.8149465580436,951.3077437259615,491.52319946715426,0.3493365447916546,148326.1453704183,148017.3981359322,1.0847821259594098e-08,0.0005606361726937067,0.0005718531186200553
436.0,31234.635673410947,14513.907687854498,12745.042035941859,4.7038342217078595e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2294.1075664695345,0.0029238497369626494,3530.858097583094,937.0390702023284,445.8667429335918,0.3392588190419894,145139.076878545,144811.025265931,8.093326259559715e-09,0.00046124359144557786,0.00047038342217078596
437.0,30730.463834494578,14177.730600221132,11575.167016928748,3.8788113503990876e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2083.5300630471747,0.0024117208464563126,3188.077247852053,921.9139150348373,404.97376390929963,0.32805008858703966,141777.30600221132,141433.60367133713,6.061215043072076e-09,0.00038046497936743563,0.00038788113503990875
438.0,30203.123797489676,13827.682039966141,10532.65557185645,3.210277652107979e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1895.878002934161,0.001996863001116457,2878.0553448866785,906.0937139246903,368.5246383738935,0.3160140182519779,138276.8203996614,137921.00525264582,4.5647210879496554e-09,0.0003150256588937828,0.0003210277652107979
439.0,29657.504067427486,13467.23257776314,9607.329635492999,2.6696133837082154e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1729.3193343887397,0.0016614140890503966,2599.5471168698605,889.7251220228245,336.16679370509166,0.3034195823505674,134672.3257776314,134307.79466956476,3.4624605298375506e-09,0.0002621100299781355,0.0002669613383708215
440.0,29097.9948554012,13099.693704013252,8788.696324811308,2.232684931390462e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1581.9653384660353,0.0013903412956155323,2350.7354080381424,872.939845662036,307.5357083342095,0.290500008835782,130996.93704013253,130626.91202663837,2.64902262987839e-09,0.00021934801727453243,0.0002232684931390462
441.0,28528.49841520071,12728.188334663328,8066.389125219273,1.8794822468353904e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1451.9500425394692,0.0011711994033502034,2129.449972725212,855.8549524560212,282.270567130702,0.2774537677803036,127281.88334663327,126909.38027907733,2.0466857461816933e-09,0.00018477721636383444,0.00018794822468353904
442.0,27952.452850209847,12355.623930810087,7430.482746325546,1.5936201983549526e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1337.4868943385982,0.0009938173291819492,1933.3452974553124,838.5735855062954,260.02545793920825,0.26444677710018993,123556.23930810086,123184.05811430956,1.5985845973884962e-09,0.00015679363281374112,0.00015936201983549525
443.0,27372.864867338507,11984.674811527686,6871.697785149729,1.36183993358785e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1236.905601326951,0.0008499641481077702,1760.0361815177398,821.1859460201551,240.4766734065464,0.2516152776595506,119846.74811527686,119477.43514452051,1.2633505814732909e-09,0.00013409912228776834,0.000136183993358785
444.0,26792.346163984785,11617.761020614287,6381.513435689133,1.1734723184982127e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1148.6724184240438,0.0007330268471378566,1607.1938769931407,803.7703849195435,223.3267634716283,0.23906887851720202,116177.61020614287,115813.45512838468,1.010951464531666e-09,0.00011565063726941697,0.00011734723184982127
445.0,26213.152230261723,11257.037765886353,5952.2203728444865,1.0199890372271426e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1071.3996671120076,0.0006377206926042892,1472.6115053783924,786.3945669078516,208.3064660183848,0.22689365758280822,112570.37765886352,112213.40002355757,8.196119362068753e-10,0.00010061458905504238,0.00010199890372271425
446.0,25637.220651797776,10904.387512130583,5576.923880298732,8.945958624173077e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1003.8462984537717,0.0005598374393996328,1354.2431700283619,769.1166195539332,195.17487554684442,0.21515511675989293,109043.87512130583,108695.8199613068,6.735275588244544e-10,8.832715994688349e-05,8.945958624173076e-05
447.0,25066.208090226286,10561.418199524702,5249.516291618268,7.918953141589282e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,944.9129324912882,0.0004960335833273811,1250.2239665800303,751.9862427067885,183.71852162299967,0.20390095538994346,105614.18199524703,105276.52105907565,5.612040926457949e-10,7.826091981140407e-05,7.918953141589282e-05
448.0,24501.525336855193,10229.467009912374,4964.628989253331,7.076019915314159e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,893.6332180655996,0.000443655738016822,1158.8759388720398,735.0457601056557,173.74972005907242,0.1931636472022725,102294.67009912374,101968.60720650591,4.742524836012171e-10,6.999729118154978e-05,7.076019915314159e-05
449.0,23944.368186583197,9909.608780140075,4717.575015099717,6.383160563152121e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,849.1635027179491,0.00040059925241567573,1078.7048219277926,718.3310455974959,165.1045866376279,0.18296276865502517,99096.08780140075,98782.57136112594,4.0652602366617024e-10,6.320425318244137e-05,6.38316056315212e-05
450.0,23395.746694188332,9602.669826711397,4504.286511800472,5.813415247186823e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,810.771572124085,0.000365194745646978,1008.3906582744193,701.87240082565,157.6408635950165,0.17330713877885942,96026.69826711397,95726.43559668014,3.535013864527813e-10,5.761844642686278e-05,5.813415247186823e-05
451.0,22856.510521490818,9309.245042836705,4321.253150795425,5.345410451820423e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,777.8255671431765,0.00033611811827866903,946.7751308969767,685.6953156447245,151.23577610485708,0.16419673109009542,93092.45042836704,92805.92820927655,3.1183476872243795e-10,5.30309795132431e-05,5.345410451820423e-05
452.0,22327.37230115681,9029.718332421271,4165.461037555195,4.962174848135787e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,749.782986759935,0.0003123191817970272,892.8468080021911,669.8211690347043,145.78390226230115,0.15562439887252505,90297.1833242127,90024.68342494285,2.790415708844516e-10,4.927617146722236e-05,4.962174848135787e-05
453.0,21808.927907080575,8764.282433420052,4034.336697221025,4.650272727978004e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,726.1806054997845,0.0002929657065577965,845.7261417319455,654.2678372124172,141.19521843999956,0.14757734612941664,87642.82433420053,87384.4590311158,2.5327033990060625e-10,4.6222725830589445e-05,4.6502727279780036e-05
454.0,21301.672851342464,8512.966778916656,3925.703101327058,4.399078919081812e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,706.6265582388704,0.0002774006071158398,804.6521763190427,639.0501855402739,137.39356449511516,0.14003852664708769,85129.66778916656,84885.38700756362,2.3313794970084507e-10,4.376697684572425e-05,4.3990789190818114e-05
455.0,20806.019760882613,8275.656287335683,3837.7282613920056,4.20023176201239e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,690.791087050561,0.0002651068477491643,768.9676130280678,624.1805928264783,134.31484761382964,0.132987722810763,82756.56287335683,82526.18315219808,2.1761119985581676e-10,4.182735327165839e-05,4.20023176201239e-05
456.0,20322.31116073283,8052.1147017599715,3768.890002734656,4.0472168364704985e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,678.400200492238,0.00025568157334883825,738.1071086346824,609.6693348219849,131.90581158149837,0.12640252579959785,80521.14701759971,80304.38426158,2.0592245349724444e-10,4.034029744666556e-05,4.0472168364704985e-05
457.0,19850.831925247363,7842.007833530734,3717.9412123722254,3.935018324242912e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,669.2294182270006,0.0002488155634558054,711.5859151468344,595.5249577574209,130.12282207613518,0.12025918568713014,78420.07833530735,78216.55940814597,1.9750725178838643e-10,3.9257024025329706e-05,3.935018324242912e-05
458.0,19391.81980487137,7644.92390832361,3683.881624940709,3.859866841772989e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,663.0986924893276,0.00024427770887836437,688.9901065986236,581.7545941461411,128.93088031262684,0.11453328999333771,76449.2390832361,76258.51174077578,1.9196044919715645e-10,3.8541071027223697e-05,3.859866841772989e-05
459.0,18945.47492734636,7460.388951007171,3665.9334681066125,3.819073216252316e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,659.8680242591902,0.00024190322746651518,669.9679275709341,568.3642478203908,128.30277140695293,0.10920026764917921,74603.88951007172,74425.46150178119,1.8900632232818446e-10,3.816644074553921e-05,3.8190732162523153e-05
460.0,18511.96821009433,7287.887706020677,3663.5213320278344,3.8108539642951445e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,659.4338397650101,0.00024158499390401398,654.2223297458869,555.3590463028298,128.2183604065037,0.10423589816696871,72878.87706020677,72712.21181223135,1.8847545468437846e-10,3.811623190987479e-05,3.810853964295145e-05
461.0,18091.448975881798,7126.874989262161,3676.2554674692906,3.834258664804834e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,661.7259841444722,0.00024326737671776134,641.5045365223067,542.7434692764539,128.664008050548,0.09961660349878951,71268.7498926216,71113.2961187519,1.9029214413239723e-10,3.83816673817169e-05,3.8342586648048336e-05
462.0,17684.051626618704,6976.791572777637,3703.918745704541,3.8890829278538416e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,666.7053742268173,0.000246942253346067,631.6086326540378,530.5215487985611,129.63211459922104,0.09531975381071846,69767.91572777637,69623.10958806047,1.9446543666100636e-10,3.8961465459486447e-05,3.889082927853842e-05
463.0,17289.90194163735,6837.074449784987,3746.4560651345737,3.975841085239097e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,674.3620917242232,0.0002526467948637054,624.3669466083875,518.6970582491205,131.120749127095,0.09132384524653045,68370.74449784987,68236.02372842592,2.0108673829533082e-10,3.986149036306359e-05,3.975841085239097e-05
464.0,16909.122812177495,6707.167171682642,3803.9664827104366,4.095759298729323e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,684.7139668878785,0.0002604628980285194,619.6462294171681,507.2736843653248,133.13337407231703,0.08760864394245918,67071.67171682641,66946.48723883314,2.1033176976377225e-10,4.109466259811562e-05,4.095759298729323e-05
465.0,16541.839549054832,6586.529345737957,3876.69766300677,4.250771183789485e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,697.8055793412186,0.0002705181258665188,617.344526389304,496.25518647164495,135.6786508162455,0.08415529081932992,65865.29345737956,65749.11433972626,2.2246588864129117e-10,4.26811073026531e-05,4.250771183789485e-05
466.0,16188.18452554541,6474.643236837547,3965.0425682237633,4.443572911842639e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,713.7076622802774,0.0002829881262208769,617.3886833541012,485.6455357663623,138.7703235273258,0.08094634237292563,64746.43236837547,64638.76147973552,2.3785590263118525e-10,4.4648535747878925e-05,4.443572911842639e-05
467.0,15848.302359349895,6371.023596662551,4069.537321248455,4.677671591583485e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,732.5167178247219,0.00029810041216261294,619.7323404130864,475.4490707804968,142.4271439696438,0.07796584177140224,63710.235966625514,63610.59554467753,2.5698544809959075e-10,4.703284166846301e-05,4.677671591583485e-05
468.0,15522.354173908925,6275.2190099692225,4190.8609384476895,4.957459959360024e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,754.354968920584,0.0003161396772973197,624.3544509975383,465.67062521726774,146.6728615972842,0.0751992671267729,62752.19009969223,62660.15236110924,2.804763415175358e-10,4.987893971180463e-05,4.9574599593600244e-05
469.0,15210.522341085732,6186.820986798277,4329.836342729449,5.2883366456687745e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,779.3705416913008,0.00033745468958677315,631.2582740758878,456.31567023257196,151.53625824805434,0.07263357119087273,61868.20986798277,61783.39055934254,3.091180347134805e-10,5.3241852872972306e-05,5.2883366456687744e-05
470.0,14913.014825660528,6105.467786549636,4487.432602639026,5.6768289299137375e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,807.7378684750247,0.00036246692453809797,640.4707940983325,447.3904447698158,157.0512255629584,0.07025714924945987,61054.67786549636,60976.73848442753,3.4390422746584327e-10,5.718807427237758e-05,5.6768289299137376e-05
471.0,14630.069313960475,6030.847854637341,4664.767882059883,6.130762575238955e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,839.658218770779,0.00039168106908295404,652.0425051243094,438.90207941881425,163.25686698119353,0.06805979969139511,60308.47854637341,60237.13455745087,3.8608088877225874e-10,6.179722396626889e-05,6.130762575238955e-05
472.0,14361.957438255624,5962.704028824766,4863.112858693185,6.659449921467351e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,875.3603145647734,0.0004256976001749661,666.0475546639763,430.8587231476687,170.19761582926782,0.06603269514806843,59627.04028824766,59562.06294520406,4.3720636335615557e-10,6.71640329405146e-05,6.659449921467351e-05
473.0,14108.989339559423,5900.836661836475,5083.894801548262,7.273918576407071e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,915.1010642786871,0.00046522775435777,682.5843074616338,423.26968018678264,177.9233760526867,0.06416834412785438,59008.36661836475,58949.58688181458,4.992277973058151e-10,7.340070412951757e-05,7.273918576407071e-05
474.0,13871.518243861248,5845.10701061865,5328.701729573374,7.987212679307942e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,959.1663113232073,0.0005111111182096487,701.7762684254006,416.1455473158374,186.4896652088829,0.062460557469690585,58451.0701061865,58398.377602528155,5.745798992522018e-10,8.06396866597212e-05,7.987212679307941e-05
475.0,13649.944127134266,5795.438068227081,5599.285440705789,8.81465378508967e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1007.8713793270421,0.0005643359540369968,723.7732064051319,409.49832381402797,195.957717430346,0.06090439187786114,57954.380682270814,57907.73367096003,6.663027951498558e-10,8.903688126398546e-05,8.81465378508967e-05
476.0,13444.718314145768,5751.81853705714,5897.564447182241,9.774295317298537e-06,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1061.5616004928033,0.0006260627953560234,748.7527512630705,403.341549424373,206.3945820354114,0.059496131342629745,57518.1853705714,57477.601379471766,7.782012435536758e-10,9.877536106846908e-05,9.774295317298537e-05
477.0,13256.347907757234,5714.302007817053,6225.625584644873,1.0887215640447631e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1120.6126052360771,0.0006976514505633265,776.9223126647955,397.690437232717,217.8731751401704,0.05823323357513837,57143.02007817053,57108.589995555034,9.150263311951759e-10,0.00011006962940906819,0.00010887215640447631
478.0,13085.39967338394,5683.010192319627,6585.723084672341,1.2178128437667043e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1185.4301552410213,0.0007806914738637512,808.5212184816642,392.56199020151814,230.47224075803933,0.05711431361809348,56830.10192319627,56801.979646359905,1.0827240513299964e-09,0.00012317042375963288,0.00012178128437667042
479.0,12932.503767683918,5658.1316332713905,6980.274782839387,1.3675826602332901e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1256.4494609110895,0.0008770362487909819,843.8231263827332,387.97511303051755,244.27621060838504,0.05613909873613088,56581.316332713905,56559.72453988003,1.2887238721502222e-09,0.00013837008838795135,0.00013675826602332902
480.0,12798.358246402988,5639.92300413212,7411.857590035453,1.5413810899431007e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1334.1343662063814,0.0009888413928293906,883.1390764197611,383.9507473920896,259.37503607366017,0.05530841749482772,56399.2300413212,56384.45862351254,1.5423071126341163e-09,0.00015600862710263066,0.00015413810899431006
481.0,12683.731180971796,5628.707622683033,7883.193471094397,1.74309008519187e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1418.9748247969915,0.0011186053074486958,926.8200506295133,380.5119354291539,275.86368596271734,0.05462416310484227,56287.07622683033,56279.481820037756,1.8550507111787632e-09,0.00017648009231035437,0.000174309008519187
482.0,12589.4639277207,5624.8748192010335,8397.13444083872,1.9771996059798146e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1511.4841993509694,0.0012692136027153563,975.2602934061679,377.683917831621,293.8416070783816,0.054089275869478454,56248.74819201033,56248.75312495793,2.2413794725488734e-09,0.00020023958249498373,0.00019771996059798146
483.0,12516.47284477351,5628.878364486581,8956.638591039282,2.2488677251990263e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1612.1949463870708,0.0014439847473088942,1028.9003511385247,375.4941853432053,313.41186850279786,0.05370772590736532,56288.783644865805,56296.87176000384,2.719209886241086e-09,0.00022781042930955885,0.00022488677251990264
484.0,12465.750062369741,5641.2334469744255,9564.739160160614,2.5640099155495343e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1721.6530488289104,0.0016467162336343795,1088.2301066589578,373.9725018710922,334.680058306818,0.05348447402541091,56412.33446974425,56429.05277530706,3.3107516162458153e-09,0.000259791461150289,0.00025640099155495343
485.0,12438.363104852557,5662.5145674250925,10224.50297847632,2.929347956437201e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1840.4105361257373,0.0018817283008236802,1153.7913728471858,373.1508931455767,357.7528060015542,0.05342545634935474,56625.145674250925,56651.09498895992,4.043402132248146e-09,0.00029686387539907893,0.0002929347956437201
486.0,12435.452766768876,5693.350379016896,10938.979643059243,3.3524928920859565e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,1969.0163357506638,0.002153902961362761,1226.1800595749403,373.0635830030663,382.7359755433181,0.05353751801001741,56933.503790168965,56969.340837496355,4.950834952495627e-09,0.0003397973622069734,0.00033524928920859563
487.0,12458.229118370684,5734.420150573525,11711.13779471317,3.841974003060558e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2108.0048030483704,0.0024687134720416666,1306.0473714936227,373.74687355112053,409.7324046902578,0.053828367523949504,57344.20150573525,57390.62648608397,6.074174738717306e-09,0.00038945471158361643,0.0003841974003060558
488.0,12507.965176003496,5786.44635402417,12543.788487098058,4.407280423621516e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2257.8819276776503,0.0028322393329629682,1394.0997693512218,375.23895528010485,438.8391883120555,0.05430646317676715,57864.463540241704,57922.221247893656,7.463339114010445e-09,0.0004467941265397726,0.0004407280423621516
489.0,12585.987895687464,5850.189071611743,13439.495051656377,5.05884437765603e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2419.109109298148,0.003251160490382932,1491.0972758409584,377.5796368706239,470.1444880279786,0.05498090093181501,58501.89071611743,58571.75506559517,9.17842238735885e-09,0.000512868243095489,0.0005058844377656029
490.0,12693.665649994673,5926.4358906424195,14400.46466490665,5.8079915159761256e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2592.083639683197,0.00373272088617405,1597.8491363327605,380.8099694998402,503.7237009735678,0.05586121864726277,59264.3589064242,59347.12913589108,1.1291099840952606e-08,0.0005888183012423942,0.0005807991515976126
491.0,12832.393251617572,6015.992854515916,15428.434127605937,6.666845845064057e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2777.1181429690687,0.00428465843333776,1715.207656401593,384.97179754852715,539.63542784521,0.05695716483573264,60159.928545159164,60256.41861087668,1.3885963914482723e-08,0.0006758630060305928,0.0006666845845064058
492.0,13003.57134434967,6119.6731064592095,16524.52859947131,7.648110735532575e-05,0.18,0.035,1.0,100000.0,10.0,0.1245,20000000.0,0.27,20000000.0,10.0,0.001,1000.0,10.0,0.03,5.0,2.84,10.0,0.1121,1000000.0,10000000000.0,1.0,2974.4151479048355,0.004915080817825414,1844.0571196264561,390.1071403304901,577.9165040396172,0.0582784063823481,61196.731064592095,61307.746145981,1.7061492318401023e-08,0.0007752788313617602,0.0007648110735532575
