mw08818dfe_fb12_45cc_8c1d_d965f142d0ce,mw15abaa48_d7d0_4845_ae04_c573d289d495,mw73259e20_240e_4f3a_b2e0_9ca248658898,mw812f63db_4cb0_40ad_b92b_9874be969dfe,mw849ed3fd_87d9_44d2_9f3e_4d631b900d41,mw8796c919_9251_4970_8f87_0bca9ecfeb5c,mw919f8a86_e702_4b24_9cd7_adad694fcf9b,mwcb834e43_dc57_45ae_9452_f4c10955caf1,mwee54b5b4_b8c0_41df_8dda_5b160c5e10a5,mwf166ad55_4ff0_49fb_95d2_b657ad7653d5,mwfcfaf604_14d4_47a6_b021_226d1fb5497c,Time
0.0,3.970822704318881e-06,0.0001,5.491274458891069e-07,2.9506857993761157e-07,1.3632356217759945e-06,5e-05,4.31901944219747e-08,1.0354777428227566e-09,1.5803133290224142e-08,2.7010819909371463e-08,7.71
0.0,3.974396378710989e-06,0.0001,5.497917612635849e-07,2.9603938553994093e-07,1.3658909889845888e-06,5e-05,4.330908414014194e-08,1.0393220271464703e-09,1.587685536702085e-08,2.7072589057391103e-08,7.72
0.0,3.97796712093211e-06,0.0001,5.504559595259139e-07,2.970119225783329e-07,1.3685471708752793e-06,5e-05,4.3428160487539474e-08,1.0431757125494987e-09,1.5950816792757454e-08,2.713441222293212e-08,7.73
0.0,3.981534934121456e-06,0.0001,5.511200407017636e-07,2.9798619100744535e-07,1.371204163826188e-06,5e-05,4.354742356450884e-08,1.0470388107024083e-09,1.602501798320792e-08,2.719628936659794e-08,7.74
0.0,3.985099821413512e-06,0.0001,5.517840048167957e-07,2.98962190779058e-07,1.3738619642230282e-06,5e-05,4.366687347137616e-08,1.0509113332774657e-09,1.6099459354103915e-08,2.725822044907571e-08,7.75
0.0,3.988661785938035e-06,0.0001,5.524478518966652e-07,2.99939921842079e-07,1.376520568459091e-06,5e-05,4.3786510308451855e-08,1.0547932919486196e-09,1.6174141321134117e-08,2.732020543113619e-08,7.76
0.0,3.992220830820072e-06,0.0001,5.53111581967019e-07,3.0091938414255126e-07,1.3791799729352311e-06,5e-05,4.390633417603046e-08,1.0586846983914844e-09,1.6249064299943607e-08,2.7382244273633664e-08,7.77
0.0,3.995776959179961e-06,0.0001,5.537751950534966e-07,3.019005776236595e-07,1.3818401740598553e-06,5e-05,4.4026345174390334e-08,1.0625855642833253e-09,1.632422870613322e-08,2.7444336937505908e-08,7.78
0.0,3.9993301741333395e-06,0.0001,5.544386911817303e-07,3.028835022257361e-07,1.3845011682489058e-06,5e-05,4.4146543403793445e-08,1.0664959013030393e-09,1.6399634955258897e-08,2.750648338377405e-08,7.79
0.0,4.002880478791152e-06,0.0001,5.551020703773445e-07,3.0386815788626886e-07,1.3871629519258517e-06,5e-05,4.4266928964485175e-08,1.0704157211311396e-09,1.6475283462831092e-08,2.7568683573542534e-08,7.8
0.0,4.006427876259658e-06,0.0001,5.557653326659564e-07,3.0485454453990626e-07,1.389825521521672e-06,5e-05,4.438750195669406e-08,1.074345035449739e-09,1.6551174644314107e-08,2.7630937467999035e-08,7.81
0.0,4.009972369640442e-06,0.0001,5.564284780731758e-07,3.058426621184651e-07,1.3924888734748447e-06,5e-05,4.450826248063155e-08,1.0782838559425318e-09,1.662730891512549e-08,2.769324502841438e-08,7.82
0.0,4.0135139620304155e-06,0.0001,5.570915066246046e-07,3.0683251055093585e-07,1.395153004231332e-06,5e-05,4.462921063649179e-08,1.082232194294777e-09,1.670368669063539e-08,2.7755606216142437e-08,7.83
0.0,4.017052656521829e-06,0.0001,5.577544183458375e-07,3.0782408976349027e-07,1.3978179102445701e-06,5e-05,4.47503465244514e-08,1.0861900621932814e-09,1.6780308386165965e-08,2.7818020992620108e-08,7.84
0.0,4.020588456202277e-06,0.0001,5.584172132624618e-07,3.08817399679487e-07,1.4004835879754536e-06,5e-05,4.487167024466926e-08,1.0901574713263822e-09,1.6857174416990746e-08,2.788048931936718e-08,7.85
0.0,4.024121364154707e-06,0.0001,5.590798914000573e-07,3.098124402194786e-07,1.4031500338923243e-06,5e-05,4.4993181897286267e-08,1.0941344333839288e-09,1.6934285198334035e-08,2.7943011157986313e-08,7.86
0.0,4.027651383457424e-06,0.0001,5.597424527841961e-07,3.1080921130121716e-07,1.4058172444709578e-06,5e-05,4.511488158242508e-08,1.098120960057265e-09,1.701164114537026e-08,2.8005586470162886e-08,7.87
0.0,4.0311785171841004e-06,0.0001,5.604048974404429e-07,3.118077128396616e-07,1.4084852161945513e-06,5e-05,4.523676940018995e-08,1.1021170630392124e-09,1.7089242673223424e-08,2.8068215217665004e-08,7.88
0.0,4.034702768403782e-06,0.0001,5.610672253943552e-07,3.128079447469834e-07,1.4111539455537104e-06,5e-05,4.5358845450666496e-08,1.1061227540240516e-09,1.7167090196966444e-08,2.813089736234336e-08,7.89
0.0,4.038224140180895e-06,0.0001,5.617294366714827e-07,3.138099069325732e-07,1.4138234290464376e-06,5e-05,4.548110983392145e-08,1.110138044707505e-09,1.7245184131620588e-08,2.8193632866131207e-08,7.9
0.0,4.0417426355752535e-06,0.0001,5.623915312973681e-07,3.1481359930304687e-07,1.416493663178118e-06,5e-05,4.560356265000241e-08,1.1141629467867171e-09,1.732352489215483e-08,2.825642169104423e-08,7.91
0.0,4.045258257642065e-06,0.0001,5.630535092975458e-07,3.158190217622521e-07,1.4191646444615095e-06,5e-05,4.572620399893772e-08,1.1181974719602384e-09,1.7402112893485305e-08,2.8319263799180524e-08,7.92
0.0,4.048771009431942e-06,0.0001,5.637153706975438e-07,3.168261742112744e-07,1.4218363694167275e-06,5e-05,4.5849033980736175e-08,1.1222416319280053e-09,1.7480948550474665e-08,2.838215915272048e-08,7.93
0.0,4.052280893990903e-06,0.0001,5.64377115522882e-07,3.178350565484436e-07,1.4245088345712354e-06,5e-05,4.597205269538682e-08,1.1262954383913228e-09,1.7560032277931538e-08,2.8445107713926744e-08,7.94
0.0,4.055787914360381e-06,0.0001,5.650387437990728e-07,3.1884566866933955e-07,1.42718203645983e-06,5e-05,4.60952602428587e-08,1.1303589030528448e-09,1.7639364490609864e-08,2.8508109445144098e-08,7.95
0.0,4.059292073577234e-06,0.0001,5.657002555516215e-07,3.198580104667988e-07,1.4298559716246314e-06,5e-05,4.621865672310073e-08,1.1344320376165564e-09,1.7718945603208393e-08,2.8571164308799444e-08,7.96
0.0,4.062793374673747e-06,0.0001,5.663616508060258e-07,3.208720818309208e-07,1.4325306366150696e-06,5e-05,4.634224223604142e-08,1.1385148537877553e-09,1.7798776030370033e-08,2.8634272267401678e-08,7.97
0.0,4.066291820677642e-06,0.0001,5.67022929587776e-07,3.2188788264907375e-07,1.435206027987873e-06,5e-05,4.646601688158867e-08,1.142607363273032e-09,1.7878856186681325e-08,2.869743328354165e-08,7.98
0.0,4.0697874146120845e-06,0.0001,5.676840919223548e-07,3.229054128059005e-07,1.4378821423070556e-06,5e-05,4.658998075962952e-08,1.14670957778025e-09,1.795918648667179e-08,2.8760647319892073e-08,7.99
0.0,4.073280159495685e-06,0.0001,5.683451378352376e-07,3.2392467218332536e-07,1.4405589761439063e-06,5e-05,4.6714133970030036e-08,1.1508215090185294e-09,1.8039767344813434e-08,2.8823914339207456e-08,8.0
0.0,4.076770058342514e-06,0.0001,5.690060673518925e-07,3.2494566066055964e-07,1.4432365260769772e-06,5e-05,4.683847661263501e-08,1.1549431686982253e-09,1.812059917552012e-08,2.8887234304324046e-08,8.01
0.0,4.080257114162102e-06,0.0001,5.696668804977799e-07,3.2596837811410777e-07,1.4459147886920702e-06,5e-05,4.6963008787267796e-08,1.1590745685309087e-09,1.8201682393147025e-08,2.8950607178159728e-08,8.02
0.0,4.083741329959453e-06,0.0001,5.70327577298353e-07,3.2699282441777324e-07,1.4485937605822267e-06,5e-05,4.70877305937301e-08,1.1632157202293482e-09,1.828301741199005e-08,2.9014032923713978e-08,8.03
0.0,4.0872227087350385e-06,0.0001,5.709881577790574e-07,3.2801899944266505e-07,1.4512734383477157e-06,5e-05,4.721264213180172e-08,1.167366635507489e-09,1.836460464628528e-08,2.9077511504067775e-08,8.04
0.0,4.0907012534848195e-06,0.0001,5.716486219653316e-07,3.2904690305720335e-07,1.4539538185960225e-06,5e-05,4.733774350124045e-08,1.1715273260804345e-09,1.8446444510208404e-08,2.9141042882383556e-08,8.05
0.0,4.094176967200239e-06,0.0001,5.723089698826061e-07,3.3007653512712475e-07,1.456634897941835e-06,5e-05,4.746303480178172e-08,1.175697803664424e-09,1.8528537417874127e-08,2.9204627021905085e-08,8.06
0.0,4.09764985286824e-06,0.0001,5.729692015563047e-07,3.3110789551548963e-07,1.459316673007036e-06,5e-05,4.7588516133138546e-08,1.179878079976816e-09,1.8610883783335692e-08,2.9268263885957452e-08,8.07
0.0,4.1011199134712605e-06,0.0001,5.736293170118433e-07,3.3214098408268696e-07,1.4619991404206895e-06,5e-05,4.771418759500122e-08,1.1840681667360664e-09,1.8693484020584257e-08,2.9331953437946976e-08,8.08
0.0,4.104587151987252e-06,0.0001,5.742893162746304e-07,3.331758006864407e-07,1.464682296819029e-06,5e-05,4.7840049287037194e-08,1.188268075661708e-09,1.877633854354836e-08,2.9395695641361125e-08,8.09
0.0,4.1080515713896736e-06,0.0001,5.749491993700673e-07,3.342123451818154e-07,1.4673661388454474e-06,5e-05,4.79661013088908e-08,1.1924778184743307e-09,1.8859447766093378e-08,2.9459490459768455e-08,8.1
0.0,4.1115131746475085e-06,0.0001,5.756089663235478e-07,3.352506174212221e-07,1.470050663150486e-06,5e-05,4.809234376018307e-08,1.1966974068955619e-09,1.894281210202099e-08,2.9523337856818534e-08,8.11
0.0,4.1149719647252626e-06,0.0001,5.762686171604584e-07,3.362906172544241e-07,1.4727358663918215e-06,5e-05,4.8218776740511564e-08,1.2009268526480437e-09,1.9026431965068603e-08,2.9587237796241892e-08,8.12
0.0,4.118427944582975e-06,0.0001,5.769281519061782e-07,3.373323445285431e-07,1.4754217452342579e-06,5e-05,4.834540034945021e-08,1.2051661674554154e-09,1.911030776890885e-08,2.9651190241849932e-08,8.13
0.0,4.1218811171762196e-06,0.0001,5.775875705860786e-07,3.3837579908806405e-07,1.478108296349712e-06,5e-05,4.847221468654893e-08,1.2094153630422886e-09,1.919443992714899e-08,2.9715195157534855e-08,8.14
0.0,4.125331485456119e-06,0.0001,5.78246873225524e-07,3.39420980774842e-07,1.4807955164172056e-06,5e-05,4.8599219851333675e-08,1.2136744511342307e-09,1.9278828853330457e-08,2.977925250726962e-08,8.15
0.0,4.128779052369341e-06,0.0001,5.789060598498712e-07,3.404678894281072e-07,1.4834834021228532e-06,5e-05,4.872641594330608e-08,1.2179434434577412e-09,1.9363474960928265e-08,2.9843362255107855e-08,8.16
0.0,4.132223820858112e-06,0.0001,5.795651304844697e-07,3.415165248844709e-07,1.4861719501598507e-06,5e-05,4.885380306194335e-08,1.2222223517402313e-09,1.94483786633505e-08,2.990752436518381e-08,8.17
0.0,4.135665793860217e-06,0.0001,5.802240851546615e-07,3.4256688697793094e-07,1.4888611572284665e-06,5e-05,4.898138130669798e-08,1.2265111877100029e-09,1.9533540373937793e-08,2.997173880171224e-08,8.18
0.0,4.139104974328533e-06,0.0001,5.808829238857816e-07,3.4361897554754194e-07,1.49155102001005e-06,5e-05,4.910915077668785e-08,1.2308099631735705e-09,1.9618960505116192e-08,3.0036005528852674e-08,8.19
0.0,4.14254136529752e-06,0.0001,5.815416467031582e-07,3.4467279046352527e-07,1.4942415350785458e-06,5e-05,4.9237111569641e-08,1.2351186902790708e-09,1.97046394655133e-08,3.010032451024704e-08,8.2
0.0,4.145974969713099e-06,0.0001,5.822002536321112e-07,3.457283315604811e-07,1.4969326991268728e-06,5e-05,4.936526378459496e-08,1.2394373808422005e-09,1.9790577667335482e-08,3.016469571020242e-08,8.21
0.0,4.149405790502178e-06,0.0001,5.828587446979534e-07,3.4678559866468593e-07,1.4996245088744058e-06,5e-05,4.9493607520793506e-08,1.2437660466216125e-09,1.9876775523352695e-08,3.022911909320768e-08,8.22
0.0,4.152833830587413e-06,0.0001,5.835171199259899e-07,3.478445915998947e-07,1.5023169610473265e-06,5e-05,4.962214287745232e-08,1.2481046993773825e-09,1.9963233446257905e-08,3.029359462383079e-08,8.23
0.0,4.15625909288722e-06,0.0001,5.841753793415188e-07,3.4890531018734627e-07,1.5050100523786064e-06,5e-05,4.975086995375864e-08,1.2524533508709924e-09,2.004995184866642e-08,3.035812226671871e-08,8.24
0.0,4.159681580315781e-06,0.0001,5.848335229698304e-07,3.4996775424577027e-07,1.507703779607995e-06,5e-05,4.9879788848871154e-08,1.2568120128653183e-09,2.0136931143115314e-08,3.0422701986597336e-08,8.25
0.0,4.163101295783055e-06,0.0001,5.854915508362083e-07,3.5103192359139314e-07,1.5103981394820074e-06,5e-05,5.0008899661919666e-08,1.2611806971246151e-09,2.022417174206281e-08,3.048733374827141e-08,8.26
0.0,4.1665182421947775e-06,0.0001,5.861494629659279e-07,3.5209781803794444e-07,1.51309312875391e-06,5e-05,5.0138202492005e-08,1.2655594154145047e-09,2.0311674057887706e-08,3.055201751662445e-08,8.27
0.0,4.169932422452478e-06,0.0001,5.868072593842581e-07,3.5316543739666314e-07,1.5157887441837085e-06,5e-05,5.026769743819868e-08,1.2699481795019592e-09,2.039943850288879e-08,3.0616753256618636e-08,8.28
0.0,4.173343839453479e-06,0.0001,5.874649401164597e-07,3.5423478147630393e-07,1.5184849825381352e-06,5e-05,5.039738459954277e-08,1.2743470011552896e-09,2.048746548928423e-08,3.0681540933294785e-08,8.29
0.0,4.17675249609091e-06,0.0001,5.881225051877869e-07,3.553058500831435e-07,1.5211818405906356e-06,5e-05,5.052726407504969e-08,1.2787558921441309e-09,2.0575755429211003e-08,3.074638051177223e-08,8.3
0.0,4.18015839525371e-06,0.0001,5.887799546234857e-07,3.563786430209861e-07,1.523879315121355e-06,5e-05,5.0657335963701875e-08,1.2831748642394247e-09,2.0664308734724264e-08,3.0811271957248736e-08,8.31
0.0,4.1835615398266385e-06,0.0001,5.894372884487955e-07,3.5745316009117086e-07,1.5265774029171276e-06,5e-05,5.078760036445171e-08,1.2876039292134103e-09,2.0753125817796848e-08,3.087621523500049e-08,8.32
0.0,4.186961932690279e-06,0.0001,5.90094506688948e-07,3.5852940109257717e-07,1.529276100771463e-06,5e-05,5.091805737622125e-08,1.292043098839607e-09,2.0842207090318616e-08,3.094121031038191e-08,8.33
0.0,4.190359576721052e-06,0.0001,5.907516093691675e-07,3.596073658216309e-07,1.5319754054845326e-06,5e-05,5.104870709790199e-08,1.2964923848928008e-09,2.0931552964095926e-08,3.1006257148825686e-08,8.34
0.0,4.193754474791215e-06,0.0001,5.914085965146714e-07,3.6068705407231066e-07,1.5346753138631586e-06,5e-05,5.11795496283547e-08,1.300951799149029e-09,2.1021163850851e-08,3.107135571584263e-08,8.35
0.0,4.197146629768879e-06,0.0001,5.920654681506692e-07,3.6176846563615407e-07,1.5373758227208003e-06,5e-05,5.131058506640919e-08,1.3054213533855661e-09,2.1111040162221417e-08,3.11365059770216e-08,8.36
0.0,4.200536044518005e-06,0.0001,5.927222243023635e-07,3.628516003022634e-07,1.540076928877542e-06,5e-05,5.144181351086409e-08,1.3099010593809099e-09,2.1201182309759483e-08,3.1201707898029446e-08,8.37
0.0,4.203922721898422e-06,0.0001,5.933788649949497e-07,3.639364578573124e-07,1.5427786291600816e-06,5e-05,5.157323506048669e-08,1.3143909289147664e-09,2.129159070493172e-08,3.1266961444610945e-08,8.38
0.0,4.207306664765822e-06,0.0001,5.940353902536151e-07,3.650230380855511e-07,1.545480920401715e-06,5e-05,5.170484981401263e-08,1.318890973768033e-09,2.13822657591182e-08,3.133226658258865e-08,8.39
0.0,4.210687875971781e-06,0.0001,5.946918001035404e-07,3.6611134076881314e-07,1.5481837994423283e-06,5e-05,5.183665787014584e-08,1.3234012057227876e-09,2.147320788361211e-08,3.1397623277862915e-08,8.4
0.0,4.214066358363754e-06,0.0001,5.953480945698987e-07,3.672013656865212e-07,1.5508872631283826e-06,5e-05,5.196865932755821e-08,1.3279216365622708e-09,2.156441748961909e-08,3.146303149641176e-08,8.41
0.0,4.217442114785091e-06,0.0001,5.96004273677856e-07,3.68293112615693e-07,1.5535913083129017e-06,5e-05,5.2100854284889464e-08,1.3324522780708722e-09,2.1655894988256727e-08,3.152849120429079e-08,8.42
0.0,4.220815148075037e-06,0.0001,5.96660337452571e-07,3.6938658133094735e-07,1.5562959318554611e-06,5e-05,5.22332428407469e-08,1.3369931420341143e-09,2.174764079055396e-08,3.1594002367633156e-08,8.43
0.0,4.224185461068744e-06,0.0001,5.973162859191947e-07,3.7048177160451004e-07,1.5590011306221757e-06,5e-05,5.2365825093705224e-08,1.3415442402386383e-09,2.183965530745054e-08,3.1659564952649426e-08,8.44
0.0,4.227553056597277e-06,0.0001,5.979721191028711e-07,3.7157868320621995e-07,1.5617069014856872e-06,5e-05,5.2498601142306334e-08,1.3461055844721886e-09,2.1931938949796487e-08,3.172517892562757e-08,8.45
0.0,4.230917937487617e-06,0.0001,5.986278370287369e-07,3.726773159035348e-07,1.564413241325152e-06,5e-05,5.263157108505914e-08,1.350677186523599e-09,2.2024492128351535e-08,3.179084425293284e-08,8.46
0.0,4.234280106562674e-06,0.0001,5.992834397219215e-07,3.737776694615367e-07,1.5671201470262291e-06,5e-05,5.276473502043927e-08,1.3552590581827726e-09,2.211731525378452e-08,3.18565609010077e-08,8.47
0.0,4.237639566641289e-06,0.0001,5.999389272075468e-07,3.74879743642939e-07,1.56982761548107e-06,5e-05,5.289809304688903e-08,1.359851211240673e-09,2.2210408736672948e-08,3.192232883637176e-08,8.48
0.0,4.2409963205382445e-06,0.0001,6.005942995107276e-07,3.759835382080913e-07,1.5725356435883036e-06,5e-05,5.303164526281709e-08,1.3644536574893043e-09,2.2303772987502366e-08,3.198814802562172e-08,8.49
0.0,4.244350371064267e-06,0.0001,6.012495566565715e-07,3.7708905291498564e-07,1.5752442282530273e-06,5e-05,5.3165391766598304e-08,1.3690664087216977e-09,2.2397408416665836e-08,3.2054018435431265e-08,8.5
0.0,4.247701721026041e-06,0.0001,6.019046986701785e-07,3.781962875192622e-07,1.5779533663867936e-06,5e-05,5.329933265657353e-08,1.3736894767318944e-09,2.2491315434463415e-08,3.211994003255099e-08,8.51
0.0,4.251050373226205e-06,0.0001,6.025597255766417e-07,3.793052417742153e-07,1.5806630549075987e-06,5e-05,5.3433468031049445e-08,1.378322873314931e-09,2.2585494451101593e-08,3.2185912783808356e-08,8.52
0.0,4.254396330463369e-06,0.0001,6.032146374010465e-07,3.8041591543079886e-07,1.5833732907398713e-06,5e-05,5.35677979882983e-08,1.3829666102668237e-09,2.267994587669276e-08,3.225193665610759e-08,8.53
0.0,4.257739595532113e-06,0.0001,6.038694341684716e-07,3.8152830823763235e-07,1.5860840708144596e-06,5e-05,5.3702322626557785e-08,1.3876206993845522e-09,2.2774670121254693e-08,3.23180116164296e-08,8.54
0.0,4.261080171223001e-06,0.0001,6.04524115903988e-07,3.8264241994100705e-07,1.5887953920686221e-06,5e-05,5.3837042044030825e-08,1.3922851524660443e-09,2.2869667594710013e-08,3.238413763183196e-08,8.55
0.0,4.26441806032258e-06,0.0001,6.05178682632659e-07,3.837582502848903e-07,1.5915072514460125e-06,5e-05,5.397195633888527e-08,1.3969599813101575e-09,2.29649387068856e-08,3.245031466944874e-08,8.56
0.0,4.267753265613393e-06,0.0001,6.058331343795416e-07,3.8487579901093297e-07,1.5942196458966722e-06,5e-05,5.410706560925393e-08,1.4016451977166677e-09,2.3060483867512173e-08,3.2516542696490535e-08,8.57
0.0,4.27108578987398e-06,0.0001,6.064874711696849e-07,3.859950658584742e-07,1.5969325723770155e-06,5e-05,5.4242369953234195e-08,1.406340813486249e-09,2.31563034862237e-08,3.258282168024432e-08,8.58
0.0,4.274415635878891e-06,0.0001,6.071416930281309e-07,3.8711605056454704e-07,1.599646027849821e-06,5e-05,5.437786946888789e-08,1.41104684042046e-09,2.325239797255687e-08,3.264915158807342e-08,8.59
0.0,4.277742806398684e-06,0.0001,6.077957999799145e-07,3.882387528638846e-07,1.602360009284218e-06,5e-05,5.4513564254241155e-08,1.4157632903217255e-09,2.3348767735950583e-08,3.2715532387417395e-08,8.6
0.0,4.281067304199943e-06,0.0001,6.084497920500631e-07,3.8936317248892505e-07,1.605074513655676e-06,5e-05,5.464945440728415e-08,1.4204901749933224e-09,2.3445413185745456e-08,3.2781964045792014e-08,8.61
0.0,4.284389132045271e-06,0.0001,6.091036692635967e-07,3.9048930916981775e-07,1.6077895379459936e-06,5e-05,5.4785540025970934e-08,1.4252275062393616e-09,2.354233473118327e-08,3.284844653078916e-08,8.62
0.0,4.287708292693307e-06,0.0001,6.097574316455286e-07,3.91617162634429e-07,1.610505079143288e-06,5e-05,5.4921821208219306e-08,1.4299752958647736e-09,2.3639532781406484e-08,3.2914979810076765e-08,8.63
0.0,4.291024788898726e-06,0.0001,6.104110792208643e-07,3.9274673260834623e-07,1.6132211342419815e-06,5e-05,5.505829805191049e-08,1.4347335556752876e-09,2.3737007745457678e-08,3.298156385139869e-08,8.64
0.0,4.294338623412251e-06,0.0001,6.110646120146023e-07,3.938780188148858e-07,1.6159377002427927e-06,5e-05,5.5194970654889104e-08,1.4395022974774213e-09,2.3834760032279106e-08,3.3048198622574725e-08,8.65
0.0,4.297649798980652e-06,0.0001,6.11718030051734e-07,3.950110209750966e-07,1.618654774152725e-06,5e-05,5.5331839114962885e-08,1.4442815330784592e-09,2.3932790050712166e-08,3.311488409150051e-08,8.66
0.0,4.30095831834676e-06,0.0001,6.123713333572432e-07,3.961457388077667e-07,1.621372352985055e-06,5e-05,5.546890352990253e-08,1.4490712742864383e-09,2.4031098209496867e-08,3.3181620226147404e-08,8.67
0.0,4.304264184249467e-06,0.0001,6.130245219561066e-07,3.9728217202942827e-07,1.6240904337593214e-06,5e-05,5.560616399744151e-08,1.4538715329101308e-09,2.4129684917271358e-08,3.3248406994562474e-08,8.68
0.0,4.307567399423736e-06,0.0001,6.136775958732939e-07,3.984203203543633e-07,1.6268090135013152e-06,5e-05,5.574362061527588e-08,1.4586823207590269e-09,2.4228550582571408e-08,3.33152443648684e-08,8.69
0.0,4.3108679666006045e-06,0.0001,6.143305551337673e-07,3.99560183494609e-07,1.629528089243067e-06,5e-05,5.588127348106411e-08,1.4635036496433182e-09,2.432769561382993e-08,3.3382132305263385e-08,8.7
0.0,4.314165888507194e-06,0.0001,6.149833997624821e-07,4.0070176115996367e-07,1.6322476580228393e-06,5e-05,5.6019122692426934e-08,1.4683355313738813e-09,2.4427120419376474e-08,3.344907078402114e-08,8.71
0.0,4.317461167866712e-06,0.0001,6.156361297843855e-07,4.018450530579907e-07,1.6349677168851111e-06,5e-05,5.6157168346947036e-08,1.473177977762258e-09,2.4526825407436687e-08,3.351605976949075e-08,8.72
0.0,4.3207538073984604e-06,0.0001,6.162887452244187e-07,4.0299005889402595e-07,1.6376882628805712e-06,5e-05,5.6295410542169074e-08,1.478031000620643e-09,2.4626810986131915e-08,3.3583099230096645e-08,8.73
0.0,4.324043809817842e-06,0.0001,6.169412461075147e-07,4.0413677837118183e-07,1.6404092930661062e-06,5e-05,5.6433849375599366e-08,1.4828946117618623e-09,2.4727077563478638e-08,3.365018913433852e-08,8.74
0.0,4.327331177836365e-06,0.0001,6.175936324585998e-07,4.052852111903531e-07,1.6431308045047894e-06,5e-05,5.657248494470573e-08,1.4877688229993586e-09,2.482762554738801e-08,3.371732945079126e-08,8.75
0.0,4.3306159141616524e-06,0.0001,6.18245904302593e-07,4.0643535705022204e-07,1.645852794265871e-06,5e-05,5.671131734691735e-08,1.4926536461471728e-09,2.4928455345665377e-08,3.378452014810488e-08,8.76
0.0,4.33389802149744e-06,0.0001,6.18898061664406e-07,4.0758721564726385e-07,1.6485752594247668e-06,5e-05,5.685034667962454e-08,1.4975490930199265e-09,2.5029567366009786e-08,3.385176119500446e-08,8.77
0.0,4.337177502543591e-06,0.0001,6.195501045689433e-07,4.087407866757521e-07,1.6512981970630484e-06,5e-05,5.698957304017864e-08,1.5024551754328054e-09,2.51309620160135e-08,3.391905256029003e-08,8.78
0.0,4.340454359996098e-06,0.0001,6.202020330411021e-07,4.0989606982776387e-07,1.654021604268432e-06,5e-05,5.712899652589178e-08,1.5073719052015407e-09,2.5232639703161535e-08,3.398639421283659e-08,8.79
0.0,4.343728596547089e-06,0.0001,6.208538471057727e-07,4.110530647931852e-07,1.6567454781347699e-06,5e-05,5.726861723403678e-08,1.512299294142393e-09,2.5334600834831193e-08,3.405378612159396e-08,8.8
0.0,4.347000214884831e-06,0.0001,6.215055467878378e-07,4.122117712597157e-07,1.6594698157620364e-06,5e-05,5.740843526184683e-08,1.517237354072132e-09,2.54368458182915e-08,3.4121228255586724e-08,8.81
0.0,4.350269217693743e-06,0.0001,6.221571321121733e-07,4.1337218891287467e-07,1.662194614256322e-06,5e-05,5.754845070651551e-08,1.5221860968080216e-09,2.553937506070288e-08,3.418872058391421e-08,8.82
0.0,4.353535607654392e-06,0.0001,6.228086031036475e-07,4.1453431743600596e-07,1.66491987072982e-06,5e-05,5.7688663665196516e-08,1.527145534167801e-09,2.5642188969116576e-08,3.425626307575038e-08,8.83
0.0,4.356799387443505e-06,0.0001,6.234599597871217e-07,4.15698156510283e-07,1.6676455823008175e-06,5e-05,5.782907423500346e-08,1.5321156779696662e-09,2.5745287950474227e-08,3.432385570034377e-08,8.84
0.0,4.360060559733976e-06,0.0001,6.241112021874502e-07,4.1686370581471423e-07,1.670371746093686e-06,5e-05,5.7969682513009786e-08,1.5370965400322533e-09,2.5848672411607386e-08,3.439149842701744e-08,8.85
0.0,4.363319127194862e-06,0.0001,6.247623303294798e-07,4.180309650261479e-07,1.6730983592388692e-06,5e-05,5.811048859624854e-08,1.5420881321746189e-09,2.5952342759237062e-08,3.445919122516887e-08,8.86
0.0,4.366575092491405e-06,0.0001,6.254133442380505e-07,4.191999338192778e-07,1.675825418872875e-06,5e-05,5.8251492581712246e-08,1.5470904662162233e-09,2.6056299399973267e-08,3.452693406426993e-08,8.87
0.0,4.3698284582850196e-06,0.0001,6.260642439379945e-07,4.203706118666479e-07,1.6785529221382648e-06,5e-05,5.83926945663527e-08,1.552103553976913e-09,2.6160542740314563e-08,3.459472691386681e-08,8.88
0.0,4.37307922723331e-06,0.0001,6.267150294541372e-07,4.2154299883865714e-07,1.6812808661836426e-06,5e-05,5.853409464708079e-08,1.5571274072768983e-09,2.6265073186647545e-08,3.46625697435799e-08,8.89
0.0,4.376327401990073e-06,0.0001,6.273657008112972e-07,4.2271709440356547e-07,1.6840092481636465e-06,5e-05,5.867569292076641e-08,1.5621620379367412e-09,2.6369891145246482e-08,3.473046252310381e-08,8.9
0.0,4.3795729852053006e-06,0.0001,6.280162580342849e-07,4.238928982274982e-07,1.6867380652389389e-06,5e-05,5.8817489484238224e-08,1.567207457777332e-09,2.6474997022272817e-08,3.4798405222207234e-08,8.91
0.0,4.382815979525191e-06,0.0001,6.286667011479048e-07,4.250704099744513e-07,1.6894673145761953e-06,5e-05,5.8959484434283554e-08,1.5722636786198743e-09,2.6580391223774702e-08,3.4866397810732934e-08,8.92
0.0,4.386056387592149e-06,0.0001,6.29317030176953e-07,4.262496293062964e-07,1.6921969933480963e-06,5e-05,5.910167786764816e-08,1.5773307122858636e-09,2.668607415568658e-08,3.493444025859762e-08,8.93
0.0,4.389294212044791e-06,0.0001,6.299672451462195e-07,4.274305558827855e-07,1.694927098733316e-06,5e-05,5.9244069881036135e-08,1.5824085705970711e-09,2.6792046223828725e-08,3.500253253579192e-08,8.94
