Time,M,Mp,Mpp,MAPKK,MKP3,k1cat,Km1,k2cat,Km2,k3cat,Km3,k4cat,Km4,Km5,uVol,v1,v2,v3,v4
6.23,497.4538142453465,1.765469580856221,0.7807161737974403,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541875775040838,0.24178757779835586,0.039686382263418085,0.07834850496739422
6.24,497.4500562350023,1.767205892025093,0.7827378729727891,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45418711911770715,0.2420269561516148,0.03978840935960563,0.07842409588143545
6.25,497.4462989846657,1.7689400714485397,0.7847609438859422,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541866609657133,0.2422660454423531,0.03989050262119978,0.07849958985871211
6.26,497.442542493366,1.7706721236458338,0.7867853829883735,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45418620304765217,0.2425048462833522,0.039992661865601915,0.07857498710578383
6.27,497.43878676013446,1.7724020531262528,0.7888111867394881,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541857453630747,0.24274335928604304,0.04009488691062925,0.07865028782874633
6.28,497.4350317840045,1.7741298643891041,0.7908383516066035,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45418528791153295,0.24298158506050904,0.04019717757451392,0.07872549223323279
6.29,497.4312775640115,1.775855561923746,0.7928668740649314,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45418483069257953,0.24321952421548923,0.040299533675902,0.07880060052441454
6.3,497.427524099193,1.7775791502096114,0.7948967505975602,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45418437370576853,0.24345717735838127,0.04040195503385248,0.07887561290700242
6.31,497.42377138858853,1.779300633716231,0.7969279776954368,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541839169506547,0.2436945450952445,0.04050444146783643,0.07895052958524783
6.32,497.4200194312396,1.7810200169032548,0.798960551857349,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541834604267939,0.24393162803080326,0.04060699279773594,0.0790253507629437
6.33,497.41626822618986,1.782737304220475,0.8009944695899069,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541830041337429,0.2441684267684495,0.040709608843843205,0.07910007664342562
6.34,497.4125177724848,1.7844525001078493,0.8030297274075257,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541825480710595,0.24440494191024598,0.040812289426859556,0.07917470742957299
6.35,497.40876806917225,1.786165608995523,0.8050663218324072,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541820922383025,0.24464117405692953,0.0409150343678945,0.07924924332380986
6.36,497.40501911530185,1.7878766353038515,0.8071042493945231,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541816366350316,0.2448771238079138,0.04101784348846483,0.07932368452810634
6.37,497.4012709099252,1.7895855834434227,0.8091435066315953,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541811812608073,0.24511279176129247,0.04112071661049356,0.0793980312439793
6.38,497.397523452096,1.7912924578150797,0.8111840900890803,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45418072611519145,0.24534817851384208,0.04122365355630909,0.07947228367249372
6.39,497.39377674087007,1.7929972628099433,0.8132259963201501,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45418027119774645,0.24558328466102533,0.041326654148644164,0.07954644201426357
6.4,497.3900307753051,1.794700002809434,0.8152692218856754,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45417981650803596,0.24581811079699373,0.041429718210635055,0.079620506469453
6.41,497.3862855544607,1.7964006821852936,0.8173137633542066,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541793620456246,0.24605265751459088,0.04153284556582045,0.0796944772377773
6.42,497.3825410773986,1.7980993052996102,0.8193596173019575,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541789078100775,0.24628692540535543,0.04163603603814067,0.07976835451850403
6.43,497.37879734318255,1.7997958765048365,0.8214067803127874,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45417845380096133,0.24652091505952395,0.041739289451936626,0.07984213851045398
6.44,497.3750543508782,1.8014904001438161,0.8234552489781832,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541780000178435,0.2467546270660342,0.041842605631948956,0.07991582941200231
6.45,497.37131209955317,1.803182880549802,0.8255050198972418,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541775464602921,0.24698806201252757,0.04194598440331697,0.07998942742107958
6.46,497.3675705882771,1.8048733220464812,0.8275560896766532,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45417709312787646,0.24722122048535272,0.04204942559157787,0.08006293273517276
6.47,497.36382981612144,1.806561728947996,0.8296084549306824,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45417664002016683,0.24745410306956808,0.04215292902266576,0.0801363455513263
6.48,497.36008978216006,1.8082481055589659,0.8316621122811524,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45417618713673436,0.24768671034894502,0.042256494522910595,0.0802096660661432
6.49,497.3563504854683,1.8099324561745098,0.8337170583574264,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454175734477151,0.24791904290597067,0.04236012191903747,0.08028289447578602
6.5,497.3526119251235,1.8116147850802675,0.8357732897963909,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541752820409898,0.24815110132185111,0.04246381103816556,0.08035603097597792
6.51,497.34887410020536,1.8132950965524226,0.8378308032424376,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45417482982782476,0.24838288617651427,0.04256756170780712,0.08042907576200364
6.52,497.345137009795,1.8149733948577245,0.839889595347447,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541743778372307,0.24861439804861274,0.04267137375586677,0.0805020290287108
6.53,497.3414006529759,1.8166496842535078,0.8419496627707707,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45417392606878343,0.24884563751552655,0.04277524701064042,0.0805748909705105
6.54,497.3376650288332,1.818323968987718,0.8440110021792131,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541734745220597,0.24907660515336674,0.04287918130081434,0.08064766178137873
6.55,497.33393013645417,1.8199962532989298,0.8460736102470163,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541730231966371,0.24930730153697758,0.04298317645546436,0.08072034165485724
6.56,497.33019597492796,1.8216665414163713,0.8481374836558412,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541725720920943,0.24953772723993997,0.043087232304054805,0.08079293078405454
6.57,497.3264625433455,1.823334837559944,0.850202619094751,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541721212080107,0.24976788283457407,0.04319134867643776,0.08086542936164703
6.58,497.3227298407997,1.8250011459402464,0.8522690132601934,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541716705439668,0.24999776889194272,0.04329552540285193,0.08093783757987995
6.59,497.3189978663856,1.8266654707585928,0.8543366628559845,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45417122009954386,0.2502273859818535,0.04339976231392194,0.08101015563056842
6.6,497.3152666192001,1.8283278162058736,0.8564055645941802,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45417076987432425,0.25045673467270296,0.04350405924070256,0.0810823837050471
6.61,497.31153609834655,1.8299881864456593,0.8584757152079712,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541703198678932,0.2506858155291607,0.043608416015335556,0.08115452199342416
6.62,497.30780630292736,1.831646585643624,0.860547111429223,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45416987007983545,0.2509146291162016,0.043712832469905566,0.08122657068588074
6.63,497.30407723204536,1.833303017962682,0.862619749992187,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541694205097363,0.2511431759984398,0.04381730843662915,0.08129852997245615
6.64,497.3003488848052,1.8349574875565309,0.8646936276384299,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45416897115718163,0.25137145673924344,0.043921843748105836,0.08137040004276287
6.65,497.2966212603137,1.836609998569672,0.8667687411168165,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45416852202175845,0.251599471900737,0.044026438237317125,0.08144218108598737
6.66,497.29289435767924,1.838260555137431,0.8688450871834934,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45416807310305457,0.25182722204380503,0.04413109173762579,0.08151387329089131
6.67,497.28916817601237,1.8399091613859777,0.8709226626018739,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541676244006589,0.25205470772809385,0.044235804082774846,0.0815854768458123
6.68,497.28544271442524,1.8415558214323489,0.8730014641426206,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541671759141609,0.25228192951201517,0.04434057510688682,0.08165699193866502
6.69,497.2817179720321,1.843200539384466,0.8750814885836294,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45416672764315125,0.25250888795274856,0.04444540464446277,0.08172841875694216
6.7,497.277993947949,1.8448433193411573,0.8771627327100131,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541662795872214,0.25273558360624376,0.044550292530381445,0.08179975748771534
6.71,497.2742706412939,1.8464841653921784,0.8792451933140855,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45416583174596364,0.2529620170272243,0.044655238599898506,0.08187100831763611
6.72,497.2705480511866,1.8481230816182321,0.8813288671953454,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541653841189712,0.2531881887691895,0.04476024268864557,0.08194217143293693
6.73,497.2668261767488,1.8497600720909892,0.8834137511604601,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541649367058384,0.2534140993844179,0.04486530463262937,0.08201324701943219
6.74,497.26310501710384,1.851395140873108,0.8854998420232487,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45416448950616006,0.2536397494239691,0.0449704242682309,0.08208423526251897
6.75,497.25938457137727,1.8530282920182555,0.8875871366046679,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45416404251953224,0.2538651394376873,0.045075601432204605,0.08215513634717825
6.76,497.25566483869625,1.8546595295711272,0.8896756317327938,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45416359574555165,0.25409026997420364,0.045180835961677435,0.08222595045797568
6.77,497.2519458181899,1.8562888575674685,0.8917653242428076,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45416314918381606,0.25431514158093915,0.045286127694148116,0.0822966777790627
6.78,497.2482275089891,1.8579162800340923,0.8938562109769786,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541627028339239,0.25453975480410707,0.04539147646748615,0.0823673184941773
6.79,497.2445099102266,1.859541800988901,0.8959482887846484,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45416225669547483,0.2547641101887159,0.04549688211993107,0.08243787278664515
6.8,497.2407930210371,1.8611654244409075,0.8980415545222152,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45416181076806894,0.25498820827857216,0.04560234449009156,0.08250834083938043
6.81,497.2370768405568,1.8627871543902523,0.9001360050531183,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541613650513076,0.25521204961628297,0.04570786341694467,0.08257872283488683
6.82,497.23336136792415,1.8644069948282265,0.9022316372478215,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541609195447929,0.2554356347432584,0.04581343873983482,0.08264901895525856
6.83,497.22964660227916,1.8660249497372894,0.9043284479837974,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541604742481277,0.25565896419971473,0.04591907029847311,0.08271922938218108
6.84,497.2259325427636,1.8676410230910905,0.9064264341455123,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541600291609158,0.25588203852467695,0.046024757932936415,0.08278935429693234
6.85,497.22221918852125,1.869255218854488,0.9085255926244095,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45415958428276204,0.2561048582559812,0.04613050148366654,0.08285939388038348
6.86,497.21850653869774,1.8708675409835696,0.9106259203188948,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541591396132718,0.2563274239302777,0.046236300791469426,0.0829293483129999
6.87,497.2147945924402,1.8724779934256706,0.9127274141343188,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541586951520516,0.2565497360830333,0.046342155697514216,0.0829992177748421
6.88,497.2110833488979,1.8740865801193956,0.9148300709829637,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45415825089870876,0.2567717952485343,0.04644806604333255,0.0830690024455667
6.89,497.20737280722153,1.8756933049946387,0.9169338877840257,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45415780685285123,0.2569936019598889,0.04655403167081767,0.08313870250442738
6.9,497.203662966564,1.8772981719725998,0.9190388614636008,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541573630140882,0.2572151567490299,0.04666005242222356,0.08320831813027568
6.91,497.19995382607976,1.8789011849658082,0.9211449889546678,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541569193820295,0.2574364601467176,0.04676612814016415,0.08327784950156208
6.92,497.196245384925,1.8805023478781397,0.923252267197074,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541564759562858,0.25765751268254206,0.04687225866761249,0.08334729679633687
6.93,497.1925376422579,1.8821016646048374,0.925360693137519,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45415603273646854,0.25787831488492574,0.046978443847899926,0.08341666019225104
6.94,497.1888305972381,1.8836991390325315,0.9274702637295398,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541555897221904,0.25809886728112685,0.04708468352471527,0.08348593986655731
6.95,497.1851242490274,1.8852947750392566,0.9295809759334944,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541551469130644,0.258319170397241,0.047190977542103996,0.08355513599611084
6.96,497.1814185967892,1.886888576494474,0.9316928267165473,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45415470430870486,0.2585392247582043,0.04729732574446732,0.0836242487573704
6.97,497.1777136396884,1.8884805472590895,0.9338058130526535,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541542619087266,0.2587590308877961,0.04740372797656155,0.08369327832639918
6.98,497.1740093768922,1.8900706911854743,0.935919931922544,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45415381971274543,0.2589785893086415,0.047510184083497144,0.08376222487886563
6.99,497.170305807569,1.8916590121174817,0.9380351803137089,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45415337772037806,0.2591979005422136,0.047616693910737924,0.0838310885900445
7.0,497.1666029308893,1.8932455138904691,0.9401515552203837,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45415293593124195,0.2594169651088368,0.04772325730410028,0.0838998696348177
7.01,497.16290074602534,1.8948302003313153,0.9422690536435332,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45415249434495525,0.25963578352768846,0.04782987410975233,0.08396856818767513
7.02,497.1591992521509,1.8964130752584427,0.9443876725908363,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45415205296113736,0.25985435631680287,0.047936544174213114,0.08403718442271577
7.03,497.1554984484417,1.8979941424818318,0.9465074090766706,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45415161177940816,0.2600726839930724,0.04804326734435184,0.08410571851364845
7.04,497.1517983340751,1.8995734058030453,0.9486282601220982,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45415117079938844,0.2602907670722505,0.048150043467386966,0.08417417063379273
7.05,497.14809890823005,1.9011508690152445,0.9507502227548489,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45415073002069983,0.2605086060689554,0.04825687239088551,0.08424254095608001
7.06,497.14440017008764,1.902726535903208,0.9528732940093065,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45415028944296487,0.26072620149667075,0.04836375396276213,0.08431082965305407
7.07,497.1407021188304,1.9043004102433538,0.9549974709264935,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45414984906580685,0.26094355386774987,0.04847068803127844,0.08437903689687239
7.08,497.13700475364243,1.9058724958037543,0.9571227505540546,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45414940888884986,0.26116066369341734,0.04857767444504214,0.08444716285930674
7.09,497.1333080737098,1.9074427963441587,0.9592491299462436,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541489689117188,0.26137753148377196,0.048684713053006194,0.0845152077117442
7.1,497.12961207822025,1.9090113156160098,0.9613766061639072,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541485291340396,0.26159415774778944,0.048791803704468104,0.08458317162518801
7.11,497.1259167663633,1.9105780573624649,0.9635051762744703,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541480895554387,0.2618105429933243,0.048898946249069,0.08465105477025854
7.12,497.1222221373299,1.9121430253184122,0.9656348373519206,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541476501755436,0.2620266877271133,0.049006140536792996,0.08471885731719409
7.13,497.1185281903129,1.9137062232104918,0.9677655864767947,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541472109939824,0.26224259245477716,0.04911338641796629,0.08478657943585186
7.14,497.11483492450697,1.9152676547571141,0.9698974207361621,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541467720103843,0.2624582576808237,0.04922068374325636,0.08485422129570867
7.15,497.11114233910814,1.9168273236684776,0.9720303372236113,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454146333224379,0.26267368390865,0.04932803236367128,0.08492178306586219
7.16,497.10745043331434,1.918385233646589,0.9741643330392332,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541458946355971,0.2628888716405455,0.049435432130558794,0.08498926491503142
7.17,497.1037592063253,1.9199413883852812,0.976299405289609,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541454562436703,0.26310382137769334,0.04954288289560561,0.08505666701155784
7.18,497.10006865734215,1.9214957915702322,0.9784355510877922,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.4541450180482306,0.26331853362017443,0.0496503845108366,0.0851239895234062
7.19,497.0963787855679,1.9230484468789832,0.9805727675532971,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45414458004891123,0.26353300886696857,0.04975793682861405,0.08519123261816541
7.2,497.09268959020716,1.9245993579809582,0.9827110518120808,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.454144142245346,0.26374724761595797,0.04986553970163676,0.0852583964630494
7.21,497.0890010704662,1.9261485285374818,0.984850400996531,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45414370463716963,0.2639612503639291,0.0499731929829394,0.08532548122489807
7.22,497.08531322555297,1.9276959622017993,0.9869908122454502,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45414326722401743,0.26417501760657575,0.05008089652589165,0.08539248707017805
7.23,497.08162605467703,1.9292416626190925,0.9891322827040411,50.0,100.0,0.01,50.0,15.0,500.0,0.084,22.0,0.06,18.0,78.0,1.0,0.45414283000552585,0.264388549838501,0.05018865018419745,0.08545941416498365
