Time,V_membrane,n,s,tau_membrane,i_Ca,g_Ca,V_Ca,m_infinity,V_m,theta_m,i_K,V_K,g_K,n_infinity,V_n,theta_n,lamda,tau_potassium_current_n_gate,i_s,g_s,s_infinity,V_s,theta_s,tau_s,i_K_ATP,g_K_ATP,p,Compartment
4.99,-65.9419591165807,0.04098402587135242,0.024994844307034757,20.0,-6.9667543557465805,3.6,25.0,0.021279611326408165,-20.0,12.0,3.712349819098243,-75.0,10.0,0.00016008659731192007,-17.0,5.6,0.8,20.0,0.9056172864312834,4.0,0.004099652893075384,-22.0,8.0,20000.0,5.434824530051577,1.2,0.5,1.0
5.0,-65.9435015053223,0.04096769958635498,0.024994833859232762,20.0,-6.9659961532472865,3.6,25.0,0.021276934573982036,-20.0,12.0,3.7102390963423204,-75.0,10.0,0.00016004251833810984,-17.0,5.6,0.8,20.0,0.9054627008834426,4.0,0.0040988658014180475,-22.0,8.0,20000.0,5.433899096806618,1.2,0.5,1.0
5.01,-65.94504268111702,0.04095137980853192,0.024994823411044267,20.0,-6.965238625029033,3.6,25.0,0.021274260255575543,-20.0,12.0,3.7081299631562294,-75.0,10.0,0.0001599984861490121,-17.0,5.6,0.8,20.0,0.9053082367200922,4.0,0.004098079479050206,-22.0,8.0,20000.0,5.4329743913297905,1.2,0.5,1.0
5.0200000000000005,-65.946582644925,0.04093506653518284,0.0249948129624697,20.0,-6.964481770428656,3.6,25.0,0.021271588368707867,-20.0,12.0,3.7060224180077412,-75.0,10.0,0.00015995450068527134,-17.0,5.6,0.8,20.0,0.9051538938451068,4.0,0.004097293925098921,-22.0,8.0,20000.0,5.4320504130449985,1.2,0.5,1.0
5.03,-65.94812139770639,0.04091875976360739,0.024994802513509492,20.0,-6.963725588783361,3.6,25.0,0.02126891891089981,-20.0,12.0,3.703916459365906,-75.0,10.0,0.00015991056188760215,-17.0,5.6,0.8,20.0,0.9049996721623647,4.0,0.004096509138692061,-22.0,8.0,20000.0,5.431127161376168,1.2,0.5,1.0
5.04,-65.94965894042132,0.040902459491105166,0.024994792064164068,20.0,-6.96297007943073,3.6,25.0,0.02126625187967379,-20.0,12.0,3.7018120857010293,-75.0,10.0,0.00015986666969678811,-17.0,5.6,0.8,20.0,0.9048455715757421,4.0,0.004095725118958275,-22.0,8.0,20000.0,5.43020463574721,1.2,0.5,1.0
5.05,-65.95119527402994,0.040886165714975796,0.02499478161443386,20.0,-6.9622152417087,3.6,25.0,0.021263587272553782,-20.0,12.0,3.6997092954846793,-75.0,10.0,0.00015982282405368166,-17.0,5.6,0.8,20.0,0.9046915919891144,4.0,0.004094941865026998,-22.0,8.0,20000.0,5.429282835582034,1.2,0.5,1.0
5.0600000000000005,-65.9527303994924,0.0408698784325189,0.024994771164319297,20.0,-6.961461074955611,3.6,25.0,0.021260925087065466,-20.0,12.0,3.6976080871896966,-75.0,10.0,0.00015977902489920428,-17.0,5.6,0.8,20.0,0.9045377333063601,4.0,0.004094159376028469,-22.0,8.0,20000.0,5.428361760304562,1.2,0.5,1.0
5.07,-65.95426428282352,0.04085359769288291,0.02499476071380118,20.0,-6.960707595675213,3.6,25.0,0.0212582653813264,-20.0,12.0,3.6955084782566976,-75.0,10.0,0.00015973527317097232,-17.0,5.6,0.8,20.0,0.9043839989244437,4.0,0.004093377668901051,-22.0,8.0,20000.0,5.42744143030589,1.2,0.5,1.0
5.08,-65.9557968995802,0.040837323531058546,0.02499475026286567,20.0,-6.9599548156780555,3.6,25.0,0.021255608196883557,-20.0,12.0,3.6934104809244586,-75.0,10.0,0.0001596915695335188,-17.0,5.6,0.8,20.0,0.9042303912865125,4.0,0.004092596755708866,-22.0,8.0,20000.0,5.426521860251875,1.2,0.5,1.0
5.09,-65.95732830649555,0.04082105586159439,0.02499473981154452,20.0,-6.959202706904511,3.6,25.0,0.021252953434550047,-20.0,12.0,3.691314063386033,-75.0,10.0,0.00015964791233680868,-17.0,5.6,0.8,20.0,0.9040769047214491,4.0,0.004091816607157144,-22.0,8.0,20000.0,5.425603016102667,1.2,0.5,1.0
5.1000000000000005,-65.95885850445787,0.040804794681896635,0.02499472935983812,20.0,-6.958451268728989,3.6,25.0,0.021250301091979576,-20.0,12.0,3.689219224155727,-75.0,10.0,0.00015960430152398055,-17.0,5.6,0.8,20.0,0.903923539140311,4.0,0.004091037222414543,-22.0,8.0,20000.0,5.424684897325281,1.2,0.5,1.0
5.11,-65.96038749435549,0.040788539989371424,0.02499471890774686,20.0,-6.957700500526217,3.6,25.0,0.02124765116682729,-20.0,12.0,3.6871259617490324,-75.0,10.0,0.0001595607370382379,-17.0,5.6,0.8,20.0,0.9037702944541515,4.0,0.00409025860065046,-22.0,8.0,20000.0,5.423767503386707,1.2,0.5,1.0
5.12,-65.96191527707683,0.040772291781424816,0.024994708455271124,20.0,-6.956950401671275,3.6,25.0,0.021245003656749827,-20.0,12.0,3.685034274682617,-75.0,10.0,0.00015951721882284875,-17.0,5.6,0.8,20.0,0.9036171705740185,4.0,0.004089480741035016,-22.0,8.0,20000.0,5.422850833753904,1.2,0.5,1.0
5.13,-65.96344185351033,0.0407560500554628,0.024994698002411303,20.0,-6.956200971539548,3.6,25.0,0.021242358559405223,-20.0,12.0,3.6829441614743303,-75.0,10.0,0.00015947374682114636,-17.0,5.6,0.8,20.0,0.9034641674109556,4.0,0.004088703642739067,-22.0,8.0,20000.0,5.4219348878938005,1.2,0.5,1.0
5.14,-65.9649672245445,0.040739814808891314,0.024994687549167782,20.0,-6.955452209506778,3.6,25.0,0.02123971587245303,-20.0,12.0,3.680855620643206,-75.0,10.0,0.00015943032097652852,-17.0,5.6,0.8,20.0,0.9033112848760022,4.0,0.0040879273049342,-22.0,8.0,20000.0,5.421019665273303,1.2,0.5,1.0
5.15,-65.96649139106786,0.0407235860391162,0.024994677095540953,20.0,-6.954704114949023,3.6,25.0,0.02123707559355421,-20.0,12.0,3.678768650709448,-75.0,10.0,0.000159386941232457,-17.0,5.6,0.8,20.0,0.9031585228801925,4.0,0.004087151726792729,-22.0,8.0,20000.0,5.420105165359282,1.2,0.5,1.0
5.16,-65.96801435396901,0.04070736374354324,0.024994666641531202,20.0,-6.953956687242679,3.6,25.0,0.021234437720371202,-20.0,12.0,3.676683250194448,-75.0,10.0,0.0001593436075324586,-17.0,5.6,0.8,20.0,0.9030058813345576,4.0,0.004086376907487703,-22.0,8.0,20000.0,5.419191387618594,1.2,0.5,1.0
5.17,-65.96953611413659,0.04069114791957815,0.02499465618713892,20.0,-6.953209925764466,3.6,25.0,0.021231802250567873,-20.0,12.0,3.6745994176207657,-75.0,10.0,0.00015930031982012462,-17.0,5.6,0.8,20.0,0.902853360150122,4.0,0.004085602846192886,-22.0,8.0,20000.0,5.418278331518047,1.2,0.5,1.0
5.18,-65.97105667245928,0.04067493856462656,0.024994645732364495,20.0,-6.952463829891435,3.6,25.0,0.021229169181809532,-20.0,12.0,3.6725171515121353,-75.0,10.0,0.0001592570780391097,-17.0,5.6,0.8,20.0,0.9027009592379058,4.0,0.004084829542082773,-22.0,8.0,20000.0,5.417365996524429,1.2,0.5,1.0
5.19,-65.97257602982582,0.04065873567609404,0.024994635277208313,20.0,-6.951718399000972,3.6,25.0,0.021226538511762955,-20.0,12.0,3.670436450393476,-75.0,10.0,0.00015921388213313345,-17.0,5.6,0.8,20.0,0.9025486785089263,4.0,0.004084056994332588,-22.0,8.0,20000.0,5.41645438210451,1.2,0.5,1.0
5.2,-65.97409418712498,0.040642539251386105,0.024994624821670766,20.0,-6.9509736324707845,3.6,25.0,0.021223910238096336,-20.0,12.0,3.6683573127908717,-75.0,10.0,0.0001591707320459785,-17.0,5.6,0.8,20.0,0.9023965178741942,4.0,0.00408328520211827,-22.0,8.0,20000.0,5.415543487725015,1.2,0.5,1.0
5.21,-65.9756111452456,0.04062634928790817,0.02499461436575224,20.0,-6.950229529678906,3.6,25.0,0.02122128435847931,-20.0,12.0,3.666279737231581,-75.0,10.0,0.00015912762772149198,-17.0,5.6,0.8,20.0,0.9022444772447155,4.0,0.004082514164616482,-22.0,8.0,20000.0,5.414633312852644,1.2,0.5,1.0
5.22,-65.97712690507653,0.04061016578306559,0.024994603909453128,20.0,-6.94948609000371,3.6,25.0,0.021218660870582964,-20.0,12.0,3.6642037222440416,-75.0,10.0,0.00015908456910358542,-17.0,5.6,0.8,20.0,0.9020925565314943,4.0,0.004081743881004617,-22.0,8.0,20000.0,5.413723856954081,1.2,0.5,1.0
5.23,-65.97864146750673,0.04059398873426365,0.024994593452773814,20.0,-6.948743312823879,3.6,25.0,0.02121603977207979,-20.0,12.0,3.662129266357849,-75.0,10.0,0.00015904155613623232,-17.0,5.6,0.8,20.0,0.9019407556455256,4.0,0.00408097435046077,-22.0,8.0,20000.0,5.41281511949596,1.2,0.5,1.0
5.24,-65.98015483342516,0.040577818138907575,0.02499458299571469,20.0,-6.948001197518437,3.6,25.0,0.021213421060643747,-20.0,12.0,3.660056368103783,-75.0,10.0,0.00015899858876347085,-17.0,5.6,0.8,20.0,0.9017890744978032,4.0,0.004080205572163772,-22.0,8.0,20000.0,5.411907099944903,1.2,0.5,1.0
5.25,-65.98166700372083,0.04056165399440251,0.02499457253827614,20.0,-6.947259743466734,3.6,25.0,0.021210804733950216,-20.0,12.0,3.6579850260137894,-75.0,10.0,0.000158955666929403,-17.0,5.6,0.8,20.0,0.9016375129993157,4.0,0.004079437545293166,-22.0,8.0,20000.0,5.410999797767502,1.2,0.5,1.0
5.26,-65.9831779792828,0.040545496298153516,0.024994562080458558,20.0,-6.946518950048444,3.6,25.0,0.02120819078967601,-20.0,12.0,3.655915238620983,-75.0,10.0,0.00015891279057819328,-17.0,5.6,0.8,20.0,0.9014860710610473,4.0,0.004078670269029213,-22.0,8.0,20000.0,5.410093212430319,1.2,0.5,1.0
5.2700000000000005,-65.9846877610002,0.04052934504756561,0.02499455162226233,20.0,-6.945778816643556,3.6,25.0,0.02120557922549934,-20.0,12.0,3.653847004459641,-75.0,10.0,0.00015886995965406939,-17.0,5.6,0.8,20.0,0.9013347485939752,4.0,0.004077903742552882,-22.0,8.0,20000.0,5.4091873433998785,1.2,0.5,1.0
5.28,-65.9861963497622,0.04051320024004372,0.024994541163687847,20.0,-6.945039342632393,3.6,25.0,0.02120297003909986,-20.0,12.0,3.651780322065212,-75.0,10.0,0.00015882717410132255,-17.0,5.6,0.8,20.0,0.9011835455090743,4.0,0.004077137965045862,-22.0,8.0,20000.0,5.408282190142683,1.2,0.5,1.0
5.29,-65.98770374645798,0.040497061872992714,0.024994530704735497,20.0,-6.9443005273956055,3.6,25.0,0.02120036322815866,-20.0,12.0,3.6497151899743154,-75.0,10.0,0.00015878443386430706,-17.0,5.6,0.8,20.0,0.9010324617173147,4.0,0.00407637293569056,-22.0,8.0,20000.0,5.407377752125211,1.2,0.5,1.0
5.3,-65.98920995197682,0.04048092994381737,0.024994520245405667,20.0,-6.943562370314167,3.6,25.0,0.021197758790358245,-20.0,12.0,3.6476516067247315,-75.0,10.0,0.00015874173888743998,-17.0,5.6,0.8,20.0,0.9008814971296613,4.0,0.004075608653670089,-22.0,8.0,20000.0,5.406474028813909,1.2,0.5,1.0
5.3100000000000005,-65.99071496720802,0.04046480444992242,0.024994509785698747,20.0,-6.942824870769364,3.6,25.0,0.021195156723382513,-20.0,12.0,3.645589570855403,-75.0,10.0,0.00015869908911520113,-17.0,5.6,0.8,20.0,0.9007306516570736,4.0,0.004074845118168272,-22.0,8.0,20000.0,5.405571019675187,1.2,0.5,1.0
5.32,-65.99221879304092,0.040448685388712505,0.02499449932561513,20.0,-6.942088028142826,3.6,25.0,0.02119255702491684,-20.0,12.0,3.6435290809064482,-75.0,10.0,0.00015865648449213328,-17.0,5.6,0.8,20.0,0.9005799252105094,4.0,0.004074082328369655,-22.0,8.0,20000.0,5.4046687241754485,1.2,0.5,1.0
5.33,-65.99372143036494,0.04043257275759221,0.024994488865155196,20.0,-6.941351841816482,3.6,25.0,0.02118995969264793,-20.0,12.0,3.6414701354191297,-75.0,10.0,0.0001586139249628409,-17.0,5.6,0.8,20.0,0.9004293177009173,4.0,0.0040733202834594695,-22.0,8.0,20000.0,5.403767141781034,1.2,0.5,1.0
5.34,-65.99522288006952,0.04041646655396605,0.024994478404319342,20.0,-6.940616311172606,3.6,25.0,0.021187364724263982,-20.0,12.0,3.6394127329358903,-75.0,10.0,0.00015857141047199196,-17.0,5.6,0.8,20.0,0.9002788290392453,4.0,0.004072558982623677,-22.0,8.0,20000.0,5.402866271958288,1.2,0.5,1.0
5.3500000000000005,-65.99672314304415,0.04040036677523845,0.024994467943107956,20.0,-6.939881435593777,3.6,25.0,0.021184772117454558,-20.0,12.0,3.6373568720003235,-75.0,10.0,0.00015852894096431676,-17.0,5.6,0.8,20.0,0.900128459136435,4.0,0.004071798425048937,-22.0,8.0,20000.0,5.40196611417351,1.2,0.5,1.0
5.36,-65.99822222017838,0.04038427341881378,0.02499445748152142,20.0,-6.939147214462908,3.6,25.0,0.021182181869910652,-20.0,12.0,3.635302551157189,-75.0,10.0,0.0001584865163846073,-17.0,5.6,0.8,20.0,0.8999782079034234,4.0,0.004071038609922614,-22.0,8.0,20000.0,5.401066667892974,1.2,0.5,1.0
5.37,-65.99972011236179,0.04036818648209634,0.024994447019560134,20.0,-6.938413647163224,3.6,25.0,0.021179593979324656,-20.0,12.0,3.6332497689524055,-75.0,10.0,0.0001584441366777185,-17.0,5.6,0.8,20.0,0.8998280752511439,4.0,0.004070279536432783,-22.0,8.0,20000.0,5.400167932582929,1.2,0.5,1.0
5.38,-66.00121682048403,0.040352105962490364,0.02499443655722448,20.0,-6.937680733078262,3.6,25.0,0.021177008443390325,-20.0,12.0,3.6311985239330427,-75.0,10.0,0.0001584018017885659,-17.0,5.6,0.8,20.0,0.8996780610905226,4.0,0.004069521203768207,-22.0,8.0,20000.0,5.399269907709581,1.2,0.5,1.0
5.39,-66.00271234543479,0.040336031857399986,0.02499442609451485,20.0,-6.93694847159191,3.6,25.0,0.021174425259802912,-20.0,12.0,3.62914881464734,-75.0,10.0,0.00015835951166212863,-17.0,5.6,0.8,20.0,0.8995281653324843,4.0,0.004068763611118372,-22.0,8.0,20000.0,5.398372592739127,1.2,0.5,1.0
5.4,-66.00420668810379,0.040319964164229304,0.02499441563143163,20.0,-6.936216862088343,3.6,25.0,0.021171844426258985,-20.0,12.0,3.6271006396446874,-75.0,10.0,0.00015831726624344702,-17.0,5.6,0.8,20.0,0.8993783878879468,4.0,0.004068006757673452,-22.0,8.0,20000.0,5.3974759871377245,1.2,0.5,1.0
5.41,-66.00569984938083,0.04030390288038233,0.02499440516797521,20.0,-6.935485903952069,3.6,25.0,0.021169265940456535,-20.0,12.0,3.6250539974756313,-75.0,10.0,0.0001582750654776226,-17.0,5.6,0.8,20.0,0.8992287286678238,4.0,0.004067250642624323,-22.0,8.0,20000.0,5.396580090371501,1.2,0.5,1.0
5.42,-66.00719183015572,0.04028784800326301,0.024994394704145984,20.0,-6.9347555965679275,3.6,25.0,0.021166689800095003,-20.0,12.0,3.623008886691882,-75.0,10.0,0.0001582329093098201,-17.0,5.6,0.8,20.0,0.8990791875830265,4.0,0.004066495265162574,-22.0,8.0,20000.0,5.395684901906568,1.2,0.5,1.0
5.43,-66.00868263131835,0.04027179953027521,0.024994384239944337,20.0,-6.934025939321048,3.6,25.0,0.02116411600287513,-20.0,12.0,3.6209653058462896,-75.0,10.0,0.00015819079768526417,-17.0,5.6,0.8,20.0,0.8989297645444576,4.0,0.004065740624480468,-22.0,8.0,20000.0,5.394790421208989,1.2,0.5,1.0
5.44,-66.01017225375863,0.040255757458822726,0.024994373775370657,20.0,-6.933296931596911,3.6,25.0,0.021161544546499163,-20.0,12.0,3.618923253492877,-75.0,10.0,0.00015814873054924178,-17.0,5.6,0.8,20.0,0.8987804594630197,4.0,0.004064986719770994,-22.0,8.0,20000.0,5.393896647744825,1.2,0.5,1.0
5.45,-66.01166069836654,0.0402397217863093,0.024994363310425337,20.0,-6.932568572781283,3.6,25.0,0.02115897542867062,-20.0,12.0,3.6168827281868006,-75.0,10.0,0.00015810670784710082,-17.0,5.6,0.8,20.0,0.8986312722496057,4.0,0.0040642335502278065,-22.0,8.0,20000.0,5.393003580980076,1.2,0.5,1.0
5.46,-66.01314796603211,0.04022369251013859,0.02499435284510876,20.0,-6.931840862260265,3.6,25.0,0.021156408647094484,-20.0,12.0,3.6148437284843804,-75.0,10.0,0.0001580647295242505,-17.0,5.6,0.8,20.0,0.8984822028151074,4.0,0.004063481115045276,-22.0,8.0,20000.0,5.392111220380735,1.2,0.5,1.0
5.47,-66.0146340576454,0.040207669627714174,0.024994342379421323,20.0,-6.931113799420276,3.6,25.0,0.021153844199477113,-20.0,12.0,3.6128062529430855,-75.0,10.0,0.00015802279552616145,-17.0,5.6,0.8,20.0,0.8983332510704108,4.0,0.00406272941341846,-22.0,8.0,20000.0,5.391219565412762,1.2,0.5,1.0
5.48,-66.01611897409651,0.04019165313643958,0.024994331913363414,20.0,-6.930387383648039,3.6,25.0,0.021151282083526235,-20.0,12.0,3.6107703001215388,-75.0,10.0,0.00015798090579836527,-17.0,5.6,0.8,20.0,0.8981844169263982,4.0,0.004061978444543112,-22.0,8.0,20000.0,5.390328615542091,1.2,0.5,1.0
5.49,-66.01760271627563,0.04017564303371826,0.02499432144693542,20.0,-6.929661614330612,3.6,25.0,0.02114872229695099,-20.0,12.0,3.6087358685795072,-75.0,10.0,0.00015793906028645409,-17.0,5.6,0.8,20.0,0.8980357002939456,4.0,0.004061228207615674,-22.0,8.0,20000.0,5.38943837023462,1.2,0.5,1.0
5.5,-66.01908528507296,0.040159639316953585,0.02499431098013773,20.0,-6.928936490855348,3.6,25.0,0.02114616483746186,-20.0,12.0,3.606702956877909,-75.0,10.0,0.0001578972589360809,-17.0,5.6,0.8,20.0,0.8978871010839256,4.0,0.004060478701833279,-22.0,8.0,20000.0,5.388548828956223,1.2,0.5,1.0
5.51,-66.02056668137875,0.04014364198354886,0.024994300512970732,20.0,-6.928212012609926,3.6,25.0,0.021143609702770735,-20.0,12.0,3.6046715635788136,-75.0,10.0,0.0001578555016929604,-17.0,5.6,0.8,20.0,0.8977386192072061,4.0,0.004059729926393754,-22.0,8.0,20000.0,5.387659991172748,1.2,0.5,1.0
5.5200000000000005,-66.02204690608332,0.04012765103090732,0.02499429004543482,20.0,-6.927488178982343,3.6,25.0,0.021141056890590888,-20.0,12.0,3.6026416872454328,-75.0,10.0,0.0001578137885028665,-17.0,5.6,0.8,20.0,0.8975902545746499,4.0,0.00405898188049561,-22.0,8.0,20000.0,5.386771856350009,1.2,0.5,1.0
5.53,-66.023525960077,0.04011166645643213,0.024994279577530386,20.0,-6.926764989360908,3.6,25.0,0.02113850639863697,-20.0,12.0,3.6006133264421343,-75.0,10.0,0.0001577721193116349,-17.0,5.6,0.8,20.0,0.897442007097117,4.0,0.004058234563338056,-22.0,8.0,20000.0,5.385884423953803,1.2,0.5,1.0
5.54,-66.02500384425021,0.04009568825752639,0.02499426910925781,20.0,-6.926042443134228,3.6,25.0,0.021135958224624937,-20.0,12.0,3.598586479734415,-75.0,10.0,0.00015773049406516036,-17.0,5.6,0.8,20.0,0.8972938766854586,4.0,0.0040574879741209656,-22.0,8.0,20000.0,5.3849976934498756,1.2,0.5,1.0
5.55,-66.0264805594934,0.040079716431593124,0.024994258640617488,20.0,-6.925320539691246,3.6,25.0,0.02113341236627221,-20.0,12.0,3.59656114568893,-75.0,10.0,0.0001576889127093992,-17.0,5.6,0.8,20.0,0.897145863250525,4.0,0.004056742112044918,-22.0,8.0,20000.0,5.384111664303964,1.2,0.5,1.0
5.5600000000000005,-66.02795610669706,0.04006375097603527,0.024994248171609806,20.0,-6.924599278421199,3.6,25.0,0.02113086882129752,-20.0,12.0,3.5945373228734687,-75.0,10.0,0.00015764737519036715,-17.0,5.6,0.8,20.0,0.8969979667031596,4.0,0.004055996976311165,-22.0,8.0,20000.0,5.383226335981763,1.2,0.5,1.0
5.57,-66.02943048675174,0.040047791888255725,0.024994237702235158,20.0,-6.923878658713656,3.6,25.0,0.02112832758742101,-20.0,12.0,3.5925150098569794,-75.0,10.0,0.00015760588145414072,-17.0,5.6,0.8,20.0,0.8968501869542043,4.0,0.004055252566121656,-22.0,8.0,20000.0,5.382341707948958,1.2,0.5,1.0
5.58,-66.03090370054801,0.04003183916565729,0.02499422723249393,20.0,-6.923158679958482,3.6,25.0,0.02112578866236416,-20.0,12.0,3.5904942052095405,-75.0,10.0,0.0001575644314468559,-17.0,5.6,0.8,20.0,0.896702523914494,4.0,0.004054508880679014,-22.0,8.0,20000.0,5.381457779671194,1.2,0.5,1.0
5.59,-66.03237574897655,0.04001589280564272,0.024994216762386518,20.0,-6.9224393415458545,3.6,25.0,0.021123252043849787,-20.0,12.0,3.588474907502365,-75.0,10.0,0.00015752302511470826,-17.0,5.6,0.8,20.0,0.8965549774948568,4.0,0.004053765919186531,-22.0,8.0,20000.0,5.380574550614071,1.2,0.5,1.0
5.6000000000000005,-66.033846632928,0.03999995280561467,0.024994206291913304,20.0,-6.92172064286628,3.6,25.0,0.021120717729602164,-20.0,12.0,3.586457115307829,-75.0,10.0,0.00015748166240395475,-17.0,5.6,0.8,20.0,0.8964075476061222,4.0,0.004053023680848209,-22.0,8.0,20000.0,5.379692020243198,1.2,0.5,1.0
5.61,-66.03531635329314,0.03998401916297574,0.024994195821074677,20.0,-6.921002583310544,3.6,25.0,0.021118185717346794,-20.0,12.0,3.584440827199423,-75.0,10.0,0.00015744034326090972,-17.0,5.6,0.8,20.0,0.8962602341591084,4.0,0.004052282164868697,-22.0,8.0,20000.0,5.378810188024116,1.2,0.5,1.0
5.62,-66.03678491096272,0.03996809187512847,0.024994185349871034,20.0,-6.920285162269774,3.6,25.0,0.02111565600481066,-20.0,12.0,3.5824260417517966,-75.0,10.0,0.00015739906763194935,-17.0,5.6,0.8,20.0,0.896113037064634,4.0,0.0040515413704533465,-22.0,8.0,20000.0,5.377929053422366,1.2,0.5,1.0
5.63,-66.03825230682759,0.039952170939475305,0.02499417487830276,20.0,-6.919568379135394,3.6,25.0,0.021113128589722033,-20.0,12.0,3.5804127575407274,-75.0,10.0,0.00015735783546350787,-17.0,5.6,0.8,20.0,0.8959659562335106,4.0,0.004050801296808173,-22.0,8.0,20000.0,5.377048615903448,1.2,0.5,1.0
5.64,-66.03971854177861,0.03993625635341864,0.02499416440637025,20.0,-6.918852233299127,3.6,25.0,0.021110603469810536,-20.0,12.0,3.578400973143131,-75.0,10.0,0.00015731664670207938,-17.0,5.6,0.8,20.0,0.8958189915765453,4.0,0.004050061943139874,-22.0,8.0,20000.0,5.376168874932833,1.2,0.5,1.0
5.65,-66.04118361670673,0.03992034811436078,0.024994153934073882,20.0,-6.918136724153018,3.6,25.0,0.021108080642807166,-20.0,12.0,3.5763906871370588,-75.0,10.0,0.0001572755012942173,-17.0,5.6,0.8,20.0,0.8956721430045399,4.0,0.004049323308655815,-22.0,8.0,20000.0,5.37528982997596,1.2,0.5,1.0
5.66,-66.0426475325029,0.03990444621970399,0.02499414346141406,20.0,-6.917421851089427,3.6,25.0,0.021105560106444304,-20.0,12.0,3.5743818981017093,-75.0,10.0,0.00015723439918653446,-17.0,5.6,0.8,20.0,0.8955254104282951,4.0,0.004048585392564052,-22.0,8.0,20000.0,5.374411480498261,1.2,0.5,1.0
5.67,-66.04411029005814,0.039888550666850424,0.024994132988391166,20.0,-6.916707613501006,3.6,25.0,0.02110304185845561,-20.0,12.0,3.5723746046174014,-75.0,10.0,0.00015719334032570262,-17.0,5.6,0.8,20.0,0.8953787937586031,4.0,0.004047848194073296,-22.0,8.0,20000.0,5.373533825965114,1.2,0.5,1.0
5.68,-66.04557189026353,0.039872661453202195,0.02499412251500559,20.0,-6.915994010780726,3.6,25.0,0.02110052589657614,-20.0,12.0,3.570368805265595,-75.0,10.0,0.00015715232465845236,-17.0,5.6,0.8,20.0,0.895232292906253,4.0,0.004047111712392941,-22.0,8.0,20000.0,5.372656865841881,1.2,0.5,1.0
5.69,-66.0470323340102,0.039856778576161336,0.024994112041257725,20.0,-6.915281042321855,3.6,25.0,0.02109801221854226,-20.0,12.0,3.5683644986288754,-75.0,10.0,0.00015711135213157282,-17.0,5.6,0.8,20.0,0.8950859077820272,4.0,0.004046375946733037,-22.0,8.0,20000.0,5.371780599593881,1.2,0.5,1.0
5.7,-66.04849162218929,0.039840902033129816,0.02499410156714796,20.0,-6.9145687075179705,3.6,25.0,0.021095500822091693,-20.0,12.0,3.5663616832909733,-75.0,10.0,0.0001570704226919132,-17.0,5.6,0.8,20.0,0.8949396382967071,4.0,0.004045640896304324,-22.0,8.0,20000.0,5.370905026686427,1.2,0.5,1.0
5.71,-66.04994975569201,0.03982503182150952,0.024994091092676682,20.0,-6.913857005762975,3.6,25.0,0.02109299170496355,-20.0,12.0,3.564360357836746,-75.0,10.0,0.00015702953628638058,-17.0,5.6,0.8,20.0,0.8947934843610682,4.0,0.004044906560318204,-22.0,8.0,20000.0,5.370030146584793,1.2,0.5,1.0
5.72,-66.05140673540963,0.03980916793870227,0.02499408061784428,20.0,-6.913145936451053,3.6,25.0,0.02109048486489821,-20.0,12.0,3.562360520852181,-75.0,10.0,0.00015698869286194086,-17.0,5.6,0.8,20.0,0.8946474458858803,4.0,0.004044172937986745,-22.0,8.0,20000.0,5.369155958754223,1.2,0.5,1.0
5.73,-66.05286256223346,0.03979331038210981,0.024994070142651155,20.0,-6.9124354989767,3.6,25.0,0.021087980299637415,-20.0,12.0,3.560362170924387,-75.0,10.0,0.00015694789236561784,-17.0,5.6,0.8,20.0,0.8945015227819084,4.0,0.004043440028522675,-22.0,8.0,20000.0,5.368282462659925,1.2,0.5,1.0
5.74,-66.05431723705485,0.03977745914913383,0.024994059667097685,20.0,-6.911725692734725,3.6,25.0,0.02108547800692425,-20.0,12.0,3.5583653066416154,-75.0,10.0,0.00015690713474449426,-17.0,5.6,0.8,20.0,0.8943557149599138,4.0,0.004042707831139399,-22.0,8.0,20000.0,5.367409657767092,1.2,0.5,1.0
5.75,-66.0557707607652,0.03976161423717593,0.024994049191184267,20.0,-6.9110165171202365,3.6,25.0,0.02108297798450313,-20.0,12.0,3.5563699265932374,-75.0,10.0,0.0001568664199457116,-17.0,5.6,0.8,20.0,0.8942100223306529,4.0,0.00404197634505098,-22.0,8.0,20000.0,5.36653754354088,1.2,0.5,1.0
5.76,-66.05722313425595,0.03974577564363766,0.024994038714911286,20.0,-6.910307971528655,3.6,25.0,0.021080480230119835,-20.0,12.0,3.554376029369762,-75.0,10.0,0.00015682574791646932,-17.0,5.6,0.8,20.0,0.8940644448048792,4.0,0.0040412455694721575,-22.0,8.0,20000.0,5.365666119446431,1.2,0.5,1.0
5.7700000000000005,-66.05867435841863,0.03972994336592048,0.024994028238279137,20.0,-6.909600055355679,3.6,25.0,0.021077984741521366,-20.0,12.0,3.552383613562805,-75.0,10.0,0.0001567851186040235,-17.0,5.6,0.8,20.0,0.8939189822933366,4.0,0.004040515503618306,-22.0,8.0,20000.0,5.364795384948823,1.2,0.5,1.0
5.78,-66.06012443414474,0.03971411740142578,0.024994017761288206,20.0,-6.908892767997354,3.6,25.0,0.021075491516456216,-20.0,12.0,3.5503926777651356,-75.0,10.0,0.0001567445319556912,-17.0,5.6,0.8,20.0,0.8937736347067713,4.0,0.004039786146705499,-22.0,8.0,20000.0,5.363925339513156,1.2,0.5,1.0
