Time,Z1,Z2,Z3,Z4,E1,E2,E3,E4,mu1,mu2,mu23,mu3,mu4,k1,k2,k3,k4,mu5,compartment_1
8.700000000000001,0.5003874033287578,9.999877465272814,9.999957625235824,99.99991392434896,0.00011309717174655406,0.00012253472717759143,4.2374764193297426e-05,8.607565124691447e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.71,0.5003874904068383,9.999877559625837,9.999957657866501,99.99991399063317,0.00011301009366599897,0.0001224403741550101,4.234213351722305e-05,8.600936703411494e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.72,0.5003875774177909,9.999877653906116,9.999957690472012,99.99991405686626,0.00011292308271333849,0.00012234609387508808,4.230952800642039e-05,8.594313395000213e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.73,0.5003876643616676,9.99987774811371,9.999957723052377,99.99991412304826,0.0001128361388367302,0.00012225188628166652,4.227694764132716e-05,8.587695195467956e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.74,0.50038775123852,9.999877842248672,9.999957755607616,99.99991418917921,0.0001127492619843702,0.0001221577513186297,4.2244392402398624e-05,8.581082100828923e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.75,0.5003878380483998,9.99987793631106,9.999957788137747,99.99991425525914,0.00011266245210449318,0.00012206368892990505,4.221186227010756e-05,8.574474107101155e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.76,0.500387924791359,9.99987803030093,9.999957820642793,99.99991432128812,0.00011257570914537236,0.00012196969905946313,4.2179357224944196e-05,8.567871210306507e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.77,0.500388011467449,9.99987812421834,9.99995785312277,99.99991438726616,0.0001124890330553196,0.00012187578165131755,4.214687724741612e-05,8.56127340647064e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.78,0.5003880980767217,9.99987821806334,9.9999578855777,99.99991445319331,0.00011240242378268537,0.00012178193664952489,4.211442231804826e-05,8.554680691623e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.790000000000001,0.5003881846192285,9.999878311835992,9.9999579180076,99.9999145190696,0.00011231588127585878,0.00012168816399818472,4.20819924173828e-05,8.548093061796801e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.8,0.5003882710950212,9.999878405536348,9.999957950412492,99.9999145848951,0.00011222940548326761,0.00012159446364143957,4.2049587525979165e-05,8.541510513029016e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.81,0.500388357504151,9.999878499164467,9.999957982792393,99.99991465066981,0.00011214299635337826,0.00012150083552347481,4.2017207624413906e-05,8.534933041360354e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.82,0.5003884438466697,9.999878592720401,9.999958015147325,99.99991471639379,0.00011205665383469584,0.00012140727958851868,4.198485269328068e-05,8.52836064283525e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.83,0.5003885301226286,9.999878686204209,9.999958047477305,99.99991478206708,0.00011197037787576415,0.00012131379578084216,4.1952522713190204e-05,8.521793313501845e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.84,0.5003886163320792,9.999878779615944,9.999958079782354,99.99991484768972,0.0001118841684251657,0.00012122038404475906,4.192021766477018e-05,8.515231049411975e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.85,0.5003887024750728,9.999878872955664,9.99995811206249,99.99991491326175,0.00011179802543152169,0.00012112704432462585,4.188793752866525e-05,8.508673846621158e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.86,0.5003887885516609,9.999878966223424,9.999958144317734,99.9999149787832,0.00011171194884349205,0.0001210337765648417,4.185568228553696e-05,8.502121701188573e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.870000000000001,0.5003888745618946,9.999879059419278,9.999958176548104,99.99991504425411,0.00011162593860977542,0.00012094058070984843,4.1823451916063676e-05,8.49557460917705e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.88,0.5003889605058253,9.999879152543285,9.999958208753618,99.99991510967453,0.00011153999467910925,0.00012084745670413045,4.179124640094057e-05,8.489032566653058e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.89,0.5003890463835041,9.999879245595496,9.999958240934298,99.9999151750445,0.00011145411700026966,0.00012075440449221472,4.175906572087955e-05,8.482495569686686e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.9,0.5003891321949823,9.999879338575969,9.999958273090161,99.99991524036406,0.00011136830552207153,0.00012066142401867074,4.1726909856609203e-05,8.475963614351634e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.91,0.500389217940311,9.999879431484759,9.999958305221229,99.99991530563324,0.00011128256019336851,0.00012056851522811046,4.169477878887477e-05,8.469436696725198e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.92,0.5003893036195413,9.999879524321923,9.99995833732752,99.99991537085208,0.00011119688096305299,0.00012047567806518834,4.166267249843808e-05,8.462914812888254e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.93,0.5003893892327242,9.999879617087513,9.999958369409052,99.99991543602061,0.00011111126778005613,0.00012038291247460117,4.1630590966077526e-05,8.456397958925248e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.94,0.5003894747799109,9.999879709781586,9.999958401465845,99.9999155011389,0.00011102572059334784,0.00012029021840108818,4.159853417258798e-05,8.449886130924184e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.950000000000001,0.5003895602611523,9.999879802404198,9.999958433497918,99.99991556620697,0.00011094023935193678,0.0001201975957894309,4.156650209878079e-05,8.443379324976607e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.96,0.5003896456764994,9.999879894955404,9.99995846550529,99.99991563122484,0.00011085482400487042,0.00012010504458445318,4.15344947254837e-05,8.436877537177597e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.97,0.500389731026003,9.999879987435257,9.999958497487983,99.99991569619257,0.00011076947450123493,0.00012001256473102116,4.150251203354085e-05,8.43038076362575e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.98,0.5003898163097141,9.999880079843814,9.999958529446012,99.9999157611102,0.00011068419079015527,0.00011992015617404316,4.147055400381266e-05,8.423889000423166e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
8.99,0.5003899015276835,9.99988017218113,9.9999585613794,99.99991582597777,0.00011059897282079513,0.00011982781885846972,4.143862061717587e-05,8.417402243675446e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.0,0.5003899866799619,9.99988026444726,9.999958593288161,99.99991589079531,0.00011051382054235698,0.00011973555272929356,4.140671185452344e-05,8.41092048949167e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.01,0.5003900717666002,9.999880356642258,9.999958625172319,99.99991595556287,0.00011042873390408203,0.00011964335773154951,4.1374827696764535e-05,8.404443733984389e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.02,0.5003901567876491,9.999880448766179,9.999958657031891,99.99991602028048,0.00011034371285525022,0.0001195512338103145,4.1342968124824473e-05,8.397971973269613e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.03,0.5003902417431592,9.99988054081908,9.999958688866897,99.99991608494818,0.00011025875734518025,0.00011945918091070753,4.1311133119644686e-05,8.391505203466804e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.040000000000001,0.5003903266331811,9.999880632801013,9.999958720677355,99.999916149566,0.00011017386732322952,0.0001193671989778896,4.1279322662182674e-05,8.385043420698855e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.05,0.5003904114577655,9.999880724712034,9.999958752463284,99.999916214134,0.00011008904273879422,0.00011927528795706376,4.1247536733411995e-05,8.378586621092091e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.06,0.500390496216963,9.999880816552198,9.999958784224702,99.99991627865221,0.00011000428354130918,0.00011918344779347499,4.121577531432218e-05,8.37213480077625e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.07,0.500390580910824,9.99988090832156,9.99995881596163,99.99991634312066,0.00010991958968024799,0.00011909167843241017,4.1184038385918736e-05,8.365687955884472e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.08,0.5003906655393991,9.999881000020173,9.999958847674087,99.99991640753939,0.00010983496110512294,0.00011899997981919814,4.115232592922308e-05,8.359246082553295e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.09,0.5003907501027388,9.999881091648092,9.99995887936209,99.99991647190845,0.000109750397765485,0.00011890835189920955,4.112063792527251e-05,8.352809176922636e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.1,0.5003908346008934,9.999881183205373,9.99995891102566,99.99991653622787,0.00010966589961092383,0.00011881679461785694,4.108897435512017e-05,8.346377235135792e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.11,0.5003909190339133,9.99988127469207,9.999958942664815,99.99991660049768,0.00010958146659106776,0.00011872530792059462,4.105733519983502e-05,8.339950253339414e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.120000000000001,0.5003910034018488,9.999881366108237,9.999958974279574,99.99991666471794,0.00010949709865558378,0.00011863389175291866,4.102572044050179e-05,8.333528227683513e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.13,0.5003910877047503,9.99988145745393,9.999959005869956,99.99991672888868,0.00010941279575417756,0.00011854254606036692,4.0994130058220955e-05,8.327111154321441e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.14,0.5003911719426678,9.999881548729201,9.99995903743598,99.99991679300993,0.00010932855783659337,0.00011845127078851891,4.0962564034108676e-05,8.320699029409884e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.15,0.5003912561156518,9.999881639934106,9.999959068977665,99.99991685708173,0.00010924438485261413,0.00011836006588299586,4.09310223492968e-05,8.314291849108851e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.16,0.5003913402237524,9.9998817310687,9.99995910049503,99.99991692110413,0.00010916027675206138,0.00011826893128946066,4.0899504984932806e-05,8.307889609581666e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.17,0.5003914242670197,9.999881822133036,9.999959131988092,99.99991698507715,0.00010907623348479524,0.00011817786695361777,4.086801192217976e-05,8.301492306994957e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.18,0.5003915082455037,9.999881913127169,9.999959163456872,99.99991704900084,0.00010899225500071445,0.00011808687282121327,4.08365431422163e-05,8.29509993751865e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.19,0.5003915921592547,9.999882004051152,9.999959194901388,99.99991711287524,0.00010890834124975628,0.00011799594883803482,4.0805098626236626e-05,8.288712497325957e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.200000000000001,0.5003916760083226,9.99988209490504,9.999959226321659,99.99991717670038,0.0001088244921818966,0.00011790509494991154,4.0773678355450396e-05,8.282329982593367e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.21,0.5003917597927573,9.999882185688888,9.999959257717704,99.99991724047631,0.0001087407077471498,0.00011781431110271414,4.074228231108277e-05,8.275952389500641e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.22,0.5003918435126089,9.999882276402747,9.99995928908954,99.99991730420307,0.00010865698789556883,0.00011772359724235473,4.071091047437435e-05,8.269579714230798e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.23,0.5003919271679272,9.999882367046675,9.999959320437188,99.99991736788068,0.0001085733325772451,0.0001176329533147869,4.067956282658112e-05,8.26321195297011e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.24,0.5003920107587622,9.999882457620725,9.999959351760666,99.99991743150919,0.00010848974174230856,0.0001175423792660056,4.064823934897446e-05,8.25684910190809e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.25,0.5003920942851635,9.99988254812495,9.999959383059991,99.99991749508864,0.00010840621534092762,0.00011745187504204723,4.06169400228411e-05,8.25049115723749e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.26,0.5003921777471811,9.999882638559402,9.999959414335185,99.99991755861906,0.00010832275332330915,0.00011736144058898949,4.058566482948308e-05,8.244138115154286e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.27,0.5003922611448648,9.999882728924138,9.999959445586265,99.9999176221005,0.00010823935563969848,0.00011727107585295142,4.0554413750217727e-05,8.237789971857673e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.28,0.5003923444782641,9.999882819219211,9.999959476813249,99.99991768553298,0.00010815602224037936,0.00011718078078009338,4.052318676637763e-05,8.231446723550059e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.290000000000001,0.5003924277474288,9.999882909444674,9.999959508016156,99.99991774891654,0.00010807275307567393,0.00011709055531661694,4.04919838593106e-05,8.225108366437051e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.3,0.5003925109524084,9.999882999600581,9.999959539195006,99.99991781225124,0.00010798954809594275,0.00011700039940876498,4.046080501037967e-05,8.218774896727456e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.31,0.5003925940932528,9.999883089686987,9.999959570349816,99.99991787553711,0.00010790640725158473,0.00011691031300282153,4.0429650200963026e-05,8.212446310633265e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.32,0.5003926771700113,9.999883179703945,9.999959601480604,99.99991793877417,0.00010782333049303713,0.00011682029604511182,4.039851941245401e-05,8.206122604369648e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.33,0.5003927601827336,9.999883269651507,9.999959632587391,99.99991800196247,0.00010774031777077555,0.00011673034848200224,4.0367412626261076e-05,8.19980377415495e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.34,0.500392843131469,9.99988335952973,9.999959663670193,99.99991806510205,0.00010765736903531391,0.0001166404702599003,4.033632982380777e-05,8.193489816210681e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.35,0.5003929260162672,9.999883449338665,9.99995969472903,99.99991812819295,0.0001075744842372044,0.0001165506613252546,4.0305270986532714e-05,8.187180726761506e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.36,0.5003930088371773,9.999883539078365,9.99995972576392,99.9999181912352,0.0001074916633270375,0.00011646092162455481,4.027423609588956e-05,8.180876502035242e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.370000000000001,0.5003930915942489,9.999883628748885,9.999959756774883,99.99991825422883,0.0001074089062554419,0.00011637125110433162,4.0243225133346957e-05,8.174577138262848e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.38,0.5003931742875313,9.999883718350278,9.999959787761936,99.9999183171739,0.00010732621297308461,0.0001162816497111568,4.021223808038857e-05,8.168282631678422e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.39,0.5003932569170737,9.999883807882597,9.999959818725099,99.99991838007043,0.00010724358343067075,0.00011619211739164304,4.0181274918513004e-05,8.16199297851919e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.4,0.5003933394829254,9.999883897345896,9.999959849664387,99.99991844291846,0.00010716101757894367,0.00011610265409244399,4.015033562923381e-05,8.155708175025501e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.41,0.5003934219851357,9.999883986740228,9.999959880579823,99.99991850571803,0.0001070785153686849,0.00011601325976025427,4.011942019407944e-05,8.149428217440818e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.42,0.5003935044237536,9.999884076065646,9.999959911471421,99.99991856846918,0.00010699607675071405,0.00011592393434180935,4.008852859459325e-05,8.143153102011715e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.43,0.5003935867988285,9.999884165322204,9.999959942339204,99.99991863117195,0.00010691370167588893,0.0001158346777838856,4.005766081233343e-05,8.136882824987869e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.44,0.5003936691104093,9.999884254509954,9.999959973183188,99.99991869382637,0.00010683139009510538,0.00011574549003330026,4.002681682887303e-05,8.130617382622053e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.450000000000001,0.5003937513585451,9.99988434362895,9.999960004003391,99.99991875643249,0.00010674914195929734,0.00011565637103691131,3.999599662579992e-05,8.124356771170128e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.46,0.500393833543285,9.999884432679247,9.999960034799832,99.99991881899034,0.00010666695721943681,0.00011556732074161762,3.996520018471674e-05,8.118100986891042e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.47,0.500393915664678,9.999884521660894,9.99996006557253,99.99991888149995,0.00010658483582653382,0.00011547833909435876,3.9934427487240906e-05,8.111850026046819e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.48,0.5003939977227728,9.999884610573947,9.999960096321502,99.99991894396136,0.00010650277773163638,0.00011538942604211506,3.9903678515004586e-05,8.105603884902551e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.49,0.5003940797176186,9.999884699418457,9.999960127046768,99.99991900637461,0.00010642078288583049,0.00011530058153190753,3.987295324965466e-05,8.099362559726398e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.5,0.5003941616492642,9.999884788194478,9.999960157748344,99.99991906873974,0.00010633885124024012,0.0001152118055107979,3.984225167285271e-05,8.093126046789579e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.51,0.5003942435177584,9.999884876902064,9.99996018842625,99.99991913105679,0.00010625698274602714,0.00011512309792588851,3.9811573766275006e-05,8.086894342366365e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.52,0.5003943253231501,9.999884965541264,9.999960219080505,99.99991919332578,0.00010617517735439136,0.00011503445872432237,3.9780919511612456e-05,8.080667442734077e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.53,0.5003944070654879,9.999885054112136,9.999960249711126,99.99991925554677,0.00010609343501657047,0.00011494588785328307,3.975028889057061e-05,8.074445344173074e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.540000000000001,0.5003944887448206,9.99988514261473,9.999960280318131,99.99991931771979,0.00010601175568383998,0.00011485738525999475,3.9719681884869624e-05,8.06822804296675e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.55,0.5003945703611969,9.999885231049097,9.999960310901539,99.99991937984487,0.00010593013930751332,0.00011476895089172214,3.968909847624427e-05,8.062015535401535e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.56,0.5003946519146655,9.999885319415293,9.99996034146137,99.99991944192205,0.00010584858583894163,0.00011468058469577047,3.965853864644386e-05,8.055807817766879e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.57,0.500394733405275,9.99988540771337,9.999960371997638,99.99991950395136,0.00010576709522951388,0.00011459228661948545,3.9628002377232275e-05,8.049604886355254e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.58,0.5003948148330738,9.99988549594338,9.999960402510364,99.99991956593286,0.00010568566743065682,0.00011450405661025326,3.959748965038791e-05,8.043406737462141e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.59,0.5003948961981106,9.999885584105375,9.999960432999567,99.99991962786656,0.00010560430239383488,0.00011441589461550049,3.956700044770367e-05,8.037213367386033e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.6,0.5003949775004339,9.999885672199408,9.999960463465264,99.99991968975252,0.00010552300007055024,0.0001143278005826942,3.953653475098696e-05,8.031024772428426e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.61,0.5003950587400922,9.999885760225531,9.999960493907473,99.99991975159075,0.00010544176041234273,0.00011423977445934179,3.950609254205965e-05,8.024840948893813e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.620000000000001,0.5003951399171337,9.999885848183798,9.999960524326212,99.99991981338131,0.00010536058337078986,0.000114151816192991,3.9475673802758045e-05,8.018661893089678e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.63,0.5003952210316069,9.999885936074259,9.9999605547215,99.99991987512423,0.00010527946889750678,0.00011406392573122994,3.94452785149329e-05,8.012487601326497e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.64,0.5003953020835603,9.999886023896968,9.999960585093355,99.99991993681955,0.0001051984169441462,0.00011397610302168699,3.941490666044936e-05,8.006318069917724e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.65,0.5003953830730421,9.999886111651978,9.999960615441793,99.9999199984673,0.00010511742746239846,0.00011388834801203082,3.9384558221186975e-05,8.000153295179792e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.66,0.5003954640001005,9.99988619933934,9.999960645766835,99.99992006006752,0.0001050365004039914,0.00011380066064997035,3.935423317903966e-05,7.993993273432108e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.67,0.5003955448647838,9.999886286959107,9.999960676068499,99.99992012162025,0.00010495563572069042,0.0001137130408832547,3.9323931515915675e-05,7.987838000997043e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.68,0.5003956256671401,9.99988637451133,9.999960706346801,99.99992018312551,0.00010487483336429839,0.00011362548865967319,3.929365321373763e-05,7.981687474199933e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
9.69,0.5003957064072178,9.999886461996063,9.99996073660176,99.99992024458336,0.00010479409328665568,0.00011353800392705533,3.926339825444243e-05,7.975541689369074e-05,1.0,0.1,0.1,0.1,0.1,1.0,1.0,5.0,5.0,1.0,1.0
