Time,BLL,IL,AL,A,BL,B,DLL,D,ILL,DL,I,ALL,kf_0,kr_0,kf_1,kr_1,kf_2,kr_2,kf_3,kr_3,kf_4,kr_4,kf_5,kr_5,kf_6,kr_6,kf_7,kr_7,kf_8,kr_8,kf_9,kr_9,kf_10,kr_10,kf_11,kr_11,kf_12,kr_12,kf_13,kr_13,kf_14,kr_14,kf_15,kr_15,kf_16,kr_16,t2,comp1,React0,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16
8.15,1.0020120222470446e-08,5.632954556922532e-08,5.02524136709019e-09,1.4292399538901555e-11,1.0681568749524916e-07,2.8484636389569753e-07,5.124115819172741e-06,3.6438157006435014e-11,1.056159795039164e-05,2.7328617736229603e-08,7.510619145361774e-11,4.295736284279895e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3591725099268346e-24,-9.839231665337466e-24,-9.793322547926826e-24,-5.408867949545879e-26,1.14829751399626e-23,-5.408785164601041e-26,1.1687802855526909e-23,3.9208395194629277e-29,1.534750704852067e-25,6.631148798302779e-29,1.7376318462882323e-25,3.6578228742559825e-24,7.438664903221718e-33,5.096246860193367e-30,3.7115837842731652e-28,2.7836829371777905e-25,5.219309585365748e-23
8.16,1.0015530402019308e-08,5.6303747605910687e-08,5.02293949953332e-09,1.4285852731637041e-11,1.0676675926055187e-07,2.847158864525877e-07,5.129333888603454e-06,3.647526327790991e-11,1.0556760920667852e-05,2.735644743984441e-08,7.50717941034739e-11,4.293768581844672e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3585273348186368e-24,-9.834754148108764e-24,-9.788866854779539e-24,-5.406390810567662e-26,1.1477713987238668e-23,-5.406308172826748e-26,1.1682447515044634e-23,3.91886778961377e-29,1.534043523207548e-25,6.627888662572642e-29,1.7368282314518116e-25,3.656081794838201e-24,7.435207480462362e-33,5.093898880757261e-30,3.709819389240203e-28,2.7823596433677212e-25,5.216828453670685e-23
8.17,1.0010942763456177e-08,5.627796190631468e-08,5.020638726227796e-09,1.4279309036564039e-11,1.067178542851366e-07,2.8458547103525215e-07,5.134549477492018e-06,3.651235190997399e-11,1.0551926190349285e-05,2.738426391390111e-08,7.503741310498617e-11,4.2918018148068967e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3578824663786716e-24,-9.830278759396772e-24,-9.784413279739913e-24,-5.403914849160453e-26,1.1472455335537612e-23,-5.403832358554551e-26,1.1677094720359627e-23,3.916896998102978e-29,1.533336677728082e-25,6.62463007663251e-29,1.7360249986342307e-25,3.6543415430873086e-24,7.431754465806822e-33,5.091551653637539e-30,3.7080558329573395e-28,2.7810369786190526e-25,5.2143485014447387e-23
8.18,1.000635730574383e-08,5.625218846460745e-08,5.018339046653437e-09,1.4272768452203079e-11,1.0666897255794644e-07,2.8445511761420547e-07,5.139762587017623e-06,3.65494229110126e-11,1.0547093758342862e-05,2.741206716468869e-08,7.500304845038138e-11,4.2898359827219033e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.357237904474531e-24,-9.825805498160283e-24,-9.779961821832945e-24,-5.40144006476457e-26,1.1467199183670585e-23,-5.40135772122315e-26,1.1671744470261975e-23,3.91492714316731e-29,1.532630168293299e-25,6.621373039742533e-29,1.7352221476537435e-25,3.652602118608715e-24,7.42830292051922e-33,5.0892051788342015e-30,3.706293115025854e-28,2.7797149426327467e-25,5.211869728127219e-23
8.19,1.0001774027845545e-08,5.622642727496189e-08,5.0160404602903085e-09,1.426623097707541e-11,1.0662011406792978e-07,2.8432482615997607e-07,5.144973218358896e-06,3.658647628940709e-11,1.054226362355602e-05,2.7439857198493182e-08,7.496870013189001e-11,4.2878710851452387e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3565936489978817e-24,-9.821334363403231e-24,-9.775512480035485e-24,-5.398966456820331e-26,1.146194553044902e-23,-5.398884260273598e-26,1.1666396763542706e-23,3.9129582245128925e-29,1.5319239946775034e-25,6.618117551169748e-29,1.7344196783289417e-25,3.650863521010088e-24,7.424854313967495e-33,5.086860208663633e-30,3.7045312350472114e-28,2.7783935351099027e-25,5.2093921331577035e-23
8.2,9.997192928725093e-09,5.620067833155367e-08,5.013742966618728e-09,1.4259696609702978e-11,1.065712788040402e-07,2.8419459664310654e-07,5.150181372693906e-06,3.662351205353483e-11,1.0537435784896715e-05,2.746763402159761e-08,7.493436814174627e-11,4.2859071216326607e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3559496997922419e-24,-9.816865354117513e-24,-9.771065253348456e-24,-5.396494024768789e-26,1.1456694374685386e-23,-5.39641197514636e-26,1.1661051598991342e-23,3.9109902412581046e-29,1.5312181567753714e-25,6.614863610176028e-29,1.7336175904783731e-25,3.649125749898153e-24,7.421404238047832e-33,5.084516743125834e-30,3.702770192623072e-28,2.777072755751766e-25,5.2069157159760305e-23
8.21,9.992614007346734e-09,5.617494162856122e-08,5.0114465651192555e-09,1.4253165348608428e-11,1.0652246675523657e-07,2.840644290341532e-07,5.155387051200162e-06,3.6660530211769224e-11,1.0532610241273427e-05,2.7495397640282028e-08,7.49000524721881e-11,4.2839440917401386e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3553060567011296e-24,-9.812398469289005e-24,-9.766620140766765e-24,-5.394022768050922e-26,1.1451445715192339e-23,-5.393940865282782e-26,1.1655708975399475e-23,3.909023194284567e-29,1.5305126544063468e-25,6.611611216024967e-29,1.732815883920703e-25,3.6473888048800136e-24,7.417955631496107e-33,5.0821747822208035e-30,3.7010099873552826e-28,2.775752604259723e-25,5.204440476022312e-23
8.22,9.988037262675229e-09,5.6149217160165766e-08,5.009151255272697e-09,1.424663719231512e-11,1.0647367791048304e-07,2.8393432330368676e-07,5.160590255054609e-06,3.6697530772479665e-11,1.0527786991595153e-05,2.7523148060823466e-08,7.48657531154571e-11,4.2819819950238516e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3546627195921372e-24,-9.807933707912612e-24,-9.762177141273279e-24,-5.391552686107489e-26,1.1446199550782912e-23,-5.391470930124504e-26,1.165036889156039e-23,3.907057082416786e-29,1.5298074874199665e-25,6.608360367983029e-29,1.7320145584746263e-25,3.645652685562772e-24,7.414512902416136e-33,5.079832068999389e-30,3.699250618845879e-28,2.7744330803353e-25,5.2019664127369217e-23
8.23,9.983462693675818e-09,5.612350492055128e-08,5.006857036560111e-09,1.4240112139347104e-11,1.0642491225874896e-07,2.8380427942229156e-07,5.165790985433638e-06,3.6734513744031583e-11,1.0522966034771407e-05,2.7550885289496015e-08,7.483147006379852e-11,4.280020831040191e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3540196882967459e-24,-9.803471068965185e-24,-9.757736253880959e-24,-5.389083778380571e-26,1.1440955880271644e-23,-5.389002169112873e-26,1.1645031346266056e-23,3.905091904479266e-29,1.5291026556657671e-25,6.605111065314956e-29,1.731213613958999e-25,3.643917391554096e-24,7.411068703968227e-33,5.0774916127271276e-30,3.6974920866970885e-28,2.7731141836801687e-25,5.1994935255605e-23
8.24,9.978890299314243e-09,5.609780490390449e-08,5.004563908462797e-09,1.423359018822913e-11,1.0637616978900893e-07,2.836742973605661e-07,5.170989243513078e-06,3.6771479134786444e-11,1.0518147369712221e-05,2.757860933257077e-08,7.479720330946136e-11,4.2780605993457583e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3533769626825479e-24,-9.799010551447648e-24,-9.753297477578692e-24,-5.386616044311809e-26,1.1435714702472506e-23,-5.386534581688941e-26,1.1639696338309567e-23,3.9031276610597553e-29,1.5283981589631928e-25,6.601863307283768e-29,1.7304130501927363e-25,3.6421829224616525e-24,7.407624505520317e-33,5.07515341340402e-30,3.695734390511324e-28,2.77179591399614e-25,5.1970218139339537e-23
8.25,9.974320078556736e-09,5.60721171044149e-08,5.002271870462305e-09,1.4227071337486665e-11,1.0632745049024282e-07,2.835443770891229e-07,5.176185030468199e-06,3.680842695310172e-11,1.0513330995328149e-05,2.7606320196315826e-08,7.476295284469826e-11,4.276101299497366e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3527345426171356e-24,-9.794552154354905e-24,-9.748860811355365e-24,-5.384149483343209e-26,1.1430476016200884e-23,-5.384068167295817e-26,1.163436386648515e-23,3.9011643515705063e-29,1.5276939971617802e-25,6.598617093158226e-29,1.7296128669948415e-25,3.64044927789292e-24,7.404186184544162e-33,5.072814461764528e-30,3.6939775298911906e-28,2.770478270985166e-25,5.194551277298456e-23
8.26,9.969752030370017e-09,5.6046441516274776e-08,4.999980922040427e-09,1.4220555585645859e-11,1.0627875435143569e-07,2.8341451857858825e-07,5.181378347473714e-06,3.684535720733092e-11,1.0508516910530257e-05,2.7634017886996322e-08,7.472871866176555e-11,4.2741429310520387e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3520924279319901e-24,-9.790095876672834e-24,-9.74442625421792e-24,-5.381684094917146e-26,1.142523982027169e-23,-5.381602925376024e-26,1.1629033929587028e-23,3.899201975423772e-29,1.526990170111066e-25,6.595372422202496e-29,1.7288130641843767e-25,3.638716457456882e-24,7.400747863568007e-33,5.070477014757805e-30,3.6922215044394806e-28,2.7691612543493436e-25,5.192081915095445e-23
8.27,9.965186153721301e-09,5.602077813367913e-08,4.997691062679207e-09,1.4214042931233572e-11,1.0623008136157787e-07,2.8328472179960265e-07,5.186569195703776e-06,3.688226990582359e-11,1.0503705114230134e-05,2.7661702410874412e-08,7.469450075292325e-11,4.2721854935670083e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3514506184947037e-24,-9.785641717402359e-24,-9.739993805149224e-24,-5.379219878476364e-26,1.1420006113502e-23,-5.379138855371201e-26,1.1623706526409616e-23,3.8972405323256783e-29,1.526286677615448e-25,6.592129293683617e-29,1.72801364158058e-25,3.636984460760641e-24,7.397312481327729e-33,5.068141824700235e-30,3.690466313759174e-28,2.767844863790907e-25,5.189613726766622e-23
8.28,9.960622447578288e-09,5.5995126950825744e-08,4.995402291860929e-09,1.4207533372777365e-11,1.0618143150966496e-07,2.831549867228204e-07,5.19175757633198e-06,3.691916505692528e-11,1.0498895605339883e-05,2.768937377420927e-08,7.466029911043505e-11,4.2702289865997197e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3508091141608317e-24,-9.78118967552033e-24,-9.735563463174278e-24,-5.376756833463309e-26,1.141477489470767e-23,-5.376675956725046e-26,1.161838165574977e-23,3.895280021982352e-29,1.5255835195395093e-25,6.588887706869776e-29,1.7272145990026608e-25,3.6352532874131815e-24,7.393874160351574e-33,5.0658066346426656e-30,3.6887119574534428e-28,2.766529099012236e-25,5.187146711753958e-23
8.290000000000001,9.956060910909177e-09,5.5969487961915175e-08,4.99311460906813e-09,1.4201026908805491e-11,1.0613280478469768e-07,2.830253133189097e-07,5.196943490531364e-06,3.69560426689776e-11,1.0494088382772126e-05,2.7717031983257093e-08,7.462611372656831e-11,4.268273409707828e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3501679147738923e-24,-9.77673975003068e-24,-9.731135227263911e-24,-5.374294959321754e-26,1.140954616270681e-23,-5.374214228880375e-26,1.1613059316402094e-23,3.8933204420428047e-29,1.524880695747833e-25,6.585647661026861e-29,1.7264159362699893e-25,3.6335229370232984e-24,7.390443186215111e-33,5.0634721969014806e-30,3.6869584351256424e-28,2.7652139597158504e-25,5.1846808694996865e-23
8.3,9.95150154268265e-09,5.5943861161150725e-08,4.990828013783587e-09,1.4194523537846914e-11,1.0608420117568207e-07,2.828957015585529e-07,5.202126939474407e-06,3.699290275031817e-11,1.0489283445440002e-05,2.7744677044271108e-08,7.459194459359412e-11,4.266318762449199e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.349527020225552e-24,-9.772291939931323e-24,-9.726709096443121e-24,-5.371834255494513e-26,1.1404319916316402e-23,-5.371753671280884e-26,1.1607739507164195e-23,3.891361794564151e-29,1.5241782060749092e-25,6.582409155421911e-29,1.7256176532019362e-25,3.631793409199599e-24,7.387007803974833e-33,5.061140016109449e-30,3.6852057463793244e-28,2.763899445604411e-25,5.182216199446308e-23
8.31,9.946944341867887e-09,5.5918246542738436e-08,4.9885425054903276e-09,1.418802325843129e-11,1.0603562067162941e-07,2.8276615141244607e-07,5.207307924333032e-06,3.7029745309280674e-11,1.0484480792257166e-05,2.777230896350156e-08,7.45577917037872e-11,4.264365044381907e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3488864302991434e-24,-9.767846244208137e-24,-9.722285069688759e-24,-5.369374721425577e-26,1.1399096154355403e-23,-5.369294283370271e-26,1.1602422226832745e-23,3.889404078370897e-29,1.5234760503251359e-25,6.579172189322538e-29,1.724819749618122e-25,3.630064703550879e-24,7.38357682983837e-33,5.058808587633802e-30,3.6834538908182235e-28,2.7625855563807204e-25,5.179752701036587e-23
8.32,9.942389307434553e-09,5.5892644100887125e-08,4.98625808367162e-09,1.4181526069088972e-11,1.0598706326155614e-07,2.826366628512994e-07,5.212486446278603e-06,3.706657035419481e-11,1.047968042213779e-05,2.7799927747195735e-08,7.452365504942594e-11,4.262412255064236e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3482461449224444e-24,-9.763402661865055e-24,-9.717863145995729e-24,-5.366916356558792e-26,1.1393874875642866e-23,-5.36683606459194e-26,1.1597107474205918e-23,3.8874472931691684e-29,1.5227742283781424e-25,6.575936761996928e-29,1.7240222253380495e-25,3.62833681968631e-24,7.380147325069846e-33,5.05647791147454e-30,3.6817028680462637e-28,2.7612722917477213e-25,5.1772903737135516e-23
8.33,9.937836438352797e-09,5.5867053829808354e-08,4.983974747810981e-09,1.4175031968351018e-11,1.0593852893448395e-07,2.8250723584583687e-07,5.217662506481931e-06,3.7103377893386343e-11,1.047488233399656e-05,2.7827533401597954e-08,7.448953462279237e-11,4.2604603940546833e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.347606163902862e-24,-9.758961191881936e-24,-9.713443324395048e-24,-5.364459160338221e-26,1.1388656078997748e-23,-5.364379014390763e-26,1.159179524808264e-23,3.885491436901851e-29,1.5220727400684191e-25,6.572702872715562e-29,1.7232250801814272e-25,3.62660975721544e-24,7.376722228405138e-33,5.054147987631662e-30,3.679952677667555e-28,2.7599596514085006e-25,5.174829216920497e-23
8.34,9.933285733593271e-09,5.584147572371641e-08,4.981692497392175e-09,1.4168540954749177e-11,1.0589001767943974e-07,2.823778703667964e-07,5.222836106113265e-06,3.714016793517705e-11,1.047008652674868e-05,2.7855125932949548e-08,7.445543041617228e-11,4.258509460911953e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3469664871440995e-24,-9.754521833271741e-24,-9.709025603857547e-24,-5.362003132208591e-26,1.1383439763240698e-23,-5.361923132210144e-26,1.1586485547260524e-23,3.883536512213806e-29,1.5213715851853175e-25,6.569470520743756e-29,1.7224283139681253e-25,3.6248835157474406e-24,7.373294193004553e-33,5.051820320737938e-30,3.678203319286402e-28,2.758647635066281e-25,5.1723692301009804e-23
8.35,9.928737192127106e-09,5.58159097768284e-08,4.979411331899209e-09,1.416205302681591e-11,1.0584152948545565e-07,2.8224856638492985e-07,5.228007246342302e-06,3.717694048788477e-11,1.046529299930987e-05,2.7882705347488898e-08,7.442134242185505e-11,4.2565594551949597e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.346327114441527e-24,-9.750084585023357e-24,-9.704609983396187e-24,-5.359548271614406e-26,1.1378225927192272e-23,-5.359468417496719e-26,1.1581178370539998e-23,3.881582515872425e-29,1.5206707636385595e-25,6.566239705354863e-29,1.7216319265178964e-25,3.6231580948924234e-24,7.369872035075721e-33,5.049493406160598e-30,3.676454792507291e-28,2.7573362424244335e-25,5.1699104126988274e-23
8.36,9.924190812925928e-09,5.579035598336412e-08,4.977131250816333e-09,1.4155568183084357e-11,1.05793064341569e-07,2.82119323871003e-07,5.233175928338181e-06,3.7213695559823386e-11,1.0460501750596364e-05,2.7910271651451415e-08,7.438727063213375e-11,4.2546103764628286e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.345688045710885e-24,-9.745649446134698e-24,-9.700196462017911e-24,-5.357094578000467e-26,1.1373014569673121e-23,-5.357014869694185e-26,1.1575873716721685e-23,3.8796294478777076e-29,1.5199702752626356e-25,6.563010425815346e-29,1.7208359176506402e-25,3.6214334942601246e-24,7.366448407778951e-33,5.047167243899643e-30,3.6747070969349e-28,2.756025473186465e-25,5.1674527641581245e-23
8.370000000000001,9.919646594961847e-09,5.5764814337546114e-08,4.97485225362805e-09,1.4149086422088366e-11,1.0574462223682237e-07,2.819901427957954e-07,5.238342153269487e-06,3.725043315930283e-11,1.0455712779524913e-05,2.793782485106955e-08,7.43532150393051e-11,4.252662224274893e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3450492807234695e-24,-9.74121641560067e-24,-9.695785038711605e-24,-5.354642050812528e-26,1.1367805689505869e-23,-5.354562488248296e-26,1.1570571584605262e-23,3.87767730793578e-29,1.5192701198619434e-25,6.559782681397409e-29,1.72004028718655e-25,3.619709713460656e-24,7.363029188585997e-33,5.044842586271457e-30,3.6729602321740913e-28,2.7547153270560226e-25,5.164996283923223e-23
8.38,9.915104537207462e-09,5.5739284833599704e-08,4.972574339819099e-09,1.4142607742362479e-11,1.0569620316026347e-07,2.818610231301007e-07,5.2435059223042466e-06,3.728715329462906e-11,1.0450926085012782e-05,2.7965364952572766e-08,7.431917563566954e-11,4.250714998190698e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.344410819431132e-24,-9.736785492419186e-24,-9.691375712502267e-24,-5.352190689495828e-26,1.1362599285512107e-23,-5.352111272603632e-26,1.1565271972992101e-23,3.875726097809884e-29,1.5185702973010661e-25,6.556556471367515e-29,1.7192450349456284e-25,3.617986752104224e-24,7.359609969393043e-33,5.0425179286432706e-30,3.6712141978299217e-28,2.753405803736898e-25,5.16254097143874e-23
8.39,9.910564638635868e-09,5.571376746575294e-08,4.97029750887447e-09,1.4136132142441934e-11,1.0564780710094529e-07,2.8173196484472626e-07,5.248667236609933e-06,3.732385597410412e-11,1.044614166597775e-05,2.7992891962187612e-08,7.428515241353106e-11,4.248768697769996e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3437726616412796e-24,-9.732356675594181e-24,-9.686968482366748e-24,-5.349740493496196e-26,1.1357395356515118e-23,-5.349661222206828e-26,1.1559974880684139e-23,3.87377581426741e-29,1.517870807414494e-25,6.553331794999017e-29,1.7184501607481275e-25,3.616264609801505e-24,7.356190750200088e-33,5.040195527964238e-30,3.6694689935076283e-28,2.752096902933022e-25,5.1600868261495554e-23
8.4,9.906026898220637e-09,5.568826222823662e-08,4.9680217602793955e-09,1.4129659620862677e-11,1.0559943404792604e-07,2.8160296791049345e-07,5.253826097353464e-06,3.7360541206026104e-11,1.0441359521338109e-05,2.8020405886137638e-08,7.425114536519742e-11,4.246823322572748e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3431348071853935e-24,-9.727929964111532e-24,-9.682563347330044e-24,-5.34729146225946e-26,1.1352193901338373e-23,-5.347212336504521e-26,1.1554680306484252e-23,3.8718264578961053e-29,1.5171716500668103e-25,6.550108651563544e-29,1.71765566441427e-25,3.614543286162798e-24,7.352777408478888e-33,5.0378746319179745e-30,3.66772461881264e-28,2.750788624348466e-25,5.157633847500813e-23
8.41,9.90149131493584e-09,5.5662769115284284e-08,4.965747093519353e-09,1.4123190176161335e-11,1.0555108399026904e-07,2.8147403229823745e-07,5.258982505701204e-06,3.739720899868914e-11,1.043657965001267e-05,2.8047906730643444e-08,7.421715448298e-11,4.2448788721591264e-07,3000.0,8000.0,1500.0,16000.0,30000.0,700.0,3000.0,8.64,1500.0,17.28,0.54,10800.0,130.0,2740.0,3000.0,4.0,1500.0,8.0,19.7,3.74,19.85,1.74,20.0,0.81,3000.0,4.0,1500.0,8.0,0.05,0.0012,0.05,0.0012,0.05,0.0012,20.0,1e-16,1.3424972560153253e-24,-9.723505356987208e-24,-9.678160306362987e-24,-5.344843595232034e-26,1.1346994918805813e-23,-5.344764614941877e-26,1.1549388249194753e-23,3.869878028402096e-29,1.5164728250624126e-25,6.546887040331004e-29,1.7168615457644995e-25,3.612822780798969e-24,7.349365536125626e-33,5.0355529835553264e-30,3.6659810733505725e-28,2.749480967687442e-25,5.155182034937921e-23
