A,AL,ALL,B,BL,BLL,D,DL,DLL,I,IL,ILL,Time
1.3949672900947435e-11,4.90473815126188e-09,4.192726677784552e-07,2.7801584428527636e-07,1.0425428486014657e-07,9.77984222611675e-09,3.838067755970415e-11,2.8785508151633647e-08,5.397282772214666e-06,7.330548346069549e-11,5.4979017155043995e-08,1.0308378500369812e-05,8.68
1.3943289017515609e-11,4.902493567976494e-09,4.1908079435882543e-07,2.778886139035587e-07,1.0420657425340154e-07,9.77536662792832e-09,3.8416860404580233e-11,2.881264528529913e-08,5.402370984779806e-06,7.327194212293957e-11,5.4953861199793574e-08,1.0303661844958199e-05,8.69
1.3936908168825296e-11,4.900250051710917e-09,4.1888901215111055e-07,2.77761444004042e-07,1.0415888632710809e-07,9.770893157329428e-09,3.845302604901985e-11,2.883976951863726e-08,5.407456778533566e-06,7.323841672991246e-11,5.492871720306691e-08,1.0298947431728813e-05,8.700000000000001
1.3930530353433856e-11,4.8980076019579135e-09,4.1869732111195063e-07,2.776343345579746e-07,1.0411122107048449e-07,9.766421813308674e-09,3.848917450119966e-11,2.8866880857780523e-08,5.412540154625788e-06,7.320490727403442e-11,5.490358515917922e-08,1.0294235259615779e-05,8.71
1.3924155569899334e-11,4.895766218210491e-09,4.1850572119800634e-07,2.7750728553661845e-07,1.0406357847275409e-07,9.761952594855137e-09,3.852530576929241e-11,2.889397930885851e-08,5.417621114205769e-06,7.317141374772933e-11,5.487846506244842e-08,1.0289525327553724e-05,8.72
1.3917783816780455e-11,4.8935258999618935e-09,4.1831421236595897e-07,2.7738029691124914e-07,1.0401595852314544e-07,9.757485500958368e-09,3.856141986146704e-11,2.8921064877997886e-08,5.422699658422259e-06,7.31379361434247e-11,5.4853356907195126e-08,1.0284817634477785e-05,8.73
1.3911415092636641e-11,4.891286646705612e-09,4.181227945725105e-07,2.772533686531558e-07,1.0396836121089219e-07,9.75302053060841e-09,3.859751678588854e-11,2.8948137571322412e-08,5.427775788423463e-06,7.310447445355157e-11,5.4828260687742654e-08,1.02801121793236e-05,8.74
1.3905049396027984e-11,4.889048457935374e-09,4.179314677743833e-07,2.7712650073364134e-07,1.0392078652523306e-07,9.748557682795783e-09,3.863359655071804e-11,2.8975197394952937e-08,5.43284950535704e-06,7.307102867054458e-11,5.4803176398417e-08,1.0275408961027316e-05,8.75
1.3898686725515266e-11,4.886811333145148e-09,4.1774023192832055e-07,2.7699969312402236e-07,1.0387323445541193e-07,9.744096956511478e-09,3.866965916411278e-11,2.900224435500739e-08,5.4379208103701025e-06,7.303759878684204e-11,5.4778104033546895e-08,1.0270707978525587e-05,8.76
1.3892327079659972e-11,4.8845752718291465e-09,4.175490869910859e-07,2.768729457956289e-07,1.0382570499067783e-07,9.739638350746977e-09,3.870570463422615e-11,2.9029278457600805e-08,5.442989704609219e-06,7.300418479488579e-11,5.475304358746375e-08,1.026600923075557e-05,8.77
1.3885970457024237e-11,4.8823402734818175e-09,4.1735803291946335e-07,2.767462587198048e-07,1.0377819812028481e-07,9.735181864494236e-09,3.8741732969207625e-11,2.9056299708845297e-08,5.448056189220412e-06,7.297078668712131e-11,5.472799505450164e-08,1.026131271665493e-05,8.78
1.3879616856170903e-11,4.880106337597853e-09,4.1716706967025773e-07,2.766196318679075e-07,1.0373071383349208e-07,9.73072749674569e-09,3.877774417720284e-11,2.9083308114850096e-08,5.453120265349161e-06,7.293740445599759e-11,5.470295842899737e-08,1.0256618435161832e-05,8.790000000000001
1.3873266275663487e-11,4.877873463672183e-09,4.1697619720029427e-07,2.7649306521130794e-07,1.0368325211956396e-07,9.726275246494256e-09,3.881373826635355e-11,2.9110303681721505e-08,5.458181934140397e-06,7.290403809396731e-11,5.467793370529043e-08,1.0251926385214954e-05,8.8
1.3866918714066196e-11,4.87564165119998e-09,4.1678541546641875e-07,2.763665587213909e-07,1.0363581296776989e-07,9.721825112733327e-09,3.8849715244797624e-11,2.913728641556293e-08,5.46324119673851e-06,7.28706875934867e-11,5.4652920877723016e-08,1.024723656575347e-05,8.81
1.3860574169943908e-11,4.873410899676656e-09,4.1659472442549746e-07,2.762401123695544e-07,1.0358839636738436e-07,9.717377094456778e-09,3.888567512066906e-11,2.916425632247488e-08,5.4682980542873455e-06,7.283735294701553e-11,5.462791994063996e-08,1.0242548975717064e-05,8.82
1.3854232641862194e-11,4.871181208597859e-09,4.1640412403441725e-07,2.761137261272105e-07,1.0354100230768696e-07,9.712931190658954e-09,3.8921617902098014e-11,2.9191213408554965e-08,5.4733525079302046e-06,7.280403414701721e-11,5.460293088838884e-08,1.0237863614045921e-05,8.83
1.3847894128387298e-11,4.8689525774594816e-09,4.162136142500854e-07,2.7598739996578444e-07,1.0349363077796243e-07,9.708487400334687e-09,3.895754359721077e-11,2.9218157679897893e-08,5.478404558809845e-06,7.277073118595872e-11,5.457795371531989e-08,1.023318047968073e-05,8.84
1.3841558628086154e-11,4.866725005757653e-09,4.1602319502942956e-07,2.7586113385671534e-07,1.0344628176750056e-07,9.704045722479287e-09,3.899345221412973e-11,2.9245089142595472e-08,5.483454208068483e-06,7.273744405631065e-11,5.4552988415786056e-08,1.0228499571562687e-05,8.85
1.3835226139526368e-11,4.864498492988745e-09,4.158328663293981e-07,2.757349277714557e-07,1.0339895526559625e-07,9.69960615608853e-09,3.902934376097346e-11,2.9272007802736626e-08,5.488501456847788e-06,7.270417275054708e-11,5.4528034984142926e-08,1.0223820888633486e-05,8.86
1.3828896661276236e-11,4.862273038649364e-09,4.1564262810695965e-07,2.756087816814717e-07,1.033516512615495e-07,9.695168700158682e-09,3.906521824585666e-11,2.9298913666407375e-08,5.493546306288891e-06,7.267091726114571e-11,5.45030934147488e-08,1.0219144429835328e-05,8.870000000000001
1.3822570191904729e-11,4.860048642236361e-09,4.154524803191034e-07,2.7548269555824316e-07,1.0330436974466536e-07,9.690733353686482e-09,3.910107567689015e-11,2.9325806739690836e-08,5.498588757532376e-06,7.263767758058793e-11,5.447816370196468e-08,1.0214470194110917e-05,8.88
1.3816246729981501e-11,4.857825303246822e-09,4.1526242292283903e-07,2.753566693732632e-07,1.0325711070425399e-07,9.686300115669145e-09,3.91369160621809e-11,2.935268702866725e-08,5.50362881171829e-06,7.260445370135848e-11,5.4453245840154186e-08,1.0209798180403455e-05,8.89
1.3809926274076886e-11,4.855603021178076e-09,4.1507245587519656e-07,2.752307030980388e-07,1.0320987412963064e-07,9.681868985104366e-09,3.917273940983207e-11,2.9379554539413966e-08,5.508666469986133e-06,7.257124561594587e-11,5.4428339823683685e-08,1.0205128387656653e-05,8.9
1.3803608822761893e-11,4.8533817955276865e-09,4.148825791332265e-07,2.751047967040902e-07,1.031626600101156e-07,9.677439960990309e-09,3.9208545727942933e-11,2.940640927800544e-08,5.5137017334748675e-06,7.253805331684211e-11,5.440344564692218e-08,1.0200460814814718e-05,8.91
1.3797294374608217e-11,4.851161625793459e-09,4.146927926539998e-07,2.749789501629513e-07,1.0311546833503427e-07,9.673013042325622e-09,3.9244335024608895e-11,2.9433251250513247e-08,5.5187346033229115e-06,7.250487679654275e-11,5.437856330424138e-08,1.0195795460822366e-05,8.92
1.3790982928188227e-11,4.848942511473438e-09,4.1450309639460763e-07,2.748531634461696e-07,1.0306829909371713e-07,9.668588228109425e-09,3.928010730792154e-11,2.9460080463006062e-08,5.523765080668144e-06,7.247171604754693e-11,5.435369279001564e-08,1.0191132324624805e-05,8.93
1.3784674482074975e-11,4.8467244520659044e-09,4.1431349031216173e-07,2.7472743652530616e-07,1.0302115227549973e-07,9.664165517341315e-09,3.93158625859686e-11,2.948689692154968e-08,5.528793166647901e-06,7.243857106235739e-11,5.432883409862201e-08,1.0186471405167753e-05,8.94
1.3778369034842187e-11,4.844507447069378e-09,4.141239743637942e-07,2.746017693719354e-07,1.0297402786972263e-07,9.659744909021366e-09,3.935160086683397e-11,2.9513700632207024e-08,5.533818862398981e-06,7.240544183348037e-11,5.430398722444019e-08,1.0181812701397425e-05,8.950000000000001
1.3772066585064267e-11,4.84229149598262e-09,4.1393454850665756e-07,2.7447616195764524e-07,1.0292692586573156e-07,9.655326402150121e-09,3.9387322158597676e-11,2.9540491601038125e-08,5.538842169057637e-06,7.237232835342572e-11,5.427915216185258e-08,1.0177156212260539e-05,8.96
1.37657671313163e-11,4.840076598304625e-09,4.1374521269792466e-07,2.7435061425403727e-07,1.0287984625287723e-07,9.650909995728609e-09,3.942302646933594e-11,2.9567269834100126e-08,5.543863087759587e-06,7.233923061470683e-11,5.425432890524424e-08,1.0172501936704311e-05,8.97
1.3759470672174049e-11,4.837862753534628e-09,4.135559668947886e-07,2.742251262327265e-07,1.0283278902051544e-07,9.646495688758324e-09,3.9458713807121094e-11,2.9594035337447303e-08,5.548881619640006e-06,7.230614860984067e-11,5.422951744900289e-08,1.016784987367646e-05,8.98
1.3753177206213952e-11,4.835649961172106e-09,4.13366811054463e-07,2.740996978653414e-07,1.0278575415800707e-07,9.64208348024124e-09,3.9494384180021696e-11,2.9620788117131057e-08,5.553897765833532e-06,7.227308233134774e-11,5.420471778751893e-08,1.0163200022125205e-05,8.99
1.3746886732013118e-11,4.8334382207167674e-09,4.131777451341818e-07,2.739743291235239e-07,1.0273874165471804e-07,9.637673369179803e-09,3.953003759610243e-11,2.9647528179199902e-08,5.55891152747426e-06,7.224003177175212e-11,5.417992991518543e-08,1.0158552380999263e-05,9.0
1.3740599248149343e-11,4.831227531668562e-09,4.1298876909119917e-07,2.7384901997892955e-07,1.0269175150001931e-07,9.633265354576933e-09,3.956567406342412e-11,2.9674255529699475e-08,5.563922905695749e-06,7.22069969235814e-11,5.4155153826398096e-08,1.0153906949247853e-05,9.01
1.3734314753201092e-11,4.829017893527677e-09,4.127998828827896e-07,2.737237704032273e-07,1.0264478368328693e-07,9.628859435436027e-09,3.9601293590043836e-11,2.9700970174672546e-08,5.568931901631018e-06,7.21739777793668e-11,5.4130389515555336e-08,1.0149263725820693e-05,9.02
1.3728033245747509e-11,4.8268093057945354e-09,4.1261108646624797e-07,2.735985803680995e-07,1.0259783819390195e-07,9.624455610760953e-09,3.9636896184014744e-11,2.9727672120159016e-08,5.573938516412547e-06,7.214097433164305e-11,5.410563697705821e-08,1.0144622709667998e-05,9.03
1.3721754724368413e-11,4.8246017679698005e-09,4.124223797988894e-07,2.734734498452421e-07,1.0255091502125052e-07,9.620053879556054e-09,3.9672481853386225e-11,2.9754361372195908e-08,5.5789427511722795e-06,7.210798657294837e-11,5.40808962053104e-08,1.0139983899740483e-05,9.040000000000001
1.3715479187644298e-11,4.822395279554372e-09,4.1223376283804934e-07,2.733483788063644e-07,1.0250401415472382e-07,9.615654240826145e-09,3.970805060620379e-11,2.9781037936817363e-08,5.583944607041617e-06,7.20750144958246e-11,5.4056167194718324e-08,1.0135347294989368e-05,9.05
1.370920663415633e-11,4.820189840049385e-09,4.120452355410836e-07,2.732233672231891e-07,1.0245713558371804e-07,9.611256693576514e-09,3.974360245050918e-11,2.980770182005468e-08,5.588944085151427e-06,7.20420580928171e-11,5.403144993969098e-08,1.013071289436636e-05,9.06
1.3702937062486354e-11,4.817985448956215e-09,4.1185679786536805e-07,2.7309841506745257e-07,1.0241027929763447e-07,9.606861236812925e-09,3.977913739434029e-11,2.983435302793628e-08,5.593941186632038e-06,7.200911735647481e-11,5.4006744434640094e-08,1.0126080696823675e-05,9.07
1.3696670471216885e-11,4.815782105776473e-09,4.116684497682991e-07,2.7297352231090435e-07,1.0236344528587938e-07,9.60246786954161e-09,3.981465544573118e-11,2.986099156648772e-08,5.598935912613241e-06,7.197619227935018e-11,5.398205067398001e-08,1.0121450701314022e-05,9.08
1.3690406858931118e-11,4.813579810012004e-09,4.1148019120729314e-07,2.728486889253075e-07,1.023166335378641e-07,9.598076590769275e-09,3.9850156612712095e-11,2.988761744173167e-08,5.603928264224291e-06,7.194328285399918e-11,5.395736865212772e-08,1.0116822906790606e-05,9.09
1.368414622421291e-11,4.8113785611648934e-09,4.1129202213978696e-07,2.7272391488243864e-07,1.0226984404300499e-07,9.593687399503102e-09,3.9885640903309477e-11,2.9914230659687966e-08,5.608918242593904e-06,7.191038907298133e-11,5.3932698363502866e-08,1.0112197312207135e-05,9.1
1.36778885656468e-11,4.809178358737463e-09,4.111039425232375e-07,2.7259920015408763e-07,1.0222307679072348e-07,9.58930029475074e-09,3.992110832554595e-11,2.994083122637358e-08,5.613905848850261e-06,7.187751092885975e-11,5.3908039802527796e-08,1.010757391651781e-05,9.11
1.3671633881818002e-11,4.806979202232272e-09,4.1091595231512205e-07,2.7247454471205774e-07,1.0217633177044595e-07,9.584915275520312e-09,3.99565588874403e-11,2.99674191478026e-08,5.618891084121007e-06,7.184464841420097e-11,5.388339296362747e-08,1.010295271867733e-05,9.120000000000001
1.3665382171312402e-11,4.804781091152113e-09,4.1072805147293793e-07,2.723499485281658e-07,1.0212960897160388e-07,9.580532340820412e-09,3.999199259700754e-11,2.999399442998628e-08,5.6238739495332495e-06,7.181180152157519e-11,5.385875784122946e-08,1.0098333717640894e-05,9.13
1.3659133432716548e-11,4.802584025000016e-09,4.1054023995420283e-07,2.7222541157424194e-07,1.0208290838363373e-07,9.576151489660101e-09,4.002740946225885e-11,3.0020557078933e-08,5.628854446213561e-06,7.177897024355604e-11,5.383413442976407e-08,1.0093716912364194e-05,9.14
1.3652887664617668e-11,4.800388003279248e-09,4.103525177164546e-07,2.721009338221296e-07,1.02036229995977e-07,9.571772721048923e-09,4.0062809491201595e-11,3.00471071006483e-08,5.6338325752879805e-06,7.174615457272075e-11,5.3809522723664216e-08,1.0089102301803418e-05,9.15
1.3646644865603665e-11,4.798193025493313e-09,4.1016488471725124e-07,2.719765152436858e-07,1.0198957379808021e-07,9.56739603399688e-09,4.009819269183935e-11,3.0073644501134855e-08,5.638808337882008e-06,7.171335450165004e-11,5.3784922717365415e-08,1.0084489884915254e-05,9.16
1.3640405034263104e-11,4.79599909114595e-09,4.0997734091417096e-07,2.718521558107807e-07,1.019429397793949e-07,9.56302142751445e-09,4.013355907217187e-11,3.0100169286392476e-08,5.64378173512061e-06,7.168057002292813e-11,5.376033440530589e-08,1.0079879660656884e-05,9.17
1.3634168169185224e-11,4.793806199741132e-09,4.09789886264812e-07,2.7172785549529813e-07,1.0189632792937757e-07,9.558648900612584e-09,4.016890864019512e-11,3.012668146241814e-08,5.648752768128219e-06,7.164780112914283e-11,5.3735757781926485e-08,1.0075271627985984e-05,9.18
1.3627934268959943e-11,4.791614350783072e-09,4.0960252072679297e-07,2.7160361426913504e-07,1.0184973823748986e-07,9.5542784523027e-09,4.020424140390126e-11,3.015318103520598e-08,5.653721438028733e-06,7.161504781288546e-11,5.371119284167069e-08,1.0070665785860728e-05,9.19
1.3621703332177844e-11,4.789423543776217e-09,4.094152442577524e-07,2.714794321042018e-07,1.0180317069319829e-07,9.549910081596683e-09,4.023955737127866e-11,3.017966801074724e-08,5.6586877459455145e-06,7.158231006675079e-11,5.3686639578984637e-08,1.0066062133239785e-05,9.200000000000001
1.3615475357430172e-11,4.7872337782252465e-09,4.092280568153493e-07,2.7135530897242214e-07,1.0175662528597445e-07,9.545543787506898e-09,4.027485655031187e-11,3.0206142395030363e-08,5.663651693001392e-06,7.154958788333723e-11,5.36620979883171e-08,1.0061460669082319e-05,9.21
1.3609250343308854e-11,4.78504505363508e-09,4.090409583572625e-07,2.7123124484573316e-07,1.0171010200529488e-07,9.541179569046165e-09,4.0310138948981655e-11,3.023260419404092e-08,5.6686132803186616e-06,7.151688125524663e-11,5.363756806411948e-08,1.0056861392347986e-05,9.22
1.3603028288406474e-11,4.782857369510868e-09,4.08853948841191e-07,2.711072396960853e-07,1.0166360084064122e-07,9.536817425227785e-09,4.034540457526499e-11,3.025905341376163e-08,5.673572509019085e-06,7.148419017508434e-11,5.361304980084581e-08,1.005226430199694e-05,9.23
1.3596809191316303e-11,4.780670725357999e-09,4.0866702822485393e-07,2.7098329349544237e-07,1.0161712178150001e-07,9.532457355065523e-09,4.0380653437135055e-11,3.028549006017239e-08,5.6785293802238905e-06,7.145151463545927e-11,5.3588543192952796e-08,1.0047669396989827e-05,9.24
1.3590593050632262e-11,4.778485120682099e-09,4.0848019646599056e-07,2.7085940621578137e-07,1.015706648173629e-07,9.528099357573613e-09,4.0415885542561254e-11,3.031191413925024e-08,5.683483895053774e-06,7.141885462898384e-11,5.356404823489976e-08,1.004307667628779e-05,9.25
1.3584379864948948e-11,4.776300554989023e-09,4.082934535223602e-07,2.7073557782909284e-07,1.0152422993772638e-07,9.52374343176676e-09,4.045110089950918e-11,3.033832565696937e-08,5.688436054628898e-06,7.138621014827396e-11,5.353956492114862e-08,1.0038486138852462e-05,9.26
1.3578169632861624e-11,4.774117027784866e-09,4.081067993517424e-07,2.706118083073803e-07,1.0147781713209208e-07,9.519389576660137e-09,4.0486299515940637e-11,3.0364724619301164e-08,5.693385860068894e-06,7.135358118594906e-11,5.3515093246163993e-08,1.0033897783645973e-05,9.27
1.3571962352966231e-11,4.771934538575953e-09,4.0792023391193654e-07,2.70488097622661e-07,1.0143142638996654e-07,9.515037791269382e-09,4.052148139981368e-11,3.0391111032214135e-08,5.698333312492858e-06,7.132096773463212e-11,5.3490633204413096e-08,1.0029311609630945e-05,9.28
1.3565758023859364e-11,4.769753086868851e-09,4.077337571607621e-07,2.703644457469651e-07,1.0138505770086133e-07,9.510688074610599e-09,4.055664655908254e-11,3.0417484901673966e-08,5.7032784130193585e-06,7.128836978694952e-11,5.3466184790365744e-08,1.002472761577049e-05,9.290000000000001
1.3559556644138292e-11,4.767572672170352e-09,4.0754736905605887e-07,2.7024085265233637e-07,1.0133871105429295e-07,9.506340425700368e-09,4.0591795001697686e-11,3.0443846233643505e-08,5.708221162766428e-06,7.125578733553126e-11,5.3441747998494434e-08,1.0020145801028222e-05,9.3
1.3553358212400946e-11,4.765393293987493e-09,4.0736106955568636e-07,2.7011731831083166e-07,1.0129238643978294e-07,9.501994843555734e-09,4.06269267356058e-11,3.047019503408277e-08,5.713161562851569e-06,7.12232203730108e-11,5.341732282327427e-08,1.0015566164368236e-05,9.31
1.3547162727245932e-11,4.763214951827536e-09,4.0717485861752424e-07,2.6999384269452113e-07,1.0124608384685779e-07,9.497651327194203e-09,4.066204176874979e-11,3.0496531308948946e-08,5.718099614391754e-06,7.119066889202506e-11,5.339290925918297e-08,1.0010988704755127e-05,9.32
1.3540970187272515e-11,4.761037645197982e-09,4.069887361994722e-07,2.698704257754884e-07,1.0119980326504896e-07,9.493309875633754e-09,4.069714010906881e-11,3.0522855064196374e-08,5.7230353185034235e-06,7.115813288521454e-11,5.336850730070091e-08,1.0006413421153982e-05,9.33
