Time,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,a,b,c,d,e,f,h,g,i,j,k,l,m,n,o,s,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,q1,q2,q3,q4,dawn,dusk,dawn1,dusk1,dawn2,dusk2,L,D,parameter_1,def,cL_m_trscr,cL_m_degr,cL_trsl,cL_degr,cL_modif,cLm_degr,cT_m_trscr,cT_m_degr,cT_trsl,cT_degr,cT_modif,cTm_degr,cY_m_trscr,cY_m_degr,cY_trsl,cY_degr,cP_trsl,cP_degr,cP9_m_trscr,cP9_m_degr,cP9_trsl,cP9_degr,cP7_m_trscr,cP7_m_degr,cP7_trsl,cP7_degr,cNI_m_trscr,cNI_m_degr,cNI_trsl,cNI_degr,cG_m_trscr,cG_m_degr,cG_trsl,cG_degr,cG_cZTL_assoc,cZTL_trsl,cZTL_degr,cZG_degr
6.1,0.013174661178290909,0.5333700441265142,0.30056299094873584,0.053433578856818084,0.2259506476674371,0.3454920373984465,0.7031298297073039,0.0022617016925427554,0.8911182586394925,0.9972745512408548,0.6058252652576692,0.07287454933477448,0.20633183824782791,0.10505862740074144,0.10672703960107786,0.21534911154575473,0.27123165104546576,0.3186705650022074,0.2935157629215989,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.999999999918376,8.162404085965136e-11,0.5,1.0,0.0014576347847605705,0.02885413258137333,0.021373431542160246,0.08990043139133932,0.029787833201592152,0.04519012953348742,0.03920851195100724,0.03151758822022243,0.02815571214339871,0.05221156642503698,0.012273778645841504,0.029883571087082197,0.4174751378372743,0.27123165104546576,0.11934192646000494,0.06460473346372642,2.443182948848607e-11,0.002261701692358146,0.03817261898933632,0.07287454933477448,0.051012184534342135,0.19386408496552998,0.22763138919313797,0.2792368743474394,0.39890982049634194,0.276246660228431,0.519052144278565,0.35156491485365193,0.25312673869462937,0.10364761122249501,0.6654040018034795,0.5333700441265142,0.12267511014909828,0.0026349322356581818,0.11600912178951521,0.45,0.3522189155059187,0.06373411300044149
6.11,0.013215035234248801,0.5346912958972125,0.29987857336578627,0.05316033530410084,0.22579606446211922,0.34698759787897226,0.7048024377207557,0.0022391973475861483,0.8923419551272915,0.9967549259537055,0.6043978190657332,0.07252864713769949,0.2060915996115657,0.10513615677935029,0.10655102635273862,0.21589888245839525,0.2726976716640013,0.31919420701497836,0.29333316223419126,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999999170699,8.293010722582039e-11,0.5,1.0,0.001454249143027291,0.028706581062891874,0.021264134121067223,0.08962070732275507,0.0296449926495978,0.04515921289242385,0.039355858681997785,0.03154084703380509,0.02817649001686588,0.05216834629738016,0.012241440448962656,0.029834287377529738,0.4196583557144864,0.2726976716640013,0.11998697553216056,0.06476966473751858,2.482332310490559e-11,0.0022391973474004514,0.03804984314175747,0.07252864713769949,0.05077005299638964,0.19340730218524088,0.22677230170228896,0.2790913792670376,0.39870197038148225,0.2766260061405218,0.5194354837714711,0.35240121886037784,0.25372887757947205,0.10409627936671312,0.6669072604633156,0.5346912958972125,0.1229789980563589,0.0026430070468497604,0.11629224220872128,0.45,0.3519997946810295,0.06383884140299567
6.12,0.01325553608732665,0.5360143553003512,0.2991958591678861,0.05288852958410026,0.2256403652181593,0.3484846826862486,0.7064705109880154,0.0022169168999619823,0.8935597745115277,0.9962281782549155,0.602972523914142,0.07218496648026096,0.20585200174731647,0.10521493006170649,0.10637518285126821,0.21645346300180418,0.2741708630419784,0.3197196332642249,0.29314992327961525,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.999999999915631,8.43689562657346e-11,0.5,1.0,0.001450880351809328,0.028559805974075498,0.021155411833060026,0.08934175129086677,0.02950257945728954,0.04512807304363187,0.039504160923038205,0.03156447901851194,0.02819760125653734,0.05212530643352757,0.01220920843696823,0.029785051197098632,0.421848546647216,0.2741708630419784,0.1206351797384705,0.06493603890054125,2.5254575190227082e-11,0.0022169168997749436,0.037927363377011886,0.07218496648026096,0.05052947653618267,0.19295120773799068,0.22591395200532308,0.27894388991137636,0.3984912713019662,0.2770035301505918,0.5198155755855532,0.3532352554940077,0.25432938395568555,0.10454540480896171,0.6684098266929723,0.5360143553003512,0.12328330171908079,0.0026511072174653302,0.11657578159027424,0.45,0.3517799079355383,0.06394392665284498
6.13,0.013296163454510053,0.5373391973261543,0.29851484639537784,0.05261815412369988,0.2254835564493623,0.3499832709278325,0.7081340398217972,0.0021948581247164187,0.8947717065906187,0.9956943355329178,0.6015493883711064,0.07184348818962537,0.2056130461891958,0.10529495310802145,0.10619950968361896,0.21701287027691768,0.2756512230927802,0.3202468443387484,0.29296604953967853,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999999140572,8.594280842544322e-11,0.5,1.0,0.001447528356773696,0.028413803225441292,0.021047261648892073,0.08906356485003572,0.02936059557096015,0.045096711289872464,0.03965342941297226,0.031588485932406436,0.02821904743294975,0.05208244738983746,0.012177082811597472,0.02973586271013552,0.42404568233071227,0.2756512230927802,0.12128653816082327,0.0651038610830753,2.5726252846232905e-11,0.0021948581245277866,0.03780517570480223,0.07184348818962537,0.05029044173273776,0.1924958043656081,0.2250563598722195,0.278794413949217,0.39827773421316714,0.27737922909615226,0.5201924347062812,0.3540670199108986,0.254928254335847,0.104994981281508,0.6699116751946155,0.5373391973261543,0.1235880153850155,0.0026592326909020106,0.11685973441799725,0.45,0.35155925944761424,0.06404936886774969
6.14,0.013336917051401283,0.5386657969597257,0.2978355330403977,0.052349201390870806,0.22532564467752295,0.3514833417369468,0.709793014738592,0.0021730188198948244,0.8959777413040096,0.9951534253014811,0.6001284208378436,0.07150419324725418,0.20537473448068067,0.10537623186464816,0.10602400743716153,0.21757712132747253,0.2771387494748881,0.32077584077022003,0.29278154451056965,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999999123459,8.765410619560043e-11,0.5,1.0,0.0014441931037236279,0.02826856874969365,0.020939680555751804,0.08878614950117211,0.029219042893092562,0.04506512893550459,0.03980367502123962,0.03161286955939445,0.028240830139725708,0.05203976972350509,0.012145063773260967,0.02968672208110415,0.42624973399919114,0.2771387494748881,0.12194104976895076,0.06527313639824175,2.62390896519589e-11,0.0021730188197043505,0.03768327621772332,0.07150419324725418,0.05005293527307793,0.19204109475648418,0.22419954498604275,0.2786429590844147,0.39806137012059245,0.27775309985843294,0.5205660760607229,0.354896507369296,0.25552548530589314,0.10544500252431897,0.6714127807343488,0.5386657969597257,0.12389313330073692,0.0026673834102802566,0.1171440951780435,0.45,0.3513378534126836,0.06415516815404401
6.15,0.013377796592240594,0.5399941291821344,0.29715791704791156,0.05208166389433795,0.22516663643176227,0.35298487427356356,0.7114474264563883,0.002151396806166151,0.897177868732353,0.9946054751984158,0.5987096295510408,0.07116706278801915,0.20513706817488706,0.10545877236534033,0.10584867669965743,0.21814623313880172,0.27863343958897957,0.32130662303327323,0.29259641170265144,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999999104943,8.950573615607027e-11,0.5,1.0,0.0014408745385938457,0.02812409850154401,0.020832665557129173,0.08850950669217783,0.02907792328259552,0.045033327286352454,0.03995490874871823,0.0316376317096021,0.028262950993911212,0.05199727399265503,0.012113151521081791,0.029637629474577713,0.4284606724233245,0.27863343958897957,0.12259871341915102,0.06544386994164052,2.6793952140351165e-11,0.0021513968059735885,0.0375616610898452,0.07116706278801915,0.0498169439516134,0.1915870815463608,0.22334352694165727,0.27848953305555646,0.39784219007936633,0.27812513936243816,0.5209365145172217,0.3557237132281941,0.25612107352429975,0.10589546228538645,0.672913118141115,0.5399941291821344,0.12419864971189092,0.002675559318448119,0.11742885835931262,0.45,0.3511156940431817,0.06426132460665465
6.16,0.01341880178992751,0.5413241689714998,0.29648199631675065,0.05181553418324641,0.22500653824786385,0.354487847725486,0.7130972658923914,0.0021299899264473226,0.8983720790976869,0.9940505129842793,0.5972930225853191,0.07083207809931766,0.20490004883484772,0.10554258073251142,0.10567351805923168,0.21872022263662927,0.28013529057502434,0.3218391915455957,0.29241065464025506,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999999084992,9.150080693132168e-11,0.5,1.0,0.0014375726074459336,0.027980388457530713,0.020726213672682212,0.08823363781839655,0.028937238555046423,0.045001307649572775,0.04010714172855687,0.03166277421975343,0.028285411636313065,0.05195496075643348,0.012081346252936772,0.02958858505523118,0.43067846790769787,0.28013529057502434,0.12325952785301071,0.06561606679098878,2.7391773340288848e-11,0.002129989926252427,0.03744032657529761,0.07083207809931766,0.04958245466952236,0.19113376731911882,0.22248832524446166,0.2783341436355982,0.3976202051937117,0.27849534457700215,0.5213037648850841,0.3565486329461957,0.2567150157212609,0.10634635432105156,0.6744126623055603,0.5413241689714998,0.12450455886344497,0.0026837603579855022,0.11771401845386552,0.45,0.35089278556830605,0.06436783830911914
6.17,0.013459932356042145,0.5426558913040778,0.2958077687006475,0.05155080484682765,0.22484535666761019,0.35599224130943236,0.7147425241607456,0.002108796045527605,0.8995603627636147,0.9934885665410818,0.5958786078556962,0.07049922062018786,0.20466367803378957,0.10562766317849384,0.10549853210434526,0.21929910668586602,0.2816442993093821,0.3223735466680215,0.2922242768614737,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.999999999906358,9.364198305661375e-11,0.5,1.0,0.0014342872564637838,0.027837434615838735,0.02062032193810351,0.08795854422307078,0.028796990482941282,0.04496907133352204,0.04026038522699742,0.031688298953548154,0.02830821373183635,0.05191283057510077,0.012049648165497655,0.029539588987833605,0.43290309028823387,0.2816442993093821,0.12392349169612814,0.0657897320057598,2.8033353363914578e-11,0.0021087960453301333,0.03731926900685641,0.07049922062018786,0.0493494544341315,0.19068115460756555,0.22163395930914298,0.2781767986315029,0.39739542661643273,0.2788637125148438,0.5216678419142816,0.3573712620803728,0.2573073086978684,0.10679767239632997,0.6759113881788646,0.5426558913040778,0.1248108549999379,0.002691986471208429,0.11799956995733824,0.45,0.3506691322337684,0.0644747093336043
6.18,0.01350118800086649,0.5439892711553448,0.2951352320092717,0.0512874685140659,0.22468309823811908,0.3574980342721179,0.7163831925702533,0.002087813049692996,0.9007427102354838,0.9929196638709916,0.5944663931200506,0.07016847194042407,0.20442795735541144,0.105714026006798,0.10532371942376775,0.21988290208940459,0.2831604624018993,0.32290968870462333,0.29203728191795647,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.999999999904067,9.593303929023023e-11,0.5,1.0,0.0014310184319491312,0.027695232996119534,0.02051498740498674,0.08768422719780603,0.028657180795951673,0.04493661964762382,0.040414650644186256,0.031714207802039394,0.028331358969821866,0.051870884010124185,0.012018057454272379,0.029490641437240415,0.4351345089295811,0.2831604624018993,0.12459060345683569,0.06596487062682137,2.8719824711671012e-11,0.0020878130494927055,0.03719848479453173,0.07016847194042407,0.04911793035829685,0.19022924589422485,0.2207804484584523,0.2780175058838777,0.39716786554839667,0.27923024023262355,0.5220287602951641,0.35819159628512665,0.2578979493252912,0.10724941028523642,0.677409270771537,0.5439892711553448,0.1251175323657293,0.002700237600173298,0.11828550736935277,0.45,0.35044473830154776,0.06458193774092467
6.19,0.013542568433405722,0.5453242835010848,0.2944643840092658,0.051025517853364386,0.22451976951117997,0.3590052058913383,0.7180192626220959,0.0020670388463505988,0.9019191121605645,0.9923438330950409,0.5930563859815844,0.06983981379969202,0.20419288839416166,0.1058016756133714,0.1051490806065499,0.22047162558691483,0.2846837761930059,0.32344761790280463,0.29184967337470213,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999999016222,9.837775039045482e-11,0.5,1.0,0.0014277660803171663,0.02755377963931084,0.020410207140693186,0.08741068798304157,0.028517811181188412,0.044903953902236,0.0405699495149744,0.031740502684011414,0.028354849064383535,0.051829121624270676,0.011986574313646334,0.02944174256838577,0.43737269272246737,0.2846837761930059,0.12526086152492258,0.06614148767607445,2.9452319927634344e-11,0.002067038846147248,0.037077970424158065,0.06983981379969202,0.048887869659784415,0.1897780436121242,0.21992781192200056,0.2778562732666115,0.3969375332380164,0.27959492483099785,0.5223865346581862,0.35900963131104796,0.25848693454395455,0.10770156177110987,0.6789062851521755,0.5453242835010848,0.1254245852052495,0.0027085136866811447,0.1185718251939275,0.45,0.35021960804964253,0.06468952358056093
6.2,0.013584073361409496,0.5466609033184727,0.2937952224252811,0.05076494557221175,0.22435537704259037,0.36051373547705157,0.7196507260075539,0.0020464713636530155,0.9030895593282293,0.9917611024518316,0.5916485938912882,0.06951322808664429,0.2039584727555158,0.1058906184878578,0.1049746162419962,0.22106529385363888,0.2862142367508124,0.3239873344533913,0.29166145480985306,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998990201,1.0097989111557126e-10,0.5,1.0,0.0014245301480922312,0.027413070607456475,0.02030597822821829,0.08713792776852819,0.028378883283471955,0.04487107540851808,0.04072629350970588,0.03176718554635734,0.02837868575474589,0.051787543981699935,0.011955198936923657,0.02939289254627489,0.43961761008101635,0.2862142367508124,0.12593426417035747,0.06631958815609167,3.0231971598029536e-11,0.002046471363446363,0.03695772245598663,0.06951322808664429,0.048659259660650996,0.1893275501455832,0.21907606883507552,0.27769310868651287,0.39670444098073265,0.2799577634546748,0.5227411795736449,0.35982536300377693,0.2590742613627194,0.10815412064693794,0.6804024064461925,0.5466609033184727,0.12573200776324872,0.0027168146722818995,0.11885851793988514,0.45,0.3499937457718237,0.06479746689067827
6.21,0.013625702491393256,0.5479991055871615,0.29312774494101373,0.05050574441684819,0.22418992739149207,0.36202360237246195,0.7212775746057276,0.0020261085501227126,0.9042540426701318,0.99117150029624,0.590243024150403,0.06918869683803533,0.20372471205625403,0.10598086121485624,0.1048003269196374,0.2216639234991867,0.2877518398682073,0.3245288384907245,0.291472629814489,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998962563,1.0374368031307313e-10,0.5,1.0,0.001421310581903588,0.02727310198352613,0.020202297766058124,0.08686594769381188,0.028240398705609134,0.04483798547829842,0.04088369443499382,0.03179425836445687,0.028402870805581473,0.051746151648057556,0.011923931516368497,0.029344091535976342,0.44186922894002806,0.2877518398682073,0.1266108095420112,0.06649917704975601,3.106004530661088e-11,0.0020261085499125166,0.036837737523279644,0.06918869683803533,0.04843208778662473,0.18887776783100205,0.21822523823748005,0.27752802008294725,0.39646860011849605,0.2803187532924702,0.5230927095514291,0.3606387873028638,0.25965992685806194,0.10860708071568213,0.6818976098345074,0.5479991055871615,0.12603979428504714,0.0027251404982786514,0.11914558012125907,0.45,0.3497671557773868,0.0649057676981449
6.22,0.013667455528659533,0.5493388652903667,0.29246194920024,0.05024790717193189,0.22402342711970757,0.363534785955102,0.7228998004812575,0.002005948374276412,0.9054125532603854,0.9905750550981236,0.5888396839128845,0.06886620223783697,0.203491607924739,0.10607241047518023,0.10462621322920315,0.2222675310663313,0.28929658105995354,0.3250721300927522,0.2912832019924208,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998933267,1.0667333683045399e-10,0.5,1.0,0.0014181073284812678,0.02713386987123519,0.02009916286807594,0.08659474884872427,0.028102359008676265,0.04480468542394152,0.04104216423448382,0.03182172314255407,0.028427406007348305,0.05170494519056831,0.011892772243246318,0.02929533970261437,0.44412751675222045,0.28929658105995354,0.12729049566637957,0.06668025931989939,3.193780668715809e-11,0.002005948374062431,0.036718012330907074,0.06886620223783697,0.04820634156648588,0.18842869895764972,0.21737533907239123,0.27736101542747466,0.39623002203924945,0.280677891577362,0.523441139040781,0.36144990024062873,0.2602439281732527,0.10906043579060246,0.6833918705522027,0.5493388652903667,0.12634793901678434,0.002733491105731907,0.11943300625769795,0.45,0.34953984239090496,0.06501442601855044
6.23,0.01370933217731925,0.5506801574159516,0.29179783280785265,0.04999142666020521,0.22385588279107652,0.3650472656379159,0.7245173958820443,0.001985988824249466,0.9065650823157432,0.9899717954410256,0.5874385801878669,0.06854572661635364,0.20325916200119323,0.10616527304711681,0.10445227576059452,0.22287613302980394,0.29084845555978595,0.3256172092811217,0.2910931749599843,0.4,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.54,0.24,0.2,0.2,0.3,0.25,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.28,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9999999998902263,1.097737456490222e-10,0.5,1.0,0.0014149203346519865,0.026995370394864493,0.019996570663368678,0.08632433227387895,0.027964765712308423,0.0447711765582153,0.04120171498960397,0.03184958191413504,0.028452293176627307,0.051663925178129684,0.011861721307865246,0.029246637211361212,0.44639244048543075,0.29084845555978595,0.12797332044630583,0.06686283990894118,3.2866720865090176e-11,0.0019859888240314565,0.03659854365394566,0.06854572661635364,0.04798200863144754,0.18798034576845274,0.21652639018524172,0.2771921027234872,0.3959887181764103,0.28103517558654717,0.5237864824300684,0.36225869794102217,0.26082626251753593,0.1095141796955824,0.6848851638871474,0.5506801574159516,0.12665643620566885,0.0027418664354638502,0.11972079087486817,0.45,0.3493118099519812,0.06512344185622435
