data_set_T,data_set_CLI,data_set_DNK,data_set_H,data_set_KI,data_set_N,data_set_V,data_set__CLE,data_set__CLI,data_set__ECL,data_set__EK,data_set__ENA,data_set__KE,data_set__KI,data_set__MAX_P,data_set__NAE,data_set__NAI
448.0,28.535982,-207.84814,0.28425407,28.566582,0.46318227,-34.786182,113.92163,28.535982,-36.878948,-40.692989,-24.328737,6.2010765,28.566582,6.8000002,57.680595,143.76236
449.0,28.540609,-208.09178,0.28412694,28.47481,0.46325293,-34.781685,113.91893,28.540609,-36.873997,-40.660042,-24.372601,6.1888046,28.47481,6.8000002,57.624317,143.85876
450.0,28.545238,-208.33406,0.28399467,28.383484,0.46332645,-34.777,113.91622,28.545238,-36.869045,-40.626892,-24.416271,6.1766372,28.383484,6.8000002,57.568302,143.95471
451.0,28.549866,-208.575,0.28385776,28.292606,0.4634026,-34.772152,113.91352,28.549866,-36.864094,-40.593548,-24.459753,6.1645718,28.292606,6.8000002,57.512547,144.05022
452.0,28.554493,-208.81461,0.28371623,28.202181,0.46348134,-34.767136,113.91082,28.554493,-36.859146,-40.560036,-24.503042,6.1526041,28.202181,6.8000002,57.457054,144.14528
453.0,28.55912,-209.05287,0.28357026,28.112202,0.46356258,-34.761963,113.90812,28.55912,-36.854198,-40.526356,-24.546141,6.1407328,28.112202,6.8000002,57.401825,144.23988
454.0,28.563749,-209.28984,0.28342032,28.022673,0.46364602,-34.756649,113.90542,28.563749,-36.849247,-40.492531,-24.589048,6.128953,28.022673,6.8000002,57.346859,144.33405
455.0,28.568378,-209.52551,0.28326654,27.933594,0.46373168,-34.75119,113.90272,28.568378,-36.844299,-40.458576,-24.631763,6.1172628,27.933594,6.8000002,57.292152,144.42775
456.0,28.573009,-209.75987,0.28310925,27.844967,0.4638193,-34.745609,113.90001,28.573009,-36.839348,-40.424503,-24.674286,6.1056581,27.844967,6.8000002,57.237709,144.52101
457.0,28.577642,-209.99297,0.28294826,27.75679,0.46390897,-34.739895,113.89731,28.577642,-36.834396,-40.390324,-24.716616,6.0941372,27.75679,6.8000002,57.183529,144.61382
458.0,28.582275,-210.22478,0.28278393,27.669064,0.46400058,-34.734058,113.8946,28.582275,-36.829445,-40.356045,-24.758757,6.0826983,27.669064,6.8000002,57.129612,144.70618
459.0,28.586912,-210.45532,0.28261653,27.581787,0.46409389,-34.728115,113.8919,28.586912,-36.824493,-40.321682,-24.800703,6.0713382,27.581787,6.8000002,57.075954,144.7981
460.0,28.591551,-210.68462,0.28244612,27.494963,0.46418896,-34.722057,113.88919,28.591551,-36.819534,-40.287243,-24.842461,6.0600548,27.494963,6.8000002,57.02256,144.88956
461.0,28.596191,-210.91266,0.28227288,27.408587,0.46428561,-34.715897,113.88648,28.596191,-36.814579,-40.252739,-24.884024,6.0488467,27.408587,6.8000002,56.969425,144.98058
462.0,28.600836,-211.13947,0.28209692,27.32266,0.46438381,-34.709641,113.88377,28.600836,-36.80962,-40.218182,-24.925398,6.0377107,27.32266,6.8000002,56.916553,145.07114
463.0,28.605482,-211.36504,0.2819185,27.237183,0.46448344,-34.703289,113.88106,28.605482,-36.804657,-40.183575,-24.966579,6.0266461,27.237183,6.8000002,56.863937,145.16127
464.0,28.610132,-211.58939,0.2817376,27.152153,0.4645845,-34.69685,113.87834,28.610132,-36.79969,-40.14893,-25.00757,6.0156498,27.152153,6.8000002,56.811584,145.25095
465.0,28.614784,-211.81252,0.28155437,27.067574,0.46468687,-34.690327,113.87563,28.614784,-36.794724,-40.114254,-25.04837,6.0047216,27.067574,6.8000002,56.759491,145.34018
466.0,28.619442,-212.03444,0.28136912,26.983438,0.46479043,-34.683727,113.87291,28.619442,-36.789753,-40.079556,-25.08898,5.9938593,26.983438,6.8000002,56.707657,145.42897
467.0,28.624102,-212.25516,0.28118184,26.899752,0.46489516,-34.677052,113.87019,28.624102,-36.784779,-40.044846,-25.129398,5.9830604,26.899752,6.8000002,56.656082,145.51732
468.0,28.628767,-212.47467,0.28099272,26.816511,0.46500096,-34.670307,113.86746,28.628767,-36.7798,-40.010128,-25.169626,5.9723244,26.816511,6.8000002,56.604767,145.60522
469.0,28.633434,-212.69301,0.28080171,26.733717,0.46510786,-34.66349,113.86474,28.633434,-36.774818,-39.97541,-25.209665,5.9616489,26.733717,6.8000002,56.553707,145.69269
470.0,28.638107,-212.91017,0.28060898,26.651365,0.46521577,-34.656612,113.86201,28.638107,-36.769833,-39.940697,-25.249516,5.9510341,26.651365,6.8000002,56.502903,145.77971
471.0,28.642784,-213.12614,0.28041476,26.569458,0.46532455,-34.649677,113.85928,28.642784,-36.764847,-39.905994,-25.289175,5.9404778,26.569458,6.8000002,56.452358,145.86629
472.0,28.647465,-213.34096,0.2802192,26.487995,0.46543413,-34.642689,113.85654,28.647465,-36.759853,-39.871319,-25.328646,5.9299784,26.487995,6.8000002,56.402065,145.95244
473.0,28.652151,-213.5546,0.28002214,26.406975,0.46554461,-34.635647,113.85381,28.652151,-36.754856,-39.836666,-25.367928,5.9195342,26.406975,6.8000002,56.352032,146.03815
474.0,28.656839,-213.76709,0.27982372,26.326393,0.46565589,-34.628551,113.85107,28.656839,-36.749855,-39.80204,-25.407021,5.9091463,26.326393,6.8000002,56.302254,146.12341
475.0,28.661535,-213.97844,0.27962419,26.246252,0.46576783,-34.62141,113.84834,28.661535,-36.74485,-39.767452,-25.445927,5.8988118,26.246252,6.8000002,56.252728,146.20825
476.0,28.666235,-214.18863,0.27942368,26.166552,0.46588039,-34.614231,113.84559,28.666235,-36.739841,-39.73291,-25.484644,5.8885298,26.166552,6.8000002,56.203457,146.29265
477.0,28.670938,-214.39769,0.27922216,26.08729,0.46599355,-34.607014,113.84284,28.670938,-36.734825,-39.698414,-25.523174,5.8782992,26.08729,6.8000002,56.154438,146.37662
478.0,28.675648,-214.60562,0.27901965,26.008465,0.46610731,-34.599758,113.8401,28.675648,-36.729809,-39.663971,-25.561518,5.8681197,26.008465,6.8000002,56.105671,146.46014
479.0,28.680363,-214.81241,0.27881637,25.930077,0.46622154,-34.592472,113.83734,28.680363,-36.724785,-39.629585,-25.599674,5.8579898,25.930077,6.8000002,56.057159,146.54324
480.0,28.685081,-215.0181,0.27861226,25.852125,0.46633631,-34.585152,113.83459,28.685081,-36.719757,-39.595261,-25.637646,5.847909,25.852125,6.8000002,56.008896,146.62592
481.0,28.689806,-215.22266,0.27840742,25.774605,0.46645156,-34.577801,113.83183,28.689806,-36.714722,-39.561001,-25.67543,5.8378763,25.774605,6.8000002,55.960884,146.70816
482.0,28.694536,-215.4261,0.27820203,25.697519,0.46656713,-34.570423,113.82907,28.694536,-36.709686,-39.526814,-25.713028,5.8278913,25.697519,6.8000002,55.91312,146.78998
483.0,28.69927,-215.62845,0.27799609,25.620867,0.46668306,-34.563026,113.8263,28.69927,-36.704643,-39.492699,-25.750443,5.8179526,25.620867,6.8000002,55.865608,146.87137
484.0,28.70401,-215.82968,0.27778974,25.544645,0.46679932,-34.555611,113.82354,28.70401,-36.699596,-39.458664,-25.787672,5.8080597,25.544645,6.8000002,55.818344,146.95233
485.0,28.708755,-216.02983,0.277583,25.468853,0.46691579,-34.548176,113.82076,28.708755,-36.694546,-39.424713,-25.824717,5.7982121,25.468853,6.8000002,55.771328,147.03287
486.0,28.713505,-216.2289,0.27737588,25.39349,0.46703258,-34.540726,113.81799,28.713505,-36.689487,-39.39085,-25.861576,5.7884083,25.39349,6.8000002,55.72456,147.11298
487.0,28.718262,-216.42686,0.27716839,25.318556,0.46714959,-34.533257,113.81522,28.718262,-36.684425,-39.357075,-25.898252,5.7786484,25.318556,6.8000002,55.678036,147.19267
488.0,28.723022,-216.62375,0.27696076,25.244047,0.46726677,-34.525776,113.81244,28.723022,-36.679359,-39.323395,-25.934748,5.7689319,25.244047,6.8000002,55.63176,147.27194
489.0,28.727789,-216.81956,0.27675298,25.169964,0.46738407,-34.518288,113.80965,28.727789,-36.674286,-39.28981,-25.971058,5.7592578,25.169964,6.8000002,55.585728,147.35078
490.0,28.732561,-217.01431,0.27654511,25.096304,0.46750146,-34.510796,113.80687,28.732561,-36.669212,-39.256325,-26.007187,5.7496257,25.096304,6.8000002,55.539944,147.42921
491.0,28.737337,-217.20799,0.27633733,25.023067,0.46761885,-34.5033,113.80408,28.737337,-36.664127,-39.222946,-26.043135,5.7400346,25.023067,6.8000002,55.4944,147.50723
492.0,28.742121,-217.4006,0.27612939,24.950254,0.46773639,-34.4958,113.80128,28.742121,-36.659042,-39.189678,-26.078899,5.7304845,24.950254,6.8000002,55.4491,147.58482
493.0,28.746908,-217.59216,0.27592146,24.877861,0.46785399,-34.488289,113.79849,28.746908,-36.65395,-39.156513,-26.114483,5.7209749,24.877861,6.8000002,55.404045,147.66202
494.0,28.751701,-217.78265,0.27571377,24.805887,0.4679715,-34.480785,113.79569,28.751701,-36.648853,-39.123463,-26.149887,5.7115049,24.805887,6.8000002,55.359226,147.73878
495.0,28.7565,-217.97211,0.27550632,24.734331,0.46808892,-34.473286,113.79289,28.7565,-36.643753,-39.090527,-26.18511,5.7020745,24.734331,6.8000002,55.314655,147.81514
496.0,28.761303,-218.16052,0.27529895,24.663193,0.46820638,-34.46579,113.79009,28.761303,-36.638645,-39.057713,-26.220154,5.6926827,24.663193,6.8000002,55.270321,147.89108
497.0,28.766113,-218.34789,0.2750918,24.59247,0.46832371,-34.458294,113.78728,28.766113,-36.633533,-39.025017,-26.255016,5.6833296,24.59247,6.8000002,55.226227,147.96661
498.0,28.770927,-218.53423,0.27488512,24.522161,0.46844089,-34.450809,113.78447,28.770927,-36.628418,-38.992443,-26.289701,5.6740146,24.522161,6.8000002,55.182369,148.04173
499.0,28.775747,-218.71953,0.27467865,24.452267,0.46855795,-34.443333,113.78165,28.775747,-36.623299,-38.959999,-26.324209,5.6647372,24.452267,6.8000002,55.138752,148.11644
500.0,28.780571,-218.90379,0.27447256,24.382782,0.46867487,-34.435863,113.77884,28.780571,-36.618172,-38.927681,-26.358538,5.6554971,24.382782,6.8000002,55.095371,148.19075
501.0,28.7854,-219.08704,0.27426693,24.313709,0.46879157,-34.42841,113.77602,28.7854,-36.613041,-38.895493,-26.392689,5.6462941,24.313709,6.8000002,55.052231,148.26466
502.0,28.790236,-219.26927,0.2740618,24.245045,0.46890807,-34.420967,113.7732,28.790236,-36.607906,-38.863434,-26.426662,5.6371274,24.245045,6.8000002,55.009323,148.33815
503.0,28.795076,-219.45049,0.27385721,24.17679,0.4690243,-34.41354,113.77037,28.795076,-36.602768,-38.831512,-26.460461,5.6279974,24.17679,6.8000002,54.966648,148.41125
504.0,28.799921,-219.63069,0.27365315,24.108942,0.46914026,-34.406128,113.76755,28.799921,-36.597622,-38.799732,-26.494081,5.6189027,24.108942,6.8000002,54.924213,148.48395
505.0,28.804771,-219.80989,0.27344972,24.041498,0.46925595,-34.398739,113.76471,28.804771,-36.592472,-38.768085,-26.527527,5.6098442,24.041498,6.8000002,54.882008,148.55624
506.0,28.809628,-219.98808,0.27324682,23.974459,0.46937138,-34.391361,113.76188,28.809628,-36.587318,-38.736584,-26.560797,5.6008205,23.974459,6.8000002,54.840038,148.62813
507.0,28.814487,-220.16527,0.27304459,23.907822,0.46948647,-34.384007,113.75904,28.814487,-36.582161,-38.705219,-26.593891,5.5918326,23.907822,6.8000002,54.798298,148.69963
508.0,28.819351,-220.34146,0.27284306,23.841587,0.46960118,-34.376675,113.7562,28.819351,-36.577,-38.674004,-26.626812,5.5828791,23.841587,6.8000002,54.75679,148.77074
509.0,28.824221,-220.51666,0.27264228,23.775751,0.46971557,-34.369362,113.75336,28.824221,-36.571835,-38.642929,-26.659559,5.5739598,23.775751,6.8000002,54.715515,148.84143
510.0,28.829096,-220.69089,0.27244222,23.710316,0.46982959,-34.362076,113.75051,28.829096,-36.566662,-38.612007,-26.692133,5.5650754,23.710316,6.8000002,54.674469,148.91174
511.0,28.833975,-220.86412,0.27224299,23.645275,0.46994317,-34.354813,113.74767,28.833975,-36.561485,-38.581234,-26.724535,5.5562248,23.645275,6.8000002,54.633652,148.98166
512.0,28.838858,-221.03636,0.27204451,23.580633,0.47005638,-34.347576,113.74481,28.838858,-36.556309,-38.55061,-26.756762,5.5474076,23.580633,6.8000002,54.593063,149.05119
513.0,28.843746,-221.20764,0.27184686,23.516384,0.47016916,-34.340366,113.74196,28.843746,-36.551125,-38.520138,-26.788818,5.5386248,23.516384,6.8000002,54.552704,149.12033
514.0,28.848639,-221.37794,0.27165017,23.452528,0.47028145,-34.333183,113.73911,28.848639,-36.545937,-38.489822,-26.820704,5.5298753,23.452528,6.8000002,54.512569,149.18907
515.0,28.853535,-221.54727,0.2714543,23.389065,0.4703933,-34.326031,113.73624,28.853535,-36.540745,-38.45966,-26.852417,5.5211587,23.389065,6.8000002,54.47266,149.25743
516.0,28.858437,-221.71564,0.27125943,23.325993,0.47050467,-34.318913,113.73338,28.858437,-36.535549,-38.429653,-26.883961,5.512475,23.325993,6.8000002,54.43298,149.32541
517.0,28.863342,-221.88304,0.27106541,23.263308,0.47061557,-34.311821,113.73052,28.863342,-36.530354,-38.399807,-26.915333,5.5038247,23.263308,6.8000002,54.39352,149.39301
518.0,28.868252,-222.0495,0.27087241,23.201012,0.47072595,-34.30476,113.72765,28.868252,-36.52515,-38.370117,-26.946537,5.4952068,23.201012,6.8000002,54.354286,149.46021
519.0,28.873165,-222.21498,0.27068043,23.139103,0.47083578,-34.297733,113.72478,28.873165,-36.519943,-38.340588,-26.977571,5.4866214,23.139103,6.8000002,54.315277,149.52702
520.0,28.878082,-222.37952,0.27048945,23.077578,0.47094509,-34.290741,113.72192,28.878082,-36.514736,-38.311222,-27.008438,5.4780684,23.077578,6.8000002,54.276489,149.59348
521.0,28.883003,-222.54312,0.27029949,23.016436,0.47105387,-34.283783,113.71904,28.883003,-36.509521,-38.282017,-27.039137,5.4695477,23.016436,6.8000002,54.237923,149.65953
522.0,28.887928,-222.70576,0.27011055,22.955675,0.47116211,-34.276859,113.71616,28.887928,-36.504307,-38.252972,-27.069666,5.4610596,22.955675,6.8000002,54.199577,149.72522
523.0,28.892859,-222.86748,0.26992273,22.895296,0.47126973,-34.269974,113.71329,28.892859,-36.499088,-38.224094,-27.100031,5.4526029,22.895296,6.8000002,54.161449,149.79053
524.0,28.897791,-223.02824,0.26973605,22.835297,0.47137678,-34.263123,113.71041,28.897791,-36.493866,-38.195381,-27.130228,5.4441781,22.835297,6.8000002,54.123543,149.85545
525.0,28.902727,-223.18808,0.26955053,22.775675,0.47148317,-34.256313,113.70753,28.902727,-36.48864,-38.166836,-27.160259,5.4357853,22.775675,6.8000002,54.085857,149.92001
526.0,28.907667,-223.34698,0.26936609,22.716429,0.47158903,-34.249542,113.70464,28.907667,-36.48341,-38.138458,-27.190125,5.427424,22.716429,6.8000002,54.048386,149.98421
527.0,28.912609,-223.50497,0.26918286,22.657558,0.4716942,-34.242809,113.70176,28.912609,-36.47818,-38.110245,-27.219824,5.4190941,22.657558,6.8000002,54.011131,150.04802
528.0,28.917555,-223.66203,0.26900071,22.59906,0.47179881,-34.236118,113.69888,28.917555,-36.472946,-38.082203,-27.249361,5.4107957,22.59906,6.8000002,53.974094,150.11147
529.0,28.922504,-223.81816,0.26881975,22.540934,0.47190279,-34.229462,113.69598,28.922504,-36.467709,-38.054329,-27.278732,5.4025288,22.540934,6.8000002,53.937271,150.17453
530.0,28.927458,-223.97339,0.26864007,22.483179,0.47200605,-34.222851,113.69309,28.927458,-36.462471,-38.026627,-27.307941,5.3942933,22.483179,6.8000002,53.900665,150.23724
531.0,28.932413,-224.1277,0.26846159,22.425793,0.47210869,-34.216282,113.6902,28.932413,-36.45723,-37.999092,-27.336987,5.3860884,22.425793,6.8000002,53.864269,150.29959
532.0,28.937372,-224.2811,0.26828435,22.368774,0.47221065,-34.209755,113.6873,28.937372,-36.451988,-37.971729,-27.36587,5.3779149,22.368774,6.8000002,53.828091,150.36156
533.0,28.942333,-224.43359,0.26810837,22.312122,0.47231191,-34.20327,113.68441,28.942333,-36.446743,-37.944538,-27.39459,5.3697729,22.312122,6.8000002,53.792122,150.42317
534.0,28.947296,-224.58519,0.26793364,22.255835,0.4724125,-34.196831,113.68151,28.947296,-36.441494,-37.917519,-27.423151,5.3616614,22.255835,6.8000002,53.756363,150.48442
535.0,28.952263,-224.73589,0.26776025,22.199909,0.47251236,-34.190437,113.67861,28.952263,-36.436245,-37.890675,-27.451551,5.3535805,22.199909,6.8000002,53.720814,150.54532
536.0,28.957233,-224.8857,0.26758805,22.144346,0.47261158,-34.184086,113.67571,28.957233,-36.430992,-37.864002,-27.47979,5.345531,22.144346,6.8000002,53.685478,150.60585
537.0,28.962204,-225.03459,0.26741719,22.089144,0.47271004,-34.177776,113.67281,28.962204,-36.425739,-37.837502,-27.50787,5.337512,22.089144,6.8000002,53.650349,150.66603
538.0,28.967178,-225.18262,0.26724765,22.0343,0.47280779,-34.171516,113.66991,28.967178,-36.420483,-37.811176,-27.535789,5.3295236,22.0343,6.8000002,53.615429,150.72585
539.0,28.972153,-225.32976,0.26707944,21.979813,0.47290483,-34.165302,113.667,28.972153,-36.415226,-37.785027,-27.563551,5.3215661,21.979813,6.8000002,53.580715,150.78531
540.0,28.977131,-225.47601,0.26691255,21.92568,0.47300115,-34.159134,113.66409,28.977131,-36.409969,-37.759048,-27.591154,5.3136392,21.92568,6.8000002,53.546207,150.84442
541.0,28.982111,-225.62138,0.26674703,21.871904,0.4730967,-34.153015,113.66119,28.982111,-36.404709,-37.733246,-27.618599,5.3057427,21.871904,6.8000002,53.511906,150.90317
542.0,28.987093,-225.76588,0.26658282,21.81848,0.47319153,-34.146942,113.65828,28.987093,-36.399448,-37.707619,-27.645887,5.2978768,21.81848,6.8000002,53.47781,150.96158
543.0,28.992077,-225.90952,0.26642001,21.765406,0.47328559,-34.140915,113.65536,28.992077,-36.394188,-37.682167,-27.673021,5.2900414,21.765406,6.8000002,53.443916,151.01964
544.0,28.997061,-226.05228,0.26625851,21.712683,0.4733789,-34.134937,113.65246,28.997061,-36.388927,-37.656891,-27.699997,5.2822366,21.712683,6.8000002,53.410229,151.07735
545.0,29.002048,-226.19417,0.26609841,21.660307,0.47347146,-34.129005,113.64954,29.002048,-36.383663,-37.63179,-27.726818,5.2744622,21.660307,6.8000002,53.37674,151.1347
546.0,29.007036,-226.33521,0.26593971,21.608278,0.47356325,-34.123127,113.64664,29.007036,-36.378399,-37.606861,-27.753485,5.2667184,21.608278,6.8000002,53.343456,151.19173
547.0,29.012026,-226.47539,0.26578245,21.556593,0.47365424,-34.117294,113.64372,29.012026,-36.373135,-37.582111,-27.779995,5.2590046,21.556593,6.8000002,53.310371,151.2484
548.0,29.017015,-226.6147,0.26562652,21.505253,0.47374448,-34.111511,113.64081,29.017015,-36.36787,-37.557537,-27.806355,5.2513213,21.505253,6.8000002,53.277485,151.30473
549.0,29.022007,-226.75317,0.26547197,21.454256,0.47383395,-34.105778,113.63789,29.022007,-36.362602,-37.533138,-27.83256,5.2436686,21.454256,6.8000002,53.244801,151.36072
550.0,29.027,-226.89081,0.26531887,21.403597,0.47392264,-34.100098,113.63498,29.027,-36.357338,-37.508919,-27.858612,5.2360458,21.403597,6.8000002,53.212311,151.41637
551.0,29.031994,-227.02759,0.26516718,21.353279,0.47401053,-34.094463,113.63206,29.031994,-36.352074,-37.484871,-27.884512,5.2284536,21.353279,6.8000002,53.180019,151.47168
552.0,29.036987,-227.16351,0.26501697,21.303297,0.47409758,-34.088882,113.62915,29.036987,-36.346806,-37.460999,-27.910261,5.220892,21.303297,6.8000002,53.147926,151.52666
553.0,29.041983,-227.29861,0.26486808,21.253653,0.47418389,-34.083351,113.62624,29.041983,-36.341541,-37.437302,-27.935858,5.2133603,21.253653,6.8000002,53.116028,151.5813
554.0,29.046978,-227.43289,0.26472062,21.204342,0.47426942,-34.077869,113.62331,29.046978,-36.336273,-37.413784,-27.961306,5.2058587,21.204342,6.8000002,53.084328,151.6356
555.0,29.051973,-227.56631,0.26457465,21.155363,0.47435412,-34.072437,113.6204,29.051973,-36.331009,-37.390438,-27.986605,5.1983876,21.155363,6.8000002,53.052818,151.68958
556.0,29.056971,-227.69893,0.26443008,21.106718,0.47443804,-34.067059,113.61749,29.056971,-36.325745,-37.367268,-28.011753,5.1909471,21.106718,6.8000002,53.0215,151.74323
557.0,29.061966,-227.83072,0.26428694,21.058401,0.47452113,-34.061733,113.61457,29.061966,-36.32048,-37.344273,-28.036753,5.1835361,21.058401,6.8000002,52.990379,151.79652
558.0,29.066963,-227.96167,0.26414526,21.010412,0.47460341,-34.056458,113.61165,29.066963,-36.315216,-37.321453,-28.061605,5.176156,21.010412,6.8000002,52.959446,151.84952
559.0,29.07196,-228.09183,0.26400498,20.962749,0.47468489,-34.051231,113.60873,29.07196,-36.309956,-37.298809,-28.086309,5.1688056,20.962749,6.8000002,52.928703,151.90218
560.0,29.076956,-228.22115,0.26386616,20.915413,0.47476557,-34.046059,113.60582,29.076956,-36.304691,-37.276337,-28.110867,5.1614857,20.915413,6.8000002,52.898155,151.95451
561.0,29.081951,-228.34967,0.2637288,20.868401,0.47484544,-34.040939,113.6029,29.081951,-36.299431,-37.25404,-28.135279,5.1541963,20.868401,6.8000002,52.86779,152.00652
562.0,29.086946,-228.47739,0.26359287,20.821709,0.47492447,-34.03587,113.59998,29.086946,-36.29417,-37.231915,-28.159544,5.1469369,20.821709,6.8000002,52.83762,152.0582
563.0,29.091942,-228.60429,0.2634584,20.775339,0.47500271,-34.030853,113.59707,29.091942,-36.288914,-37.209965,-28.183664,5.1397076,20.775339,6.8000002,52.807632,152.10957
564.0,29.096937,-228.73041,0.26332533,20.729286,0.47508013,-34.025887,113.59415,29.096937,-36.283657,-37.188187,-28.207642,5.1325088,20.729286,6.8000002,52.777832,152.16061
565.0,29.101931,-228.85571,0.26319373,20.683554,0.47515672,-34.020973,113.59124,29.101931,-36.2784,-37.166584,-28.231474,5.12534,20.683554,6.8000002,52.748219,152.21135
566.0,29.106924,-228.98022,0.26306355,20.638134,0.47523251,-34.016113,113.58832,29.106924,-36.273148,-37.145149,-28.255161,5.1182013,20.638134,6.8000002,52.718788,152.26175
567.0,29.111916,-229.10396,0.26293486,20.593031,0.47530749,-34.011303,113.5854,29.111916,-36.267895,-37.12389,-28.278708,5.111093,20.593031,6.8000002,52.689541,152.31184
568.0,29.116907,-229.2269,0.26280755,20.548239,0.47538164,-34.006546,113.5825,29.116907,-36.262646,-37.102798,-28.302113,5.1040149,20.548239,6.8000002,52.66048,152.36163
569.0,29.121897,-229.34904,0.26268169,20.503759,0.47545499,-34.001842,113.57958,29.121897,-36.257397,-37.081882,-28.325375,5.0969672,20.503759,6.8000002,52.631599,152.4111
570.0,29.126886,-229.47041,0.26255727,20.459589,0.47552752,-33.997189,113.57667,29.126886,-36.252151,-37.061134,-28.348495,5.0899496,20.459589,6.8000002,52.602901,152.46027
571.0,29.131874,-229.59102,0.26243433,20.415726,0.4755992,-33.992588,113.57375,29.131874,-36.246906,-37.040558,-28.371475,5.082962,20.415726,6.8000002,52.574383,152.50911
572.0,29.13686,-229.71083,0.26231277,20.372169,0.4756701,-33.988041,113.57085,29.13686,-36.241665,-37.020149,-28.394316,5.076005,20.372169,6.8000002,52.546047,152.55765
573.0,29.141844,-229.8299,0.26219264,20.328918,0.47574019,-33.983543,113.56794,29.141844,-36.236423,-36.999912,-28.417019,5.069078,20.328918,6.8000002,52.517887,152.6059
574.0,29.146826,-229.94818,0.26207396,20.285971,0.47580945,-33.979099,113.56503,29.146826,-36.23119,-36.979839,-28.439581,5.062181,20.285971,6.8000002,52.489906,152.65382
575.0,29.151806,-230.06569,0.26195672,20.243326,0.47587791,-33.974705,113.56212,29.151806,-36.225952,-36.959938,-28.462006,5.0553145,20.243326,6.8000002,52.462105,152.70145
576.0,29.156786,-230.18245,0.26184088,20.200981,0.47594556,-33.970367,113.55921,29.156786,-36.220722,-36.940201,-28.484293,5.0484786,20.200981,6.8000002,52.434475,152.74876
577.0,29.161762,-230.29846,0.26172644,20.158934,0.47601238,-33.966076,113.5563,29.161762,-36.215496,-36.920635,-28.506443,5.0416722,20.158934,6.8000002,52.407024,152.79579
578.0,29.166737,-230.41371,0.26161343,20.117184,0.47607842,-33.961838,113.55341,29.166737,-36.21027,-36.90123,-28.528458,5.0348969,20.117184,6.8000002,52.379749,152.84251
579.0,29.171709,-230.52821,0.26150185,20.075729,0.47614363,-33.957653,113.5505,29.171709,-36.205048,-36.881996,-28.550337,5.028151,20.075729,6.8000002,52.352646,152.88895
580.0,29.17668,-230.64195,0.26139164,20.034571,0.47620806,-33.953518,113.5476,29.17668,-36.199829,-36.862923,-28.572081,5.0214357,20.034571,6.8000002,52.325714,152.93507
581.0,29.181646,-230.75496,0.26128286,19.993704,0.47627166,-33.949436,113.5447,29.181646,-36.194611,-36.844017,-28.593689,5.014751,19.993704,6.8000002,52.298958,152.98091
582.0,29.186613,-230.86723,0.26117545,19.953127,0.47633448,-33.945404,113.5418,29.186613,-36.1894,-36.825272,-28.615166,5.0080962,19.953127,6.8000002,52.272369,153.02644
583.0,29.191574,-230.97876,0.26106942,19.91284,0.4763965,-33.941422,113.5389,29.191574,-36.184189,-36.806694,-28.636507,5.0014715,19.91284,6.8000002,52.245956,153.0717
584.0,29.196535,-231.08957,0.26096481,19.872841,0.47645772,-33.937492,113.53601,29.196535,-36.178986,-36.788273,-28.657717,4.9948769,19.872841,6.8000002,52.219707,153.11665
585.0,29.20149,-231.19963,0.26086161,19.833128,0.47651812,-33.933617,113.53311,29.20149,-36.173782,-36.77002,-28.678795,4.9883127,19.833128,6.8000002,52.19363,153.16133
586.0,29.206446,-231.30898,0.26075974,19.793699,0.47657776,-33.929787,113.53022,29.206446,-36.168587,-36.751923,-28.699739,4.9817791,19.793699,6.8000002,52.167721,153.2057
587.0,29.211395,-231.41759,0.26065925,19.754555,0.47663662,-33.92601,113.52734,29.211395,-36.163395,-36.733986,-28.720554,4.9752755,19.754555,6.8000002,52.141979,153.2498
588.0,29.216343,-231.52548,0.26056013,19.715693,0.47669467,-33.922283,113.52444,29.216343,-36.158203,-36.716213,-28.74124,4.968802,19.715693,6.8000002,52.116405,153.29361
589.0,29.221287,-231.63266,0.26046237,19.677109,0.47675192,-33.918606,113.52156,29.221287,-36.153019,-36.698593,-28.761795,4.9623585,19.677109,6.8000002,52.090992,153.33714
590.0,29.226229,-231.73912,0.26036596,19.638805,0.47680843,-33.914978,113.51868,29.226229,-36.147839,-36.681133,-28.782223,4.9559455,19.638805,6.8000002,52.065746,153.38039
591.0,29.231165,-231.84488,0.26027086,19.600779,0.47686416,-33.9114,113.51579,29.231165,-36.142662,-36.663834,-28.802519,4.9495625,19.600779,6.8000002,52.040665,153.42336
592.0,29.236099,-231.94994,0.26017717,19.563026,0.47691908,-33.907871,113.51291,29.236099,-36.137489,-36.646687,-28.822689,4.9432101,19.563026,6.8000002,52.015747,153.46603
593.0,29.24103,-232.05428,0.26008475,19.525547,0.47697327,-33.904392,113.51003,29.24103,-36.13232,-36.629696,-28.842733,4.9368877,19.525547,6.8000002,51.99099,153.50845
594.0,29.245956,-232.15791,0.25999367,19.488342,0.4770267,-33.900963,113.50716,29.245956,-36.127159,-36.612862,-28.86265,4.9305954,19.488342,6.8000002,51.966393,153.55058
595.0,29.250877,-232.26086,0.25990394,19.451408,0.47707933,-33.897579,113.50428,29.250877,-36.122002,-36.596184,-28.882439,4.9243331,19.451408,6.8000002,51.941959,153.59244
596.0,29.255796,-232.36313,0.25981554,19.414743,0.47713122,-33.894249,113.50141,29.255796,-36.116848,-36.579655,-28.902105,4.9181013,19.414743,6.8000002,51.917683,153.63402
