Time,I,S,V_L,r,K,d,phi,beta,eta,mu,r_tilde,phi_tilde,alpha,d_tilde,N,compartment,Susceptible_Logistic_Growth,Susceptible_Absorption_Virus,Susceptible_Death,Infected_Death,Infected_Lysis,Virus_Lytic_Release_From_Infected,Virus_Lytic_Decay
565.0,101126.68229690532,6331633.676854949,159501976.5046426,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,6432760.359151855,1.0,2130991.3474246296,175648.53784830886,263818.0698689562,4213.611762371054,151690.02344535798,3033800.4689071598,13812871.16530205
566.0,123291.18497105045,8275230.023593732,149300823.86807504,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,8398521.208564783,1.0,2778969.685769407,214884.43968105692,344801.25098307215,5137.132707127102,184936.77745657566,3698735.5491315136,12929451.346975299
567.0,151285.42576906132,10823952.931614593,140621481.87710583,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,10975238.357383654,1.0,3624308.6857191906,264728.2293079393,450998.0388172747,6303.559407044221,226928.13865359197,4538562.7730718395,12177820.330557365
568.0,187050.01994036103,14161267.334367197,133520059.70020705,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,14348317.354307558,1.0,4723681.215361253,328860.2092259166,590052.8055986331,7793.750830848376,280575.02991054155,5611500.598210831,11562837.17003793
569.0,233387.86452829393,18520587.19205541,128111092.79471475,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,18753975.056583706,1.0,6146874.677142196,412671.21538474393,771691.1330023088,9724.49435534558,350081.7967924409,7001635.935848818,11094420.636022298
570.0,294463.27609108086,24194489.129755713,124592165.60680464,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,24488952.405846793,1.0,7977435.651073896,524287.9551400076,1008103.7137398213,12269.303170461702,441694.9141366213,8833898.282732425,10789681.541549282
571.0,376642.61329325265,31541717.443787076,123283819.3763485,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,31918360.05708033,1.0,10311182.948740302,676322.9221857571,1314238.2268244615,15693.442220552193,564963.919939879,11299278.39879758,10676378.75799178
572.0,489956.77352679387,40988578.80389027,124696393.72647458,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,41478535.57741707,1.0,13250946.287617395,888954.3172817125,1707857.4501620946,20414.86556361641,734935.1602901908,14698703.205803815,10798707.696712699
573.0,650704.354978718,53018102.20405149,129644187.66140208,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,53668806.559030205,1.0,16895013.484128673,1195473.4029190538,2209087.5918354783,27112.681457446582,976056.532468077,19521130.64936154,11227186.651477419
574.0,886202.3270706815,68136526.02598071,139445648.6101016,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,69022728.3530514,1.0,21316337.01578921,1652523.4965845228,2839021.9177491963,36925.096961278396,1329303.4906060223,26586069.812120445,12075993.169634799
575.0,1243654.830850691,86801088.95185907,156283327.6377565,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,88044743.78270976,1.0,26529887.141844384,2359394.2294081533,3616712.0396607947,51818.95128544546,1865482.2462760366,37309644.92552073,13534136.173429713
576.0,1806990.208961591,109286037.10282722,183866273.30674678,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,111093027.31178881,1.0,32447798.071230214,3494857.2482466246,4553584.879284468,75291.25870673294,2710485.313442386,54209706.26884773,15922819.268364271
577.0,2728972.700698815,135455010.2966194,228671101.67438856,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,138183982.9973182,1.0,38827145.380384825,5387273.784366827,5643958.76235914,113707.19586245061,4093459.051048222,81869181.02096444,19802917.40500205
578.0,4291199.852034,164397709.0001218,302279511.7643719,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,168688908.8521558,1.0,45223198.69415139,8643052.730860025,6849904.541671742,178799.99383474997,6436799.778051,128735995.56101999,26177405.718794603
579.0,7007587.648320318,193881970.7417865,425686061.1778311,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,200889558.39010683,1.0,50968343.37325165,14354548.755766002,8078415.447574438,291982.81868001324,10511381.472480478,210227629.44960955,36864412.89800017
580.0,11763034.82332097,219605191.28685337,636622936.4140522,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,231368226.11017436,1.0,55194482.251139015,24315744.60376423,9150216.30361889,490126.45097170706,17644552.234981455,352891044.69962907,55131546.29345692
581.0,19836259.271121994,234474301.76323766,999253233.0963182,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,254310561.03435963,1.0,56893371.81532222,40750552.64323083,9769762.573468234,826510.8029634163,29754388.90668299,595087778.1336598,86535329.98614116
582.0,32209656.100268766,229068273.28770986,1606644726.7068477,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,261277929.3879786,1.0,54976918.623388745,64009949.500345334,9544511.38698791,1342069.004177865,48314484.15040315,966289683.008063,139135433.332813
583.0,47110595.22814478,196172566.05295676,2543409310.432291,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,243283161.28110152,1.0,48419412.36897226,86779515.11954023,8173856.918873198,1962941.4678393658,70665892.84221718,1413317856.8443434,220259246.2834364
584.0,57100577.9657618,140599274.9454764,3768333149.645241,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,197699852.91123822,1.0,37131133.8914232,92149940.9734635,5858303.122728184,2379190.7485734085,85650866.9486427,1713017338.9728541,326337650.7592778
585.0,53600191.14845644,82627170.81707042,5001798504.463222,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,136227361.96552688,1.0,23745704.646897867,71880611.73267256,3442798.784044601,2233341.2978523513,80400286.72268465,1608005734.4536932,433155750.486515
586.0,38536409.85958386,41204205.864610925,5869212931.21941,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,79740615.7241948,1.0,12723300.19861175,42061436.76440428,1716841.9110254552,1605683.7441493275,57804614.7893758,1156092295.7875159,508273839.84360087
587.0,22312715.02603696,18828883.449500863,6216177141.336513,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,41141598.47553782,1.0,6089478.051436365,20356852.91126349,784536.8103958692,929696.4594182066,33469072.539055437,669381450.7811087,538320940.439742
588.0,11234881.467644395,8511649.20383795,6152775465.91402,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,19746530.671482347,1.0,2821765.6009893897,9108512.79143487,354652.05015991454,468120.0611518498,16852322.201466594,337046444.02933186,532830355.34815407
589.0,5282302.896173373,4000806.881972671,5862593570.236793,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,9283109.778146043,1.0,1342201.2896715023,4079435.4488845738,166700.28674886128,220095.95400722386,7923454.344260059,158469086.8852012,507700603.1825062
590.0,2448315.335947803,2002428.1090936246,5478815797.006854,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,4450743.445041427,1.0,675446.2790982384,1908122.804035717,83434.50454556769,102013.13899782512,3672473.003921705,73449460.0784341,474465448.02079356
591.0,1161667.5709781104,1075631.7521351236,5072191069.248308,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,2237299.323113234,1.0,363727.34218467184,948903.193933657,44817.98967229681,48402.81545742127,1742501.3564671655,34850027.129343316,439251746.59690344
592.0,577965.8278428405,620188.1699891996,4674553363.925285,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1198153.99783204,1.0,209962.2377798425,504227.2230055923,25841.173749549984,24081.909493451683,866948.7417642607,17338974.835285213,404816321.3159297
593.0,305481.6780791273,382619.74790648243,4298565148.455687,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,688101.4259856096,1.0,129608.33783434577,286057.66147548606,15942.489496103433,12728.403253296969,458222.5171186909,9164450.342373818,372255741.85626245
594.0,172348.76473812928,251483.39665431948,3948380119.7407513,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,423832.16139244876,1.0,85212.4859636591,172699.45361409444,10478.474860596645,7181.198530755386,258523.14710719392,5170462.942143878,341929718.36954904
595.0,103730.60664377871,175281.83382582408,3624554712.9470572,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,279012.4404696028,1.0,59402.01135473293,110497.95933145889,7303.40974274267,4322.108610157446,155595.90996566805,3111918.199313361,313886438.14121515
596.0,66368.19454407395,128965.55559373113,3326173526.4746957,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,195333.75013780507,1.0,43709.77840452598,74607.30037572687,5373.564816405464,2765.3414393364146,99552.29181611093,1991045.8363222186,288046627.39270866
597.0,44930.73055157142,99734.27009780267,3051754597.4650097,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,144665.0006493741,1.0,33804.4508013956,52936.681247581866,4155.594587408445,1872.1137729821423,67396.09582735713,1347921.9165471424,264281948.14046982
598.0,32029.697787327685,80741.53770114704,2799637398.7979436,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,112771.23548847472,1.0,27367.931292442456,39315.29077522627,3364.230737547793,1334.5707411386534,48044.54668099152,960890.9336198305,242448598.7359019
599.0,23932.671870530703,68172.29495729193,2568150992.8944187,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,92104.96682782263,1.0,23108.028887625638,30450.270718867254,2840.5122898871637,997.1946612721126,35899.007805796056,717980.1561159211,222401875.98465666
600.0,18665.110633036922,59824.429989080134,2355686740.2829213,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,78489.54062211706,1.0,20278.702616083086,24510.873929557438,2492.684582878339,777.7129430432051,27997.665949555383,559953.3189911076,204002471.70850098
601.0,15136.216204424602,54391.257717427165,2160728319.9782014,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,69527.47392185176,1.0,18437.20349283226,20440.520708944015,2266.302404892798,630.6756751843584,22704.324306636903,454086.48613273806,187119072.51011223
602.0,12719.176590910043,51084.67389650407,1981862086.9861236,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,63803.850487414114,1.0,17316.469471340082,17608.67770506818,2128.5280790210027,529.9656912879184,19078.764886365065,381575.2977273013,171629256.73299828
603.0,11040.96141231167,49430.76012870159,1817778180.0388007,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,60471.72154101326,1.0,16755.895095821703,15627.908666611434,2059.615005362566,460.04005884631954,16561.442118467505,331228.8423693501,157419590.39136013
604.0,9872.781697012382,49156.21737332229,1667267264.344586,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,59028.99907033467,1.0,16662.858263220092,14254.315553571803,2048.1757238884284,411.3659040421826,14809.172545518573,296183.4509103715,144385345.09224114
605.0,9070.858332984522,50124.63688500662,1529215281.0210516,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,59195.49521799114,1.0,16991.12765592702,13331.608702524942,2088.5265368752757,377.9524305410217,13606.287499476784,272125.74998953566,132430043.33642307
606.0,8543.305215677976,52301.43261892105,1402597395.204271,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,60844.73783459902,1.0,17728.97990337352,12758.784512952727,2179.22635912171,355.971050653249,12814.957823516965,256299.15647033928,121464934.42468987
607.0,8231.039407043649,55736.240397033434,1286471738.4411523,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,63967.27980407709,1.0,18893.234611351778,12470.980786886443,2322.343349876393,342.95997529348534,12346.559110565473,246931.18221130947,111408452.5490038
608.0,8096.526405430833,60556.92890259206,1179973262.453365,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,68653.4553080229,1.0,20527.223651552344,12427.927131056802,2523.205370941336,337.35526689295136,12144.78960814625,242895.79216292498,102185684.52846141
609.0,8117.004156275567,66972.2851637774,1082307863.2156005,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,75089.28932005297,1.0,22701.69923010508,12606.909086385489,2790.511881824058,338.2085065114819,12175.506234413351,243510.124688267,93727860.95447099
610.0,8280.37703607169,75282.13716500161,992746831.8079219,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,83562.5142010733,1.0,25518.260941074408,12998.497019097285,3136.7557152084,345.0157098363204,12420.565554107536,248411.3110821507,85971875.63456604
611.0,8582.739609738092,85894.77896938883,910621642.3045734,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,94477.51857912692,1.0,29115.2552661406,13604.025073965397,3578.9491237245347,357.6141504057538,12874.109414607137,257482.18829214276,78859834.22357605
612.0,9027.008566866536,99353.31071059409,835319354.2666768,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,108380.31927746063,1.0,33676.69237911009,14434.361478060731,4139.721279608087,376.12535695277234,13540.512850299805,270810.25700599607,72338656.07949421
613.0,9622.177428036002,116370.50713726981,766277847.9129151,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,125992.68456530581,1.0,39444.04658115191,15509.288950519755,4848.771130719575,400.9240595015001,14433.266142054003,288665.3228410801,66359661.62925845
614.0,10383.191194709507,137878.1030205987,702982084.7640857,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,148261.2942153082,1.0,46732.9314973,16857.85237617854,5744.920959191612,432.63296644622943,15574.78679206426,311495.7358412852,60878248.54056981
615.0,11331.169230559786,165090.69269128903,644960193.8631736,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,176421.86192184882,1.0,55954.70918927958,18519.028097181843,6878.778862137043,472.1320512733244,16996.75384583968,339935.0769167936,55853552.78855083
616.0,12494.006199215704,199591.36382144934,591780106.8286473,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,212085.37002066505,1.0,67645.43343036748,20543.044037734486,8316.306825893722,520.5835916339877,18741.009298823556,374820.1859764711,51248157.25136085
617.0,13907.382884872457,243445.13976565353,543046475.3498178,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,257352.522650526,1.0,82504.16396112357,22993.27308154796,10143.547490235564,579.4742868696857,20861.074327308685,417221.4865461737,47027824.76529422
618.0,15616.068606231456,299347.7999929078,498397801.00200564,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,314963.86859913927,1.0,101443.18028092281,25948.656540115513,12472.824999704491,650.6695252596439,23424.102909347184,468482.0581869437,43161249.56677368
619.0,17675.797215941406,370825.87959514436,457503986.4932977,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,388501.6768110858,1.0,125655.38668965752,29507.17332340317,15451.078316464347,736.4915506642252,26513.69582391211,530273.9164782421,39619845.23031958
620.0,20155.519739690837,462494.1867962376,420063933.607657,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,482649.7065359284,1.0,156700.95070570923,33789.70208810717,19270.5911165099,839.8133224871182,30233.279609536257,604665.5921907251,36377536.650423095
621.0,23140.507422055398,580405.4506383267,385803654.8243761,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,603545.958060382,1.0,196624.7192961595,38945.78924115818,24183.56044326361,964.1878092523082,34710.7611330831,694215.2226616619,33410596.507790968
622.0,26736.15365692546,732503.1576975378,354474439.4143635,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,759239.3113544632,1.0,248107.84818335916,45160.33086074521,30520.964904064072,1114.0064023718942,40104.230485388194,802084.6097077638,30697486.45328388
623.0,31073.02083228221,929226.0619856582,325851406.4619051,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,960299.0828179405,1.0,314669.53113140824,52662.766672307014,38717.75258273576,1294.709201345092,46609.531248423315,932190.6249684663,28218731.79960098
624.0,36313.363106641176,1184299.9453483634,299732271.52490675,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1220613.3084550046,1.0,400929.9570950314,61738.76016375894,49345.83105618181,1513.056796110049,54470.044659961764,1089400.8931992352,25956814.714056924
625.0,42659.650429038265,1515783.6269557464,275936454.05496424,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1558443.2773847848,1.0,512955.5929935113,72745.97687065812,63157.6511231561,1777.485434543261,63989.475643557395,1279789.512871148,23896096.9211599
626.0,50366.222089923176,1947439.9288749928,254304510.88896596,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,1997806.150964916,1.0,658707.9926765566,86135.23115313833,81143.33036979137,2098.592587080132,75549.33313488477,1510986.6626976952,22022770.64298445
627.0,59754.66819476051,2510522.8398035676,234697972.05251598,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,2570277.507998328,1.0,848622.3125585162,102479.31251999107,104605.11832514865,2489.7778414483546,89632.00229214077,1792640.0458428152,20324844.379747882
628.0,71235.91386268551,3246128.297994766,216999740.96317908,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,3317364.2118574516,1.0,1096357.2963546044,122514.52640257131,135255.3457497819,2968.1630776118964,106853.87079402828,2137077.4158805655,18792177.567411307
629.0,85340.37295618736,4208170.812980936,201115052.80991626,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,4293511.185937123,1.0,1419724.042353396,147197.56530880026,175340.45054087232,3555.8488731744733,128010.55943428105,2560211.1886856207,17416563.573338747
630.0,102762.92232533004,5467272.783840829,186973490.4459767,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,5570035.706166158,1.0,1841866.9304487256,177792.51286818372,227803.0326600345,4281.788430222085,154144.38348799507,3082887.6697599012,16191904.272621581
631.0,124428.27803073125,7115588.262083706,174532179.76715714,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,7240016.540114438,1.0,2392664.7437426164,215997.64307303657,296482.84425348777,5184.5115846138015,186642.41704609687,3732848.3409219375,15114486.767835807
632.0,151590.68526654528,9272813.923673337,163780982.89119264,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,9424404.608939882,1.0,3110371.743591276,264142.1494208765,386367.24681972235,6316.278552772719,227386.0278998179,4547720.557996359,14183433.118377283
633.0,185988.86685333293,12093383.16118345,154750597.36345068,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,12279372.028036783,1.0,4043390.8670969103,325493.887064687,503890.9650493104,7749.536118888872,278983.3002799994,5579666.005599988,13401401.731674828
634.0,230090.0071126717,15774657.652891276,147525222.63604298,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,16004747.660003949,1.0,5251948.799322449,404751.9139003841,657277.4022038032,9587.083629694655,345135.01066900755,6902700.213380151,12775684.280281322
635.0,287488.82848595246,20565701.9971872,142262728.63808838,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,20853190.82567315,1.0,6809278.607667205,508858.8853633486,856904.2498828,11978.701186914685,431233.2427289287,8624664.854578573,12319952.300058452
636.0,363567.58127885946,26775111.569984905,139226950.6184938,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,27138679.151263766,1.0,8801439.972147226,648361.6068325425,1115629.648749371,15148.649219952476,545351.3719182892,10907027.438365784,12057053.923561562
637.0,466620.21370701754,34775498.28137539,138840752.0531001,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,35242118.49508241,1.0,11324530.894739022,839755.7929124732,1448979.095057308,19442.508904459064,699930.3205605263,13998606.411210526,12023609.12779847
638.0,609812.211878954,44999862.83502752,141774857.86806756,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,45609675.04690648,1.0,14477292.305098396,1109616.9956335756,1874994.2847928135,25408.84216162308,914718.317818431,18294366.35636862,12277702.69137465
639.0,814675.1471142545,57922052.47487806,149100355.11769563,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,58736727.62199231,1.0,18346507.423253786,1502053.1833942917,2413418.853119919,33944.79779642727,1222012.7206713818,24440254.413427636,12912090.753192442
640.0,1117483.5897369492,74008864.11720675,162556978.97844774,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,75126347.7069437,1.0,22982326.374848872,2092435.3468485253,3083702.6715502813,46561.816239039545,1676225.3846054238,33524507.692108475,14077434.379533574
641.0,1581103.1795202657,93625422.61624886,185035075.43562654,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,95206525.79576913,1.0,28361616.164124418,3013079.162872173,3901059.2756770356,65879.29914667773,2371654.7692803983,47433095.38560797,16024037.532725258
642.0,2317201.0094318264,116867797.12138928,221459045.5288062,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,119184998.13082111,1.0,34340555.98203969,4501434.87438052,4869491.546724553,96550.04205965943,3475801.51414774,69516030.2829548,19178353.342794616
643.0,3527486.5350992642,143288034.85307136,280423491.7452804,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,146815521.38817063,1.0,40603802.5745832,6988548.9059721,5970334.785544639,146978.605629136,5291229.802648896,105824596.05297792,24284674.38514128
644.0,5576511.053813018,171469431.86631703,377193657.5382468,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,177045942.92013004,1.0,46625565.706416115,11248996.454985436,7144559.661096543,232354.62724220907,8364766.580719527,167295331.61439055,32664970.74281217
645.0,9101689.02243872,198419543.4936807,538938735.6170197,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,207521232.51611942,1.0,51662621.4364322,18598868.967620358,8267480.978903362,379237.0426016133,13652533.53365808,273050670.6731616,46672094.5044339
646.0,15103540.346519366,218855123.29187545,812569414.7163372,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,233958663.63839483,1.0,54791155.0561553,30929997.04754424,9118963.47049481,629314.1811049735,22655310.51977905,453106210.395581,70368511.3144348
647.0,24718799.10228657,224922124.45040166,1271471434.8213987,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,249640923.55268824,1.0,54973568.36717806,49739506.73121509,9371755.185433403,1029949.9625952737,37078198.65342985,741563973.0685971,110109426.25553313
648.0,37901487.41286472,208124078.94069922,2003672467.3761036,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,246025566.35356393,1.0,51153030.85154799,72529009.90108094,8671836.622529134,1579228.6422026968,56852231.11929709,1137044622.3859417,173518035.67477056
649.0,50638912.91978831,166012494.32976004,3044244963.4253354,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,216651407.24954835,1.0,42650473.27148542,87898823.1653816,6917187.263740001,2109954.7049911795,75958369.37968247,1519167387.5936491,263631613.83263403
650.0,54638014.85073785,110211073.50964068,4252670555.7441983,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,164849088.36037853,1.0,30477661.996887993,81517276.68453655,4592128.062901694,2276583.952114077,81957022.27610677,1639140445.5221355,368281270.12744755
651.0,45634020.264417894,61116747.87680899,5299604126.9812765,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,106750768.14122689,1.0,18246548.84336388,56333450.836856864,2546531.1615337078,1901417.5110174122,68451030.39662685,1369020607.9325368,458945717.39657855
652.0,30022272.809785333,29884050.655837145,5906419765.017159,0.339,894700000.0,0.041666666666666664,1.739252713092609e-10,20.0,1.5,0.0866,0.2,2e-11,0.1,0.05,59906323.46562248,1.0,9452373.532100223,30699157.863847002,1245168.7773265475,1250928.0337410555,45033409.214678,900668184.29356,511495951.650486
