Time,w,IFNb_mRNA,IFNb_env,STATP2n,SOCS1m,IRF7m,IRF7Pn,IFNa_mRNA,IFNa_env,TNFam,TNFenv,STATm,STAT,NS,r5,n3,bm,IC1,sp,delta1,n1,IC2,sv,delta2,n2,IC2ifa,TJ,TJtot,K3,K9,delta,r0,k15,tao1,C,vmax2,NA,K2,K5,tao3,r3,k8,tao4,k11,k14,tao6,k12,k16,tao8,vmax17,K17,r1,rmax20,K20,tao9,vmax19,K19,r4,k26,tao12,k28,tao13,default,c2,compartment,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12
1.8900000000000001,0.0,0.004413177385566608,3.763099033101142e-12,1.3550438783234427e-16,6.251328402720704e-08,2.0293538223309737e-20,3.176006766354686e-17,3.611891408054015e-14,3.1880832698046523e-16,0.0003570870882753958,1.1146735392416221e-05,1.0534442292214934e-06,0.09205776237212188,0.0009673285690515687,1.0,8.0,4.5,0.9999999999237723,0.1,0.1,5.0,0.9999999999999254,0.1,0.4,5.0,0.999999999999942,7.528494180312416e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0017764074149245312,3.66360378139196e-12,1.7181891928548433e-16,5.802377012419269e-09,3.472534674224708e-20,7.305673759834611e-17,1.0181838185885542e-13,1.0794296088958684e-15,0.00014448209498279984,1.0531882470139058e-05,2.69808102610468e-07,-0.003874731973273175
1.9000000000000001,0.0,0.004430916853012836,3.799808743385884e-12,1.372280944420953e-16,6.257075532323212e-08,2.0642695365147937e-20,3.24969000296415e-17,3.71484877493047e-14,3.297567918761457e-16,0.0003585302520322468,1.1252249808807036e-05,1.0561329309478817e-06,0.09201902887500504,0.001008997926982942,1.0,8.0,4.5,0.9999999999058775,0.1,0.1,5.0,0.9999999999999081,0.1,0.4,5.0,0.9999999999999285,7.60097469544624e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0017714889901327996,3.678330217775163e-12,1.7294017117939426e-16,5.715776865410549e-09,3.510409991440912e-20,7.431370330753798e-17,1.0411415533395293e-13,1.1101988701229694e-15,0.000144151404194242,1.0570945632358688e-05,2.679444365721637e-07,-0.003871974173030359
1.9100000000000001,0.0,0.004448607204628224,3.8366655132451616e-12,1.3896301767363146e-16,6.262737735513182e-08,2.0995645744115202e-20,3.324637150061534e-17,3.8201210811373254e-14,3.4101633872727123e-16,0.0003599701175949285,1.1358154259600807e-05,1.0588030639170774e-06,0.09198032291415793,0.0010522274096788887,1.0,8.0,4.5,0.9999999998839111,0.1,0.1,5.0,0.9999999999998868,0.1,0.4,5.0,0.9999999999999118,7.6737458849784e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0017665841831287087,3.6930158805957646e-12,1.7406037780486747e-16,5.630456424590079e-09,3.548426584836159e-20,7.558432467004023e-17,1.0644740661826493e-13,1.141659961134957e-15,0.00014382242410118702,1.0609893748484842e-05,2.6609364141148257e-07,-0.0038692243299859787
1.92,0.0,0.004466248576408887,3.87366893551107e-12,1.4070914772895564e-16,6.268316439739521e-08,2.135240340371903e-20,3.400861886515428e-17,3.927746053221056e-14,3.5259392909326056e-16,0.0003614067020400123,1.1464447597045984e-05,1.0614547567427495e-06,0.09194164441007292,0.001097066637030395,1.0,8.0,4.5,0.9999999998569764,0.1,0.1,5.0,0.9999999999998603,0.1,0.4,5.0,0.9999999999998914,7.746807005517506e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0017616929562034346,3.7076608827511295e-12,1.7517951610579495e-16,5.546394180472759e-09,3.5865831326434923e-20,7.686865224239448e-17,1.0881849740081395e-13,1.1738241566759183e-15,0.00014349514632293586,1.0648727482282707e-05,2.642556279793243e-07,-0.003866482394165083
1.93,0.0,0.0044838411039744425,3.910818604144959e-12,1.4246647463279358e-16,6.273813063818829e-08,2.1712982256206188e-20,3.47837794078257e-17,4.037761787980221e-14,3.6449663632058207e-16,0.0003628400223613556,1.157112867996981e-05,1.0640881371787368e-06,0.09190299328372528,0.0011435665224539468,1.0,8.0,4.5,0.999999999823985,0.1,0.1,5.0,0.9999999999998281,0.1,0.4,5.0,0.9999999999998663,7.820157311976501e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0017568152717519685,3.72226533682608e-12,1.7629756317380707e-16,5.463568753629535e-09,3.62487831582817e-20,7.816673610858376e-17,1.1122778987259993e-13,1.2067028421414025e-15,0.00014316956251879262,1.0687447493283464e-05,2.6243030772238745e-07,-0.003863748315924573
1.94,0.0,0.00450138492256911,3.948114114234205e-12,1.4423498823752644e-16,6.279229018650758e-08,2.2077396082563444e-20,3.557199090408762e-17,4.150206753615289e-14,3.767316465429886e-16,0.000364270095470572,1.1678196373728558e-05,1.0667033321268668e-06,0.09186436945656894,0.0011917792986266321,1.0,8.0,4.5,0.9999999997836178,0.1,0.1,5.0,0.9999999999997888,0.1,0.4,5.0,0.9999999999998357,7.893796057407908e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0017519510922726893,3.736829355093797e-12,1.7741449623475227e-16,5.3819588839041406e-09,3.66331081826502e-20,7.947862588003063e-17,1.1367564670464796e-13,1.2403075139220495e-15,0.00014284566438781918,1.0726054436817027e-05,2.606175926777069e-07,-0.0038610220459501894
1.95,0.0,0.0045188801670628135,3.98555506198898e-12,1.4601467822812372e-16,6.284565707933356e-08,2.2445658532518445e-20,3.637339161529803e-17,4.265119790878471e-14,3.893062596817543e-16,0.0003656969381975021,1.1785649550157793e-05,1.069300467644774e-06,0.09182577285053203,0.001241758543526872,1.0,8.0,4.5,0.9999999997342777,0.1,0.1,5.0,0.9999999999997404,0.1,0.4,5.0,0.9999999999997982,7.9677224928334e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0017471003803669167,3.751353049516736e-12,1.7853029263492217e-16,5.301543419629148e-09,3.701879326915799e-20,8.080437069559487e-17,1.161624310260573e-13,1.2746497797472237e-15,0.00014252344366858666,1.076454896404455e-05,2.5881739546718966e-07,-0.0038583035352534986
1.96,0.0,0.004536326971952278,4.0231410447390295e-12,1.4780553412707605e-16,6.28982452887843e-08,2.2817783124540503e-20,3.718812028372412e-17,4.382540114223553e-14,4.022278904459108e-16,0.00036712056729068363,1.1893487087522615e-05,1.0718796689537182e-06,0.09178720338801269,0.0012935592067782177,1.0,8.0,4.5,0.9999999996740327,0.1,0.1,5.0,0.9999999999996816,0.1,0.4,5.0,0.9999999999997524,8.041935867067529e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0017422630987384408,3.765836531747548e-12,1.7964492982701505e-16,5.222301306841125e-09,3.7405825320065786e-20,8.214401922156955e-17,1.1868850640204913e-13,1.3097413590286462e-15,0.0001422028921389261,1.0802931721990722e-05,2.570296292921394e-07,-0.003855592735168878
1.97,0.0,0.004553725471362131,4.060871660930443e-12,1.4960754529932807e-16,6.295006872926894e-08,2.3193783245841414e-20,3.801631612755156e-17,4.5025073129557235e-14,4.15504069332483e-16,0.0003685409994178223,1.2001707870467918e-05,1.0744410604464043e-06,0.09174866099187465,0.001347237636293376,1.0,8.0,4.5,0.9999999996005489,0.1,0.1,5.0,0.9999999999996099,0.1,0.4,5.0,0.9999999999996967,8.116435426535552e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0017374392101930083,3.780279913129982e-12,1.8075838535583452e-16,5.144211578494592e-09,3.7794191272050886e-20,8.349761965167588e-17,1.2125423681201513e-13,1.3455940832040261e-15,0.00014188400161567499,1.0841203353575854e-05,2.552542079277673e-07,-0.003852889597350504
1.98,0.0,0.004571075798604164,4.098746510805011e-12,1.514206715970441e-16,6.300108430230332e-08,2.357367328141723e-20,3.885811920075604e-17,4.6250583636991456e-14,4.291429193297795e-16,0.00036995825070907105,1.2110310832440486e-05,1.0769847523577672e-06,0.09171014559257476,0.0014028516052152942,1.0,8.0,4.5,0.9999999995110085,0.1,0.1,5.0,0.9999999999995224,0.1,0.4,5.0,0.9999999999996285,8.191221459790101e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.001732628677760282,3.794683304333011e-12,1.8187072028701376e-16,5.067339176900449e-09,3.8183866745846096e-20,8.486522377160365e-17,1.2385999829905349e-13,1.382219002899874e-15,0.00014156676418088356,1.0879364485341335e-05,2.5349105496221803e-07,-0.0038501940789002235
1.99,0.0,0.004588378087196047,4.136765194824915e-12,1.532449109850377e-16,6.30513230957502e-08,2.3957466013712695e-20,3.971366954778452e-17,4.750234514892462e-14,4.431520613081684e-16,0.00037137233781047433,1.2219294857820732e-05,1.0795108714898075e-06,0.09167165711173308,0.0014604603391517989,1.0,8.0,4.5,0.9999999994020135,0.1,0.1,5.0,0.999999999999416,0.1,0.4,5.0,0.9999999999995459,8.266292916662586e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0017278314644110985,3.809046816196516e-12,1.8298188815273292e-16,4.991637257230687e-09,3.85748421935388e-20,8.624687759779123e-17,1.265061520669781e-13,1.4196284453932176e-15,0.00014125117165991326,1.0917415755846094e-05,2.51740082499641e-07,-0.003847506130547392
2.0,0.0,0.004605632470273038,4.174927314580039e-12,1.5508026038039497e-16,6.310081440545177e-08,2.434517412871837e-20,4.05831076852765e-17,4.8780773011539004e-14,4.575392495894995e-16,0.00037278327727456367,1.2328658838528736e-05,1.0820195434283332e-06,0.09163319547164211,0.0015201245436999506,1.0,8.0,4.5,0.9999999992694695,0.1,0.1,5.0,0.9999999999992866,0.1,0.4,5.0,0.9999999999994451,8.341648765527305e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0017230475332202315,3.823370559242922e-12,1.840918446250292e-16,4.917061674878953e-09,3.896710775704265e-20,8.764262679936052e-17,1.291930600276729e-13,1.4578348234871095e-15,0.0001409372159233566,1.0955357799251039e-05,2.5000120348648973e-07,-0.003844825703490272
2.0100000000000002,0.0,0.004622839080458278,4.213232472986814e-12,1.5692670696584485e-16,6.314956887968187e-08,2.4736810550204204e-20,4.146657470508435e-17,5.0086276596841274e-14,4.723125137708886e-16,0.00037419108542548484,1.2438401686547545e-05,1.0845108886025835e-06,0.09159476059737376,0.001581906432255896,1.0,8.0,4.5,0.9999999991084483,0.1,0.1,5.0,0.9999999999991294,0.1,0.4,5.0,0.9999999999993228,8.41728831212801e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0017182768474019385,3.837654643569514e-12,1.8520057264069327e-16,4.843596384088894e-09,3.936064990927091e-20,8.90525179013402e-17,1.319210882342795e-13,1.4968503714437413e-15,0.00014062488895378195,1.0993191241715543e-05,2.482743344426431e-07,-0.0038421527509119226
2.02,0.0,0.004639998050006637,4.251680274064456e-12,1.587842376800839e-16,6.319759692912787e-08,2.5132388074960926e-20,4.236421215140641e-17,5.141926896969948e-14,4.874800060395175e-16,0.00037559577850717306,1.2548522320152025e-05,1.0869850266018443e-06,0.09155635241447091,0.0016458697541056337,1.0,8.0,4.5,0.9999999989130244,0.1,0.1,5.0,0.9999999999989384,0.1,0.4,5.0,0.9999999999991744,8.493210865086657e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0017135193702695905,3.851899178967861e-12,1.8630805557271772e-16,4.771225697009561e-09,3.9755455123445257e-20,9.047659697151347e-17,1.346906030885368e-13,1.5366874338880877e-15,0.00014031418277228388,1.1030916705407024e-05,2.465593924691931e-07,-0.0038394872263195533
2.0300000000000002,0.0,0.004657109510805768,4.290270322931836e-12,1.6065283921937245e-16,6.324490872756986e-08,2.5531919372929306e-20,4.3276162015837875e-17,5.2780166895944783e-14,5.030500022269424e-16,0.0003769973726837716,1.2659019663863965e-05,1.0894420761817502e-06,0.09151797084894392,0.001712079822791744,1.0,8.0,4.5,0.9999999986760775,0.1,0.1,5.0,0.999999999998707,0.1,0.4,5.0,0.9999999999989944,8.569415736008165e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0017087750652347838,3.866104274924683e-12,1.8741427723301515e-16,4.699934282652176e-09,4.015150987357937e-20,9.191490962085728e-17,1.3750197132015595e-13,1.5773584660500322e-15,0.00014000508943822214,1.1068534808530535e-05,2.4485629524388e-07,-0.003836829083542086
2.04,0.0,0.004674173594377149,4.329002225804309e-12,1.6253249803912982e-16,6.329151421256005e-08,2.593541698732914e-20,4.4202566732421276e-17,5.416939085047246e-14,5.1903090286339135e-16,0.00037839588404005016,1.2769892648407117e-05,1.0918821552705875e-06,0.09147961582726706,0.0017806035447506447,1.0,8.0,4.5,0.9999999983890626,0.1,0.1,5.0,0.9999999999984268,0.1,0.4,5.0,0.9999999999987765,8.645902239586959e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0017040438958063617,3.8802700406227215e-12,1.885192218752173e-16,4.629707165843378e-09,4.054880063496203e-20,9.33675010039757e-17,1.4035555996619458e-13,1.6188760340064677e-15,0.00013969760104895243,1.1106046165358113e-05,2.431649610164908e-07,-0.003834178276727729
2.05,0.0,0.004691190431877143,4.367875589990583e-12,1.6442320035553072e-16,6.333742308610206e-08,2.6342893334788515e-20,4.514356917269746e-17,5.558736502534375e-14,5.354312342320734e-16,0.00037979132858182357,1.288114021066231e-05,1.0943053809755972e-06,0.09144128727637507,0.0018515094482146478,1.0,8.0,4.5,0.9999999980417318,0.1,0.1,5.0,0.9999999999980875,0.1,0.4,5.0,0.9999999999985125,8.722669693715465e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0016993258255892844,3.894396584941614e-12,1.8962287419755914e-16,4.5605297261737954e-09,4.0947313884640724e-20,9.483441581952744e-17,1.4325173635043237e-13,1.6612528149234235e-15,0.00013939170973954455,1.1143451386258002e-05,2.414853086042138e-07,-0.003831534760341544
2.06,0.0,0.00470816015409804,4.4068900238895605e-12,1.6632493214710086e-16,6.338264481533021e-08,2.6754360705472904e-20,4.609931264075619e-17,5.703451733788712e-14,5.522596494234796e-16,0.00038118372223637037,1.2992761293622515e-05,1.0967118695892772e-06,0.09140298512365957,0.0019248677123725082,1.0,8.0,4.5,0.9999999976218077,0.1,0.1,5.0,0.9999999999976774,0.1,0.4,5.0,0.9999999999981934,8.799717419594378e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0016946208182833616,3.908484016458764e-12,1.9072521934584268e-16,4.492387696941699e-09,4.1347036101904976e-20,9.631569831064519e-17,1.4619086806274557e-13,1.7045015972981767e-15,0.00013908740768248915,1.1180751077723602e-05,2.3981725738694227e-07,-0.0038288984891630103
2.07,0.0,0.004725082891469107,4.446045136987185e-12,1.6823767915631232e-16,6.342718863318885e-08,2.716983126321424e-20,4.706994086828677e-17,5.851127943879948e-14,5.695249293896847e-16,0.0003825730808528509,1.3104754846347899e-05,1.099101736595685e-06,0.09136470929696561,0.0020007501967817935,1.0,8.0,4.5,0.9999999971145945,0.1,0.1,5.0,0.9999999999971823,0.1,0.4,5.0,0.9999999999978084,8.877044741844755e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0016899288376817923,3.92253244345021e-12,1.918262429164822e-16,4.425267164090601e-09,4.174795376876953e-20,9.781139226534574e-17,1.4917332293848155e-13,1.7486352812013592e-15,0.00013878468708738816,1.1217945842402302e-05,2.3816072730251798e-07,-0.003826269418283602
2.08,0.0,0.004741958774057645,4.485340539853305e-12,1.7016142689118013e-16,6.347106353911169e-08,2.75893170456402e-20,4.8055598009629033e-17,6.001808672024812e-14,5.872359839986553e-16,0.0003839594202027264,1.3217119823920948e-05,1.101475096676741e-06,0.09132645972458807,0.002079230471025947,1.0,8.0,4.5,0.9999999965025166,0.1,0.1,5.0,0.9999999999965845,0.1,0.4,5.0,0.9999999999973435,8.954650988621926e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0016852498476694826,3.936541973891506e-12,1.929259309596291e-16,4.359154565139174e-09,4.215005337045792e-20,9.932154101692926e-17,1.5219946903783378e-13,1.793666878519088e-15,0.00013848354020062702,1.125503627912408e-05,2.3651563884189766e-07,-0.003823647503104347
2.09,0.0,0.004758787931570029,4.524775844138506e-12,1.720961606268573e-16,6.351427829970107e-08,2.801282996430317e-20,4.9056428636823745e-17,6.155537832397152e-14,6.054018530885477e-16,0.0003853427559801771,1.3329855187401496e-05,1.1038320637185305e-06,0.09128823633526825,0.0021603838446082966,1.0,8.0,4.5,0.9999999957645738,0.1,0.1,5.0,0.999999999995864,0.1,0.4,5.0,0.999999999996783,9.032535491731119e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0016805838122211296,3.950512715458578e-12,1.9402426998237388e-16,4.294036688103504e-09,4.2553321395885676e-20,1.008461874443648e-16,1.5526967462521654e-13,1.839609513195062e-15,0.00013818395930502615,1.1292022982929919e-05,2.3488191304424148e-07,-0.0038210326993334052
2.1,0.0,0.0047755704933527664,4.564350662570984e-12,1.7404186540723132e-16,6.355684144940737e-08,2.844038180480954e-20,5.0072577734663684e-17,6.312359714938147e-14,6.240317075220182e-16,0.00038672310380252116,1.3442959903781852e-05,1.1061727508176067e-06,0.09125003905819026,0.002244287397074956,1.0,8.0,4.5,0.9999999948756961,0.1,0.1,5.0,0.9999999999949958,0.1,0.4,5.0,0.9999999999961078,9.110697586744893e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.001675930695398981,3.964444775528613e-12,1.95121246952027e-16,4.229900670408393e-09,4.2957744338143736e-20,1.0238537397266058e-16,1.5838430814863986e-13,1.886476421472697e-15,0.000137885936719467,1.1328906545100073e-05,2.332594714918986e-07,-0.003818424962983626
2.11,0.0,0.00479230658839354,4.604064608953372e-12,1.7599852604651927e-16,6.359876129120817e-08,2.8871984226948727e-20,5.110419069574399e-17,6.472318986166381e-14,6.431348502405189e-16,0.00038810047921063266,1.3556432945941827e-05,1.1084972702872938e-06,0.09121186782297754,0.002331020008357814,1.0,8.0,4.5,0.9999999938059814,0.1,0.1,5.0,0.9999999999939513,0.1,0.4,5.0,0.9999999999952955,9.189136613122258e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0016712904613502648,3.978338261180913e-12,1.9621684929947597e-16,4.166733997787869e-09,4.336330869498179e-20,1.0393914257321443e-16,1.6154373821908372e-13,1.9342809521372184e-15,0.0001375894647984891,1.1365687553182098e-05,2.3164823630527374e-07,-0.003815824250370126
2.12,0.0,0.004808996345322263,4.6439172981596095e-12,1.779661271308643e-16,6.364004589728773e-08,2.930764876482241e-20,5.215141331551327e-17,6.635460689988049e-14,6.627207173186094e-16,0.0003894748976693607,1.3670273292603859e-05,1.1108057336639889e-06,0.09117372255968935,0.0024206623893284953,1.0,8.0,4.5,0.999999992519793,0.1,0.1,5.0,0.999999999992695,0.1,0.4,5.0,0.9999999999943183,9.267851914329514e-14,0.0001,0.0043,780.0,0.0003,0.003,3.6e-05,2.5,500000.0,72000.0,6.023e+23,72000.0,0.01,0.56,1e-07,0.0036,0.46,0.00036,3.204e-07,1.0,3600.0,3600.0,2.0,72000.0,0.002,0.00025,0.001,0.0006,2.0,154800.0,0.004,1e-06,0.360085,1.0,360.0,15.0,1.0,1.0,1.0,0.0016666630743041807,3.9921932791977825e-12,1.9731106492261728e-16,4.104524503170992e-09,4.3770000969291484e-20,1.0550753476414247e-16,1.6474833358987322e-13,1.9830365667577992e-15,0.000137294535931851,1.1402366591018746e-05,2.3004813013755542e-07,-0.003813230518107854
