Time,Minf,V,V1,V2,Ninf,V3,V4,lambdaN,lambdaN_bar,lambdaM,lambdaM_bar,Iapp,gL,VL,gCa,VCa,gK,N,VK,C,M,musclefibre
7.48,0.007898872111027244,-36.248288002509334,0.0,15.0,9.613532338842434e-05,10.0,10.0,0.5098899809317667,0.1,1.823210426990668,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.313933458079092e-05,-70.0,20.0,0.007195954156722422,1.0
7.49,0.007912671742918986,-36.23509232569871,0.0,15.0,9.638934812000732e-05,10.0,10.0,0.5095602080231851,0.1,1.822540043605756,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.330774153066736e-05,-70.0,20.0,0.007208776384636488,1.0
7.5,0.007926484898538977,-36.22190656043547,0.0,15.0,9.664385245333751e-05,10.0,10.0,0.5092309043831403,0.1,1.8218705159752748,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.347647612512179e-05,-70.0,20.0,0.007221611714094701,1.0
7.51,0.00794031157819819,-36.208730693842476,0.0,15.0,9.689883689373291e-05,10.0,10.0,0.508902069047923,0.1,1.8212018425227199,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.364553872885065e-05,-70.0,20.0,0.007234460145668205,1.0
7.52,0.007954151782210872,-36.19556471305625,0.0,15.0,9.715430194656705e-05,10.0,10.0,0.508573701056143,0.1,1.8205340216748993,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.381492970664137e-05,-70.0,20.0,0.007247321679925766,1.0
7.53,0.007968005510894272,-36.182408605226975,0.0,15.0,9.74102481175465e-05,10.0,10.0,0.5082457994487232,0.1,1.8198670518619258,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.398464942337231e-05,-70.0,20.0,0.007260196317433784,1.0
7.54,0.007981872764568798,-36.169262357518505,0.0,15.0,9.766667591237788e-05,10.0,10.0,0.5079183632688935,0.1,1.8192009315172097,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.415469824401279e-05,-70.0,20.0,0.0072730840587562785,1.0
7.55,0.007995753543558026,-36.15612595710836,0.0,15.0,9.792358583710081e-05,10.0,10.0,0.5075913915621852,0.1,1.8185356590774522,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.43250765336231e-05,-70.0,20.0,0.0072859849044549,1.0
7.56,0.008009647848188972,-36.1429993911877,0.0,15.0,9.818097839786599e-05,10.0,10.0,0.5072648833764234,0.1,1.8178712329826368,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.449578465735448e-05,-70.0,20.0,0.007298898855088928,1.0
7.57,0.00802355567879165,-36.129882646961384,0.0,15.0,9.843885410104614e-05,10.0,10.0,0.5069388377617229,0.1,1.8172076516760234,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.466682298044918e-05,-70.0,20.0,0.007311825911215267,1.0
7.58,0.008037477035699625,-36.116775711647904,0.0,15.0,9.86972134531805e-05,10.0,10.0,0.5066132537704808,0.1,1.8165449136041407,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.483819186824028e-05,-70.0,20.0,0.007324766073388447,1.0
7.59,0.00805141191925729,-36.103678572472276,0.0,15.0,9.89560569611414e-05,10.0,10.0,0.5062881304571933,0.1,1.8158830172164173,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.500989168634564e-05,-70.0,20.0,0.007337719342217145,1.0
7.6,0.00806536032987526,-36.09059121661442,0.0,15.0,9.921538513324446e-05,10.0,10.0,0.5059634668771705,0.1,1.8152219609625706,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.518192280206469e-05,-70.0,20.0,0.007350685718771914,1.0
7.61,0.00807932226792285,-36.077513631310204,0.0,15.0,9.947519847697261e-05,10.0,10.0,0.5056392620890402,0.1,1.814561743297705,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.535428558164316e-05,-70.0,20.0,0.007363665203786857,1.0
7.62,0.008093297733758331,-36.06444580382297,0.0,15.0,9.973549749991983e-05,10.0,10.0,0.505315515154031,0.1,1.8139023626808661,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.552698039104379e-05,-70.0,20.0,0.007376657797884576,1.0
7.63,0.008107286727743801,-36.05138772142938,0.0,15.0,9.999628270984662e-05,10.0,10.0,0.5049922251356179,0.1,1.8132438175743142,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.570000759632947e-05,-70.0,20.0,0.007389663501687965,1.0
7.64,0.008121289250245411,-36.038339371419426,0.0,15.0,0.00010025755461468,10.0,10.0,0.504669391099514,0.1,1.8125861064435227,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.58733675636631e-05,-70.0,20.0,0.007402682315820198,1.0
7.65,0.008135305301633422,-36.02530074109642,0.0,15.0,0.00010051931372251355,10.0,10.0,0.5043470121136662,0.1,1.8119292277571646,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.604706065930765e-05,-70.0,20.0,0.00741571424090474,1.0
7.66,0.008149334882282089,-36.01227181777704,0.0,15.0,0.00010078156054171838,10.0,10.0,0.5040250872482488,0.1,1.8112731799871131,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.622108724962617e-05,-70.0,20.0,0.007428759277565336,1.0
7.67,0.008163377992569776,-35.99925258879123,0.0,15.0,0.00010104429558088768,10.0,10.0,0.5037036155756571,0.1,1.8106179616084266,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.639544770108179e-05,-70.0,20.0,0.007441817426426019,1.0
7.68,0.008177434632879177,-35.986243041482304,0.0,15.0,0.00010130751934872562,10.0,10.0,0.5033825961705022,0.1,1.8099635710993487,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.657014238023767e-05,-70.0,20.0,0.0074548886881111096,1.0
7.69,0.008191504803596983,-35.97324316320689,0.0,15.0,0.00010157123235432497,10.0,10.0,0.5030620281096053,0.1,1.8093100069412964,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.674517165375708e-05,-70.0,20.0,0.00746797306324521,1.0
7.7,0.00820558850511427,-35.96025294133494,0.0,15.0,0.000101835435106723,10.0,10.0,0.5027419104719913,0.1,1.8086572676188564,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.692053588840334e-05,-70.0,20.0,0.007481070552453209,1.0
7.71,0.008219685737826332,-35.94727236324974,0.0,15.0,0.00010210012811545655,10.0,10.0,0.5024222423388832,0.1,1.8080053516197756,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.709623545103982e-05,-70.0,20.0,0.007494181156360282,1.0
7.72,0.008233796502132906,-35.9343014163479,0.0,15.0,0.000102365311890118,10.0,10.0,0.502103022793697,0.1,1.8073542574349561,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.727227070863e-05,-70.0,20.0,0.007507304875591889,1.0
7.73,0.008247920798437947,-35.921340088039344,0.0,15.0,0.00010263098694046624,10.0,10.0,0.5017842509220345,0.1,1.8067039835584473,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.744864202823739e-05,-70.0,20.0,0.007520441710773777,1.0
7.74,0.00826205862714996,-35.90838836574735,0.0,15.0,0.00010289715377664876,10.0,10.0,0.5014659258116793,0.1,1.80605452848744,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.762534977702557e-05,-70.0,20.0,0.007533591662531974,1.0
7.75,0.008276209988681837,-35.8954462369085,0.0,15.0,0.00010316381290892407,10.0,10.0,0.5011480465525899,0.1,1.8054058907222588,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.780239432225821e-05,-70.0,20.0,0.007546754731492799,1.0
7.76,0.008290374883450968,-35.882513688972715,0.0,15.0,0.00010343096484771719,10.0,10.0,0.5008306122368943,0.1,1.8047580687663556,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.797977603129904e-05,-70.0,20.0,0.007559930918282853,1.0
7.77,0.008304553311879292,-35.869590709403234,0.0,15.0,0.00010369861010378623,10.0,10.0,0.500513621958884,0.1,1.8041110611263016,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.815749527161185e-05,-70.0,20.0,0.0075731202235290234,1.0
7.78,0.008318745274393358,-35.856677285676625,0.0,15.0,0.00010396674918805582,10.0,10.0,0.5001970748150095,0.1,1.8034648663117832,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.833555241076053e-05,-70.0,20.0,0.007586322647858485,1.0
7.79,0.008332950771424263,-35.84377340528279,0.0,15.0,0.00010423538261172816,10.0,10.0,0.49988096990387354,0.1,1.8028194828355923,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.851394781640896e-05,-70.0,20.0,0.007599538191898693,1.0
7.8,0.008347169803407772,-35.83087905572495,0.0,15.0,0.00010450451088611645,10.0,10.0,0.49956530632622487,0.1,1.8021749092136221,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.869268185632117e-05,-70.0,20.0,0.007612766856277394,1.0
7.81,0.008361402370784421,-35.817994224519666,0.0,15.0,0.00010477413452281148,10.0,10.0,0.4992500831849552,0.1,1.801531143964859,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.887175489836121e-05,-70.0,20.0,0.007626008641622615,1.0
7.82,0.008375648473999409,-35.8051188991968,0.0,15.0,0.00010504425403373707,10.0,10.0,0.4989352995850902,0.1,1.8008881856113752,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.905116731049326e-05,-70.0,20.0,0.007639263548562673,1.0
7.83,0.008389908113502709,-35.79225306729957,0.0,15.0,0.00010531486993092809,10.0,10.0,0.4986209546337871,0.1,1.8002460326783234,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.923091946078146e-05,-70.0,20.0,0.007652531577726166,1.0
7.84,0.008404181289749069,-35.779396716384504,0.0,15.0,0.00010558598272658593,10.0,10.0,0.49830704744032694,0.1,1.7996046836939301,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.941101171739011e-05,-70.0,20.0,0.0076658127297419805,1.0
7.85,0.008418468003198176,-35.766549834021454,0.0,15.0,0.00010585759293335606,10.0,10.0,0.4979935771161097,0.1,1.7989641371894876,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.959144444858355e-05,-70.0,20.0,0.007679107005239287,1.0
7.86,0.008432768254315715,-35.75371240779265,0.0,15.0,0.00010612970106393949,10.0,10.0,0.497680542774626,0.1,1.7983243916993008,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.97722180227519e-05,-70.0,20.0,0.007692414404850495,1.0
7.87,0.008447082043638643,-35.74088442523405,0.0,15.0,0.00010640230763259151,10.0,10.0,0.49736794353002245,0.1,1.7976854457577611,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,6.995333280996493e-05,-70.0,20.0,0.007705734929389529,1.0
7.88,0.008461409371690432,-35.72806587391202,0.0,15.0,0.00010667541315356743,10.0,10.0,0.4970557784989675,0.1,1.7970472979031622,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.01347891799404e-05,-70.0,20.0,0.007719068579618732,1.0
7.89,0.008475750238963242,-35.71525674143887,0.0,15.0,0.00010694901814045643,10.0,10.0,0.49674404680102324,0.1,1.7964099466784658,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.031658750163063e-05,-70.0,20.0,0.00773241535620143,1.0
7.9,0.008490104645954788,-35.702457015439876,0.0,15.0,0.00010722312310729176,10.0,10.0,0.49643274755783545,0.1,1.7957733906296496,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.049872814409801e-05,-70.0,20.0,0.007745775259802376,1.0
7.91,0.008504472593168388,-35.68966668355324,0.0,15.0,0.00010749772856821771,10.0,10.0,0.49612187989312695,0.1,1.7951376283057001,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.068121147651487e-05,-70.0,20.0,0.007759148291087746,1.0
7.92,0.008518854081113025,-35.676885733430154,0.0,15.0,0.00010777283503776713,10.0,10.0,0.49581144293269297,0.1,1.7945026582586088,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.086403786816363e-05,-70.0,20.0,0.007772534450725152,1.0
7.93,0.008533249110303176,-35.664114152734726,0.0,15.0,0.00010804844303058392,10.0,10.0,0.49550143580439593,0.1,1.793868479043362,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.104720768843669e-05,-70.0,20.0,0.007785933739383626,1.0
7.94,0.008547657681259258,-35.65135192914403,0.0,15.0,0.0001083245530615895,10.0,10.0,0.4951918576381591,0.1,1.7932350892179372,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.123072130683653e-05,-70.0,20.0,0.00779934615773363,1.0
7.95,0.008562079794507294,-35.6385990503481,0.0,15.0,0.0001086011656460939,10.0,10.0,0.49488270756596303,0.1,1.792602487343295,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.141457909297555e-05,-70.0,20.0,0.007812771706447055,1.0
7.96,0.008576515450579025,-35.6258555040499,0.0,15.0,0.00010887828129946264,10.0,10.0,0.49457398472183833,0.1,1.7919706719833741,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.159878141657624e-05,-70.0,20.0,0.007826210386197215,1.0
7.97,0.008590964650012245,-35.613121277965384,0.0,15.0,0.00010915590053744983,10.0,10.0,0.4942656882418615,0.1,1.7913396417050842,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.178332864747111e-05,-70.0,20.0,0.007839662197658855,1.0
7.98,0.008605427393350462,-35.60039635982341,0.0,15.0,0.00010943402387603163,10.0,10.0,0.4939578172641487,0.1,1.7907093950782977,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.196822115560267e-05,-70.0,20.0,0.007853127141508147,1.0
7.99,0.008619903681143015,-35.58768073736581,0.0,15.0,0.00010971265183146173,10.0,10.0,0.49365037092885206,0.1,1.7900799306758473,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.215345931102346e-05,-70.0,20.0,0.007866605218422687,1.0
8.0,0.008634393513945404,-35.57497439834738,0.0,15.0,0.0001099917849202714,10.0,10.0,0.4933433483781527,0.1,1.7894512470735167,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.233904348389601e-05,-70.0,20.0,0.007880096429081503,1.0
8.01,0.008648896892318902,-35.56227733053585,0.0,15.0,0.00011027142365910292,10.0,10.0,0.49303674875625597,0.1,1.788823342850035,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.252497404449292e-05,-70.0,20.0,0.007893600774165047,1.0
8.02,0.008663413816830945,-35.5495895217119,0.0,15.0,0.00011055156856509818,10.0,10.0,0.492730571209387,0.1,1.7881962165870702,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.271125136319678e-05,-70.0,20.0,0.007907118254355201,1.0
8.03,0.008677944288055017,-35.536910959669186,0.0,15.0,0.0001108322201555656,10.0,10.0,0.49242481488578504,0.1,1.7875698668692241,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.28978758105002e-05,-70.0,20.0,0.00792064887033527,1.0
8.04,0.0086924883065706,-35.524241632214284,0.0,15.0,0.00011111337894792461,10.0,10.0,0.4921194789356973,0.1,1.786944292284024,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.308484775700582e-05,-70.0,20.0,0.007934192622789991,1.0
8.05,0.008707045872963448,-35.51158152716674,0.0,15.0,0.00011139504546009427,10.0,10.0,0.4918145625113751,0.1,1.786319491421918,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.327216757342634e-05,-70.0,20.0,0.007947749512405528,1.0
8.06,0.00872161698782542,-35.49893063235904,0.0,15.0,0.00011167722021016013,10.0,10.0,0.4915100647670683,0.1,1.785695462876268,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.345983563058434e-05,-70.0,20.0,0.007961319539869467,1.0
8.07,0.008736201651754594,-35.486288935636644,0.0,15.0,0.00011195990371642983,10.0,10.0,0.49120598485901956,0.1,1.7850722052433439,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.364785229941257e-05,-70.0,20.0,0.007974902705870824,1.0
8.08,0.008750799865355263,-35.47365642485794,0.0,15.0,0.00011224309649765507,10.0,10.0,0.49090232194546035,0.1,1.7844497171223173,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.383621795095374e-05,-70.0,20.0,0.007988499011100048,1.0
8.09,0.008765411629238107,-35.46103308789428,0.0,15.0,0.00011252679907258756,10.0,10.0,0.49059907518660434,0.1,1.7838279971152546,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.402493295636059e-05,-70.0,20.0,0.008002108456249006,1.0
8.1,0.00878003694402002,-35.448418912629954,0.0,15.0,0.00011281101196053411,10.0,10.0,0.49029624374464353,0.1,1.7832070438271117,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.421399768689586e-05,-70.0,20.0,0.008015731042011002,1.0
8.11,0.008794675810324448,-35.43581388696222,0.0,15.0,0.00011309573568091258,10.0,10.0,0.4899938267837427,0.1,1.7825868558657276,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.440341251393234e-05,-70.0,20.0,0.008029366769080757,1.0
8.12,0.008809328228780944,-35.423217998801285,0.0,15.0,0.00011338097075341835,10.0,10.0,0.48969182347003415,0.1,1.7819674318418184,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.459317780895282e-05,-70.0,20.0,0.008043015638154427,1.0
8.13,0.008823994200025831,-35.410631236070294,0.0,15.0,0.0001136667176980799,10.0,10.0,0.4893902329716131,0.1,1.7813487703689692,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.478329394355014e-05,-70.0,20.0,0.008056677649929596,1.0
8.14,0.008838674021595161,-35.398053332531674,0.0,15.0,0.00011395298282729227,10.0,10.0,0.4890890483741627,0.1,1.780730857580043,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.497375880284867e-05,-70.0,20.0,0.008070352755397686,1.0
8.15,0.008853367058431982,-35.385484820728266,0.0,15.0,0.00011423975426400057,10.0,10.0,0.4887882818894359,0.1,1.7801137188471663,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.516457809283491e-05,-70.0,20.0,0.008084041062188132,1.0
8.16,0.008868073654749564,-35.372925394034326,0.0,15.0,0.0001145270392258757,10.0,10.0,0.4884879256352531,0.1,1.779497338316981,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.535574930208254e-05,-70.0,20.0,0.00809774251329883,1.0
8.17,0.008882793810879808,-35.360375040726645,0.0,15.0,0.00011481483822783911,10.0,10.0,0.48818797879491477,0.1,1.7788817146296094,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.554727280607637e-05,-70.0,20.0,0.00811145710952517,1.0
8.18,0.008897527527174154,-35.34783374908202,0.0,15.0,0.00011510315178542285,10.0,10.0,0.4878884405533305,0.1,1.7782668464273494,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.573914898030117e-05,-70.0,20.0,0.008125184851662533,1.0
8.19,0.008912274804003695,-35.33530150737725,0.0,15.0,0.00011539198041443655,10.0,10.0,0.4875893100970157,0.1,1.7776527323546696,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.59313782002418e-05,-70.0,20.0,0.008138925740506312,1.0
8.2,0.008927035641759562,-35.32277830388913,0.0,15.0,0.00011568132463146696,10.0,10.0,0.48729058661408714,0.1,1.7770393710582042,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.612396084138301e-05,-70.0,20.0,0.00815267977685189,1.0
8.21,0.008941810040852816,-35.310264126894445,0.0,15.0,0.00011597118495348946,10.0,10.0,0.486992269294259,0.1,1.7764267611867486,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.631689727920965e-05,-70.0,20.0,0.008166446961494659,1.0
8.22,0.00895659800171461,-35.297758964669995,0.0,15.0,0.0001162615618980345,10.0,10.0,0.4866943573288393,0.1,1.7758149013912565,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.651018788920647e-05,-70.0,20.0,0.008180227295229998,1.0
8.23,0.008971399524796586,-35.28526280549258,0.0,15.0,0.00011655245598324315,10.0,10.0,0.48639684991072596,0.1,1.7752037903248348,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.670383304685829e-05,-70.0,20.0,0.008194020778853298,1.0
8.24,0.008986214610570753,-35.272775637638986,0.0,15.0,0.00011684386772770061,10.0,10.0,0.48609974623440266,0.1,1.7745934266427383,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.689783312764991e-05,-70.0,20.0,0.008207827413159946,1.0
8.25,0.00900104325952994,-35.26029744938601,0.0,15.0,0.00011713579765054716,10.0,10.0,0.48580304549593534,0.1,1.7739838090023663,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.709218850706614e-05,-70.0,20.0,0.008221647198945328,1.0
8.26,0.009015885472187624,-35.247828229010445,0.0,15.0,0.00011742824627164472,10.0,10.0,0.4855067468929682,0.1,1.773374936063259,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.728689956059179e-05,-70.0,20.0,0.008235480137004831,1.0
8.27,0.009030741249078267,-35.235367964789084,0.0,15.0,0.0001177212141111883,10.0,10.0,0.48521084962471994,0.1,1.7727668064870923,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.748196666371165e-05,-70.0,20.0,0.008249326228133841,1.0
8.28,0.00904561059075748,-35.22291664499873,0.0,15.0,0.00011801470169003903,10.0,10.0,0.48491535289197973,0.1,1.7721594189376737,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.767739019191053e-05,-70.0,20.0,0.008263185473127746,1.0
8.29,0.009060493497802247,-35.21047425791617,0.0,15.0,0.00011830870952972417,10.0,10.0,0.48462025589710367,0.1,1.7715527720809368,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.787317052067322e-05,-70.0,20.0,0.008277057872781933,1.0
8.3,0.009075389970810754,-35.1980407918182,0.0,15.0,0.00011860323815210405,10.0,10.0,0.48432555784401093,0.1,1.7709468645849404,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.806930802548457e-05,-70.0,20.0,0.00829094342789179,1.0
8.31,0.009090300010403007,-35.185616234981616,0.0,15.0,0.0001188982880799272,10.0,10.0,0.4840312579381795,0.1,1.7703416951198605,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.82658030818293e-05,-70.0,20.0,0.008304842139252701,1.0
8.32,0.009105223617220604,-35.17320057568321,0.0,15.0,0.00011919385983627517,10.0,10.0,0.4837373553866433,0.1,1.7697372623579886,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.846265606519225e-05,-70.0,20.0,0.008318754007660053,1.0
8.33,0.009120160791927123,-35.16079380219978,0.0,15.0,0.0001194899539448957,10.0,10.0,0.48344384939798735,0.1,1.7691335649737256,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.865986735105824e-05,-70.0,20.0,0.008332679033909234,1.0
8.34,0.00913511153520824,-35.14839590280812,0.0,15.0,0.00011978657093020262,10.0,10.0,0.4831507391823454,0.1,1.7685306016435804,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.885743731491205e-05,-70.0,20.0,0.00834661721879563,1.0
8.35,0.009150075847771721,-35.13600686578501,0.0,15.0,0.00012008371131710938,10.0,10.0,0.4828580239513942,0.1,1.7679283710461617,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.905536633223848e-05,-70.0,20.0,0.008360568563114627,1.0
8.36,0.00916505373034776,-35.12362667940727,0.0,15.0,0.00012038137563119555,10.0,10.0,0.4825657029183522,0.1,1.7673268718621777,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.925365477852236e-05,-70.0,20.0,0.008374533067661614,1.0
8.37,0.0091800451836892,-35.111255331951675,0.0,15.0,0.00012067956439865135,10.0,10.0,0.48227377529797333,0.1,1.7667261027744283,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.945230302924846e-05,-70.0,20.0,0.008388510733231977,1.0
8.38,0.009195050208571365,-35.09889281169503,0.0,15.0,0.00012097827814622208,10.0,10.0,0.4819822403065452,0.1,1.766126062467806,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.965131145990163e-05,-70.0,20.0,0.008402501560621107,1.0
8.39,0.009210068805792615,-35.086539106914124,0.0,15.0,0.00012127751740143022,10.0,10.0,0.4816910971618847,0.1,1.7655267496292844,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,7.985068044596661e-05,-70.0,20.0,0.00841650555062438,1.0
8.4,0.009225100976174239,-35.07419420588575,0.0,15.0,0.00012157728269218682,10.0,10.0,0.48140034508333357,0.1,1.7649281629479219,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.005041036292822e-05,-70.0,20.0,0.008430522704037192,1.0
8.41,0.009240146720326914,-35.06185809707817,0.0,15.0,0.00012187757454251713,10.0,10.0,0.4811099832962617,0.1,1.7643303011241278,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.025050158968724e-05,-70.0,20.0,0.008444553021807525,1.0
8.42,0.00925520603815666,-35.04953076955397,0.0,15.0,0.00012217839346256865,10.0,10.0,0.4808200110415204,0.1,1.7637331628891502,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.045095451574787e-05,-70.0,20.0,0.008458596505357047,1.0
8.43,0.009270278930381182,-35.03721221172692,0.0,15.0,0.0001224797399786981,10.0,10.0,0.4805304275461822,0.1,1.763136746944824,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.065176951903893e-05,-70.0,20.0,0.00847265315559032,1.0
8.44,0.009285365397834977,-35.02490241193396,0.0,15.0,0.00012278161461981574,10.0,10.0,0.4802412320370184,0.1,1.7625410519913178,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.085294697611817e-05,-70.0,20.0,0.008486722973350666,1.0
8.45,0.009300465441375971,-35.01260135851202,0.0,15.0,0.00012308401791549795,10.0,10.0,0.47995242374230335,0.1,1.7619460767308555,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.10544872635434e-05,-70.0,20.0,0.008500805959481402,1.0
8.46,0.009315579061885293,-35.00030903979804,0.0,15.0,0.00012338695039598724,10.0,10.0,0.4796640018918112,0.1,1.7613518198677116,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.125639075787243e-05,-70.0,20.0,0.008514902114825855,1.0
8.47,0.009330706260268051,-34.98802544412896,0.0,15.0,0.00012369041259202573,10.0,10.0,0.4793759657168141,0.1,1.760758280108208,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.1458657835663e-05,-70.0,20.0,0.008529011440227333,1.0
8.48,0.009345847037452892,-34.97575055984171,0.0,15.0,0.00012399440503518822,10.0,10.0,0.4790883144500758,0.1,1.7601654561607079,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.166128887347292e-05,-70.0,20.0,0.008543133936529165,1.0
8.49,0.009361001394392443,-34.963484375273225,0.0,15.0,0.00012429892825754907,10.0,10.0,0.47880104732584994,0.1,1.7595733467356136,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.186428424785998e-05,-70.0,20.0,0.008557269604574664,1.0
8.5,0.009376169332063478,-34.95122687876044,0.0,15.0,0.00012460398279207086,10.0,10.0,0.47851416357987564,0.1,1.7589819505453625,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.206764433538196e-05,-70.0,20.0,0.008571418445207153,1.0
8.51,0.009391350851467029,-34.938978058640295,0.0,15.0,0.00012490956917210472,10.0,10.0,0.47822766244937487,0.1,1.7583912663044223,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.227136951259668e-05,-70.0,20.0,0.008585580459269953,1.0
8.52,0.009406545953628498,-34.926737903249716,0.0,15.0,0.00012521568793183446,10.0,10.0,0.4779415431730473,0.1,1.7578012927292863,1.0,50.0,2.0,-50.0,4.0,100.0,8.0,8.247546015606191e-05,-70.0,20.0,0.00859975564760638,1.0
