Time,APC,Cdk1CycB,CycB,Ks,Adeg,Bdeg,Acdc,Bcdc,EC50cdc,n_cdc,Awee,Bwee,EC50wee,n_wee,EC50apc,n_apc,AK,BK,EC50K,n_K,AP,BP,EC50P,n_P,Cell,R1,R2,R3
2064.0,0.0009372010590410392,10.387943124363114,41.39905059667116,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014661108492095565,0.05860094940332884,6.624442368980961e-06
2070.0,0.0009775028798053322,10.475649224707064,41.74960358248192,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014574355166931952,0.058250396417518086,6.809804090542179e-06
2076.0,0.001018922322866766,10.562836548656458,42.09805954770306,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014488182959363272,0.05790194045229695,6.996973472169843e-06
2082.0,0.001061470071318415,10.649508581370657,42.44443103692604,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014402591500436657,0.05755556896307396,7.185900094258072e-06
2088.0,0.0011051565058757679,10.735668805284858,42.78873051930397,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014317579760223964,0.057211269480696034,7.376522191737461e-06
2094.0,0.0011499916130128889,10.82132069745768,43.130970390261474,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014233152922766834,0.05686902960973853,7.568813822379393e-06
2100.0,0.0011959852296758563,10.90646774264472,43.47116296988682,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.014149296154258195,0.05652883703011319,7.762659752467201e-06
2106.0,0.0012431466424117753,10.991113410038892,43.80932050502517,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01406602283967473,0.05619067949497483,7.958059667338528e-06
2112.0,0.0012914849424160639,11.075261176471052,44.14545516961633,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013983329055381688,0.05585454483038367,8.154948341006652e-06
2118.0,0.0013410088827716744,11.158914516428755,44.479579064519164,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013901214102219228,0.05552042093548084,8.35326834760109e-06
2124.0,0.0013917268959855842,11.242076903705941,44.81170421812823,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013819678170388983,0.055188295781871774,8.552961961446367e-06
2130.0,0.0014436470620155287,11.324751810808708,45.14184257977222,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013738720864694187,0.05485815742022779,8.75398859470286e-06
2136.0,0.0014967772097473193,11.406942714337022,45.47000604488841,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013658343667255934,0.0545299939551116,8.956274283370824e-06
2142.0,0.001551124778892537,11.488653090463508,45.796206426157894,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013578545147815646,0.05420379357384211,9.159784081587755e-06
2148.0,0.0016066969367204713,11.569886415105561,46.12045546454325,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013499326733576567,0.05387954453545676,9.36446209589604e-06
2154.0,0.001663500538497807,11.650646167889118,46.442764834371786,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013420687914752705,0.05355723516562822,9.570255290261456e-06
2160.0,0.0017215421248740592,11.730935829461448,46.76314613791067,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013342629464361266,0.05323685386208934,9.77711568759382e-06
2166.0,0.001780827942900513,11.810758883135993,47.08161090809133,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01326515206559975,0.05291838909190868,9.984991855200393e-06
2172.0,0.0018413639412744995,11.890118816286378,47.398170612125924,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01318825587341621,0.05260182938787408,1.0193834092397827e-05
2178.0,0.001903155776603418,11.969019118524576,47.71283664590035,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013111941867599342,0.05228716335409965,1.0403592707503061e-05
2184.0,0.001966208806210815,12.047463282935766,48.025620334737525,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.013036210274275817,0.05197437966526248,1.0614224713937281e-05
2190.0,0.0020305281217838996,12.125454808034855,48.33653294301007,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01296106196179636,0.05166346705698993,1.082567957810831e-05
2196.0,0.0020961185243587046,12.202997194885304,48.6455856602279,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012886497708109346,0.0513544143397721,1.103791389484585e-05
2202.0,0.0021629845520552402,12.2800939500933,48.952789612248154,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012812518297714348,0.051047210387751854,1.1250880979223575e-05
2208.0,0.002231130473503849,12.35674858568668,49.25815585998827,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012739124572174632,0.05074184414001173,1.1464537349764603e-05
2214.0,0.0023005602943835645,12.43296461804999,49.561695394307044,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01266631743170521,0.05043830460569296,1.1678841966640714e-05
2220.0,0.00237127777504234,12.508745569947536,49.86341914339978,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012594097928598558,0.05013658085660022,1.1893751221957053e-05
2226.0,0.0024432864247144978,12.584094970305305,50.163337970455544,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01252246694840764,0.04983666202954446,1.2109225351608632e-05
2232.0,0.002516589514418181,12.65901635356817,50.46146267156862,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01245142585286274,0.04953853732843139,1.2325224888100209e-05
2238.0,0.00259119008581243,12.7335132620159,50.75780398219557,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012380975495897673,0.049242196017804434,1.2541710881105962e-05
2244.0,0.002667090948019236,12.80758924356167,51.052372569235864,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012311117037604902,0.04894762743076414,1.275864924424005e-05
2250.0,0.0027442947040438688,12.881247852838655,51.34517903581742,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012241852556854838,0.04865482096418259,1.2976001298773202e-05
2256.0,0.002822803740040011,12.954492653806083,51.63623392299294,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012173181094649266,0.04836376607700706,1.3193734916916488e-05
2262.0,0.002902620233870511,13.027327218766457,51.92554771043571,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.012105101337350987,0.04807445228956429,1.3411823690497385e-05
2268.0,0.0029837462003441955,13.099755119354603,52.213130811915256,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01203762763556071,0.047786869188084745,1.3630221985542514e-05
2274.0,0.0030661834480189697,13.171779949143664,52.49899358075261,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01197074816358068,0.04750100641924739,1.3848905293627287e-05
2280.0,0.0031499335905887686,13.243405298406994,52.78314630892593,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011904475012389781,0.047216853691074076,1.4067853766212227e-05
2286.0,0.0032349981296605603,13.314634781381324,53.06559922505863,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011838789393486593,0.046934400774941376,1.4287029766374892e-05
2292.0,0.0033213783410041314,13.385471994897253,53.34636249760075,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011773725750401809,0.04665363750239925,1.4506416403099135e-05
2298.0,0.003409075445012316,13.455920578534172,53.62544623352976,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011709252078293986,0.04637455376647025,1.4725970688658297e-05
2304.0,0.0034980904030687226,13.525984159257789,53.90286047889831,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011645380477261824,0.04609713952110169,1.4945700209482125e-05
2310.0,0.003588424134110604,13.59566637387763,54.17861522257642,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011582124826848172,0.045821384777423584,1.5165567932006905e-05
2316.0,0.003680077428056964,13.664970879150426,54.45272039184685,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011519478981327325,0.04554727960815315,1.5385549837172025e-05
2322.0,0.0037730509387786607,13.733901339277484,54.72518585533719,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01145744345223676,0.04527481414466282,1.5605635262942643e-05
2328.0,0.003867345227664204,13.802461427170307,54.99602141989338,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011396021760948116,0.04500397858010662,1.5825809709304507e-05
2334.0,0.003962960782061302,13.870654828600793,55.26523683513617,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011335214957298945,0.044734763164863835,1.6046053182909494e-05
2340.0,0.00405989798875486,13.938485240893463,55.53284179504023,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01127502547727488,0.04446715820495978,1.6266358466215502e-05
2346.0,0.004158157175656738,14.005956372331246,55.7988459307885,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011215455234506067,0.044201154069211504,1.648671391656824e-05
2352.0,0.004257738617001342,14.07307194420794,56.0632588184471,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011156505927573335,0.0439367411815529,1.6707107576831477e-05
2358.0,0.004358642530394532,14.139835690792866,56.32608998020139,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011098180281244652,0.04367391001979862,1.692753410701721e-05
2364.0,0.0044608690958867665,14.206251359175209,56.58734887895127,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.011040480226359506,0.04341265112104874,1.7147990031827695e-05
2370.0,0.00456441847113768,14.272322709206161,56.8470449188417,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010983407887167118,0.0431529550811583,1.736847114004259e-05
2376.0,0.00466929079865028,14.338053514398984,57.105187447751945,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010926965696871349,0.04289481255224806,1.7588974898613465e-05
2382.0,0.00477548621583158,14.403447562747502,57.36178575847194,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010871156059092613,0.04263821424152806,1.7809501406517575e-05
2388.0,0.004883004866839932,14.468508657051038,57.616849088712364,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010815981440025269,0.04238315091128764,1.803005306252707e-05
2394.0,0.004991846914457672,14.53324061523541,57.87038662096002,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010761444434670864,0.04212961337903998,1.8250634261207828e-05
2400.0,0.005102012552348228,14.597647270845892,58.12240748263925,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010707547695950836,0.04187759251736076,1.847125108587165e-05
2406.0,0.005213502016738032,14.661732473580596,58.372920746494295,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01065429394695272,0.04162707925350571,1.8691911399323566e-05
2412.0,0.005326315597787054,14.725500089843884,58.621935430996196,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010601686021697532,0.04137806456900381,1.891262517709092e-05
2418.0,0.005440453651710975,14.788954003340132,58.86946050069283,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010549726857668418,0.04113053949930717,1.9133404542507303e-05
2424.0,0.005555916613357655,14.852098115688428,59.11550486651978,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010498419490811983,0.04088449513348023,1.9354263644699894e-05
2430.0,0.005672705008666683,14.914936347061094,59.36007738610656,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.01044776706887518,0.040639922613893445,1.9575218685063088e-05
2436.0,0.005790819467218497,14.97747263686431,59.6031868640914,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010397772857992038,0.04039681313590861,1.9796288003511107e-05
2442.0,0.005910260735101103,15.039710944460525,59.84484205244053,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010348440245966373,0.04015515794755948,2.001749210777011e-05
2448.0,0.0060310296880004876,15.101655249929019,60.08505165076582,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010299772750769876,0.03991494834923418,2.0238853695564007e-05
2454.0,0.006153127344476382,15.163309554869311,60.323824306638606,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010251774029086391,0.0396761756933614,2.0460397698888067e-05
2460.0,0.00627655487948514,15.224677883251328,60.56116861590051,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010204447882895096,0.03943883138409949,2.0682151326572966e-05
2466.0,0.006401313638798672,15.285764282336011,60.7970931229725,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010157798224287973,0.03920290687702751,2.090414379340858e-05
2472.0,0.006527405151039914,15.346572823542923,61.031606321162315,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010111829243506065,0.03896839367883769,2.112640734016919e-05
2478.0,0.006654831143774921,15.407107603556248,61.26471665297039,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010066545221487644,0.03873528334702961,2.1348976463751463e-05
2484.0,0.006783593558471341,15.467372745353137,61.496432510393824,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.010021950606169838,0.03850356748960618,2.1571887766896197e-05
2490.0,0.006913694564649419,15.527372399304511,61.7267622352285,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009978050067598332,0.038273237764771505,2.17951804213053e-05
2496.0,0.007045136575014257,15.587110744379505,61.955714119369404,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009934848479225877,0.0380442858806306,2.2018896344897995e-05
2502.0,0.007177922261461405,15.64659198940698,62.1832964051091,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009892350923045967,0.03781670359489091,2.2243080108038174e-05
2508.0,0.00731205457127553,15.70582037440175,62.40951728543446,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009850562711811506,0.03759048271456554,2.2467778945549962e-05
2514.0,0.007447536743568741,15.76480017197392,62.634384904321614,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009809489401245486,0.03736561509567839,2.2693042882071003e-05
2520.0,0.007584372326239658,15.823535688821368,62.85790735702912,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009769136801349276,0.037142092642970886,2.291892483391282e-05
2526.0,0.007722565193495826,15.88203126730733,63.080092690389435,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009729510992720236,0.036919907309610575,2.3145480679641513e-05
2532.0,0.00786211956389833,15.94029128713096,63.30094890309855,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009690618342929724,0.036699051096901456,2.3372769343808948e-05
2538.0,0.008003040018958468,15.99832016709669,63.520483946003985,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009652465522773213,0.03647951605399602,2.3600852899747712e-05
2544.0,0.008145331522350481,16.056122366987562,63.73870572239099,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009615059524161751,0.03626129427760902,2.3829796679358285e-05
2550.0,0.008288999439793313,16.113702389549193,63.9556220882671,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009578407679470047,0.0360443779117329,2.4059669386964147e-05
2556.0,0.008434049559645825,16.171064782591696,64.1712408526449,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009542517681570217,0.0358287591473551,2.4290543220840434e-05
2562.0,0.008580488114264245,16.228214141216732,64.3855697778232,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009507397605396761,0.03561443022217679,2.4522494005111035e-05
2568.0,0.00872832180218,16.285155110177747,64.5986165796665,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009473055930797614,0.03540138342033351,2.4755601332440876e-05
2574.0,0.008877557811162425,16.341892386381982,64.81038892788263,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00943950156700879,0.03518961107211738,2.49899487168425e-05
2580.0,0.00902820384223296,16.398430721543665,65.02089444629902,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.00940674387863183,0.034979105553700984,2.5225623757917093e-05
2586.0,0.009180268134702333,16.454774924998212,65.23014071313708,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009374792713273905,0.03476985928686292,2.5462718317483153e-05
2592.0,0.009333759492308259,16.51092986668825,65.438135261285,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009343658431237856,0.034561864738715004,2.5701328710130665e-05
2598.0,0.009488687310538951,16.56690048033318,65.64488557856899,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009313351937080938,0.03435511442143101,2.594155590831832e-05
2604.0,0.009645061605234036,16.62269176679474,65.8503991080228,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009283884713372714,0.03414960089197719,2.6183505763110147e-05
2610.0,0.009802893042561147,16.67830879765227,66.05468324815568,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009255268856897203,0.03394531675184431,2.6427289242323543e-05
2616.0,0.009962192970476146,16.73375671900238,66.25774535321878,0.1,0.001,0.02,0.5,1.5,30.0,10.0,0.5,1.0,30.0,10.0,0.5,10.0,0.0,0.25,0.18,5.0,0.025,0.5,0.18,5.0,1.0,0.009227517117302853,0.03374225464678121,2.6673022687171213e-05
