T,DCAL,GSYN,SCA,SCAH,SCAM,SKDR,SNAH,SNAM,SNAPM,VD,VS,VSOMA
14160.0,0.83808017,0.070079997,0.00034605066,0.77656907,0.073143795,0.22757886,0.12503196,0.089040376,0.70391995,-35.00227,-54.147293,-54.147293
14180.0,0.83829492,0.069839999,0.00028076951,0.76656103,0.093115471,0.41254434,0.047104109,0.086173058,0.77299833,-29.504051,-54.484661,-54.484661
14200.0,0.83018094,0.069600001,0.00020205988,0.79486233,0.02869427,0.23841576,0.23155427,0.3003644,0.49829972,-31.39229,-42.871689,-42.871689
14220.0,0.82875305,0.069360003,0.00024684734,0.79972202,0.034025159,0.19830874,0.2454692,0.13577466,0.53004605,-33.975368,-50.875896,-50.875896
14240.0,0.82895207,0.069119997,0.00029861287,0.79652059,0.043059301,0.18427463,0.23189731,0.10508235,0.573273,-34.955093,-52.900009,-52.900009
14260.0,0.83100641,0.068879999,0.00033212226,0.78924531,0.054571249,0.18737127,0.19007222,0.095235094,0.63023365,-35.224281,-53.648533,-53.648533
14280.0,0.83376157,0.068640001,0.00034708504,0.78024518,0.069844,0.21465707,0.13710523,0.088952176,0.69115782,-35.276787,-54.155621,-54.155621
14300.0,0.83489621,0.068400003,0.00029213613,0.77003878,0.090062574,0.37157148,0.057885136,0.083123885,0.76276028,-31.49324,-54.669495,-54.669495
14320.003,0.82622576,0.068159968,0.00019543889,0.79411948,0.029084399,0.25502777,0.2258466,0.47021937,0.49627364,-30.478827,-35.308071,-35.308071
14340.0,0.82379329,0.067919999,0.00024482486,0.80308461,0.033489328,0.19656754,0.25101066,0.13335007,0.52354127,-34.211529,-51.021172,-51.021172
14360.0,0.82493222,0.067680001,0.00029022899,0.79824471,0.042282499,0.18558192,0.22917303,0.10671265,0.57268465,-35.017754,-52.782578,-52.782578
14380.0,0.8273443,0.067440003,0.00032993962,0.79035801,0.054146212,0.1864935,0.1919848,0.094445676,0.62845904,-35.390896,-53.710278,-53.710278
14400.0,0.83020139,0.067199998,0.00034457559,0.78130013,0.069821566,0.21520762,0.13641308,0.088337295,0.69145566,-35.420158,-54.206402,-54.206402
14420.0,0.83113486,0.06696,0.00028508782,0.77076125,0.09057264,0.38480034,0.054358125,0.083267912,0.76554245,-31.031584,-54.674095,-54.674095
14440.0,0.82206053,0.066720001,0.0001957846,0.79860282,0.027981011,0.23747334,0.23525412,0.29822698,0.49268779,-31.696444,-42.95002,-42.95002
14460.0,0.82081556,0.066480003,0.0002433639,0.8029837,0.033699941,0.19593698,0.24804471,0.13129716,0.52655125,-34.381142,-51.148232,-51.148232
14480.0,0.82197279,0.066239998,0.00029292831,0.79820043,0.042961035,0.18413924,0.22851975,0.10396881,0.57538247,-35.237808,-52.981033,-52.981033
14500.0,0.82400721,0.066,0.00033778112,0.79103678,0.056150746,0.18444432,0.18966365,0.090134248,0.63482004,-35.732735,-54.05394,-54.05394
14520.0,0.82680196,0.065760002,0.00033600739,0.78147757,0.073494889,0.23234758,0.12027374,0.086524606,0.70574671,-35.473301,-54.354599,-54.354599
14540.0,0.82553744,0.065520003,0.00024811522,0.77012151,0.096305795,0.48782411,0.030737864,0.11131491,0.78414601,-25.613565,-52.969482,-52.969482
14560.0,0.81751913,0.065279998,0.00020595039,0.80384207,0.028602526,0.21637855,0.24621299,0.18876119,0.49726537,-33.188503,-47.986691,-47.986691
14580.0,0.81726849,0.06504,0.00025573149,0.80322206,0.035863541,0.19049278,0.24593319,0.11941669,0.53887773,-34.87038,-51.906765,-51.906765
14600.0,0.81914461,0.064800002,0.0003049837,0.79680222,0.046406113,0.18258058,0.21795045,0.098506704,0.59293991,-35.546764,-53.391357,-53.391357
14620.0,0.82201701,0.064560004,0.00033785801,0.78809476,0.060893483,0.19377515,0.16803315,0.089602925,0.65664351,-35.76479,-54.10181,-54.10181
14640.0,0.82487971,0.064319998,0.00032009606,0.77787441,0.08026839,0.27465212,0.094154619,0.084181629,0.73043835,-34.941105,-54.55159,-54.55159
14660.0,0.81819338,0.06408,0.00018212621,0.78039527,0.088181756,0.62766623,0.014462335,0.98158026,0.78665739,-15.43126,-12.508009,-12.508009
14680.0,0.81379241,0.063840002,0.00022267558,0.80580872,0.030802239,0.20172578,0.25184062,0.1457423,0.51029408,-34.241943,-50.284534,-50.284534
14700.0,0.81447762,0.063600004,0.00027518073,0.80219799,0.039614722,0.18538497,0.23867933,0.10720327,0.55846858,-35.392277,-52.745056,-52.745056
14720.0,0.8169235,0.063359998,0.00032164284,0.79439515,0.051910739,0.1829388,0.20038746,0.092532396,0.61784238,-35.866165,-53.860554,-53.860554
14740.0,0.82008088,0.06312,0.0003353589,0.78457153,0.068743959,0.21480259,0.13696925,0.08750204,0.68915838,-35.809486,-54.276852,-54.276852
14760.0,0.82064319,0.062880002,0.0002697593,0.77354187,0.092674293,0.41427258,0.046800356,0.084613487,0.77182525,-30.022993,-54.639397,-54.639397
14780.0,0.80996186,0.062639996,0.00019950359,0.80702883,0.0276269,0.21637344,0.25212607,0.1919644,0.48853874,-33.410995,-47.819637,-47.819637
14800.0,0.8096571,0.062399998,0.00025069798,0.80645168,0.035271648,0.18932514,0.24841033,0.11746483,0.53504777,-35.196419,-52.035759,-52.035759
14820.0,0.81173712,0.06216,0.00030363206,0.79951167,0.046567779,0.18102352,0.21814804,0.095815815,0.59313029,-35.912495,-53.598469,-53.598469
14840.0,0.81497371,0.061919998,0.00033499618,0.78999519,0.062308982,0.19662063,0.16173778,0.087756328,0.66297561,-36.065002,-54.2551,-54.2551
14860.0,0.81769013,0.06168,0.00030073556,0.77869463,0.083858721,0.31275699,0.077443548,0.082985826,0.74361682,-34.194942,-54.654808,-54.654808
14880.0,0.80761546,0.061439998,0.00018142238,0.80088931,0.027331281,0.2537232,0.23252635,0.46948892,0.48361924,-31.142969,-35.272266,-35.272266
14900.0,0.80492049,0.0612,0.00023695105,0.8095516,0.03270654,0.19174773,0.25790575,0.12397746,0.51828277,-35.146713,-51.606068,-51.606068
14920.0,0.80669653,0.060959999,0.00029051822,0.80313814,0.043011561,0.18056141,0.23105787,0.097900786,0.57483232,-35.996426,-53.434174,-53.434174
14940.0,0.81002194,0.06072,0.0003286686,0.79366165,0.05826316,0.18952656,0.17597991,0.08831156,0.64634472,-36.225433,-54.207767,-54.207767
14960.0,0.8134976,0.060479999,0.00031503814,0.78239691,0.080263391,0.2750015,0.094050258,0.082277559,0.729361,-35.376945,-54.716393,-54.716393
14980.0,0.8035928,0.06024,0.00017528195,0.79747283,0.042818569,0.35746753,0.15795818,0.9917925,0.55100477,-26.619675,11.981127,11.981127
15000.0,0.8008585,0.059999999,0.00022899359,0.811158,0.031614352,0.19346522,0.25779551,0.12729916,0.51281106,-35.161602,-51.387947,-51.387947
15020.0,0.80267799,0.059760001,0.00028466288,0.80490428,0.042407714,0.18076009,0.2315146,0.098298959,0.57265639,-36.109665,-53.40377,-53.40377
15040.0,0.80617166,0.059519999,0.00032619628,0.79511535,0.05778696,0.18864992,0.17759763,0.087522805,0.6442824,-36.402409,-54.273129,-54.273129
15060.0,0.80967349,0.059280001,0.0003091399,0.78352219,0.079182245,0.27521649,0.093630619,0.082670592,0.72785145,-35.456566,-54.682636,-54.682636
15080.0,0.80051827,0.059039999,0.00017131251,0.79510963,0.053739522,0.46226799,0.060514487,0.99906051,0.64439613,-22.761166,17.609596,17.609596
15100.0,0.79734808,0.058800001,0.00022508152,0.81162626,0.031221746,0.19344197,0.2590715,0.12767181,0.51097929,-35.283211,-51.370796,-51.370796
15120.0,0.79911351,0.058559999,0.00028268911,0.80563492,0.042080246,0.18011099,0.23343465,0.097378626,0.57106191,-36.271919,-53.474129,-53.474129
15140.0,0.80276912,0.058320001,0.0003232607,0.79550326,0.057744872,0.18922803,0.176678,0.087350778,0.64519054,-36.513748,-54.28828,-54.28828
15160.0,0.80640358,0.058079999,0.00030581377,0.78371906,0.079694167,0.28002059,0.091408275,0.082778558,0.73002636,-35.44466,-54.675766,-54.675766
15180.0,0.79605317,0.057840001,0.00017243272,0.80286443,0.027650498,0.26454097,0.23090862,0.60884529,0.47887769,-30.874489,-28.24888,-28.24888
15200.0,0.79401296,0.057599999,0.00022681573,0.81187385,0.031671736,0.19153209,0.25812709,0.12333748,0.514633,-35.523575,-51.64259,-51.64259
15220.0,0.79603148,0.057360001,0.00028616746,0.80539656,0.04315358,0.17909861,0.23048908,0.094903432,0.57654995,-36.480724,-53.666798,-53.666798
15240.0,0.79981154,0.057119999,0.00032502093,0.79527646,0.059939627,0.19153909,0.16871892,0.085096858,0.65398258,-36.740467,-54.478455,-54.478455
15260.0,0.80266416,0.056880001,0.00028337218,0.7827853,0.084107436,0.33131075,0.070504293,0.081288487,0.74616057,-34.049305,-54.810009,-54.810009
15280.0,0.79107225,0.056639999,0.00017991115,0.81145823,0.025573116,0.2228317,0.25233281,0.22185472,0.47537857,-33.586063,-46.370491,-46.370491
15300.0,0.7890873,0.056400001,0.00024300562,0.81379366,0.033919562,0.18441455,0.26154792,0.10987639,0.52389705,-36.135098,-52.552032,-52.552032
15320.0,0.79189253,0.056159999,0.00029783515,0.8055197,0.04717572,0.17855269,0.21634842,0.089756235,0.59632361,-36.81834,-54.081615,-54.081615
15340.0,0.79650897,0.055920001,0.00032279387,0.79343379,0.066691041,0.21025094,0.14093955,0.083821632,0.68185586,-36.769737,-54.591015,-54.591015
15360.0,0.79495305,0.055679999,0.00022118555,0.78013629,0.094626106,0.50787824,0.026568001,0.12595591,0.78110766,-25.146805,-52.179226,-52.179226
15380.0,0.78458965,0.055440001,0.00019804006,0.81637061,0.027600011,0.20114073,0.26462889,0.14714715,0.48752263,-35.148949,-50.197174,-50.197174
15400.0,0.78562582,0.055199999,0.00025969575,0.81189835,0.037866987,0.18027204,0.24790704,0.10016456,0.54826885,-36.597084,-53.260052,-53.260052
15420.0,0.78941667,0.054960001,0.00031220782,0.8019821,0.05328916,0.18220694,0.19349033,0.085881487,0.62512153,-37.028938,-54.409184,-54.409184
15440.0,0.79374868,0.054719999,0.00030383313,0.78935552,0.076158851,0.26062983,0.10131298,0.081974149,0.71822786,-36.261745,-54.746822,-54.746822
15460.002,0.7830103,0.054479975,0.00016330993,0.80566084,0.031244017,0.286201,0.22281113,0.82102221,0.48339391,-30.168348,-13.704148,-13.704148
15480.0,0.78055072,0.05424,0.00022280077,0.81646252,0.031215414,0.18822323,0.26392984,0.11752213,0.51008648,-36.133617,-52.027798,-52.027798
15500.0,0.78327495,0.054000001,0.00028511364,0.80862701,0.044125672,0.17709218,0.22797671,0.090382017,0.58113605,-37.070831,-54.028687,-54.028687
15520.0,0.78794783,0.05376,0.00031930971,0.7968142,0.063496411,0.20113762,0.15277004,0.083338395,0.66922534,-37.086617,-54.633114,-54.633114
15540.031,0.78764755,0.053519625,0.00022741689,0.78287971,0.09230312,0.47325921,0.033204842,0.10375797,0.77446669,-27.512035,-53.509579,-53.509579
15560.0,0.77660042,0.05328,0.00019355348,0.81847936,0.026961299,0.19989075,0.26725197,0.14442667,0.48355252,-35.470539,-50.353481,-50.353481
15580.0,0.77765644,0.053040002,0.00025732076,0.81388986,0.037701856,0.17871678,0.24966316,0.097640947,0.5472545,-36.951447,-53.451382,-53.451382
15600.0,0.78176594,0.0528,0.00031471613,0.80336177,0.054895643,0.18186666,0.18995979,0.082568586,0.63059002,-37.441288,-54.694271,-54.694271
15620.0,0.78557813,0.052560002,0.00027930041,0.7896471,0.080749407,0.31108823,0.078236319,0.081278652,0.73616409,-35.175438,-54.810677,-54.810677
15640.0,0.77284938,0.05232,0.00017128997,0.81806558,0.024449285,0.2174343,0.26029059,0.20079239,0.4668602,-34.442055,-47.37175,-47.37175
15660.0,0.77165401,0.052080002,0.00023861729,0.81821471,0.033862576,0.18076487,0.26385048,0.10339567,0.52409339,-36.904785,-53.01683,-53.01683
15680.0,0.77563196,0.05184,0.00029815832,0.8081001,0.04935468,0.17765598,0.20819913,0.084660314,0.60700178,-37.538475,-54.510113,-54.510113
15700.0,0.78083789,0.051600002,0.00030143256,0.79437882,0.072898105,0.24551991,0.11107571,0.082080886,0.70762175,-36.86253,-54.742962,-54.742962
15720.0,0.7701782,0.05136,0.00015576842,0.80782485,0.036383595,0.3221623,0.19760016,0.96235853,0.50734842,-28.99354,4.0127621,4.0127621
15740.0,0.76721281,0.051120002,0.00021790927,0.82010102,0.030641021,0.1855405,0.26892295,0.11289594,0.50629437,-36.694866,-52.340408,-52.340408
15760.0,0.77067059,0.05088,0.00028311458,0.81117326,0.044841707,0.17561197,0.22519651,0.086860307,0.5852105,-37.606144,-54.320545,-54.320545
15780.0,0.77592146,0.050639998,0.00031007017,0.79822803,0.066502422,0.21289611,0.13807677,0.081807747,0.68239927,-37.417778,-54.768074,-54.768074
15800.07,0.76998591,0.050399151,0.000166247,0.79053605,0.097307622,0.62702781,0.013220615,0.74075586,0.78967506,-17.450916,-32.219597,-32.219597
15820.0,0.76247936,0.050159998,0.00020375714,0.82221186,0.028517555,0.1891685,0.27253854,0.12073608,0.49307409,-36.571995,-51.812691,-51.812691
15840.0,0.76542342,0.04992,0.000271914,0.81421411,0.04173829,0.17491525,0.23663658,0.088619024,0.56947666,-37.680767,-54.171875,-54.171875
15860.0,0.77080476,0.049679998,0.00031430702,0.80152714,0.063366391,0.19941165,0.15396212,0.079765446,0.66743153,-37.795677,-54.94865,-54.94865
15880.0,0.76603937,0.04944,0.00017460572,0.78958017,0.096644677,0.60286385,0.014548902,0.46887439,0.78668237,-19.333456,-40.851212,-40.851212
15900.0,0.75738853,0.049199998,0.00019771715,0.82423913,0.027896825,0.19010797,0.27430195,0.12238175,0.48801982,-36.665916,-51.704865,-51.704865
15920.0,0.76027435,0.04896,0.00026909186,0.81632769,0.041109815,0.1739611,0.2400865,0.087691642,0.5654214,-37.874603,-54.248844,-54.248844
15940.0,0.76603568,0.048719998,0.00030747615,0.8030417,0.06270133,0.20046547,0.15220417,0.080157027,0.6669836,-37.898586,-54.914116,-54.914116
15960.0,0.7615149,0.04848,0.00017277086,0.79042399,0.096477993,0.60058421,0.014797384,0.44886741,0.78654349,-19.599277,-41.414383,-41.414383
15980.0,0.7515946,0.048239999,0.00019813358,0.82582998,0.027796004,0.18782364,0.27878651,0.11872774,0.48601857,-36.943558,-51.94363,-51.94363
16000.0,0.75488865,0.048,0.00026952079,0.81738329,0.041603494,0.17317793,0.238291,0.086013235,0.56810218,-38.094925,-54.390251,-54.390251
16020.0,0.76089185,0.047759999,0.00030477834,0.80374277,0.064094663,0.20544626,0.14570621,0.079538368,0.67300755,-38.020031,-54.970749,-54.970749
16040.031,0.75359523,0.047519624,0.00014942035,0.79938847,0.089791209,0.63548952,0.012963763,0.93842721,0.78222138,-16.978189,-20.421045,-20.421045
16060.0,0.74689096,0.047279999,0.00020175042,0.82650739,0.028492011,0.18502964,0.27704152,0.11287353,0.49192566,-37.273102,-52.340076,-52.340076
16080.0,0.75089711,0.047040001,0.0002739628,0.81685257,0.04330384,0.17284864,0.23149027,0.083876796,0.57759011,-38.299309,-54.57431,-54.57431
16100.0,0.75707537,0.046799999,0.0002973541,0.80242795,0.067603439,0.22149594,0.12954108,0.080016874,0.68787313,-37.911991,-54.926807,-54.926807
16120.0,0.74476272,0.046560001,0.00014372692,0.81816983,0.024546534,0.26270354,0.24605402,0.63095492,0.45079616,-32.35603,-26.665897,-26.665897
16140.0,0.74209398,0.046319999,0.00021198917,0.82668287,0.030198336,0.18029813,0.27569199,0.10382623,0.50288522,-37.738132,-52.983055,-52.983055
16160.0,0.74695438,0.046080001,0.00028257744,0.81570262,0.046682689,0.17372815,0.21799372,0.080961294,0.59497958,-38.529301,-54.83271,-54.83271
16180.0,0.75295955,0.045839999,0.00028023991,0.80041093,0.073962912,0.2623283,0.10064597,0.078726932,0.71305752,-37.446606,-55.039715,-55.039715
16200.0,0.73725718,0.045600001,0.00015555524,0.8286621,0.022315485,0.20972574,0.27649045,0.17661288,0.44853798,-35.877567,-48.577255,-48.577255
16220.0,0.73664427,0.045359999,0.00023312827,0.82662141,0.033702604,0.17353509,0.271613,0.091691248,0.52073896,-38.376118,-53.915264,-53.915264
16240.0,0.74276698,0.045120001,0.00029329958,0.81339175,0.053615298,0.18130504,0.1878204,0.078436889,0.62797886,-38.685658,-55.065842,-55.065842
16260.17,0.7452839,0.044877958,0.00022830673,0.79718059,0.086914606,0.40931916,0.047756117,0.082773082,0.75660151,-32.169079,-54.84243,-54.84243
16280.0,0.72918189,0.044640001,0.00018310211,0.83265281,0.025214424,0.18734635,0.28972244,0.1186294,0.46688163,-37.537991,-51.931019,-51.931019
16300.0,0.73283565,0.044399999,0.00025636127,0.82337993,0.040023047,0.17091852,0.24461056,0.083157949,0.55983818,-38.839146,-54.633961,-54.633961
16320.0,0.73996437,0.044160001,0.00029288049,0.8079775,0.064824574,0.21135938,0.13919219,0.077984124,0.67704016,-38.55788,-55.113861,-55.113861
16340.011,0.72648269,0.043919872,0.00013699493,0.8261168,0.02129736,0.24118562,0.26181278,0.38356638,0.43611953,-34.071014,-38.98037,-38.98037
16360.0,0.72326535,0.043680001,0.00021440098,0.83182001,0.030514119,0.17469746,0.28365338,0.094912909,0.50031942,-38.59346,-53.657104,-53.657104
16380.0,0.72899669,0.043439999,0.00028966586,0.8192243,0.050430305,0.17293394,0.20639449,0.074861377,0.60955966,-39.306164,-55.393192,-55.393192
16400.104,0.73189622,0.043198768,0.00022449507,0.80237603,0.083996706,0.39461878,0.050663464,0.081118807,0.74914992,-33.152088,-54.895355,-54.895355
16420.0,0.71559298,0.042959999,0.00017304349,0.83646965,0.024414159,0.18751451,0.29089952,0.11925492,0.46166167,-37.874512,-51.902813,-51.902813
16440.0,0.71990591,0.042720001,0.00025376887,0.82658082,0.039570875,0.16906039,0.24775609,0.080684297,0.5569545,-39.283405,-54.851418,-54.851418
16460.0,0.72758943,0.042479999,0.00028879664,0.81040317,0.067342475,0.21951881,0.13020505,0.075016648,0.68488842,-38.984665,-55.389393,-55.389393
16480.0,0.71053207,0.042240001,0.00014151314,0.83606309,0.020550214,0.21053177,0.28587887,0.18223116,0.43044487,-36.462486,-48.277534,-48.277534
16500.0,0.71102214,0.041999999,0.00021895452,0.83287179,0.032150164,0.1716781,0.27598655,0.088957518,0.51322031,-39.154217,-54.137695,-54.137695
16520.0,0.71866,0.041760001,0.00028565907,0.81805217,0.054092165,0.18149191,0.18436494,0.075026192,0.63075507,-39.470371,-55.383877,-55.383877
16540.0,0.71478778,0.04152,0.00015621698,0.80219561,0.092960462,0.58989251,0.015159551,0.36086422,0.7783823,-21.397133,-43.964783,-43.964783
16560.0,0.70332032,0.041280001,0.00018672181,0.83763093,0.02648424,0.17821708,0.29420117,0.10194385,0.47529325,-38.822701,-53.11866,-53.11866
16580.0,0.70973331,0.04104,0.00026873569,0.82513183,0.044894323,0.1688575,0.22577241,0.075247139,0.58513284,-39.791664,-55.354881,-55.354881
16600.0,0.71594179,0.040800001,0.00023979161,0.80715084,0.078605793,0.32779616,0.071743988,0.077086769,0.73129505,-36.431633,-55.196289,-55.196289
16620.0,0.69669658,0.04056,0.00016001638,0.84028602,0.022849243,0.18817675,0.2983591,0.12091619,0.44907108,-38.310921,-51.791904,-51.791904
16640.0,0.70109046,0.040320002,0.0002453448,0.83055812,0.03831026,0.1667067,0.25449103,0.077980176,0.54955834,-39.913147,-55.09486,-55.09486
16660.0,0.70961142,0.04008,0.00027153629,0.81304741,0.06756641,0.23163876,0.12060085,0.075595386,0.6895051,-39.178429,-55.334778,-55.334778
16680.0,0.69064444,0.039840002,0.00013997771,0.84123534,0.020224849,0.19952507,0.29638264,0.14911848,0.42883521,-37.672745,-50.06852,-50.06852
16700.0,0.69165605,0.0396,0.00022921487,0.83576006,0.034180578,0.16563202,0.27707019,0.079536699,0.52191043,-40.098042,-54.949833,-54.949833
16720.0,0.70053577,0.039360002,0.00027635548,0.81851858,0.061393365,0.20393734,0.14719385,0.07444071,0.66364765,-39.738327,-55.4464,-55.4464
16740.0,0.68403709,0.03912,0.00012775771,0.84052563,0.019061657,0.21421722,0.2873421,0.19729395,0.41876468,-36.858337,-47.513638,-47.513638
16760.0,0.68394226,0.038880002,0.00021035061,0.8381775,0.031013863,0.16785128,0.28545737,0.083747484,0.50489342,-40.089455,-54.57666,-54.57666
16780.0,0.69314951,0.03864,0.00027640079,0.82155991,0.056262843,0.18703726,0.17126048,0.072450191,0.64111382,-40.177132,-55.6343,-55.6343
16800.0,0.67831582,0.038400002,0.00011625922,0.8368746,0.01900322,0.24024895,0.27419966,0.39729014,0.4125495,-35.248009,-38.256378,-38.256378
16820.0,0.67446703,0.03816,0.00020210395,0.842246,0.029256903,0.16716821,0.29766139,0.083888486,0.49070132,-40.323254,-54.562618,-54.562618
16840.0,0.68369198,0.037919998,0.00026789395,0.8257975,0.053522732,0.18241765,0.17888498,0.071989812,0.63093346,-40.471649,-55.67746,-55.67746
16860.0,0.67035854,0.03768,0.00011021845,0.83455771,0.026710663,0.28972545,0.24484779,0.88733214,0.43470895,-32.840199,-5.9463072,-5.9463072
16880.0,0.66525984,0.037439998,0.00019905099,0.84467471,0.028694512,0.16592418,0.30283588,0.082367539,0.48523647,-40.619301,-54.694412,-54.694412
16900.0,0.67484915,0.0372,0.00027566319,0.82760972,0.055368323,0.18166223,0.1783798,0.068550065,0.63354582,-40.882755,-56.020485,-56.020485
16920.021,0.65629071,0.036959752,0.00011580232,0.8489061,0.017248759,0.21058066,0.3018927,0.18939142,0.39789727,-37.692593,-47.897228,-47.897228
16940.0,0.6567772,0.03672,0.00020329829,0.84492731,0.030417869,0.16442202,0.29069814,0.078917623,0.49993563,-40.972626,-55.004234,-55.004234
16960.0,0.66756177,0.036479998,0.00026666187,0.82594186,0.05909938,0.19711088,0.15493639,0.070657454,0.65399158,-40.76083,-55.815205,-55.815205
16980.0,0.64651245,0.03624,0.0001204764,0.85158503,0.017929481,0.19778877,0.31085241,0.1466096,0.40533334,-38.790329,-50.208008,-50.208008
17000.0,0.64832407,0.035999998,0.00021890446,0.84478647,0.033168875,0.16008669,0.28696615,0.072042622,0.5137558,-41.534031,-55.652298,-55.652298
17020.0,0.65878254,0.03576,0.0002519557,0.8247534,0.067931272,0.24076666,0.11378547,0.070857301,0.68886137,-40.413738,-55.795715,-55.795715
17040.0,0.63317794,0.035519999,0.00013778987,0.85590357,0.019691614,0.18021192,0.32583958,0.10778625,0.41775221,-40.283051,-52.684723,-52.684723
17060.0,0.64067072,0.03528,0.00023572681,0.84217435,0.038897235,0.16022119,0.25424418,0.067624934,0.55151957,-41.903992,-56.101032,-56.101032
17080.0,0.64652973,0.035039999,0.00017807934,0.81845427,0.083703302,0.44398835,0.039065383,0.084930204,0.74770737,-32.390293,-54.768459,-54.768459
17100.0,0.6235683,0.0348,0.00016536337,0.85508418,0.023603536,0.16625793,0.32784152,0.084559336,0.44594198,-41.500351,-54.50119,-54.50119
17120.0,0.63464051,0.034559999,0.00025692675,0.83704746,0.049659628,0.17095649,0.200422,0.064896107,0.60733521,-42.061283,-56.399422,-56.399422
17140.0,0.61545074,0.034320001,0.00010106897,0.85582256,0.015751092,0.20969699,0.31005296,0.18625019,0.38140595,-38.668133,-48.050987,-48.050987
17160.0,0.61561912,0.034079999,0.00019676473,0.85180342,0.029720122,0.15826833,0.3023541,0.070903614,0.49196482,-42.36797,-55.762611,-55.762611
17180.0,0.62779188,0.033840001,0.00023925732,0.83019829,0.065113299,0.23492561,0.11799117,0.069696315,0.6805343,-41.198647,-55.911102,-55.911102
17200.0,0.59966344,0.033599999,0.00012953176,0.86157113,0.018849721,0.17492421,0.33703941,0.09925282,0.40965533,-41.395782,-53.314831,-53.314831
17220.0,0.60937804,0.033360001,0.00023827236,0.8455978,0.040653348,0.15682645,0.25010839,0.061677326,0.55835164,-42.975704,-56.739243,-56.739243
17240.01,0.59496123,0.033119887,8.4441439e-05,0.850622,0.020425066,0.27207193,0.27593744,0.79387784,0.38026026,-35.313122,-14.10147,-14.10147
17260.0,0.59083235,0.032880001,0.00017972803,0.85767698,0.02691148,0.15702015,0.31850383,0.070327066,0.47072175,-42.984001,-55.818146,-55.818146
17280.0,0.60436034,0.032639999,0.00023380823,0.83502036,0.063368045,0.22770455,0.12316913,0.067636475,0.67183429,-41.920971,-56.123959,-56.123959
17300.0,0.57407719,0.032400001,0.00012617912,0.86630762,0.018115381,0.16990133,0.3481842,0.091034047,0.4015016,-42.316204,-53.942043,-53.942043
17320.0,0.58567512,0.032159999,0.00023415768,0.84809977,0.043038659,0.16027965,0.23334754,0.059342097,0.57335782,-43.567139,-57.003784,-57.003784
17340.0,0.56288046,0.031920001,8.5729102e-05,0.86749864,0.013657906,0.19900414,0.33368871,0.15345816,0.35632879,-40.526688,-49.803291,-49.803291
17360.0,0.56509,0.031679999,0.00019232306,0.85953701,0.030026332,0.15133823,0.30795762,0.061792955,0.49230808,-44.06826,-56.717388,-56.717388
17380.0,0.57119685,0.031440001,0.00015085805,0.83397198,0.078551479,0.44099256,0.038544428,0.083006062,0.73274583,-34.025616,-54.890388,-54.890388
17400.0,0.54446644,0.031199999,0.00014857313,0.86878794,0.02198871,0.15563948,0.34972563,0.070140973,0.43037036,-44.063587,-55.833878,-55.833878
17420.0,0.56022871,0.030959999,0.00022675021,0.84423649,0.059323687,0.20955622,0.1394745,0.062297434,0.65456092,-43.413254,-56.694439,-56.694439
17440.0,0.52534336,0.030719999,0.00011650998,0.87528396,0.016839089,0.16244063,0.36962917,0.080409668,0.38611001,-43.928616,-54.85041,-54.85041
17460.0,0.541201,0.030479999,0.00023229544,0.85254824,0.047808561,0.16476902,0.20602827,0.055232108,0.59557194,-44.759144,-57.502373,-57.502373
17480.0,0.50715226,0.030239999,9.3560186e-05,0.87968659,0.014089534,0.16987965,0.37598196,0.092099383,0.3549014,-43.77816,-53.871422,-53.871422
17500.0,0.52031779,0.029999999,0.000219066,0.85978162,0.040079903,0.14828323,0.25556868,0.050739285,0.55205113,-45.815166,-58.058498,-58.058498
17520.0,0.48774627,0.029759999,7.834757e-05,0.88338649,0.01214455,0.17507252,0.38087651,0.10093516,0.33184054,-43.824821,-53.184963,-53.184963
17540.0,0.49862322,0.029519999,0.00020813882,0.86566675,0.036653303,0.14475901,0.27803287,0.049213257,0.52914518,-46.390301,-58.258648,-58.258648
17560.0,0.4661167,0.029279999,7.2004565e-05,0.88777143,0.011017511,0.17316493,0.39107606,0.097783096,0.31746864,-44.435574,-53.432549,-53.432549
17580.0,0.47837335,0.029039999,0.00020327412,0.86854464,0.0366695,0.14368756,0.2749323,0.047568213,0.52894109,-46.959217,-58.484455,-58.484455
17600.0,0.44326955,0.0288,7.1261216e-05,0.89173967,0.010949845,0.16653602,0.40317059,0.087271363,0.31438747,-45.428238,-54.280472,-54.280472
17620.0,0.45949724,0.02856,0.0002085899,0.86860627,0.040993106,0.14750437,0.24618617,0.045960732,0.55344522,-47.423695,-58.718426,-58.718426
17640.0,0.4195497,0.02832,7.9547572e-05,0.89490765,0.011986981,0.15499435,0.41925669,0.070869826,0.32305506,-46.837162,-55.75386,-55.75386
17660.0,0.44153652,0.02808,0.00020090654,0.86480105,0.053615198,0.19081181,0.15893675,0.051845796,0.61945128,-46.791065,-57.944946,-57.944946
17680.0,0.39705738,0.02784,9.8901968e-05,0.89566284,0.01503488,0.14210407,0.42718813,0.05509188,0.35152906,-48.421894,-57.490421,-57.490421
17700.0,0.39202437,0.0276,3.1117608e-05,0.8747443,0.057600923,0.61772883,0.011110555,0.99718344,0.68238968,-25.609169,-1.6338627,-1.6338627
17720.0,0.37982225,0.02736,0.00014657241,0.89118767,0.022996942,0.12839879,0.39349359,0.040036757,0.41989046,-50.104839,-59.597431,-59.597431
