Time,C1,M1,X1,C2,M2,X2,V1,Kc1,V_M1,V3,V_M3,U1,Kc2,U_M1,U3,U_M3,vi1,Kim1,vd1,K_d1,kd1,K1,V2,K2,K3,V4,K4,vi2,Kim2,vd2,K_d2,kd2,H1,U2,H2,H3,U4,H4,compartment,R1,R2,R3,R8,R9,R10
4.94,2.218640963768739,0.9845497514449286,0.26144738991147587,0.0072838013082415585,0.00028841687184244475,5.47698960506354e-06,0.2448253734130228,0.5,0.3,0.09845497514449286,0.1,0.004307530393908059,0.5,0.3,2.8841687184244475e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.0495238825570468,0.0064777905268861655,0.0022186409637687393,0.0014784883618212806,3.65540193610565e-08,7.283801308241558e-06
4.95,2.219049170609878,0.9845511104715543,0.2619371864926923,0.007298512904177858,0.0002890158346747851,5.488851565672505e-06,0.2448336566983247,0.5,0.3,0.09845511104715543,0.1,0.004316105440007343,0.5,0.3,2.8901583467478515e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04952290322628456,0.006489936711396239,0.002219049170609878,0.001478486381334513,3.6687395868225685e-08,7.298512904177858e-06
4.96,2.2194572421192795,0.9845524683906473,0.26242694268163874,0.007313224331867608,0.00028961482561694427,5.50071411056687e-06,0.24484193475198576,0.5,0.3,0.09845524683906473,0.1,0.004324679890711977,0.5,0.3,2.896148256169443e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049521923888295856,0.006502081927570038,0.0022194572421192797,0.0014784844024670334,3.682095144393965e-08,7.313224331867608e-06
4.97,2.2198651783078955,0.9845538252033766,0.2629166585882933,0.0073279355913268875,0.0002902138446714339,5.5125772398005856e-06,0.24485020757781856,0.5,0.3,0.09845538252033767,0.1,0.004333253746091661,0.5,0.3,2.9021384467143393e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04952094454307973,0.0065142261780921995,0.0022198651783078955,0.0014784824252171258,3.6954685820005494e-08,7.327935591326888e-06
4.98,2.22027297918665,0.9845551809109103,0.2634063343219374,0.00734264668257176,0.0002908128918407657,5.524440953427595e-06,0.24485847517963094,0.5,0.3,0.09845551809109104,0.1,0.00434182700621607,0.5,0.3,2.908128918407657e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04951996519063525,0.006526369465630163,0.00222027297918665,0.0014784804495830742,3.708859872881679e-08,7.34264668257176e-06
4.99,2.22068064476644,0.9845565355144144,0.26389596999116083,0.007357357605618271,0.0002914119671274506,5.536305251501834e-06,0.24486673756122634,0.5,0.3,0.09845565355144144,0.1,0.004350399671154861,0.5,0.3,2.9141196712745063e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04951898583096145,0.006538511792834288,0.00222068064476644,0.0014784784755631675,3.722268990335192e-08,7.357357605618271e-06
5.0,2.2210881750581364,0.9845578890150533,0.2643855657038668,0.0073720683604824545,0.00029201107053399976,5.54817013407724e-06,0.2448749947264038,0.5,0.3,0.09845578890150533,0.1,0.004358971740977676,0.5,0.3,2.920110705339998e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04951800646405737,0.006550653162337993,0.0022210881750581364,0.0014784765031556953,3.735695907717257e-08,7.372068360482454e-06
5.01,2.221495570072584,0.98455924141399,0.2648751215672766,0.00738677894718033,0.00029261020206292374,5.560035601207741e-06,0.24488324667895767,0.5,0.3,0.098455924141399,0.1,0.004367543215754132,0.5,0.3,2.9261020206292375e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04951702708992209,0.006562793576757861,0.0022214955700725837,0.0014784745323589503,3.7491405984422096e-08,7.38677894718033e-06
5.0200000000000005,2.2219028298206003,0.9845605927123858,0.26536463768793483,0.007401489365727903,0.00029320936171673296,5.571901652947261e-06,0.24489149342267794,0.5,0.3,0.09845605927123859,0.1,0.0043761140955538335,0.5,0.3,2.9320936171673298e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04951604770855465,0.006574933038693769,0.0022219028298206002,0.0014784725631712269,3.7626030359823975e-08,7.4014893657279025e-06
5.03,2.2223099543129776,0.9845619429114005,0.26585411417171373,0.007416199616141161,0.00029380854949793744,5.583768289349718e-06,0.2448997349613501,0.5,0.3,0.09845619429114005,0.1,0.0043846843804463635,0.5,0.3,2.9380854949793747e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04951506831995411,0.006587071550729,0.0022223099543129776,0.001478470595590822,3.776083193868017e-08,7.416199616141161e-06
5.04,2.2227169435604828,0.9845632920121923,0.2663435511238184,0.00743090969843608,0.000294407765409047,5.595635510469026e-06,0.24490797129875508,0.5,0.3,0.09845632920121923,0.1,0.004393254070501285,0.5,0.3,2.9440776540904702e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04951408892411951,0.006599209115430368,0.002222716943560483,0.0014784686296160359,3.789581045686962e-08,7.43090969843608e-06
5.05,2.223123797573856,0.9845646400159175,0.2668329486487913,0.007445619612628621,0.0002950070094525712,5.607503316359095e-06,0.24491620243866943,0.5,0.3,0.09845646400159175,0.1,0.004401823165788142,0.5,0.3,2.9500700945257118e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04951310952104992,0.006611345735348332,0.002223123797573856,0.0014784666652451703,3.8030965650846674e-08,7.445619612628621e-06
5.0600000000000005,2.223530516363813,0.984565986923731,0.26732230685051694,0.007460329358734732,0.00029560628163101925,5.61937170707383e-06,0.24492442838486528,0.5,0.3,0.09845659869237311,0.1,0.004410391666376464,0.5,0.3,2.9560628163101926e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04951213011074439,0.006623481413017108,0.002223530516363813,0.0014784647024765293,3.816629725763951e-08,7.460329358734732e-06
5.07,2.2239370999410424,0.9845673327367861,0.26781162583222645,0.007475038936770341,0.00029620558194689997,5.631240682667127e-06,0.24493264914111026,0.5,0.3,0.09845673327367861,0.1,0.004418959572335756,0.5,0.3,2.962055819469e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049511150693201986,0.006635616150954789,0.0022239370999410425,0.0014784627413084194,3.830180501484854e-08,7.475038936770341e-06
5.08,2.2243435483162095,0.9845686774562344,0.26830090569650245,0.007489748346751367,0.0002968049104027222,5.643110243192882e-06,0.24494086471116758,0.5,0.3,0.09845686774562346,0.1,0.0044275268837355095,0.5,0.3,2.968049104027222e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049510171268421756,0.006647749951663457,0.0022243435483162094,0.0014784607817391502,3.843748866064499e-08,7.489748346751368e-06
5.09,2.2247498614999537,0.984570021083226,0.26879014654528327,0.0075044575886937135,0.0002974042670009942,5.654980388704984e-06,0.24494907509879596,0.5,0.3,0.0984570021083226,0.1,0.004436093600645194,0.5,0.3,2.974042670009942e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04950919183640277,0.006659882817629296,0.0022247498614999537,0.0014784588237670329,3.85733479337692e-08,7.504457588693714e-06
5.1000000000000005,2.225156039502889,0.9845713636189093,0.2692793484798677,0.00751916666261327,0.0002980036517442242,5.666851119257319e-06,0.24495728030774988,0.5,0.3,0.09845713636189093,0.1,0.004444659723134259,0.5,0.3,2.980036517442242e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049508212397144084,0.0066720147513226954,0.002225156039502889,0.0014784568673903813,3.8709382573529213e-08,7.51916666261327e-06
5.11,2.225562082335606,0.984572705064431,0.26976851160091914,0.007533875568525907,0.00029860306463492,5.678722434903762e-06,0.24496548034177926,0.5,0.3,0.0984572705064431,0.1,0.00445322525127214,0.5,0.3,2.9860306463492003e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049507232950644756,0.006684145755198376,0.002225562082335606,0.0014784549126075118,3.8845592319799134e-08,7.533875568525907e-06
5.12,2.225967990008669,0.9845740454209362,0.2702576360084705,0.007548584306447486,0.0002992025056755891,5.690594335698191e-06,0.2449736752046296,0.5,0.3,0.09845740454209362,0.1,0.004461790185128251,0.5,0.3,2.9920250567558914e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04950625349690385,0.0066962758316954875,0.002225967990008669,0.0014784529594167428,3.898197691301771e-08,7.548584306447486e-06
5.13,2.2263737625326194,0.9845753846895684,0.2707467218019282,0.0075632928763938526,0.0002998019748687388,5.702466821694474e-06,0.24498186490004215,0.5,0.3,0.09845753846895684,0.1,0.004470354524771986,0.5,0.3,2.998019748687388e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049505274035920435,0.006708404983237716,0.0022263737625326193,0.001478451007816396,3.911853609418672e-08,7.563292876393853e-06
5.14,2.2267793999179735,0.9845767228714695,0.2712357690800766,0.0075780012783808375,0.00030040147221687606,5.714339892946475e-06,0.2449900494317537,0.5,0.3,0.09845767228714696,0.1,0.004478918270272723,0.5,0.3,3.0040147221687607e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04950429456769357,0.0067205332122334035,0.0022267793999179736,0.0014784490578047943,3.925526960486949e-08,7.578001278380838e-06
5.15,2.2271849021752237,0.9845780599677797,0.27172477794108246,0.007592709512424259,0.00030100099772250764,5.7262135495080565e-06,0.24499822880349664,0.5,0.3,0.09845780599677798,0.1,0.00448748142169982,0.5,0.3,3.0100099772250764e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04950331509222232,0.00673266052107564,0.0022271849021752235,0.001478447109380264,3.939217718718939e-08,7.592709512424259e-06
5.16,2.2275902693148386,0.9845793959796376,0.2722137484824988,0.0076074175785399165,0.0003016005513881399,5.738087791433069e-06,0.2450064030189991,0.5,0.3,0.09845793959796377,0.1,0.004496043979122618,0.5,0.3,3.0160055138813992e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049502335609505746,0.0067447869121423755,0.002227590269314839,0.0014784451625411332,3.9529258583828264e-08,7.607417578539917e-06
5.17,2.2279955013472623,0.9845807309081802,0.27270268080126964,0.007622125476743599,0.0003022001332162791,5.749962618775364e-06,0.24501457208198466,0.5,0.3,0.09845807309081803,0.1,0.004504605942610436,0.5,0.3,3.0220013321627915e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04950135611954292,0.006756912387796527,0.0022279955013472623,0.0014784432172857325,3.966651353802503e-08,7.622125476743599e-06
5.18,2.2284005982829163,0.9845820647545428,0.2731915749937338,0.00763683320705108,0.00030279974320943114,5.761838031588787e-06,0.24502273599617277,0.5,0.3,0.09845820647545428,0.1,0.004513167312232577,0.5,0.3,3.0279974320943115e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04950037662233292,0.0067690369503860745,0.0022284005982829164,0.0014784412736123956,3.98039417935741e-08,7.63683320705108e-06
5.19,2.2288055601321974,0.984583397519859,0.27368043115562934,0.007651540769478121,0.0003033993813701016,5.773714029927179e-06,0.24503089476527845,0.5,0.3,0.09845833975198591,0.1,0.004521728088058327,0.5,0.3,3.0339938137010162e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049499397117874794,0.006781160602244172,0.0022288055601321975,0.001478439331519457,3.9941543094823914e-08,7.651540769478122e-06
5.2,2.2292103869054802,0.9845847292052609,0.27416924938209725,0.007666248164040464,0.0003039990477007958,5.785590613844371e-06,0.2450390483930124,0.5,0.3,0.09845847292052609,0.1,0.004530288270156948,0.5,0.3,3.039990477007958e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049498417606167626,0.006793283345689241,0.0022292103869054804,0.0014784373910052561,4.007931718667539e-08,7.666248164040464e-06
5.21,2.2296150786131155,0.9845860598118789,0.274658029767686,0.007680955390753842,0.0003045987422040188,5.797467783394195e-06,0.24504719688308094,0.5,0.3,0.09845860598118789,0.1,0.00453884785859769,0.5,0.3,3.045987422040188e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04949743808721048,0.006805405183025079,0.0022296150786131155,0.0014784354520681322,4.0217263814580604e-08,7.680955390753842e-06
5.22,2.2300196352654305,0.9845873893408417,0.2751467724063552,0.007695662449633971,0.00030519846488227543,5.809345538630478e-06,0.2450553402391862,0.5,0.3,0.09845873893408418,0.1,0.00454740685344978,0.5,0.3,3.0519846488227546e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04949645856100243,0.006817526116540951,0.0022300196352654303,0.0014784335147064284,4.03553827245411e-08,7.695662449633971e-06
5.23,2.2304240568727303,0.9845887177932765,0.2756354773914799,0.007710369340696556,0.00030579821573807023,5.82122387960704e-06,0.24506347846502594,0.5,0.3,0.09845887177932766,0.1,0.004555965254782426,0.5,0.3,3.0579821573807026e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049495479027542554,0.006829646148511697,0.0022304240568727304,0.00147843157891849,4.049367366310656e-08,7.710369340696557e-06
5.24,2.230828343445297,0.9845900451703088,0.27612414481585423,0.007725076063957281,0.00030639799477390743,5.833102806377695e-06,0.24507161156429358,0.5,0.3,0.09845900451703088,0.1,0.004564523062664822,0.5,0.3,3.0639799477390745e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04949449948682991,0.006841765281197819,0.0022308283434452967,0.0014784296447026648,4.063213637737327e-08,7.725076063957282e-06
5.25,2.2312324949933897,0.9845913714730623,0.27661277477169555,0.007739782619431824,0.000306997801992291,5.8449823189962534e-06,0.2450797395406783,0.5,0.3,0.09845913714730624,0.1,0.00457308027716614,0.5,0.3,3.06997801992291e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04949351993886358,0.006853883516845593,0.0022312324949933897,0.0014784277120573023,4.0770770614982674e-08,7.739782619431824e-06
5.26,2.231636511527246,0.9845926967026594,0.2771013673506482,0.007754489007135844,0.00030759763739572464,5.8568624175165225e-06,0.24508786239786506,0.5,0.3,0.09845926967026594,0.1,0.004581636898355534,0.5,0.3,3.075976373957247e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04949254038364263,0.006866000857687146,0.002231636511527246,0.0014784257809807558,4.0909576124119924e-08,7.754489007135844e-06
5.2700000000000005,2.2320403930570794,0.9845940208602205,0.2775899226437876,0.0077691952270849875,0.0003081975009867119,5.868743101992304e-06,0.24509598013953446,0.5,0.3,0.09845940208602205,0.1,0.004590192926302141,0.5,0.3,3.081975009867119e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04949156082116616,0.006878117305940569,0.0022320403930570793,0.0014784238514713793,4.1048552653512424e-08,7.769195227084988e-06
5.28,2.232444139593083,0.9845953439468647,0.2780784407416237,0.007783901279294885,0.0003087973927677558,5.880624372477392e-06,0.24510409276936285,0.5,0.3,0.09845953439468647,0.1,0.004598748361075077,0.5,0.3,3.087973927677558e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04949058125143323,0.006890232863810003,0.002232444139593083,0.0014784219235275304,4.118769995242829e-08,7.783901279294885e-06
5.29,2.2328477511454263,0.9845966659637091,0.27856692173410497,0.007798607163781156,0.00030939731274135933,5.892506229025578e-06,0.2451122002910224,0.5,0.3,0.09845966659637091,0.1,0.00460730320274344,0.5,0.3,3.0939731274135935e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049489601674442905,0.00690234753348573,0.0022328477511454263,0.001478419997147569,4.1327017770675063e-08,7.798607163781157e-06
5.3,2.233251227724258,0.9845979869118694,0.27905536571062217,0.007813312880559404,0.0003099972609100251,5.90438867169065e-06,0.24512030270818097,0.5,0.3,0.09845979869118694,0.1,0.004615857451376312,0.5,0.3,3.099972609100251e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049488622090194286,0.006914461317144271,0.002233251227724258,0.0014784180723298578,4.1466505858598144e-08,7.813312880559404e-06
5.3100000000000005,2.2336545693397047,0.9845993067924597,0.2795437727600121,0.00782801842964522,0.0003105972372762556,5.91627170052639e-06,0.2451284000245022,0.5,0.3,0.09845993067924597,0.1,0.004624411107042758,0.5,0.3,3.105972372762556e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04948764249868643,0.006926574216948479,0.002233654569339705,0.00147841614907276,4.16061639670794e-08,7.828018429645219e-06
5.32,2.2340577760018707,0.9846006256065923,0.28003214297056095,0.007842723811054176,0.00031119724184255275,5.928155315586574e-06,0.24513649224364548,0.5,0.3,0.09846006256065924,0.1,0.004632964169811817,0.5,0.3,3.111972418425528e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049486662899918446,0.006938686235047621,0.0022340577760018706,0.0014784142273746436,4.1745991847535684e-08,7.842723811054176e-06
5.33,2.2344608477208396,0.9846019433553781,0.2805204764300085,0.007857429024801839,0.0003117972746114185,5.940039516924974e-06,0.24514457936926604,0.5,0.3,0.09846019433553782,0.1,0.004641516639752518,0.5,0.3,3.117972746114185e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04948568329388939,0.006950797373577477,0.00223446084772084,0.0014784123072338771,4.188598925191751e-08,7.85742902480184e-06
5.34,2.2348637845066732,0.9846032600399262,0.2810087732255512,0.007872134070903753,0.00031239733558535444,5.951924304595358e-06,0.24515266140501485,0.5,0.3,0.09846032600399263,0.1,0.004650068516933868,0.5,0.3,3.1239733558535445e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.049484703680598346,0.006962907634660428,0.0022348637845066733,0.0014784103886488328,4.202615593270752e-08,7.872134070903753e-06
5.3500000000000005,2.235266586369412,0.9846045756613439,0.28149703344384613,0.007886838949375455,0.00031299742476686185,5.96380967865149e-06,0.24516073835453867,0.5,0.3,0.09846045756613439,0.1,0.004658619801424854,0.5,0.3,3.1299742476686185e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04948372406004441,0.006975017020405542,0.002235266586369412,0.001478408471617885,4.2166491642919146e-08,7.886838949375455e-06
5.36,2.235669253319075,0.9846058902207372,0.28198525717101425,0.007901543660232463,0.00031359754215844166,5.975695639147125e-06,0.2451688102214801,0.5,0.3,0.09846058902207372,0.1,0.004667170493294448,0.5,0.3,3.1359754215844166e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04948274443222665,0.006987125532908659,0.0022356692533190754,0.0014784065561394097,4.23069961360951e-08,7.901543660232463e-06
5.37,2.2360717853656613,0.9846072037192103,0.2824734444926442,0.007916248203490283,0.00031419768776259487,5.987582186136018e-06,0.24517687700947755,0.5,0.3,0.09846072037192104,0.1,0.004675720592611602,0.5,0.3,3.141976877625949e-05,0.1,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,0.05,0.03,0.025,0.02,0.001,0.01,0.15,0.01,0.01,0.05,0.01,1.0,0.04948176479714416,0.006999233174252489,0.0022360717853656615,0.0014784046422117864,4.244766916630607e-08,7.916248203490282e-06
