data_set_T,data_set_CA,data_set_HH,data_set_HNAP,data_set_MLVA,data_set_NHVK,data_set_NK,data_set_V
525.0,0.0002441596,0.18365353,0.34849551,0.040636908,0.037767913,0.049664367,-52.561939
525.59998,0.00024417543,0.18364708,0.34859255,0.040638909,0.037745267,0.049665675,-52.561695
526.20001,0.00024419124,0.18364064,0.34868947,0.040640909,0.037722636,0.049666978,-52.561447
526.79999,0.00024420701,0.18363422,0.34878623,0.040642906,0.037700016,0.049668286,-52.561199
527.40002,0.00024422276,0.1836278,0.34888288,0.040644899,0.037677411,0.049669586,-52.560955
528.0,0.0002442385,0.18362138,0.34897938,0.040646892,0.037654817,0.04967089,-52.560707
528.59998,0.00024425425,0.18361497,0.34907576,0.040648881,0.037632238,0.04967219,-52.560463
529.20001,0.00024426996,0.18360858,0.34917203,0.040650867,0.037609674,0.049673487,-52.560215
529.79999,0.00024428565,0.18360218,0.34926814,0.040652853,0.037587121,0.049674787,-52.559971
530.40002,0.00024430131,0.18359581,0.34936413,0.040654834,0.037564583,0.049676079,-52.559727
531.0,0.00024431697,0.18358943,0.34946001,0.040656816,0.03754206,0.049677376,-52.559483
531.59998,0.00024433262,0.18358305,0.34955573,0.040658794,0.037519548,0.049678668,-52.559238
532.20001,0.00024434825,0.1835767,0.34965134,0.040660772,0.037497051,0.049679957,-52.558994
532.79999,0.00024436385,0.18357034,0.34974679,0.040662747,0.037474569,0.049681246,-52.55875
533.40002,0.00024437945,0.18356401,0.34984213,0.040664718,0.037452098,0.049682535,-52.558506
534.0,0.00024439502,0.18355766,0.34993735,0.040666688,0.037429642,0.049683824,-52.558262
534.59998,0.00024441056,0.18355134,0.35003242,0.040668655,0.037407197,0.049685109,-52.558022
535.20001,0.0002444261,0.18354501,0.3501274,0.040670618,0.037384767,0.049686391,-52.557777
535.79999,0.00024444162,0.18353871,0.3502222,0.040672582,0.037362352,0.049687672,-52.557537
536.40002,0.00024445713,0.1835324,0.35031691,0.040674541,0.037339948,0.049688954,-52.557293
537.0,0.00024447261,0.1835261,0.35041147,0.040676501,0.037317559,0.049690232,-52.557053
537.59998,0.0002444881,0.18351981,0.35050589,0.040678456,0.037295181,0.049691509,-52.556808
538.20001,0.00024450355,0.18351352,0.35060021,0.040680408,0.037272818,0.049692787,-52.556568
538.79999,0.00024451897,0.18350725,0.35069439,0.040682361,0.03725047,0.049694061,-52.556328
539.40002,0.0002445344,0.18350099,0.35078844,0.040684309,0.037228134,0.049695335,-52.556087
540.0,0.0002445498,0.18349472,0.35088235,0.040686257,0.037205812,0.049696606,-52.555847
540.59998,0.00024456519,0.18348847,0.35097617,0.040688202,0.037183501,0.049697876,-52.555607
541.20001,0.00024458056,0.18348223,0.35106984,0.040690143,0.037161205,0.049699143,-52.555367
541.79999,0.0002445959,0.18347599,0.35116336,0.040692084,0.037138924,0.049700413,-52.55513
542.40002,0.00024461123,0.18346976,0.35125679,0.040694021,0.037116654,0.049701676,-52.55489
543.0,0.00024462654,0.18346354,0.35135007,0.040695958,0.037094399,0.049702942,-52.554649
543.59998,0.00024464185,0.18345733,0.35144323,0.040697891,0.037072156,0.049704205,-52.554413
544.20001,0.00024465713,0.18345112,0.35153627,0.040699825,0.037049927,0.049705464,-52.554173
544.79999,0.00024467238,0.18344492,0.35162917,0.040701751,0.037027713,0.049706724,-52.553936
545.40002,0.00024468763,0.18343873,0.35172194,0.04070368,0.03700551,0.049707983,-52.553699
546.0,0.00024470285,0.18343255,0.3518146,0.040705603,0.036983319,0.049709242,-52.553459
546.59998,0.00024471807,0.18342637,0.35190713,0.040707529,0.036961146,0.049710494,-52.553223
547.20001,0.00024473327,0.1834202,0.35199952,0.040709447,0.03693898,0.049711749,-52.552986
547.79999,0.00024474846,0.18341404,0.35209182,0.040711366,0.036916833,0.049713001,-52.55275
548.40002,0.00024476362,0.18340789,0.35218397,0.04071328,0.036894698,0.049714252,-52.552513
549.0,0.00024477876,0.18340175,0.352276,0.040715195,0.036872573,0.0497155,-52.552277
549.59998,0.00024479389,0.18339561,0.35236788,0.040717106,0.036850464,0.049716748,-52.552044
550.20001,0.00024480899,0.18338947,0.35245967,0.040719017,0.036828369,0.049717996,-52.551807
550.79999,0.0002448241,0.18338335,0.35255131,0.040720925,0.036806285,0.049719241,-52.551571
551.40002,0.00024483918,0.18337724,0.35264283,0.040722828,0.036784217,0.049720485,-52.551338
552.0,0.00024485425,0.18337113,0.35273424,0.040724732,0.036762159,0.049721729,-52.551102
552.59998,0.0002448693,0.18336502,0.35282552,0.040726632,0.036740117,0.04972297,-52.550869
553.20001,0.00024488432,0.18335892,0.35291666,0.040728528,0.036718085,0.049724206,-52.550632
553.79999,0.00024489933,0.18335284,0.3530077,0.040730424,0.036696069,0.049725443,-52.5504
554.40002,0.00024491432,0.18334676,0.3530986,0.04073232,0.036674067,0.04972668,-52.550167
555.0,0.00024492931,0.1833407,0.35318938,0.040734213,0.036652077,0.049727917,-52.549934
555.59998,0.00024494427,0.18333463,0.35328004,0.040736102,0.036630102,0.04972915,-52.549702
556.20001,0.0002449592,0.18332857,0.35337058,0.04073799,0.036608137,0.049730383,-52.549469
556.79999,0.00024497413,0.18332252,0.353461,0.040739875,0.036586184,0.049731612,-52.549236
557.40002,0.00024498903,0.18331648,0.35355127,0.040741757,0.036564246,0.049732842,-52.549004
558.0,0.00024500393,0.18331045,0.35364142,0.040743638,0.036542322,0.049734067,-52.548771
558.59998,0.0002450188,0.18330443,0.35373148,0.040745515,0.03652041,0.049735297,-52.548542
559.20001,0.00024503368,0.18329841,0.3538214,0.040747393,0.036498513,0.049736518,-52.548309
559.79999,0.00024504852,0.18329239,0.35391119,0.040749267,0.036476631,0.049737744,-52.548077
560.40002,0.00024506333,0.18328638,0.35400087,0.040751141,0.036454756,0.049738966,-52.547848
561.0,0.00024507815,0.18328039,0.35409042,0.040753011,0.0364329,0.049740184,-52.547619
561.59998,0.00024509296,0.1832744,0.35417986,0.040754877,0.036411054,0.049741402,-52.547386
562.20001,0.00024510772,0.18326841,0.35426915,0.040756743,0.036389221,0.04974262,-52.547157
562.79999,0.0002451225,0.18326244,0.35435835,0.040758606,0.036367401,0.049743839,-52.546928
563.40002,0.00024513723,0.18325648,0.35444742,0.040760469,0.036345594,0.049745053,-52.5467
564.0,0.00024515195,0.18325052,0.35453635,0.040762328,0.036323801,0.049746264,-52.546471
564.59998,0.00024516668,0.18324456,0.3546252,0.040764187,0.036302023,0.049747478,-52.546242
565.20001,0.00024518138,0.18323861,0.35471389,0.040766042,0.036280256,0.049748689,-52.546013
565.79999,0.00024519605,0.18323268,0.35480246,0.040767893,0.0362585,0.049749896,-52.545784
566.40002,0.00024521071,0.18322675,0.35489094,0.040769745,0.036236759,0.049751103,-52.545555
567.0,0.00024522535,0.18322082,0.35497928,0.040771592,0.036215033,0.04975231,-52.54533
567.59998,0.00024523999,0.1832149,0.35506749,0.04077344,0.036193319,0.049753513,-52.545101
568.20001,0.0002452546,0.18320899,0.35515559,0.040775284,0.036171615,0.049754716,-52.544876
568.79999,0.00024526918,0.18320309,0.35524356,0.040777124,0.036149926,0.04975592,-52.544647
569.40002,0.00024528377,0.1831972,0.35533142,0.040778965,0.036128249,0.049757119,-52.544422
570.0,0.00024529835,0.18319131,0.35541919,0.040780805,0.036106586,0.049758319,-52.544193
570.59998,0.0002453129,0.18318543,0.35550681,0.040782638,0.036084939,0.049759518,-52.543968
571.20001,0.00024532742,0.18317956,0.35559431,0.040784474,0.036063302,0.049760714,-52.543743
571.79999,0.00024534194,0.18317369,0.35568169,0.040786304,0.036041677,0.049761906,-52.543518
572.40002,0.00024535644,0.18316783,0.35576895,0.040788133,0.036020067,0.049763102,-52.543293
573.0,0.0002453709,0.18316197,0.35585609,0.040789962,0.035998467,0.049764294,-52.543068
573.59998,0.00024538537,0.18315613,0.35594311,0.040791787,0.035976883,0.049765483,-52.542843
574.20001,0.00024539983,0.18315029,0.35603002,0.040793609,0.03595531,0.049766675,-52.542618
574.79999,0.00024541427,0.18314447,0.35611683,0.040795431,0.035933752,0.049767859,-52.542393
575.40002,0.00024542867,0.18313864,0.3562035,0.040797248,0.035912205,0.049769048,-52.542171
576.0,0.00024544308,0.18313283,0.35629004,0.040799066,0.035890672,0.049770232,-52.541946
576.59998,0.00024545746,0.18312702,0.35637647,0.040800881,0.035869151,0.049771417,-52.541725
577.20001,0.00024547183,0.18312122,0.35646281,0.040802691,0.035847645,0.049772598,-52.5415
577.79999,0.00024548618,0.18311542,0.35654899,0.040804502,0.03582615,0.049773779,-52.541279
578.40002,0.00024550053,0.18310964,0.35663509,0.040806312,0.03580467,0.049774956,-52.541058
579.0,0.00024551485,0.18310386,0.35672104,0.040808119,0.035783201,0.049776137,-52.540833
579.59998,0.00024552914,0.18309808,0.3568069,0.040809922,0.035761744,0.04977731,-52.540611
580.20001,0.00024554343,0.18309231,0.35689262,0.040811725,0.035740301,0.049778488,-52.54039
580.79999,0.00024555769,0.18308656,0.35697824,0.040813524,0.035718873,0.049779661,-52.540169
581.40002,0.00024557195,0.18308081,0.35706374,0.04081532,0.035697453,0.049780834,-52.539948
582.0,0.00024558618,0.18307506,0.35714912,0.040817115,0.035676051,0.049782004,-52.539726
582.59998,0.00024560041,0.18306932,0.35723439,0.040818911,0.035654657,0.049783174,-52.539505
583.20001,0.00024561462,0.1830636,0.35731953,0.040820703,0.035633281,0.04978434,-52.539288
583.79999,0.00024562882,0.18305787,0.35740456,0.040822491,0.035611913,0.04978551,-52.539066
584.40002,0.00024564299,0.18305215,0.3574895,0.040824279,0.035590559,0.049786676,-52.538845
585.0,0.00024565714,0.18304645,0.35757428,0.040826064,0.035569221,0.049787838,-52.538628
585.59998,0.00024567128,0.18304074,0.35765898,0.040827848,0.035547893,0.049789,-52.538406
586.20001,0.00024568543,0.18303505,0.35774356,0.040829629,0.035526577,0.049790163,-52.538189
586.79999,0.00024569951,0.18302935,0.35782802,0.040831409,0.035505276,0.049791321,-52.537968
587.40002,0.00024571363,0.18302368,0.35791236,0.040833186,0.035483986,0.04979248,-52.53775
588.0,0.00024572769,0.183018,0.35799658,0.04083496,0.035462711,0.049793638,-52.537533
588.59998,0.00024574177,0.18301234,0.35808069,0.040836733,0.035441447,0.049794793,-52.537315
589.20001,0.0002457558,0.18300667,0.35816467,0.040838502,0.035420198,0.049795948,-52.537098
589.79999,0.00024576983,0.18300103,0.35824856,0.040840272,0.035398956,0.049797099,-52.53688
590.40002,0.00024578386,0.18299538,0.35833234,0.040842038,0.035377733,0.049798254,-52.536663
591.0,0.00024579786,0.18298975,0.35841599,0.040843803,0.035356522,0.049799401,-52.536446
591.59998,0.00024581183,0.18298411,0.35849953,0.040845565,0.035335321,0.049800552,-52.536228
592.20001,0.00024582579,0.18297848,0.35858294,0.040847328,0.035314132,0.0498017,-52.536015
592.79999,0.00024583976,0.18297286,0.35866627,0.040849086,0.035292957,0.049802843,-52.535797
593.40002,0.00024585368,0.18296725,0.35874945,0.040850841,0.035271797,0.049803991,-52.53558
594.0,0.00024586762,0.18296164,0.35883254,0.040852595,0.035250649,0.049805135,-52.535366
594.59998,0.0002458815,0.18295605,0.35891551,0.040854346,0.035229512,0.049806274,-52.535149
595.20001,0.00024589541,0.18295045,0.35899839,0.040856097,0.035208389,0.049807414,-52.534935
595.79999,0.00024590926,0.18294488,0.35908112,0.040857844,0.035187278,0.049808554,-52.534721
596.40002,0.00024592312,0.18293931,0.35916376,0.040859591,0.035166178,0.049809694,-52.534504
597.0,0.00024593697,0.18293373,0.35924628,0.040861335,0.035145093,0.049810831,-52.53429
597.59998,0.0002459508,0.18292816,0.35932869,0.040863078,0.035124019,0.049811967,-52.534077
598.20001,0.00024596459,0.18292262,0.35941097,0.040864818,0.03510296,0.049813099,-52.533863
598.79999,0.00024597839,0.18291706,0.35949317,0.040866554,0.035081912,0.049814232,-52.533649
599.40002,0.00024599218,0.18291152,0.35957524,0.04086829,0.035060875,0.049815364,-52.533436
600.0,0.00024600595,0.18290599,0.3596572,0.040870026,0.035039853,0.049816493,-52.533222
