Time,species_0,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,compartment_0,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48,reaction_49,reaction_50,reaction_51,reaction_52,reaction_53,reaction_54,reaction_55,reaction_56
9.51,5.937220576497423,1.6832105168528815,0.1027723363676103,1.2023910402579043,5.065988886019013,1.0832204138151107,0.36099961958039944,0.9119471072511247,0.10938105268418276,0.07392674553568669,0.13074594454673288,0.04505825503950593,0.026781959244979975,0.07259536979829766,0.008859384678863316,0.005122938413281144,0.818049225064636,0.12103527605334118,0.030283812915970387,1.0,1.7983507157894154,1.8999105844791755,0.11874441152994847,0.8762775204195554,0.8656119973791435,3.4663053242083546,0.021664408276302213,1.0011854068475612,0.7645987265974301,1.9215269175730902,1.0943365287013496,0.6721929838456726,0.9414344122496723,0.39100017997261083,0.2760425655508099,0.1828142237839986,0.09388397193939432,0.00017718769357726632,0.002055446727352206,0.001451907395965953,1.7613996744419995,0.06223646880406559,0.018238942145022495,0.03117780015406004,1.2179451001076873,1.4606330977185948,1.655421778680608,0.002187621053683655,0.10131977772038026,0.001478534910713734,0.007219992391607989,0.0009011651007901187,0.0026149188909346576,0.040157881436255566,0.03366421033705763,0.76548705376188,0.7622506275720436,0.584511046159243,0.00010245876826562289,0.02686360292633132,0.024047820805158087,0.10136721626690944,0.16824407255683793,0.15661601626004823,0.2550271793150463,0.01627674950579341,0.0005356391848995995,0.0621243582824494,1.2810179450487271,0.016360984501292718,1.0745696751573908,1.3906836826098812,0.0847146956762848,1.2648707719379588,0.0024207055210668234,0.07335221826005767,0.0006056762583194077
9.52,5.941836369470259,1.6854681977528556,0.10284598205683149,1.2045555154985668,5.0873117326832595,1.0860123993795405,0.36172670076964886,0.9144268446997921,0.1095281732853739,0.07405390403140082,0.13155339515007758,0.04536101930442767,0.02694436772932877,0.07267577476089344,0.00891574736941102,0.005165188215469836,0.8199504028224083,0.12142243797725968,0.03039151894289642,1.0,1.798338974234604,1.901387638230483,0.11883672738940519,0.8767168338916682,0.8665523520028579,3.47523967801453,0.02172024798759081,1.0018811357500668,0.7652968823662375,1.9229033952214805,1.0973122136397504,0.6731202936078065,0.9425763407147967,0.3931418107512072,0.27755017892459644,0.18388128212645852,0.09446496902833057,0.00017831494738822042,0.00205691964113663,0.001453515495217869,1.7626614456196905,0.0626040322893112,0.01828853689399584,0.0314229491168906,1.218004822309309,1.4616464840172083,1.6565337526253774,0.002190563465707478,0.1017462346536652,0.0014810780806280165,0.007234534015392978,0.0009072203860885535,0.0026310679030015515,0.04040598908753269,0.033709363955057116,0.7658955529236667,0.7628750826995853,0.585032188965235,0.00010330376430939672,0.027081402020588643,0.024091110309971336,0.10140302609298622,0.16835198767523377,0.15668433303367094,0.25527920597991594,0.01637182424901582,0.0005388873545865754,0.06241153167676774,1.2819355968143202,0.016399008056448165,1.0753885088120534,1.393915684798094,0.08498134280464918,1.267751023567406,0.002428448759545194,0.07358910189979585,0.0006078303788579284
9.53,5.946450524988705,1.6877267580834574,0.1029195630662612,1.2067213413590028,5.108691974473546,1.0888063047186696,0.3624529274403484,0.9169087259647559,0.10967470570979884,0.07418066222948187,0.13236408732776933,0.04566525863051597,0.02710737721390916,0.07275611751385277,0.008972342662245746,0.005207703559328152,0.8218521846241151,0.12181037374667768,0.03049950131529946,1.0,1.798327160862853,1.9028641679963858,0.11892901049977411,0.8771555816589007,0.867492869923165,3.484180175099743,0.02177612609437339,1.0025738655291894,0.7659926877780769,1.9242752840254016,1.100290471157707,0.6740440568934518,0.9437134044768203,0.3952897961588101,0.2790616931111764,0.1849516562237429,0.09504831897665181,0.00017944685324491492,0.002058391261325224,0.0014551223502770555,1.7639190103566185,0.06297283975343398,0.01833817451929512,0.0316695098804273,1.218064436498396,1.4626567623575646,1.657642150214054,0.0021934941141959767,0.10217383948947091,0.0014836132445896376,0.007249058548806968,0.0009133051726103195,0.0026472817465553865,0.04065502956967075,0.033754535161669146,0.7663035441840966,0.7634987046606633,0.5855527039967273,0.00010415407118656304,0.027300509121341212,0.024134426827180058,0.10143877851013698,0.1684597189631069,0.1567523550760098,0.25553007301723085,0.016467192395881708,0.0005421475442781832,0.06269890165965679,1.2828501893502677,0.016437043692482303,1.0762050532349077,1.3971487138609957,0.08524849847122236,1.2706317289561524,0.0024362074749335536,0.07382643833087704,0.0006099900263059892
9.54,5.951063043766479,1.6899861959213358,0.10299307940544017,1.208888511660019,5.130129626123064,1.0916021184182647,0.3631782960874007,0.9193927404789923,0.10982064922424259,0.0743070185585286,0.13317802355124528,0.04597097662875003,0.027270987523946348,0.07283639785219101,0.009029170702001297,0.005250485431186881,0.8237545625880779,0.12219908385356185,0.030607760531276233,1.0,1.79831527530054,1.9043401740052732,0.11902126087532958,0.8775937643409601,0.868433552073061,3.4931267789384473,0.021832042368365296,1.0032636085683972,0.7666861498967874,1.925642595598991,1.1032712885747908,0.6749642688292058,0.9448456015630289,0.3974441234957865,0.28057709147740634,0.18602533630823007,0.0956340238314177,0.00018058341404002595,0.0020598615881088035,0.0014567279570438202,1.765172379299075,0.06334288956889385,0.018387854809579846,0.03191748643308507,1.2181239429656778,1.4636639421990485,1.6587469827475403,0.0021964129844848517,0.10260259252246128,0.001486140371170572,0.007263565921748014,0.0009194195325750006,0.0026635604710249054,0.0409050024439002,0.03379972391842672,0.7667110280706957,0.7641214929845703,0.5860725905929384,0.00010500970862373763,0.027520928191260192,0.02417777023320038,0.1014744736195967,0.1685672665186656,0.15682008382312881,0.25577978158204073,0.01656285312245443,0.0005454197504789269,0.06298646167952776,1.2837617303993272,0.016475091251761557,1.0770193145212998,1.4003827563997324,0.085516162870339,1.273512874656457,0.0024439816770712368,0.07406422760818568,0.0006121552106255247
9.55,5.9556739265166225,1.6922465093419592,0.10306653108389381,1.2110570202201505,5.151624702329788,1.0943998290654149,0.3639028032094427,0.9218788776759156,0.10996600309758202,0.07443297144910564,0.13399520628804562,0.04627817690949678,0.027435198483548327,0.07291661557097148,0.009086231632933922,0.005293534817330825,0.825657528834339,0.12258856878986618,0.03071629708903765,1.0,1.798303317172468,1.9058156564853193,0.11911347853033245,0.8780313825576016,0.8693743993855072,3.502079453009328,0.021887996581308296,1.0039503772382805,0.7673772757553762,1.9270053415791486,1.1062546532110986,0.6758809245551649,0.9459729300055365,0.3996047798639638,0.2820963573508684,0.18710231251514547,0.09622208563701716,0.00018172463265867845,0.0020613306216778764,0.0014583323114194296,1.7664215631142197,0.06371418010257,0.01843757755351831,0.03216688276116826,1.218183342000838,1.4646680329853132,1.6598482615107006,0.0021993200619516403,0.10303249404659576,0.0014886594289821129,0.007278056064188854,0.0009255635381899357,0.0026799041257609124,0.041155907265434034,0.033844930186839185,0.7671180051099926,0.764743447211769,0.5865918480944788,0.0001058706963466165,0.02774266318085331,0.02422114040440301,0.10151011152233004,0.16867463044011236,0.15688752070124826,0.256028332822925,0.016658805601624107,0.0005487039696709666,0.0632742051989469,1.2846702277194326,0.01651315057668678,1.0778312987571075,1.4036177990183762,0.08578433619627789,1.2763944472516597,0.0024517713757973235,0.07430246978307936,0.000614325941780753
9.56,5.960283173850597,1.6945076962436552,0.1031399181088467,1.213226860516847,5.173177212503023,1.0971994254455273,0.3646264458658316,0.9243671270546684,0.11011076691277343,0.07455851962694324,0.13481563742058963,0.04658686299118505,0.027600009749070013,0.07299677047246395,0.009143525542609018,0.0053368526971382625,0.8275610757413222,0.12297882904563373,0.030825111503938078,1.0,1.7982912860999734,1.907290615632191,0.11920566347701193,0.878468436894643,0.8703154127881854,3.5110381614256876,0.021943988508910547,1.0046341837296175,0.7680660728857222,1.9283635334131362,1.109240552465602,0.676794021356368,0.9470953902599855,0.4017717532272772,0.28361947294217155,0.18818257456376208,0.09681250603684372,0.00018287051085218037,0.002062798362176934,0.001459935409449279,1.767666572295375,0.06408670933918556,0.01848734254109337,0.03241770263867093,1.2182426338912224,1.465669044214373,1.660945997800764,0.0022022153382554688,0.10346354425006046,0.0014911703925388647,0.007292528917316632,0.000931737259823701,0.002696312748411793,0.04140774333599389,0.0338901539248731,0.7675244758148649,0.7653645667969291,0.5871104758896526,0.00010673705394276526,0.027965717993074905,0.02426453721033694,0.10154569231792458,0.16878181083520957,0.1569546671784255,0.2562757284592659,0.016755048908584938,0.0005520001949814002,0.06356212561010537,1.2855756889420908,0.016551221514826443,1.078641012127641,1.4068538287602477,0.08605301863493175,1.2792764333422708,0.0024595765809126745,0.07454116494073007,0.0006165022300787616
9.57,5.9648907863785805,1.6967697545225064,0.10321324048749429,1.2153980260232349,5.194787165985024,1.1000008963465264,0.36534922112303464,0.9268574781152282,0.11025494025675558,0.07468366182151423,0.1356393188238779,0.04689703839107807,0.027765420974739382,0.07307686235902956,0.0092010525178732,0.005380440049899928,0.8294651956907286,0.1233698651108836,0.030934204291549347,1.0,1.7982791817027683,1.9087650516411458,0.11929781572757162,0.8789049279379627,0.8712565932087113,3.5200028683088846,0.02200001792693053,1.0053150402222795,0.7687525487877069,1.9297171825715749,1.1122289737382738,0.6777035565380718,0.9482129827988887,0.4039450313762404,0.2851464204234609,0.18926611207758848,0.09740528666920656,0.000184021050357464,0.0020642648097498857,0.0014615372471805913,1.768907417357277,0.06446047525611985,0.018537149562304563,0.03266994983442238,1.2183018189231392,1.4666669853674634,1.662040202897951,0.0022050988051351117,0.10389574331970047,0.0014936732364302847,0.007306984422460693,0.0009379407678215614,0.002712786376477558,0.04166050995016543,0.03393539509045013,0.7679304406971387,0.7659848512059185,0.587628473368345,0.00010760880099799856,0.028190096518405705,0.0243079605204647,0.10158121610569566,0.16888880781173252,0.15702152471270137,0.2565219702040255,0.01685158211523143,0.0005553084194947877,0.0638502163212113,1.2864781217143832,0.016589303913814572,1.0794484608078392,1.4100908326742387,0.08632221037208715,1.2821588195600966,0.002467397302217672,0.07478031316290694,0.0006186840858309869
9.58,5.969496764771009,1.6990326821796775,0.10328649822839686,1.2175705104147776,5.216454575255369,1.1028042304386878,0.36607112571488964,0.9293499203185801,0.11039852253014971,0.07480839658719399,0.13646625272001475,0.047208706680978256,0.027931431914298418,0.07315689102875447,0.009258812679203069,0.005424297859003601,0.8313698809109819,0.1237616774767682,0.03104357595727341,1.0,1.7982670036000965,1.9102389647267228,0.11938993529542018,0.8793408562941536,0.8721979415778309,3.528973537403801,0.022056084608773757,1.0059929589842838,0.7694367106077195,1.9310663006757893,1.1152199043822961,0.6786095261270083,0.9493257066369999,0.4061246012750601,0.28667718258484154,0.19035291477899566,0.09800042941029244,0.0001851762535840614,0.0020657299645679373,0.0014631378205750894,1.7701441089528072,0.06483547605299293,0.018586998406371603,0.032923628240707214,1.218360897382653,1.4676618658662746,1.6631308880477547,0.0022079704506029942,0.10432909150510739,0.0014961679317438798,0.007321422514297793,0.0009441741336195652,0.002729325054400295,0.04191420654625045,0.03398065364359355,0.7683359002753052,0.7666042999746018,0.5881458398937931,0.00010848595718007202,0.02841580265631743,0.02435141020829555,0.10161668298536208,0.1689956214716422,0.15708809472090185,0.25676705941254857,0.016948404347735407,0.0005586286382859684,0.0641384708083688,1.2873775337838596,0.016627397618219637,1.0802536508960894,1.413328797548669,0.0865919115985052,1.2850415925768417,0.002475233549535364,0.07501991450522535,0.0006208715191454682
9.59,5.974101109698314,1.7012964772163335,0.10335969134011475,1.2197443073669374,5.23817945279364,1.1056094163922878,0.3667921563752343,0.9318444431257089,0.11054151313357702,0.07493272247835782,0.1372964413311046,0.04752187143268804,0.028098042321489106,0.07323685627972483,0.009316806147075227,0.005468427107837064,0.8332751236305058,0.12415426663443999,0.031153227006512203,1.0,1.7982547514096079,1.9117123551034605,0.11948202219396628,0.8797762225701525,0.873139458826292,3.5379501324553213,0.022112188327845755,1.0066679522703499,0.7701185654564795,1.9324108993696434,1.1182133317508507,0.6795119261459573,0.9504335607765112,0.40831044968917524,0.2882117421891133,0.19144297229836268,0.09859793613628805,0.00018633612294150455,0.0020671938268022948,0.0014647371255944966,1.7713766577555068,0.06521170992663865,0.01863688886251418,0.033178741748224216,1.218419869554813,1.4686536951150686,1.664218064477929,0.0022108302626715403,0.1047635890558728,0.0014986544495671564,0.007335843127504686,0.0009504374286537608,0.0027459288266220923,0.04216883255836842,0.03402592954432667,0.7687408550669584,0.7672229126506711,0.58866257483026,0.00010936854215674127,0.028642840294098686,0.02439488614733875,0.1016520930563844,0.16910225191680822,0.15715437860973214,0.25701099742832256,0.017045514729986465,0.0005619608464297822,0.06442688256482909,1.2882739329130957,0.016665502472610116,1.081056588479647,1.41656771017186,0.08686212250494711,1.2879247390958104,0.0024830853326887996,0.07525996901947647,0.000623064540130244
9.6,5.978703821830929,1.7035611376336397,0.10343281983120822,1.221919410555178,5.259961811079415,1.1084164428776024,0.36751230983790656,0.9343410359975998,0.11068391146765869,0.07505663804938106,0.13812988687925182,0.04783653621800984,0.028265251950053433,0.07331675791002684,0.00937503304196628,0.005512828779788096,0.8351809160777238,0.12454763307505148,0.03126315794466768,1.0,1.798242424747355,1.9131852229858972,0.11957407643661858,0.8802110273732343,0.8740811458848406,3.546932617208328,0.022168328857552048,1.007340032321065,0.7707981204092108,1.9337509903187886,1.1212092431971197,0.6804107526135724,0.9515365442070284,0.4105025631849229,0.28975008197228497,0.19253627417459956,0.09919780872338008,0.00018750066083932562,0.0020686563966241644,0.001466335158200537,1.7726050744588897,0.06558917507112014,0.018686820719951997,0.03343529424604527,1.2184787357236566,1.4696424825004943,1.665301743398181,0.0022136782293531738,0.1051992362215883,0.0015011327609876213,0.007350246196758131,0.0009567307243601968,0.0027625977375850363,0.04242438741646098,0.0340712227526728,0.7691453055887969,0.7678406887935685,0.5891786775430284,0.00011025657559576193,0.02887121330678634,0.02443838821110356,0.10168744641796565,0.16920869924900728,0.15722037777586156,0.25725378558295614,0.017142912383613467,0.0005653050390010686,0.06471544510142854,1.2891673268791926,0.016703618321554477,1.0818572796345505,1.4198075573321305,0.08713284328217412,1.290808245852002,0.0024909526615010296,0.07550047675362608,0.0006252631588933536
9.61,5.983304901839288,1.7058266614327602,0.10350588371023763,1.2240958136549625,5.281801662592274,1.1112252985649076,0.36823158283674406,0.9368396883952373,0.11082571693301595,0.07518014185463906,0.13896659158656072,0.04815270460874606,0.02843306055373338,0.07339659571774662,0.00943349348435283,0.005557503858244479,0.8370872504810598,0.12494177728975513,0.03137336927714177,1.0,1.798230023227788,1.9146575685885723,0.11966609803678577,0.8806452713110028,0.8750230036842233,3.5559209554077045,0.02222450597129815,1.0080092113620664,0.7714753825058127,1.9350865852099168,1.1242076260742848,0.6813060015442077,0.9526346559055501,0.4127009281292032,0.291292184644089,0.1936328098556755,0.09980004904775523,0.0001886698696870566,0.0020701176742047526,0.0014679319143549325,1.7738293697757572,0.06596786967774552,0.01873679376790475,0.03369328962157418,1.2185374961722153,1.4706282373914086,1.6663819359998626,0.002216514338660319,0.10563603325184548,0.0015036028370927813,0.007364631656734882,0.0009630540921749212,0.002779331831731214,0.04268087054629655,0.0341165332286552,0.7695492523566256,0.7684576279744069,0.5896941473983952,0.00011115007716488958,0.02910092555709705,0.02448191627309925,0.10172274316905229,0.16931496356992135,0.1572860936060067,0.25749542519615726,0.017240596428006134,0.0005686612110746677,0.0650041519470221,1.2900577234732777,0.016741745009621195,1.0826557304255409,1.4230483258178017,0.0874040741209474,1.2936920996121986,0.0024988355457951027,0.07574143775181373,0.0006274673855428354
9.62,5.9879043503938245,1.7080930466148605,0.10357888298576323,1.2262735103417537,5.303699019811796,1.1140359721244797,0.36894997210558467,0.9393403897796068,0.11096692893026999,0.07530323244850716,0.13980655767513567,0.048470380176699135,0.02860146788627094,0.07347636950097035,0.009492187594711474,0.005602453326593993,0.8389941190689373,0.1253366997697034,0.03148386150933646,1.0,1.7982175464637504,1.9161293921260238,0.11975808700787649,0.8810789549913846,0.8759650331551869,3.564915110798335,0.022280719442489594,1.0086755016032432,0.7721503587510297,1.936417695750025,1.127208467735528,0.6821976689477425,0.9537278948364417,0.41490553068914426,0.2928380328884958,0.19473256869915231,0.10040465898560016,0.00018984375189422947,0.002071577659715265,0.001469527390019407,1.775049554437523,0.06634779193508347,0.018786807795592136,0.0339527317605056,1.218596151182517,1.4716109691386998,1.6674586534556755,0.0022193385786054,0.10607398039623592,0.0015060646489701431,0.007378999442111693,0.0009694076035339827,0.0027961311535027135,0.04293828136947501,0.034161860932297214,0.7699526958853576,0.7690737297758916,0.5902089837636657,0.00011204906653187986,0.029331980895358652,0.024525470206835074,0.1017579834083349,0.16942104498113644,0.15735152747701417,0.25773591757571185,0.017338565980336573,0.0005720293577254188,0.06529299664891146,1.2909451305000168,0.016779882381378747,1.08345194690598,1.4262900024171934,0.08767581521202815,1.2965762871750597,0.002506733995394068,0.07598285205435185,0.0006296772301867292
9.63,5.992502168111058,1.7103602910876161,0.10365181766527626,1.2284524941155068,5.325653892529948,1.1168484523427005,0.3696674746677615,0.9418431296596597,0.11110754705387943,0.07542590851711749,0.14064978705063227,0.048789566451445096,0.028770473617599893,0.07355607906268065,0.00955111546462475,0.005647678164848704,0.8409015142118087,0.12573240100266794,0.03159463515632691,1.0,1.798204994065376,1.9176006937955388,0.11985004336222117,0.8815120790047757,0.8769072352238902,3.5739150474966417,0.02233696904685401,1.0093389151570258,0.7728230563857497,1.9377443335590416,1.1302117555915916,0.683085751782916,0.9548162614515016,0.41711635754530496,0.29438760878312703,0.19583553982694005,0.10101164019346587,0.00019102230929249502,0.0020730363533055253,0.001471121581253613,1.7762656390957885,0.06672893984000251,0.018836862593193195,0.034213624439455234,1.218654701034907,1.4725906871154872,1.6685319069399047,0.0022221509410775887,0.10651307785059895,0.0015085181703423497,0.00739334949335523,0.0009757913290289019,0.0028129957410126453,0.04319661917678582,0.03420720582175232,0.7703556366831107,0.7696889937427353,0.5907231860387288,0.00011295356329697408,0.02956438314209695,0.024569049882310137,0.10179316723373343,0.1695269435906431,0.15741668078218998,0.2579752642743452,0.01743682010742996,0.0005754094723519978,0.06558197273512016,1.291829555706028,0.016818030284236174,1.0842459351768035,1.4295325741600748,0.08794806673960359,1.2994607953465869,0.002514648020053359,0.0762247197188385,0.0006318927031265382
9.64,5.997098355497284,1.712628392567582,0.10372468775408235,1.2306327581173906,5.347666285044468,1.119662728243303,0.37038408813841467,0.944347897642401,0.11124757129455916,0.07554816901594899,0.14149628097179778,0.04911026687623747,0.028940077246327058,0.07363572421586982,0.009610277126607792,0.0056931793461197635,0.8428094285704697,0.12612888146950876,0.03170569075296302,1.0,1.7981923656389145,1.919071473759131,0.11994196710994569,0.8819446439055797,0.8778496108071095,3.5829207303785697,0.022393254564866058,1.009999463956494,0.7734934831667986,1.9390665100602837,1.1332174771708812,0.6839702489491246,0.9558997592541635,0.41933339665527675,0.29594089319812,0.19694171197522087,0.10162099387890741,0.00019220554253215585,0.002074493755081647,0.0014727144843173965,1.777477634221927,0.06711131100071759,0.018886957952848022,0.03447597121255385,1.2187131460073388,1.4735674007582047,1.6696017076490697,0.002224951425891183,0.10695332570088936,0.0015109633803189798,0.007407681762768293,0.0009822053375247494,0.0028299256194359557,0.043455882996251624,0.03425256785135164,0.7707580752450544,0.7703034193304614,0.5912367536889467,0.00011386358692239528,0.029798136069885614,0.024612655162347813,0.10182829474186184,0.1696326595195892,0.15748155495830712,0.25821346735579537,0.017535357775817367,0.0005788015449265412,0.06587107367596536,1.292711006706856,0.016856188571409393,1.0850377014469916,1.4327760285697984,0.08822082887442181,1.3023456109147784,0.002522577629390175,0.0764670408421199,0.0006341138150592604
9.65,6.0016929131656775,1.714897348956634,0.10379749325960638,1.2328142958364718,5.369736206980587,1.1224787886198724,0.37109980955883715,0.9468546832397581,0.11138700125879326,0.07567001263930788,0.14234604132465556,0.04943248497803261,0.029110278437186846,0.07371530476382429,0.009669672670450578,0.005738957850209813,0.844717854524184,0.12652614165778775,0.03181702881492011,1.0,1.7981796607911393,1.920541732213017,0.12003385826331356,0.8823766502841164,0.8787921608307185,3.5919321235835917,0.022449575772397447,1.0106571600816425,0.7741616462742008,1.940384236910029,1.1362256198877096,0.6848511574456362,0.9569783887585747,0.42155663438720536,0.29749786813832796,0.19805107408258374,0.10223272168484972,0.00019339345340901155,0.0020759498651921277,0.0014743060952764858,1.77868555050086,0.06749490339785859,0.018937093664795162,0.03473977584310217,1.2187714863781467,1.4745411194035745,1.6706680667188156,0.0022277400251758655,0.10739472413961174,0.0015134002527861577,0.007421996191176743,0.0009886496995606523,0.002846920826493111,0.043716072103184005,0.03429794697913268,0.7711600120771951,0.7709170061048811,0.5917496861179655,0.00011477915700419627,0.03003324347312777,0.02465628591672944,0.10186336603010566,0.16973819287608397,0.1575461513798338,0.25845052835970245,0.017634178045752437,0.0005822055687437369,0.06616029303842394,1.2935894912733528,0.016894357090483682,1.0858272517954268,1.4360203526911128,0.08849410180026215,1.3052307207489573,0.0025305228331557552,0.07670981547524354,0.0006363405762984021
9.66,6.0062858417358145,1.7171671581677517,0.10387023418940021,1.234997100782664,5.391863668282764,1.125296622252203,0.3718146359359362,0.9493634759579604,0.11152583653004199,0.07579143806585044,0.14319907003281637,0.049756224288802414,0.029281076864868288,0.07379482050924885,0.00972930218937508,0.0057850146573224515,0.8466267844353449,0.1269241820554683,0.0319286498567245,1.0,1.798166879127314,1.9220114693554606,0.12012571683471629,0.8828080987332323,0.8797348862211358,3.6009491912070497,0.02250593244504406,1.0113120156053557,0.7748275528191217,1.9416975257962368,1.1392361711495524,0.6857284741509625,0.9580521502865685,0.4237860568358143,0.29905851565729624,0.19916361501776864,0.1028468252803058,0.0001945860437875016,0.0020774046837880042,0.0014758964101849771,1.7798893986465505,0.06787971503207199,0.01898726951915921,0.03500504210444218,1.2188297224247642,1.4755118523643314,1.6717309952622563,0.00223051673060084,0.10783727336565528,0.0015158287613170089,0.007436292718718725,0.0009951244857760483,0.0028639814006563274,0.043977185783981555,0.034343343163355036,0.7715614476853639,0.771529753649338,0.5922619827266141,0.00011570029314644903,0.03026970913564444,0.02469994201565328,0.10189838119566032,0.16984354376733962,0.15761047140827647,0.25868644878185504,0.017733279981283163,0.0005856215372973658,0.06644962441473999,1.2944650171974912,0.0169325356887069,1.086614592281614,1.4392655335400864,0.08876788570168484,1.3081161117537765,0.002538483641109366,0.07695304366286275,0.00063857299713449
9.67,6.010877141827272,1.7194378181139145,0.1039429105510157,1.2371811664658807,5.414048678895459,1.128116217920088,0.3725285642766189,0.9518742653032373,0.11166407669176559,0.07591244397423295,0.1440553690198909,0.050081488340518794,0.029452472204060394,0.07387427125484826,0.009789165776603265,0.005831350747661276,0.8485362106663457,0.12732300315051387,0.03204055439290252,1.0,1.7981540202510564,1.9234806853847273,0.12021754283654545,0.8832389898461687,0.8806777879047795,3.6099718973442823,0.02256232435840176,1.0119640425829772,0.7754912098763301,1.9430063884251147,1.1422491183638848,0.6866021959360402,0.9591210441458822,0.42602164990655145,0.3006228177886612,0.2002793235628827,0.10346330633428857,0.0001957833155320653,0.0020788582110203143,0.0014774854250969652,1.7810891893896887,0.06826574390158452,0.019037485306064746,0.03527177376719111,1.2188878544236483,1.4764796089338832,1.672790504372154,0.002233281533835312,0.10828097357790918,0.0015182488794846592,0.007450571285532379,0.0010016297668103758,0.0028811073803978182,0.04423922332108757,0.03438875636227829,0.7719623825745171,0.7721416615587378,0.5927736429166517,0.00011662701495322551,0.03050753682854533,0.024743623329317614,0.10193334033547069,0.16994871230044248,0.15767451639538987,0.2589212301047412,0.0178326626445492,0.0005890494440812079,0.06673906141827335,1.29533759228341,0.016970724213326915,1.08739972895265,1.4425115581327876,0.0890421807632501,1.3110017708663748,0.0025464600630102775,0.07719672544574549,0.0006408110878580504
9.68,6.015466814059629,1.7217093267081023,0.1040155223520047,1.2393664863960347,5.436291248763129,1.1309375644033224,0.3732415915877923,0.9543870407818177,0.11180172132742433,0.07603302904311171,0.1449149402094898,0.05040828066515365,0.0296244641294522,0.07395365680332737,0.009849263525357107,0.005877967101429883,0.8504461255795797,0.12772260543088784,0.03215274293798049,1.0,1.798141083764335,1.9249493804990812,0.12030933628119257,0.8836693242165551,0.8816208668080681,3.619000206090632,0.02261875128806645,1.0126132530515795,0.7761526244843846,1.9443108365204098,1.1452644489381811,0.6874723196640838,0.9601850706301477,0.4282633993153489,0.30219075654667377,0.20139818841396778,0.10408216651581097,0.00019698527050714216,0.002080310447040094,0.0014790731360665474,1.7822849334770425,0.06865298800222044,0.019087740815636352,0.03553997459919856,1.2189458826502837,1.4774443983861631,1.6738466051206622,0.0022360344265484867,0.10872582497526258,0.0015206605808622342,0.007464831831755846,0.001008165613303073,0.002898298804189796,0.04450218399299666,0.034434186534162047,0.7723628172487362,0.77275272943947,0.5932846660907636,0.00011755934202859767,0.030746730310160512,0.024787329727920696,0.10196824354623195,0.1700536985823521,0.15773828768325882,0.25915487379754404,0.01793232509580467,0.0005924892825890439,0.06702859768389355,1.29620722434694,0.017008922511591595,1.0881826678431579,1.4457584134852854,0.08931698716951808,1.3138876850564594,0.0025544521086177567,0.07744086086077344,0.0006430548587596099
9.69,6.020054859052458,1.7239816818632947,0.10408806959991909,1.2415530540830402,5.458591387830234,1.1337606504816997,0.3739537148763636,0.9569017918999311,0.11193877002047847,0.07615319195114294,0.14577778552522383,0.05073660479467888,0.029797052315732715,0.07403297695739097,0.009909595528858577,0.005924864698831871,0.85235652153744,0.12812298938455363,0.032265216006484736,1.0,1.7981280692674635,1.9264175548967866,0.12040109718104916,0.8840991024384,0.8825641238574197,3.6280340815414394,0.022675213009633995,1.0132596590292486,0.7768118036458204,1.9456108818227105,1.1482821502799172,0.6883388421904344,0.961244230018884,0.43051129058838483,0.30376231392672154,0.20252019818157305,0.10470340749388599,0.00019819191057717154,0.002081761391998382,0.0014806595391478195,1.783476641670818,0.06904144532741908,0.019138035837998623,0.0358096483655037,1.219003807379187,1.4784062299754865,1.6748993085590684,0.0022387754004095694,0.10917182775660468,0.0015230638390228588,0.0074790742975272715,0.0010147320958935778,0.0029155557105044767,0.04476606707426109,0.034479633637265895,0.7727627522112318,0.7733629569093304,0.5937950516525551,0.00011849729397663743,0.030987293325971988,0.024831061081660805,0.10200309092439018,0.17015850271989935,0.1578017866043792,0.25938738131613687,0.018032266393440872,0.0005959410463146543,0.06731822686836839,1.2970739212151405,0.017047130430748802,1.0889634149752245,1.449006086613648,0.08959230510504901,1.31677384132639,0.0025624597876910725,0.07768544994094122,0.0006453043201296948
