Time,Sulphate__PAPS,GSH,NAPQI,Paracetamol_APAP,Protein_adducts,P0,dG,bG,kGSH,kG,kS,bS,dS,k450,kN,kPSH,compartment,reaction_1,R2,R3,R4,R5,R6,R7,R8,R9,R10
4.98,1.3247510190646218e-14,6.869115977064002e-15,1.814805651061488e-30,6.391180821471578e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,2.0132219587635468e-26,5.716637800843687e-32,1.9109630656200018e-25,1.9962862161676367e-28,1.994577678875601e-26,1.3738231954128005e-14,1.374e-14,1.9134794672171869e-25,2.6495020381292436e-14,2.65e-14
4.99,1.3247559487889102e-14,6.8691334803703085e-15,1.718581213829878e-30,6.052152874571216e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.9064281554899333e-26,5.413530823564115e-32,1.8095937094967937e-25,1.8904393352128656e-28,1.8888262007446812e-26,1.3738266960740617e-14,1.374e-14,1.8119833683263956e-25,2.6495118975778205e-14,2.65e-14
5.0,1.3247607809149403e-14,6.869150637147603e-15,1.628802634354075e-30,5.735867180626157e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.8067981618972396e-26,5.130728298215337e-32,1.7150242870072212e-25,1.7916828977894827e-28,1.7901585045697584e-26,1.3738301274295205e-14,1.374e-14,1.7172953261073347e-25,2.6495215618298806e-14,2.65e-14
5.01,1.3247655173907414e-14,6.869167454312465e-15,1.544185468359599e-30,5.437815630492225e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.7129119236050508e-26,4.864184225332737e-32,1.6259068735171753e-25,1.698604015195559e-28,1.6971629700284815e-26,1.373833490862493e-14,1.374e-14,1.6280657240082154e-25,2.6495310347814828e-14,2.65e-14
5.02,1.3247701601300099e-14,6.869183938659575e-15,1.4633072267149193e-30,5.15300525623427e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.623196655713795e-26,4.6094177641519955e-32,1.5407485716140468e-25,1.6096379493864113e-28,1.6082762398519375e-26,1.373836787731915e-14,1.374e-14,1.5427997572502099e-25,2.6495403202600198e-14,2.65e-14
5.03,1.3247747110132898e-14,6.869200096865898e-15,1.3845966951802013e-30,4.8759206446994414e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.535915003080324e-26,4.361479589817634e-32,1.457900272765133e-25,1.5230563646982213e-28,1.5217714804243265e-26,1.3738400193731796e-14,1.374e-14,1.4598461780392286e-25,2.6495494220265797e-14,2.65e-14
5.04,1.324779171889153e-14,6.8692159354948784e-15,1.3063232541560855e-30,4.6004863510905856e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.4491532005935346e-26,4.114918250591669e-32,1.3755454189760852e-25,1.436955579571694e-28,1.4357466422970415e-26,1.3738431870989757e-14,1.374e-14,1.377386040657641e-25,2.649558343778306e-14,2.65e-14
5.05,1.3247835439952989e-14,6.869231458941411e-15,1.2483593050368096e-30,4.396433731840898e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.384876625529883e-26,3.9323318108659503e-32,1.3145336858204285e-25,1.3731952355404904e-28,1.3720430416353745e-26,1.3738462917882823e-14,1.374e-14,1.3162970116071577e-25,2.6495670879905978e-14,2.65e-14
5.06,1.324787828801661e-14,6.869246672424773e-15,1.2205681591053984e-30,4.2983701807766234e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.3539866069446365e-26,3.8447897011820047e-32,1.2852126840522105e-25,1.3426249750159381e-28,1.3415014024643823e-26,1.3738493344849546e-14,1.374e-14,1.2869408408139718e-25,2.649575657603322e-14,2.65e-14
5.07,1.3247920286085081e-14,6.869261584111818e-15,1.2003879676728743e-30,4.227118367162776e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.3315422856562746e-26,3.781222098169554e-32,1.2639083917816701e-25,1.3204267644401618e-28,1.3193246323784536e-26,1.3738523168223636e-14,1.374e-14,1.2656119139972201e-25,2.6495840572170163e-14,2.65e-14
5.08,1.3247961451045223e-14,6.869276199998317e-15,1.1869875868364059e-30,4.179755494634434e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.3166229808098467e-26,3.7390108985346785e-32,1.2497468928956958e-25,1.3056863455200466e-28,1.3045992927918013e-26,1.3738552399996633e-14,1.374e-14,1.2514352164902787e-25,2.6495922902090446e-14,2.65e-14
5.09,1.3248001799494263e-14,6.869290525977217e-15,1.179431368547787e-30,4.152990849291693e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.3081921175268834e-26,3.715208810925529e-32,1.2417442639382163e-25,1.2973745054025655e-28,1.296297076160905e-26,1.3738581051954434e-14,1.374e-14,1.2434255635302101e-25,2.6496003598988526e-14,2.65e-14
5.1,1.3248041347750825e-14,6.8693045678425465e-15,1.1766715623280767e-30,4.143139028257643e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.3050887939011575e-26,3.7065154213334416e-32,1.2387985694490353e-25,1.2943387185608843e-28,1.2932664540721094e-26,1.3738609135685093e-14,1.374e-14,1.2404795837219258e-25,2.649608269550165e-14,2.65e-14
5.11,1.3248080111865882e-14,6.869318331293305e-15,1.1775407169822333e-30,4.146093168236302e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.3060193479944352e-26,3.709253258494035e-32,1.2396818573026545e-25,1.2952947886804566e-28,1.2942243252816506e-26,1.373863666258661e-14,1.374e-14,1.2413677024356285e-25,2.6496160223731764e-14,2.65e-14
5.12,1.3248118107633767e-14,6.8693318219373655e-15,1.1807440823137466e-30,4.157298174070562e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.309548924832227e-26,3.7193438592883015e-32,1.243032154047098e-25,1.2988184905451213e-28,1.2977476637123282e-26,1.3738663643874731e-14,1.374e-14,1.2447261251434566e-25,2.6496236215267535e-14,2.65e-14
5.13,1.3248155350603122e-14,6.869345045295373e-15,1.1848520108392722e-30,4.171723947300139e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.3140930433995437e-26,3.7322838341437076e-32,1.2473454602427415e-25,1.3033372119231995e-28,1.3022651664107222e-26,1.3738690090590746e-14,1.374e-14,1.2490488207007953e-25,2.6496310701206243e-14,2.65e-14
5.14,1.3248191856087882e-14,6.869358006804639e-15,1.1882923595032659e-30,4.183838614719509e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.3179091636366453e-26,3.7431209324352876e-32,1.2509677458011332e-25,1.3071215954535925e-28,1.306048901468566e-26,1.3738716013609278e-14,1.374e-14,1.2526795045773137e-25,2.6496383712175764e-14,2.65e-14
5.15,1.3248227639178268e-14,6.869370711823038e-15,1.189342891392617e-30,4.1875817569358643e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.3190882534347972e-26,3.7464301078867437e-32,1.2520869453238236e-25,1.3082771805318787e-28,1.3072059559115796e-26,1.3738741423646077e-14,1.374e-14,1.253803622042375e-25,2.6496455278356536e-14,2.65e-14
5.16,1.324826271475174e-14,6.869383165632912e-15,1.1861236774512831e-30,4.1763376369270507e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.315546355632021e-26,3.736289583971542e-32,1.2487249534411883e-25,1.3047360451964114e-28,1.3036700835587913e-26,1.3738766331265823e-14,1.374e-14,1.2504403313090397e-25,2.649652542950348e-14,2.65e-14
5.17,1.3248297097483995e-14,6.869395373444959e-15,1.1765894981949234e-30,4.1429084285995187e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.3050161550088484e-26,3.706256919314009e-32,1.238729620151256e-25,1.2942484480144156e-28,1.2931933528550613e-26,1.3738790746889917e-14,1.374e-14,1.240434486640508e-25,2.649659419496799e-14,2.65e-14
5.18,1.3248330801859933e-14,6.869407340402138e-15,1.1585222454255321e-30,4.079487445346265e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.2850385452840735e-26,3.6493450730904263e-32,1.2197667461585334e-25,1.2743744699680853e-28,1.2733377946792507e-26,1.3738814680804276e-14,1.374e-14,1.221448621422389e-25,2.6496661603719866e-14,2.65e-14
5.19,1.3248363842184632e-14,6.869419071583563e-15,1.1295233239460711e-30,3.9776323686047695e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.2529541961105024e-26,3.557998470430124e-32,1.1893120782128262e-25,1.2424756563406782e-28,1.241467050130176e-26,1.3738838143167126e-14,1.374e-14,1.190954931203822e-25,2.6496727684369264e-14,2.65e-14
5.2,1.3248396232594338e-14,6.869430572008401e-15,1.0870060532751127e-30,3.828238476414978e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.205895120070718e-26,3.424069067816605e-32,1.1446433044480784e-25,1.195706658602624e-28,1.1947380182922002e-26,1.3738861144016802e-14,1.374e-14,1.1462272567100407e-25,2.6496792465188677e-14,2.65e-14
5.21,1.3248427982910073e-14,6.8694418451636385e-15,1.0386508019374565e-30,3.6583240557139693e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.1523720775499004e-26,3.271750026102988e-32,1.0938388926584769e-25,1.1425158821312021e-28,1.1415922050147095e-26,1.3738883690327277e-14,1.374e-14,1.095355167060193e-25,2.6496855965820145e-14,2.65e-14
5.22,1.3248459078759668e-14,6.869452885946109e-15,1.0524514225276353e-30,3.707114246263474e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.1677409875729942e-26,3.3152219809620514e-32,1.1084271596327787e-25,1.1576965647803988e-28,1.1567624738880882e-26,1.3738905771892218e-14,1.374e-14,1.109966261457135e-25,2.6496918157519336e-14,2.65e-14
5.23,1.3248489557021082e-14,6.869463707449773e-15,1.0668688507597959e-30,3.7580835127533617e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.183796306517309e-26,3.360636879893357e-32,1.1236669703132552e-25,1.1735557358357756e-28,1.1726106961444906e-26,1.3738927414899546e-14,1.374e-14,1.1252298219126478e-25,2.6496979114042165e-14,2.65e-14
5.24,1.3248519430120693e-14,6.869474314086696e-15,1.0813678592361424e-30,3.8093420418948736e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.1999427431968852e-26,3.4063087565938485e-32,1.1389932705265673e-25,1.1895046451597566e-28,1.1885485972962558e-26,1.3738948628173393e-14,1.374e-14,1.140580010511249e-25,2.6497038860241386e-14,2.65e-14
5.25,1.3248548710294601e-14,6.869484710201383e-15,1.0953792290866682e-30,3.858879594432171e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.215547072246134e-26,3.4504445716230046e-32,1.1538049987352191e-25,1.204917151995335e-28,1.2039505385732872e-26,1.3738969420402767e-14,1.374e-14,1.1554149265923207e-25,2.6497097420589203e-14,2.65e-14
5.26,1.324857740959741e-14,6.8694949000739e-15,1.1082976707242653e-30,3.904558151947907e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.2299358178635908e-26,3.4911376627814355e-32,1.1674628874324244e-25,1.2191274377966918e-28,1.2181512314886597e-26,1.37389898001478e-14,1.374e-14,1.1690944049356557e-25,2.649715481919482e-14,2.65e-14
5.27,1.3248605539911017e-14,6.8695048879229884e-15,1.1194797445998397e-30,3.944104563668818e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.2423929375556777e-26,3.5263611954894953e-32,1.1792872645369767e-25,1.2314277190598237e-28,1.2304434523935004e-26,1.3739009775845977e-14,1.374e-14,1.1809378139319692e-25,2.6497211079822034e-14,2.65e-14
5.28,1.3248633112953388e-14,6.869514677909193e-15,1.1282417819574267e-30,3.975103193271328e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.2521575058804684e-26,3.553961613165894e-32,1.188555854788127e-25,1.2410659601531694e-28,1.2400757570219145e-26,1.3739029355818385e-14,1.374e-14,1.1902218537394567e-25,2.6497266225906777e-14,2.65e-14
5.29,1.3248660140287355e-14,6.869524274137971e-15,1.133857805589302e-30,3.994988565687118e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.2584213981914423e-26,3.571652087606301e-32,1.1945015811404485e-25,1.2472435861482322e-28,1.2462501950266436e-26,1.3739048548275942e-14,1.374e-14,1.1961783544273725e-25,2.649732028057471e-14,2.65e-14
5.3,1.3248686633329386e-14,6.869533680662819e-15,1.1355574505911005e-30,4.001038013908745e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.2603269743812548e-26,3.577005969361967e-32,1.196310366158715e-25,1.2491131956502105e-28,1.248120024506107e-26,1.3739067361325637e-14,1.374e-14,1.1979920741075313e-25,2.6497373266658772e-14,2.65e-14
5.31,1.3248712603358381e-14,6.869542901488385e-15,1.132523885116929e-30,3.990364325795214e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.2569647626254925e-26,3.5674502381183264e-32,1.1931189334127691e-25,1.2457762736286218e-28,1.2447874265233676e-26,1.373908580297677e-14,1.374e-14,1.1947984970544967e-25,2.6497425206716763e-14,2.65e-14
5.32,1.3248738061524447e-14,6.869551940573594e-15,1.1238917311344778e-30,3.9599083908775735e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.2473711431264357e-26,3.5402589530736053e-32,1.1840126088723945e-25,1.2362809042479257e-28,1.235301219617515e-26,1.3739103881147189e-14,1.374e-14,1.1856816318151562e-25,2.6497476123048894e-14,2.65e-14
5.33,1.3248763018857692e-14,6.869560801834764e-15,1.108744985180141e-30,3.906431847164517e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.2305260318568229e-26,3.492546703317444e-32,1.1680231223021906e-25,1.219619483698155e-28,1.2186545743078981e-26,1.3739121603669527e-14,1.374e-14,1.169671809308267e-25,2.6497526037715384e-14,2.65e-14
5.34,1.3248787486276999e-14,6.869569489148719e-15,1.0861149391141253e-30,3.8265097279479617e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.205350564303608e-26,3.421262058209495e-32,1.1441264086564405e-25,1.1947264330255378e-28,1.1937827275915224e-26,1.3739138978297438e-14,1.374e-14,1.145743480914444e-25,2.6497574972553997e-14,2.65e-14
5.35,1.3248811474598817e-14,6.8695780063559204e-15,1.054978100875566e-30,3.7165231086086447e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.1707047792117231e-26,3.323181017758033e-32,1.1112404094739848e-25,1.1604759109631227e-28,1.1595606974339082e-26,1.3739156012711841e-14,1.374e-14,1.112813016556977e-25,2.6497622949197635e-14,2.65e-14
5.36,1.3248834994545945e-14,6.869586357263576e-15,1.0142541152376388e-30,3.572651753421704e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.1253853023278369e-26,3.194900462998562e-32,1.0682228742730896e-25,1.1156795267614027e-28,1.1148009972535877e-26,1.3739172714527152e-14,1.374e-14,1.0697365027737426e-25,2.649766998909189e-14,2.65e-14
5.37,1.3248858056756312e-14,6.869594545648763e-15,9.628036845626878e-31,3.390866762362319e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.0681230301441305e-26,3.032831606372467e-32,1.0138691619463334e-25,1.0590840530189567e-28,1.0582513504003796e-26,1.3739189091297526e-14,1.374e-14,1.0153075407803932e-25,2.6497716113512624e-14,2.65e-14
5.38,1.3248880637775456e-14,6.869602563183804e-15,9.339138659750723e-31,3.2889120511856835e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.0360072961234903e-26,2.941828677821478e-32,9.833847033045194e-26,1.0273052525725794e-28,1.0264987339992403e-26,1.3739205126367607e-14,1.374e-14,9.847815121911882e-26,2.6497761275550913e-14,2.65e-14
5.39,1.3248902763414102e-14,6.8696104190329906e-15,9.107929623319002e-31,3.207392672003632e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,1.0103286916811441e-26,2.8689978313454856e-32,9.59010408929086e-26,1.0018722585650901e-28,1.001086851778743e-26,1.3739220838065981e-14,1.374e-14,9.603742001614653e-26,2.6497805526828205e-14,2.65e-14
5.4,1.3248924450487377e-14,6.869618119166664e-15,8.856449394936441e-31,3.118732989870541e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,9.824008918092205e-27,2.7897815594049787e-32,9.325011639712918e-26,9.742094334430085e-29,9.734468037590083e-27,1.3739236238333328e-14,1.374e-14,9.338287854672455e-26,2.6497848900974754e-14,2.65e-14
5.41,1.3248945707899157e-14,6.869625666746219e-15,8.585768947034317e-31,3.023312178744591e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,9.523433363045462e-27,2.70451721831581e-32,9.039703414446328e-26,9.444345841737748e-29,9.436962996367937e-27,1.3739251333492438e-14,1.374e-14,9.052587954613132e-26,2.6497891415798314e-14,2.65e-14
5.42,1.3248966544415859e-14,6.869633064884245e-15,8.297244378747115e-31,2.921610102192397e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,9.20307182190605e-27,2.613631979305341e-32,8.735614205555268e-26,9.126968816621827e-29,9.119843893066578e-27,1.373926612976849e-14,1.374e-14,8.748079076949029e-26,2.6497933088831718e-14,2.65e-14
5.43,1.3248986968672498e-14,6.869640316646677e-15,7.992523712476798e-31,2.8142097189871516e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,8.864760614809528e-27,2.5176449694301916e-32,8.414487059771584e-26,8.791776083724477e-29,8.78492210031763e-27,1.3739280633293354e-14,1.374e-14,8.426506704037732e-26,2.6497973937344997e-14,2.65e-14
5.44,1.3249006989178759e-14,6.869647425054954e-15,7.673553690456918e-31,2.701799488706719e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,8.510668389426164e-27,2.4171694124939293e-32,8.078380471233091e-26,8.44090905950261e-29,8.43433733610693e-27,1.3739294850109908e-14,1.374e-14,8.089932229887092e-26,2.6498013978357518e-14,2.65e-14
5.45,1.3249026614325053e-14,6.869654393088166e-15,7.342586571316907e-31,2.5851757773317894e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,8.143303698595137e-27,2.3129147699648255e-32,7.729675574222051e-26,8.076845228448597e-29,8.070565135404378e-27,1.3739308786176333e-14,1.374e-14,7.740740164906478e-26,2.6498053228650107e-14,2.65e-14
5.46,1.3249045852388584e-14,6.869661223685212e-15,7.002186926646069e-31,2.4652452628439277e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,7.765522577958372e-27,2.2056888818935118e-32,7.371083335903344e-26,7.702405619310676e-29,7.696424321756165e-27,1.3739322447370424e-14,1.374e-14,7.381645340605466e-26,2.6498091704777168e-14,2.65e-14
5.47,1.3249064711539408e-14,6.8696679197469475e-15,6.655238437557881e-31,2.3430273408237293e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,7.380536123594747e-27,2.0964001078307324e-32,7.005651749062951e-26,7.320762281313668e-29,7.315084478841308e-27,1.3739335839493895e-14,1.374e-14,7.015700114242411e-26,2.6498129423078817e-14,2.65e-14
5.48,1.3249083199846505e-14,6.869674484138339e-15,6.304950691254083e-31,2.2196565300489094e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,6.991918069654064e-27,1.986059467745036e-32,6.63677302484624e-26,6.935445760379491e-29,6.930073421993368e-27,1.3739348968276679e-14,1.374e-14,6.646301573424334e-26,2.649816639969301e-14,2.65e-14
5.49,1.3249101325283825e-14,6.869680919690622e-15,5.954865977588993e-31,2.0963848780924592e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,6.603612365991246e-27,1.8757827829405328e-32,6.268190785496453e-26,6.550352575347892e-29,6.545284669689272e-27,1.3739361839381244e-14,1.374e-14,6.277198740660588e-26,2.649820265056765e-14,2.65e-14
5.5,1.3249119095736372e-14,6.869687229203443e-15,5.6088660856334804e-31,1.9745843669206933e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,6.219940755800184e-27,1.7667928169745462e-32,5.904007257092873e-26,6.169752694196829e-29,6.164984915006181e-27,1.3739374458406887e-14,1.374e-14,5.912499777871993e-26,2.6498238191472744e-14,2.65e-14
5.51,1.3249136519006253e-14,6.869693415447023e-15,5.271179100239263e-31,1.8557493184914055e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,5.845610353247927e-27,1.660421416575368e-32,5.548690462289303e-26,5.79829701026319e-29,5.793821497048901e-27,1.3739386830894046e-14,1.374e-14,5.556679190858471e-26,2.6498273038012505e-14,2.65e-14
5.52,1.3249153602818743e-14,6.8696994811643055e-15,4.946386198603053e-31,1.7414988003519678e-26,0.0,1.32e-13,2.0,1.374e-14,1.6e+18,2.99,226000000000000.0,2.65e-14,2.0,0.315,0.0315,110.0,1.0,5.485721221108699e-27,1.5581116525599616e-32,5.207081413052384e-26,5.441024818463359e-29,5.436829872349068e-27,1.3739398962328611e-14,1.374e-14,5.214585033727241e-26,2.6498307205637487e-14,2.65e-14
