GSH,NAPQI,Paracetamol_APAP,Protein_adducts,Sulphate__PAPS,Time
6.869995877628298e-15,-1.5527165216066744e-31,-5.469686475088049e-27,0.0,1.3249988389611966e-14,7.71
6.86999594605408e-15,-1.6196721703806059e-31,-5.7055245992709516e-27,0.0,1.3249988582333115e-14,7.72
6.869996013517964e-15,-1.6798817590811494e-31,-5.917598540970159e-27,0.0,1.3249988772344896e-14,7.73
6.869996080114125e-15,-1.7326179933056738e-31,-6.1033463790005355e-27,0.0,1.3249988959912533e-14,7.74
6.869996145938047e-15,-1.7771316554797852e-31,-6.26012896774542e-27,0.0,1.3249989145304921e-14,7.75
6.869996211086519e-15,-1.8126516048573086e-31,-6.385229937156535e-27,0.0,1.3249989328794634e-14,7.76
6.869996275657634e-15,-1.8383847775202899e-31,-6.47585569275402e-27,0.0,1.3249989510657925e-14,7.77
6.869996339750793e-15,-1.8535161863789981e-31,-6.529135415626423e-27,0.0,1.3249989691174722e-14,7.78
6.869996403466703e-15,-1.857208921171922e-31,-6.542121062430696e-27,0.0,1.3249989870628633e-14,7.79
6.8699964669073756e-15,-1.8486041484657761e-31,-6.511787365392211e-27,0.0,1.3249990049306942e-14,7.8
6.869996530176129e-15,-1.826821111655497e-31,-6.43503183230475e-27,0.0,1.3249990227500605e-14,7.81
6.869996593377586e-15,-1.790957130964238e-31,-6.30867474653049e-27,0.0,1.324999040550427e-14,7.82
6.869996656617677e-15,-1.740087603443386e-31,-6.129459167000053e-27,0.0,1.3249990583616243e-14,7.83
6.869996720003639e-15,-1.6732660029725413e-31,-5.894050928212444e-27,0.0,1.3249990762138522e-14,7.84
6.869996783644012e-15,-1.5895238802595292e-31,-5.599038640235085e-27,0.0,1.3249990941376776e-14,7.85
6.869996836655491e-15,-1.6166021357961408e-31,-5.69440130040775e-27,0.0,1.3249991090682968e-14,7.86
6.869996883738788e-15,-1.6997441137234256e-31,-5.987253675249918e-27,0.0,1.3249991223294604e-14,7.87
6.869996929755568e-15,-1.782301797107054e-31,-6.2780480418869814e-27,0.0,1.3249991352902428e-14,7.88
6.869996974748919e-15,-1.864046685732789e-31,-6.565979556016735e-27,0.0,1.3249991479627792e-14,7.89
6.869997018762008e-15,-1.9447427002896648e-31,-6.850216677213753e-27,0.0,1.3249991603592268e-14,7.9
6.869997061838087e-15,-2.024146182369962e-31,-7.129901168929268e-27,0.0,1.3249991724917658e-14,7.91
6.869997104020485e-15,-2.102005894469246e-31,-7.404148098491334e-27,0.0,1.3249991843725997e-14,7.92
6.869997145352616e-15,-2.178063019986342e-31,-7.67204583710472e-27,0.0,1.324999196013954e-14,7.93
6.8699971858779696e-15,-2.2520511632233456e-31,-7.932656059850969e-27,0.0,1.3249992074280776e-14,7.94
6.869997225640121e-15,-2.3236963493856016e-31,-8.185013745688294e-27,0.0,1.3249992186272418e-14,7.95
6.869997264682725e-15,-2.3927170245817345e-31,-8.428127177451718e-27,0.0,1.3249992296237408e-14,7.96
6.8699973030495175e-15,-2.458824055823633e-31,-8.660977941852982e-27,0.0,1.3249992404298918e-14,7.97
6.869997340784314e-15,-2.5217207310264555e-31,-8.882520929480598e-27,0.0,1.3249992510580345e-14,7.98
6.8699973779310116e-15,-2.5811027590086072e-31,-9.091684334799758e-27,0.0,1.3249992615205313e-14,7.99
6.869997414533591e-15,-2.6366582694917777e-31,-9.287369656152452e-27,0.0,1.324999271829768e-14,8.0
6.8699974506361095e-15,-2.688067813100916e-31,-9.468451695757405e-27,0.0,1.3249992819981522e-14,8.01
6.869997486282708e-15,-2.7350043613642355e-31,-9.63377855971007e-27,0.0,1.324999292038115e-14,8.02
6.869997521517609e-15,-2.7771333067132166e-31,-9.78217165798265e-27,0.0,1.3249993019621102e-14,8.03
6.869997556385113e-15,-2.8141124624826063e-31,-9.912425704424095e-27,0.0,1.324999311782614e-14,8.04
6.869997590929604e-15,-2.8455920629104177e-31,-1.0023308716760115e-26,0.0,1.3249993215121263e-14,8.05
6.869997625195548e-15,-2.8712147631379184e-31,-1.0113562016593098e-26,0.0,1.3249993311631685e-14,8.06
6.869997659227489e-15,-2.890615639209655e-31,-1.0181900229402248e-26,0.0,1.3249993407482858e-14,8.07
6.8699976930700514e-15,-2.903422188073436e-31,-1.0227011284543477e-26,0.0,1.3249993502800456e-14,8.08
6.869997726767946e-15,-2.9092543275803345e-31,-1.0247556415249453e-26,0.0,1.3249993597710383e-14,8.09
6.869997760365958e-15,-2.9077243964846884e-31,-1.0242170158629577e-26,0.0,1.3249993692338772e-14,8.1
6.869997793908958e-15,-2.898437154444102e-31,-1.020946035567e-26,0.0,1.3249993786811983e-14,8.11
6.869997827441895e-15,-2.880989782019446e-31,-1.0148008151233614e-26,0.0,1.32499938812566e-14,8.12
6.869997861009801e-15,-2.8549718806748485e-31,-1.0056367994060035e-26,0.0,1.3249993975799442e-14,8.13
6.869997894657788e-15,-2.81996547277772e-31,-9.933067636765673e-27,0.0,1.324999407056755e-14,8.14
6.869997928431049e-15,-2.7755450015987237e-31,-9.776608135843634e-27,0.0,1.3249994165688195e-14,8.15
6.8699979623748575e-15,-2.72127733131179e-31,-9.585463851663782e-27,0.0,1.3249994261288877e-14,8.16
6.869997996534569e-15,-2.6567217469941176e-31,-9.358082448472729e-27,0.0,1.324999435749732e-14,8.17
6.8699980309556186e-15,-2.5814299546261683e-31,-9.09288489439382e-27,0.0,1.3249994454441479e-14,8.18
6.869998065683525e-15,-2.494946081091671e-31,-8.788265461427154e-27,0.0,1.3249994552249539e-14,8.19
6.869998100763884e-15,-2.3968066741776193e-31,-8.442591725449561e-27,0.0,1.3249994651049907e-14,8.2
6.869998136242375e-15,-2.286540702574252e-31,-8.054204566214554e-27,0.0,1.3249994750971218e-14,8.21
6.869998172164759e-15,-2.163669555875133e-31,-7.62141816735259e-27,0.0,1.3249994852142344e-14,8.22
6.869998202862852e-15,-2.109673865235071e-31,-7.431230744505339e-27,0.0,1.3249994938601337e-14,8.23
6.8699982306424376e-15,-2.0916425125411163e-31,-7.367719856048902e-27,0.0,1.3249995016841416e-14,8.24
6.869998258131377e-15,-2.0720377096261825e-31,-7.298666596750662e-27,0.0,1.324999509426282e-14,8.25
6.869998285338484e-15,-2.050885230235565e-31,-7.224161734904182e-27,0.0,1.3249995170890352e-14,8.26
6.869998312271999e-15,-2.0282125376065927e-31,-7.144301989316428e-27,0.0,1.3249995246747234e-14,8.27
6.869998338939601e-15,-2.0040487844686313e-31,-7.059190029307768e-27,0.0,1.324999532185509e-14,8.28
6.869998365348405e-15,-1.9784248130430793e-31,-6.968934474711975e-27,0.0,1.3249995396233954e-14,8.29
6.8699983915049576e-15,-1.9513731550433664e-31,-6.873649895876213e-27,0.0,1.3249995469902266e-14,8.3
6.869998417415243e-15,-1.92292803167497e-31,-6.773456813661095e-27,0.0,1.3249995542876877e-14,8.31
6.869998443084679e-15,-1.8931253536353887e-31,-6.668481699440595e-27,0.0,1.3249995615173048e-14,8.32
6.869998468518119e-15,-1.8620027211141602e-31,-6.558856975102105e-27,0.0,1.3249995686804444e-14,8.33
6.86999849371985e-15,-1.8295994237928565e-31,-6.4447210130464166e-27,0.0,1.324999575778314e-14,8.34
6.8699985186935946e-15,-1.7959564408450848e-31,-6.326218136187734e-27,0.0,1.324999582811962e-14,8.35
6.8699985434425096e-15,-1.7611164409364867e-31,-6.2034986179536614e-27,0.0,1.3249995897822777e-14,8.36
6.869998567969188e-15,-1.7251237822247379e-31,-6.0767186822852086e-27,0.0,1.3249995966899907e-14,8.37
6.869998592275657e-15,-1.688024512359543e-31,-5.9460405036367656e-27,0.0,1.3249996035356725e-14,8.38
6.869998616363378e-15,-1.64986636848266e-31,-5.8116322069761955e-27,0.0,1.3249996103197341e-14,8.39
6.869998640233249e-15,-1.6106987772278628e-31,-5.673667867784701e-27,0.0,1.3249996170424284e-14,8.4
6.869998663885599e-15,-1.5705728547209659e-31,-5.532327512056906e-27,0.0,1.3249996237038486e-14,8.41
6.869998687320196e-15,-1.5295414065798182e-31,-5.387797116300844e-27,0.0,1.3249996303039288e-14,8.42
6.869998710536243e-15,-1.4876589279143042e-31,-5.240268607537951e-27,0.0,1.324999636842444e-14,8.43
6.8699987335323734e-15,-1.4449816033263419e-31,-5.089939863303066e-27,0.0,1.32499964331901e-14,8.44
6.869998756306658e-15,-1.4015673069098844e-31,-4.937014711644434e-27,0.0,1.3249996497330835e-14,8.45
6.869998778856605e-15,-1.3574756022509114e-31,-4.7817029311236776e-27,0.0,1.324999656083962e-14,8.46
6.869998801179154e-15,-1.312767742427461e-31,-4.624220250815904e-27,0.0,1.3249996623707837e-14,8.47
6.86999882327068e-15,-1.2675066700095824e-31,-4.464788350309545e-27,0.0,1.3249996685925277e-14,8.48
6.869998845126994e-15,-1.221757017059367e-31,-4.3036348597064624e-27,0.0,1.3249996747480141e-14,8.49
6.86999886674334e-15,-1.1755851051309412e-31,-4.140993359621923e-27,0.0,1.3249996808359035e-14,8.5
6.8699988881143994e-15,-1.129058945270465e-31,-3.977103381184598e-27,0.0,1.3249996868546974e-14,8.51
6.869998909234286e-15,-1.082248238016135e-31,-3.8122104060365634e-27,0.0,1.3249996928027386e-14,8.52
6.8699989300965505e-15,-1.0352243733981803e-31,-3.646565866333299e-27,0.0,1.3249996986782103e-14,8.53
6.869998950694176e-15,-9.880604309388657e-32,-3.4804271447436895e-27,0.0,1.3249997044791362e-14,8.54
6.869998971019583e-15,-9.408311796524821e-32,-3.314057574449994e-27,0.0,1.3249997102033818e-14,8.55
6.869998991064627e-15,-8.936130780453803e-32,-3.147726439147965e-27,0.0,1.3249997158486524e-14,8.56
6.8699990108205946e-15,-8.4648427411592e-32,-2.981708973046671e-27,0.0,1.3249997214124948e-14,8.57
6.869999030278211e-15,-7.995246053545046e-32,-2.8162863608686143e-27,0.0,1.3249997268922963e-14,8.58
6.869999049427635e-15,-7.528155987435716e-32,-2.651745737849701e-27,0.0,1.324999732285285e-14,8.59
6.86999906931177e-15,-7.046364693079081e-32,-2.4820327204267636e-27,0.0,1.3249997378852535e-14,8.6
6.869999089526914e-15,-6.557447536518629e-32,-2.3098130293976545e-27,0.0,1.3249997435784764e-14,8.61
6.869999109564098e-15,-6.070789966912997e-32,-2.1383892783070745e-27,0.0,1.3249997492215756e-14,8.62
6.869999129418193e-15,-5.587155403914653e-32,-1.96803038245344e-27,0.0,1.3249997548131071e-14,8.63
6.869999149083626e-15,-5.107322091532245e-32,-1.799010479110215e-27,0.0,1.324999760351502e-14,8.64
6.86999916855438e-15,-4.632083098130114e-32,-1.631608927525741e-27,0.0,1.3249997658350657e-14,8.65
6.869999187823994e-15,-4.1622463164286115e-32,-1.4661103089233513e-27,0.0,1.3249997712619789e-14,8.66
6.8699992068855615e-15,-3.6986344635040393e-32,-1.3028044265013395e-27,0.0,1.3249997766302971e-14,8.67
6.869999225731733e-15,-3.242085080788632e-32,-1.1419863054329672e-27,0.0,1.3249997819379505e-14,8.68
6.869999244354714e-15,-2.7934505340705596e-32,-9.839561928664571e-28,0.0,1.3249997871827446e-14,8.69
6.869999262746268e-15,-2.3535980134939327e-32,-8.290195579249936e-28,0.0,1.3249997923623594e-14,8.7
6.869999280897709e-15,-1.9234095335587288e-32,-6.774870917067021e-28,0.0,1.3249997974743497e-14,8.71
6.869999298799911e-15,-1.5037819331210797e-32,-5.296747072847456e-28,0.0,1.3249998025161461e-14,8.72
6.869999316443303e-15,-1.095626875392843e-32,-3.859035397071749e-28,0.0,1.3249998074850527e-14,8.73
6.869999333817871e-15,-6.9987084794187e-33,-2.464999459970283e-28,0.0,1.3249998123782492e-14,8.74
6.869999350913153e-15,-3.174551626919709e-33,-1.117955051523081e-28,0.0,1.3249998171927909e-14,8.75
6.869999367718245e-15,5.066404407711889e-34,1.78729818540206e-29,0.0,1.3249998219256064e-14,8.76
6.869999384221801e-15,4.0351581172972675e-33,1.4216349207402938e-28,0.0,1.3249998265735004e-14,8.77
6.869999400412026e-15,7.401143552742317e-33,2.607287805848257e-28,0.0,1.3249998311331522e-14,8.78
6.869999416276684e-15,1.0594590653630869e-32,3.732163804885545e-28,0.0,1.3249998356011159e-14,8.79
6.869999431803094e-15,1.3605345082928478e-32,4.792686029124157e-28,0.0,1.3249998399738203e-14,8.8
6.86999944697813e-15,1.642310426003983e-32,5.7852253700859e-28,0.0,1.3249998442475692e-14,8.81
6.869999461788223e-15,1.9037417360811796e-32,6.7061004995435215e-28,0.0,1.3249998484185419e-14,8.82
6.86999947621936e-15,2.1437685317531333e-32,7.551577869519938e-28,0.0,1.3249998524827915e-14,8.83
6.869999490257081e-15,2.361316081892601e-32,8.317871712288435e-28,0.0,1.3249998564362468e-14,8.84
6.869999503886484e-15,2.555294831016402e-32,9.001144040372668e-28,0.0,1.324999860274711e-14,8.85
6.869999517092224e-15,2.724600399285419e-32,9.597504646546661e-28,0.0,1.3249998639938627e-14,8.86
6.869999529858508e-15,2.8681135825045944e-32,1.0103011103834798e-27,0.0,1.324999867589255e-14,8.87
6.869999542169102e-15,2.9847003521229514e-32,1.05136687655119e-27,0.0,1.3249998710563157e-14,8.88
6.869999554007325e-15,3.073211855233517e-32,1.082543076510295e-27,0.0,1.3249998743903482e-14,8.89
6.869999565356056e-15,3.1324844145734434e-32,1.1034198016383519e-27,0.0,1.32499987758653e-14,8.9
6.869999576197724e-15,3.161339528523922e-32,1.1135819213379463e-27,0.0,1.3249998806399141e-14,8.91
6.869999586514319e-15,3.158583871110206e-32,1.1126090830367013e-27,0.0,1.324999883545428e-14,8.92
6.869999596287383e-15,3.123009292001611e-32,1.100075712187276e-27,0.0,1.3249998862978741e-14,8.93
6.869999605498016e-15,3.053392816511515e-32,1.0755510122673672e-27,0.0,1.3249998888919299e-14,8.94
6.869999614126873e-15,2.9484966455973563e-32,1.0385989647797074e-27,0.0,1.3249998913221477e-14,8.95
6.869999622154164e-15,2.8070681558606097e-32,9.887783292520562e-28,0.0,1.3249998935829545e-14,8.96
6.869999640195159e-15,2.207995206354479e-32,7.777526503309849e-28,0.0,1.3249998986640946e-14,8.97
6.869999650928675e-15,2.385832991136233e-32,8.403949213254481e-28,0.0,1.3249999016869657e-14,8.98
6.8699996615209365e-15,2.54945778340243e-32,8.980307095589219e-28,0.0,1.3249999046700582e-14,8.99
6.869999671966163e-15,2.699201058977948e-32,9.507767793901121e-28,0.0,1.3249999076117446e-14,9.0
6.8699996822585775e-15,2.835394293687666e-32,9.987498951777258e-28,0.0,1.3249999105103975e-14,9.01
6.869999692392398e-15,2.95836896335646e-32,1.0420668212804695e-27,0.0,1.3249999133643888e-14,9.02
6.869999702361847e-15,3.0684565438092085e-32,1.0808443220570498e-27,0.0,1.324999916172091e-14,9.03
6.869999712161144e-15,3.165988510870789e-32,1.1151991618661733e-27,0.0,1.3249999189318764e-14,9.04
6.86999972178451e-15,3.251296340366094e-32,1.1452481050665518e-27,0.0,1.3249999216421175e-14,9.05
6.869999731226166e-15,3.3247115081199713e-32,1.1711079160168814e-27,0.0,1.3249999243011865e-14,9.06
6.869999740480331e-15,3.386565489957313e-32,1.1928953590758738e-27,0.0,1.3249999269074556e-14,9.07
6.869999749541227e-15,3.437189761703e-32,1.2107271986022366e-27,0.0,1.3249999294592973e-14,9.08
6.869999758403074e-15,3.4769157991819073e-32,1.2247201989546753e-27,0.0,1.3249999319550839e-14,9.09
6.869999767060094e-15,3.506075078218914e-32,1.2349911244918978e-27,0.0,1.3249999343931877e-14,9.1
6.869999775506505e-15,3.5249990746388975e-32,1.2416567395726095e-27,0.0,1.3249999367719809e-14,9.11
6.86999978373653e-15,3.534019264266735e-32,1.2448338085555181e-27,0.0,1.3249999390898362e-14,9.12
6.869999791744387e-15,3.5334671229273056e-32,1.2446390957993294e-27,0.0,1.3249999413451254e-14,9.13
6.8699997995242996e-15,3.523674126445484e-32,1.2411893656627501e-27,0.0,1.3249999435362215e-14,9.14
6.869999807070486e-15,3.504971750646151e-32,1.2346013825044872e-27,0.0,1.324999945661496e-14,9.15
6.869999814377168e-15,3.4776914713541846e-32,1.2249919106832476e-27,0.0,1.324999947719322e-14,9.16
6.869999821438566e-15,3.442164764394461e-32,1.2124777145577375e-27,0.0,1.3249999497080715e-14,9.17
6.869999828248901e-15,3.3987231055918593e-32,1.1971755584866636e-27,0.0,1.3249999516261167e-14,9.18
6.869999834802392e-15,3.347697970771256e-32,1.1792022068287329e-27,0.0,1.3249999534718302e-14,9.19
6.86999984109326e-15,3.2894208357575303e-32,1.1586744239426516e-27,0.0,1.324999955243584e-14,9.2
6.869999847115727e-15,3.2242231763755475e-32,1.1357089741871223e-27,0.0,1.3249999569397508e-14,9.21
6.869999852864013e-15,3.152436468450208e-32,1.1104226219208598e-27,0.0,1.3249999585587029e-14,9.22
6.869999858332339e-15,3.074392187806378e-32,1.0829321315025668e-27,0.0,1.3249999600988121e-14,9.23
6.869999863514924e-15,2.990421810268937e-32,1.0533542672909504e-27,0.0,1.3249999615584514e-14,9.24
6.869999868405989e-15,2.9008568116627616e-32,1.0218057936447165e-27,0.0,1.3249999629359927e-14,9.25
6.869999872999756e-15,2.8060286678127303e-32,9.88403474922572e-28,0.0,1.3249999642298083e-14,9.26
6.869999877290444e-15,2.70626885454372e-32,9.53264075483224e-28,0.0,1.3249999654382711e-14,9.27
6.869999881272275e-15,2.6019088476806095e-32,9.165043596853785e-28,0.0,1.3249999665597527e-14,9.28
6.8699998849394676e-15,2.493280123048276e-32,8.782410918877426e-28,0.0,1.324999967592626e-14,9.29
6.869999888286245e-15,2.3807141564715765e-32,8.385910364490154e-28,0.0,1.3249999685352628e-14,9.3
6.869999891306825e-15,2.2645424237754298e-32,7.97670957727918e-28,0.0,1.3249999693860359e-14,9.31
6.869999893995431e-15,2.1450964007846933e-32,7.5559762008315e-28,0.0,1.3249999701433173e-14,9.32
6.86999989634628e-15,2.0227075633242454e-32,7.124877878734179e-28,0.0,1.3249999708054797e-14,9.33
6.8699999037976695e-15,1.8334902452679083e-32,6.458357847578754e-28,0.0,1.3249999729040752e-14,9.34
6.8699999141175566e-15,1.604036447537755e-32,5.650094434813478e-28,0.0,1.3249999758105078e-14,9.35
6.8699999243699e-15,1.3692423795139347e-32,4.823020066978021e-28,0.0,1.3249999786979192e-14,9.36
6.8699999345521085e-15,1.1294019265534381e-32,3.9781699638071817e-28,0.0,1.324999981565579e-14,9.37
6.869999944661589e-15,8.848089740131485e-33,3.116579345035723e-28,0.0,1.3249999844127575e-14,9.38
6.869999954695748e-15,6.35757407250131e-33,2.2392834303988726e-28,0.0,1.3249999872387239e-14,9.39
6.869999964651994e-15,3.825411116212945e-33,1.347317439631292e-28,0.0,1.3249999900427483e-14,9.4
6.8699999745277334e-15,1.2545397248358822e-33,4.417165924678533e-29,0.0,1.3249999928241005e-14,9.41
6.869999984320376e-15,-1.3521012480600721e-33,-4.7648389135651146e-29,0.0,1.32499999558205e-14,9.42
6.869999994027325e-15,-3.9915729489056274e-33,-1.4062487921069862e-28,0.0,1.324999998315867e-14,9.43
6.870000003645991e-15,-6.660936524130925e-33,-2.3465428900486637e-28,0.0,1.3250000010248212e-14,9.44
6.870000013173781e-15,-9.357253120166663e-33,-3.2963309654466956e-28,0.0,1.3250000037081822e-14,9.45
6.870000022608101e-15,-1.2077583883443401e-32,-4.254577798566347e-28,0.0,1.32500000636522e-14,9.46
6.870000031946359e-15,-1.4818989960391e-32,-5.220248169672388e-28,0.0,1.3250000089952044e-14,9.47
6.870000041185963e-15,-1.7578532497440026e-32,-6.192306859030177e-28,0.0,1.325000011597405e-14,9.48
6.870000050324319e-15,-2.0353272641021185e-32,-7.1697186469048e-28,0.0,1.3250000141710918e-14,9.49
6.870000059358836e-15,-2.3140271537564676e-32,-8.151448313561349e-28,0.0,1.3250000167155344e-14,9.5
6.870000068286919e-15,-2.5936590333501e-32,-9.136460639265005e-28,0.0,1.325000019230003e-14,9.51
6.8700000771059786e-15,-2.873929017526058e-32,-1.0123720404280885e-27,0.0,1.325000021713767e-14,9.52
6.87000008581342e-15,-3.1545432209273764e-32,-1.111219238887405e-27,0.0,1.3250000241660964e-14,9.53
6.87000009440665e-15,-3.435207758197111e-32,-1.2100841373309716e-27,0.0,1.3250000265862608e-14,9.54
6.8700001028830776e-15,-3.7156287439783445e-32,-1.3088632137853134e-27,0.0,1.32500002897353e-14,9.55
6.870000111240109e-15,-3.9955122929140233e-32,-1.4074529462769097e-27,0.0,1.3250000313271741e-14,9.56
6.870000119475153e-15,-4.274564519647238e-32,-1.5057498128322866e-27,0.0,1.3250000336464629e-14,9.57
6.870000127585615e-15,-4.552491538821032e-32,-1.603650291477961e-27,0.0,1.3250000359306658e-14,9.58
6.870000135568903e-15,-4.828999465078439e-32,-1.7010508602404435e-27,0.0,1.3250000381790528e-14,9.59
6.870000143422425e-15,-5.103794413062521e-32,-1.797847997146246e-27,0.0,1.3250000403908937e-14,9.6
6.870000151143588e-15,-5.376582497416293e-32,-1.8939381802218816e-27,0.0,1.3250000425654584e-14,9.61
6.8700001587298e-15,-5.647069832782819e-32,-1.9892178874938643e-27,0.0,1.3250000447020167e-14,9.62
6.8700001661784675e-15,-5.914962533805181e-32,-2.0835835969887206e-27,0.0,1.3250000467998381e-14,9.63
6.870000173486997e-15,-6.179966715126324e-32,-2.176931786732931e-27,0.0,1.3250000488581927e-14,9.64
6.870000180652797e-15,-6.44178849138934e-32,-2.2691589347530256e-27,0.0,1.3250000508763503e-14,9.65
6.870000187673275e-15,-6.700133977237274e-32,-2.360161519075516e-27,0.0,1.3250000528535805e-14,9.66
6.8700001945458386e-15,-6.954709287313164e-32,-2.4498360177269142e-27,0.0,1.3250000547891533e-14,9.67
6.870000201267895e-15,-7.205220536260053e-32,-2.5380789087337334e-27,0.0,1.3250000566823382e-14,9.68
6.87000020783685e-15,-7.451373838720984e-32,-2.6247866701224854e-27,0.0,1.3250000585324054e-14,9.69
6.870000214250113e-15,-7.692875309338997e-32,-2.7098557799196823e-27,0.0,1.3250000603386244e-14,9.7
6.87000022050509e-15,-7.92943106275718e-32,-2.7931827161518523e-27,0.0,1.3250000621002653e-14,9.71
6.870000226599189e-15,-8.160747213618486e-32,-2.8746639568454793e-27,0.0,1.3250000638165974e-14,9.72
6.870000232529817e-15,-8.386529876566006e-32,-2.954195980027088e-27,0.0,1.325000065486891e-14,9.73
6.8700002382943825e-15,-8.606485166242774e-32,-3.0316752637231922e-27,0.0,1.3250000671104158e-14,9.74
6.8700002438902904e-15,-8.820319197291842e-32,-3.1069982859603045e-27,0.0,1.3250000686864414e-14,9.75
6.87000024931495e-15,-9.027738084356239e-32,-3.1800615247649384e-27,0.0,1.3250000702142376e-14,9.76
6.870000254565768e-15,-9.228447942079022e-32,-3.250761458163604e-27,0.0,1.3250000716930743e-14,9.77
6.870000259640153e-15,-9.422154885103223e-32,-3.318994564182815e-27,0.0,1.3250000731222216e-14,9.78
6.870000264535511e-15,-9.608565028071886e-32,-3.3846573208490856e-27,0.0,1.3250000745009486e-14,9.79
6.870000269249249e-15,-9.787384485628087e-32,-3.447646206188936e-27,0.0,1.3250000758285256e-14,9.8
6.870000273778775e-15,-9.958319372414803e-32,-3.507857698228859e-27,0.0,1.3250000771042223e-14,9.81
6.8700002781214965e-15,-1.0121075803075106e-31,-3.5651882749953764e-27,0.0,1.3250000783273085e-14,9.82
6.870000282274821e-15,-1.0275359892252044e-31,-3.619534414515002e-27,0.0,1.325000079497054e-14,9.83
6.870000286236155e-15,-1.0420877754588655e-31,-3.6707925948142476e-27,0.0,1.3250000806127286e-14,9.84
6.870000290002907e-15,-1.0557335504727981e-31,-3.718859293919628e-27,0.0,1.3250000816736022e-14,9.85
6.870000293572483e-15,-1.0684439257313066e-31,-3.763630989857651e-27,0.0,1.3250000826789444e-14,9.86
6.8700002969422915e-15,-1.0801895126986952e-31,-3.805004160654834e-27,0.0,1.325000083628025e-14,9.87
6.87000030010974e-15,-1.09094092283927e-31,-3.842875284337693e-27,0.0,1.3250000845201138e-14,9.88
6.8700003030722345e-15,-1.1006687676173309e-31,-3.8771408389327275e-27,0.0,1.325000085354481e-14,9.89
6.870000305827184e-15,-1.1093436584971848e-31,-3.9076973024664575e-27,0.0,1.3250000861303957e-14,9.9
6.870000308371994e-15,-1.1169362069431352e-31,-3.934441152965395e-27,0.0,1.3250000868471284e-14,9.91
6.870000310704073e-15,-1.123417024419487e-31,-3.9572688684560535e-27,0.0,1.3250000875039485e-14,9.92
6.8700003128208285e-15,-1.1287567223905442e-31,-3.9760769269649434e-27,0.0,1.3250000881001257e-14,9.93
6.870000314719667e-15,-1.1329259123206107e-31,-3.9907618065185795e-27,0.0,1.3250000886349302e-14,9.94
6.870000316397997e-15,-1.1358952056739912e-31,-4.001219985143473e-27,0.0,1.3250000891076314e-14,9.95
6.8700003178532254e-15,-1.1376352139149898e-31,-4.007347940866137e-27,0.0,1.3250000895174994e-14,9.96
6.870000319082759e-15,-1.13811654850791e-31,-4.009042151713083e-27,0.0,1.3250000898638038e-14,9.97
6.870000320084006e-15,-1.1373098209170566e-31,-4.006199095710823e-27,0.0,1.3250000901458145e-14,9.98
6.8700003208543726e-15,-1.1351856426067342e-31,-3.9987152508858714e-27,0.0,1.3250000903628013e-14,9.99
6.870000321391267e-15,-1.1317146250412463e-31,-3.98648709526474e-27,0.0,1.325000090514034e-14,10.0
