Time,s9,s10,s1,s75,s135,s7,s21,s46,s48,s69,s71,s68,s70,s128,s140,s148,s150,s152,s157,s158,s159,s160,s161,kass_r7,kdiss_r7,kcatp_r14,kM_r14_s69,kcatn_r14,kM_r14_s46,kass_r25,kdiss_r25,kass_r26,kdiss_r26,kass_r51,kdiss_r51,kass_r52,kdiss_r52,kcatp_r53,kM_r53_s70,kcatn_r53,kass_r54,kdiss_r54,kass_r55,kass_r15_s21,kdiss_r15_s21,kass_re24_s157,kass_r23_s21,kdiss_r23_s21,default,c1,c4,c5,r52,r55,r7,r14,r51,r53,re24,r15,r23,r54,r26,r25
9.23,1.3546466348870205,0.6453533651129787,1.7863176214924394,0.881671769737823,0.9284310592605737,1.7863176214924394,3.213682378507556,0.1803067569724935,0.6453533651129787,1.333198009091826,0.30285089741539334,2.3455531570409716,0.27978523982807607,0.9284310592605737,2.333809840193157,0.20208892525155703,0.20208892525155703,0.0,0.5,0.053236433393056955,0.4523579177074709,0.1866950258636729,0.1819237887646148,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.07210595134627029,0.08304883609316885,4.440892098500626e-16,0.01613654994524496,-0.013311921375207758,-0.04415102070529738,0.0204199668546647,0.009761274206731126,0.04645316943207728,0.07066064232678734,0.07128964276181127,0.060048166766043354
9.24,1.354549135676881,0.6454508643231182,1.7863176214924394,0.8817810811773966,0.9285640078829452,1.7863176214924394,3.213682378507556,0.18037044661952523,0.6454508643231182,1.3336366876086065,0.30214511319739434,2.346017231567889,0.27979157598848853,0.9285640078829452,2.334397091039414,0.20188493627917461,0.20188493627917461,0.0,0.5,0.05311270670285375,0.4520978321529362,0.18655923301663818,0.18181153576015502,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.07193615094260397,0.08285582245645186,4.440892098500626e-16,0.016101736796893508,-0.013278388293295196,-0.04415827636473691,0.020378763748223196,0.009739063114198298,0.04636269269977415,0.07049817971133446,0.07113648120802821,0.05992673587737951
9.25,1.3544518582522727,0.6455481417477268,1.7863176214924394,0.8818901607065794,0.9286966216157386,1.7863176214924394,3.213682378507556,0.18043401028001027,0.6455481417477268,1.3340745008689974,0.3014409517727006,2.3464804022595525,0.2797980050378838,0.9286966216157386,2.3349829807859406,0.20168135876252127,0.20168135876252127,0.0,0.5,0.052989285119044806,0.4518382389779259,0.18642374936281744,0.18169959963155036,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0717667799084234,0.0826632847857099,4.440892098500626e-16,0.016067011355135767,-0.013244950710934456,-0.044165525599204745,0.020337685236148408,0.009716913305317973,0.04627241327403075,0.07033610605216307,0.07098368443685285,0.059805575729591415
9.26,1.354354801951102,0.6456451980488973,1.7863176214924394,0.8819990088237271,0.9288289014854032,1.7863176214924394,3.213682378507556,0.1804974482415906,0.6456451980488973,1.334511450808491,0.30073840900619836,2.3469426712185473,0.27980452674210626,0.9288289014854032,2.3355675129745133,0.20147819133844763,0.20147819133844763,0.0,0.5,0.052866167710162296,0.45157913744300454,0.186288574119568,0.18158797936307014,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.07159783695091626,0.08247122162785318,4.440892098500626e-16,0.016032373303144973,-0.013211608239741768,-0.04417276843513293,0.020296730792506056,0.009694824421629064,0.046182330861443674,0.07017442022838102,0.07083125124019848,0.05968468554574044
9.27,1.3542579661145062,0.645742033885493,1.7863176214924394,0.8821076260255418,0.9289608485148941,1.7863176214924394,3.213682378507556,0.18056076079229696,0.645742033885493,1.3349475393567092,0.3000374807747313,2.3474040405414747,0.27981114086654835,0.9289608485148941,2.3361506911371346,0.2012754326495716,0.2012754326495716,0.0,0.5,0.0527433535477021,0.45132052680895335,0.18615370650697513,0.18147667394268113,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.07142932078037423,0.08227963153441528,4.440892098500626e-16,0.015997822314850457,-0.013178360492662078,-0.04418000489865713,0.020255899894136117,0.009672796117546512,0.046092445165983036,0.07001312112295889,0.07067918041517143,0.05956406455265037
9.28,1.354161350086853,0.6458386499131462,1.7863176214924394,0.8822160128070748,0.9290924637236725,1.7863176214924394,3.213682378507556,0.1806239482205487,0.6458386499131462,1.3353827684374033,0.2993381629671005,2.347864512318951,0.27981784717615077,0.9290924637236725,2.3367325187960324,0.20107308134427812,0.20107308134427812,0.0,0.5,0.052620841706123814,0.4510624063367706,0.18601914574785194,0.18136568236204734,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.07126123011019558,0.08208851306155315,4.440892098500626e-16,0.01596335805494309,-0.013145207083982813,-0.044187235015616506,0.020215192020641343,0.009650828060398577,0.04600275588891695,0.06985220762272291,0.07052747076407098,0.05944371198088824
9.29,1.3540649532157398,0.6459350467842597,1.7863176214924394,0.8823241696617244,0.929223748127705,1.7863176214924394,3.213682378507556,0.1806870108151538,0.6459350467842597,1.3358171399684553,0.29864045148406454,2.348324088635609,0.27982464543540236,0.929223748127705,2.3373129994636592,0.20087113607671964,0.20087113607671964,0.0,0.5,0.05249863126285077,0.45080477528767127,0.18588489106773942,0.18125500361653002,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.07109356365688435,0.08189786477004721,4.440892098500626e-16,0.015928980178887834,-0.013112147629347426,-0.044194458811553955,0.02017460665437601,0.009628919930446633,0.04591326272873397,0.06969167861834791,0.07037612109438951,0.05932362706474531
9.3,1.353968774851994,0.6460312251480054,1.7863176214924394,0.8824320970812367,0.9293547027394644,1.7863176214924394,3.213682378507556,0.18074994886530887,0.6460312251480054,1.3362506558618754,0.2979443422383392,2.3487827715700966,0.27983153540834016,0.9293547027394644,2.3378921366426937,0.2006695955068156,0.2006695955068156,0.0,0.5,0.052376721298270035,0.45054763292308747,0.18575094169490647,0.1811446367051878,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.07092632014004896,0.08170768522530125,4.440892098500626e-16,0.01589468833292798,-0.013079181745770496,-0.044201676311716454,0.020134143280434492,0.009607071420919962,0.04582396538106761,0.0695315330043498,0.07022513021881227,0.059203809042218336
9.31,1.353872814349674,0.6461271856503255,1.7863176214924394,0.8825397955557058,0.9294853285679293,1.7863176214924394,3.213682378507556,0.18081276266059926,0.6461271856503255,1.3366833180238038,0.29724983115459824,2.349240563195079,0.2798385168585492,0.9294853285679293,2.338469933826038,0.20046845830025284,0.20046845830025284,0.0,0.5,0.05225511089573242,0.450290978504668,0.1856172968603499,0.18103458063077654,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0707594982824058,0.08151797299734258,4.440892098500626e-16,0.015860482154092942,-0.01304630905164883,-0.044208887541054995,0.020093801386640107,0.00958528223803983,0.045734863538619636,0.06937176967907889,0.07007449695521781,0.05908425715499058
9.32,1.353777071066068,0.6462229289339314,1.7863176214924394,0.8826472655735735,0.929615626618584,1.7863176214924394,3.213682378507556,0.1808754524909989,0.6462229289339314,1.3371151283545104,0.2965569141694724,2.3496974655772354,0.2798455895491628,0.929615626618584,2.3390463944968216,0.2002677231284854,0.2002677231284854,0.0,0.5,0.05213379914155242,0.4500348112942787,0.18548395579779434,0.1809248343997495,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.07059309680977477,0.08132872666082178,4.440892098500626e-16,0.015826361270208526,-0.013013529166779225,-0.04421609252422499,0.02005358046353384,0.00956355210105125,0.04564595689108799,0.06921238754471246,0.06992422012667754,0.05896497064841294
9.33,1.3536815443616945,0.6463184556383049,1.7863176214924394,0.8827545076216294,0.9297455978934185,1.7863176214924394,3.213682378507556,0.1809380186468704,0.6463184556383049,1.3375460887483948,0.2958655872315501,2.350153480777263,0.2798527532428623,0.9297455978934185,2.3396215221283976,0.20006738866873447,0.20006738866873447,0.0,0.5,0.05201278512500829,0.44977913055400215,0.18535091774369233,0.18081539702225705,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.07042711445108263,0.08113994479501294,4.440892098500626e-16,0.01579232529990237,-0.012980841712368907,-0.04422329128558624,0.020013480004363232,0.009541880742247948,0.0455572451250867,0.06905338550724802,0.0697742985614559,0.058845948771485385
9.34,1.3535862349918861,0.6464137650081131,1.7863176214924394,0.8828615212737156,0.9298752412377667,1.7863176214924394,3.213682378507556,0.18100046061023778,0.6464137650081131,1.3379761980929181,0.2951758535703923,2.35060860709493,0.2798600075070157,0.9298752412377667,2.3401953141074983,0.19986745701092296,0.19986745701092296,0.0,0.5,0.051892069810631145,0.44952393589414663,0.1852181833836603,0.1807062697746449,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0702615520626062,0.08095162890458459,4.440892098500626e-16,0.01575837720491062,-0.012948248441045696,-0.044230483735959336,0.01997350018600657,0.009520268908668066,0.04546872035099331,0.06889476367745956,0.06962473422099819,0.058727190799866796
9.35,1.3534911417850872,0.646508858214912,1.7863176214924394,0.8829683073659831,0.9300045584798916,1.7863176214924394,3.213682378507556,0.1810627789852136,0.646508858214912,1.3384054594321348,0.29448770634543603,2.3510628480321056,0.27986735217881104,0.9300045584798916,2.3407677762396317,0.1996679255253429,0.1996679255253429,0.0,0.5,0.05177165156906179,0.4492692264425512,0.18508575139984437,0.1805974507988847,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.07009640755741264,0.0807637764477364,4.440892098500626e-16,0.015724515286011383,-0.012915748154375573,-0.04423766994292854,0.01993364024179694,0.009498715975229065,0.04538038517008164,0.06873652050482493,0.06947552473344196,0.0586086959784122
9.36,1.3533962636755212,0.6466037363244781,1.7863176214924394,0.8830748666657753,0.9301335512858903,1.7863176214924394,3.213682378507556,0.1811249743167022,0.6466037363244781,1.3388338755830727,0.2938011392637466,2.3515162068079634,0.27987478708062463,0.9301335512858903,2.341338913872714,0.1994687918391187,0.1994687918391187,0.0,0.5,0.05165152891187812,0.4490150013529175,0.18495362058370976,0.1804889384073742,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06993167900821651,0.08057638510252986,4.440892098500626e-16,0.015690738083012586,-0.012883339811375016,-0.044244849965443214,0.019893899458878834,0.009477221401595052,0.045292241627474375,0.06857865453078868,0.06932666796262668,0.05849046355860332
9.37,1.3533016000716784,0.6466983999283209,1.7863176214924394,0.8831811996303194,0.9302622205895428,1.7863176214924394,3.213682378507556,0.1811870468762506,0.6466983999283209,1.339261448341059,0.29311614850483303,2.3519686853646844,0.27988231196842234,0.9302622205895428,2.341908730287937,0.19927005473835385,0.19927005473835385,0.0,0.5,0.051531700987372205,0.4487612598969613,0.18482179021905318,0.18038073168204055,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06976736520987115,0.08038945354030064,4.440892098500626e-16,0.015657045261474108,-0.012851023093340963,-0.04425202382382679,0.01985427735771327,0.009455784999264371,0.04520428920240378,0.0684211647070452,0.06917816283637632,0.05837249280352155
9.38,1.35320715038647,0.6467928496135291,1.7863176214924394,0.8832873067144105,0.9303905673192926,1.7863176214924394,3.213682378507556,0.18124899693510277,0.6467928496135291,1.3396881794929836,0.2924327302663803,2.3524202856352527,0.2798899265975514,0.9303905673192926,2.342477228751519,0.1990717130178338,0.1990717130178338,0.0,0.5,0.05141216694840163,0.4485080013469129,0.1846902595936367,0.1802728297104437,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06960346496215397,0.08020298043950655,4.440892098500626e-16,0.015623436480581638,-0.012818797684939431,-0.044259191538010716,0.01981477346192739,0.009434406593936875,0.04511652736380106,0.06826404999012761,0.06903000829038378,0.05825478297973055
9.39,1.3531129140372282,0.6468870859627711,1.7863176214924394,0.8833931883704121,0.9305185923982473,1.7863176214924394,3.213682378507556,0.18131082476419932,0.6468870859627711,1.3401140708172974,0.29175088076425026,2.352871009543456,0.27989763072274065,0.9305185923982473,2.3430444125147045,0.19887376548102603,0.19887376548102603,0.0,0.5,0.051292925952389545,0.44825522497551745,0.1845590279991877,0.18016523158577663,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06943997706976557,0.08001696448572769,4.440892098500626e-16,0.015589911393152182,-0.012786663274221066,-0.04426635312753472,0.01977538729830107,0.009413086025543894,0.04502895557021,0.0681073093414021,0.06888220326821115,0.05813733335725432
9.4,1.3530188904457057,0.6469811095542938,1.7863176214924394,0.883498845048256,0.9306462967441781,1.7863176214924394,3.213682378507556,0.18137253063417771,0.6469811095542938,1.3405391240840139,0.29107059623248055,2.353320859003885,0.27990542409810015,0.9306462967441781,2.3436102848137645,0.19867621094007984,0.19867621094007984,0.0,0.5,0.05117397716132457,0.44800293005603453,0.18442809473139893,0.1800579364068652,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0692769003423288,0.07983140437166633,4.440892098500626e-16,0.015556469645636478,-0.012754619552638902,-0.04427350861154683,0.01973611839675355,0.009391823148285348,0.04494157326969901,0.06795094172706193,0.06873474672128965,0.0580201432095557
9.41,1.3529250790380754,0.6470749209619238,1.7863176214924394,0.8836042771954419,0.9307736812695199,1.7863176214924394,3.213682378507556,0.18143411481537214,0.6470749209619238,1.3409633410547095,0.2903918729232852,2.3537698359219346,0.27991330647712165,0.9307736812695199,2.3441748488699963,0.19847904821582657,0.19847904821582657,0.0,0.5,0.051055319741760835,0.4477511158622385,0.1842974590899285,0.17995094327816819,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06911423359439017,0.07964629879714691,4.440892098500626e-16,0.015523110878125967,-0.01272266621506124,-0.04428065800880352,0.019696966290330204,0.00937061783065774,0.04485437989977498,0.06779494611812217,0.0685876376089195,0.05790321181351479
9.42,1.3528314792449325,0.6471685207550668,1.7863176214924394,0.8837094852570373,0.9309007468813713,1.7863176214924394,3.213682378507556,0.1814955775778135,0.6471685207550668,1.3413867234825212,0.28971470710705455,2.354217942193802,0.2799212776126781,0.9309007468813713,2.344738107889723,0.19828227613777943,0.19828227613777943,0.0,0.5,0.05093695286481801,0.4474997816684181,0.18416712037839988,0.17984425130977724,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06895197564541844,0.0794616464691161,4.440892098500626e-16,0.015489834724353379,-0.01269080295978986,-0.04428780133767004,0.01965793051518931,0.009349469955489673,0.044767374887298,0.06763932149041382,0.06844087489827011,0.05778653844940776
9.43,1.3527380905012913,0.6472619094987078,1.7863176214924394,0.8838144696756788,0.9310274944814948,1.7863176214924394,3.213682378507556,0.18155691919122963,0.6472619094987078,1.3418092731121491,0.28903909507235515,2.354665179706489,0.27992933725702396,0.9310274944814948,2.3453000650642943,0.19808589354413367,0.19808589354413367,0.0,0.5,0.050818875706181245,0.44724892674937683,0.1840370779044018,0.17973785961741695,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0687901253198071,0.07927744610164275,4.440892098500626e-16,0.015456640811701186,-0.012659029488572893,-0.04429493861612038,0.01961901061058893,0.009328379419974839,0.04468055764839533,0.06748406682457844,0.06829445756437993,0.057670122400885065
9.44,1.3526449122465882,0.647355087753411,1.7863176214924394,0.88391923089157,0.9311539249663164,1.7863176214924394,3.213682378507556,0.1816181399250449,0.647355087753411,1.3422309916798552,0.2883650331259298,2.3551115503378,0.2799374851617953,0.9311539249663164,2.3458607235700866,0.1978898992817664,0.1978898992817664,0.0,0.5,0.05070108744610125,0.44699855038043296,0.18390733097948841,0.17963176732244487,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06862868144686995,0.07909369641591796,4.440892098500626e-16,0.015423528761201425,-0.012627345506622811,-0.04430206986173741,0.019580206118873823,0.009307346135699683,0.0445939275883773,0.06732918110606248,0.0681483845901566,0.057553962954950855
9.45,1.3525519439246794,0.6474480560753197,1.7863176214924394,0.8840237693424836,0.9312800392269264,1.7863176214924394,3.213682378507556,0.18167924004838068,0.6474480560753197,1.3426518809134633,0.28769251759269765,2.3555570559563437,0.2799457210780093,0.9312800392269264,2.346420086568502,0.19769429220623672,0.19769429220623672,0.0,0.5,0.05058358726939421,0.44674865183741913,0.18377787891917927,0.1795259735518514,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06846764286084639,0.07891039614025497,4.440892098500626e-16,0.0153904981875432,-0.012595750722629084,-0.04430919509171315,0.019541516585462455,0.009286370028681929,0.044507484101650126,0.06717466332511171,0.0680026549663767,0.057438059401941494
9.46,1.3524591849838425,0.6475408150161568,1.7863176214924394,0.8841280854637601,0.9314058381490781,1.7863176214924394,3.213682378507556,0.18174021983005492,0.6475408150161568,1.3430719425323598,0.28702154481575387,2.3560016984215313,0.2799540447560649,0.9314058381490781,2.34697815720597,0.19749907118178558,0.19749907118178558,0.0,0.5,0.050466374365441824,0.4464992303966826,0.18364872104295907,0.17942047743825987,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0683070084008972,0.07872754401008925,4.440892098500626e-16,0.015357548699075135,-0.012564244848776607,-0.0443163143228488,0.019502941558834006,0.009265451039396622,0.04442122657163432,0.06702051247676599,0.06785726769168604,0.05732241103550442
9.47,1.352366634876775,0.647633365123224,1.7863176214924394,0.8842321796883079,0.9315313226131889,1.7863176214924394,3.213682378507556,0.18180107953858246,0.647633365123224,1.3434911782474928,0.28635211115637027,2.356445479583578,0.2799624559457422,0.9315313226131889,2.3475349386139457,0.19730423508133613,0.19730423508133613,0.0,0.5,0.05034944792819137,0.44625028533508543,0.1835198566742781,0.1793152781199266,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06814677691110682,0.07854513876797854,4.440892098500626e-16,0.015324679897808719,-0.012532827600758134,-0.04432342757155511,0.019464480590515573,0.009244589122811644,0.044335154370678434,0.06686672756085367,0.06771222177259961,0.057207017152577755
9.48,1.3522742930605969,0.6477257069394025,1.7863176214924394,0.8843360524466038,0.9316564934943402,1.7863176214924394,3.213682378507556,0.18186181944217483,0.6477257069394025,1.3439095897613724,0.2856842129939948,2.3568884012835016,0.279970954396203,0.9316564934943402,2.3480904339089093,0.1971097827864932,0.1971097827864932,0.0,0.5,0.050232807156155565,0.44600181593000426,0.1833912851405518,0.17921037474074067,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06798694724048282,0.07836317916360268,4.440892098500626e-16,0.015291891379424561,-0.012501498697789826,-0.04433053485385201,0.019426133235069264,0.009223784248418734,0.04424926685997814,0.06671330758198635,0.06756751622350127,0.05709187705336907
9.49,1.3521821589968468,0.6478178410031524,1.7863176214924394,0.884439704166693,0.9317813516622768,1.7863176214924394,3.213682378507556,0.18192243980874037,0.6478178410031524,1.344327178768071,0.2850178467262516,2.357330465353126,0.2799795398559904,0.9317813516622768,2.34864464619237,0.19691571318754367,0.19691571318754367,0.0,0.5,0.05011645125241267,0.44575382145933024,0.18326300577316115,0.17910576645022425,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0678275182429553,0.07818166395376377,4.440892098500626e-16,0.015259182733273842,-0.012470257862627232,-0.04433763618536949,0.01938789905007948,0.009203036400263117,0.044163563389487875,0.06656025154955325,0.06742315006664412,0.056976990041334885
9.5,1.3520902321514856,0.6479097678485137,1.7863176214924394,0.8845431352741883,0.9319058979814072,1.7863176214924394,3.213682378507556,0.18198294090588424,0.6479097678485137,1.3447439469532232,0.2843530087689409,2.357771673615074,0.2799882120730289,0.9319058979814072,2.349197578550861,0.19672202518345636,0.19672202518345636,0.0,0.5,0.05000037942460646,0.4455063012014691,0.1831350179074523,0.1790014524035323,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06766848877737752,0.07800059190238608,4.440892098500626e-16,0.01522655354238335,-0.012439104821580615,-0.044344731581347066,0.01934977759614022,0.009182345576976145,0.044078043297845405,0.06640755847771604,0.06727912233215036,0.056862355423159955
9.51,1.3519985119948945,0.6480014880051049,1.7863176214924394,0.8846463461922708,0.932030133310804,1.7863176214924394,3.213682378507556,0.18204332300090822,0.6480014880051049,1.3451598959940254,0.2836896955560394,2.358212027882776,0.27999697079462454,0.932030133310804,2.3497492340559436,0.19652871768188207,0.19652871768188207,0.0,0.5,0.04988459088494623,0.4452592544353414,0.18300732088273677,0.17889743176145276,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06750985770752616,0.07781996178051612,4.440892098500626e-16,0.015194003383460062,-0.012408039304527385,-0.044351821056634225,0.019311768436842455,0.00916171179180634,0.04399270591228243,0.06625522738540376,0.0671354320580112,0.056747972508736866
9.52,1.3519069973219393,0.6480930026780597,1.7863176214924394,0.8847493376298835,0.9321540588751319,1.7863176214924394,3.213682378507556,0.18210358581089287,0.6480930026780597,1.3455750283539138,0.28302790235865233,2.3586515303215037,0.28000581597171853,0.9321540588751319,2.3502996165444645,0.19633578890061792,0.19633578890061792,0.0,0.5,0.049769084591871654,0.44501268077787803,0.18287991347863655,0.17879370322979934,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06735162391522675,0.07763977196331978,4.440892098500626e-16,0.015161537298245561,-0.012377060553272479,-0.04435890469116445,0.019273871001614002,0.009141128287665723,0.04390755569344163,0.06610325713042499,0.06699207755288483,0.05663384024402332
9.53,1.351815687624576,0.6481843123754233,1.7863176214924394,0.8848521099999473,0.932277675515845,1.7863176214924394,3.213682378507556,0.18216372961283114,0.6481843123754233,1.3459893456783278,0.28236762566922446,2.3590901827195316,0.28001474734655507,0.932277675515845,2.3508487290434266,0.19614323777775908,0.19614323777775908,0.0,0.5,0.049653859771560525,0.4447665795027088,0.18275279505294867,0.17869026598925097,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06719378627385608,0.07746002124363442,4.440892098500626e-16,0.015129154744779515,-0.01234616831374713,-0.04436598249779051,0.019236084862971268,0.009120595233260498,0.04382259185197005,0.06595164674377862,0.06684905788430523,0.05651995795273529
9.54,1.3517245827998898,0.6482754172001094,1.7863176214924394,0.8849546635431085,0.9324009838504592,1.7863176214924394,3.213682378507556,0.18222375500749918,0.6482754172001094,1.3464028491359383,0.28170886269441103,2.359527986643165,0.2800237645403855,0.9324009838504592,2.351396574105023,0.1959510636717547,0.1959510636717547,0.0,0.5,0.04953891580700231,0.44452094968507977,0.18262596529961755,0.17858711949757172,1.13,1.122,1.146,1.03,1.75,0.215,1.27,0.73,1.33,0.61,1.23,0.46,0.6,1.67,1.29,0.79,1.62,1.28,0.71,1.56,1.53,0.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.06703634365397737,0.0772807086589236,4.440892098500626e-16,0.015096851951853936,-0.01231536262538624,-0.04437305445038588,0.01919840967704603,0.009100116811031725,0.04373781055360396,0.0658003953592102,0.06670637256213524,0.05640632517784136
