Time,BE,BUD,Clb,Cln,SBF,Sic,Cdc20a,Cdh1,IE,PSwe1M,Swe1M,Swe1,Swe1T,mass,Trim,PTrim,PClb,Cdc20,PSwe1,Mih1a,Mcm,kswe,kswe_prime,kswe_doubleprime,kswe_tripleprime,kmih,kmih_prime,Mih_ast,kmih_doubleprime,Mih,IEin,IEtot,Cdh1in,Cdh1tot,Mih1,Mih1tot,Mcmin,Mcmtot,SBFin,SBFtot,kdiss,kdsic_prime,kdsic_doubleprime,kdsic,kdclb_doubleprime,kdclb_tripleprime,kdclb_prime,kass,ksclb,Jm,eps,kisbf_prime,kisbf_doubleprime,jisbf,kasbf_prime,kasbf_doubleprime,jasbf,kiie,jiie,kaie,jaie,kicdc20,jicdc20,kdcdc20,kacdc20,jacdc20,kicdh,kicdh_prime,jicdh,Kacdh_prime,Kacdh_doubleprime,jacdh,khsl1,Viwee,Jiwee,kdswe_prime,khsl1r,Vawee,Jawee,ksswe,kssweC,Vimih,jimih,Vamih,Jamih,kimcm,jimcm,kamcm,jamcm,kdbud,ksbud,kssic,kdcln,kscln,kscdc20_prime,kscdc20_doubleprime,jscdc20,kdswe_doubleprime,mu,flag,compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52
106.0,0.8724989775683798,1.0,0.19825106688858696,0.8275982708936112,0.650832448924156,0.0015465844024354814,3.6302847556707e-05,0.001302701796392941,0.008808329989756539,0.031662408819929835,0.07575356379806684,0.001763291277067218,0.11020559366635253,1.3629659643068188,0.05951029654193247,0.009366954478238342,0.029949516134246873,0.20350252878162547,0.0010263297712886405,0.1217264781638504,0.41223490045123384,0.004489384146372833,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9911916700102434,1.0,0.9986972982036071,1.0,0.8782735218361496,1.0,0.5877650995487662,1.0,0.34916755107584396,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,0.0,1.0,0.005951029654193247,0.08523966082477158,0.0009703946576603807,0.00026716458184129765,0.09198360234482457,0.0,0.0032327477321273048,0.0008900251966911224,0.016413123888693693,0.0,1.3753696646308615,1.3250180494625012,0.0187328274111604,0.019627091590624254,0.008757779553124427,3.6302847556707002e-06,0.008765258004083626,0.9905063801632535,0.99044565256649,0.001763291277067218,0.0010263297712886405,0.006753325924404415,0.11942583883901235,1.2343038939470526e-05,0.0007575356379806684,0.00031662408819929834,0.006034118714135694,0.11631695394785822,0.0016270811223103902,0.0,7.1843083990204834e-06,0.0009366954478238342,0.00015274067031115652,0.013416771030934338,0.013895836354114803,0.16469816213005134,0.17798566437452484,0.12071655994781627,0.16942566312520074,0.08724989775683799,0.08275982708936112,0.0022152524447192337,0.1,0.08275982708936112,0.06508324489241561,0.0005302749465864679,0.02035025287816255,0.05304982200739467,0.0015831204409964919,0.0004883667557547477,0.006814829821534094
107.0,0.867315141794973,1.0,0.21013341795784035,0.8081871200474187,0.5957174116703491,0.0014648367498612585,4.045928651571878e-05,0.0012412105258176528,0.009770674255308075,0.0339533982029131,0.07296206437756934,0.0016469959304826732,0.10958601061055559,1.3697978636489827,0.0590960077866899,0.009025347632728038,0.030795717481076353,0.23939804060400421,0.0010235520995904661,0.1360493622599572,0.4634590826230864,0.004228322924659134,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9902293257446919,1.0,0.9987587894741824,1.0,0.8639506377400428,1.0,0.5365409173769136,1.0,0.4042825883296509,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,1.0,1.0,0.0059096007786689905,0.08560573072893252,0.0009600298019300877,0.00024987700448029555,0.09234334589958008,0.0,0.0034136712643792855,0.0008885119483881156,0.017411182796526318,0.0,1.396819155387576,1.3367335278010322,0.019768014239948995,0.02080325655578031,0.00972149680436043,4.045928651571878e-06,0.009730030520314398,0.9905475973186798,0.9904874094581447,0.0016469959304826732,0.0010235520995904661,0.0067010457820396085,0.12468697599155992,1.1528971513378712e-05,0.0007296206437756935,0.000339533982029131,0.006018115502381976,0.12132944799035525,0.0014892935291758726,0.0,7.164864697133263e-06,0.0009025347632728039,0.0001466190868844037,0.013074004626017077,0.013533209611387629,0.17290793877696858,0.1883342293136487,0.12337872356201963,0.17712164884427456,0.08673151417949732,0.08081871200474187,0.002121944020704405,0.1,0.08081871200474187,0.05957174116703491,0.0005107344506429854,0.023939804060400423,0.06320310991755543,0.001697669910145655,0.0005002843281794664,0.006848989318244914
108.0,0.8605945417754917,1.0,0.22284094199402724,0.7848885276942394,0.5302789453295349,0.0013870622213168337,4.5332192349990196e-05,0.0011822883072294171,0.010889832567598954,0.0363426698500762,0.06985089103419422,0.0015179120304676557,0.10872048670844724,1.3766640039939912,0.05875095598886642,0.008686736010034047,0.031609100191500566,0.2823322024656819,0.0010090137937091748,0.1527313106291669,0.5196780541259606,0.003936135730019088,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9891101674324011,1.0,0.9988177116927706,1.0,0.8472686893708331,1.0,0.4803219458740394,1.0,0.4697210546704651,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,1.0,1.0,0.005875095598886642,0.08597681603344498,0.0009509912391009464,0.00023125173704055603,0.09272827560077132,0.0,0.003607086556846528,0.0008771321938938016,0.018508335206415063,0.0,1.4189238195384712,1.3479668269451401,0.020851928865125633,0.022061054789678063,0.010841575692813929,4.53321923499902e-06,0.010851397711014243,0.9905939782991338,0.9905362347200569,0.0015179120304676557,0.0010090137937091748,0.006565734778487071,0.1298750324079027,1.062538421327359e-05,0.0006985089103419422,0.000363426698500762,0.005934326418012108,0.12627361389165145,0.0013256973633238372,0.0,7.063096555964224e-06,0.0008686736010034047,0.0001406106454419327,0.012712268103472769,0.013153136617634738,0.18129686058559222,0.19931636607438655,0.12579388216167006,0.1844414047064273,0.08605945417754918,0.07848885276942395,0.0020298426029305523,0.1,0.07848885276942395,0.05302789453295349,0.0004889562372393595,0.028233220246568193,0.07501541305064863,0.00181713349250381,0.0005116508634119518,0.006883320019969956
109.0,0.8520815565958243,1.0,0.23645487634391252,0.7570411926357313,0.4535995458128317,0.0013130321107355661,5.110400834129473e-05,0.001125820474889389,0.012202755501190621,0.03880007354542286,0.06642437375456153,0.0013754545073686299,0.10758011545102927,1.38356456103658,0.058489085819863396,0.008351059690936158,0.03237800717459613,0.33324728838868395,0.0009802136436762577,0.17226919252857972,0.5805585563075827,0.0036111954810181266,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9877972444988093,1.0,0.9988741795251106,1.0,0.8277308074714202,1.0,0.4194414436924173,1.0,0.5464004541871683,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,1.0,1.0,0.00584890858198634,0.08635362680845453,0.0009434834003444769,0.0002112155224015721,0.09314185361386942,0.0,0.0038142372655314044,0.0008538847809178368,0.019699750240128894,0.0,1.4411385879834815,1.3586982161113625,0.021984218131008558,0.023408510755924643,0.012154840989984405,5.110400834129473e-06,0.012166247335155776,0.990649266364069,0.9905939358459513,0.0013754545073686299,0.0009802136436762577,0.006330511886953316,0.1349061762227542,9.62818155158041e-06,0.0006642437375456153,0.0003880007354542286,0.005768200485745784,0.13108122098201613,0.0011339988645320792,0.0,6.861495505733804e-06,0.0008351059690936158,0.00013471036661353216,0.012329553144790678,0.012754008930561377,0.1898149301381171,0.21096743166280046,0.12795928085691327,0.190933888518396,0.08520815565958244,0.07570411926357314,0.0019385682523263145,0.1,0.07570411926357314,0.04535995458128317,0.00046497061628193075,0.033324728838868396,0.08853878743221422,0.0019400036772711429,0.0005222873956270902,0.006917822805182901
110.0,0.8414822457936129,1.0,0.2510465877754004,0.7239955474404876,0.36563448266347315,0.0012426208659843175,5.8009850420523315e-05,0.0010717507434955655,0.013755585485781556,0.04127719851097243,0.06270459664899874,0.0012199874227415617,0.10613652364045298,1.3904997072608336,0.05832500493870395,0.008018585104352915,0.033088663276707814,0.3929923779113399,0.0009347410577402457,0.1952451400447329,0.6451848072809768,0.00325396902352116,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9862444145142184,1.0,0.9989282492565045,1.0,0.8047548599552671,1.0,0.3548151927190232,1.0,0.6343655173365268,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,1.0,1.0,0.005832500493870395,0.08673717434498815,0.0009377232839692248,0.0001897877593672613,0.0935867184911628,0.0,0.00403621450123186,0.0008168978200818388,0.020969832494732818,0.0,1.4621050156539763,1.3689203447740197,0.02316185470404793,0.024852665808628077,0.0137073039531405,5.800985042052332e-06,0.013720672156851936,0.9907162503155652,0.9906628412637469,0.0012199874227415617,0.0009347410577402457,0.005979573502827318,0.1396728748836154,8.539911959190932e-06,0.0006270459664899874,0.00041277198510972435,0.005505521604678103,0.13566542088606226,0.0009140862066586829,0.0,6.543187404181721e-06,0.0008018585104352916,0.0001289192168049152,0.011924721051071013,0.012334999024549844,0.19838952134671997,0.22329911728512722,0.12987076513981566,0.19584909398136777,0.08414822457936129,0.07239955474404876,0.00184794536770076,0.1,0.07239955474404876,0.03656344826634732,0.0004389321765429912,0.03929923779113399,0.10370898133895493,0.0020638599255486216,0.0005319846954594329,0.006952498536304168
111.0,0.8284740494131452,1.0,0.26666546135173497,0.6852520688319944,0.268599577730868,0.0011758018672653895,6.635191396546757e-05,0.0010200730521531308,0.015605326363384861,0.04370419704297045,0.05873720410704188,0.001053846012729075,0.10436633166018702,1.3974696160494,0.058271656944352004,0.007689814538772969,0.033725821984043676,0.46219996333847524,0.000871084497445626,0.2223193857046432,0.7116814458434159,0.002869280966017694,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9843946736366151,1.0,0.9989799269478469,1.0,0.7776806142953567,1.0,0.28831855415658414,1.0,0.7314004222691319,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,1.0,1.0,0.005827165694435201,0.08713060489321595,0.0009339028447153451,0.00016719775612874198,0.09406372421776696,0.0,0.004273769547715829,0.0007651381325508601,0.02228505179578504,0.0,1.4782938355983095,1.3786205626354255,0.024378250277958088,0.0263983775011074,0.015555820057264953,6.635191396546757e-06,0.015571636105184255,0.9907968009189495,0.9907459430569803,0.001053846012729075,0.000871084497445626,0.00550446940095401,0.14404622374046297,7.376922089103525e-06,0.0005873720410704187,0.00043704197042970447,0.005137011561977013,0.13992179141003291,0.00067149894432717,0.0,6.097591482119382e-06,0.0007689814538772969,0.0001232424140599209,0.011498183292089773,0.011896465339169602,0.20692461784631702,0.2362824886611707,0.13151984368151529,0.1979936303260648,0.08284740494131453,0.06852520688319945,0.0017581159229304536,0.1,0.06852520688319945,0.026859957773086803,0.00041116042874929316,0.046219996333847525,0.12030321126539052,0.0021852098521485223,0.0005405139092121617,0.006987348080247
112.0,0.8127376947285205,1.0,0.2833221339311234,0.6408150721534496,0.17078586646197932,0.0011126365328513385,7.651473519574804e-05,0.0009707985120342186,0.017820834969852806,0.045990697152173556,0.054596188143312296,0.0008838720016855269,0.10226159894197104,1.4044744616505418,0.05833334107124173,0.007365130982490125,0.03427512163284033,0.5411424708094132,0.000790841644799668,0.25420048227474495,0.7767372515269784,0.0024718742137641104,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9821791650301472,1.0,0.9990292014879658,1.0,0.745799517725255,1.0,0.22326274847302163,1.0,0.8292141335380206,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,1.0,1.0,0.005833334107124173,0.08754559759314072,0.0009320763727970869,0.00014419268159670935,0.09457036703315032,0.0,0.004527048546818829,0.0007003366770529655,0.023584754431744688,0.0,1.4799868151242737,1.3877388705120866,0.025622286303288607,0.028046657977400184,0.01776908682579133,7.651473519574805e-06,0.017787963841082454,0.9908949960917599,0.9908470483923221,0.0008838720016855269,0.000790841644799668,0.00492141206611049,0.1478859679673456,6.187104011798688e-06,0.000545961881433123,0.00045990697152173556,0.004671166804029364,0.14373485717870577,0.0004269646661549483,0.0,5.5358915135976764e-06,0.0007365130982490125,0.00011768337704077114,0.011053452131712918,0.011440725748986412,0.21530220453870041,0.24982458185245734,0.13289111136332454,0.19567759855875635,0.08127376947285206,0.06408150721534496,0.001669824295739711,0.1,0.06408150721534496,0.017078586646197932,0.0003821733170031861,0.05411424708094133,0.13791507929074345,0.002299534857608678,0.0005476633167591121,0.007022372308252709
113.0,0.7940430116739874,1.0,0.30097358130853435,0.592112250651025,0.09506998619688738,0.0010532038538063936,8.898193856172416e-05,0.0009238283995429404,0.020482970439614882,0.048036201887269536,0.05038694462196738,0.0007277140962557882,0.09985558757919538,1.41151441918629,0.0584846623451076,0.0070435678259663645,0.034730110117522424,0.6295949354623611,0.0007047269737026772,0.2915877519771191,0.835301167884859,0.0021002430334717856,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9795170295603851,1.0,0.999076171600457,1.0,0.7084122480228809,1.0,0.16469883211514103,1.0,0.9049300138031127,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,1.0,1.0,0.005848466234510761,0.08802134650606025,0.0009318201350518636,0.0001228320046552619,0.0950959607184181,0.0,0.004795329782825056,0.0006321176674023033,0.02477493498921814,0.0,1.449482389316801,1.3960868520730525,0.026877919237156416,0.02979319602720349,0.020427781079465673,8.898193856172416e-06,0.02045048846221905,0.9910168667208581,0.9909709465833972,0.0007277140962557882,0.0007047269737026772,0.004317614574613252,0.15106684670179488,5.093998673790518e-06,0.0005038694462196738,0.00048036201887269536,0.004169593344234992,0.14699529652068435,0.00023767496549221846,0.0,4.93308881591874e-06,0.0007043567825966365,0.00011222324041318467,0.010600801977617747,0.010973365745668512,0.22338881936799457,0.26374337085036526,0.1339623850423262,0.18726942216905837,0.07940430116739874,0.059211225065102506,0.0015851065499938818,0.1,0.059211225065102506,0.009506998619688739,0.00035270861235377166,0.06295949354623612,0.15597199134561018,0.002401810094363477,0.0005533453490611291,0.00705757209593145
114.0,0.7724363172280762,1.0,0.3195263496391111,0.5430089946504901,0.06423858553694885,0.0009974591711267692,0.00010435690706208972,0.00087882935499078,0.023683953350016183,0.04975808658487759,0.04624329060522678,0.0006135180721249286,0.09725271939922786,1.4185896646558291,0.05862897573994798,0.006720548652776865,0.035106379577456694,0.7267598716516455,0.0006378241369985701,0.3350841526929994,0.8815351194825839,0.001817033877701839,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9763160466499838,1.0,0.9991211706450093,1.0,0.6649158473070006,1.0,0.1184648805174161,1.0,0.9357614144630512,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,1.0,1.0,0.0058628975739947985,0.08862285873513336,0.0009315713348897721,0.00010653083513444471,0.095614346359257,0.0,0.005077038858499882,0.0005805902021126676,0.025745273708232354,0.0,1.418270920177318,1.403590219309867,0.028124909334616213,0.03162867556902508,0.023623908718900806,1.0435690706208973e-05,0.023651409712653677,0.9911676972445118,0.9911236149740207,0.0006135180721249286,0.0006378241369985701,0.0038731785003435363,0.15352706406306374,4.2946265048745005e-06,0.0004624329060522678,0.0004975808658487759,0.0037787413728893418,0.14963624991706825,0.0001605964638423721,0.0,4.46476895898999e-06,0.0006720548652776866,0.00010678457879647342,0.010158700989753354,0.010505154082377507,0.23104782186546713,0.2777536042104406,0.1347178163040083,0.17326652568830525,0.07724363172280763,0.05430089946504901,0.0015077473570222959,0.1,0.05430089946504901,0.006423858553694885,0.00032370303423658747,0.07267598716516455,0.17381752234315467,0.0024879043292438795,0.0005578145699010532,0.007092948323279146
115.0,0.7483450632034001,1.0,0.3388227899886334,0.4969250478263808,0.054577777407791746,0.0009453528078551622,0.0001233880509999923,0.0008357894262236811,0.02752547014082709,0.05111325060654766,0.04230081281650401,0.0005425475126423254,0.09455830409837546,1.4257003749408477,0.05862623020980474,0.006391486038609376,0.035437030764948516,0.8312893977332292,0.0006016931626814578,0.38507487929260453,0.9121980829393108,0.0016284417859859825,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9724745298591729,1.0,0.9991642105737764,1.0,0.6149251207073955,1.0,0.08780191706068918,1.0,0.9454222225922082,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,1.0,1.0,0.005862623020980474,0.08931081321159151,0.0009291160140840875,9.546940302847979e-05,0.09609212276432237,0.0,0.005369707023434715,0.0005517531892618436,0.02643213899718264,0.0,1.4178587543354713,1.4107781725759843,0.029340573256008144,0.033537412257089186,0.027458911212861287,1.233880509999923e-05,0.02749239814661955,0.9913543593293486,0.9913124636581206,0.0005425475126423254,0.0006016931626814578,0.0036370834273615677,0.15528009970798531,3.797832588496278e-06,0.0004230081281650401,0.0005111325060654766,0.003567231401212503,0.1516514906798114,0.00013644444351947936,0.0,4.211852138770205e-06,0.0006391486038609377,0.0001012930903285964,0.009736747761128784,0.010050148960708154,0.23815387833781526,0.2914300239247722,0.13518076624247136,0.15840781058289016,0.07483450632034001,0.049692504782638085,0.001440144244978005,0.1,0.049692504782638085,0.005457777740779175,0.0002961056897155281,0.08312893977332292,0.19080420696562694,0.002555662530327383,0.0005616106077002663,0.0071285018747042385
116.0,0.7223392097134651,1.0,0.3586268784411233,0.4545198134437263,0.048429771078074925,0.0008970569556669268,0.00014698592704421562,0.0007952155701075264,0.03211243618852687,0.05208067404495999,0.038656525989429154,0.0004941409281893204,0.09181432071560597,1.4328467278094952,0.05841273358995066,0.006059732808803718,0.03574073975135735,0.9413857316246204,0.0005829797530275135,0.4415426002989008,0.9296480894308131,0.0014914430668784351,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9678875638114731,1.0,0.9992047844298925,1.0,0.5584573997010992,1.0,0.07035191056918688,1.0,0.9515702289219251,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,1.0,1.0,0.0058412733589950664,0.08997900103567283,0.000923500304072322,8.7119266530149e-05,0.09651262073841813,0.0,0.005669860164631353,0.0005348715714472687,0.026876069918928908,0.0,1.4233532802591873,1.417945614144444,0.030501618139371,0.035495951532380006,0.03203743035954211,1.4698592704421562e-05,0.03207836050687031,0.9915856808480048,0.9915465030327268,0.0004941409281893204,0.0005829797530275135,0.0035095600267476407,0.15637054455100236,3.458986497325243e-06,0.00038656525989429154,0.0005208067404495999,0.0034575647137076023,0.15305739660972983,0.00012107442769518732,0.0,4.080858271192594e-06,0.0006059732808803719,9.580385555676212e-05,0.009334415138089944,0.009618443758390962,0.24460269610656357,0.30416217372310833,0.13543191586137748,0.14810568308565925,0.07223392097134651,0.04545198134437263,0.0013818269370789791,0.1,0.04545198134437263,0.004842977107807493,0.0002705956819260041,0.09413857316246205,0.20638533305231677,0.0026040337022479997,0.0005650580275843605,0.007164233639047476
117.0,0.6949446897465521,1.0,0.3787213224167112,0.4156324217991391,0.04358474180020574,0.0008526546188947466,0.00017626469058485694,0.0007574649911518217,0.03754854715972887,0.05266080804963548,0.03535487517708317,0.0004562278972673333,0.08904281043602019,1.440028901920966,0.057999399266027714,0.005732534376704809,0.036020238808896,1.0550076034586957,0.0005708993120342097,0.5038718097246879,0.9393430699674903,0.0013801844087123402,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9624514528402711,1.0,0.9992425350088482,1.0,0.4961281902753121,1.0,0.060656930032509715,1.0,0.9564152581997942,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,1.0,1.0,0.0057999399266027716,0.09058325234070913,0.0009149458280588417,8.00498665816534e-05,0.09687554544976061,0.0,0.005974363499055414,0.0005227052644464641,0.027176884406972055,0.0,1.4294681905781115,1.4251281758645147,0.03158754527964255,0.037482682134613775,0.03746280322697084,1.7626469058485694e-05,0.03751299007942306,0.9918729957146569,0.9918367607867399,0.0004562278972673333,0.0005708993120342097,0.0034244183478852118,0.15687030240702246,3.193595280871333e-06,0.0003535487517708317,0.0005266080804963548,0.0033867262781602605,0.15388776608160293,0.00010896185450051435,0.0,3.996295184239468e-06,0.0005732534376704809,9.043125409131804e-05,0.008953051489638394,0.009213846898229095,0.25032058208897456,0.3151911407217632,0.13556780678734962,0.14298837125171937,0.06949446897465521,0.04156324217991392,0.0013316729048959992,0.1,0.04156324217991392,0.004358474180020574,0.0002474841262395822,0.10550076034586958,0.2202486776961136,0.002633040402481774,0.0005682225616289511,0.00720014450960483
118.0,0.666617326088828,1.0,0.3989681239877086,0.38003126575309615,0.039659119180663345,0.0008119847948786103,0.0002126390802611294,0.0007225828239844484,0.04393735703275085,0.0528810207227016,0.03239685891117886,0.0004239691642893011,0.08626276480447619,1.4472470768299865,0.05741889384351814,0.005415447078528918,0.03627407949379763,1.1701334825091396,0.0005609160063064235,0.5706685381558385,0.945467970187198,0.0012840901189516754,2.0,0.01,0.2,0.0,5.0,0.0,0.5,0.0,0.9560626429672492,1.0,0.9992774171760156,1.0,0.4293314618441615,1.0,0.05453202981280203,1.0,0.9603408808193367,1.0,0.1,1.0,3.0,0.01,1.0,0.1,0.015,300.0,0.015,10.0,0.5,1.0,2.0,0.01,1.0,0.0,0.01,0.04,0.01,0.1,0.01,0.25,0.001,0.1,1.0,0.001,35.0,2.0,0.01,1.0,10.0,0.01,1.0,1.0,0.05,0.007,0.01,0.3,0.05,0.0025,0.0,0.3,0.1,1.0,0.1,0.15,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.1,0.005,0.3,0.3,0.05,0.005,1.0,1.0,0.005741889384351814,0.09112008891852352,0.0009039942641939345,7.373103422559683e-05,0.09718681509577906,0.0,0.006281292995020271,0.0005123110257893035,0.027412039948963518,0.0,1.435880642149144,1.4323322452956502,0.03258398961304093,0.03948382869953342,0.04383808086890531,2.126390802611294e-05,0.043899840082130825,0.9922302569210263,0.9921972437341414,0.0004239691642893011,0.0005609160063064235,0.0033545590501616583,0.1568665868297307,2.967784150025108e-06,0.00032396858911178865,0.000528810207227016,0.0033281596771494067,0.15420051342190738,9.914779795165837e-05,0.0,3.926412044144965e-06,0.0005415447078528918,8.525996878967365e-05,0.00859396596308374,0.0088362002991545,0.25526851448482724,0.3235960456688183,0.1356523581518101,0.1407898521621116,0.06666173260888279,0.03800312657530962,0.0012885676082765632,0.1,0.03800312657530962,0.003965911918066335,0.00022677801237825203,0.11701334825091397,0.23232571215515116,0.0026440510361350803,0.0005710935478951171,0.007236235384149933
