Time,Ca_Cyt,IP3_Cyt,Ca_ER,S2,S2a,S4,Oc,O_o,Orai1,L,P_IP3R,Ki,k_i,Ka,V_SERCA,p,K_SERCA,k_soc,V_PMleak,Ca_ec,V_PMCA,q,K_PMCA,V_PLC,K_PLC,kdeg,K_deg,A,Kd,K1,St,k_a,Vs4,K2,kd_oligo,Vcp,n_hill,Kc,kdc,kop,l_hill,Ko,kod,kdo,r_hill,h,Orai1_t,Cytoplasm,ER,PM,ER_Channel,SERCA,PM_Channel,PMCA,PLC,deg,act_apoSTIM1_syn,act_apoSTIM1_deg,apoSTIM1_oligo_syn,apoSTIM1_oligo_deg,close_CRAC_prod,closed_CRAC_channel_deg,open_CRAC_channel_prod,open_to_closed,open_CRAC_channel_deg
5.67,0.052336770168338875,0.251847315704611,2.222060577878395,0.32082963753782384,0.21580582617205274,0.2636227285576281,0.00020910500705957125,3.4312893366759326e-05,2.632839829467767e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.641364484520089,0.001,1.0,0.185,1.0,0.002498667401442279,0.10852738174546571,0.1191253255471025,0.01334607787219919,0.07990884925776126,0.02707579021832095,0.23741393177798964,0.2395444670509785,0.03885191180626012,0.039016163826528956,0.00012514377476145262,0.00010455250352978563,5.426340369089894e-05,3.4312893366759326e-05,2.0587736020055593e-05
5.68,0.052334269780053067,0.252375339457497,2.2277913256929955,0.32065274158307,0.21569058110029274,0.2636137023878851,0.0002091114237477091,3.430651133594847e-05,2.632825966536977e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6419133043304394,0.001,1.0,0.185,1.0,0.0025088784484090508,0.10851813748876885,0.11910330850758255,0.01334481970252197,0.07990243427939042,0.027130522320172983,0.2372830287714718,0.23941654502132495,0.038845054142043735,0.039014827953406994,0.00012514317231698789,0.00010455571187385455,5.4251126382835864e-05,3.430651133594847e-05,2.058390680156908e-05
5.69,0.05233175642117781,0.25290275200566364,2.233521019813853,0.32047562877370994,0.21557517538292567,0.2636043784576685,0.0002091178612081003,3.4300108690836456e-05,2.6328120404253024e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6424608923279029,0.001,1.0,0.185,1.0,0.002519121152027246,0.10850884553003198,0.11908122035216114,0.013343555063522916,0.07989598613520435,0.027185169641296417,0.23715196529254534,0.23928844467504748,0.03883817912211822,0.03901344801173494,0.00012514256711992217,0.00010455893060405014,5.42388264218377e-05,3.4300108690836456e-05,2.0580065214501872e-05
5.7,0.05232923022900781,0.25342955387870153,2.2392496560583135,0.3202983005245723,0.21545960998658883,0.26359475818513034,0.00020912431935029963,3.429368552782554e-05,2.6327980487499385e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6430072513461611,0.001,1.0,0.185,1.0,0.002529395587351487,0.1084995063807487,0.1190590614134026,0.01334228402517003,0.07988950517917937,0.027239732299807907,0.23702074238818352,0.2391601670851136,0.03883128675421887,0.03901202421139929,0.00012514195906660768,0.00010456215967514982,5.422650385603175e-05,3.429368552782554e-05,2.057621131669532e-05
5.71,0.05232669133790919,0.25395574561015627,2.24497723027993,0.3201207582478428,0.21534388587718067,0.26358484297496426,0.00020913079808600147,3.4287241941422245e-05,2.6327839890305125e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6435523842115657,0.001,1.0,0.185,1.0,0.0025397018288695673,0.10849012054155137,0.1190368320173315,0.013341006655949828,0.07988299175776352,0.027294210412918577,0.23688936110340367,0.23903171332367054,0.038824377046093976,0.03901055676029471,0.00012514134804915138,0.00010456539904300074,5.421415873418287e-05,3.4287241941422245e-05,2.0572345164853346e-05
5.72,0.0523241398793194,0.25448132773752813,2.250703738368462,0.31994300335301895,0.21522800401986086,0.26357463421840527,0.00020913729732903962,3.428077802423733e-05,2.6327698586892253e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6440962937431384,0.001,1.0,0.185,1.0,0.0025500399504993793,0.10848068850221163,0.11901453248343247,0.013339723022867485,0.07987644620987684,0.027348604096906044,0.23675782248123403,0.23890308446204556,0.03881745000550379,0.03900904586432398,0.0001251407339554204,0.00010456864866451981,5.420179110569381e-05,3.428077802423733e-05,2.0568466814542398e-05
5.73,0.05232157598174731,0.255006300802272,2.2564291762498754,0.31976503724686584,0.21511196537905042,0.26356413329322975,0.00020914381699538753,3.42742938669858e-05,2.632755655050667e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6446389827525717,0.001,1.0,0.185,1.0,0.0025604100255858368,0.10847121074164147,0.11899216312465019,0.01333843319144706,0.07986986886691175,0.027402913467086704,0.23662612756268073,0.23877428157074596,0.03881050564021936,0.03900749172739801,0.00012514011666903423,0.00010457190849769377,5.418940102060564e-05,3.42742938669858e-05,2.056457632019148e-05
5.74,0.05231899977077315,0.2555306653497974,2.2621535398863406,0.3195868613333724,0.21499577091843153,0.26355334156375554,0.00020915035700315814,3.426778955848688e-05,2.6327413753419906e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.645180454044228,0.001,1.0,0.185,1.0,0.0025708121268977735,0.108461687727894,0.11896972424738951,0.01333713722573167,0.0798632600527334,0.027457138637787978,0.23649427738669557,0.23864530571945897,0.03880354395802154,0.03900589455143582,0.00012513949606937142,0.00010457517850157907,5.417698852959809e-05,3.426778955848688e-05,2.0560673735092126e-05
5.75,0.052316411369048514,0.25605442192946876,2.267876825276236,0.31940847701370706,0.21487942160094767,0.26354226038084166,0.0002091569172726039,3.426126518566404e-05,2.632727016692825e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6457207104151401,0.001,1.0,0.185,1.0,0.0025812463266248324,0.10845211991816414,0.11894721615151524,0.013335835188283672,0.07985662008368005,0.027511279722320706,0.23636227299014323,0.23851615797705192,0.03879656496669987,0.03900425453636457,0.00012513887203156594,0.00010457845863630195,5.416455368398986e-05,3.426126518566404e-05,2.0556759111398423e-05
5.76,0.05231381089629641,0.256577571094605,2.273599028454145,0.31922988568617533,0.21476291838880351,0.2635308910818888,0.0002091634977261168,3.425472083354499e-05,2.6327125761352863e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6462597546550113,0.001,1.0,0.185,1.0,0.00259171269637433,0.10844250775878991,0.11892463913035237,0.013334527140184921,0.07984994926856358,0.02756533683295167,0.23623011540776975,0.23838683941157188,0.038789568674051485,0.039002571880119546,0.000125138244426507,0.0001045817488630584,5.415209653573908e-05,3.425472083354499e-05,2.0552832500126994e-05
5.77,0.052311198469311176,0.25710011340247985,2.2793201454908583,0.31905108874617677,0.21464626224346497,0.26351923499083896,0.00020917009828822836,3.4248156585261685e-05,2.632698050603977e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6467975895462148,0.001,1.0,0.185,1.0,0.002602211307168111,0.10843285168525298,0.11890199347068599,0.013333213141036929,0.0798432479086697,0.027619310080876102,0.2360978056721708,0.23825735109024612,0.03878255508788008,0.03900084677864417,0.00012513761312083892,0.00010458504914411418,5.4139617137443536e-05,3.4248156585261685e-05,2.054889395115701e-05
5.78,0.05230857420195856,0.2576220494143218,2.285040172493372,0.3188720875861625,0.2145294541256593,0.2635072934181754,0.00020917671888560964,3.42415725220503e-05,2.632683436936019e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6473342178637943,0.001,1.0,0.185,1.0,0.0026127422294393767,0.10842315212217982,0.11887927945276118,0.01333189324896111,0.07983651629775854,0.027673199576190407,0.23596534481376022,0.23812769407948184,0.038775524215994804,0.03899907942588996,0.00012513697797696208,0.00010458835944280482,5.412711554234114e-05,3.42415725220503e-05,2.054494351323018e-05
5.79,0.05230593861499134,0.2581433791325139,2.2907591012764463,0.318692883901513,0.21441249487804,0.26349506861487937,0.00020918335893266193,3.423496900555318e-05,2.632668824713953e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6478696425772912,0.001,1.0,0.185,1.0,0.002623305536424394,0.10841341099799895,0.11885649832415836,0.013330567726703695,0.0798297557732706,0.027727005708561063,0.23583273408711963,0.2379978693146244,0.03876847607824908,0.03899727015500215,0.00012513634288827322,0.00010459167946633097,5.411459165694342e-05,3.423496900555318e-05,2.0540981403331906e-05
5.8,0.05230329199797185,0.258664102876866,2.2964769261019313,0.3185134792146606,0.21429538540787588,0.2634825622871325,0.0002091900181324451,3.42283462382785e-05,2.6326542517105585e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6484038665365021,0.001,1.0,0.185,1.0,0.0026339012991698206,0.10840362938649296,0.11883365078348263,0.01332923672069972,0.07982296707954802,0.027780728712534744,0.23569997461884884,0.23786787780274224,0.03876141068786731,0.038995419218495614,0.00012513570949651662,0.00010459500906622256,5.410204547057533e-05,3.42283462382785e-05,2.05370077429671e-05
5.81,0.052300634068038906,0.25918422175323025,2.302193647282847,0.31833387461969836,0.21417812678474968,0.26346977480200495,0.00020919669690500068,3.422170402854161e-05,2.6326396265830823e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6489368923034268,0.001,1.0,0.185,1.0,0.0026445295833236976,0.10839380624581274,0.11881073616946648,0.013327900089503842,0.07981614949263359,0.027834368430711447,0.2355670672185768,0.23773772073107213,0.03875432804132354,0.038993526670696735,0.0001251350738316186,0.00010459834845250034,5.408947717796266e-05,3.422170402854161e-05,2.0533022417124965e-05
5.82,0.05229796494581229,0.25970373631329097,2.3079092608759506,0.3181540715108643,0.21406071996114587,0.2634567074591362,0.00020920339516237573,3.421504246271773e-05,2.6326249499626165e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6494687226328858,0.001,1.0,0.185,1.0,0.0026551904572319728,0.10838394202536022,0.11878775478008362,0.013326557894591107,0.07980930332353037,0.027887924982283537,0.23543401291803956,0.23760739915687193,0.038747228147015374,0.03899159270395216,0.00012513443592092742,0.00010460169758118787,5.407688682830922e-05,3.421504246271773e-05,2.052902547763064e-05
5.83,0.05229528474965772,0.26022264711176085,2.3136237629670813,0.3179740712797672,0.21394316588861698,0.2634433615462772,0.00020921011281791016,3.4208361625750966e-05,2.6326102225355478e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6499993602727016,0.001,1.0,0.185,1.0,0.002665883988659723,0.10837403716617154,0.11876470690837077,0.013325210196294892,0.07980242887744438,0.027941398485797422,0.23530081274702772,0.23747691413636485,0.038740111013364366,0.03898961750884902,0.00012513379579419566,0.00010460505640895508,5.406427447122307e-05,3.4208361625750966e-05,2.052501697545058e-05
5.84,0.05229259359568681,0.260740954706381,2.3193371496711594,0.31779387531534725,0.21382546551778361,0.2634297383392906,0.00020921684978623676,3.4201661601154334e-05,2.6325954450435573e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6505288079636996,0.001,1.0,0.185,1.0,0.002676610244788885,0.10836409210091777,0.1187415928424277,0.013323857053807049,0.07979552645378497,0.027994789059131997,0.23516746773335695,0.23734626672473982,0.03873297664881511,0.038987601274215015,0.0001251331534835805,0.00010460842489311838,5.4051640156717005e-05,3.4201661601154334e-05,2.05209969606926e-05
5.85,0.05228989159775711,0.2612586596579207,2.3250494171321887,0.31761348500383696,0.21370761979833458,0.26341583910215055,0.0002092236059832811,3.419494247100971e-05,2.6325806182836745e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6510570684397073,0.001,1.0,0.185,1.0,0.0026873692922159817,0.10835410725390564,0.11871841286541716,0.013322498525178087,0.07978859634616511,0.02804809681947725,0.23503397890283934,0.2372154579761514,0.038725825061834314,0.03898554418711828,0.00012513250902364625,0.00010461180299164055,5.4038983935209107e-05,3.419494247100971e-05,2.0516965482605825e-05
5.86,0.05228717886747208,0.261775762530178,2.3307605615232543,0.31743290172872296,0.21358962967902664,0.2634016650869427,0.00020923038132626158,3.4188204315967904e-05,2.6325657431082016e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6515841444275552,0.001,1.0,0.185,1.0,0.002698161196949832,0.10834408304107813,0.11869516725556509,0.013321134667317313,0.07978163884240165,0.028101321883312894,0.234900347279255,0.23708448894371958,0.038718656260909985,0.03898344643286752,0.00012513186245136107,0.00010461519066313079,5.402630585752325e-05,3.4188204315967904e-05,2.051292258958074e-05
5.87,0.05228445551418107,0.2622922638899787,2.3364705790465212,0.3172521268707078,0.21347149610768487,0.26338721753386446,0.00020923717573368954,3.418144721524861e-05,2.632550820424746e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6521100386470757,0.001,1.0,0.185,1.0,0.0027089860244092555,0.10833401987001534,0.11867185628616035,0.013319765535993002,0.0797746542245157,0.028154464366387025,0.2347665738843238,0.23695336067953018,0.038711470254550504,0.038981308195011936,0.00012513121380609878,0.00010461858786684477,5.4013605974889726e-05,3.418144721524861e-05,2.0508868329149165e-05
5.88,0.052281721644979386,0.26280816430717757,2.3421794659332376,0.3170711618076722,0.21335322003120236,0.2633724976712245,0.000209243989125369,3.41746712466404e-05,2.6325358511962416e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6526347538111041,0.001,1.0,0.185,1.0,0.002719843839420779,0.10832391813993512,0.11864848022555487,0.013318391185832579,0.07976764276873292,0.028207524383694983,0.2346326597376774,0.2368220742346346,0.03870426705128372,0.03897912965534123,0.00012513056312963975,0.0001046219945626845,5.400088433894558e-05,3.41746712466404e-05,2.0504802747984238e-05
5.89,0.05227897736470822,0.2633234643546573,2.347887218443734,0.31689000791463795,0.2132348023955403,0.2633575067154434,0.00020925082142239694,3.416787648650076e-05,2.632520836440917e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6531582926254781,0.001,1.0,0.185,1.0,0.0027307347062163236,0.10831377824169398,0.11862503933716363,0.013317011670322792,0.07976060474548395,0.028260502049458146,0.23449860585683208,0.23669063065904974,0.038697046659656134,0.03897691099388562,0.00012512991046616977,0.00010462541071119847,5.398814100173529e-05,3.416787648650076e-05,2.0500725891900455e-05
5.9,0.052276222775954694,0.26383816460832915,2.353593832867422,0.31670866656373103,0.213116244145728,0.26334224587105304,0.00020925767254716314,3.416106300975607e-05,2.632505777232317e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6536806577890378,0.001,1.0,0.185,1.0,0.0027416586884308814,0.1083036005577878,0.11860153387946468,0.013315627041809892,0.07975354041940463,0.028313397477102854,0.23436441325716095,0.2365590310017581,0.03868980908823196,0.03897465238891585,0.00012512925586228107,0.00010462883627358157,5.397537601571117e-05,3.416106300975607e-05,2.0496637805853642e-05
5.91,0.052273457979051835,0.26435226564713254,2.359299305522795,0.3165271391241448,0.21299754622586295,0.26332671633069693,0.00020926454242335024,3.415423088990159e-05,2.632490674699269e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6542018519936257,0.001,1.0,0.185,1.0,0.0027526158491001846,0.10829338546235251,0.11857796410599905,0.013314237351499806,0.07974645004933645,0.028366210779239384,0.23423008295186717,0.23642727631070787,0.03868255434559227,0.03897235401694315,0.00012512859936697121,0.00010463227121167512,5.396258943373395e-05,3.415423088990159e-05,2.0492538533940955e-05
5.92,0.05227068307207859,0.2648657680530355,2.3650036327574275,0.31634542696210466,0.21287870957911073,0.2633109192751303,0.00020927143097593362,3.4147380199001476e-05,2.6324755300259606e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6547218779240869,0.001,1.0,0.185,1.0,0.0027636062506583765,0.10828313332116521,0.11855433026537086,0.013312842649458347,0.07973933388832684,0.02841894206764106,0.23409561595195744,0.23629536763281292,0.038675282440334136,0.038970016052719283,0.00012512794103164637,0.00010463571548796681,5.394978130907314e-05,3.4147380199001476e-05,2.0488428119400887e-05
5.93,0.05226789815085983,0.2653786724110343,2.3707068109479765,0.31616353144083126,0.21275973514770496,0.2632948558732197,0.00020927833813118163,3.41405110076888e-05,2.63246034445183e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6552407382582691,0.001,1.0,0.185,1.0,0.0027746299549356464,0.10827284449164472,0.11853063260124731,0.013311442984611389,0.07973219218362965,0.028471591453223307,0.23396101326621513,0.2361633060139525,0.038667993381069715,0.03896763866923652,0.000125127280910117,0.00010463916906559082,5.393695169540766e-05,3.41405110076888e-05,2.048430660461328e-05
5.94,0.05226510330896633,0.2658909793091537,2.3764088365001816,0.31598145392050625,0.21264062387294747,0.26327852728194334,0.00020928526381665537,3.413362338516551e-05,2.632445119271653e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6557584356670223,0.001,1.0,0.185,1.0,0.0027856870231558733,0.1082625193228527,0.11850687135235852,0.013310038404745077,0.07972502517670543,0.028524159046022932,0.23382627590117464,0.2360310924989717,0.038660687176425415,0.03896522203772762,0.00012512661905860153,0.00010464263190832768,5.392410064682626e-05,3.413362338516551e-05,2.0480174031099306e-05
5.95,0.05226229863771479,0.2664026893384463,2.382109705848862,0.3157991957582368,0.21252137669520815,0.26326193464639114,0.0002092922079612088,3.412671739920244e-05,2.6324298558355e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6562749728141991,0.001,1.0,0.185,1.0,0.002796777515934243,0.10825215815549433,0.11848304675249773,0.013308628956506016,0.07971783310322185,0.028576644955177248,0.23369140486109521,0.23589872813168106,0.038653363835041,0.03896276632766589,0.00012512595553572495,0.0001046461039806044,5.391122821782797e-05,3.412671739920244e-05,2.0476030439521463e-05
5.96,0.05225948465385396,0.26691380248503305,2.3878094109721753,0.3156167586387446,0.2124019944182235,0.263245080225676,0.00020929917024278445,3.4119793404750614e-05,2.6324145409859813e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6567903525978903,0.001,1.0,0.185,1.0,0.00280790149844595,0.10824176290182816,0.11845916002616168,0.013307214900312751,0.07971061728974603,0.028629049591765873,0.233556401392671,0.23576621380422808,0.03864602337888457,0.03896027187340005,0.00012512528976944332,0.00010464958512139222,5.3898334381675673e-05,3.4119793404750614e-05,2.0471876042850367e-05
5.97,0.05225666151500551,0.2674243192453619,2.393507947620389,0.31543414396797376,0.21228247795803118,0.2632279653275311,0.00020930615055106373,3.41128515145048e-05,2.6323991737725876e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6573045777078955,0.001,1.0,0.185,1.0,0.0028190590312583913,0.10823133414728581,0.11843521156212052,0.01330579631608207,0.07970337814187535,0.02868137311544827,0.23342126653630058,0.2356335505334146,0.038638665818895246,0.03895773886847461,0.0001251246217183508,0.00010465307527553186,5.388541918019562e-05,3.41128515145048e-05,2.046771090870288e-05
5.98,0.052253828994160235,0.2679342406624622,2.3992053155833735,0.31525135285287836,0.2121628283510622,0.2632105902411694,0.00020931314900250666,3.41058915816931e-05,2.6323837663201036e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6578176506113377,0.001,1.0,0.185,1.0,0.0028302501695897787,0.10822087105646645,0.11841120085404595,0.01330437309046059,0.07969611507893158,0.028733615413345445,0.23328600111113,0.23550073946967906,0.038631291154092605,0.03895516735569307,0.0001251239519094653,0.00010465657450125333,5.387248272861465e-05,3.41058915816931e-05,2.0463534949015858e-05
5.99,0.052250987190532866,0.26844356731545627,2.404901511234872,0.31506838665114056,0.21204304652859218,0.26319295610865506,0.0002093201655211642,3.409891367977607e-05,2.632368319623892e-05,0.00093,66.6,1.0,6.0,0.4,1.0,2.0,0.15,2.3,5e-07,1500.0,1.0,2.0,0.45,0.5,0.12,0.5,0.1,0.5,0.4,5.0,0.6,4.0,0.25,0.14,0.8,0.00018,3.0,2e-05,0.5,0.5,1.0,0.2,1.0,0.6,4.0,0.6583295739536198,0.001,1.0,0.185,1.0,0.002841474971952224,0.1082103739990712,0.11838712815535948,0.013302945274022242,0.07968882835675617,0.02878577660377183,0.23315060612184402,0.23536778164673733,0.03862389939371959,0.03895255750408095,0.0001251232803859924,0.0001046600827605821,5.385952507985948e-05,3.409891367977607e-05,2.045934820786564e-05
