Time,C,T,H,I,E,k1,k2,q,M1,M2,M3,gamma1,gamma2,gamma3,p1,p2,p3,a1,a2,a3,n1,n2,delta,s,p,w,u,v,tau,d1,d2,d3,mu,compartment,Formation_of_Stem_cell,Removal_of_stem_cell_from_the_system,Induction_of_tumor_cell,Removal_of_tumor_cell_y_immune_cell_and_other_immune_response,Increase_in_the_healthy_cell_in_the_system,Decrase_of_healthy_cell_due_to_cancer,Increase_in_immune_cell_against_tumor,Decrease_in_the_density_of_immune_cell_that_provide_immune_response,Increase_in_Excess_strogen,Decrease_in_strogen_content
14.4,3366152.8208639584,15715883.690723583,574346.1126196996,7134.171879509292,2734.810103387201,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,8021.297866613604,7204.413839021559,789388.009459692,493518.28337123257,392805.8220355116,627679.5138281933,14400.10776368136,14525.662508656622,2700.0,2697.707434310952
14.43,3366177.3390229517,15724743.432271417,567335.2018451304,7130.414168098788,2734.8788962217914,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,8018.2713679042645,7200.671577150699,788398.1115258958,493619.2344002736,388122.30281651695,620649.4032639323,14399.385067637162,14524.332906708201,2700.0,2697.7067939805074
14.46,3366201.8783413335,15733570.50907761,560394.4589671118,7126.674644143721,2734.947705018088,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,8015.222471421352,7196.947672033243,787411.8864780403,493719.8191174485,383482.94668702903,613678.664266266,14398.665854812665,14523.01042688523,2700.0,2697.706321691753
14.49,3366226.4375705174,15742365.041057447,553523.424565075,7122.953207235277,2735.0165244046766,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,8012.150492170127,7193.2420199319295,786429.3203023267,493820.0390865804,378887.52811236953,606767.0748740934,14397.950106130702,14521.695034423148,2700.0,2697.7060178102265
14.52,3366251.0154395592,15751127.147542352,546721.6386323025,7119.249758294341,2735.0853489547226,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,8009.054751253687,7189.554518407847,785450.3990429272,493919.8958894365,374335.8196384456,599914.4102208198,14397.237802769183,14520.386695965068,2700.0,2697.7058826118387
14.55,3366275.610655157,15759856.947279897,539988.6405759287,7115.5641995715,2735.1541731859716,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,8005.934575874358,7185.885066320557,784475.1088020265,494019.391126098,369827.591908521,593120.4425230883,14396.528926161158,14519.085379574088,2700.0,2697.7059162803885
14.58,3366300.221901651,15768554.55843379,533323.9692169415,7111.89643464704,2735.222991560748,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,8002.789299333934,7182.233563828167,783503.4357398633,494118.5264153257,365362.6136799022,586384.9410693643,14395.823457994884,14517.791054745481,2700.0,2697.7061189050737
14.61,3366324.8478588373,15777220.099131444,526727.1647980992,7108.246364158683,2735.291798681337,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7999.618324078154,7178.599908110884,782535.366021157,494217.3032098616,360940.65318685456,579707.6743497245,14395.12137937629,14516.503684094481,2700.0,2697.706490692696
14.64,3366349.4873608737,15785853.692348395,520197.7868953983,7104.613847691212,2735.360591032836,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7996.421684045345,7174.983955221682,781570.8853367463,494315.72114434146,356561.4901770344,573088.4291790619,14394.422663357105,14515.223149057614,2700.0,2697.707033882552
14.67,3366374.1391262747,15794455.45760897,513735.38398396986,7100.998768531362,2735.429364021802,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7993.199089157861,7171.38558490545,780609.9797160211,494413.78083840397,352224.8955355784,566526.9782750057,14393.727287630358,14513.949376002218,2700.0,2697.707749492739
14.7,3366398.80181418,15803025.512715705,507339.4997799009,7097.40102017427,2735.4981125933305,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7989.950124425581,7167.80468709282,779652.6353578226,494511.4833145224,347930.6355408968,560023.0869693636,14393.035231885106,14512.682310012726,2700.0,2697.7086379931593
14.73,3366423.4740658486,15811563.975024937,501009.67791792925,7093.820496370709,2735.566831686215,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7986.674396812683,7164.241151937542,778698.8385055957,494608.82956737524,343678.4750162625,553576.5181821175,14392.346475855209,14511.421895514537,2700.0,2697.709699803026
14.76,3366448.154504662,15820070.961446803,494745.4619514448,7090.25709112709,2735.6355162329496,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7983.371535239974,7160.694869816515,777748.5754474159,494705.8205640639,339468.17734660796,547187.0324124049,14391.660999319382,14510.16807628133,2700.0,2697.710935288569
14.79,3366472.84173612,15828546.588445242,488546.3953524871,7086.710698705453,2735.7041611597256,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7980.041190588148,7157.165731329813,776801.8325160119,494802.4572443302,335299.50449520745,540854.3877294504,14390.97878210123,14508.920795442258,2700.0,2697.7123447607373
14.82,3366497.5343478476,15836990.972037988,482412.0215117469,7083.18121362348,2735.772761386434,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7976.683035694528,7153.653627300732,775858.5960887932,494898.7405207723,331172.21702024946,534578.3397634677,14390.299804069322,14507.679995489169,2700.0,2697.7139284729165
14.85,3366522.2309095864,15845404.227796584,476341.88373856695,7079.668530654486,2735.8413118266644,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7973.296765357489,7150.1584487758,774918.852587872,494994.6712790589,327086.0740912959,528358.6416965461,14389.624045137216,14506.445618283731,2700.0,2697.715686618643
14.88,3366546.9299732014,15853786.470846368,470335.52526093915,7076.172544827423,2735.9098073877044,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7969.8820963385515,7146.680087024824,773982.5884800878,495090.2503781422,323040.8335056278,522195.04425353033,14388.951485263526,14505.217605064532,2700.0,2697.717619329335
14.91,3366571.6300726784,15862137.81586648,464392.48922550824,7072.693151426876,2735.9782429705415,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7966.438767361222,7143.218433540915,773049.7902770311,495185.47865046916,319036.25170448195,516087.295692923,14388.282104451953,14503.995896454098,2700.0,2697.7197266720304
14.94,3366596.3297241237,15870458.377089864,458512.3186975685,7069.23024599307,2736.046613469862,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7962.966539112851,7139.773380040509,772120.444535066,495280.3569021919,315072.08378917014,510035.14179780975,14387.615882751352,14502.78043246593,2700.0,2697.722008647137
14.97,3366621.0274257646,15878748.268303264,452694.55666106544,7065.78372432186,2736.1149137740504,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7959.465194248594,7136.344818463412,771194.537855354,495374.885913376,311148.08353709016,504038.325866834,14386.95280025576,14501.57115251143,2700.0,2697.7244651861934
15.0,3366645.721876126,15887007.602907168,446938.751262403,7062.35350083422,2736.183138620156,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7955.93417063728,7132.9326599881215,770272.056976934,495469.06731558556,307264.00695704215,498096.5943243544,14386.292840710354,14500.36803315686,2700.0,2697.727096069293
15.03,3366670.411896087,15895236.493894406,441244.45393714216,7058.939502013911,2736.251282645708,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7952.372692367295,7129.53682823842,769352.9887429419,495562.903280757,303419.61104835145,492209.69473584683,14385.635990223484,14499.171074714539,2700.0,2697.7299009535627
15.06,3366695.0960570513,15903435.053747967,435611.21047306916,7055.541635100699,2736.3193406358887,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7948.780394796049,7126.157226875961,768437.3199420675,495656.3950259958,299614.6477838337,486377.36622106156,14384.982231121227,14497.980236909227,2700.0,2697.732879507824
15.09,3366719.772920476,15911603.394506825,430038.56676733214,7052.159808258051,2736.3873073643044,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7945.1569219094235,7122.793760477235,767525.0374109864,495749.5437761185,295848.8680077281,480599.3456006658,14384.331545906252,14496.795480299472,2700.0,2697.736031321348
15.12,3366744.4410389913,15919741.627766237,424526.068853286,7048.793930667195,2736.4551775922446,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7941.501924438868,7119.446334630948,766616.1280348382,495842.35076842795,292122.0214694915,474875.3674177264,14383.68391727634,14495.616766480322,2700.0,2697.739355901378
15.15,3366769.0989564005,15927849.86467775,419073.262900493,7045.443912527107,2736.522946068678,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7937.815059864428,7116.1148559380235,765710.578747224,495934.81725299626,288433.8568393593,469205.16393058526,14383.039328124421,14494.444058092737,2700.0,2697.742852671083
15.18,3366793.745207681,15935928.215949198,413679.69521472417,7042.109665054522,2736.5906075302564,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7934.095992414048,7112.799232011636,764808.3765302068,496026.94449294475,284784.12172378437,463588.46510587377,14382.397761538637,14493.277318832965,2700.0,2697.74652096754
15.21,3366818.37831898,15943976.791844709,408344.91223795677,7038.791100483926,2736.658156701314,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7930.344393067295,7109.499371477207,763909.5084143084,496118.73376472347,281172.5626807522,458024.99861167435,14381.75920080238,14492.116513461797,2700.0,2697.750360039737
15.24,3366842.9968076195,15951995.70218469,403068.4605483768,7035.488132067562,2736.7255882938653,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7926.559939551633,7106.2151839724365,763013.9614785124,496210.18635838636,277598.9252349762,452514.4898108527,14381.123629394346,14490.961607813777,2700.0,2697.7543690465995
15.27,3366867.599182094,15959985.056345845,397849.8868603769,7032.200674075421,2736.792897007606,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7922.742316345917,7102.946580147305,762121.722850258,496301.3035778652,274062.953892969,447056.66175456473,14380.49103098858,14489.812568806328,2700.0,2697.7585470550453
15.3,3366892.18394207,15967944.963261155,392688.7380245576,7028.928641795256,2736.8600775299146,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7918.8912146801595,7099.6934716641,761232.7797054435,496392.0867412415,270564.39215799334,441651.2351759592,14379.861389454529,14488.669364448806,2700.0,2697.762893038068
15.33,3366916.749578388,15975875.531419901,387584.5610277274,7025.6719515325685,2736.9271245358514,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7915.006332536228,7096.455771197426,760347.1192684215,496482.5371810158,267102.9825448916,436297.9284840848,14379.234688857077,14487.531963851474,2700.0,2697.7674058728508
15.36,3366941.29461599,15983776.869023241,382536.9054740902,7022.430520226428,2736.9940328605594,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7911.087392641464,7093.233392136602,759464.7288137734,496572.65623078647,263678.46827847173,430996.4604636577,14378.610913381435,14486.400336560986,2700.0,2697.772084540818
15.39,3366965.817846218,15991649.08482611,377545.33701047604,7019.204263370702,2737.0607984321114,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7907.134239824489,7090.0262469748795,758585.5956756637,496662.44515188,260290.6024253793,425746.56494087365,14377.990046926398,14485.274448921715,2700.0,2697.776929220339
15.42,3366990.3178768223,15999492.28650634,372609.4113196164,7015.99309904095,2737.1274164644474,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7903.14665241004,7086.834250428444,757709.7072290025,496751.90527592564,256939.13026842085,420547.96245223435,14377.372073892342,14484.154271139134,2700.0,2697.781939170676
15.45,3367014.7932654954,16007306.581148628,367728.68183755426,7012.796946699451,2737.193881993617,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7899.1243981886655,7083.657318511245,756837.0508952148,496841.0379629696,253623.7945498004,415400.36862100253,14376.75697894746,14483.039775197907,2700.0,2697.7871133561207
15.48,3367039.2425681828,16015092.075419609,362902.7025456951,7009.615726762882,2737.2601900717805,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7895.067254667636,7080.495368200114,755967.6141442448,496929.84458644676,250344.33737956744,410303.4971958127,14376.144746943202,14481.930934112836,2700.0,2697.792450671404
15.51,3367063.664339081,16022848.875567865,358131.0279708084,7006.449360602327,2737.3263357672095,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7890.975009070709,7077.348317434764,755101.384494536,497018.3265334292,247100.50025009387,405257.06004834827,14375.535362914332,14480.827721937174,2700.0,2697.797949940157
15.54,3367088.0571306394,16030577.08742393,353413.21318502515,7003.297770543265,2737.392314164287,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7886.8474583376665,7074.216085117759,754238.3495130125,497106.48520487314,243892.0240504122,400260.7671712744,14374.928812078955,14479.73011377081,2700.0,2697.803609913402
15.57,3367112.4194935607,16038276.816400278,348748.81380583905,7000.160879865576,2737.458120363508,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7882.684409124311,7071.098591114506,753378.4968150647,497194.3220158635,240718.6490804199,395314.32667644473,14374.325079838574,14478.638085768442,2700.0,2697.8094292680785
15.6,3367136.7499767984,16045948.167491337,344137.3859961075,6997.0386128035425,2737.523749481479,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7878.485677803168,7067.995756253245,752521.8140645279,497281.8383958568,237580.11506494865,390417.44479338924,14373.724151778124,14477.55161514766,2700.0,2697.8154066056127
15.63,3367161.0471275575,16053591.24527347,339578.4864640493,6993.930894545846,2737.589196650917,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7874.2510904651135,7064.90750232503,751668.2889736674,497369.03578892123,234476.1611676965,385569.82586808584,14373.126013666013,14476.470680196955,2700.0,2697.821540450516
15.66,3367185.3094912977,16061206.153904993,335071.67246324715,6990.837651235568,2737.6544570206515,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7869.980482913088,7061.833752083715,750817.9093031607,497455.91565397626,231406.5260050281,380771.17236203596,14372.530651454163,14475.39526028368,2700.0,2697.8278292490286
15.69,3367209.5356117287,16068792.997126168,330616.5017926456,6987.758809970191,2737.7195257556223,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7865.6737006709445,7058.7744292459465,749970.6628620785,497542.47946502874,228370.94765963894,376021.18485164153,14371.938051278055,14474.325335861933,2700.0,2697.8342713678016
15.72,3367233.7240307815,16076351.87825923,326212.53280071524,6984.6942987941175,2737.7843980371176,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7861.33059912594,7055.729458483525,749126.5375078532,497628.7287110484,225369.16369692542,371319.56203249336,14371.348199455291,14473.260888464925,2700.0,2697.840865092907
15.75,3367257.8731957,16083882.900293471,321859.3364169321,6981.644025083926,2737.849069745863,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7856.951478563482,7052.69874339407,748285.5210953441,497714.66385588504,222400.91938356753,366666.01401233865,14370.761078241985,14472.201856005786,2700.0,2697.8476094682574
15.78,3367281.9815302463,16091386.16582003,317556.48693075834,6978.607892114079,2737.9135369384944,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7852.536750761094,7049.682183384153,747447.6015160418,497800.2851337412,219465.9614245603,362060.2521848078,14370.176669085009,14471.148166980076,2700.0,2697.854503654728
15.81,3367306.047526493,16098861.776947834,313303.55010428,6975.585820412756,2737.977795172655,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7848.086509172339,7046.679695434778,746612.7667483144,497885.59357766504,216564.02986677355,357501.9760842334,14369.594956814904,14470.099784658525,2700.0,2697.861546098647
15.84,3367330.069671572,16106309.835370686,309100.0926586569,6972.577730719306,2738.0418400455865,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7843.600871930132,7043.6911967320475,745781.004817181,497970.59020021977,213694.86457717526,352990.8838470618,14369.015926299962,14469.056671867911,2700.0,2697.8687351914286
15.87,3367354.046447672,16113730.44236726,304945.6822741209,6969.583543984237,2738.1056671941315,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7839.079981845338,7040.716604667127,744952.3037943033,498055.2759936346,210858.205256031,348526.6722154139,14368.439562446274,14468.018790996057,2700.0,2697.8760692686424
15.9,3367377.9763320377,16121123.698801097,300839.887589977,6966.60318136922,2738.1692722947314,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7834.524006409105,7037.755836836225,744126.6517979751,498139.6519299543,208053.7914499597,344109.03654096724,14367.865850197744,14466.986103996816,2700.0,2697.883546609124
15.93,3367401.857796974,16128489.705120612,296782.27820460364,6963.636564247093,2738.232651063429,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7829.933137790766,7034.808811040579,743304.0369931144,498223.7189611882,205281.36256484574,339737.6707891643,14367.294774536138,14465.95857239505,2700.0,2697.891165434131
15.96,3367425.6893098424,16135828.561359098,292772.42467545124,6960.683614201855,2738.295799255865,0.75,0.514,0.7,2270000.0,22700000.0,25000000.0,3e-07,3e-06,1e-07,600.0,0.0,100.0,1135000.0,11350000.0,1250000.0,0.01,0.29,6e-08,13000.0,0.2,300000.0,0.2,400.0,2700.0,0.01,0.01,0.01,0.97,1.0,7825.307592839235,7031.8754452864205,742484.4475912524,498307.4780194587,202540.65787860626,335412.2675437462,14366.7263204811,14464.936157291535,2700.0,2697.8989239065327
