ATIII,II,IIa,IIa_ATIII,IX,IXa,IXa_ATIII,IXa_VIIIa,IXa_VIIIa_X,TF,TFPI,TF_VII,TF_VIIa,TF_VIIa_ATIII,TF_VIIa_IX,TF_VIIa_X,TF_VIIa_Xa,TF_VIIa_Xa_TFPI,V,VII,VIII,VIIIa,VIIIa1_L,VIIIa2,VIIa,Va,X,Xa,Xa_ATIII,Xa_TFPI,Xa_Va,Xa_Va_II,mIIa,mIIa_ATIII,Time
3.3999897974861438e-06,1.3999941659488491e-06,9.905518881246418e-10,9.85053902146344e-12,9e-08,2.0985415495689115e-10,1.4339281135043904e-13,1.1240033214877993e-15,1.3282287615152919e-15,0.0,2.4999137741952197e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9837409609776625e-08,9.994925044569789e-09,6.943104213216063e-10,5.680112994586324e-12,7.013452845250086e-15,7.013452845250086e-15,1.0507495543021439e-10,1.6136914635578648e-10,1.5999991876329855e-07,9.257696966383176e-11,1.9546270253295737e-13,8.622580478001068e-14,6.720612218261979e-13,5.491890333931979e-13,4.869622701227295e-12,1.2812181692896886e-14,0.41000000000000003
3.399989548927607e-06,1.399993771316883e-06,9.903225146851228e-10,1.0089629863985117e-11,9e-08,2.0985053827752627e-10,1.4688894071427304e-13,1.1727152905669055e-15,1.400066791336661e-15,0.0,2.4999116923872802e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9833477460330285e-08,9.994802524927059e-09,6.941729006914908e-10,5.817168140405498e-12,7.358386215582513e-15,7.358386215582513e-15,1.0519747507294354e-10,1.6524223580440122e-10,1.5999991666536936e-07,9.251313365647679e-11,2.00182329682128e-13,8.830761271933466e-14,7.043429633726304e-13,5.759679504714973e-13,5.226527307461862e-12,1.4043211989666795e-14,0.42
3.399989300343975e-06,1.3999933594287229e-06,9.900931901162799e-10,1.0328665307234126e-11,9e-08,2.0984691878661621e-10,1.5038500961300625e-13,1.2223917153667896e-15,1.473812375444047e-15,0.0,2.499909611997916e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9829546806840738e-08,9.994680088707013e-09,6.940354391803399e-10,5.954153066561937e-12,7.711548149811795e-15,7.711548149811795e-15,1.0531991129298978e-10,1.691124960263525e-10,1.5999991455982502e-07,9.244797460032533e-11,2.0489876189712075e-13,9.038800208377202e-14,7.373482432306349e-13,6.033566984234048e-13,5.600003894759559e-12,1.5355151514558156e-14,0.43
3.3999890517181643e-06,1.399992928898751e-06,9.89863913933915e-10,1.0567645396041186e-11,9e-08,2.0984329649095944e-10,1.538810178623963e-13,1.2730385146653458e-15,1.5494529812180705e-15,0.0,2.499907533133782e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9825617566422352e-08,9.994557742051231e-09,6.938980366659728e-10,6.091067918977416e-12,8.072921888191615e-15,8.072921888191615e-15,1.0544225794877287e-10,1.7298003580178287e-10,1.5999991244605817e-07,9.238151965270565e-11,2.0961175727402307e-13,9.246686621776602e-14,7.710628604563051e-13,6.313432913175572e-13,5.9914244604145594e-12,1.6774050066240452e-14,0.44
3.39998880305317e-06,1.3999924798174485e-06,9.896346861524255e-10,1.0806570126465074e-11,9e-08,2.098396713898071e-10,1.5737696548135474e-13,1.324652376187871e-15,1.6269926507103818e-15,0.0,2.4999054557881555e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9821689763671512e-08,9.99443548457643e-09,6.9376069316086e-10,6.227912682436061e-12,8.442509280478888e-15,8.442509280478888e-15,1.0556451542357422e-10,1.7684482572485635e-10,1.5999991032413084e-07,9.231376378255565e-11,2.1432133109327856e-13,9.454421184388038e-14,8.054894797986833e-13,6.599300064733711e-13,6.400703220614729e-12,1.8292920484183343e-14,0.45
3.399988554347824e-06,1.3999920119691792e-06,9.89405506682808e-10,1.1045439504679025e-11,9e-08,2.0983604348397564e-10,1.6087285244666233e-13,1.3772319020216203e-15,1.7064319886701805e-15,0.0,2.4999033799778276e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9817763400894672e-08,9.994313317252474e-09,6.936234086495476e-10,6.364687375139178e-12,8.820308317138784e-15,8.820308317138784e-15,1.0568668274753079e-10,1.8070686504713837e-10,1.5999990819396624e-07,9.224470863413325e-11,2.1902744529970704e-13,9.66200221720015e-14,8.406272683514082e-13,6.891161632567232e-13,6.828056710342622e-12,1.9911626906478906e-14,0.46
3.3999883055985858e-06,1.3999915249639234e-06,9.891763753771567e-10,1.12842535426181e-11,9e-08,2.0983241277517306e-10,1.6436867871109975e-13,1.4307767847917405e-15,1.7877696417485413e-15,0.0,2.4999013057329816e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9813838467700577e-08,9.994191241820058e-09,6.934861831006744e-10,6.501392034324555e-12,9.206314790147393e-15,9.206314790147393e-15,1.0580875817994563e-10,1.8456616934520656e-10,1.5999990605540856e-07,9.217435965436774e-11,2.2373003145488857e-13,9.869426701775387e-14,8.764734007292524e-13,7.188993960018803e-13,7.2738736838933755e-12,2.163393639078558e-14,0.47000000000000003
3.3999880568019144e-06,1.3999910184116616e-06,9.889472920875657e-10,1.1523012252217354e-11,9e-08,2.0982877926510732e-10,1.6786444422744772e-13,1.4852867171233776e-15,1.871004256596539e-15,0.0,2.4998992330838026e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9809914953697976e-08,9.994069260019882e-09,6.933490164828792e-10,6.6380266972299755e-12,9.600524491480793e-15,9.600524491480793e-15,1.0593073998012179e-10,1.884227541956385e-10,1.5999990390830188e-07,9.210272229018837e-11,2.284290211204031e-13,1.0076691619676196e-13,9.130250515469883e-13,7.492773390431088e-13,7.738542895562125e-12,2.3463615994761813e-14,0.48
3.3999878079542694e-06,1.3999904919223743e-06,9.88718256666129e-10,1.1761715645411847e-11,9e-08,2.0982514295548642e-10,1.7136014894848688e-13,1.540761391641679e-15,1.9561344798652492e-15,0.0,2.499897162060475e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9805992848495617e-08,9.993947373592641e-09,6.932119087648005e-10,6.774591401093227e-12,1.0002933213115073e-14,1.0002933213115073e-14,1.0605262640736232e-10,1.922766351750119e-10,1.5999990175249037e-07,9.202980198852441e-11,2.331243458578306e-13,1.0283793952465032e-13,9.50279395419389e-13,7.802476267146754e-13,8.222453099644014e-12,2.5404432776066065e-14,0.49
3.39998755905211e-06,1.3999899451060413e-06,9.884892689649406e-10,1.2000363734136638e-11,9e-08,2.098215038480184e-10,1.7485579282699795e-13,1.597200500971791e-15,2.0431589582057466e-15,0.0,2.4998950926931825e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9802072141702253e-08,9.993825584279033e-09,6.930748599150771e-10,6.911086183152093e-12,1.0413536747026318e-14,1.0413536747026318e-14,1.0617441572097026e-10,1.961278278599043e-10,1.5999989958781814e-07,9.195560419630515e-11,2.3781593722875117e-13,1.0490730681704338e-13,9.882336069612263e-13,8.118078933508471e-13,8.725993050434178e-12,2.746015379235678e-14,0.5
3.399987310091896e-06,1.3999893775726437e-06,9.882603288360945e-10,1.2238956530326782e-11,9e-08,2.0981786194441124e-10,1.7835137581576157e-13,1.65460373773886e-15,2.1320763382691062e-15,0.0,2.4998930250121098e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9798152822926626e-08,9.993703893819755e-09,6.929378699023478e-10,7.04751108064436e-12,1.0832330885190611e-14,1.0832330885190611e-14,1.0629610618024864e-10,1.9997634782689338e-10,1.5999989741412934e-07,9.188013436045985e-11,2.425037267947447e-13,1.0697498788956568e-13,1.0268848607872732e-12,8.439557732858903e-13,9.249551502227759e-12,2.9634546101292414e-14,0.51
3.3999870610544397e-06,1.3999887889919308e-06,9.880314362151013e-10,1.2477494046385697e-11,9e-08,2.0981421724696914e-10,1.8184689785266794e-13,1.7129692740010813e-15,2.222886205531963e-15,0.0,2.4998909590421318e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9794234850365294e-08,9.993582303638289e-09,6.928009386874496e-10,7.183866140580427e-12,1.1259309967429727e-14,1.1259309967429727e-14,1.0641769636171568e-10,2.0382225011923826e-10,1.5999989523121744e-07,9.180340595282786e-11,2.471876580874434e-13,1.0904095786784278e-13,1.06622599543947e-12,8.766852441577599e-13,9.793446810150634e-12,3.194557876020788e-14,0.52
3.3999868119373167e-06,1.3999881789696239e-06,9.878025909481103e-10,1.2715976294215062e-11,9e-08,2.098105697573576e-10,1.853423588915589e-13,1.7722969107431628e-15,2.315587139742237e-15,0.0,2.4998888948138106e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.979031821586552e-08,9.993460815497935e-09,6.926640662395773e-10,7.320151399501653e-12,1.1694469889204052e-14,1.1694469889204052e-14,1.0653918450206886e-10,2.07665547501018e-10,1.5999989303893015e-07,9.172542384846247e-11,2.5186766181541023e-13,1.1110518618909464e-13,1.1062544945324327e-12,9.099942008864259e-13,1.0358072745326101e-11,3.4396006755275294e-14,0.53
3.3999865627423865e-06,1.399987547095071e-06,9.87573792858421e-10,1.2954403285588262e-11,9e-08,2.0980691947707886e-10,1.888377588903552e-13,1.8325868654814543e-15,2.410177463473673e-15,0.0,2.4998868323591637e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9786402919879364e-08,9.993339431248893e-09,6.925272525300625e-10,7.456366891272376e-12,1.2137806943765209e-14,1.2137806943765209e-14,1.066605687511103e-10,2.1150624192513267e-10,1.5999989083712912e-07,9.164619072413892e-11,2.5654366540823014e-13,1.1316764083596313e-13,1.1469690294690124e-12,9.4388154007726e-13,1.0943842363448603e-11,3.698469469333318e-14,0.54
3.3999863134651806e-06,1.3999868929817995e-06,9.873450418030769e-10,1.3192775032468149e-11,9e-08,2.0980326640787625e-10,1.9233309780095392e-13,1.893838740608728e-15,2.5066558790884483e-15,0.0,2.4998847717080603e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9782488950151534e-08,9.993218152613037e-09,6.923904975270812e-10,7.5925126537103e-12,1.2589316836916601e-14,1.2589316836916601e-14,1.0678184738696703e-10,2.153443513101629e-10,1.5999988862565548e-07,9.156571250299479e-11,2.6121560113780123e-13,1.1522829193917492e-13,1.1883665175559114e-12,9.783446790715247e-13,1.1551140241237135e-11,3.97162523967434e-14,0.55
3.3999860641012297e-06,1.3999862162433366e-06,9.871163376391225e-10,1.343109154681757e-11,9e-08,2.0979961055149314e-10,1.958283755752521e-13,1.956052138517755e-15,2.6050210889487388e-15,0.0,2.49988271289037e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.977857629442674e-08,9.993096981312238e-09,6.922538011988089e-10,7.72858872463313e-12,1.3048995274461634e-14,1.3048995274461634e-14,1.0690301868776601e-10,2.1917989357468926e-10,1.5999988640435035e-07,9.148399510816774e-11,2.6588340127602153e-13,1.1728710962945674e-13,1.2304438760998315e-12,1.0133810352104817e-12,1.2180350955410696e-11,4.2595289687867845e-14,0.56
3.3999858146460643e-06,1.3999855164932094e-06,9.86887680223602e-10,1.3669352840599381e-11,9e-08,2.0979595190967297e-10,1.9932359216514682e-13,2.0192266616013077e-15,2.705271795416721e-15,0.0,2.4998806559359623e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.977466494044969e-08,9.99297591906837e-09,6.921171635134216e-10,7.864595141858569e-12,1.351683796220371e-14,1.351683796220371e-14,1.0702408093163427e-10,2.2301288663729245e-10,1.5999988417305487e-07,9.14010444627954e-11,2.705469980947892e-13,1.1934406403753526e-13,1.2731980224074747e-12,1.048988025835393e-12,1.2831859082688286e-11,4.5626416389068393e-14,0.5700000000000001
3.399985565095216e-06,1.3999847933449448e-06,9.866590694135591e-10,1.3907558925776426e-11,9e-08,2.0979229048415905e-10,2.0281874752253507e-13,2.0833619122521573e-15,2.8074067008545697e-15,0.0,2.4998786008747057e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.977075487596509e-08,9.992854967603305e-09,6.91980584439095e-10,8.000531943204323e-12,1.3992840605946226e-14,1.3992840605946226e-14,1.0714503239669878e-10,2.2684334841655307e-10,1.5999988193161016e-07,9.13168664900154e-11,2.752063238660023e-13,1.213991252941372e-13,1.3166258737855428e-12,1.0851630682875202e-12,1.350604919978889e-11,4.8814242322706887e-14,0.58
3.3999853154442153e-06,1.3999840464120702e-06,9.864305050660381e-10,1.4145709814311565e-11,9e-08,2.097886262766948e-10,2.06313841599314e-13,2.1484574928630774e-15,2.911424507624464e-15,0.0,2.49987654773647e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9766846088717657e-08,9.992734128638917e-09,6.918440639440048e-10,8.136399166488097e-12,1.4476998911492595e-14,1.4476998911492595e-14,1.0726587136108654e-10,2.3067129683105183e-10,1.5999987967985732e-07,9.123146711296537e-11,2.79861310861559e-13,1.2345226352998927e-13,1.3607243475407387e-12,1.1219035799081258e-12,1.4203305883431526e-11,5.2163377311145276e-14,0.59
3.3999850656780045e-06,1.3999832755434863e-06,9.862019871896778e-10,1.4383805512955656e-11,9e-08,2.0978495928869397e-10,2.0980887435687323e-13,2.214511258587177e-15,3.0173259850466505e-15,0.0,2.499874496532366e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9762938547877295e-08,9.992613402807088e-09,6.917076020047517e-10,8.272196839886164e-12,1.4969309417333252e-14,1.4969309417333252e-14,1.0738659719291599e-10,2.344967718116568e-10,1.599998774176686e-07,9.114485556606792e-11,2.845119338309618e-13,1.2550346763350848e-13,1.4054885263226718e-12,1.1592054067925312e-12,1.492377063634701e-11,5.568755584330368e-14,0.6
3.3999848157869996e-06,1.3999824804664008e-06,9.859735157147394e-10,1.462184603115426e-11,9e-08,2.0978128952174077e-10,2.133038457516945e-13,2.28152196793639e-15,3.125110833781559e-15,0.0,2.4998724472832046e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9759032232217473e-08,9.992492791303247e-09,6.915711985935805e-10,8.407924996559615e-12,1.546976823144231e-14,1.546976823144231e-14,1.0750720869675759e-10,2.3831980190843094e-10,1.5999987514490007e-07,9.105703937174326e-11,2.891581455619184e-13,1.2755271679500038e-13,1.4509144413363858e-12,1.1970652074025103e-12,1.5667710635515212e-11,5.939579476790478e-14,0.61
3.3999845657742363e-06,1.3999816606275363e-06,9.857450903908346e-10,1.4859831384563873e-11,9e-08,2.097776169778121e-10,2.1679875572894766e-13,2.3494904615384915e-15,3.2347762913781037e-15,0.0,2.4998704000321476e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9755127142646497e-08,9.992372296621722e-09,6.914348536726963e-10,8.54358368115885e-12,1.597837046951396e-14,1.597837046951396e-14,1.0762770337828242e-10,2.4214038944027194e-10,1.599998728613709e-07,9.096802210648532e-11,2.9379984822326914e-13,1.2959996785197877e-13,1.4970003100746295e-12,1.2354815125909767e-12,1.64356827194958e-11,6.32862374323553e-14,0.62
3.3999843156343976e-06,1.3999808156592598e-06,9.855167110871417e-10,1.5097761584730157e-11,9e-08,2.0977394165862505e-10,2.202936042412896e-13,2.4184162019319865e-15,3.346321225643941e-15,0.0,2.4998683548075632e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9751223265422295e-08,9.992251920397141e-09,6.912985672109496e-10,8.679172930729846e-12,1.6495111904002357e-14,1.6495111904002357e-14,1.0774807960286368e-10,2.459585540876895e-10,1.5999987056692464e-07,9.087780995847682e-11,2.9843697748694604e-13,1.3164519243659178e-13,1.5437429029926862e-12,1.274451613931987e-12,1.7228052008641758e-11,6.736422402450635e-14,0.63
3.3999840653621673e-06,1.3999799451939385e-06,9.85288377672839e-10,1.5335636643198784e-11,9e-08,2.0977026356589653e-10,2.2378839124137717e-13,2.4882986516553805e-15,3.459744504386728e-15,0.0,2.4998663116378187e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.974732058680279e-08,9.99213166426413e-09,6.911623391771901e-10,8.814692782318578e-12,1.701998830736165e-14,1.701998830736165e-14,1.078683357358745e-10,2.497743155311932e-10,1.5999986826140496e-07,9.078640911590051e-11,3.030694690248812e-13,1.3368836218098753e-13,1.5911389905458402e-12,1.313972802999598e-12,1.8045183623306072e-11,7.1635094732209e-14,0.64
3.399983814952228e-06,1.3999790488639397e-06,9.850600900171043e-10,1.5573456571515418e-11,9e-08,2.097665827013436e-10,2.2728311668186727e-13,2.5591372732471784e-15,3.5750449954141225e-15,0.0,2.4998642705512823e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9743419093045912e-08,9.992011529857317e-09,6.91026169540268e-10,8.950143272971021e-12,1.7552995452045993e-14,1.7552995452045993e-14,1.0798847014268805e-10,2.5358769345129287e-10,1.5999986594465542e-07,9.069382576693913e-11,3.076972585090067e-13,1.357294487173141e-13,1.639185343189375e-12,1.3540423713678668e-12,1.888744268384173e-11,7.610418974331438e-14,0.65
3.3999835643992635e-06,1.3999781263016303e-06,9.848318479891162e-10,1.5811221381225726e-11,9e-08,2.0976289906668322e-10,2.3077778051541675e-13,2.6309315292458853e-15,3.6922215665337795e-15,0.0,2.499862231576322e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9739518770409588e-08,9.991891518811327e-09,6.908900582690336e-10,9.085524439733153e-12,1.809412911050954e-14,1.809412911050954e-14,1.0810848118867749e-10,2.573987075284981e-10,1.599998636165197e-07,9.060006609977544e-11,3.123202816112546e-13,1.377684236777196e-13,1.6878787313785746e-12,1.39465761061085e-12,1.9755194310601718e-11,8.077684924567358e-14,0.66
3.3999833136979572e-06,1.3999771771393776e-06,9.846036514580525e-10,1.604893108387538e-11,9e-08,2.097592126636324e-10,2.342723826946825e-13,2.7036808821900065e-15,3.811273085553357e-15,0.0,2.4998601947413053e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9735619605151744e-08,9.991771632760789e-09,6.907540053323368e-10,9.220836319650948e-12,1.8643385055206445e-14,1.8643385055206445e-14,1.0822836723921596e-10,2.612073774433187e-10,1.5999986127684137e-07,9.050513630259218e-11,3.1693847400355704e-13,1.3980525869435218e-13,1.7372159255687228e-12,1.435815812302605e-12,2.0648803623939022e-11,8.56584134271377e-14,0.67
3.3999830628370484e-06,1.399976201171274e-06,9.843755004076184e-10,1.628658568768189e-11,9e-08,2.0975552349368454e-10,2.377669231785226e-13,2.7773844317332483e-15,3.9321990004401525e-15,0.0,2.4998581600617273e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9731721570817086e-08,9.99165187259289e-09,6.906180107045803e-10,9.35607894342456e-12,1.9200759624377088e-14,1.9200759624377088e-14,1.0834812740711394e-10,2.650137374649833e-10,1.599998589254853e-07,9.040904436991728e-11,3.21551800510819e-13,1.4183993827234253e-13,1.7871926899880188e-12,1.4775134039954944e-12,2.1568469068554594e-11,9.075992570005794e-14,0.68
3.39998281180208e-06,1.399975198278344e-06,9.841473948830803e-10,1.652418519907378e-11,9e-08,2.0975183155821296e-10,2.412614019291286e-13,2.8520410824668575e-15,4.054999071016265e-15,0.0,2.4998561275461634e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9727824634116565e-08,9.991532238793051e-09,6.904820743631512e-10,9.491252338343048e-12,1.976624946039046e-14,1.976624946039046e-14,1.084677612069539e-10,2.688178297046345e-10,1.5999985656232774e-07,9.031179926724829e-11,3.261602416286229e-13,1.438724538364711e-13,1.8378042479846634e-12,1.5197463488019355e-12,2.251429949552988e-11,9.60954951466634e-14,0.6900000000000001
3.399982560596054e-06,1.3999741678666688e-06,9.839193345933707e-10,1.6761729634253487e-11,9e-08,2.0974813685924744e-10,2.447558188904805e-13,2.9276508046790243e-15,4.179671353327944e-15,0.0,2.4998540972409927e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.972392879909648e-08,9.991412734041712e-09,6.903461962691305e-10,9.62635655033149e-12,2.033984954405065e-14,2.033984954405065e-14,1.085872659582921e-10,2.726196534301953e-10,1.5999985418718264e-07,9.021340465532347e-11,3.3076369223795863e-13,1.4590275900696344e-13,1.8890487779304093e-12,1.5625131472381725e-12,2.3486893238375407e-11,1.016624819830599e-13,0.7000000000000001
3.3999823092129413e-06,1.3999731095879666e-06,9.83691319421371e-10,1.6999219004368435e-11,9e-08,2.097444393984782e-10,2.482501740159772e-13,3.0042130174871276e-15,4.306214784602078e-15,0.0,2.4998520691730437e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9720034050493548e-08,9.991293359884069e-09,6.902103763920329e-10,9.761391615676548e-12,2.092155571551117e-14,2.092155571551117e-14,1.087066401159366e-10,2.7641923006779427e-10,1.599998517998961e-07,9.01138669384645e-11,3.353620914990689e-13,1.4793082695628947e-13,1.9409229298800367e-12,1.6058109874934017e-12,2.4486595473802518e-11,1.074669088187012e-13,0.71
3.3999820576467144e-06,1.3999720230939558e-06,9.834633492499636e-10,1.7236653320566072e-11,9e-08,2.0974073917759553e-10,2.5174446725901765e-13,3.0817271400085487e-15,4.43462830206556e-15,0.0,2.499850043369143e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9716140373044494e-08,9.991174117865309e-09,6.900746147013728e-10,9.89635757066489e-12,2.1511363814925572e-14,2.1511363814925572e-14,1.088258821346955e-10,2.802165810435602e-10,1.5999984940031432e-07,9.001319252099309e-11,3.399553785721965e-13,1.4995663085691927e-13,1.9934233538883274e-12,1.6496370577568203e-12,2.5513751378522587e-11,1.1351479826304128e-13,0.72
3.399981805891345e-06,1.3999709080363552e-06,9.8323542396203e-10,1.747403259399383e-11,9e-08,2.0973703619828965e-10,2.5523869857300064e-13,3.1601925913606664e-15,4.5649108429452786e-15,0.0,2.4998480198561186e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9712247751486043e-08,9.991055009530627e-09,6.899389111666646e-10,1.0031254451583174e-11,2.2109269682447377e-14,2.2109269682447377e-14,1.0894499046937681e-10,2.840117277836218e-10,1.5999984698828342e-07,8.991138780723094e-11,3.4454349261758395e-13,1.5198014388132275e-13,2.0465467000100616e-12,1.693988546217624e-12,2.6568706129246952e-11,1.198121729255339e-13,0.73
3.3999815539408062e-06,1.3999697640668827e-06,9.83007543440452e-10,1.7711356835799143e-11,9e-08,2.097333304622508e-10,2.5873286791132513e-13,3.239608790660861e-15,4.697061344468124e-15,0.0,2.4998459986607977e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9708356170554913e-08,9.990936036425215e-09,6.898032657574229e-10,1.0166082294718066e-11,2.2715269158230115e-14,2.2715269158230115e-14,1.0906396357478863e-10,2.8780469171410764e-10,1.599998445636496e-07,8.980845920149972e-11,3.491263727954741e-13,1.5400133920196994e-13,2.10028961830002e-12,1.7388626410650097e-12,2.765180490268696e-11,1.2636505541563292e-13,0.74
