Time,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,k22,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,k33,k34,k35,k36,k37,k38,k39,k40,k41,k42,IIa_plus_1_2mIIa,k43,k44,compartment_1,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R6b,R8b,R12b,R18b,R28,R29
3.34,0.0,0.0,9.967144203019043e-09,0.0,1.3285579698096486e-10,4.510633123049754e-11,9.255038658163267e-10,0.0,1.5999835279721289e-07,0.0,9e-08,0.0,2.0868110867657978e-10,1.3980975522021455e-06,6.5642123362652e-10,4.2981747967589646e-11,5.4571325562251916e-14,9.933918423109376e-14,4.431078712183412e-13,4.431078712183412e-13,1.8659818700352422e-08,1.2915582002375635e-09,2.6456748526795597e-11,2.2166354194999517e-11,1.8363013736669914e-09,2.4994436357908665e-09,5.563642091339711e-13,0.0,3.399879096083043e-06,1.2620655094012214e-12,4.089420743226071e-11,1.164980813905319e-12,7.758199701772668e-11,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,3.1290655142167164e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,5.844557001965634e-12,2.1216650129398701e-13,0.0,0.0,0.0,4.729728846163335e-13,1.2150407786505328e-11,8.94219315595281e-14,8.730328808078433e-13,2.57890483485957e-13,9.933918423109376e-17,5.4571325562251915e-17,3.4539468685215905e-10,1.80116310879932e-11,1.4157770533691138e-09,7.287384549377536e-13,1.0126636815985946e-13,0.0,0.0,2.300341089773494e-13,4.432673884651676e-11,3.476503641770993e-13,2.234086885180412e-11,0.0,0.0,0.0,8.145813106949688e-13,1.4075634913824693e-09,1.9031521179444892e-13,1.027951521355025e-10
3.35,0.0,0.0,9.9670837482973e-09,0.0,1.329162517027069e-10,4.4933144330736335e-11,9.252925312690064e-10,0.0,1.5999834213999744e-07,0.0,9e-08,0.0,2.086767383197487e-10,1.3980833637532676e-06,6.562997546736866e-10,4.3099749041898885e-11,5.4880891503033494e-14,9.992350822413457e-14,4.456918599647368e-13,4.456918599647368e-13,1.8655333900036505e-08,1.2958630476286964e-09,2.6554640677941227e-11,2.2248415188553394e-11,1.8499507928415397e-09,2.499442625075313e-09,5.573749246875221e-13,0.0,3.39987842200791e-06,1.264361438225217e-12,4.133912754346246e-11,1.1684572808027674e-12,7.780538015852877e-11,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,3.145233482678854e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,5.822081364044129e-12,2.121167674691403e-13,0.0,0.0,0.0,4.711521117744519e-13,1.214538522546487e-11,8.966474606711657e-14,8.77985242056819e-13,2.5859848988128614e-13,9.992350822413457e-17,5.488089150303349e-17,3.452328225206657e-10,1.797995240519898e-11,1.4209733718065428e-09,7.368716786366936e-13,1.0087637962412567e-13,0.0,0.0,2.291508417645563e-13,4.465621525474448e-11,3.4764301449626934e-13,2.233576298885668e-11,0.0,0.0,0.0,8.193727674379034e-13,1.4127743644731405e-09,1.9031121339374865e-13,1.0353434921728855e-10
3.36,0.0,0.0,9.967023518584374e-09,0.0,1.3297648141563313e-10,4.4760336146778737e-11,9.25081311194924e-10,0.0,1.5999833143323897e-07,0.0,9e-08,0.0,2.0867236561794176e-10,1.3980691234058837e-06,6.561783259290834e-10,4.321769040226892e-11,5.519127320816079e-14,1.0050943494665253e-13,4.4828293593406447e-13,4.4828293593406447e-13,1.8650843314694057e-08,1.3001739981027468e-09,2.6652360917573513e-11,2.2330330036844743e-11,1.863648892705094e-09,2.4994416182554194e-09,5.583817445809106e-13,0.0,3.3998777446924532e-06,1.2666485439354377e-12,4.1787348188245556e-11,1.1719336741822152e-12,7.802871225454447e-11,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,3.161459982441037e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,5.799655199970918e-12,2.120670652615016e-13,0.0,0.0,0.0,4.693353294005973e-13,1.2140366122563333e-11,8.990742056181192e-14,8.829506528632286e-13,2.5930613799254655e-13,1.0050943494665254e-16,5.5191273208160794e-17,3.450709317689652e-10,1.7948017898237378e-11,1.4261602926779147e-09,7.45059643680186e-13,1.0048724488307594e-13,0.0,0.0,2.282695060655793e-13,4.498686659902436e-11,3.476356605804158e-13,2.2330659869934003e-11,0.0,0.0,0.0,8.241773665625507e-13,1.4179759573396412e-09,1.9030721279605554e-13,1.0427587047433736e-10
3.37,0.0,0.0,9.966963513384283e-09,0.0,1.330364866157252e-10,4.4587909312888427e-11,9.248702061537467e-10,0.0,1.5999832067680704e-07,0.0,9e-08,0.0,2.0866799057262524e-10,1.3980548312541283e-06,6.560569473580726e-10,4.33355720883183e-11,5.5502470197760027e-14,1.0109696345465193e-13,4.5088109556886805e-13,4.5088109556886805e-13,1.8646346921473562e-08,1.3044910770415947e-09,2.6749907875903876e-11,2.241209757886014e-11,1.8773955679805122e-09,2.4994406153226316e-09,5.593846773688195e-13,0.0,3.399877064124891e-06,1.2689268458852108e-12,4.223888108328748e-11,1.1754099940013176e-12,7.825199333333657e-11,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,3.1777448877303615e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,5.777278848375401e-12,2.1201739478506364e-13,0.0,0.0,0.0,4.675225652280346e-13,1.2135350483033166e-11,9.014995512885644e-14,8.879291055421588e-13,2.6001342805744703e-13,1.0109696345465194e-16,5.550247019776003e-17,3.449090144255507e-10,1.7915830361860335e-11,1.4313377435284328e-09,7.53302377351634e-13,1.0009896985620721e-13,0.0,0.0,2.2739011531525496e-13,4.5318690336253325e-11,3.476283024307998e-13,2.2325559508481536e-11,0.0,0.0,0.0,8.289951003281457e-13,1.4231681962576188e-09,1.903032100025559e-13,1.0501970720820461e-10
3.38,0.0,0.0,9.966903732197658e-09,0.0,1.3309626780234902e-10,4.441586643438226e-11,9.246592167055271e-10,0.0,1.5999830987057131e-07,0.0,9e-08,0.0,2.0866361318526446e-10,1.3980404873928592e-06,6.559356189259619e-10,4.345339413971669e-11,5.581448199225517e-14,1.0168609280470556e-13,4.5348633531405237e-13,4.5348633531405237e-13,1.8641844697616956e-08,1.3088143097049804e-09,2.6847280198659748e-11,2.2493716666746436e-11,1.891190712679564e-09,2.4994396162683353e-09,5.603837316650941e-13,0.0,3.399876380293467e-06,1.271196363562149e-12,4.2693737918914525e-11,1.178886240217742e-12,7.847522342260616e-11,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,3.1940880719210037e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,5.754952644137283e-12,2.1196775615384545e-13,0.0,0.0,0.0,4.657138466842493e-13,1.2130338312106699e-11,9.039234985360553e-14,8.929205924134219e-13,2.607203603140033e-13,1.0168609280470557e-16,5.581448199225517e-17,3.4474707032089154e-10,1.7883392587173897e-11,1.43650565273581e-09,7.615999045861691e-13,9.97115603978808e-14,0.0,0.0,2.2651268280078848e-13,4.5651683906154287e-11,3.4762094004868384e-13,2.2320461917954238e-11,0.0,0.0,0.0,8.338259609985856e-13,1.4283510083383988e-09,1.9029920501443516e-13,1.0576585067804389e-10
3.39,0.0,0.0,9.966844174521789e-09,0.0,1.3315582547821826e-10,4.424421008763046e-11,9.24448343410677e-10,0.0,1.5999829901440152e-07,0.0,9e-08,0.0,2.0865923345732386e-10,1.3980260919176502e-06,6.558143405980045e-10,4.35711565961851e-11,5.612730811236838e-14,1.0227682205395551e-13,4.560986516168866e-13,4.560986516168866e-13,1.8637336620460208e-08,1.3131437212299058e-09,2.6944476547085255e-11,2.2575186165811925e-11,1.9050342201112506e-09,2.4994386210838583e-09,5.61378916142113e-13,0.0,3.399875693186451e-06,1.2734571165867226e-12,4.315193035887368e-11,1.1823624127891683e-12,7.869840255019301e-11,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,3.210489407544178e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,5.7326769183868316e-12,2.1191814948188758e-13,0.0,0.0,0.0,4.639092008909512e-13,1.2125329615015816e-11,9.063460482152818e-14,8.97925105801562e-13,2.6142693500053906e-13,1.0227682205395551e-16,5.612730811236838e-17,3.445850992874317e-10,1.785070736152247e-11,1.44166394951021e-09,7.699522479777366e-13,9.93250222973233e-14,0.0,0.0,2.2563722166175436e-13,4.5985844731477004e-11,3.476135734353315e-13,2.2315367111815937e-11,0.0,0.0,0.0,8.386699408424351e-13,1.4335243215290573e-09,1.9029519783287806e-13,1.0651429210112779e-10
3.4,0.0,0.0,9.966784839850649e-09,0.0,1.3321516014935814e-10,4.4072942820057e-11,9.242375868299394e-10,0.0,1.599982881081675e-07,0.0,9e-08,0.0,2.0865485139026703e-10,1.3980116449247824e-06,6.556931123393988e-10,4.3688859497495934e-11,5.644094807912024e-14,1.0286915026011369e-13,4.587180409270066e-13,4.587180409270066e-13,1.863282266743394e-08,1.3174793366300321e-09,2.7041495597941886e-11,2.2656504954527443e-11,1.918925982890112e-09,2.49943762976047e-09,5.623702395301562e-13,0.0,3.3998750027921376e-06,1.27570912471083e-12,4.3613470040104235e-11,1.1858385116732892e-12,7.892153074407585e-11,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,3.2269487662980735e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,5.710451998505131e-12,2.118685748832461e-13,0.0,0.0,0.0,4.621086546640782e-13,1.2120324396991567e-11,9.08767201182071e-14,9.029426380358603e-13,2.621331523556863e-13,1.028691502601137e-16,5.644094807912024e-17,3.444231011595868e-10,1.7817777468372435e-11,1.4468125638941733e-09,7.783594277864891e-13,9.893936127862794e-14,0.0,0.0,2.247637448900985e-13,4.632117021819862e-11,3.4760620259200786e-13,2.2310275103538674e-11,0.0,0.0,0.0,8.435270321329321e-13,1.4386880646124926e-09,1.9029118845906886e-13,1.0726502265336849e-10
3.41,0.0,0.0,9.966725727674938e-09,0.0,1.332742723250689e-10,4.390206715013979e-11,9.240269475243621e-10,0.0,1.599982771517391e-07,0.0,9e-08,0.0,2.0865046698555664e-10,1.397997146511237e-06,6.555719341152887e-10,4.380650288347314e-11,5.675540141383026e-14,1.0346307648146275e-13,4.613444996964183e-13,4.613444996964183e-13,1.8628302816064003e-08,1.3218211807950827e-09,2.7138336043509208e-11,2.2737671924527557e-11,1.932865892944546e-09,2.4994366422893838e-09,5.633577106167756e-13,0.0,3.399874309098845e-06,1.2779524078163715e-12,4.4078368572509725e-11,1.1893145368278102e-12,7.914460803237269e-11,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,3.2434660190578175e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,5.688278208124343e-12,2.11819032471988e-13,0.0,0.0,0.0,4.60312234513801e-13,1.211532266326385e-11,9.11186958293389e-14,9.079731814503405e-13,2.628390126183864e-13,1.0346307648146274e-16,5.675540141383026e-17,3.44261075773742e-10,1.7784605687195275e-11,1.4519514267625533e-09,7.868214619464987e-13,9.855458300075557e-14,0.0,0.0,2.2389226533013893e-13,4.665765775572448e-11,3.4759882751997866e-13,2.2305185906602047e-11,0.0,0.0,0.0,8.483972271479945e-13,1.4438421672074999e-09,1.9028717689419082e-13,1.0801803346983886e-10
3.42,0.0,0.0,9.966666837482118e-09,0.0,1.333331625178897e-10,4.3731585567411034e-11,9.238164260552702e-10,0.0,1.599982661449863e-07,0.0,9e-08,0.0,2.0864608024465452e-10,1.3979825967746864e-06,6.554508058907627e-10,4.392408679399234e-11,5.707066763811704e-14,1.0405859977685648e-13,4.639780243794995e-13,4.639780243794995e-13,1.8623777043972088e-08,1.3261692784902393e-09,2.7234996591585507e-11,2.2818685980611664e-11,1.9468538415251146e-09,2.4994356586617544e-09,5.64341338246165e-13,0.0,3.399873612094919e-06,1.2801869859138195e-12,4.45466375387295e-11,1.1927904882104487e-12,7.936763444334115e-11,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,3.2600410358854075e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,5.666155867127954e-12,2.1176952236218521e-13,0.0,0.0,0.0,4.585199666445275e-13,1.2110324419061022e-11,9.136053204073435e-14,9.130167283837738e-13,2.635445160278907e-13,1.0405859977685648e-16,5.707066763811703e-17,3.440990229682496e-10,1.775119479334996e-11,1.4570804698224423e-09,7.953383660737748e-13,9.817069305753577e-14,0.0,0.0,2.230227956785677e-13,4.699530471708871e-11,3.4759144822051157e-13,2.2300099534492568e-11,0.0,0.0,0.0,8.532805181702231e-13,1.4489865597688406e-09,1.902831631394267e-13,1.087733156452929e-10
3.43,0.0,0.0,9.966608168756445e-09,0.0,1.3339183124356188e-10,4.356150053245742e-11,9.236060229842393e-10,0.0,1.5999825508777916e-07,0.0,9e-08,0.0,2.086416911690216e-10,1.3979679958134865e-06,6.553297276308543e-10,4.404161126898092e-11,5.738674627389878e-14,1.0465571920572084e-13,4.666186114330039e-13,4.666186114330039e-13,1.8619245328876326e-08,1.330523654355545e-09,2.733147596548851e-11,2.2899546040745168e-11,1.960889719212864e-09,2.499434678868682e-09,5.653211313185291e-13,0.0,3.3998729117687306e-06,1.282412879140791e-12,4.501828849391064e-11,1.1962663657789355e-12,7.95906100053788e-11,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,3.2766736860396757e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,5.6440852916510194e-12,2.1172004466790957e-13,0.0,0.0,0.0,4.567318769549072e-13,1.2105329669609562e-11,9.16022288383187e-14,9.180732711796861e-13,2.642496628237611e-13,1.0465571920572084e-16,5.738674627389878e-17,3.4393694258342673e-10,1.7717547557964805e-11,1.4621996256130923e-09,8.039101534745986e-13,9.778769697766791e-14,0.0,0.0,2.221553484844517e-13,4.733410845915502e-11,3.4758406469487513e-13,2.2295016000702995e-11,0.0,0.0,0.0,8.581768974869108e-13,1.454121173587318e-09,1.902791471959585e-13,1.0953086023468718e-10
3.44,0.0,0.0,9.966549720979014e-09,0.0,1.3345027902099297e-10,4.3391814476920526e-11,9.233957388730681e-10,0.0,1.5999824397998777e-07,0.0,9e-08,0.0,2.0863729976011791e-10,1.3979533437266683e-06,6.552086993005421e-10,4.41590763484182e-11,5.770363684339348e-14,1.0525443382805428e-13,4.692662573160629e-13,4.692662573160629e-13,1.8614707648591876e-08,1.334884332905302e-09,2.7427772904056047e-11,2.2980251036060597e-11,1.9749734159276312e-09,2.499433702901211e-09,5.662970987894532e-13,0.0,3.3998722081086763e-06,1.28463010776062e-12,4.549333296547959e-11,1.1997421694910132e-12,7.981353474702347e-11,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,3.2933638379862255e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,5.62206679408043e-12,2.116705995032275e-13,0.0,0.0,0.0,4.549479910378373e-13,1.2100338420133719e-11,9.184378630813165e-14,9.231428021863602e-13,2.6495445324587115e-13,1.0525443382805427e-16,5.770363684339348e-17,3.437748344615529e-10,1.7683666747818663e-11,1.4673088275058444e-09,8.125368351541634e-13,9.740560022472246e-14,0.0,0.0,2.212899361492347e-13,4.7674066322817254e-11,3.475766769443393e-13,2.22899353187317e-11,0.0,0.0,0.0,8.630863573900449e-13,1.4592459407898479e-09,1.902751290649676e-13,1.102906582537011e-10
3.45,0.0,0.0,9.966491493627787e-09,0.0,1.3350850637222007e-10,4.3222529803496964e-11,9.231855742837517e-10,0.0,1.5999823282148235e-07,0.0,9e-08,0.0,2.086329060194026e-10,1.397938640613931e-06,6.550877208647491e-10,4.427648207233551e-11,5.802133886911948e-14,1.0585474270442875e-13,4.719209584901889e-13,4.719209584901889e-13,1.8610163981031526e-08,1.3392513385274726e-09,2.7523886161646743e-11,2.3060799910858773e-11,1.989104820936364e-09,2.4994327307503313e-09,5.672692496692737e-13,0.0,3.3998715011031793e-06,1.2868386921609281e-12,4.5971782452914025e-11,1.203217899304438e-12,8.003640869695355e-11,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,3.310111359407388e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,5.6001006830551384e-12,2.1162118698219457e-13,0.0,0.0,0.0,4.5316833418046743e-13,1.2095350675855147e-11,9.208520453632779e-14,9.282253137568457e-13,2.6565888753440647e-13,1.0585474270442875e-16,5.802133886911947e-17,3.436126984468676e-10,1.764955512522141e-11,1.47240800970405e-09,8.212184198255282e-13,9.702440819714186e-14,0.0,0.0,2.204265709267382e-13,4.801517563320025e-11,3.475692849701754e-13,2.2284857502081987e-11,0.0,0.0,0.0,8.680088901763156e-13,1.464360794339532e-09,1.902711087476345e-13,1.1105270067925826e-10
3.46,0.0,0.0,9.966433486177634e-09,0.0,1.3356651382237372e-10,4.3053648885938775e-11,9.229755297784541e-10,0.0,1.5999822161213317e-07,0.0,9e-08,0.0,2.0862850994833392e-10,1.397923886575632e-06,6.54966792288343e-10,4.439382848081632e-11,5.833985187389553e-14,1.0645664489599014e-13,4.745827114192777e-13,4.745827114192777e-13,1.8605614304206302e-08,1.3436246954830783e-09,2.7619814508140692e-11,2.3141191622609922e-11,2.0032838228614264e-09,2.499431762406978e-09,5.682375930224466e-13,0.0,3.3998707907406888e-06,1.2890386528521973e-12,4.6453648427514494e-11,1.2066935551769777e-12,8.025923188398834e-11,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,3.3269161172121656e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,5.57818726346641e-12,2.1157180721885012e-13,0.0,0.0,0.0,4.513929313642062e-13,1.209036644199256e-11,9.23264836091767e-14,9.3332079824896e-13,2.6636296592986547e-13,1.0645664489599014e-16,5.833985187389554e-17,3.434505343855679e-10,1.7615215447893806e-11,1.4774971072429843e-09,8.299549139188736e-13,9.664412622824178e-14,0.0,0.0,2.1956526492316298e-13,4.8357433699860345e-11,3.475618887736559e-13,2.227978256426147e-11,0.0,0.0,0.0,8.729444881471191e-13,1.46946566803573e-09,1.9026708624513916e-13,1.1181697845004692e-10
3.47,0.0,0.0,9.966375698100367e-09,0.0,1.3362430189964122e-10,4.288517406905362e-11,9.227656059194816e-10,0.0,1.5999821035181055e-07,0.0,9e-08,0.0,2.0862411154836928e-10,1.3979090817127806e-06,6.548459135361357e-10,4.4511115613996414e-11,5.865917538084142e-14,1.0706013946445917e-13,4.772515125696118e-13,4.772515125696118e-13,1.860105859622605e-08,1.3480044279056006e-09,2.771555672894016e-11,2.3221425141954847e-11,2.0175103096889192e-09,2.4994307978620336e-09,5.692021379669185e-13,0.0,3.3998700770096808e-06,1.2912300104663417e-12,4.693894233217632e-11,1.2101691370664136e-12,8.048200433708841e-11,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,3.3437779775461843e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,5.5563268364580604e-12,2.1152246032721198e-13,0.0,0.0,0.0,4.496218072647262e-13,1.2085385723761376e-11,9.25676236130633e-14,9.38429248025297e-13,2.6706668867306035e-13,1.0706013946445918e-16,5.865917538084142e-17,3.4328834212580626e-10,1.7580650468846656e-11,1.482576055989772e-09,8.387463215910731e-13,9.626475958621209e-14,0.0,0.0,2.1870603009709033e-13,4.870083781698623e-11,3.475544883560549e-13,2.2274710518781407e-11,0.0,0.0,0.0,8.778931436085651e-13,1.4745604965141328e-09,1.902630615586608e-13,1.1258348246704125e-10
3.48,0.0,0.0,9.966318128864777e-09,0.0,1.3368187113523059e-10,4.2717107668705124e-11,9.225558032692554e-10,0.0,1.5999819904038495e-07,0.0,9e-08,0.0,2.0861971082096518e-10,1.3978942261270291e-06,6.547250845728837e-10,4.462834351206392e-11,5.897930891337816e-14,1.0766522547213188e-13,4.799273584098627e-13,4.799273584098627e-13,1.859649683530004e-08,1.3523905598003787e-09,2.7811111624970234e-11,2.3301499452706035e-11,2.031784168776988e-09,2.499429837106327e-09,5.701628936734947e-13,0.0,3.3998693598986577e-06,1.2934127857552788e-12,4.742767558116119e-11,1.2136446449305387e-12,8.070472608535582e-11,0.0,0.0031,3200000.0,0.0031,23000000.0,440000.0,13000000.0,23000.0,1.05,25000000.0,6.0,19.0,22000000.0,2.4,10000000.0,1.8,7500.0,20000000.0,0.005,10000000.0,0.001,100000000.0,8.2,22000.0,0.006,0.001,20000000.0,0.2,400000000.0,103.0,100000000.0,63.5,15000000.0,0.00036,900000.0,0.00011,320000000.0,50000000.0,1500.0,7100.0,490.0,7100.0,230.0,3.360696805801641e-09,5700.0,3000000.0,1.0,0.0,0.0,0.0,5.534519699426698e-12,2.114731464212711e-13,0.0,0.0,0.0,4.4785498625197147e-13,1.2080408526373358e-11,9.280862463448784e-14,9.435506554532307e-13,2.677700560051176e-13,1.0766522547213189e-16,5.897930891337816e-17,3.431261215176879e-10,1.7545862936259223e-11,1.487644792643297e-09,8.475926447355627e-13,9.588631347411811e-14,0.0,0.0,2.1784887825948378e-13,4.904538526359952e-11,3.475470837186478e-13,2.226964137915603e-11,0.0,0.0,0.0,8.828548488714814e-13,1.4796452152468332e-09,1.9025903468937792e-13,1.1335220359402195e-10
