Time,pRB,pRBp,E2F1,CycDi,CycDa,AP1,pRBpp,CycEi,CycEa,k1,Km1,J11,J61,k16,k61,phi_pRB,kp,k2,a,Km2,J12,J62,phi_E2F1,k3,k23,J13,J63,k34,Km4,phi_CycDi,k43,phi_CycDa,Fm,k25,J15,J65,phi_AP1,k67,k76,phi_pRBpp,phi_pRBp,k28,J18,J68,k89,Km9,k98,phi_CycEi,phi_CycEa,cell,pRB_synthesis,pRB_phosphorylation,pRBp_dephosphorylation,pRB_degradation,E2F1_synthesis,E2F1_degradation,CycD_synthesis,CycD_inibition,CycD_activation,CycD_degradation,CycD_degradation2,AP1_synthesis,Ap1_degradation,pRBp_phosphorylation,pRBpp_dephosphorylation,pRBpp_degradation,pRBp_degradation,CycE_synthesis,CycE_activation,CycE_inibition,CycE_degradation,CycE_degradation2
4.5200000000000005,0.7468941077328399,0.06886598738651831,0.25826225991573315,0.1145637742746307,0.08767395860770354,0.11951882535456147,0.06997762359559194,0.08148595100660151,0.09970087649793954,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13472281004824327,0.02619326523428267,0.02065979621595549,0.0037344705386641998,0.05586711315765591,0.025826225991573318,0.006175968635368904,0.0008767395860770354,0.0010363615487374315,0.002634966808316506,0.002630218758231106,0.005307260722649522,0.0011951882535456146,0.004806199512332346,0.006997762359559194,0.002799104943823678,0.0041319592431910985,0.006835625896849457,0.005431620733805746,0.0009970087649793955,0.004889157060396091,0.004985043824896978
4.53,0.7481483278359157,0.06890199980289861,0.25856257847359515,0.11459759231313177,0.08764925797884046,0.11955994325175902,0.06992776314838133,0.08146109277816414,0.09969536548142247,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13468963327594224,0.026229858317171312,0.020670599940869585,0.0037407416391795783,0.0558790801985946,0.025856257847359516,0.006177918823505651,0.0008764925797884047,0.0010364414455250614,0.0026357446232020305,0.002629477739365214,0.005307101183985334,0.0011955994325175902,0.004808447036925613,0.006992776314838133,0.002797110525935253,0.004134119988173916,0.006837173058130396,0.005429949421145435,0.0009969536548142246,0.004887665566689848,0.004984768274071124
4.54,0.749401896007347,0.0689381756215996,0.25886271648578607,0.11463141880972037,0.08762456802712201,0.11960105545052131,0.0698779949735782,0.0814362810441134,0.09968984107802509,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13465644413811226,0.02626640696654,0.02068145268647988,0.003747009480036735,0.05589104962287217,0.02588627164857861,0.006179869089876724,0.0008762456802712201,0.0010365213543260285,0.0026365226326235686,0.00262873704081366,0.005306942218742186,0.0011960105545052132,0.004810705040348372,0.006987799497357821,0.0027951197989431282,0.004136290537295976,0.006838715639040351,0.005428281180077173,0.000996898410780251,0.004886176862646805,0.004984492053901255
4.55,0.7506548130955704,0.06897451380288461,0.25916267415639527,0.11466525376401784,0.08759988874840019,0.11964216195687419,0.06982831904583874,0.08141151569915256,0.0996843033264119,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13462324286280034,0.02630291124624924,0.02069235414086538,0.003753274065477852,0.05590302141282017,0.02591626741563953,0.006181819432682209,0.0008759988874840019,0.0010366012751417744,0.0026373008365724103,0.0026279966624520056,0.005306783823560852,0.0011964216195687418,0.004812973449002974,0.006982831904583874,0.0027931327618335496,0.004138470828173076,0.00684025365619225,0.0054266160036801,0.000996843033264119,0.004884690941949154,0.0049842151663205955
4.5600000000000005,0.7519070799474454,0.06901101331210253,0.2594624516891322,0.1146990971756205,0.08757522013852868,0.11968326277679843,0.06977873533912131,0.0813867966382865,0.09967875226515491,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13459002967639158,0.02633937122004633,0.02070330399363076,0.0037595353997372273,0.05591499555082726,0.02594624516891322,0.0061837698501364105,0.0008757522013852869,0.0010366812079735342,0.0026380792350392717,0.0026272566041558604,0.005306625995108354,0.0011968326277679844,0.004815252189653063,0.006977873533912131,0.002791149413564852,0.004140660798726152,0.0068417871261186175,0.005424953885053082,0.000996787522651549,0.00488320779829719,0.004983937613257746
4.57,0.753158697408246,0.06904767311965802,0.2597620492873273,0.11473294904409984,0.08755056219336282,0.11972435791623022,0.06972924382669245,0.08136212375682018,0.09967318793273394,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1345568048036228,0.02637578695156511,0.020714301935897406,0.00376579348704123,0.055926972019339,0.025976204928732732,0.006185720340467711,0.0008755056219336282,0.001036761152822337,0.002638857828014296,0.0026265168658008847,0.005306468730077708,0.0011972435791623023,0.004817541189421558,0.006972924382669245,0.002789169753067698,0.004142860387179481,0.006843316065272106,0.005423294817314596,0.0009967318793273395,0.004881727425409211,0.004983659396636697
4.58,0.7544096663216527,0.06908449220098162,0.2600614671539336,0.11476680936900259,0.08752591490875965,0.1197654473810614,0.06967984448113279,0.08133749695035676,0.09966761036753699,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13452356846759617,0.026412158504325895,0.020725347660294484,0.003772048331608264,0.0559389508008577,0.02600614671539336,0.006187670901918435,0.0008752591490875965,0.001036841109689008,0.0026396366154870596,0.0026257774472627895,0.0053063120251876815,0.001197654473810614,0.004819840375788608,0.006967984448113279,0.002787193779245312,0.004145069532058897,0.0068448404900260575,0.005421638793602618,0.0009966761036753699,0.004880249817021405,0.00498338051837685
4.59,0.7556599875297446,0.06912146953649992,0.26036070549152723,0.11480067814985105,0.08750127828057785,0.11980653117713984,0.06963053727434297,0.08131291611479606,0.0996620196078605,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13449032088979265,0.026448485941735274,0.020736440860949976,0.003778299937648723,0.055950931877942256,0.026036070549152725,0.00618962153274471,0.0008750127828057785,0.0010369210785741712,0.002640415597446574,0.0026250383484173355,0.005306155877182544,0.0011980653117713983,0.00482214967658955,0.006963053727434297,0.0027852214909737188,0.004147288172189995,0.006846360416675047,0.005419985807074514,0.000996620196078605,0.004878774966887763,0.004983100980393025
4.6000000000000005,0.7569096618729914,0.06915860411160583,0.2606597645023092,0.1148345553861432,0.08747665230467777,0.11984760931026969,0.06958132217754955,0.08128838114633279,0.09965641569190972,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1344570622900856,0.026484769327085957,0.02074758123348175,0.003784548309364957,0.055962915233207906,0.026065976450230923,0.006191572231216324,0.0008747665230467777,0.0010370010594782503,0.0026411947738812936,0.002624299569140333,0.005306000282831829,0.001198476093102697,0.004824469020012885,0.006958132217754955,0.0027832528871019817,0.00414951624669635,0.006847875861435422,0.005418335850906936,0.0009965641569190972,0.004877302868779967,0.0049828207845954865
4.61,0.7581586901902443,0.06919589491662868,0.26095864438810595,0.11486844107735282,0.08745203697692142,0.11988868178621183,0.06953219916131095,0.08126389194145489,0.09965079865779897,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1344237928867539,0.02652100872355662,0.020758768474988604,0.0037907934509512214,0.05597490084932613,0.026095864438810595,0.006193522995616606,0.0008745203697692142,0.0010370810524014706,0.002641974144779115,0.0026235611093076423,0.005305845238930091,0.0011988868178621182,0.004826798334598226,0.0069532199161310955,0.0027812879664524384,0.004151753694997721,0.0068493868404458395,0.005416688918295697,0.0009965079865779897,0.0048758335164872935,0.004982539932889949
4.62,0.7594070733187299,0.06923334094680442,0.26125734535037093,0.11490233522292978,0.08742743229317244,0.11992974861068406,0.06948316819552343,0.08123944839694186,0.09964516854355199,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13439051289649537,0.026557204194211804,0.020770002284041324,0.00379703536659365,0.055986888709024435,0.026125734535037096,0.0061954738242422785,0.0008742743229317244,0.001037161057343861,0.0026427537101273847,0.0026228229687951733,0.005305690742296672,0.0011992974861068405,0.004829137549234267,0.006948316819552343,0.002779326727820937,0.0041540004568082645,0.006850893369767802,0.005415045002455671,0.00099645168543552,0.004874366903816512,0.0049822584271775995
4.63,0.7606548120940403,0.06927094120224575,0.2615558675901854,0.11493623782230011,0.08740283824929618,0.1199708097893615,0.06943422924942688,0.08121505040986303,0.09963952538710227,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13435722253443969,0.026593355802001676,0.020781282360673725,0.0038032740604702015,0.05599887879508619,0.02615558675901854,0.006197424715403334,0.0008740283824929618,0.0010372410743052563,0.0026435334699129024,0.002622085147478885,0.005305536789775468,0.0011997080978936152,0.004831486593156744,0.006943422924942689,0.0027773691699770754,0.004156256472134745,0.006852395465386186,0.0054134040966206855,0.0009963952538710227,0.004872903024591781,0.004981976269355114
4.64,0.7619019073501259,0.06930869468791243,0.26185421130825987,0.11497014887486628,0.08737825484115953,0.12001186532787692,0.06938538229161091,0.0811906978775759,0.0996338692262933,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1343239220141616,0.02662946360976193,0.020792608406373727,0.0038095095367506296,0.05601087109035045,0.02618542113082599,0.006199375667422909,0.0008737825484115954,0.0010373211032852973,0.0026443134241219243,0.0026213476452347857,0.005305383378234696,0.0012001186532787692,0.004833845395946389,0.006938538229161091,0.0027754152916644364,0.004158521681274745,0.006853893143209773,0.005411766194043399,0.000996338692262933,0.0048714418726545534,0.004981693461314666
4.65,0.7631483599192873,0.06934660041358126,0.2621523767049349,0.1150040683800073,0.08735368206463111,0.12005291523182103,0.06933662729002066,0.08116639069772442,0.09962820009887897,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13429061154769348,0.026665527680213637,0.02080398012407438,0.0038157417995964365,0.05602286557771179,0.026215237670493493,0.00620132667863715,0.0008735368206463111,0.001037401144283435,0.002645093572740168,0.002620610461938933,0.0053052305045666655,0.0012005291523182104,0.004836213887526894,0.006933662729002066,0.0027734650916008264,0.0041607960248148754,0.006855386419071771,0.005410131287995199,0.0009962820009887898,0.0048699834418634656,0.004981410004943949
4.66,0.7643941706321669,0.06938465739381645,0.2624503639801825,0.11503799633707895,0.08732911991558114,0.1200939595067428,0.06928796421196276,0.08114212876823738,0.09962251804252381,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13425729134553877,0.026701548075963078,0.020815397218144936,0.0038219708531608346,0.05603486224012014,0.026245036398018253,0.006203277747395093,0.0008732911991558114,0.0010374811972989305,0.002645873915752816,0.002619873597467434,0.005305078165687556,0.001200939595067428,0.004838591998162869,0.006928796421196277,0.0027715185684785105,0.004163079443628987,0.006856875308730338,0.005408499371766089,0.0009962251804252382,0.004868527726094243,0.004981125902126191
4.67,0.7656393403177411,0.06942286464793967,0.26274817333360717,0.1150719327454139,0.08730456838988146,0.12013499815814987,0.06923939302411128,0.08111791198732662,0.09961682309480335,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13422396161668387,0.026737524859501583,0.020826859394381902,0.0038281967015887054,0.0560468610605806,0.02627481733336072,0.006205228872058539,0.0008730456838988146,0.001037561262330857,0.0026466544531445198,0.0026191370516964437,0.005304926358537191,0.0012013499815814988,0.004840979658457798,0.006923939302411128,0.002769575720964451,0.004165371878876381,0.006858359827869096,0.00540687043866458,0.0009961682309480335,0.0048670747192395974,0.004980841154740168
4.68,0.7668838698033121,0.06946122120000028,0.263045804964447,0.11510587760432196,0.08728002748340555,0.12017603119150874,0.06919091369251362,0.08109374025348541,0.09961111529320442,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13419062256861156,0.026773458093205395,0.020838366360000086,0.003834419349016561,0.05605886202215328,0.026304580496444702,0.006207180051001927,0.0008728002748340555,0.001037641339378103,0.0026474351848994053,0.0026184008245021665,0.00530477508007882,0.0012017603119150874,0.004843376799352002,0.006919091369251363,0.002767636547700545,0.0041676732720000165,0.006859839992097645,0.005405244482017575,0.0009961111529320442,0.004865624415209125,0.004980555764660222
4.69,0.7681277599145004,0.0694997260787455,0.2633432590715749,0.1151398309130902,0.0872554971920285,0.12021705861224523,0.06914252618259646,0.08106961346548672,0.09960539467512548,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13415727440731276,0.026809347839335536,0.020849917823623648,0.0038406387995725023,0.056070865107953165,0.026334325907157494,0.006209131282612222,0.000872554971920285,0.0010377214284393724,0.0026482161110010743,0.002617664915760855,0.005304624327298895,0.0012021705861224522,0.004845783352120589,0.006914252618259647,0.0027657010473038585,0.004169983564724729,0.006861315816952081,0.005403621495170263,0.0009960539467512549,0.004864176807929203,0.004980269733756274
4.7,0.7693710114752355,0.06953837831759054,0.2636405358534995,0.11517379267098317,0.08723097751162703,0.12025808042574468,0.0690942304591717,0.08104553152238159,0.09959966127787692,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1341239173372996,0.026845194160037607,0.02086151349527716,0.0038468550573761773,0.05608287030114988,0.02636405358534995,0.006211082565288789,0.0008723097751162704,0.001037801529513187,0.002648997231432613,0.002616929325348811,0.005304474097206865,0.0012025808042574469,0.004848199248371415,0.00690942304591717,0.0027637692183668677,0.004172302699055432,0.006862787317895492,0.005402001471486008,0.0009959966127787692,0.004862731891342895,0.004979983063893846
4.71,0.7706136253077487,0.06957717695458886,0.26393763550836663,0.11520776287724303,0.08720646843807946,0.12029909663735237,0.06904602648644231,0.08102149432349735,0.09959391513868135,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1340905515616174,0.02688099711734167,0.020873153086376658,0.0038530681265387433,0.05609487758496762,0.026393763550836665,0.006213033897443275,0.0008720646843807946,0.0010378816425978888,0.00264977854617659,0.002616194053142384,0.00530432438683495,0.0012029909663735237,0.004850624420043036,0.006904602648644231,0.002761841059457693,0.004174630617275331,0.006864254510318471,0.005400384404346236,0.0009959391513868136,0.004861289659409841,0.004979695756934068
4.72,0.7718556022325652,0.0696161210324023,0.2642345582339601,0.11524174153108979,0.08718196996726571,0.12034010725237385,0.06899791422800837,0.08099750176843604,0.09958815629467398,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13405717728185684,0.026916756773162118,0.02088483630972069,0.003859278011162826,0.056106886942684876,0.02642345582339601,0.006214985277499499,0.0008718196996726571,0.0010379617676916403,0.0026505600552150653,0.002615459099017971,0.0053041751932379425,0.0012034010725237385,0.004853058799402675,0.0068997914228008375,0.002759916569120335,0.0041769672619441384,0.006865717409539614,0.005398770287150322,0.0009958815629467397,0.004859850106106162,0.004979407814733699
4.73,0.7730969430684959,0.06965520959827128,0.26453130422770316,0.11527572863172145,0.08715748209506732,0.12038111227607515,0.06894989364687291,0.08097355375707263,0.09958238478290289,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1340237946981664,0.026952473189297485,0.02089656287948138,0.0038654847153424795,0.05611889835763438,0.026453130422770317,0.006216936703893335,0.0008715748209506733,0.0010380419047924282,0.002651341758529593,0.0026147244628520194,0.005304026513492992,0.0012038111227607516,0.00485550231904416,0.0068949893646872915,0.0027579957458749166,0.004179312575896276,0.006867176030806019,0.00539715911331549,0.0009958238478290288,0.004858413225424358,0.004979119239145145
4.74,0.7743376486326283,0.0696944417039849,0.26482787368665933,0.11530972417831417,0.08713300481736742,0.12042211171368325,0.06890196470544788,0.08094965018955337,0.09957660064032933,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13399040400926404,0.026988146427430307,0.020908332511195466,0.003871688243163142,0.056130911813202886,0.026482787368665935,0.006218888175072597,0.0008713300481736743,0.0010381220538980634,0.002652123656101226,0.002613990144521023,0.0053038783446994016,0.0012042211171368325,0.004857954911885892,0.006890196470544788,0.0027560785882179153,0.004181666502239094,0.006868630389293781,0.005395550876276687,0.0009957660064032934,0.004856979011373202,0.004978830032016467
4.75,0.77557771974032,0.06973381640585123,0.26512426680753376,0.11534372817002246,0.08710853813005073,0.1204631055703863,0.06885412736556001,0.08092579096629414,0.0995708039038281,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.1339570054124494,0.02702377654912699,0.020920144921755368,0.0038778885987016,0.05614292729283102,0.026512426680753376,0.006220839689496925,0.0008710853813005074,0.0010382022150061834,0.0026529057479105166,0.0026132561439015218,0.005303730683978423,0.001204631055703863,0.004860416511168794,0.0068854127365560016,0.0027541650946224005,0.004184028984351074,0.006870080500108477,0.005393945569486489,0.000995708039038281,0.004855547457977648,0.004978540195191405
4.76,0.7768171572051898,0.06977333276466742,0.2654204837866742,0.1153777406059794,0.08708408202900357,0.12050409385133398,0.0688063815884569,0.08090197598797867,0.09956499461018777,1.0,0.5,0.5,5.0,0.4,0.3,0.005,0.05,1.6,0.04,4.0,5.0,8.0,0.1,0.05,0.3,0.002,2.0,0.04,0.3,0.023,0.01,0.03,0.005,0.9,0.001,6.0,0.01,0.7,0.1,0.04,0.06,0.06,0.6,7.0,0.07,0.005,0.01,0.06,0.05,1.0,0.13392359910361554,0.027059363615837648,0.020931999829400225,0.0038840857860259494,0.05615494478001312,0.026542048378667422,0.006222791245637686,0.0008708408202900358,0.0010382823881142558,0.002653688033937526,0.002612522460870107,0.0053035835284730585,0.0012050409385133398,0.004862887050454264,0.00688063815884569,0.0027522552635382757,0.004186399965880045,0.006871526378285672,0.005392343186414975,0.0009956499461018778,0.00485411855927872,0.004978249730509389
