Time,X_1_EGFR,X_4_EGFR_EGFR,X_2_ErbB3,X_6_ErbB3_ErbB3,X_5_EGFR_ErbB3,X_3_MET,X_7_MET_MET,X_10_p_MET_MET,X_8_p_EGFR_ErbB3,X_9_p_ErbB3_ErbB3,l_1,k_1,l_2,k_2,l_3,l_4,k_3,k_4,k_p1,k_p2,k_p3,l_p1,l_p2,l_p3,compartment,EGFR_EGFR_formation,ErbB3_ErbB3_formation,EGFR_ErbB3_formation,MET_MET_formation,MET_MET_transformation,phosphorylation_1,phosphorylation_2,gefitinib_1,gefitnib_2
179.0,3.359683890055806e-12,1.0468227678286091e-13,2.2521678723679164e-14,4.462383945480112e-16,1.8158874940058763e-14,9.736765582015971e-13,1.2324596805054512e-12,1.9807020403937502e-12,1.2792681438413019e-14,3.171440543765219e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-5.103809162899588e-20,-7.275420586054655e-20,8.981443310349217e-19,1.714832494007911e-19,1.0284917202936424e-18,3.596732064502933e-16,8.83865298583277e-18,3.5819508027556453e-16,8.880033522542613e-18
180.0,3.3596831076579067e-12,1.0468222662147818e-13,2.2520939845161283e-14,4.462075822208621e-16,1.8158305583862137e-14,9.736762262498184e-13,1.2324588510209417e-12,1.9807030358541493e-12,1.2794133515274152e-14,3.1710294563035674e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.929599122404013e-20,-7.109386462673491e-20,8.674960662393974e-19,1.6061237211842406e-19,9.632920261940857e-19,3.5966210995923086e-16,8.838047127260015e-18,3.5823573842767627e-16,8.878882477649988e-18
181.0,3.3596823519526764e-12,1.0468217817195869e-13,2.252022779615566e-14,4.461778650281439e-16,1.8157756948651013e-14,9.73675915341538e-13,1.2324580741204048e-12,1.980703968208826e-12,1.2795534754754595e-14,3.170623851912256e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.761397268705832e-20,-6.946723919037354e-20,8.379046365779068e-19,1.5043063180790299e-19,9.022255710856648e-19,3.5965141241964444e-16,8.837462677881863e-18,3.5827497313312866e-16,8.877746785354316e-18
182.0,3.359681622019794e-12,1.0468213137526931e-13,2.251954160520008e-14,4.461492039121102e-16,1.815722828276757e-14,9.736756241427457e-13,1.2324573464703515e-12,1.9807048414582755e-12,1.279688694689905e-14,3.170223786545413e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.5989952062109023e-20,-6.787382215849478e-20,8.093333846339727e-19,1.408943433970242e-19,8.450303341055802e-19,3.5964109967140853e-16,8.836898882014721e-18,3.583128345131734e-16,8.876626602327157e-18
183.0,3.3596809169708617e-12,1.0468208617442461e-13,2.2518880335834462e-14,4.461215612093118e-16,1.8156718861680693e-14,9.736753514039964e-13,1.232456664948615e-12,1.980705659349387e-12,1.279819181860776e-14,3.1698293072923253e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.442191756455731e-20,-6.631310540636387e-20,7.817469241300263e-19,1.3196258951629278e-19,7.914609048418905e-19,3.5963115804546707e-16,8.836355010450677e-18,3.583493709210173e-16,8.87552206041851e-18
184.0,3.3596802359482962e-12,1.0468204251441579e-13,2.2518243085350745e-14,4.460949006009299e-16,1.8156227987015484e-14,9.736750959550514e-13,1.2324560266309547e-12,1.9807064253915197e-12,1.2799451035856162e-14,3.1694404528787476e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.290792718293759e-20,-6.478458060502969e-20,7.551110962655336e-19,1.2359704742915084e-19,7.412874304124626e-19,3.5962157434754905e-16,8.835830359546533e-18,3.5838462900397256e-16,8.874433268060493e-18
185.0,3.3596795781242606e-12,1.0468200034214215e-13,2.2517628983586754e-14,4.460691870648683e-16,1.815575498561698e-14,9.736748566998562e-13,1.2324554287785085e-12,1.9807071428715634e-12,1.2800666205837424e-14,3.1690572541455384e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.144610635654713e-20,-6.328773971485587e-20,7.2939292750978155e-19,1.157618228284511e-19,6.942946291048508e-19,3.596123358423755e-16,8.835324250342962e-18,3.5841865376344787e-16,8.873360311607507e-18
186.0,3.359678942699632e-12,1.0468195960634484e-13,2.2517037191762457e-14,4.4604438682954e-16,1.8155299208646846e-14,9.736746326118385e-13,1.2324548688260409e-12,1.98070781486804e-12,1.2801838879030512e-14,3.168679734505539e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-4.003464545109111e-20,-6.182207545015983e-20,7.045605888619455e-19,1.084232973654212e-19,6.502808667211508e-19,3.5960343023834347e-16,8.834836027712928e-18,3.5845148861285433e-16,8.87230325661551e-18
187.0,3.3596783289030048e-12,1.0468192025754303e-13,2.2516466901357248e-14,4.460204673292923e-16,1.8154860030711998e-14,9.736744227295033e-13,1.2324543443709361e-12,1.980708444264312e-12,1.2802970551196262e-14,3.16830791037958e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.8671797764442315e-20,-6.038708171505847e-20,6.805833564175104e-19,1.015499848624087e-19,6.090572913869131e-19,3.5959484567267906e-16,8.83436505953844e-18,3.584831754334953e-16,8.871262149062824e-18
188.0,3.359677735989727e-12,1.0468188224797204e-13,2.2515917333026783e-14,4.459973971614112e-16,1.815443684902398e-14,9.73674226152307e-13,1.2324538531628893e-12,1.980709033760957e-12,1.2804062665303932e-14,3.167941791612471e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.7355877178991033e-20,-5.898225401288692e-20,6.574315732883768e-19,9.511239297823277e-20,5.704470232269106e-19,3.5958657069704594e-16,8.833910735914805e-18,3.585137546285101e-16,8.870237016514918e-18
189.0,3.3596771632409725e-12,1.0468184553152387e-13,2.2515387735558078e-14,4.459751460446494e-16,1.815402908258808e-14,9.73674042036795e-13,1.2324533930942506e-12,1.9807095858873513e-12,1.2805116613390597e-14,3.1675813818697857e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.6085256142161163e-20,-5.760708982820453e-20,6.350766128040778e-19,8.908290082745881e-20,5.3428439543677145e-19,3.595785942635997e-16,8.833472468381486e-18,3.585432651749367e-16,8.8692278692354e-18
190.0,3.3596766099628433e-12,1.0468181006368957e-13,2.251487738486149e-14,4.459536847792269e-16,1.8153636171421165e-14,9.736738695929807e-13,1.232452962190982e-12,1.980710103012527e-12,1.2806133738355651e-14,3.167226679016239e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.4858363672169836e-20,-5.626108898513484e-20,6.134908429625508e-19,8.343563740746664e-20,5.004142434246398e-19,3.5957090571147555e-16,8.833049689178786e-18,3.585717446739582e-16,8.868234701245469e-18
191.0,3.359676075485502e-12,1.0468177580150371e-13,2.2514385582998368e-14,4.459329852082493e-16,1.81532575757972e-14,9.736737080809578e-13,1.2324525586041866e-12,1.980710587355334e-12,1.280711533569266e-14,3.166877675476408e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.367368346476125e-20,-5.494375398075796e-20,5.926475920799788e-19,7.814637214242213e-20,4.68691239037816e-19,3.5956349475369936e-16,8.83264185052949e-18,3.585992293993945e-16,8.867257491333943e-18
192.0,3.3596755591623375e-12,1.0468174270349076e-13,2.2513911657243092e-14,4.45913020180497e-16,1.815289277551953e-14,9.736735568077246e-13,1.2324521806021761e-12,1.9807110409939614e-12,1.2808062655160685e-14,3.1665343585785335e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.2529751747504994e-20,-5.365459029779534e-20,5.725211155860565e-19,7.31924106779071e-20,4.389792670029202e-19,3.595563514645105e-16,8.832248423944737e-18,3.586257543444992e-16,8.866296204019893e-18
193.0,3.3596750603691565e-12,1.0468171072961322e-13,2.2513454959178347e-14,4.458937635145351e-16,1.815254126921901e-14,9.736734151242109e-13,1.23245182656304e-12,1.980711465874854e-12,1.2808976902397163e-14,3.1661967108820943e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.1425155689452484e-20,-5.239310669343142e-20,5.530865639804607e-19,6.855249693594931e-20,4.1115084088483316e-19,3.595494662670857e-16,8.831868899553304e-18,3.5865135326712056e-16,8.865350790469864e-18
194.0,3.359674578503404e-12,1.0468167984122171e-13,2.251301486382248e-14,4.458751899640991e-16,1.8152202573677035e-14,9.736732824224933e-13,1.232451494967687e-12,1.9807118638210662e-12,1.2809859240474332e-14,3.1658647104898436e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-3.035853163408852e-20,-5.115881546979432e-20,5.343199518432386e-19,6.420672324798816e-20,3.850865560526788e-19,3.59542829921654e-16,8.831502785453627e-18,3.586760587332813e-16,8.864421189371562e-18
195.0,3.3596741129834115e-12,1.0468165000100672e-13,2.2512590768787798e-14,4.458572751847093e-16,1.8151876223172647e-14,9.736731581331858e-13,1.2324511843933258e-12,1.980712236540081e-12,1.2810710791401163e-14,3.1655383313449437e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.9328563307039305e-20,-4.995123272205264e-20,5.161981279148911e-19,6.01364414975823e-20,3.6067457738724177e-19,3.595364335139902e-16,8.83114960708772e-18,3.5869990215923256e-16,8.863507327765842e-18
196.0,3.3596736632476695e-12,1.046816211729519e-13,2.2512182093468782e-14,4.458399957014745e-16,1.8151561768852868e-14,9.736730417229983e-13,1.2324508935073618e-12,1.9807125856311387e-12,1.2811532637572648e-14,3.16521754351383e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.833398020048533e-20,-4.876987857093215e-20,4.98698746217753e-19,5.632418839950469e-20,3.378101593947905e-19,3.595302684442789e-16,8.830808906636435e-18,3.5872291385203414e-16,8.862609121838724e-18
197.0,3.3596732287541267e-12,1.046815933222892e-13,2.251178827825913e-14,4.458233288780385e-16,1.815125877812545e-14,9.736729326924476e-13,1.2324506210616776e-12,1.9807129125920986e-12,1.2812325823168276e-14,3.1649023134554027e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.737355603330488e-20,-4.761427737482081e-20,4.818002381050733e-19,5.275360754766343e-20,3.1639519672675524e-19,3.5952432641633757e-16,8.830480242435248e-18,3.5874512304871173e-16,8.861726477675128e-18
198.0,3.3596728089795132e-12,1.0468156641545534e-13,2.2511408783796632e-14,4.458072528866328e-16,1.815096683407325e-14,9.736728305737137e-13,1.232450365887279e-12,1.9807132188258643e-12,1.2813091355501435e-14,3.1645926042771294e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.6446107261704622e-20,-4.648395792718119e-20,4.654817853387703e-19,4.940937711757745e-20,2.963378033571451e-19,3.5951859942718737e-16,8.830163188409986e-18,3.5876655795404017e-16,8.860859291975963e-18
199.0,3.3596724034186875e-12,1.0468154042004994e-13,2.2511043090236687e-14,4.457917466782132e-16,1.8150685534889696e-14,9.73672734928635e-13,1.2324501268892776e-12,1.9807135056464055e-12,1.2813830206321495e-14,3.16428837597852e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.5550491286927665e-20,-4.5378452502028795e-20,4.497232952150695e-19,4.627715251303332e-20,2.775519181394735e-19,3.595130797569687e-16,8.829857333512378e-18,3.5878724577700187e-16,8.860007452739856e-18
200.0,3.3596720115840044e-12,1.0468151530479513e-13,2.2510690696544343e-14,4.457767899575819e-16,1.815041449333396e-14,9.736726453468226e-13,1.2324499030421958e-12,1.9807137742843936e-12,1.2814543313069987e-14,3.163989585682768e-16,1.24,23000000000.0,1.08,1900000000000.0,1.0,1.0,240000000000.0,2600000000000.0,0.045,10000000000.0,10000000000.0,0.028,0.028,0.028,1.0,-2.4685605470755127e-20,-4.429730047480359e-20,4.345053711115927e-19,4.3343487606212423e-20,2.5995693579024866e-19,3.5950775995917665e-16,8.829562281252634e-18,3.5880721276595964e-16,8.85917083991175e-18
