Time,A,C1,C2,M,T,lambda,rho,alpha_1,alpha_2,beta,delta,epsilon,gamma_1,gamma_2,gamma_3,compartment,New_Vicodin_Prescriptions,Vicodin_Use_Transition_Acute_Chronic,Vicodin_Use_Transition_Cessation,Vicodin_Use_Transition_Chronic_Abuse,Vicodin_Use_Transition_Chronic_Exit,Vicodin_Use_Transition_Chronic,Vicodin_Use_Transition_Chronic2_Exit,Vicodin_Use_Transition_Abuse_Treatment_Exit,Vicodin_Use_Transition_Abuse_Relapse_Linear,Vicodin_Use_Transition_Abuse_Relapse_Nonlinear,Vicodin_Use_Transition_Treatment_Succesful
214.75,1605540.4962815312,1988179.563505968,522786.78473640216,1718220.476235005,90180.64554185716,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151392.5821845478,378008.5047717011,773199.2143057523,26139.33923682011,278345.1388908356,99408.97817529841,73190.1498630963,48166.21488844593,21643.354930045716,115.83094271860976,26422.929143764144
215.0,1605473.836269928,1988242.9231805045,522806.58356505446,1718266.5206869824,90176.686066486,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151422.0401057212,378018.6345511361,773219.9343091421,26140.329178252723,278354.00924527063,99412.14615902523,73192.92169910762,48164.21508809784,21642.404655956638,115.8210480970162,26421.769017480397
215.25,1605407.6815680328,1988305.8075202208,522826.2344968778,1718312.2185621497,90172.75659137325,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151451.2762142802,378028.68808367295,773240.4983529673,26141.311724843894,278362.8130528309,99415.29037601105,73195.6728295629,48162.23044704098,21641.46158192958,115.81122887996406,26420.61768127236
215.5,1605342.0283319012,1988368.2200129165,522845.73860427365,1718357.5724409525,90168.85688864696,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151480.2921752208,378038.66593700956,773260.9075984287,26142.286930213682,278371.5508018083,99418.41100064584,73198.40340459831,48160.260849957034,21640.52565327527,115.80148448799154,26419.47506837356
215.75,1605276.8727427784,1988430.1641218166,522865.09695188416,1718402.5848865053,90164.9867319333,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151509.0896430004,378048.5686750312,773281.1631989274,26143.25484759421,278380.22297705436,99421.50820609083,73201.11357326379,48158.30618228335,21639.59681566399,115.7918143455456,26418.341112456455
216.0,1605212.2110067864,1988491.6432857765,522884.31059664517,1718447.258444764,90161.14589633833,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151537.6702616666,378058.3968578481,773301.2663001438,26144.21552983226,278388.83006000874,99424.58216428883,73203.80348353033,48156.36633020359,21638.6750151212,115.78221788093337,26417.21574762713
216.25,1605148.039354609,1988552.6609194842,522903.38058783935,1718491.5956447006,90157.33415842951,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151566.0356649866,378068.15104183415,773321.2180401153,26145.169029391967,278397.3725287278,99427.63304597422,73206.47328229752,48154.44118063827,21637.760198023083,115.77269452627316,26416.098908419845
216.5,1605084.354041178,1988613.2204136653,522922.30796714907,1718535.5989984756,90153.5512962174,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151594.1874765793,378077.8317796646,773341.019549314,26146.115398357455,278405.85085791314,99430.66102068327,73209.12311540087,48152.53062123534,21636.852311092174,115.76324371744585,26414.990529791696
216.75,1605021.1513453596,1988673.3251352874,522941.0937687093,1718579.271001613,90149.79708913718,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151622.1273100427,378087.43962035485,773360.6719507258,26147.054688435466,278414.2655189402,99433.66625676438,73211.7531276193,48150.634540360785,21635.95130139292,115.753864894046,26413.890547117193
217.0,1604958.4275696408,1988732.9784277629,522959.739019161,1718622.6141331727,90146.0713180304,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151649.8567690859,378096.975109298,773380.1763599277,26147.98695095805,278422.61697988684,99436.64892138814,73214.36346268254,48148.75282708922,21635.057116327294,115.74455749933342,26412.798896182907
217.25,1604896.1790398147,1988792.1836111534,522978.2447377037,1718665.630855925,90142.37376512645,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151677.3774476585,378106.43878830347,773399.5338851663,26148.912236885186,278430.9057055615,99439.60918055767,73216.95426327853,48146.88537119444,21634.16970363035,115.73532098018423,26411.715513182047
217.5,1604834.4021046676,1988850.9439823746,522996.61193614895,1718708.3236165238,90138.7042140243,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151704.6909300815,378115.83119563526,773418.7456274357,26149.83059680745,278439.1321575325,99442.54719911874,73219.52567106087,48145.032063140025,21633.289011365832,115.72615478704255,26410.640334709118
217.75,1604773.0931356638,1988909.2628153986,523014.84161897295,1718750.6948456804,90135.06244967408,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151731.7987911787,378125.15286604967,773437.8126805562,26150.74208094865,278447.29679415585,99445.46314076993,73222.07782665623,48143.19279406991,21632.414987921777,115.71705837387177,26409.573297754505
218.0,1604712.248526633,1988967.1433614593,523032.9347833697,1718792.746958337,90131.44825835864,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151758.702596405,378134.40433083416,773456.7361312517,26151.646739168486,278455.40007060434,99448.35716807297,73224.61086967177,48141.36745579899,21631.54758200607,115.70803119810607,26408.51433969908
218.25,1604651.8646934554,1989024.5888492551,523050.89241930423,1718834.4823538407,90127.86142767528,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151785.4039019814,378143.58611784497,773475.5170592284,26152.544620965215,278463.44243889576,99451.22944246276,73227.1249387026,48139.55594080366,21630.686742642065,115.69907272060199,26407.463398308853
218.5,1604591.9380737487,1989081.6024851543,523068.7155095653,1718875.903416117,90124.30174651726,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151811.904255021,378152.69875154574,773494.1565372526,26153.43577547827,278471.4243479216,99454.08012425771,73229.62017133915,48137.75814221246,21629.83241916414,115.69018240558998,26406.420411729556
218.75,1604532.4677777078,1989138.187557879,523086.40526776266,1718917.0116991806,90120.7691557201,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151838.204021208,378161.7425738197,773512.6552646313,26154.320263388134,278479.3462581031,99456.90937789396,73232.09673748678,48135.97403333124,21628.984597372822,115.68136010516217,26405.385362625988
219.0,1604473.4544918763,1989194.3473955188,523103.9630400205,1718957.808264071,90117.26368576256,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151864.302869345,378170.7178180956,773531.0137188319,26155.198152001027,278487.20863537263,99459.71736977594,73234.55482560287,48134.20363475629,21628.143284583013,115.67260590020062,26404.35825992843
219.25,1604414.8891699922,1989250.0849200606,523121.3892900491,1718998.297154066,90113.78481406887,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151890.204773049,378179.6253738945,773549.2337193297,26156.069464502456,278495.0118888085,99462.50424600304,73236.99450060687,48132.44667509977,21627.30835537653,115.66391846012226,26403.33895052218
219.5,1604356.7684242425,1989305.4032541646,523138.6849806087,1719038.480665251,90110.33233969047,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151915.911204109,378188.4657463552,773567.3162993629,26156.934249030437,278502.7564555831,99465.27016270824,73239.41589728523,48130.70305272727,21626.479761525712,115.65529727531226,26402.32737552931
219.75,1604299.0888903765,1989360.3054993148,523155.8510678532,1719078.3610781145,90106.90606307579,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151941.4236243584,378197.23943718517,773585.2624851515,26157.79255339266,278510.4427699041,99468.01527496574,73241.81914949945,48128.97266671129,21625.65745513819,115.64674183977858,26401.323476481204
220.0,1604241.8472274474,1989414.7947360238,523172.888501388,1719117.9406577053,90103.50578605504,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151966.743485782,378205.94694469514,773603.0732959674,26158.644425069404,278518.0712630433,99470.73973680119,73244.20439019433,48127.25541682342,21624.84138865321,115.63825165111196,26400.327195314127
220.25,1604185.040117553,1989468.8740240387,523189.7982243282,1719157.221653788,90100.13131182497,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1151991.872230623,378214.58876383334,773620.7497442046,26159.489911216413,278525.64236336545,99473.44370120193,73246.57175140595,48125.551203526586,21624.031514837992,115.62982621044539,26399.338474364715
220.5,1604128.6642655765,1989522.5464025482,523206.5811733563,1719196.2063010011,90096.78244493362,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152016.8112914914,378223.16538622027,773638.2928354505,26160.329058667816,278533.15649635677,99476.12732012742,73248.92136426989,48123.85992796729,21623.227786784068,115.6214650224141,26398.357256365547
220.75,1604072.716398929,1989575.8148903884,523223.23827878013,1719234.8968190136,90093.45899126501,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152041.56209147,378231.677300183,773655.7035685561,26161.16191393901,278540.61408465443,99478.79074451943,73251.25335902923,48122.181491967865,21622.430157903604,115.61316759511519,26397.38348444065
221.0,1604017.193267289,1989628.6824862482,523239.7704645912,1719273.2954126806,90090.16075802401,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152066.1260442242,378240.12499078974,773672.9829357063,26161.988523229564,278548.0155480748,99481.43412431242,73253.56786504277,48120.51579801867,21621.638581925763,115.60493344006764,26396.417102101033
221.25,1603962.0916423458,1989681.1521688763,523256.17864852236,1719311.404272201,90086.88755372095,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152090.504554108,378248.5089398842,773690.1319224904,26162.80893242612,278555.3613036427,99484.05760844382,73255.86501079313,48118.862749270374,21620.85301289303,115.59676207217206,26395.458053240236
221.5,1603907.4083175382,1989733.2268972872,523272.46374210576,1719349.2255732738,90083.63918815649,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152114.6990162714,378256.8296261202,773707.1515079732,26163.623187105288,278562.6517656202,99486.66134486436,73258.14492389481,48117.222249526145,21620.073405157556,115.58865300967065,26394.506282129852
221.75,1603853.140107798,1989784.909610967,523288.6266507308,1719386.761477255,90080.41547240631,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152138.7108167713,378265.0875249961,773724.0426647648,26164.43133253654,278569.8873455354,99489.24548054836,73260.40773110231,48115.59420323394,21619.299713377513,115.58060577410716,26393.56173341505
222.0,1603799.283849289,1989836.2032300795,523304.6682737024,1719424.0141313144,90077.21621880586,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152162.5413326765,378273.2831088892,773740.8063590914,26165.23341368512,278577.06845221116,99491.81016150398,73262.65355831834,48113.978515478666,21618.531892513405,115.57261989028672,26392.624352110113
222.25,1603745.8363991505,1989887.110655673,523320.5895042984,1719460.9856685912,90074.04124093514,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152186.1919321774,378281.41684709006,773757.4435508661,26166.02947521492,278584.19549179426,99494.35553278367,73264.88253060178,48112.375091974514,21617.769897824433,115.5646948862361,26391.694083593993
222.5,1603692.794635237,1989937.6347698858,523336.39122982806,1719497.6782083525,90070.89035360342,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152209.6639746947,378289.48920583754,773773.9551937587,26166.819561491404,278591.26886778406,99496.8817384943,73267.09477217593,48110.783839057105,21617.01368486482,115.55683029316343,26390.7708736058
222.75,1603640.1554558598,1989987.7784361523,523352.07433168986,1719534.093856149,90067.76337283402,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152232.9588109858,378297.5006483528,773790.342235267,26167.603716584494,278598.28898106137,99499.38892180762,73269.29040643659,48109.204663675795,21616.263209480163,115.54902564541852,26389.854668240365
223.0,1603587.915779528,1990037.5444994092,523367.6396854292,1719570.234703971,90064.66011584902,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152256.0777832556,378305.45163487364,773806.605616787,26168.381984271462,278605.2562299173,99501.87722497046,73271.4695559601,48107.63747338584,21615.518427803763,115.54128048045274,26388.945413943762
223.25,1603536.0725446902,1990086.9357863022,523383.08816079673,1719606.102830407,90061.58040105407,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152279.022225264,378313.34262268955,773822.7462736832,26169.154408039838,278612.17101008235,99504.34678931511,73273.63234251156,48106.08217634071,21614.77929625298,115.53359433877928,26388.043057508843
223.5,1603484.6227094755,1990135.9551053918,523398.4206218061,1719641.7003007985,90058.52404802309,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152301.7934624352,378321.17406617565,773838.7651353594,26169.921031090307,278619.03371475486,99506.7977552696,73275.77888705286,48104.53868128426,21614.04577152554,115.52596676393323,26387.147546070762
223.75,1603433.5632514341,1990184.6052473586,523413.63792679197,1719677.0291673979,90055.49087748303,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152324.3928119654,378328.94641682756,773854.6631253291,26170.6818963396,278625.8447346302,99509.23026236793,73277.90930975089,48103.00689754302,21613.317810595927,115.51839730243171,26386.258827102523
224.0,1603382.8911672798,1990232.8889852108,523428.74092846795,1719712.0914695247,90052.48071129862,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152346.8215829323,378336.66012329544,773870.4411612861,26171.437046423398,278632.60445792956,99511.64444926055,73280.02372998552,48101.48673501839,21612.595370711668,115.51088550373413,26385.37684841049
224.25,1603332.60347263,1990280.8090744894,523443.7304739847,1719746.889233722,90049.49337245717,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152369.081076405,378344.31563141884,773886.1001551748,26172.186523699234,278639.31327042857,99514.04045372448,73282.12226635787,48099.978104178896,21611.878409389723,115.50343092020249,26384.501558129952
224.5,1603282.6972017477,1990328.3682534748,523458.60740498756,1719781.4244739136,90046.52868505324,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152391.1725855519,378351.913384261,773901.6410132612,26172.930370249378,278645.9715554865,99516.41841267375,73284.20503669826,48098.48091605243,21611.166884412778,115.49603310706136,26383.632904720598
224.75,1603233.1694072818,1990375.5692433927,523473.37255767506,1719815.699191561,90043.58647427346,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152413.0973957498,378359.45382214343,773917.0646362024,26173.668627883755,278652.579694075,99518.77846216963,73286.27215807451,48096.995082218455,21610.460753825628,115.48869162235847,26382.77083696212
225.0,1603184.0171600096,1990422.4147486198,523488.0267628562,1719849.7153758195,90040.66656638122,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152434.856784694,378366.9373826803,773932.3719191188,26174.401338142812,278659.1380648068,99521.12073743099,73288.32374679988,48095.520514800286,21609.75997593149,115.4814060269248,26381.915303949696
225.25,1603135.2375485767,1990468.9074568914,523502.57084600907,1719883.4750036946,90037.76878870146,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152456.4520225078,378374.36450081284,773947.5637516626,26175.128542300456,278665.6470439648,99523.44537284458,73290.35991844127,48094.0571264573,21609.06450928835,115.47417588433498,26381.066255089525
225.5,1603086.8276792392,1990515.0500395056,523517.00562733825,1719916.9800402,90034.89296960543,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152477.88437185,378381.735608844,773962.6410180901,26175.850281366915,278672.1070055308,99525.75250197528,73292.38078782737,48092.604830377175,21608.374312705302,115.46700076086768,26380.223640094388
225.75,1603038.7846756044,1990560.845151531,523531.3319218333,1719950.232438513,90032.03893849542,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152499.1550880275,378389.0511364729,773977.6045973309,26176.566596091667,278678.51832121436,99528.04225757656,73294.38646905667,48091.16354026813,21607.6893452389,115.45988022546592,26379.387408979157
226.0,1602991.1056783723,1990606.295432012,523545.55053932616,1719983.2341401319,90029.20652578949,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152520.2654191023,378396.311510829,773992.4553630593,26177.27752696631,278684.8813604817,99530.3147716006,73296.37707550568,48089.733170351166,21607.009566189477,115.45281384969745,26378.55751205632
226.25,1602943.7933737529,1990651.4004188578,523559.66185546847,1720015.983795179,90026.39588353795,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152541.2141579941,378403.5164349394,774007.1927078306,26177.983092773426,278691.19605864014,99532.57002094289,73298.35265976559,48088.313801212586,21606.335012049105,115.44580201706043,26377.733993876616
226.5,1602896.8432562272,1990696.1636570115,523573.6668003077,1720048.4843186932,90023.6067467359,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152562.0032820804,378410.6665501125,774021.817943412,26178.683340015385,278697.4629119816,99534.80818285058,73300.31335204309,48086.90529768681,21605.665619216616,115.43884405830639,26376.916776793616
226.75,1602850.2499304889,1990740.5891816674,523587.56636923045,1720080.7391520438,90020.83879879965,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152582.6351631705,378417.76261344965,774036.3326184198,26179.378318461524,278703.68248543347,99537.02945908338,73302.25929169227,48085.50749791467,21605.001311711916,115.43193917408662,26376.105768048295
227.0,1602804.010689579,1990784.679521531,523601.3613453014,1720112.750140229,90018.09187907791,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152603.110983062,378424.8050308504,774050.7375631031,26180.06806726507,278709.8551330144,99539.23397607656,73304.1905883422,48084.12032068737,21604.3420509787,115.42508695872726,26375.300920569825
227.25,1602758.122845551,1990828.4371885199,523615.05250646797,1720144.519115444,90015.3658280453,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152623.4319154294,378431.7942053977,774065.0336019498,26180.7526253234,278715.9812063928,99541.421859426,73306.10735090553,48082.74368536653,21603.68779873087,115.41828700945075,26374.50218761727
227.5,1602712.5837292646,1990871.8646779424,523628.64062561485,1720176.047897208,90012.66048729012,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152643.5991259117,378438.73053738574,774079.2215537436,26181.432031280743,278722.06105491193,99543.59323389712,73308.00968758609,48081.37751187794,21603.03851694963,115.41153892634387,26373.709522776004
227.75,1602667.390690177,1990914.9644686745,523642.1264706175,1720207.3382924893,90009.97569950216,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152663.6137721993,378445.61442434764,774093.3022316202,26182.106323530876,278728.0950256144,99545.74822343374,73309.89770588645,48080.02172070531,21602.394167880517,115.4048423123259,26372.92287995413
228.0,1602622.541096138,1990957.7390233364,523655.5108043963,1720238.3920958324,90007.3113084604,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152683.4770041222,378452.4462610831,774107.2764431246,26182.775540219816,278734.08346326713,99547.88695116683,73311.7715126155,48078.67623288414,21601.754714030496,115.39819677311678,26372.142213378895
228.25,1602578.0323331824,1991000.1907884704,523668.79438497045,1720269.2110894823,90004.6671590208,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152703.189963735,378459.2264396861,774121.144990267,26183.439719248523,278740.02671038586,99550.00953942352,73313.63121389587,48077.34096999547,21601.120118164992,115.39160191720525,26371.367477593092
228.5,1602533.861805322,1991042.322194718,523681.97796551173,1720299.7970435116,90002.04309710405,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152722.7537854067,378465.9553495726,774134.9086695802,26184.098898275588,278745.9251072605,99552.11610973591,73315.47691517165,48076.01585415966,21600.49034330497,115.38505735581695,26370.598627451483
228.75,1602490.0269343408,1991084.1356569969,523695.0622943988,1720330.1517159466,89999.43896968331,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152742.1695959063,378472.63337750826,774148.568272176,26184.75311471994,278751.7789919796,99554.20678284985,73317.30872121584,48074.700808030226,21599.865352723995,115.3785627028827,26369.83561811721
229.0,1602446.5251595858,1991125.6335746776,523708.0481152707,1720360.2768528922,89996.85462477205,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152761.4385144901,378479.2609076363,774162.1245838015,26185.402405763536,278757.5887004549,99556.28167873388,73319.1267361379,48073.39575478757,21599.245109945292,115.37211757500671,26369.078405058208
229.25,1602403.3539377616,1991166.818331762,523720.9361670812,1720390.1741886584,89994.28991141169,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152780.561652991,378485.8383215048,774175.5783848963,26186.04680835406,278763.3545664467,99558.3409165881,73320.93106339137,48072.10061813285,21598.629578738804,115.36572159143469,26368.326944043623
229.5,1602360.5107427237,1991207.6922970593,523733.7271841524,1720419.8454458863,89991.74467965943,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152799.5401159036,378492.36599809496,774188.9304506489,26186.686359207622,278769.07692158833,99560.38461485297,73322.72180578134,48070.81532228171,21598.01872311826,115.35937437402231,26367.581191140212
229.75,1602317.99306527,1991248.2578243634,523746.421896229,1720449.292335674,89989.21878057603,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152818.3750004743,378498.84431384824,774202.1815510533,26187.32109481145,278774.7560954109,99562.41289121818,73324.49906547206,48069.539791958094,21597.412507338246,115.35307554720326,26366.841102708775
230.0,1602275.798412935,1991288.5172526313,523759.0210285317,1720478.516557702,89986.71206621351,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152837.0673967868,378505.27364269446,774215.332450966,26187.951051426586,278780.3924153684,99564.42586263157,73326.26294399444,48068.27395238805,21596.81089589124,115.34682473795772,26366.106635400556
230.25,1602233.9243097834,1991328.4729061578,523771.5253018119,1720507.5198003608,89984.22438960294,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152855.6183878512,378511.65435607935,774228.3839101624,26188.576265090596,278785.98620686214,99566.42364530789,73328.01354225367,48067.0177292935,21596.213853504705,115.34062157578052,26365.37774615366
230.5,1602192.3682962023,1991368.1270947556,523783.9354324049,1720536.303740874,89981.75560474221,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152874.029049691,378517.9868229923,774241.3366833933,26189.19677162025,278791.53779326583,99568.40635473779,73329.7509605367,48065.77104888607,21595.62134513813,115.3344656926496,26364.654392189466
230.75,1602151.1279286938,1991407.4821139302,523796.25213228434,1720564.8700454268,89979.30556658375,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152892.300451432,378524.2714099939,774254.191520442,26189.812606614218,278797.04749595025,99570.37410569651,73331.47529851981,48064.533837860814,21595.033335980097,115.32835672299419,26363.936531009036
231.0,1602110.2007796697,1991446.5402450582,523808.47610911576,1720593.2203692906,89976.87413102234,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152910.433655389,378530.5084812439,774266.9491661808,26190.42380545579,278802.51563430816,99572.32701225292,73333.18665527621,48063.30602339009,21594.44979144536,115.32229430366343,26363.224120389543
231.25,1602069.5844372432,1991485.3037555646,523820.6080663109,1720621.356356949,89974.46115488283,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152928.429717155,378536.6983985288,774279.6103606271,26191.030403315544,278807.9425257791,99574.26518777823,73334.88512928353,48062.087533117294,21593.87067717188,115.31627807389441,26362.517118380667
231.5,1602029.2765050228,1991523.7748990988,523832.6487030813,1720649.279642225,89972.06649590793,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152946.2896856875,378542.8415212895,774292.1758390013,26191.632435154068,278813.3284858739,99576.18874495494,73336.57081843138,48060.87829515068,21593.2959590179,115.31030767528095,26361.815483301023
231.75,1601989.2746019047,1991561.9559157132,523844.59871449263,1720676.991848405,89969.69001274594,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152964.0146034,378548.9382066491,774304.6463317822,26192.229935724634,278818.67382819986,99578.09779578567,73338.24382002898,48059.67823805714,21592.725603059025,115.30438275174168,26361.119173734558
232.0,1601949.5763618664,1991599.8490320395,523856.4587915181,1720704.4945883655,89967.33156493852,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152981.6055062455,378554.9888094404,774317.0225647645,26192.822939575908,278823.9788644856,99579.99245160198,73339.90423081255,48058.48729085599,21592.159575585243,115.29850294948868,26360.428148526986
232.25,1601910.17943376,1991637.4564614664,523868.22962109296,1720731.7894646998,89964.99101290846,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1152999.063423809,378560.99368223397,774329.305259115,26193.41148105465,278829.24390460533,99581.87282307332,73341.55214695302,48057.3053830128,21591.59784309803,115.29266791699585,26359.74236678218
232.5,1601871.0814811045,1991674.780404316,523879.91188616795,1720758.878069843,89962.66821794742,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153016.389379393,378566.95317536546,774341.4951314293,26193.9955943084,278834.46925660426,99583.73902021581,73343.18766406352,48056.13244443313,21591.04037230738,115.28687730496738,26359.06178785859
232.75,1601832.2801818792,1991711.823048022,523891.5062657635,1720785.7619861981,89960.36304220372,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153033.584390108,378572.8676369636,774353.5928937892,26194.575313288176,278839.6552267231,99585.59115240112,73344.8108772069,48054.96840545638,21590.48713012889,115.28113076630629,26358.38637136569
233.0,1601793.7732283175,1991748.5865673067,523903.0134350237,1720812.4427862624,89958.07534867007,3000000.0,1e-06,0.22,0.45,0.14,0.05,0.03,0.24,0.293,8e-10,1.0,1153050.6494669584,378578.73741297773,774365.599253818,26195.150671751187,278844.80211942294,99587.42932836534,73346.42188090333,48053.81319684952,21589.938083680816,115.27542795608284,26357.71607716033
