Time,D_1,E_1,R_1,RS_1,theta_1,X_1,GF_1,k1_1,dD_1,aD_1,aE_1,k2_1,aF_1,pX_1,RT_1,qX_1,pS_1,pD_1,qD_1,pE_1,qE_1,atheta_1,k3_1,dtheta_1,qtheta_1,aX_1,f_1,g_1,dX_1,dE_1,fC_1_1,Rb_phos,cell,_1,cyclinD_1,cyclinEsynthesis_1,cyclinEdegradation_1,pRBsynthesis_1,pRBdeplation_1,_2,null2_1,null3_1,E2Fdegradationviacellcycleprogression_1,cellcycleprogression_1,cellcycleprogressionslow_1
6.3,0.27793897832040376,1.0070277250247193,2.174487872531229,0.2224038383551155,0.05862945652701139,0.08620241879955302,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10310828911365544,1.0,0.09581749049429658,0.1119569028134764,0.16841724894509516,0.017361645139068394,0.0043124250525316534,0.07649342531464991,0.02696528158468371,0.011752730324783169,0.045224105423263744,0.0015703685071391806,0.10503359351249533,0.08965051555153515
6.3100000000000005,0.27777707067424623,1.0085380380917115,2.1737659059549994,0.2227815974221085,0.058688216114390734,0.08635625682787489,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10345249662289202,1.0,0.09581749049429658,0.1120594967538668,0.1684257103256778,0.017418713967625784,0.0043323619452936375,0.07654466596246881,0.02699005353958994,0.011778193298245877,0.04522411423720185,0.0015741206435185128,0.10519504612105259,0.08981050710098988
6.32,0.2776141404045801,1.0100478646372857,2.1730436270092897,0.2231593667609926,0.058746927987810574,0.08651010956670262,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10379700622971777,1.0,0.09581749049429658,0.1121614278835047,0.16843416483545023,0.01747587028747712,0.004352342131476489,0.07659578248217126,0.027014689015664263,0.011803661500444302,0.04522412304398286,0.0015778743327454245,0.10535651012354241,0.08997051394937072
6.33,0.2774501941331309,1.0115572036686646,2.1723210377039304,0.22353714608684602,0.05880559241869172,0.08666397673983543,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10414181620922358,1.0,0.09581749049429658,0.11226269701385522,0.16844261251349715,0.017533113993950824,0.004372365523978027,0.07664677532746006,0.027039188108536748,0.011829134890210815,0.04522413184364749,0.0015816295698964813,0.10551798561207568,0.09013053580942886
6.34,0.27728523847805664,1.0130660542933674,2.1715981393712775,0.22391493583007196,0.058864208959083564,0.08681785854971862,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10448692479865063,1.0,0.09581749049429658,0.11236330498350411,0.16845105329531354,0.017590445080632625,0.004392432055936819,0.07669764399066477,0.027063550985483468,0.011854613460237352,0.045224140636128556,0.001585386337500941,0.1056794724794382,0.09029057289170736
6.3500000000000005,0.2771192800444215,1.0145744155192407,2.170874934020831,0.22429273570226685,0.05892277788413127,0.08697175472027313,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10483233027690231,1.0,0.09581749049429658,0.11246325263207269,0.16845948722052043,0.017647863442400775,0.004412541639712262,0.07674838893092252,0.027087777746401927,0.0118800971693909,0.04522414942146731,0.0015891446307589616,0.1058409708186995,0.09045062490908407
6.36,0.27695232543348125,1.0160822864549093,2.170151422983146,0.22467054613198517,0.058981298747936006,0.08712566545507952,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10517803088486888,1.0,0.09581749049429658,0.11256254082618232,0.1684679142249083,0.017705369072900542,0.0044326942080649915,0.07679900964433642,0.027111868562819295,0.011905586010499916,0.04522415819959688,0.0015929044322425757,0.10600248052344556,0.0906106920732827
6.37,0.2767843812330784,1.017589666108857,2.169427608267314,0.22504836682731977,0.05903977182938675,0.08727959047816916,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10552402490536616,1.0,0.09581749049429658,0.11266117043324596,0.1684763343486372,0.01776296186655959,0.004452889672827622,0.07684950659548466,0.027135823538866205,0.011931079942462277,0.045224166970559095,0.0015966657372771295,0.10616400168771054,0.09077077409729593
6.38,0.27661545402701004,1.0190965535908236,2.1687034912019856,0.22542619821498716,0.059098196684624606,0.08743352999426408,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1058703105830272,1.0,0.09581749049429658,0.11275914234755474,0.16848474752779147,0.017820641817086886,0.004473127966395479,0.07689987928421219,0.027159642850288324,0.01195657895824072,0.045224175734287386,0.0016004285284782276,0.10632553420587915,0.09093087119403465
6.390000000000001,0.27644555038534413,1.0206029479099452,2.167979073795745,0.2258040399995799,0.05915657359627703,0.08758748372751096,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10621688620467529,1.0,0.09581749049429658,0.11285645746394782,0.1684931538030694,0.01787840881846241,0.004493409000086583,0.0769501281805119,0.027183326605417186,0.011982083016761487,0.04522418449082413,0.0016041928012975552,0.10648707817294926,0.0910909830766114
6.4,0.27627467687387,1.0221088481770848,2.1672543573752376,0.2261818926059829,0.059214902122517434,0.08774145188377622,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10656375001877949,1.0,0.09581749049429658,0.11295311670401903,0.16850155311084802,0.017936262864462326,0.004513732705943376,0.07700025278794446,0.027206874984183695,0.01200759211111917,0.045224193240103065,0.0016079585383951386,0.10664863348410392,0.09125110995912727
6.41,0.2761028400443356,1.0236142534020485,2.1665293439484374,0.22655975573529483,0.059273182549702826,0.08789543418732888,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10691090031626782,1.0,0.09581749049429658,0.11304912098966713,0.16850994549236273,0.017994203848622308,0.00453409899478164,0.07705025358188618,0.027230288099088052,0.012033106200266068,0.045224201982167145,0.0016117257353500827,0.10681020023530297,0.09141125155482205
6.42,0.2759300464439808,1.0251191626968295,2.16580403483989,0.22693762981057466,0.05933141443803242,0.08804943084518174,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1072583353495351,1.0,0.09581749049429658,0.11314447126942034,0.1685183308842822,0.018052231764789022,0.004554507798303161,0.07710013006958899,0.02725356613421271,0.012058625277426191,0.045224210716950396,0.0016154943748676969,0.10697177832252766,0.09157140807898902
6.43,0.2757563026056952,1.02662357507192,2.165078432056857,0.22731551452943358,0.05938959807758406,0.08820344158173296,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10760605341370955,1.0,0.09581749049429658,0.11323916849186921,0.1685267093283776,0.01811034650605719,0.004574959026833736,0.07714988273178157,0.027276709206194023,0.012084149301575616,0.045224219444496325,0.0016192644526555726,0.10713336784269797,0.09173157924500228
6.44,0.2755816150576352,1.0281274896404504,2.1643525369216867,0.22769341031311016,0.05944773303057596,0.08835746660514356,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1079540527652032,1.0,0.09581749049429658,0.11333321363210697,0.16853508076160847,0.018168548066347236,0.004595452611746763,0.07719951107938214,0.02729971750323203,0.012109678266065385,0.045224228164739276,0.0016230359514651453,0.10729496869259325,0.09189176526934931
6.45,0.2754059903133012,1.0296309054136168,2.1636263514408283,0.22807131685573476,0.059505819590797905,0.08851150563994746,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10830233170343684,1.0,0.09581749049429658,0.11342660766504725,0.16854344522628043,0.018226836338316312,0.00461598846289017,0.07724901559844054,0.027322591146066427,0.01213521212989311,0.04522423687772331,0.0016268088671335496,0.10745658097009184,0.09205196586554536
6.46,0.27522943488123863,1.0311338215056938,2.1628998769343397,0.22844923457673136,0.05956385732248009,0.08866555889545578,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10865088848892901,1.0,0.09581749049429658,0.11351935159197764,0.16855180265964265,0.018285211315961898,0.004636566511321121,0.07729839580351605,0.027345330326980524,0.012160750886534531,0.04522424558338306,0.0016305831824591744,0.1076182045727709,0.09221218125127402
6.47,0.2750519552550358,1.0326362369285962,2.162173115407757,0.22882716316675605,0.05962184652311518,0.08881962609634471,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1089997214254872,1.0,0.09581749049429658,0.11361144641376511,0.16856015310453412,0.01834367289150687,0.0046571866664218255,0.07734765218594826,0.027367935170784265,0.012186294495006583,0.04522425428176316,0.001634358893409735,0.10777983959946527,0.09237241114019851
6.48,0.27487355792310775,1.034138150797751,2.16144606817875,0.22920510304342454,0.059679786758938216,0.08897370745307717,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1093488287778257,1.0,0.09581749049429658,0.11370289315752045,0.16856849649849262,0.01840222105902906,0.00467784885894534,0.07739678426391193,0.027390405873809785,0.012211842948907417,0.04522426297279853,0.001638135982831389,0.10794148594854973,0.09253265575120026
6.49,0.27469424935861436,1.035639562125809,2.160718737251844,0.22958305389392533,0.059737678331135476,0.08912780269047803,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.10969820885423065,1.0,0.09581749049429658,0.11379369284969328,0.16857683288488903,0.018460855710320436,0.0046985529978202,0.07744579253400473,0.02741274256490378,0.012237396207271134,0.04522427165653436,0.001641914446823454,0.10810314371981375,0.09269291479809716
6.5,0.2745140360293283,1.0371404700293558,2.1599911239422314,0.22996101613407174,0.05979552080793949,0.08928191202016363,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11004785992369692,1.0,0.09581749049429658,0.11388384654284522,0.1685851622015488,0.01851957683954242,0.004719299013507267,0.07749467651799138,0.02743494544441235,0.01226295426381604,0.045224280332905875,0.0016456942682806564,0.10826481281242942,0.09285318850097017
6.51,0.2743329243874724,1.0386408735217942,2.159263230253325,0.2303389894475921,0.05985331449422079,0.08943603516711385,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11039778029908298,1.0,0.09581749049429658,0.11397335528863708,0.1685934844923733,0.018578384338059407,0.004740086814493497,0.0775434367176956,0.027457014645185338,0.012288517077591297,0.04522428900195882,0.0016494754434349262,0.10842649332713886,0.09301347657379841
6.5200000000000005,0.2741509208796723,1.0401407717208757,2.1585350574977444,0.23071697424850368,0.05991105896020185,0.08959017234409994,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11074796825375177,1.0,0.09581749049429658,0.11406222016470845,0.1686017996954746,0.018637278200119674,0.0047609163309595415,0.07759207265844603,0.027478950371547666,0.012314084642433146,0.04522429766362872,0.001653257955230339,0.10858818516391117,0.09317377923786394
6.53,0.27396803193671276,1.0416401636407715,2.157806607677697,0.23109497021708142,0.059968754514427854,0.08974432327626301,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11109842210522158,1.0,0.09581749049429658,0.11415044224755905,0.16861010785528316,0.01869625831666338,0.004781787470962596,0.07764058484726048,0.0275007527603183,0.012339656917403739,0.04522430631796185,0.0016570418000324307,0.10874988842443917,0.09333409620731353
6.54,0.273784263983575,1.0431390484004057,2.1570778821031364,0.23147297776555312,0.060026400729103604,0.08989848817753059,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11144914013131046,1.0,0.09581749049429658,0.11423802263953278,0.16861840891019644,0.018755324682028878,0.0048027001644150285,0.07768897281300538,0.027522422019765624,0.01236523389645509,0.045224314964894055,0.0016608269608353967,0.10891160300948856,0.09349442770463182
6.55,0.27359962342911215,1.0446374250147341,2.1563488827749673,0.2318509965707478,0.06008399791643916,0.09005266677321115,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1118001206542849,1.0,0.09581749049429658,0.11432496244159546,0.16862670290517276,0.018814477186735443,0.004823654318956109,0.07773723706786023,0.027543958290643433,0.012390815538660303,0.04522432360447215,0.0016646134341393563,0.1090733290217009,0.0936547734441396
6.5600000000000005,0.27341411667617155,1.0461352926038539,2.1556196110003767,0.23222902704312615,0.06014154565059919,0.09020685927839624,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11215136195649711,1.0,0.09581749049429658,0.11441126278042038,0.1686349897788918,0.018873715825215943,0.004844649864241825,0.07778537714418361,0.027565361785129423,0.012416401838085738,0.045224332236632275,0.0016684012029890658,0.10923506636263305,0.09381513364953209
6.57,0.2732277501111881,1.0476326501835338,2.154890068778891,0.2326070688560456,0.060199044247479426,0.09036106541855403,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11250286236506346,1.0,0.09581749049429658,0.11449692478106732,0.16864326957684256,0.018933040487569486,0.004865686707505155,0.07783339355932466,0.027586632647874487,0.012441992753811994,0.04522434086142181,0.0016721902640208445,0.10939681513588372,0.0939755080352962
6.58,0.2730405301143927,1.0491294968750635,2.154160257414854,0.23298512241818425,0.06025649328321647,0.0905152854099336,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1128546201669618,1.0,0.09581749049429658,0.1145819495941654,0.16865154223798867,0.018992451168325285,0.004886764778157366,0.07788128584913401,0.027607771094927583,0.012467588280016713,0.045224349478777175,0.0016759806003311998,0.10955857524380774,0.09413589682633094
6.59,0.27285246304932453,1.0506258316949888,2.1534301789062624,0.23336318739953396,0.060313893077292124,0.09066951897820336,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1132066336942037,1.0,0.09581749049429658,0.11466633836848912,0.16865980780833562,0.019051947757171894,0.0049078839830369436,0.07792905453597981,0.02762877727481118,0.012493188375790363,0.04522435808874628,0.001679772208691606,0.10972034679092663,0.09429629973733149
6.6000000000000005,0.2726635552731222,1.0521216537658484,2.1526998345545496,0.23374126420693817,0.06037124320785794,0.09082376634075918,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11355890123851209,1.0,0.09581749049429658,0.11475009227825327,0.16866806622713706,0.019111530248736512,0.0049290442513229196,0.07797669915924496,0.027649651407403636,0.012518793035417313,0.045224366691265866,0.0016835650722522996,0.10988212968041375,0.09445671699438955
6.61,0.27247381312595803,1.0536169621049585,2.1519692263561265,0.23411935250700172,0.06042854399800316,0.09097802722344768,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11391142113687192,1.0,0.09581749049429658,0.11483321249557042,0.16867631754091797,0.019171198532294233,0.00495024548946927,0.078024220246326,0.027670393645061082,0.01254440221799452,0.04522437528638439,0.0016873591879213203,0.11004392401771756,0.09461714831238559
6.62,0.2722832429414116,1.0551117558361216,2.151238355609385,0.23449745270478528,0.060485795027840634,0.09113230184484315,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.1142641916858298,1.0,0.09581749049429658,0.11491570021786641,0.16868456168921458,0.019230952602579978,0.004971487626435747,0.07807161734005091,0.027691004211459064,0.012570015917913227,0.04522438387403887,0.0016911545389025234,0.11020572970681733,0.09477759391863688
6.63,0.2720918510358243,1.0566060339774366,2.1505072243090746,0.2348755644634947,0.060542996624077056,0.09128658993096232,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11461721122743063,1.0,0.09581749049429658,0.11499755664021671,0.1686927987190726,0.01929079234845574,0.0049927705683027596,0.07811889097283857,0.02771148326275004,0.01259563409427404,0.045224392454278305,0.0016949511222417984,0.1103675468540919,0.09493805352820082
6.640000000000001,0.27189964371875686,1.0580997956539777,2.1497758337504544,0.23525368818642087,0.06060014836877213,0.09144089170156272,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11497047806312466,1.0,0.09581749049429658,0.11507878298288239,0.16870102857030872,0.019350717764768207,0.005014094243822458,0.078166040690927,0.027731831026370467,0.012621256741573375,0.045224401027040007,0.0016987489211972083,0.11052937536432425,0.09509852736962524
6.65,0.27170662728226375,1.0595930398846412,2.1490441859265217,0.23563182353337697,0.06065725059224087,0.09159520688283582,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11532399054010112,1.0,0.09581749049429658,0.1151593804635268,0.16870925129048822,0.019410728739969324,0.005035458558713133,0.07821306703172598,0.027752047662233287,0.01264688381891359,0.045224409592373525,0.001702547932953418,0.11069121534482163,0.09525901515814925
6.66,0.2715128080114346,1.0610857657957784,2.1483122821293135,0.2360099709058918,0.060714302878480994,0.09174953569572335,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11567774696479471,1.0,0.09581749049429658,0.11523935032487012,0.16871746681970679,0.019470825269020744,0.005056863441530807,0.0782599695448559,0.027772133401498856,0.012672515320894362,0.04522441815021647,0.0017063481408233752,0.11085306670116998,0.09541951712355229
6.67,0.27131819217358816,1.0625779724070996,2.1475801243499837,0.23638812996039446,0.06077130556140478,0.09190387786659719,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11603174568962205,1.0,0.09581749049429658,0.11531869380678846,0.16872567520604784,0.019531007239967715,0.005078308797643071,0.07830674877268352,0.027792088407804606,0.012698151206618016,0.0452244267006189,0.0017101495421313977,0.11101492954160279,0.09558003298126108
6.68,0.27112278602889817,1.0640696588462404,2.1468477138772615,0.2367663010966591,0.060828258226939234,0.09205823361758386,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11638598502607955,1.0,0.09581749049429658,0.11539741217408478,0.16873387638988477,0.019591274647889994,0.005099794555421114,0.07835340426818413,0.02781191291599747,0.012723791470785586,0.04522443524351873,0.001713952120245988,0.11117680377250846,0.09574056296228722
6.69,0.2709265958195065,1.0655608241337398,2.146115052700366,0.23714448396773916,0.06088516121258289,0.09221260267524115,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11674046333189514,1.0,0.09581749049429658,0.1154755066884728,0.16874207041981745,0.01965162738042941,0.005121320619893237,0.07839993657864756,0.027831607093403064,0.012749436072497632,0.045224443778966575,0.0017177558726319804,0.11133868950304425,0.09590110678225079
6.7,0.27072962778023396,1.0670514673985225,2.145382142104634,0.23752267897166168,0.060942014106182975,0.09236698526288091,6.3,0.05,0.4,0.4,0.16,1000.0,0.9,0.48,2.5,0.8,0.6,0.48,0.6,0.096,0.6,0.05,1.5,0.12,0.3,0.08,0.35,0.528,1.04,0.2,0.003,0.11709517892370425,1.0,0.09581749049429658,0.1155529786364618,0.16875025723649587,0.01971206543278696,0.0051428869192570404,0.07844634526037618,0.02785117117851733,0.01277508500655468,0.045224452306900614,0.0017215607827140822,0.11150058664040016,0.09606166467339615
