Time,EGF,EGFR,pEGFR,pEGFR_Akt,Akt,pAkt,S6,pAkt_S6,pS6,pro_EGFR,EGF_EGFR,EGFR_i,EGF_EGFR_i,Inhibitor,pEGFR_total,pAkt_total,pEGFR_scaleFactor,pAkt_scaleFactor,pS6_scaleFactor,pS6_total,EGF_conc_step,EGF_conc_pulse,EGF_conc_ramp,EGFR_turnover,EGF_binding_kf,EGF_binding_kb,inhibitor_binding_kf,inhibitor_binding_kb,pulse_time,ramp_time,Cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15
6.94,30.0,21702.76445957754,2915.473833922895,0.004653660417054334,0.038175296373060615,0.0004800376520042229,3.5431699944336743,5.557880606037451e-09,8.444746979599912e-12,68190.2000000002,42772.353035741944,0.0,0.0,0.0,0.5298444829409533,0.028830819133830964,0.000181735,60.0588,49886.2,4.2127633677371713e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2644.170367274961,0.0017058401281778088,0.00024577888663234934,290.72930143449076,3.5750101259964934e-09,6.752713778723382e-12,1.5743410842660895e-05,9.551177728867092e-15,7.254482617200021,822.9015772899428,2.3088702997966157,0.0,0.0,0.0,0.0
6.95,30.0,21676.402587244072,2920.7946389043586,0.0046682687455301556,0.038158384210466016,0.0004823414503549017,3.5431699943978385,5.593648705857835e-09,8.512395337816301e-12,68190.2000000002,42790.53361253485,0.0,0.0,0.0,0.5308114620891041,0.028969184646403863,0.000181735,60.0588,49886.2,4.2465105630137157e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2638.1006115407536,0.0017081539027311026,0.00024655041235330423,291.2598889147593,3.5921673268537667e-09,6.796171304643153e-12,1.5818966674129425e-05,9.627689374976993e-15,7.254482617200021,823.2513552249192,2.3060657656465477,0.0,0.0,0.0,0.0
6.96,30.0,21650.10136608582,2926.113630508111,0.004682892467589302,0.03814144969166321,0.00048465221115906535,3.543169994361831,5.6295882012938255e-09,8.580478544406615e-12,68190.2000000002,42808.6500745564,0.0,0.0,0.0,0.5317781116858541,0.02910796832587194,0.000181735,60.0588,49886.2,4.280474687619773e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2632.0457287390454,0.0017104627085086704,0.00024732275107250813,291.7902955660905,3.6093763795634002e-09,6.8398370728079726e-12,1.589475084761494e-05,9.704692843294769e-15,7.254482617200021,823.5998996493979,2.3032676839324058,0.0,0.0,0.0,0.0
6.97,30.0,21623.86064749206,2931.4307982281166,0.004697531525390908,0.03812449286866273,0.0004869699402465306,3.543169994325651,5.66569960899567e-09,8.64899868000149e-12,68190.2000000002,42826.70258267248,0.0,0.0,0.0,0.5327444298218785,0.02924717052239801,0.000181735,60.0588,49886.2,4.3146567795029026e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2626.0056822738325,0.001712766537841186,0.000248095899735148,292.32052034082886,3.6266373275420958e-09,6.883711710937559e-12,1.5970763554313267e-05,9.782190487055284e-15,7.254482617200021,823.947213658294,2.3004760388440904,0.0,0.0,0.0,0.0
6.98,30.0,21597.68028321775,2936.746131599708,0.004712185861048281,0.0381075137935534,0.0004892946434146471,3.5431699942892982,5.701983446040296e-09,8.717957831487787e-12,68190.2000000002,42844.69129735257,0.0,0.0,0.0,0.5337104145953704,0.029386791584194997,0.000181735,60.0588,49886.2,4.3490578797316604e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2619.980435639175,0.0017150653831196929,0.00024886985528399004,292.8505621954439,3.643950213964761e-09,6.9277958472700395e-12,1.6047004984355448e-05,9.860184666569316e-15,7.254482617200021,824.2933003388957,2.2976908146104034,0.0,0.0,0.0,0.0
6.99,30.0,21571.56012538261,2942.059620199466,0.004726855416629518,0.03809051251850174,0.0004916263264282833,3.543169994252772,5.738440229928881e-09,8.787358092013676e-12,68190.2000000002,42862.61637867069,0.0,0.0,0.0,0.5346760641120191,0.02952683185752506,0.000181735,60.0588,49886.2,4.383679032498126e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2613.9699524189905,0.0017173592367955067,0.00024964461465941303,293.3804200905186,3.661315081764405e-09,6.972090110558993e-12,1.6123475326807263e-05,9.938677749229308e-15,7.254482617200021,824.6381627708832,2.2949119954989543,0.0,0.0,0.0,0.0
7.0,30.0,21545.50002647023,2947.371253645105,0.004741540134158142,0.03807348909575134,0.0004939649950198142,3.543169994216072,5.7750704785844384e-09,8.857201560993732e-12,68190.2000000002,42880.4779863064,0.0,0.0,0.0,0.5356413764849894,0.029667291686698877,0.000181735,60.0588,49886.2,4.418521285120455e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2607.9741962868197,0.0017196480913801114,0.00025042017479944153,293.91009299073767,3.6787319736320484e-09,7.016595130070521e-12,1.620017476966883e-05,1.001767210951513e-14,7.254482617200021,824.9818040263475,2.2921395658160617,0.0,0.0,0.0,0.0
7.01,30.0,21519.499839327167,2952.681021595354,0.0047562399556137225,0.03805644357762223,0.0004963106548891084,3.5431699941791974,5.811874710349383e-09,8.92749034411396e-12,68190.2000000002,42898.27627954577,0.0,0.0,0.0,0.5366063498349,0.02980817141407483,0.000181735,60.0588,49886.2,4.453585688045378e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2601.9931310056113,0.0017219319394450557,0.0002511965326397787,294.4395798648758,3.6962009320166203e-09,7.061311535580293e-12,1.6277103499874175e-05,1.009717012899977e-14,7.254482617200021,825.3242271698089,2.28937350990666,0.0,0.0,0.0,0.0
7.0200000000000005,30.0,21493.55941716207,2957.988913749844,0.0047709548229325,0.03803937601651031,0.0004986633117035156,3.543169994142148,5.848853443983112e-09,8.998226553336806e-12,68190.2000000002,42916.01141728231,0.0,0.0,0.0,0.5375709822898027,0.029949471380058327,0.000181735,60.0588,49886.2,4.4888732948507056e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2596.026720427506,0.0017242107736218544,0.00025197368511383937,294.9688796857862,3.7137219991248757e-09,7.106239957370601e-12,1.635426170329084e-05,1.0177174196354994e-14,7.254482617200021,825.665435258236,2.286613812154204,0.0,0.0,0.0,0.0
7.03,30.0,21467.678613544773,2963.294919848985,0.004785684678008003,0.03802228646488671,0.0005010229710978543,3.543169994104923,5.886007198659564e-09,9.069412306906127e-12,68190.2000000002,42933.68355801798,0.0,0.0,0.0,0.5385352719851603,0.030091191923100957,0.000181735,60.0588,49886.2,4.5243851622478037e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2590.074928493611,0.0017264845866018814,0.0002527516291527825,295.4979914303889,3.731295216921293e-09,7.151381026227398e-12,1.643164956471945e-05,1.0257686707356968e-14,7.254482617200021,826.0054313410637,2.283860456980574,0.0,0.0,0.0,0.0
7.04,30.0,21441.85728240541,2968.599029673858,0.004800429462691675,0.03800517497529719,0.0005033896386744006,3.5431699940675223,5.923336493964811e-09,9.141049729352163e-12,68190.2000000002,42951.292859864145,0.0,0.0,0.0,0.539499217063827,0.03023333337969991,0.000181735,60.0588,49886.2,4.560122350084079e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2584.1377192337804,0.0017287533711362708,0.0002535303616855444,296.0269140796593,3.748920627128002e-09,7.196735373437366e-12,1.6509267267893375e-05,1.0338710064891883e-14,7.254482617200021,826.3442184602122,2.281113428845982,0.0,0.0,0.0,0.0
7.05,30.0,21416.095278033532,2973.9012330460937,0.004815189118793491,0.037988041600361545,0.0005057633200028767,3.543169994029945,5.9608418498946135e-09,9.213140951496447e-12,68190.2000000002,42968.83948054252,0.0,0.0,0.0,0.5404628156760264,0.030375896084397263,0.000181735,60.0588,49886.2,4.596085921345421e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2578.2150567664057,0.0017310171200358108,0.0002543098796388713,296.5556466186166,3.7665982712246845e-09,7.242303630784958e-12,1.6587114995478345e-05,1.0420246678961511e-14,7.254482617200021,826.6817996501055,2.278372712248875,0.0,0.0,0.0,0.0
7.0600000000000005,30.0,21390.39245507721,2979.201519827761,0.0048299635880825744,0.03797088639277296,0.0005081440206204398,3.54316999399219,5.998523786852e-09,9.285688110456702e-12,68190.2000000002,42986.32357738614,0.0,0.0,0.0,0.5414260659793309,0.03051888036977928,0.000181735,60.0588,49886.2,4.632276942158651e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2572.3069052981837,0.0017332758261708403,0.0002550901799373519,297.0841880363124,3.784328190448504e-09,7.288086430549443e-12,1.6665192929072065e-05,1.0502298966688738e-14,7.254482617200021,827.0181779376895,2.2756382917258438,0.0,0.0,0.0,0.0
7.07,30.0,21364.748668542175,2984.4998799212476,0.0048447528122878124,0.03795370940529745,0.0005105317460316705,3.5431699939542582,6.036382825644822e-09,9.358693349651677e-12,68190.2000000002,43003.74530734031,0.0,0.0,0.0,0.5423889661386403,0.03066228656647574,0.000181735,60.0588,49886.2,4.6686964817939347e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2566.413229123914,0.0017355294824711457,0.0002558712595034498,297.61253732581883,3.8021104257940156e-09,7.334084405501946e-12,1.6743501249203872e-05,1.0584869352323039e-14,7.254482617200021,827.3533563424509,2.272910151851528,0.0,0.0,0.0,0.0
7.08,30.0,21339.163773790915,2989.796303269151,0.004859556733098474,0.03793651069077323,0.0005129265017085642,3.5431699939161483,6.074419487483345e-09,9.432158818806025e-12,68190.2000000002,43021.10482696358,0.0,0.0,0.0,0.5433515143261621,0.030806115003159426,0.000181735,60.0588,49886.2,4.705345612667211e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2560.5339926262704,0.0017377780819258567,0.0002566531152575361,298.14069348421776,3.819945018013097e-09,7.380298188902515e-12,1.682204013533441e-05,1.0667960267245989e-14,7.254482617200021,827.687337876435,2.2701882772385202,0.0,0.0,0.0,0.0
7.09,30.0,21313.637626541808,2995.09077985416,0.004874375292164825,0.037919290302110116,0.0005153282930905194,3.5431699938778594,6.112634293977799e-09,9.506086673955072e-12,68190.2000000002,43038.40229242868,0.0,0.0,0.0,0.5443137087213895,0.030950366006545424,0.000181735,60.0588,49886.2,4.742225410342575e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2554.6691602755927,0.0017400216175833426,0.00025743574411792226,298.6686555125889,3.837832007614869e-09,7.426728414497147e-12,1.6900809765855292e-05,1.0751574149976664e-14,7.254482617200021,828.0201255442645,2.267472652537277,0.0,0.0,0.0,0.0
7.1000000000000005,30.0,21288.170082868244,3000.3832996989418,0.004889208431098735,0.03790204829228892,0.0005177371255843291,3.5431699938393915,6.151027767135956e-09,9.58047907744961e-12,68190.2000000002,43055.63785952345,0.0,0.0,0.0,0.5452755475110814,0.03109503990139056,0.000181735,60.0588,49886.2,4.779336953534667e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2548.8186966296635,0.0017422600825511053,0.0002582191430008917,299.19642241599865,3.855771434865622e-09,7.473375716514845e-12,1.697981031808877e-05,1.0835713446177057e-14,7.254482617200021,828.3517223431576,2.2647632624360208,0.0,0.0,0.0,0.0
7.11,30.0,21262.76099919776,3005.673852866028,0.004904056091474289,0.03788478471436087,0.0005201530045641701,3.543169993800744,6.18960042936068e-09,9.655338197960608e-12,68190.2000000002,43072.81168365183,0.0,0.0,0.0,0.5462370288892414,0.03124013701049284,0.000181735,60.0588,49886.2,4.816681324111025e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2542.9825663335023,0.001744493469995676,0.0002590033088207322,299.7239932034886,3.873763339788751e-09,7.520240729664639e-12,1.7059041968287434e-05,1.0920380608657406e-14,7.254482617200021,828.6821312629459,2.262060091660653,0.0,0.0,0.0,0.0
7.12,30.0,21237.410232311147,3010.9624294577025,0.004918918214828402,0.037867499621446955,0.0005225759353715952,3.5431699937619165,6.228352803447517e-09,9.730666210483973e-12,68190.2000000002,43089.92391983478,0.0,0.0,0.0,0.5471981510570973,0.03138565765469092,0.000181735,60.0588,49886.2,4.854259607094456e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2537.160734119142,0.00174672177314251,0.00025978823848976873,300.2513668880644,3.891807762164681e-09,7.567324089132665e-12,1.713850489163391e-05,1.1005578097381583e-14,7.254482617200021,829.0113552860932,2.2593631249746537,0.0,0.0,0.0,0.0
7.13,30.0,21212.117639341603,3016.249019615887,0.004933794742661425,0.03785019306673739,0.000525005923315524,3.543169993722908,6.2672854125822434e-09,9.8064652963452e-12,68190.2000000002,43106.974722711224,0.0,0.0,0.0,0.5481589122230808,0.031531602152863526,0.000181735,60.0588,49886.2,4.892072890665359e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2531.3531648054204,0.0017489449852758794,0.00026057392891839473,300.7785424866845,3.909904741530807e-09,7.614626430579174e-12,1.721819926224059e-05,1.1091308379472348e-14,7.254482617200021,829.3393973877135,2.256672347178996,0.0,0.0,0.0,0.0
7.140000000000001,30.0,21186.88307777385,3021.5336135220277,0.004948685616437749,0.03783286510349099,0.0005274429736722343,3.5431699936837187,6.306398780338438e-09,9.882737643204052e-12,68190.2000000002,43123.96424653899,0.0,0.0,0.0,0.5491193106028063,0.03167797082192906,0.000181735,60.0588,49886.2,4.93012226616406e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2525.5598232977627,0.0017511630997387704,0.00026136037701510493,301.3055190202485,3.928054317181433e-09,7.662148390135595e-12,1.729812525314933e-05,1.1177573929216646e-14,7.254482617200021,829.6662605355882,2.2539877431120487,0.0,0.0,0.0,0.0
7.15,30.0,21161.706405443285,3026.8162013969836,0.004963590777586412,0.03781551578503455,0.0005298870916853535,3.543169993644347,6.3456934306750336e-09,9.959485445059141e-12,68190.2000000002,43140.89264519576,0.0,0.0,0.0,0.5500793444190508,0.03182476397684492,0.000181735,60.0588,49886.2,4.968408828093093e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2519.7806745879698,0.0017533761099327726,0.00026214757968652655,301.83229551358636,3.946256528167696e-09,7.709890604401552e-12,1.7378283036331187e-05,1.1264377228070789e-14,7.254482617200021,829.9919476901857,2.251309297649489,0.0,0.0,0.0,0.0
7.16,30.0,21136.587480535098,3032.0967735009144,0.004978510167501705,0.0377981451647623,0.0005323382825658518,3.5431699936047933,6.385169887933901e-09,1.003671090225258e-11,68190.2000000002,43157.76007217999,0.0,0.0,0.0,0.551039011901734,0.03197198193060725,0.000181735,60.0588,49886.2,5.006933674119527e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2514.0156837540094,0.0017555840093179769,0.0002629355338374518,302.3588709954471,3.964511413297535e-09,7.757853710441932e-12,1.7458672782686188e-05,1.1351720764665713e-14,7.254482617200021,830.3164618046779,2.248636995704207,0.0,0.0,0.0,0.0
7.17,30.0,21111.52616158342,3037.3753201331683,0.004993443727543771,0.03778075329613526,0.0005347965514920344,3.5431699935650567,6.4248286768373965e-09,1.0114416221474516e-11,68190.2000000002,43174.56668061185,0.0,0.0,0.0,0.5519983112878972,0.032119624994250334,0.000181735,60.0588,49886.2,5.045697905077219e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2508.264815959795,0.0017577867914128663,0.0002637242363708695,302.88524449848745,3.982819011135611e-09,7.8060383457839e-12,1.7539294662043056e-05,1.1439607034812106e-14,7.254482617200021,830.6398058249595,2.2459708222262136,0.0,0.0,0.0,0.0
7.18,30.0,21086.52230747047,3042.6518316321694,0.0050083913990392115,0.03776334023268067,0.0005372619036095337,3.543169993525137,6.46467032248593e-09,1.0192603615767671e-11,68190.2000000002,43191.31262323417,0.0,0.0,0.0,0.5529572408216832,0.03226769347684623,0.000181735,60.0588,49886.2,5.084702624969091e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2502.5280364549876,0.0017599844497942097,0.0002645136841879968,303.41141505926095,4.001179360003263e-09,7.854445148413955e-12,1.7620148843158987e-05,1.1528038541505551e-14,7.254482617200021,830.9619826896644,2.243310762202553,0.0,0.0,0.0,0.0
7.19,30.0,21061.57577742569,3047.926298375308,0.005023353123281682,0.037745906027991404,0.0005397343440313037,3.543169993485033,6.504695350355528e-09,1.0271275304531858e-11,68190.2000000002,43207.99805241332,0.0,0.0,0.0,0.5539157987543165,0.032416187685504375,0.000181735,60.0588,49886.2,5.123948940969372e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2496.8053105747704,0.0017621769780969553,0.0002653038741883111,303.93738171820667,4.019592497978461e-09,7.903074756774959e-12,1.770123549371944e-05,1.1617017794931622e-14,7.254482617200021,831.282995330185,2.2406568006572094,0.0,0.0,0.0,0.0
7.2,30.0,21036.68643102489,3053.1987107788264,0.0050383288415324886,0.03772845073572535,0.0005422138778376117,3.543169993444745,6.5449042862953834e-09,1.0350433513528427e-11,68190.2000000002,43224.623120140204,0.0,0.0,0.0,0.5548739833440821,0.0325651079253711,0.000181735,60.0588,49886.2,5.163437963425818e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2491.096603739647,0.0017643643700141207,0.00026609480326958104,304.4631435196381,4.03805846289575e-09,7.951927809763165e-12,1.778255478033788e-05,1.1706547312470922e-14,7.254482617200021,831.6028466706894,2.2380089226510136,0.0,0.0,0.0,0.0
7.21,30.0,21011.854128189403,3058.4690592977126,0.005053318495021192,0.03771097440960486,0.0005447005100760339,3.543169993404272,6.5852976565254364e-09,1.043008047488476e-11,68190.2000000002,43241.187978031136,0.0,0.0,0.0,0.5558317928563065,0.0327144544996294,0.000181735,60.0588,49886.2,5.203170805861961e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2485.40188145523,0.0017665466192966887,0.00026688646832789874,304.9886995117323,4.056577292346206e-09,8.001004946725274e-12,1.786410686855562e-05,1.179662961870416e-14,7.254482617200021,831.9215396281387,2.2353671132815576,0.0,0.0,0.0,0.0
7.22,30.0,20987.07872918523,3063.737334425586,0.005068322024946198,0.037693477103416105,0.0005471942457614486,3.5431699933636134,6.6258759876339206e-09,1.0510218427098656e-11,68190.2000000002,43257.69277732878,0.0,0.0,0.0,0.5567892255633371,0.032864227709498456,0.000181735,60.0588,49886.2,5.24314858497929e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2479.7211093120322,0.0017687237197534951,0.000267678866257711,305.51404874651877,4.075149023677397e-09,8.050306807455461e-12,1.794589192284162e-05,1.1887267245417122e-14,7.254482617200021,832.2390771123061,2.2327313576830994,0.0,0.0,0.0,0.0
7.23,30.0,20962.36009462218,3069.003526694589,0.005083339372475355,0.037675958871008546,0.000549695089876031,3.5431699933227687,6.666639806574933e-09,1.0590849615042732e-11,68190.2000000002,43274.13766890308,0.0,0.0,0.0,0.557746279744522,0.033014427854233384,0.000181735,60.0588,49886.2,5.283372420659447e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2474.0542529852505,0.0017708956652511252,0.0002684719939518507,306.03919027986836,4.093773693993337e-09,8.099834032192413e-12,1.8027910106592288e-05,1.197846273160563e-14,7.254482617200021,832.5554620257932,2.2301016410264753,0.0,0.0,0.0,0.0
7.24,30.0,20937.69808545306,3074.267626675274,0.005098370478746541,0.03765841976629431,0.000552203047369247,3.5431699932817375,6.707589640665975e-09,1.0671976289968757e-11,68190.2000000002,43290.52280325214,0.0,0.0,0.0,0.5587029536861899,0.03316505523112484,0.000181735,60.0588,49886.2,5.323843435966394e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2468.40127823457,0.0017730624497138006,0.0002692658483015677,306.5641231714823,4.112451340154445e-09,8.149587261616348e-12,1.8110161582131296e-05,1.2070218623480463e-14,7.254482617200021,832.8706972640482,2.227477948519009,0.0,0.0,0.0,0.0
7.25,30.0,20913.09256297278,3079.5296249765,0.005113415284868263,0.03764085984324761,0.0005547181231578496,3.5431699932405194,6.7487260175855365e-09,1.0753600709512019e-11,68190.2000000002,43306.84833050318,0.0,0.0,0.0,0.5596592456816311,0.0333161101354988,0.000181735,60.0588,49886.2,5.364562757148585e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2462.7621509039454,0.0017752240671232732,0.0002700604261965609,307.0888464848816,4.1311819987775114e-09,8.199567136846076e-12,1.8192646510709468e-05,1.2162537474472284e-14,7.254482617200021,833.1847857153836,2.224860265404422,0.0,0.0,0.0,0.0
7.26,30.0,20888.543388817554,3084.7895122453165,0.005128473731920242,0.03762327915590416,0.0005572403221258736,3.543169993199114,6.79004946537064e-09,1.0835725137695599e-11,68190.2000000002,43323.11440041342,0.0,0.0,0.0,0.5606151540310763,0.033467592860716246,0.000181735,60.0588,49886.2,5.405531513641102e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2457.1368369214,0.0017773805115187161,0.00027085572452500886,307.6133592873956,4.149965706235666e-09,8.24977429943602e-12,1.8275365052504573e-05,1.2255421845236475e-14,7.254482617200021,833.4977302609938,2.2222485769627442,0.0,0.0,0.0,0.0
7.2700000000000005,30.0,20864.050424964036,3090.0472791668585,0.005143545760954005,0.037605677758360594,0.0005597696491246313,3.54316999315752,6.831560512414408e-09,1.091835184493465e-11,68190.2000000002,43339.321162371016,0.0,0.0,0.0,0.5615706770416778,0.03361950369817291,0.000181735,60.0588,49886.2,5.446750838067789e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2451.5253022988136,0.0017795317769966127,0.00027165174017360094,308.13766065015164,4.168802498658342e-09,8.300209391373257e-12,1.8358317366621233e-05,1.2348874303657986e-14,7.254482617200021,833.8095337749721,2.2196428685102236,0.0,0.0,0.0,0.0
7.28,30.0,20839.613533728494,3095.302916464235,0.005158631312993465,0.03758805570477388,0.0005623061089727082,3.543169993115738,6.873259687463604e-09,1.100148310804061e-11,68190.2000000002,43355.468765395955,0.0,0.0,0.0,0.5625258130274894,0.033771842937299,0.000181735,60.0588,49886.2,5.488221866243354e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2445.92751313172,0.0017816778577106475,0.00027244847002756814,308.6617496480636,4.1876924119312445e-09,8.350873055074529e-12,1.844150361109073e-05,1.244289742485609e-14,7.254482617200021,834.1201991243292,2.2170431253992393,0.0,0.0,0.0,0.0
7.29,30.0,20815.232577765968,3100.556414898422,0.005173730329035517,0.03757041304936074,0.00056484970645596,3.5431699930737666,6.915147519616215e-09,1.1085121210225458e-11,68190.2000000002,43371.557358140955,0.0,0.0,0.0,0.5634805603094462,0.03392461086555906,0.000181735,60.0588,49886.2,5.529945737175492e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2440.3434355991003,0.001783818747871597,0.00027324591097071475,309.1856253598217,4.206635481696325e-09,8.40176593338331e-12,1.8524923942870953e-05,1.2537493791189198e-14,7.254482617200021,834.4297291690096,2.21444933301821,0.0,0.0,0.0,0.0
7.3,30.0,20790.907420069434,3105.807765268156,0.005188842750050618,0.037552749846397074,0.0005674004463275089,3.543169993031605,6.9572245383189966e-09,1.1169268441105861e-11,68190.2000000002,43387.58708889238,0.0,0.0,0.0,0.5644349172153456,0.03407780776845169,0.000181735,60.0588,49886.2,5.571923593066952e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2434.773035963176,0.0017859544417472204,0.00027404405988544836,309.70928686788136,4.225631743351759e-09,8.452888669566814e-12,1.8608578517846247e-05,1.263266599225955e-14,7.254482617200021,834.7381267619094,2.2118614767915066,0.0,0.0,0.0,0.0
7.3100000000000005,30.0,20766.637923968978,3111.056958409822,0.005203968516983368,0.03753506615021736,0.0005699583333077406,3.5431699929892537,6.999491273365033e-09,1.1253927096707337e-11,68190.2000000002,43403.55810557114,0.0,0.0,0.0,0.5653888820798275,0.03423143392950942,0.000181735,60.0588,49886.2,5.614156579317615e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2429.216280569206,0.0017880849336621475,0.0002748429136528113,310.2327332584524,4.244681232051926e-09,8.504241907313048e-12,1.8692467490827323e-05,1.2728416624917932e-14,7.254482617200021,835.0453947488936,2.2092795421793636,0.0,0.0,0.0,0.0
7.32,30.0,20742.423953130972,3116.3039851973476,0.005219107570753092,0.03751736201521409,0.0005725233720843009,3.5431699929467118,7.041948254891284e-09,1.133909947946835e-11,68190.2000000002,43419.47055573357,0.0,0.0,0.0,0.5663424532443544,0.03438548963029846,0.000181735,60.0588,49886.2,5.65664584452654e-07,30.0,0.0,0.0,0.000106386,0.00673816,0.040749,2.43466029020655e-05,5.25096686262403e-05,60.0,3600.0,1.0,2423.6731358452826,0.0017902102179977678,0.0002756424691525109,310.7559636214884,4.263783982707374e-09,8.555826290727813e-12,1.8776591015551147e-05,1.2824748293268293e-14,7.254482617200021,835.3515359688137,2.2067035146777916,0.0,0.0,0.0,0.0
