T,H,IC,ICA,IH,INA,INN,INR,INV,S1,X,XE,XN,XR,XV,Y,YN,YR,YV
30.143999,0.34648734,4.6484284,2.4184282,1.9056803,0.032405015,-0.019341374,0.050249647,0.0031501353,0.99999571,1.8734895,0.61089289,-1.54988,-1.2146155,-1.8426095,5.6994586,5.554668e-17,2.4501924e-07,3.3037125e-08
30.191999,0.34820867,4.6498284,2.4198287,1.9151477,0.033424649,-0.019286394,0.050410755,0.001597308,0.99999613,1.873219,0.61085415,-1.5504526,-1.2146219,-1.8424281,5.6994963,4.0421981e-17,2.0907117e-07,2.8600249e-08
30.24,0.34992546,4.6510034,2.4210033,1.92459,0.034514733,-0.017716007,0.051193077,-0.00056234427,0.99999648,1.8728584,0.61081219,-1.5493814,-1.2121778,-1.8426876,5.6995316,2.9415555e-17,1.7839724e-07,2.4759247e-08
30.288,0.35163772,4.6519585,2.4219587,1.9340075,0.033564489,-0.019466471,0.048732292,-0.0017289848,0.99999678,1.8710868,0.6107769,-1.5495999,-1.2163237,-1.8423523,5.699564,2.1406050000000002e-17,1.5222365e-07,2.1434088e-08
30.336,0.35334548,4.6527014,2.4227016,1.9434001,0.035842709,-0.019106964,0.04835292,0.00080419681,0.99999708,1.871379,0.61072952,-1.5499921,-1.2199534,-1.8394469,5.699594,1.5577437e-17,1.2989013e-07,1.8555498e-08
30.384001,0.35504875,4.6532383,2.4232383,1.9527681,0.036355309,-0.01918426,0.048090115,0.00068998011,0.99999738,1.8706344,0.61066532,-1.5501322,-1.2202307,-1.8381864,5.6996226,1.1335886e-17,1.1083327e-07,1.6063503e-08
30.431999,0.35674751,4.6535754,2.4235754,1.9621114,0.036922812,-0.021447433,0.048585158,0.001710783,0.99999762,1.8696058,0.61059034,-1.5515937,-1.2197133,-1.8360429,5.6996489,8.249258799999999e-18,9.4572343e-08,1.3906179e-08
30.48,0.35844183,4.6537194,2.4237194,1.9714301,0.035353735,-0.020425677,0.046803564,0.00058668986,0.99999779,1.8677157,0.61050713,-1.5512359,-1.2247376,-1.8355916,5.6996732,6.003083799999999e-18,8.0697141e-08,1.2038584e-08
30.528,0.36013165,4.653677,2.423677,1.9807241,0.034285236,-0.021714184,0.045513973,-0.00050809822,0.99999803,1.8654686,0.6104185,-1.5522463,-1.2276779,-1.8348449,5.6996961,4.368515799999999e-18,6.8857638e-08,1.0421807e-08
30.576,0.36181706,4.6534538,2.4234538,1.9899938,0.033751488,-0.020766065,0.045360506,0.00081089349,0.99999821,1.8639649,0.61032808,-1.5515608,-1.2299302,-1.833227,5.699717,3.1790207e-18,5.8755177e-08,9.0221617e-09
30.624001,0.363498,4.6530566,2.4230566,1.999239,0.030272743,-0.021198686,0.045910049,0.0010144995,0.99999839,1.8603995,0.61022311,-1.5516812,-1.2304401,-1.8315532,5.6997366,2.3134111999999996e-18,5.0134897e-08,7.8104891e-09
30.672001,0.36517453,4.6524911,2.4224913,2.0084598,0.03072216,-0.019273544,0.04421718,0.00097424549,0.99999851,1.8592767,0.6101048,-1.5484625,-1.2337605,-1.8298866,5.6997552,1.6834967999999998e-18,4.2779345e-08,6.7615433e-09
30.719999,0.36684662,4.6517639,2.4217639,2.0176563,0.030226579,-0.020236935,0.043160237,0.0012966818,0.99999863,1.8572098,0.60998237,-1.5494483,-1.2356286,-1.8283124,5.6997719,1.2251007e-18,3.6502964e-08,5.8534702e-09
30.768,0.36851433,4.6508803,2.4208806,2.0268288,0.028631872,-0.02085408,0.041572228,8.1861392e-05,0.99999875,1.8550324,0.60986257,-1.5500895,-1.2391411,-1.8279094,5.6997876,8.9152037e-19,3.1147422e-08,5.0673514e-09
30.816,0.37017763,4.6498466,2.4198465,2.0359769,0.028236652,-0.01924092,0.039484933,0.0012080128,0.99999887,1.8531179,0.60973614,-1.5489159,-1.2453789,-1.8258133,5.6998024,6.487699599999999e-19,2.6577622e-08,4.3868078e-09
30.864,0.37183657,4.6486678,2.418668,2.0451012,0.027488269,-0.017945001,0.039347995,0.0038964623,0.99999899,1.851035,0.60958731,-1.5471501,-1.2494838,-1.8222247,5.6998162,4.7211763e-19,2.2678279e-08,3.7976613e-09
30.912001,0.37349111,4.6473503,2.4173501,2.0542011,0.027623795,-0.017841982,0.03783235,0.0028031319,0.99999911,1.8500063,0.60942638,-1.5453842,-1.252435,-1.821754,5.6998291,3.4356559e-19,1.9351031e-08,3.2876366e-09
30.959999,0.37514132,4.6458983,2.4158983,2.0632772,0.026375828,-0.016045485,0.037841149,0.0020344697,0.99999917,1.8476729,0.60926735,-1.5446427,-1.2537916,-1.8207158,5.699841,2.5001676e-19,1.651194e-08,2.8461082e-09
31.007999,0.37678716,4.6443176,2.4143178,2.0723295,0.028504262,-0.014668472,0.036886912,0.0006345585,0.99999923,1.8478788,0.60910726,-1.5424273,-1.2533067,-1.8198582,5.699852,1.8194017e-19,1.4089387e-08,2.4638769e-09
31.056,0.3784287,4.6426134,2.4126136,2.0813577,0.03028127,-0.016780034,0.037912913,0.0019160294,0.99999928,1.8476634,0.60894078,-1.5429513,-1.2562392,-1.8177538,5.6998625,1.3240003e-19,1.202226e-08,2.1329791e-09
31.104,0.38006589,4.6407905,2.4107907,2.0903623,0.031969056,-0.018772034,0.03601633,0.0020495211,0.99999934,1.8469886,0.60876501,-1.5447985,-1.2587199,-1.8159734,5.699872,9.6349074e-20,1.0258411e-08,1.8465208e-09
31.152,0.38169876,4.6388535,2.4088535,2.0993433,0.033254113,-0.021054823,0.036137067,0.0031343487,0.9999994,1.8466216,0.60857958,-1.5474726,-1.2579491,-1.8134981,5.6998806,7.011436799999999e-20,8.7533456e-09,1.5985337e-09
31.200001,0.38332734,4.6368065,2.4068067,2.1083004,0.033920821,-0.020037476,0.035481252,0.0026478455,0.99999946,1.8452018,0.60838568,-1.5476158,-1.2605851,-1.8122281,5.6998892,5.1023059e-20,7.4690965e-09,1.3838513e-09
31.247999,0.38495162,4.6346545,2.4046545,2.117234,0.035640471,-0.020999448,0.035327613,0.0027795536,0.99999952,1.8452194,0.60818851,-1.5471019,-1.2618232,-1.8105047,5.6998968,3.7130086e-20,6.3732664e-09,1.1980005e-09
31.296,0.38657165,4.6324015,2.4024012,2.1261442,0.033938557,-0.020024393,0.035117351,0.0043467134,0.99999958,1.8421379,0.60797995,-1.5470847,-1.2620941,-1.8080099,5.699904,2.7020007e-20,5.4382112e-09,1.0371095e-09
31.344,0.38818738,4.6300507,2.4000509,2.1350307,0.031906568,-0.020201843,0.036209803,0.0031763311,0.99999958,1.8394177,0.60776103,-1.5460078,-1.262216,-1.8068695,5.6999106,1.9662779e-20,4.6403428e-09,8.9782604e-10
31.392,0.38979888,4.6276069,2.3976068,2.143894,0.030600825,-0.020826768,0.034493208,0.0023745899,0.99999964,1.8372818,0.60754514,-1.5461792,-1.2604241,-1.8059901,5.6999168,1.4308838e-20,3.959534e-09,7.7724832e-10
31.440001,0.39140612,4.625073,2.3950732,2.1527338,0.030484593,-0.021124793,0.035167091,0.00062320026,0.9999997,1.8353419,0.60733551,-1.5455048,-1.2622968,-1.8058395,5.6999226,1.0412712e-20,3.3786101e-09,6.7286415e-10
31.488001,0.39300913,4.6224527,2.3924527,2.1615503,0.031797092,-0.021149065,0.032714028,-0.00076999719,0.9999997,1.8344376,0.60712802,-1.5463135,-1.266258,-1.8045919,5.6999278,7.5774542e-21,2.8829166e-09,5.8249877e-10
31.535999,0.39460793,4.6197491,2.3897491,2.1703436,0.029579593,-0.022287391,0.032405078,-0.00098552078,0.99999976,1.8313441,0.60692126,-1.5467434,-1.2693022,-1.803448,5.6999331,5.5142037e-21,2.4599487e-09,5.042694e-10
31.584,0.3962025,4.6169653,2.3869653,2.1791139,0.02963176,-0.024671698,0.033527542,-0.00061687955,0.99999976,1.8293842,0.60670424,-1.5497259,-1.2673755,-1.8011774,5.6999378,4.0127517e-21,2.0990367e-09,4.3654619e-10
31.632,0.39779288,4.6141038,2.3841038,2.187861,0.028454985,-0.024439644,0.033206813,-0.0022941083,0.99999976,1.8273898,0.60649091,-1.5488943,-1.2673346,-1.8006009,5.6999421,2.9201271000000003e-21,1.7910762e-09,3.779182e-10
31.68,0.39937907,4.6111674,2.3811674,2.1965849,0.030563096,-0.02637147,0.031602565,-0.0044917087,0.99999982,1.8270744,0.60628211,-1.5502267,-1.269917,-1.8009274,5.6999459,2.125011e-21,1.528298e-09,3.2716391e-10
31.728001,0.4009611,4.6081586,2.3781583,2.205286,0.029716957,-0.025235659,0.031585883,-0.0059555792,0.99999982,1.8251275,0.60608214,-1.550162,-1.2721604,-1.8000474,5.6999497,1.5463959e-21,1.3040734e-09,2.8322591e-10
31.775999,0.40253893,4.6050792,2.3750792,2.2139642,0.027027279,-0.021980656,0.031836487,-0.0045499257,0.99999982,1.8213738,0.60587567,-1.5457931,-1.2708061,-1.7972937,5.6999531,1.1253307e-21,1.112746e-09,2.4518879e-10
31.823999,0.40411261,4.6019316,2.3719316,2.2226193,0.025669279,-0.022692891,0.031056864,-0.0036724305,0.99999982,1.8185648,0.60565603,-1.5460953,-1.2719966,-1.7950634,5.6999564,8.1891653000000005e-22,9.4948926e-10,2.1226002e-10
31.872,0.40568218,4.5987177,2.3687177,2.231252,0.024037393,-0.021939591,0.027557312,-0.0033144881,0.99999988,1.8156029,0.60543209,-1.5451871,-1.2781684,-1.7930709,5.6999598,5.959352600000001e-22,8.101847e-10,1.8375357e-10
31.92,0.40724757,4.595439,2.3654392,2.2398617,0.025387473,-0.021606874,0.025897434,-0.005505207,0.99999988,1.8146995,0.60519916,-1.5432696,-1.2854722,-1.7925844,5.6999621,4.336691800000001e-22,6.9131828e-10,1.5907553e-10
31.968,0.40880886,4.5920973,2.362097,2.2484488,0.023572415,-0.020671474,0.025895162,-0.0031103014,0.99999988,1.8116568,0.60496879,-1.5422657,-1.2856008,-1.7893968,5.699965,3.1558622e-22,5.8989136e-10,1.3771174e-10
32.015999,0.41036603,4.5886931,2.3586931,2.2570131,0.024129786,-0.021081293,0.026827578,-0.0060726926,0.99999988,1.8106639,0.60472924,-1.541476,-1.2842354,-1.7894926,5.6999674,2.2965584e-22,5.0334531e-10,1.1921711e-10
32.063999,0.41191912,4.5852284,2.3552284,2.2655551,0.023888689,-0.021193255,0.026095342,-0.0054204199,0.99999988,1.808461,0.60449535,-1.5414302,-1.2848433,-1.7873551,5.6999698,1.6712329e-22,4.2949688e-10,1.032063e-10
32.112,0.41346809,4.5817037,2.3517039,2.2740746,0.02523729,-0.021166952,0.027332233,-0.0038772135,0.99999994,1.8078475,0.6042403,-1.5425435,-1.2850772,-1.783893,5.6999717,1.2161761000000002e-22,3.6648315e-10,8.9345725e-11
32.16,0.41501299,4.5781202,2.3481202,2.2825716,0.025171431,-0.020079754,0.02694477,-0.0027155371,0.99999994,1.8057046,0.60397619,-1.5409073,-1.2845815,-1.7818326,5.6999736,8.850257599999999e-23,3.1271449e-10,7.7346629e-11
32.208,0.41655383,4.5744781,2.3444781,2.2910459,0.025155053,-0.019687967,0.025678113,-0.0044299853,0.99999994,1.8039635,0.6037038,-1.5388681,-1.2864125,-1.7811134,5.6999755,6.4404378e-23,2.6683453e-10,6.6959008e-11
32.256001,0.41809058,4.5707784,2.3407781,2.2994983,0.02416037,-0.020079317,0.02471453,-0.0044019022,0.99999994,1.8014551,0.6034351,-1.5386999,-1.2889924,-1.7789741,5.6999774,4.6867831999999997e-23,2.2768583e-10,5.7966434e-11
32.304001,0.41962332,4.5670209,2.3370209,2.3079283,0.023111068,-0.021699877,0.027535595,-0.0033509037,0.99999994,1.7989712,0.60316318,-1.5409306,-1.2846107,-1.7765621,5.6999788,3.4106278e-23,1.9428086e-10,5.0181564e-11
32.352001,0.42115203,4.5632062,2.3332062,2.3163362,0.023332721,-0.023211109,0.026078478,-0.0058625164,0.99999994,1.7975365,0.60288924,-1.5412782,-1.2842076,-1.7763476,5.6999803,2.4819544e-23,1.6577689e-10,4.3442198e-11
32.400002,0.42267668,4.5593343,2.3293343,2.3247218,0.024699295,-0.023093576,0.024868336,-0.0036635781,0.99999994,1.7968447,0.60261279,-1.5426034,-1.2884036,-1.7728921,5.6999817,1.8061478e-23,1.414549e-10,3.7607927e-11
32.448002,0.42419732,4.5554051,2.3254051,2.3330853,0.024726413,-0.02271782,0.022773914,-0.0015846053,0.99999994,1.7946535,0.60231537,-1.541285,-1.2911803,-1.7691406,5.6999831,1.3143552e-23,1.2070131e-10,3.2557197e-11
32.495998,0.42571396,4.5514188,2.3214185,2.3414268,0.025164096,-0.020647416,0.02193371,-0.0038872203,0.99999994,1.7931683,0.60201293,-1.5372434,-1.2954377,-1.7691835,5.6999841,9.5647192e-24,1.0299259e-10,2.8184776e-11
32.543999,0.4272266,4.5473742,2.3173745,2.3497462,0.026708404,-0.021290662,0.02217406,-0.0033965691,0.99999994,1.7924942,0.60171187,-1.5377201,-1.2969538,-1.7669444,5.699985,6.9603596e-24,8.7882007e-11,2.4399571e-11
32.591999,0.42873526,4.5432725,2.3132725,2.3580439,0.027419481,-0.021245878,0.022344759,-0.0044956882,0.99999994,1.7910777,0.60141367,-1.5374378,-1.2950143,-1.7656776,5.6999865,5.0651366e-24,7.4988384e-11,2.1122716e-11
32.639999,0.43023995,4.5391121,2.3091118,2.3663197,0.02747876,-0.021259064,0.020056941,-0.0069937063,0.99999994,1.7893972,0.60111874,-1.5365164,-1.300555,-1.7656517,5.6999874,3.6859601e-24,6.3986441e-11,1.8285944e-11
32.688,0.43174067,4.5348926,2.3048925,2.3745737,0.026749788,-0.021643985,0.019969516,-0.0069177216,0.99999994,1.7867175,0.60083371,-1.5376669,-1.3023145,-1.7636546,5.6999879,2.682317e-24,5.4598659e-11,1.5830148e-11
32.736,0.43323746,4.5306134,2.3006134,2.3828061,0.027382804,-0.02122278,0.018815547,-0.0060624327,1.0,1.7854496,0.60053062,-1.5361432,-1.303051,-1.7611043,5.6999888,1.9519541e-24,4.6588206e-11,1.3704165e-11
32.784,0.43473029,4.5262742,2.2962742,2.3910165,0.026955536,-0.021868836,0.019588437,-0.0054684416,1.0,1.7834001,0.60021955,-1.5363078,-1.3037672,-1.7583046,5.6999898,1.4204601e-24,3.9753006e-11,1.18637e-11
32.832001,0.43621919,4.521874,2.2918739,2.3992054,0.028849218,-0.02202989,0.020318627,-0.0049404362,1.0,1.782562,0.59990913,-1.5364542,-1.3019586,-1.7563107,5.6999903,1.0336858e-24,3.3920634e-11,1.027041e-11
32.880001,0.43770415,4.5174117,2.2874117,2.407373,0.027295837,-0.021838961,0.02001708,-0.0048554656,1.0,1.7793827,0.59959292,-1.5348544,-1.3024532,-1.7542595,5.6999912,7.5222542e-25,2.894396e-11,8.8910979e-12
32.928001,0.43918523,4.512887,2.2828867,2.4155188,0.0300819,-0.021220591,0.021731108,-0.0042714779,1.0,1.7798026,0.59927118,-1.5344621,-1.3006939,-1.7520535,5.6999917,5.474034e-25,2.469744e-11,7.6970262e-12
32.976002,0.44066238,4.5082984,2.2782984,2.4236431,0.028121162,-0.020940445,0.020008685,-0.0040048985,1.0,1.7761984,0.59893173,-1.5334249,-1.3003058,-1.7493751,5.6999922,3.9835195e-25,2.107395e-11,6.6633183e-12
33.023998,0.44213566,4.5036454,2.2736454,2.4317462,0.029137621,-0.019467369,0.019045779,-0.0036849754,1.0,1.7751976,0.59859329,-1.5309453,-1.3029109,-1.7469224,5.6999927,2.8988545e-25,1.7982081e-11,5.7684374e-12
33.071999,0.44360507,4.4989271,2.2689271,2.4398277,0.031256437,-0.020091606,0.017887533,-0.0034044934,1.0,1.7746606,0.59824431,-1.5309089,-1.3047469,-1.7447102,5.6999931,2.1095309e-25,1.5343836e-11,4.9937381e-12
33.119999,0.44507056,4.4941421,2.264142,2.4478881,0.030975468,-0.01794219,0.01792261,-0.0042925761,1.0,1.7728664,0.59789503,-1.528862,-1.3061072,-1.7433004,5.6999936,1.5351307e-25,1.3092662e-11,4.323081e-12
33.167999,0.44653225,4.4892898,2.2592897,2.4559274,0.031982958,-0.018540485,0.017220488,-0.0030184449,1.0,1.7712886,0.59754759,-1.5282838,-1.3084587,-1.740365,5.6999941,1.1171329e-25,1.1171768e-11,3.7424929e-12
33.216,0.44799006,4.4843688,2.254369,2.4639454,0.033127584,-0.021459172,0.017024504,-0.0025872563,1.0,1.7699562,0.59718186,-1.5305805,-1.3095112,-1.7374632,5.6999946,8.129508700000001e-26,9.5327002e-12,3.2398773e-12
33.264,0.44944403,4.4793787,2.2493789,2.4719422,0.032982424,-0.020674333,0.017007943,-0.0035921019,1.0,1.7682282,0.59682041,-1.5300953,-1.3097788,-1.7365526,5.699995,5.9159403e-26,8.134108e-12,2.8047629e-12
33.312,0.45089418,4.4743185,2.2443182,2.479918,0.033266734,-0.022904882,0.015870292,9.2932578e-06,1.0,1.76621,0.59644222,-1.5308739,-1.310505,-1.7313766,5.6999955,4.3050999e-26,6.9407106e-12,2.4280842e-12
33.360001,0.45234048,4.4691863,2.2391863,2.4878726,0.03465477,-0.023846617,0.016799517,0.0013605674,1.0,1.7650712,0.59604031,-1.5314099,-1.3097361,-1.7279062,5.6999955,3.1328723000000004e-26,5.9224028e-12,2.1019935e-12
33.408001,0.45378301,4.4639821,2.2339823,2.4958065,0.034150813,-0.023820959,0.016540572,0.0022601564,1.0,1.7628531,0.59563023,-1.5328438,-1.3092853,-1.7250911,5.699996,2.2798285e-26,5.0534958e-12,1.8196965e-12
33.456001,0.45522171,4.4587049,2.2287049,2.5037193,0.03060022,-0.022807505,0.015520392,0.0021092265,1.0,1.7579019,0.59521377,-1.5292542,-1.3115995,-1.7230765,5.6999965,1.6590583e-26,4.3120711e-12,1.5753119e-12
33.504002,0.45665663,4.4533534,2.2233536,2.5116115,0.031793442,-0.02197179,0.015885143,0.00098590029,1.0,1.7566705,0.59480131,-1.5280282,-1.3126502,-1.7217258,5.6999965,1.2073165e-26,3.6794248e-12,1.3637481e-12
33.551998,0.45808777,4.4479275,2.2179272,2.5194829,0.031238224,-0.022546696,0.016124569,0.00046193184,1.0,1.7539686,0.59439105,-1.5281156,-1.3109375,-1.7197541,5.6999969,8.7857858e-27,3.1395971e-12,1.1805972e-12
33.599998,0.45951515,4.4424257,2.2124255,2.5273333,0.032148879,-0.021454392,0.01695798,0.0013857335,1.0,1.7526073,0.59397119,-1.5267814,-1.3084693,-1.7166197,5.6999969,6.3935208000000005e-27,2.6789703e-12,1.0220435e-12
33.647999,0.46093878,4.4368472,2.2068474,2.5351632,0.033782616,-0.023375958,0.016573511,0.0017232366,1.0,1.7516742,0.59355235,-1.5277789,-1.3090367,-1.7143668,5.6999974,4.6526411000000005e-27,2.2859247e-12,8.847834e-13
33.695999,0.46235865,4.4311924,2.2011924,2.5429726,0.033670958,-0.021308761,0.016829425,0.001581455,1.0,1.7493826,0.59312427,-1.5251863,-1.3087956,-1.7116563,5.6999974,3.3857821e-27,1.9505448e-12,7.6595728e-13
33.743999,0.46377477,4.4254599,2.1954596,2.5507612,0.033848096,-0.020806365,0.014772864,0.0016683197,1.0,1.7475661,0.5926978,-1.5230108,-1.3125923,-1.7095586,5.6999974,2.463874e-27,1.66437e-12,6.6308948e-13
33.792,0.46518716,4.4196491,2.1896491,2.5585294,0.033228282,-0.018939532,0.016149338,0.0011488898,1.0,1.7449273,0.59226799,-1.519562,-1.3101493,-1.7075154,5.6999979,1.7929903e-27,1.4201817e-12,5.740368e-13
33.84,0.46659583,4.4137597,2.1837597,2.566277,0.033001665,-0.01990963,0.01775825,0.0020269107,1.0,1.7423918,0.59183687,-1.5204446,-1.3085195,-1.7044338,5.6999979,1.3047805000000001e-27,1.2118194e-12,4.969439e-13
33.888,0.4680008,4.4077916,2.1777918,2.5740044,0.033523176,-0.01910344,0.018836016,0.0026924615,1.0,1.7407403,0.59139436,-1.5189197,-1.3058479,-1.7013047,5.6999979,9.4950426e-28,1.034027e-12,4.3020451e-13
33.936001,0.46940207,4.4017444,2.1717446,2.5817113,0.03301844,-0.016347274,0.020349002,0.0051100482,1.0,1.7381548,0.59093422,-1.5157847,-1.3024125,-1.6971197,5.6999984,6.909655e-28,8.823195e-13,3.7242819e-13
33.984001,0.47079965,4.395618,2.1656179,2.5893981,0.029404869,-0.013817015,0.019909134,0.0045306864,1.0,1.7326949,0.59046215,-1.5114543,-1.302772,-1.6949428,5.6999984,5.0282381e-28,7.5286983e-13,3.2241123e-13
34.032001,0.47219354,4.3894119,2.1594119,2.5970645,0.028235875,-0.014520413,0.022361783,0.0030984827,1.0,1.7293653,0.59000099,-1.511112,-1.2977659,-1.6938696,5.6999984,3.6591087e-28,6.4241234e-13,2.791115e-13
34.080002,0.47358376,4.3831267,2.1531265,2.6047106,0.02874844,-0.017134313,0.021924894,0.0028250385,1.0,1.7275501,0.58954054,-1.5128772,-1.2963653,-1.6913141,5.6999984,2.662777e-28,5.4816069e-13,2.4162695e-13
34.127998,0.47497031,4.3767619,2.1467617,2.6123366,0.027969986,-0.018867681,0.022769835,0.0047484655,1.0,1.7243778,0.58906865,-1.5142648,-1.2966627,-1.6874473,5.6999989,1.9377345e-28,4.6773718e-13,2.0917652e-13
34.175999,0.47635323,4.3703175,2.1403177,2.6199427,0.025277056,-0.018673971,0.022587825,0.0041081123,1.0,1.7197794,0.58858973,-1.5137428,-1.2957772,-1.6850615,5.6999989,1.4101125e-28,3.9911298e-13,1.8108419e-13
34.223999,0.47773248,4.3637948,2.1337948,2.6275287,0.026577881,-0.018654449,0.021913057,0.0042853705,1.0,1.7187686,0.58810717,-1.5137144,-1.2970321,-1.6826121,5.6999989,1.0261556e-28,3.4055704e-13,1.5676466e-13
34.271999,0.47910812,4.357193,2.1271932,2.6350946,0.027014207,-0.017343864,0.023873227,0.0055910642,1.0,1.7162821,0.58762026,-1.5119317,-1.2953629,-1.6786442,5.6999989,7.4674563e-29,2.9059215e-13,1.3571121e-13
34.32,0.48048013,4.3505135,2.1205134,2.6426406,0.028578885,-0.019153308,0.02628131,0.0050566923,1.0,1.715454,0.58711928,-1.5115918,-1.2894573,-1.6760368,5.6999989,5.4341564e-29,2.4795785e-13,1.1748525e-13
34.368,0.48184851,4.3437562,2.1137562,2.650167,0.027814293,-0.017955104,0.024946239,0.0052365637,1.0,1.712036,0.58662182,-1.5109429,-1.2879579,-1.6737027,5.6999989,3.9545005e-29,2.1157865e-13,1.0170702e-13
34.416,0.48321331,4.3369222,2.1069221,2.6576731,0.027579229,-0.01540407,0.026555253,0.0055964785,1.0,1.7097752,0.58612031,-1.5073283,-1.2876432,-1.6708783,5.6999993,2.8777369e-29,1.8053685e-13,8.8047808e-14
34.464001,0.4845745,4.3300118,2.1000118,2.6651597,0.025897922,-0.017148834,0.026453789,0.0029583108,1.0,1.70574,0.5856232,-1.5075595,-1.2855682,-1.6705904,5.6999993,2.0941634e-29,1.5404934e-13,7.6223018e-14
34.512001,0.48593211,4.3230262,2.0930264,2.6726267,0.025113534,-0.018483546,0.025846073,0.0026312699,1.0,1.7022151,0.58513659,-1.5077282,-1.2874236,-1.6685097,5.6999993,1.5239475999999998e-29,1.3144795e-13,6.5986292e-14
34.560001,0.48728615,4.3159666,2.0859666,2.6800737,0.026379136,-0.018558506,0.028823243,0.0029464103,1.0,1.7012012,0.58464867,-1.5080398,-1.2821373,-1.6658307,5.6999993,1.1089948e-29,1.1216254e-13,5.7124356e-14
34.608002,0.48863661,4.3088336,2.0788336,2.6875014,0.022984216,-0.019263873,0.029060079,0.0010688646,1.0,1.6952503,0.58415955,-1.5078027,-1.278584,-1.6644181,5.6999993,8.0702867e-30,9.5706592e-14,4.9452579e-14
34.655998,0.48998353,4.3016286,2.0716283,2.6949093,0.021576881,-0.018808739,0.030933117,0.00025128375,1.0,1.6918237,0.58367825,-1.5072265,-1.2768608,-1.6622158,5.6999993,5.8728439e-30,8.1664974e-14,4.2811115e-14
34.703999,0.4913269,4.2943525,2.0643525,2.7022979,0.022783697,-0.017884741,0.029563934,-0.00051583879,1.0,1.6900126,0.58320212,-1.5054022,-1.2782279,-1.6601286,5.6999993,4.2737382e-30,6.9683476e-14,3.7061598e-14
34.751999,0.49266672,4.2870069,2.0570071,2.709667,0.023317939,-0.016280539,0.030151578,-0.00033375208,1.0,1.6879938,0.58272231,-1.5027201,-1.2771511,-1.656896,5.6999993,3.1100502000000003e-30,5.9459849e-14,3.2084239e-14
