Time,ATM,AURKB,BAD,BRCA1,CSF1R,MAP2K3,MAP2K4,MAPK13,MAPK14,PARP1,PIK3R1,PKN1,PRKACA,PTEN,SHC1,SRC,TGFBR1,TP53,YWHAZ,ZAK,k_pkn1,kd_pkn1,k_zak,kd_zak,k_map2k3,kd_map2k3,k_mapk14,kd_mapk14,k_map2k4,kd_map2k4,k_tp53,k_atm,kd_tp53,kd_atm,k_mapk13,kd_mapk13,k_prkaca,kd_prkaca,k_src,kd_src,k_bad,kd_bad,k_pik3r1,kd_pik3r1,k_csf1r,kd_csf1r,k_shc1,kd_shc1,k_pten,kd_pten,k_parp1,kd_parp1,k_aurkb,kd_aurkb,k_brca1,kd_brca1,k_ywhaz,kd_ywhaz,k_tgfbr1,kd_tgfbr1,Cell,PKN1_Prod,PKN1_Degrad,ZAK_Prod,ZAK_Degrad,MAP2K3_Prod,MAP2K3_Degrad,MAPK14_Prod,MAPK14_Degrad,MAP2K4_Prod,MAP2K4_Degrad,TP53_Prod,TP53_Degrad,ATM_Prod,ATM_Degrad,MAPK14_Prod2,MAPK13_Prod,MAPK13_Degrad,PRKACA_Prod,PRKACA_Degrad,SRC_Prod,SRC_Degrad,BAD_Prod,BAD_Degrad,TP53_Prod2,TP53_Prod3,PTEN_Prod,PTEN_Degrad,SHC1_Prod,SHC1_Degrad,PIK3R1_Degrad,PARP1_Prod,PARP1_Degrad,AURKB_Prod,AURKB_Degrad,ATM_Prod2,TP53_Prod4,BRCA1_Prod,BRCA1_Degrad,TP53_Prod5,TP53_Prod6,BRCA1_Prod2,SRC_Prod2,YWHAZ_Prod,YWHAZ_Degrad,MAP2K3_Prod2,MAP2K4_Prod2,TGFBR1_Prod,TGFBR1_Degrad,BAD_Degrad2,PIK3R1_Prod,CSF1R_Prod,TGFBR1_Prod2,MAPK14_Prod3,MAPK14_Prod4,PIK3R1_Prod2,CSF1R_Prod2,CSF1R_Degrad,ATM_Prod3,PRKACA_Prod2,TP53_Degrad2
380.0,6.3152947103674935,56.78416311951371,33.1869551434658,9.150404174424521,3.25160337063006,33.95682706602016,16.953022050094216,24.203001403104878,47.535096809632016,85.19271551851581,3.1332705142716675,85.04314698839984,26.99175961409625,16.28025969579346,45.64166242199274,6.043539426204226,22.304072965878103,40.72634511143195,209.41152507026897,16.978413533010073,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4252157349419992,8.504314698839984,8.489206766505037,17.008629397679968,20.374096239612097,67.91365413204032,237.6754840481601,6.791365413204033,10.171813230056529,28.52105808577921,81.4526902228639,4.753509680963202,18.94588413110248,33.90604410018843,33.90604410018843,33.88420196434683,48.406002806209756,161.9505576845775,5.39835192281925,6.043539426204226,5.0,1.327478205738632,3.626123655722535,19.91217308607948,8.14526902228639,8.14012984789673,44.608145931756205,44.58348703066676,510.1045766951508,0.5,0.4259635775925791,255.57814655554745,255.5287340378117,8.519271551851581,51.11562931110949,170.38543103703162,183.00808348849043,3.789176826220496,5.490242504654712,12.630589420734987,0.6503206741260121,15.280572179709067,15.077629805059365,3.395682706602015,3.395682706602015,8.489206766505037,10.036832834645146,3.6972568329649067,418.82305014053793,6.266541028543335,1.5666352571358337,44.608145931756205,91.28332484398548,91.28332484398548,91.28332484398548,97.54810111890181,5.678416311951371,113.56832623902741,30.98899308252676
381.0,6.320594736359609,56.83345239956237,33.162300170380355,9.158321334850926,3.253363045777826,33.98696757056986,16.968218943144485,24.224789063392006,47.57068871913848,85.26656728978872,3.1350723521478736,85.11774473716035,27.01547168760277,16.285386083374018,45.666250620269125,6.048659657593437,22.323033958013756,40.739033579743015,209.61396129485482,16.993483785284926,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.42558872368580175,8.511774473716036,8.496741892642463,17.023548947432072,20.392180542341915,67.97393514113972,237.8534435956924,6.797393514113972,10.180931365886691,28.54241323148309,81.47806715948603,4.757068871913848,18.961784209078825,33.93643788628897,33.93643788628897,33.914704688748806,48.44957812678401,162.09283012561662,5.403094337520554,6.048659657593437,5.0,1.3264920068152142,3.629195794556062,19.89738010222821,8.147806715948603,8.142693041687009,44.64606791602751,44.62155133987205,510.55863654039626,0.5,0.42633283644894365,255.79970186936617,255.75053579803065,8.526656728978873,51.15994037387323,170.53313457957745,183.16642669701852,3.792356841815765,5.4949928009105555,12.641189472719217,0.6506726091555652,15.294135406756434,15.092205213229546,3.3986967570569853,3.3986967570569853,8.496741892642463,10.045365281106191,3.698081547520831,419.22792258970964,6.270144704295747,1.5675361760739368,44.64606791602751,91.33250124053825,91.33250124053825,91.33250124053825,97.60089137333479,5.683345239956237,113.66690479912474,31.025555005163866
382.0,6.3258680488148435,56.882495843901445,33.13780605965673,9.166198979643239,3.2551125708578907,34.01695774603551,16.98334004001792,24.24646805532525,47.60609477311214,85.34005071722342,3.1368638145542245,85.19197042143783,27.03906549453265,16.290487029712747,45.69069697667212,6.05375407316165,22.341898795718663,40.75165903946187,209.8153878464884,17.00847887301775,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4259598521071892,8.519197042143784,8.504239436508875,17.038394084287567,20.410174647621304,68.03391549207102,238.0304738655607,6.803391549207102,10.190004024010753,28.563656863867283,81.50331807892374,4.760609477311214,18.97760414644453,33.96668008003584,33.96668008003584,33.945055277455346,48.4929361106505,162.2343929671959,5.40781309890653,6.05375407316165,5.0,1.3255122423862693,3.6322524438969896,19.882683635794038,8.150331807892375,8.145243514856373,44.683797591437326,44.659422388620754,511.01039284970847,0.5,0.42670025358611713,256.02015215167023,255.9712312975565,8.534005071722342,51.20403043033405,170.68010143444684,183.3239795928648,3.7955208292889058,5.499719387785944,12.651736097629687,0.6510225141715782,15.307630985715976,15.106707924947163,3.4016957746035503,3.4016957746035503,8.504239436508875,10.053854458073399,3.6989011075795304,419.6307756929768,6.273727629108449,1.5684319072771122,44.683797591437326,91.38139395334424,91.38139395334424,91.38139395334424,97.65337712573672,5.688249584390145,113.76499168780289,31.061951417653336
383.0,6.331114783930272,56.931294675929344,33.113471559094556,9.174037305776247,3.2568520125081233,34.046798340527964,16.998385717913276,24.268038919691346,47.64131599424054,85.41316763387856,3.1386449689044427,85.26582589280666,27.062541623438076,16.295562654710967,45.71500242303933,6.0588228046362875,22.360667975844603,40.76422178725936,210.01580974979498,17.02339917026398,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4263291294640333,8.526582589280666,8.51169958513199,17.053165178561333,20.42807900431678,68.09359668105593,238.2065799712027,6.809359668105593,10.199031430747965,28.584789596544326,81.52844357451872,4.764131599424054,18.993344351790817,33.99677143582655,33.99677143582655,33.97525448756788,48.53607783938269,162.37524974062845,5.412508324687615,6.0588228046362875,5.0,1.3245388623637824,3.6352936827817723,19.868082935456734,8.152844357451873,8.147781327355483,44.721335951689206,44.69710117469406,511.45985741675696,0.5,0.4270658381693928,256.23950290163566,256.19082604168204,8.541316763387856,51.24790058032713,170.82633526775712,183.48074611552494,3.798668870358163,5.504422383465748,12.662229567860544,0.6513704025016247,15.32105925323758,15.121138301985237,3.404679834052796,3.404679834052796,8.51169958513199,10.062300589130071,3.699715552934547,420.03161949958997,6.277289937808885,1.5693224844522213,44.721335951689206,91.43000484607866,91.43000484607866,91.43000484607866,97.70556037524369,5.693129467592935,113.86258935185869,31.098182965592386
384.0,6.336335077103753,56.97985011244478,33.089295431898634,9.181836509155671,3.2585814366994996,34.07649009812234,17.013356351994474,24.28950219435973,47.67635339781399,85.48591986292418,3.1404158819145547,85.33931299285274,27.08590065969623,16.30061307795448,45.739167881903,6.063865982970153,22.37934199219731,40.77672211890706,210.21523200229404,17.038245049061164,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4266965649642637,8.533931299285275,8.519122524530582,17.06786259857055,20.445894058873403,68.15298019624468,238.38176698906994,6.815298019624469,10.208013811196684,28.605812038688395,81.55344423781412,4.767635339781399,19.009005231311257,34.02671270398895,34.02671270398895,34.00530307210362,48.57900438871946,162.5154039581774,5.417180131939246,6.063865982970153,5.0,1.3235718172759454,3.6383195897820917,19.85357725913918,8.155344423781413,8.15030653897724,44.75868398439462,44.73458868903021,511.90704194952343,0.5,0.4274295993146209,256.45775958877255,256.4093255060015,8.548591986292418,51.291551917754504,170.97183972584835,183.63673018311343,3.8018010462622516,5.509101905493402,12.672670154207506,0.6517162873399,15.334420544155048,15.13549670416517,3.407649009812233,3.407649009812233,8.519122524530582,10.07070389648879,3.7005249233167983,420.4304640045881,6.280831763829109,1.5702079409572773,44.75868398439462,91.478335763806,91.478335763806,91.478335763806,97.75744310098499,5.697985011244478,113.95970022488956,31.134250293122623
385.0,6.3415290629339305,57.02816336364674,33.06527645667891,9.189596784618152,3.2603009087361015,34.10603375885803,17.028252315390617,24.310858414282517,47.71120799172555,85.55830921764179,3.142176619602892,85.41243355317357,27.109143185509325,16.3056384187136,45.76319426649009,6.068883738341427,22.39792133553646,40.78916032927726,210.4136595743994,17.05301687942901,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.42706216776586786,8.541243355317357,8.526508439714505,17.082486710634715,20.46362025531482,68.21206751771606,238.55603995862776,6.821206751771607,10.216951389234369,28.62672479503533,81.57832065855452,4.7711207991725555,19.024587188801792,34.056504630781234,34.056504630781234,34.035201779995525,48.621716828565035,162.65485911305595,5.421828637101865,6.068883738341427,5.0,1.3226110582671564,3.6413302430048557,19.839165874007346,8.157832065855452,8.1528192093568,44.79584267107292,44.77188591568408,512.3519580698055,0.5,0.42779154608820896,256.67492765292536,256.62673513641033,8.55583092176418,51.33498553058507,171.11661843528358,183.79193569236304,3.8049174377603583,5.513758070770891,12.683058125867861,0.6520601817472204,15.347715191486108,15.149783489356755,3.410603375885802,3.410603375885802,8.526508439714505,10.079064600991407,3.7013292584153685,420.8273191487988,6.284353239205784,1.571088309801446,44.79584267107292,91.52638853298018,91.52638853298018,91.52638853298018,97.80902726208305,5.702816336364674,114.05632672729348,31.170154042901633
386.0,6.346696875220234,57.07623563313452,33.04141342745051,9.197318325931258,3.2620104932551173,34.13543005873866,17.043073979195977,24.332108111494502,47.74588077647103,85.63033750142431,3.143927247290091,85.48518939537813,27.132269779904572,16.31063879594313,45.787082480722226,6.073876200153664,22.41640649357568,40.801536712342994,210.6110974094191,17.067715029369324,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4274259469768906,8.548518939537812,8.533857514684662,17.097037879075625,20.481258035243197,68.27086011747733,238.72940388235517,6.827086011747733,10.225844387517586,28.64752846588262,81.60307342468599,4.7745880776471035,19.040090625660703,34.086147958391955,34.086147958391955,34.0649513560923,48.664216222989005,162.79361867942742,5.426453955980914,6.073876200153664,5.0,1.3216565370980202,3.644325720092198,19.824848056470305,8.160307342468599,8.155319397971565,44.83281298715136,44.80899383178696,512.7946173127245,0.5,0.42815168750712157,256.8910125042729,256.8430603491054,8.56303375014243,51.378202500854584,171.26067500284861,183.94636651862515,3.80801812513214,5.518390995558755,12.693393750440467,0.6524020986510235,15.360943526432392,15.163999013478174,3.413543005873865,3.413543005873865,8.533857514684662,10.087382922109056,3.7021285978980703,421.2221948188382,6.287854494580182,1.5719636236450456,44.83281298715136,91.57416496144445,91.57416496144445,91.57416496144445,97.86031479765352,5.707623563313453,114.15247126626905,31.205894856074885
387.0,6.3518386489856145,57.12406813052355,33.01770507354937,9.205001327887487,3.2637102576225008,34.16467973744678,17.057821716359733,24.35325182068985,47.78037277240376,85.70200652667889,3.14566783516405,85.55758235018071,27.155281024803443,16.315614325341105,45.810833464790626,6.078843498971067,22.434797959930826,40.81385155788623,210.80755047537008,17.082339868723384,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4277879117509036,8.555758235018072,8.541169934361692,17.111516470036143,20.498807842468068,68.32935947489356,238.90186386201879,6.832935947489357,10.234693029815839,28.668223663442255,81.62770311577246,4.778037277240376,19.055515946956845,34.115643432719466,34.115643432719466,34.09455254896579,48.7065036413797,162.93168614882066,5.431056204960689,6.078843498971067,5.0,1.320708202941975,3.6473060993826403,19.810623044129624,8.162770311577246,8.157807162670553,44.86959591986165,44.845913444037215,513.2350319416731,0.5,0.42851003263339443,257.1060195800367,257.05830658735596,8.57020065266789,51.42120391600733,171.40401305335777,184.10002655774974,3.8111031893913685,5.523000796732492,12.703677297971229,0.6527420515245002,15.374105881851046,15.178143634226645,3.416467973744677,3.416467973744677,8.541169934361692,10.095659081968872,3.702922973360512,421.61510095074016,6.2913356703281,1.572833917582025,44.86959591986165,91.62166692958125,91.62166692958125,91.62166692958125,97.91130772867503,5.712406813052355,114.2481362610471,31.241473376627688
388.0,6.356954535072744,57.17166216248234,32.99414948173858,9.212646001414617,3.265400296436262,34.193783594013084,17.072495929754506,24.37429011946372,47.814685216406495,85.77331825123046,3.1473984984370165,85.62961439518232,27.17817754881768,16.320565098124362,45.83444852402774,6.083785780483524,22.453096298691513,40.82610512774415,211.00302413887513,17.096891797006535,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4281480719759116,8.562961439518231,8.548445898503267,17.125922879036462,20.51627015640785,68.38756718802617,239.07342608203248,6.8387567188026175,10.243497557852704,28.688811129843895,81.6522102554883,4.78146852164065,19.070863605218232,34.14499185950901,34.14499185950901,34.124006167249206,48.74858023892744,163.0690652929061,5.435635509763536,6.083785780483524,5.0,1.3197659792695433,3.6502714682901143,19.79648968904315,8.16522102554883,8.160282549062181,44.906192597383026,44.88264605238149,513.673220834802,0.5,0.42886659125615234,257.3199547536914,257.27247973117056,8.577331825123046,51.46399095073828,171.54663650246093,184.25292002829235,3.8141727210436462,5.52758760084877,12.713909070145489,0.6530800592872524,15.387202617305881,15.192217737999009,3.419378359401307,3.419378359401307,8.548445898503267,10.10389333441118,3.703712349993652,422.00604827775027,6.294796996874033,1.5736992492185082,44.906192597383026,91.66889704805548,91.66889704805548,91.66889704805548,97.96200889308786,5.717166216248234,114.34332432496468,31.276890282963247
389.0,6.362044650793124,57.219018824929506,32.97074605011232,9.220252522486366,3.2670806486789137,34.22274229859424,17.08709695727442,24.395223492252125,47.848818896928144,85.84427431713046,3.14911926157132,85.70128718902068,27.2009598791715,16.32549125278998,45.857928216966485,6.088703158289721,22.471301926099795,40.83829773612239,211.1975229009876,17.111371149297113,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4285064359451034,8.570128718902067,8.555685574648557,17.140257437804134,20.533645379156543,68.44548459718848,239.24409448464073,6.844548459718848,10.25225817436465,28.709291338156884,81.67659547224478,4.784881889692815,19.086133952379374,34.17419391454884,34.17419391454884,34.15331288915297,48.79044698450425,163.20575927502898,5.4401919758343,6.088703158289721,5.0,1.3188298420044928,3.653221894973832,19.78244763006739,8.16765954722448,8.16274562639499,44.94260385219959,44.919192358629424,514.1091895877503,0.5,0.42922137158565227,257.5328229513914,257.4855847121828,8.584427431713046,51.50656459027827,171.6885486342609,184.4050504497273,3.8172267904758743,5.5321515134918195,12.724089301586249,0.6534161297357828,15.400234034367402,15.206221648871106,3.422274229859423,3.422274229859423,8.555685574648557,10.112085866744907,3.7044968235980216,422.3950458019752,6.29823852314264,1.57455963078566,44.94260385219959,91.71585643393297,91.71585643393297,91.71585643393297,98.01241946036741,5.721901882492951,114.43803764985901,31.312146181012928
390.0,6.367109127577437,57.26613930023038,32.947493601519895,9.227821081451296,3.268751377710247,34.2515565742093,17.10162516346689,24.416052461703693,47.88277479603364,85.91487649595626,3.1508301893751036,85.77260252116795,27.223628584676906,16.330392905826596,45.88127342896553,6.093595759487021,22.48941532134849,40.85042967204923,211.39105161780552,17.125778287104648,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.42886301260583976,8.577260252116796,8.562889143552324,17.15452050423359,20.550933944525582,68.5031131484186,239.41387398016818,6.850311314841861,10.260975098080133,28.72966487762018,81.70085934409846,4.788277479603364,19.10132738273231,34.20325032693378,34.20325032693378,34.18247344638517,48.832104923407385,163.34177150806144,5.444725716935381,6.093595759487021,5.0,1.3178997440607958,3.6561574556922127,19.768496160911937,8.170085934409846,8.165196452913298,44.97883064269698,44.955553326880136,514.5429497203546,0.5,0.4295743824797813,257.7446294878688,257.6976268510367,8.591487649595626,51.54892589757376,171.82975299191253,184.55642162902592,3.820265476546462,5.536692648870777,12.734218255154873,0.6537502755420495,15.413200458394183,15.220155716481996,3.42515565742093,3.42515565742093,8.562889143552324,10.12023689460682,3.705276430557183,422.78210323561103,6.301660378750207,1.5754150946875518,44.97883064269698,91.76254685793106,91.76254685793106,91.76254685793106,98.06254133130741,5.7266139300230385,114.53227860046076,31.347241707389397
391.0,6.372148096098576,57.313024764409015,32.924390972575445,9.235351867631785,3.270412546292713,34.28022713999959,17.116080910924175,24.43677754766396,47.91655388894888,85.98512654978391,3.1525313460727995,85.84356217149892,27.246184231095224,16.335270173347116,45.904485037011696,6.098463710437802,22.507436960767667,40.86250122358626,211.5836151193825,17.14011356999979,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4292178108574946,8.584356217149892,8.570056784999895,17.168712434299785,20.568136283999753,68.56045427999918,239.58276944474443,6.856045427999918,10.269648546554505,28.74993233336933,81.72500244717251,4.791655388894888,19.116444288295728,34.23216182184835,34.23216182184835,34.21148856672954,48.87355509532792,163.47710538657134,5.449236846219045,6.098463710437802,5.0,1.3169756389030178,3.6590782262626806,19.754634583545265,8.172500244717252,8.167635086673558,45.01487392153533,44.99172991487736,514.9745126804484,0.5,0.4299256327489196,257.95537964935176,257.90861143984057,8.598512654978391,51.59107592987035,171.97025309956783,184.7070373526357,3.8232888576591457,5.541211120579071,12.744296192197153,0.6540825092585427,15.426102212999812,15.23402028859554,3.428022713999958,3.428022713999958,8.570056784999895,10.12834663234545,3.7060512071533442,423.167230238765,6.305062692145599,1.5762656730363998,45.01487392153533,91.80897007402339,91.80897007402339,91.80897007402339,98.1123763887814,5.731302476440902,114.62604952881803,31.38217749714544
392.0,6.377161686271655,57.35967638714814,32.901437013657926,9.242845069324034,3.2720642165914207,34.308754711228694,17.130464560283386,24.457399267175383,47.95015714406082,86.05502623118802,3.154222795305131,85.91416791029096,27.26862738113711,16.34012317108869,45.92756390972001,6.103307136769459,22.525367317824607,40.874512677828356,211.7752182097278,17.154377355614344,0.5,0.005,0.1,0.5,0.2,0.6,2.0,5.0,0.2,0.6,0.6,0.1,2.0,3.0,2.0,1.4,2.0,6.0,0.2,1.0,5.0,0.04,2.0,10.0,2.0,30.0,2.0,0.06,0.2,0.5,0.5,0.005,3.0,4.5,2.0,20.0,0.9,0.072,0.5,0.45,1.0,0.5,0.4295708395514548,8.591416791029095,8.577188677807172,17.18283358205819,20.585252826737214,68.61750942245739,239.7507857203041,6.861750942245739,10.278278736170032,28.77009428643649,81.74902535565671,4.795015714406082,19.131485058814963,34.26092912056677,34.26092912056677,34.240358974045535,48.914798534350766,163.61176428682268,5.453725476227422,6.103307136769459,5.0,1.316057480546317,3.6619842820616753,19.740862208194756,8.174902535565671,8.170061585544344,45.05073463564921,45.027723073972346,515.4038898434151,0.5,0.4302751311559401,258.16507869356406,258.11854374216665,8.605502623118802,51.633015738712814,172.11005246237605,184.85690138648067,3.8262970117629926,5.54570704159442,12.75432337254331,0.6544128433182842,15.43893962005291,15.247815711100401,3.430875471122869,3.430875471122869,8.577188677807172,10.136415293021074,3.706821189585903,423.5504364194556,6.308445590610262,1.5771113976525655,45.05073463564921,91.85512781944001,91.85512781944001,91.85512781944001,98.16192649774263,5.735967638714815,114.71935277429628,31.41695418374709
