Time,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt,k1,k2,k16,k15,k18,k17,k6,k5,k14,k13,k12,k11,k10,k9,k3,k4,k7,k8,k19,k20,k21,k22,cytosol,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R17,R12,R13,R14,R15,R16
8.39,0.9672577736291355,0.96741089979334,0.00017228106392712503,0.023101622502234385,0.00014487063343852848,0.0038744356888881656,3.649006862805764e-05,0.025553643156745496,9.164211227532755e-05,0.003700206143317114,0.0075661431727334074,0.00042529942872598697,0.00041274074202122217,0.004195431269337545,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.941838440442776e-20,2.246232428763751e-18,-1.8288542488280145e-20,5.104693154829093e-19,-9.408921214036882e-19,-2.5004218745738546e-18,-5.501371699942344e-17,-5.5220751603256524e-17,-4.974401654741138e-17,1.9912717780495756e-18,-4.125639189561923e-19,-1.5065525794667128e-18,-1.1004935852570229e-20,2.643495098795846e-17,2.628243056943872e-18,-5.122718208168426e-19,-1.0224807203677731e-18
8.4,0.9672569811254854,0.9674079926032176,0.00017207972952774337,0.023101389682258427,0.00014482996635958696,0.0038795859582552226,3.649475806356954e-05,0.025553365602978443,9.162569085650318e-05,0.0036993435190607756,0.007564220793283668,0.0004253220870135932,0.0004125930772503603,0.004194467829029817,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.936026003110059e-20,2.241740090343879e-18,-1.830375720142944e-20,5.108859987756236e-19,-9.396672045876082e-19,-2.499691876507772e-18,-5.5013854636914087e-17,-5.5200875088172424e-17,-4.971975981579737e-17,1.9909838676498706e-18,-4.123043480154794e-19,-1.5070161416899442e-18,-1.1006865680553704e-20,2.642314292756649e-17,2.619746179194804e-18,-5.127353806684993e-19,-1.1419314341628345e-18
8.41,0.9672561803467816,0.9674050911493888,0.0001718787988557852,0.02310115653836721,0.0001447893331954815,0.003884735729861245,3.649945029000361e-05,0.02555308875706779,9.160927844090633e-05,0.0036984813825159594,0.007562299326016668,0.0004253439929460278,0.0004124452677306614,0.004193504844754997,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.9302252349933656e-20,2.2372548623178837e-18,-1.831893175103013e-20,5.113023991247481e-19,-9.38442589450943e-19,-2.498962443931415e-18,-5.501389136386914e-17,-5.5180979622471613e-17,-4.96955216593296e-17,1.990695267947716e-18,-4.120453066765904e-19,-1.5074800562874643e-18,-1.1008795426864564e-20,2.6411337190629128e-17,2.6112913736940842e-18,-5.131987810304884e-19,-1.26059056418882e-18
8.42,0.9672553713528939,0.967402195401693,0.0001716782712687949,0.023100923073691985,0.00014474873384429614,0.003889884995463021,3.650414530141567e-05,0.0255528126152426,9.159287501038124e-05,0.0036976197330414683,0.0075603787702672245,0.0004253651495648879,0.0004122973148818209,0.0041925423164269615,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.924436117537221e-20,2.2327767354691574e-18,-1.8334066199449963e-20,5.11718517183524e-19,-9.372182780424423e-19,-2.498233575433433e-18,-5.501382759404082e-17,-5.5161065395008557e-17,-4.967130205511245e-17,1.9904059838066855e-18,-4.117867932561378e-19,-1.507944321013936e-18,-1.1010725083580731e-20,2.6399533817275477e-17,2.6028783881803136e-18,-5.136620215548006e-19,-1.3784631968630742e-18
8.43,0.9672545542033756,0.9673993053301263,0.00017147814612516064,0.02310068929134495,0.0001447081682045739,0.0038950337468538136,3.65088430918494e-05,0.025552537173751905,9.15764805468325e-05,0.003696758569997578,0.007558459125370772,0.00042538555990232217,0.0004121492201164359,0.004191580243958972,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.918658632210429e-20,2.2283057005843056e-18,-1.834916060898949e-20,5.121343536024585e-19,-9.359942723996199e-19,-2.4975052696079942e-18,-5.5013663739889927e-17,-5.51411325936895e-17,-4.964710098029508e-17,1.990116020065264e-18,-4.1152880607587605e-19,-1.5084089336328848e-18,-1.1012654642817456e-20,2.6387732847686445e-17,2.594506971993999e-18,-5.141251018958172e-19,-1.4955543918826454e-18
8.44,0.9672537289574683,0.9673964209048387,0.00017127842278411457,0.02310045519441942,0.00014466763617531166,0.003900181975863257,3.651354365533965e-05,0.025552262428864495,9.156009503222495e-05,0.003695897892746002,0.007556540390663366,0.0004254052269810152,0.00041200098484006674,0.004190618627263692,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.9128927605060726e-20,2.2238417484532187e-18,-1.8364215041882024e-20,5.125499090293612e-19,-9.34770574548967e-19,-2.4967775250547226e-18,-5.501340021258381e-17,-5.5121181405480774e-17,-4.9622918412070906e-17,1.989825381537119e-18,-4.1127134346270177e-19,-1.5088738919168003e-18,-1.1014584096727201e-20,2.6375934322101035e-17,2.586176876074809e-18,-5.145880217102803e-19,-1.6118691826218708e-18
8.45,0.9672528956741046,0.9673935420961326,0.00017107910060573268,0.023100220785990055,0.00014462713765595557,0.003905329674357258,3.6518246985915645e-05,0.025551988376868725,9.154371844858333e-05,0.0036950377006498684,0.007554622565481678,0.0004254241538141712,0.000411852610451299,0.004189657466253217,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.90713848394152e-20,2.2193848698691433e-18,-1.83792295602935e-20,5.129651841093782e-19,-9.335471865061663e-19,-2.4960503403786428e-18,-5.5013037421994174e-17,-5.510121201641713e-17,-4.959875432767712e-17,1.98953407301137e-18,-4.1101440374865247e-19,-1.5093391936472369e-18,-1.1016513437499405e-20,2.6364138280824865e-17,2.577887852939619e-18,-5.150507806572535e-19,-1.7274125763785018e-18
8.46,0.967252054411913,0.9673906688744616,0.00017088017895093476,0.02309998606911303,0.00014458667254639565,0.003910476834237891,3.6522953077604346e-05,0.025551715014072354,9.152735077799219e-05,0.003694177993073678,0.007552705649163002,0.000425442343405498,0.00041170409834180496,0.004188696760839106,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.90139578405842e-20,2.2149350556287438e-18,-1.8394204226322448e-20,5.133801794850336e-19,-9.323241102763083e-19,-2.495323714190111e-18,-5.501257577669508e-17,-5.5081224611610004e-17,-4.957460870439416e-17,1.9892420992528857e-18,-4.107579852709073e-19,-1.5098048366149177e-18,-1.1018442657360456e-20,2.6352344764242413e-17,2.569639656688393e-18,-5.155133783980949e-19,-1.842189554746046e-18
8.47,0.9672512051408728,0.9673878012527097,0.00017068165715691065,0.023099751041583284,0.000144546240855581,0.003915623446676939,3.652766178943515e-05,0.02555144234203915,9.151099200239068e-05,0.00369331876993471,0.0075507896410821965,0.0004254598002260944,0.00041155544872608133,0.004187736510455595,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.895664641680409e-20,2.210492295581952e-18,-1.8409139104582975e-20,5.137948949693678e-19,-9.31101340448381e-19,-2.4945976464423992e-18,-5.5012015883037234e-17,-5.506121921683025e-17,-4.9550481527743416e-17,1.9889494589152273e-18,-4.105020857929919e-19,-1.5102708125665067e-18,-1.1020371748177891e-20,2.6340553682094187e-17,2.561432454975934e-18,-5.159758153845351e-19,-1.9561976937442685e-18
8.48,0.9672503479257226,0.9673849391984168,0.00017048353458813342,0.023099515706818674,0.00014450584247602854,0.003920769503706691,3.653237312568939e-05,0.025551170356717442,9.149464210399789e-05,0.0036924600305582667,0.007548874540574974,0.0004254765271484997,0.00041140666307101136,0.004186776715049444,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.8899450384540585e-20,2.2060565806069084e-18,-1.8424034256842437e-20,5.14209331262539e-19,-9.298788795691791e-19,-2.493872135655202e-18,-5.501135813187893e-17,-5.5041196027395486e-17,-4.9526372774462286e-17,1.988656157177729e-18,-4.1024670370626544e-19,-1.5107371197709401e-18,-1.102230070228161e-20,2.6328765084778766e-17,2.5532659737594677e-18,-5.164380912225741e-19,-2.069442484760148e-18
8.49,0.9672494828837298,0.9673820826539871,0.00017028581062461228,0.023099280071353857,0.00014446547723574266,0.003925914997853486,3.653708717136876e-05,0.025550899050943304,9.147830106521474e-05,0.0036916017739412484,0.00754696034695556,0.0004254925261526982,0.0004112577435364638,0.004185817374852022,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.8842369564940294e-20,2.201627902152322e-18,-1.843888974325621e-20,5.146234895565748e-19,-9.286567346032787e-19,-2.4931471795534068e-18,-5.5010602793750695e-17,-5.5021155332444585e-17,-4.950228241643128e-17,1.9883622028357703e-18,-4.099918377533026e-19,-1.5112037601257914e-18,-1.1024229512274721e-20,2.6316979100997506e-17,2.54513969419666e-18,-5.16900205049197e-19,-2.181933807001723e-18
8.5,0.9672486100708847,0.9673792315911575,0.00017008848463023648,0.023099044138086507,0.0001444251450381334,0.003931059921150399,3.654180391829486e-05,0.02555062842118648,9.146196886835958e-05,0.003690743999462468,0.007545047059564296,0.0004255078002286357,0.0004111086914677538,0.004184858489765127,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.87854037742685e-20,2.1972062510141467e-18,-1.8453705625695042e-20,5.150373704702058e-19,-9.27434907393272e-19,-2.4924227767902853e-18,-5.500975027530153e-17,-5.500109731086344e-17,-4.947821043123267e-17,1.9880676004594417e-18,-4.097374862822809e-19,-1.5116707313595306e-18,-1.1026158170523576e-20,2.630519576934415e-17,2.5370533833807134e-18,-5.173621565475898e-19,-2.2936764204935616e-18
8.51,0.9672477295428409,0.9673763859818304,0.00016989155596972447,0.02309880790989372,0.0001443848457870943,0.003936204265665714,3.654652335822365e-05,0.025550358463938196,9.144564549580948e-05,0.003689886706502286,0.00754313467774216,0.00042552235235755287,0.00041095950820290155,0.004183900059689868,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.872855282902899e-20,2.1927916179915833e-18,-1.8468481965963414e-20,5.154509746192329e-19,-9.262133997678585e-19,-2.4916989260249358e-18,-5.500880098198973e-17,-5.4981022140562754e-17,-4.945415679649423e-17,1.9877723545923784e-18,-4.0948364764617737e-19,-1.5121380312067336e-18,-1.1028086669430631e-20,2.629341512844779e-17,2.5290068101721797e-18,-5.178239454035233e-19,-2.404675056911725e-18
8.52,0.9672468413549176,0.9673735457980744,0.00016969502400862376,0.023098571389632137,0.00014434457938699828,0.00394134802350281,3.655124548284754e-05,0.025550089175710985,9.142933092999996e-05,0.0036890298944425868,0.00754122320083075,0.00042553618551198263,0.00041081019507268344,0.004182942084526688,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.867181654596398e-20,2.1883839938871403e-18,-1.8483218825799485e-20,5.158643026165507e-19,-9.24992213541993e-19,-2.4909756259222302e-18,-5.5007755318082574e-17,-5.496092999848495e-17,-4.943012148988874e-17,1.987476469751957e-18,-4.0923032020276205e-19,-1.5126056574081267e-18,-1.103001500143431e-20,2.628163721698745e-17,2.5209997451883757e-18,-5.182855713053236e-19,-2.5149344196153246e-18
8.53,0.967245945562103,0.9673707110121212,0.0001694988881133105,0.023098334580138123,0.00014430434574269355,0.003946491186800054,3.655597028379739e-05,0.025549820553038602,9.141302515342488e-05,0.0036881735626667516,0.007539312628172293,0.00042554930265574785,0.00041066075340068274,0.004181984564175395,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.8615194742054004e-20,2.183983369506692e-18,-1.8497916266875017e-20,5.162773550721823e-19,-9.23771350517033e-19,-2.4902528751527642e-18,-5.500661368665606e-17,-5.494082106061098e-17,-4.9406104489133607e-17,1.9871799504295494e-18,-4.08977502314594e-19,-1.5130736077106342e-18,-1.1031943159008837e-20,2.6269862073695237e-17,2.5130319607990713e-18,-5.187470339438485e-19,-2.6244591840819712e-18
8.540000000000001,0.9672450422190574,0.9673678815963656,0.00016930314765098932,0.02309809748422789,0.00014426414475949997,0.0039516337477306955,3.6560697752644545e-05,0.025549552592475804,9.139672814863617e-05,0.0036873177105596344,0.007537402959109636,0.00042556170674395874,0.00041051118450334073,0.004181027498535177,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.855868723451791e-20,2.179589735659537e-18,-1.851257435079538e-20,5.166901325933017e-19,-9.225508124808811e-19,-2.48953067239281e-18,-5.500537648959461e-17,-5.4920695501967175e-17,-4.9382105771990404e-17,1.9868828010907138e-18,-4.087251923490156e-19,-1.5135418798674234e-18,-1.1033871134664221e-20,2.625808973736625e-17,2.5051032311174704e-18,-5.192083330124556e-19,-2.7332539980529265e-18
8.55,0.9672441313801162,0.9673650575233627,0.00016910780198969313,0.023097860104697648,0.0001442239763432048,0.003956775698502748,3.656542788090286e-05,0.025549285290598252,9.138043989824365e-05,0.003686462337507535,0.007535494192986252,0.0004255734007230106,0.000410361489690008,0.004180070887504625,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.850229384081281e-20,2.175203083158464e-18,-1.852719313909941e-20,5.171026357842661e-19,-9.213306012081367e-19,-2.488809016324267e-18,-5.500404412759087e-17,-5.490055349663218e-17,-4.9358125316264494e-17,1.9865850261754397e-18,-4.0847338867814723e-19,-1.514010471637951e-18,-1.1035798920945984e-20,2.624632024686337e-17,2.497213331996685e-18,-5.196694682069806e-19,-2.8413234818044708e-18
8.56,0.9672432130992932,0.9673622387658274,0.00016891285049828268,0.02309762244432377,0.00014418384040005896,0.003961917031358892,3.657016066003078e-05,0.02554901864400234,9.136416038491488e-05,0.003685607442898172,0.007533586329146232,0.00042558438753058104,0.00041021167026299474,0.004179114730981759,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.844601437863393e-20,2.1708234028197965e-18,-1.8541772693259453e-20,5.175148652466432e-19,-9.201107184602388e-19,-2.4880879056346107e-18,-5.5002617000145384e-17,-5.488039521774374e-17,-4.9334163099804566e-17,1.986286630098353e-18,-4.0822208967888134e-19,-1.514479380788011e-18,-1.1037726510435177e-20,2.623455364112612e-17,2.4893620410218927e-18,-5.201304392257061e-19,-2.9486722284697584e-18
8.57,0.9672422874302828,0.9673594252966334,0.00016871829254644656,0.023097384505862913,0.00014414373683677278,0.003967057738576358,3.657489608143327e-05,0.02554875264930506,9.134788959137488e-05,0.0036847530261206597,0.007531679366934286,0.00042559467009562786,0.00041006172751762235,0.00417815902886405,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.838984866591465e-20,2.1664506854634636e-18,-1.8556313074681244e-20,5.179268215792392e-19,-9.188911659856108e-19,-2.48736733901684e-18,-5.500109550556631e-17,-5.486022083750556e-17,-4.9310219100502176e-17,1.9859876172489533e-18,-4.0797129373287827e-19,-1.5149486050897777e-18,-1.1039653895748138e-20,2.6222789959179077e-17,2.481549137500535e-18,-5.205912457693376e-19,-3.0553048041587245e-18
8.58,0.9672413544264648,0.9673566170888104,0.00016852412750470073,0.02309714629205219,0.00014410366556051244,0.003972197812466817,3.657963413646395e-05,0.025548487303143824,9.133162750040599e-05,0.003683899086565478,0.007529773305695741,0.0004256042513383862,0.00040991166274227425,0.0041772037810484395,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.833379652082638e-20,2.162084921913056e-18,-1.857081434470389e-20,5.1833850537812995e-19,-9.176719455198123e-19,-2.486647315169438e-18,-5.499948004096919e-17,-5.484003052719423e-17,-4.9286293296291406e-17,1.9856879919918214e-18,-4.0772099922656e-19,-1.5154181423218542e-18,-1.1041581069536439e-20,2.621102924013605e-17,2.4737744024619262e-18,-5.210518875409745e-19,-3.161225748355671e-18
8.59,0.9672404141409054,0.9673538141155436,0.0001683303547443884,0.023096907805609305,0.00014406362647889564,0.003977337245376278,3.6584374816427055e-05,0.02554822260217636,9.131537409484767e-05,0.0036830456236244522,0.007527868144776542,0.0004256131341703663,0.00040976147721844664,0.004176248987431367,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.8277857761778524e-20,2.1577261029958754e-18,-1.858527656459979e-20,5.187499172366859e-19,-9.164530587856787e-19,-2.4859278327963114e-18,-5.4997771002276673e-17,-5.481982445716599e-17,-4.9262385665148386e-17,1.9853877586668477e-18,-4.074712045511059e-19,-1.5158879902693178e-18,-1.1043508024486732e-20,2.619927152320956e-17,2.466037618644317e-18,-5.215123642460823e-19,-3.266439574102282e-18
8.6,0.9672394666263622,0.9673510163501724,0.0001681369736376797,0.0230966690492327,0.00014402361949998778,0.003982476029684973,3.6589118112579516e-05,0.025547958543080524,9.129912935759627e-05,0.003682192636690723,0.0075259638835232425,0.0004256213214943512,0.0004096111722207999,0.004175294647908789,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.8222032207418425e-20,2.1533742195430036e-18,-1.8599699795574607e-20,5.191610577456029e-19,-9.152345074934738e-19,-2.485208890606745e-18,-5.499596878421823e-17,-5.479960279686372e-17,-4.923849618509087e-17,1.985086921589453e-18,-4.0722190810244646e-19,-1.5163581467237665e-18,-1.1045434753320653e-20,2.6187516847718734e-17,2.4583385704917553e-18,-5.219726755924695e-19,-3.3709507682248168e-18
8.61,0.9672385119352856,0.9673482237661889,0.00016794398355757156,0.023096430025601713,0.0001439836445322981,0.003987614157807249,3.659386401613294e-05,0.02554769512255417,9.128289327160489e-05,0.0036813401251587197,0.007524060521283016,0.0004256288162043938,0.00040946074901720904,0.0041743407623762024,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.816631967663127e-20,2.1490292623893527e-18,-1.8614084098767214e-20,5.195719274929324e-19,-9.140162933410299e-19,-2.4844904873153525e-18,-5.499407378032987e-17,-5.4779365714823625e-17,-4.921462483417784e-17,1.9847854850508152e-18,-4.0697310828125797e-19,-1.5168286094833648e-18,-1.1047361248794641e-20,2.617576525309693e-17,2.4506770441454633e-18,-5.224328212902542e-19,-3.47476379163072e-18
8.620000000000001,0.9672375501198233,0.9673454363372358,0.0001677513838778872,0.023096190737376707,0.00014394370148477551,0.00399275162219146,3.6598612518255684e-05,0.025547432337314997,9.126666581988312e-05,0.00368048808842414,0.007522158057403638,0.00042563562118581475,0.0004093102088688152,0.004173387330728669,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.811071998854005e-20,2.144691222373723e-18,-1.862842953524964e-20,5.1998252706410435e-19,-9.127984180139005e-19,-2.483772621642028e-18,-5.4992086382953916e-17,-5.475911337868225e-17,-4.9190771590509043e-17,1.984483453318079e-18,-4.067248034929591e-19,-1.5172993763528894e-18,-1.1049287503699906e-20,2.616401677889473e-17,2.44305282743874e-18,-5.228928010518443e-19,-3.577883079567368e-18
8.63,0.9672365812318224,0.9673426540371057,0.0001675591739732762,0.02309595118719925,0.00014390379026680484,0.003997888415319859,3.660336361007485e-05,0.025547170184100406,9.125044698549688e-05,0.003679636525883918,0.007520256491233501,0.0004256417393152001,0.00040915955303007646,0.004172434352860837,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.8055232962505534e-20,2.1403600903388645e-18,-1.8642736166026997e-20,5.203928570419634e-19,-9.115808831855001e-19,-2.4830552923118953e-18,-5.499000698323869e-17,-5.473884595518327e-17,-4.916693643222462e-17,1.9841808306345872e-18,-4.064769921477033e-19,-1.5177704451437762e-18,-1.1051213510862203e-20,2.615227146479293e-17,2.435465709890689e-18,-5.233526145919045e-19,-3.6803130418618856e-18
8.64,0.9672356053228329,0.9673398768397399,0.00016736735321921408,0.023095711377692212,0.00014386391078820268,0.004003024529708485,3.660811728267836e-05,0.025546908659667345,9.12342367515682e-05,0.0036787854369362016,0.007518355822121601,0.00042564717346039814,0.00040900878274881855,0.004171481828666962,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.799985841812614e-20,2.1360358571315267e-18,-1.8657004052037427e-20,5.208029180067898e-19,-9.103636905172565e-19,-2.482338498055252e-18,-5.498783597113826e-17,-5.4718563610184325e-17,-4.914311933750465e-17,1.983877621220103e-18,-4.062296726603748e-19,-1.5182418136741663e-18,-1.1053139263141738e-20,2.6140529350607168e-17,2.4279154826960246e-18,-5.238122616273329e-19,-3.782058063154645e-18
8.65,0.9672346224441107,0.9673371047192257,0.00016717592099200197,0.023095471311459972,0.00014382406295921363,0.004008159957907062,3.661287352711694e-05,0.025546647760792154,9.121803510127506e-05,0.0036779348209803266,0.007516456049417542,0.000425651926480518,0.0004088578992662864,0.004170529758040932,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.794459617523792e-20,2.1317185136025214e-18,-1.8671233254152115e-20,5.212127105363337e-19,-9.091468416587521e-19,-2.481622237607533e-18,-5.4985573735412184e-17,-5.4698266508663976e-17,-4.911932028456875e-17,1.9835738292710247e-18,-4.0598284345058323e-19,-1.5187134797689516e-18,-1.1055064753433107e-20,2.6128790476294593e-17,2.420401938722328e-18,-5.242717418772317e-19,-3.8831225031958785e-18
8.66,0.9672336326466209,0.9673343376497969,0.00016698487666876646,0.02309523099108852,0.0001437842466905061,0.0040132946924988765,3.661763233440617e-05,0.02554638748427044,9.120184201785114e-05,0.00367708467741679,0.007514557172471529,0.0004256560012259261,0.0004087069038171944,0.004169578140876292,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.788944605391447e-20,2.1274080506067716e-18,-1.8685423833175152e-20,5.216222352058412e-19,-9.079303382478735e-19,-2.4809065097092468e-18,-5.49832206636252e-17,-5.467795481472843e-17,-4.909553925167562e-17,1.9832694589606126e-18,-4.057365029426589e-19,-1.5191854412598217e-18,-1.1056989974665077e-20,2.611705488196414e-17,2.4129248725029903e-18,-5.24731055062882e-19,-3.9835106970476295e-18
8.67,0.96723263598104,0.9673315756058305,0.0001667942196274594,0.02309499041914563,0.00014374446189316855,0.004018428726100683,3.6622393695528526e-05,0.02554612782691689,9.118565748458566e-05,0.003676235005647222,0.007512659190634375,0.0004256594005382444,0.00040855579762977815,0.004168626977066259,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,2.69e-13,1.13e-13,-4.78344078744669e-20,2.123104459003377e-18,-1.8699575849843525e-20,5.220314925880841e-19,-9.06714181910956e-19,-2.480191313105935e-18,-5.498077714214699e-17,-5.4657628691618505e-17,-4.907177621712267e-17,1.9829645144392135e-18,-4.0549064956564592e-19,-1.5196576959853101e-18,-1.1058914919800513e-20,2.6105322607880357e-17,2.4054840802234903e-18,-5.251902009077147e-19,-4.0832269553929825e-18
