data_set_T,data_set_M11,data_set_M12,data_set_M13,data_set_M14,data_set_M15,data_set_M16,data_set_M17,data_set_M18,data_set_M19,data_set_M20,data_set_M21,data_set_M22,data_set_M23,data_set_M24,data_set_M25,data_set_M26,data_set_M27,data_set_M28,data_set_M29,data_set_M30,data_set_PHIANG,data_set_R0,data_set_R1
641.0,0.073858075,0.82821995,2.2578273,5.2644458,6.7935619,10.061491,11.892667,12.205445,10.138004,9.79144,7.1976547,4.6960745,1.7724284,0.91524833,0.57773733,0.0017542405,0.0056764451,0.0052986415,0.11152496,0.010456492,-0.95840639,4.2300406,2.9740081
642.0,0.094400465,1.1517463,2.3797891,5.3311439,6.9873056,10.357085,11.510582,11.087624,10.843565,9.1247444,7.0331125,4.325583,2.3626306,0.79572564,0.42736614,0.042007953,0.022727182,0.0018994884,0.039980128,0.059441894,-0.97595286,4.1989231,2.9157236
643.0,0.31017876,0.76987982,1.6561637,6.7689977,7.6587391,10.419863,10.002738,10.302971,11.018723,9.3901186,7.4040971,3.8361464,1.9081866,0.54318118,0.33560872,0.18840118,0.043066137,0.00068093982,0.060243215,0.1611831,-0.9986096,4.1389585,2.8688166
644.0,0.13576552,0.96038461,2.0012302,6.5511265,8.1934166,10.862467,10.916685,10.538648,10.354235,9.5295382,7.8564196,4.5671558,2.7258539,0.37891793,0.120311,0.13019617,0.030753836,0.00024410734,0.021596344,0.057781875,-0.99149233,4.2966361,2.972023
645.0,0.11120035,0.93497282,1.6738496,5.8844748,6.4163971,9.3596754,12.982472,11.528145,10.17061,9.9394989,7.7206383,4.0424995,2.4853506,0.57663602,0.24726765,0.12984863,0.020495314,8.7509048e-05,0.16287334,0.080415972,-0.95354879,4.2233706,2.9759891
646.0,0.32421669,1.6125777,2.355844,4.9004288,6.8457155,9.3859215,11.772886,11.032331,11.200547,9.6353922,9.154357,4.4762807,2.3882632,0.9882651,0.43193415,0.13779849,0.0073472816,0.0073656673,0.058387801,0.028827995,-0.92542577,4.3372345,2.9563925
647.0,0.42663395,1.459061,2.1224244,4.718154,7.8104148,9.5040493,11.95043,12.145519,13.44545,9.138586,7.6489329,5.1675534,1.7087557,0.65084714,0.27599472,0.051793668,0.0026338969,0.0026404881,0.020931205,0.01033443,-0.95436442,4.4130569,3.1193187
648.0,0.37689337,1.0652629,2.162462,4.7308183,8.2472544,11.134166,10.990804,12.147656,11.343835,9.1540461,7.180974,5.14082,1.8554924,0.34098127,0.098940223,0.018567301,0.00094421499,0.00094657781,0.0075035421,0.077567473,-0.98800987,4.3037968,3.0592036
649.0,0.13511097,0.58736086,2.4534459,4.6378922,8.7531481,12.496176,11.496918,13.477324,12.761512,9.3967495,7.9401898,4.3769355,1.3792316,0.73730099,0.33945808,0.0066561159,0.00033848779,0.00033933483,0.0026899143,0.054417726,-0.98981273,4.5516596,3.3095634
650.0,0.078587078,0.62256455,2.8121712,5.4592223,8.9585466,12.236841,13.107987,12.720095,12.887415,9.2532845,6.5849457,4.8812757,1.7389908,0.61482489,0.12169094,0.010926996,0.0001213431,0.00012164676,0.0009642964,0.29962531,-1.0252212,4.6195102,3.3318093
651.0,0.062586762,0.85830349,2.2600803,6.1948657,9.5135231,12.063972,13.10735,13.616414,11.496449,10.977847,6.2242069,3.8858175,1.0991683,0.7001611,0.043624487,0.0039171744,4.3499796e-05,4.3608648e-05,0.061385721,0.10763626,-1.0519438,4.6138697,3.3867719
652.0,0.03870428,1.1729822,2.6766927,6.566916,10.024297,10.845739,12.590642,14.08437,12.51558,11.08982,7.0728173,4.0622954,1.234154,0.41578922,0.026578415,0.0014042518,1.5594063e-05,1.5633086e-05,0.032569736,0.090554729,-1.0427799,4.727097,3.4376454
653.0,0.29757476,1.0408386,2.7665441,6.0901895,10.188734,13.602784,13.674487,14.298288,12.281393,11.313884,6.2573218,3.8290894,2.5568199,0.40494484,0.0095279878,0.00050340453,5.5902524e-06,5.6042418e-06,0.011675793,0.18028055,-1.0582025,4.9402447,3.5783908
654.0,0.67302328,0.83187342,3.3194029,5.9068904,9.2893353,12.019349,13.579959,14.491645,12.325242,10.970217,6.0800896,4.1863651,1.9345905,0.41187003,0.090491913,0.00018046342,2.0040268e-06,2.0090417e-06,0.066924803,0.064628042,-1.0515882,4.8121042,3.4671986
655.0,0.32773322,1.395077,3.029928,6.152113,10.345386,11.760598,13.219999,13.381133,11.89589,11.009878,6.8317266,3.6468074,2.8346519,0.17113692,0.032440078,6.4693595e-05,7.1841538e-07,7.2021317e-07,0.0239916,0.023168243,-1.0550334,4.8040862,3.425508
656.0,0.13685238,1.0028232,2.9465034,4.8025656,8.1876936,10.764998,11.332875,14.163416,12.7156,10.389868,7.5051999,4.4680152,2.5884786,0.45890239,0.058140129,2.3191744e-05,2.5754181e-07,2.5818628e-07,0.0086006504,0.0083054891,-0.96699518,4.5769429,3.2838423
657.0,0.15661016,0.94868642,2.8714707,4.6542811,7.5094795,9.7077065,11.702622,13.518359,12.440799,11.1775,6.7079501,5.5664005,2.3364615,0.50035954,0.27698988,8.3139139e-06,9.2325109e-08,0.059756838,0.0030832123,0.0029774008,-0.93554825,4.5070748,3.2062776
658.0,0.18575446,0.7283597,1.5969152,4.3721604,7.6839046,9.3632641,10.905153,13.663818,11.980165,10.64432,7.5607986,5.4588428,2.9606111,0.84469879,0.36996725,0.014213949,0.083971374,0.021421986,0.0011052882,0.0010673563,-0.88390732,4.4220257,3.1397159
659.0,0.27607417,0.76824802,2.0919428,5.4193821,8.7927341,11.195199,11.771844,13.944417,12.407147,10.407657,7.8658643,4.3604326,3.0570338,0.36311617,0.23308894,0.1430489,0.030102557,0.0076794801,0.00039623026,0.00038263219,-0.9633317,4.6567893,3.3221862
660.0,0.15960975,0.73079395,1.7381012,5.2403793,8.2132072,10.028836,12.707691,13.961292,11.546498,10.192208,8.0149527,4.6322775,2.6448114,0.77563727,0.083559103,0.051281013,0.11936827,0.073531911,0.00014204296,0.22757789,-0.94525629,4.5570879,3.2478034
661.0,0.05940827,0.78433472,2.4422796,4.6243863,8.2793789,9.5600986,12.592493,14.15828,12.006191,11.622377,9.1511469,5.0203838,3.7263391,1.1648933,0.30595821,0.018383522,0.042791843,0.026360154,5.0920404e-05,0.08158347,-0.88377959,4.7833562,3.3533115
662.0,0.10622162,0.68776202,2.3812709,3.7334518,8.2650967,10.048694,12.171081,12.9018,12.170517,10.850877,8.8625708,5.3368983,2.540606,1.409654,0.10968171,0.0075565991,0.015340274,0.0094497437,1.8254248e-05,0.23900673,-0.89320463,4.5923777,3.2455316
663.0,0.048120853,0.68150216,2.4794946,4.7042403,8.3497381,10.390015,11.665693,13.044019,13.092858,11.390385,8.878479,4.9484696,3.5979745,0.96535861,0.34252587,0.0027089342,0.0054992721,0.0033876002,6.5438908e-06,0.087572671,-0.89338249,4.7339025,3.3290448
664.0,0.043232501,0.74068618,1.4358354,4.2050462,7.9972453,10.184215,11.721142,13.15067,12.843599,10.44077,10.407372,4.7550507,2.566828,0.63174164,0.42559889,0.19308499,0.0019714118,0.001214407,2.3458929e-06,0.05944958,-0.87599224,4.5902376,3.3012338
665.0,0.12576517,0.39473552,1.3679749,4.4464436,7.0627027,9.8429384,11.294886,13.445456,13.473763,11.318562,9.2573814,5.2534032,2.3713188,1.349082,0.50210088,0.08240509,0.020861259,0.00043534781,0.033229299,0.042540409,-0.8465265,4.5842991,3.2977235
666.0,0.14244291,0.62982345,1.6441021,4.0928159,7.6029415,10.931716,10.21253,13.212547,13.061012,10.624888,7.3043814,5.0121865,2.5657499,1.3673087,0.19495302,0.029541064,0.0074784677,0.00015606606,0.011912236,0.015250138,-0.89518034,4.433187,3.1781676
667.0,0.05106378,0.80286539,1.9324653,4.0156479,7.4712276,9.5962687,10.445784,12.082978,12.505254,9.9292994,8.3705225,4.7392912,2.381017,1.6400117,0.522071,0.04655169,0.040332008,5.5947487e-05,0.0042703687,0.0054669599,-0.87800676,4.3291221,3.0336962
668.0,0.090788446,1.0327793,2.082571,4.8808837,8.7726774,10.26974,11.24549,11.274694,11.768948,10.390847,7.4915881,4.4431262,3.0798013,0.91427225,0.21918771,0.016688125,0.19607754,2.0056386e-05,0.0015308672,0.0019598282,-0.94512957,4.4086838,3.0665982
669.0,0.22490354,1.1505216,2.208565,4.517416,7.6829839,9.2940273,11.566914,11.301879,10.487417,10.255822,6.9156966,4.1898346,3.0808778,1.0220245,0.11718117,0.0070799817,0.070291035,7.1899321e-06,0.00054879434,0.050693296,-0.94319177,4.2072344,2.9189
670.0,0.19236507,0.91983396,2.5985515,4.3621387,8.3807659,10.02037,10.917487,12.484942,11.47476,9.2989588,6.3254824,4.9352818,2.6580608,1.5265421,0.14395805,0.3281576,0.025198348,2.5774893e-06,0.00019673504,0.13130136,-0.9533655,4.3362179,2.9791043
671.0,0.068960167,0.6405645,2.5052774,3.8690095,8.3998728,10.420983,11.287025,11.74474,11.656172,10.256373,8.114625,5.0812297,2.8944724,0.80218452,0.12541483,0.1442619,0.0090332525,9.239937e-07,0.0082737897,0.11466232,-0.91754514,4.4071569,3.0999677
672.0,0.024721248,0.55707967,2.089973,3.4423044,7.9478478,9.4812822,11.564044,10.763292,12.167097,10.156683,9.7254572,6.3170638,3.5249391,0.64662862,0.24738044,0.057367012,0.003238294,3.3123874e-07,0.0029660373,0.056261528,-0.83870536,4.4387813,3.1164944
673.0,0.044824935,0.30121616,1.7752894,4.3382492,7.7396879,9.5294104,11.543818,12.677112,12.146679,11.090398,8.2855721,6.4005046,2.7854378,0.83509523,0.24682571,0.21781984,0.052089967,1.1874442e-07,0.0010632826,0.075409718,-0.85981202,4.5043249,3.2018042
674.0,0.23856713,0.36955741,1.8110176,4.0212455,7.1855779,8.2735128,11.713358,13.068885,12.678468,10.48906,7.4266629,5.3454304,2.9604919,0.60119283,0.16186105,0.17314157,0.024448644,4.2568203e-08,0.029312957,0.027033323,-0.87108219,4.3299413,3.1169925
675.0,0.1081235,0.69654328,1.8000247,3.7222669,6.7710614,9.2711515,12.325031,11.749963,12.737062,11.530435,7.2670317,3.5339835,2.3034325,1.0821728,0.14752139,0.062068816,0.019730369,1.5260101e-08,0.010508282,0.056766089,-0.90085638,4.2597437,3.1068478
676.0,0.15740505,0.860376,1.9160668,3.7491977,7.1936893,10.739964,12.292314,11.709218,12.130931,11.116382,7.3815737,4.2028265,2.8474946,1.2150412,0.05288434,0.022250798,0.0070730592,5.4705316e-09,0.059858751,0.020349843,-0.91184431,4.3837447,3.1405048
677.0,0.24006398,0.5228408,2.6473389,3.9901924,7.0520864,10.035507,12.992343,12.019524,12.05232,10.599782,8.2036285,5.4686651,2.8520148,0.81732577,0.082022808,0.03693933,0.029921127,1.9611086e-09,0.02145852,0.0072951326,-0.89926535,4.4835634,3.1897097
678.0,0.086059563,0.71920896,3.3483593,4.4424791,7.4281054,10.550278,13.100672,11.858779,11.872082,9.2034016,8.2497768,4.8149614,2.1799653,1.0266263,0.036558248,0.01324223,0.010726303,0.11560021,0.0076925773,0.022186015,-0.95953244,4.4543381,3.1451039
679.0,0.037904374,1.3529748,3.2130065,4.3639941,6.310082,11.489472,11.635108,11.955132,11.404738,9.2037697,8.2214384,5.3759084,2.3793759,1.2959116,0.018181207,0.0047471528,0.010508202,0.1461601,0.0027576806,0.0079533737,-0.93935919,4.4214563,3.0569725
680.0,0.14270432,1.1785504,2.4399111,4.6052227,5.8042197,9.932766,11.221538,11.403787,9.726367,8.7758207,7.8717213,6.1127682,2.7866626,0.88496327,0.15357202,0.0017017875,0.0037670427,0.052396335,0.00098858972,0.0028511726,-0.9066512,4.1551137,2.848835
681.0,0.197944,0.44813281,1.7969004,3.4211578,5.9053621,9.3639202,10.476539,10.33515,10.281513,8.2060919,7.8885512,6.9715185,2.4561152,0.73903501,0.32376492,0.00061006687,0.05912336,0.01878335,0.00035439548,0.0010221052,-0.84624457,3.9445794,2.7557938
682.0,0.41877633,0.51333499,1.6435667,3.4072356,5.803822,7.8102703,10.062211,10.294798,8.4376078,8.7755194,8.3039904,5.5320449,2.7941322,1.0792959,0.95019388,0.00021870038,0.021194892,0.0067335661,0.033116452,0.00036641033,-0.82105809,3.7944214,2.5692375
683.0,0.25921816,0.51956224,1.6854959,3.7493894,5.2490311,7.3728905,9.3365402,9.5158052,9.9688492,9.6080084,7.7384114,6.1803913,3.3483074,1.2728386,1.1052362,0.2429574,0.0075980704,0.0024138887,0.080084763,0.03215941,-0.76662487,3.8637595,2.5722799
684.0,0.49152195,0.53513306,1.4361049,3.3151987,5.419836,7.8728347,9.859211,8.7468977,11.800823,8.7099371,7.0030465,6.8688159,3.0497792,1.8534352,1.3933874,0.48177707,0.011683063,0.0056620953,0.055679288,0.10942005,-0.75662374,3.9510093,2.5854003
685.0,0.19823337,0.4093872,1.2290193,3.3326294,6.4714975,7.5624428,9.6104059,9.0433903,10.615193,8.7791624,6.7699614,5.788455,2.3432171,1.4712589,1.0728782,0.5561257,0.020487897,0.0020297815,0.26609859,0.039225549,-0.8100546,3.7790549,2.522933
686.0,0.16685171,0.50879812,1.4342752,3.1068416,5.6945281,7.7831278,9.9787111,9.9255695,9.7203865,9.4617367,6.8621521,6.7093749,3.105026,2.0619481,0.57651049,0.48431849,0.062556326,0.00072764809,0.0953926,0.042640928,-0.76840979,3.8890736,2.6001585
687.0,0.26505738,0.72598541,1.9934179,2.3840928,5.1182323,6.5597491,10.480317,10.183969,9.726655,10.617661,7.1170659,6.6515274,3.6849921,1.9358892,0.80109382,0.30321133,0.11349155,0.00026085161,0.053526886,0.030982196,-0.72641838,3.9373589,2.631377
688.0,0.25618663,0.64300114,1.1752228,2.0065975,4.9419026,5.4969835,9.7108536,11.081182,9.559514,10.045863,7.6700344,6.27601,3.3699038,2.0508881,0.79753387,0.35625964,0.040685121,9.3511626e-05,0.13380772,0.011106681,-0.68755221,3.7811816,2.5855768
689.0,0.28295577,0.3382504,1.2847493,2.2009926,4.2375326,7.3882623,10.199913,9.8720989,9.8316975,8.4733829,6.7225032,5.426219,3.6370871,1.9946707,0.67038047,0.20609725,0.14731543,0.10027736,0.047968186,0.12575892,-0.74159062,3.6594057,2.4859409
690.0,0.16105059,0.5405423,1.664078,3.1014123,4.2824931,8.3391705,8.8329887,10.834589,10.890202,8.7750692,6.8682537,4.8328815,4.8349342,1.5606967,0.89279985,0.078835867,0.057939313,0.035948023,0.01719592,0.20426942,-0.76150006,3.8402674,2.5841563
691.0,0.42524365,0.23880722,1.4923873,4.0346265,4.9779716,8.8922663,10.141757,10.60867,10.935806,9.5314274,7.8210135,4.690556,3.5181298,1.5192782,0.4641777,0.18696742,0.041559093,0.01288686,0.0061644949,0.11978863,-0.81686318,3.9829743,2.7419279
692.0,0.15878792,0.085609026,1.3745974,3.9424524,4.6300068,7.0023885,8.665906,9.9139633,10.284816,10.151962,8.6459837,5.1345053,4.1929932,1.732094,0.52208155,0.080321699,0.01489835,0.077113792,0.0022098846,0.069559962,-0.72316843,3.8341124,2.6252372
693.0,0.12825151,0.09132611,1.9032006,3.5743501,5.6277685,7.5104103,10.071939,11.067386,11.300949,10.37184,8.3134403,5.2316046,3.2777781,1.457224,0.3937102,0.028794199,0.11720771,0.02764421,0.0080221761,0.074558005,-0.78760141,4.0288701,2.8218353
694.0,0.097081125,0.37448391,1.5567073,3.4904797,5.4393859,7.6274557,9.5197954,10.242064,12.851276,10.70226,8.3856277,5.1624498,4.5215816,1.4406574,0.74030221,0.15522854,0.042017318,0.024315933,0.002875837,0.047433864,-0.74142629,4.1211739,2.8505802
695.0,0.034802217,0.48779172,1.3627502,3.9335513,4.7660151,7.7667408,9.0586834,10.638913,12.300502,9.6646404,8.7814865,5.8137293,4.3198109,1.1156644,0.93311286,0.061130762,0.10720489,0.0087169195,0.0010309471,0.017004373,-0.73570055,4.0586643,2.7991688
696.0,0.16737874,0.68792522,1.8238204,3.7917452,5.3064761,8.1132011,9.9598198,9.3930302,11.054481,9.7702551,8.4834843,4.8738132,4.3952913,1.446107,0.82153207,0.021914518,0.038431443,0.0031248929,0.00036958003,0.006095828,-0.7797631,4.007915,2.7020292
697.0,0.22570409,0.81910342,1.640642,3.3723454,5.5073509,8.5954256,9.4947014,9.9037876,10.53113,9.0477114,7.7526917,4.9139299,2.7200124,0.99224716,0.66136342,0.14700909,0.037398476,0.0031558671,0.00013248924,0.13182057,-0.83783585,3.8248832,2.6259725
698.0,0.22203279,0.55176389,1.1758062,3.1301808,5.6263742,8.3839998,9.6623306,10.415651,10.461002,9.367835,6.7867808,5.2241964,2.6670644,1.297621,0.42296544,0.052700691,0.095335558,0.001131334,0.060994856,0.047255818,-0.82644325,3.7826512,2.6484213
699.0,0.55430907,0.55790269,1.2799541,3.1805017,4.9171567,7.8924179,9.9018869,10.237837,10.039789,8.9076796,6.5796375,4.6151409,2.3728874,1.1526911,0.47433087,0.3061296,0.034176458,0.00040556729,0.021865798,0.016940545,-0.84153289,3.6521819,2.5385928
700.0,0.45719355,0.85967243,1.3555334,4.1776295,6.0108829,8.6097593,10.682193,10.569148,10.626662,9.0906515,7.1260395,4.1255956,2.0557458,1.2550842,0.30818766,0.22863206,0.050574157,0.023616655,0.0078385808,0.2501426,-0.90398967,3.893539,2.6956289
701.0,0.2717084,1.0027751,1.8579494,4.1873126,7.8107815,9.6823959,10.750323,11.301166,11.231867,10.65089,6.2819347,3.9687283,2.0499306,0.74101609,0.22153208,0.13312909,0.018130124,0.0084662382,0.0075085326,0.24900384,-0.95772892,4.1213274,2.9148643
702.0,0.32974273,1.3166115,2.1551805,4.2240891,7.9348826,9.6976976,11.42628,11.968507,10.40813,9.3679619,6.6909156,3.786134,1.7125288,1.200205,0.34404415,0.047724903,0.057442438,0.0030350273,0.13608232,0.1449621,-0.98671192,4.1476078,2.8885293
703.0,0.43682736,1.3139784,3.3975198,4.4727602,8.5302629,10.141183,10.627339,11.468856,10.060248,8.575263,6.3901219,2.9383271,1.9646804,1.3458368,0.28807467,0.02074307,0.020592306,0.045765843,0.048783597,0.69687742,-1.0541911,4.1392021,2.7876592
704.0,0.16672863,1.7728125,4.1965318,5.7774482,7.8801126,9.5288811,9.3072052,9.4907846,9.3082371,7.8767371,5.7672682,2.4194252,2.0025496,0.82487291,0.21432206,0.036183439,0.031799614,0.16352232,0.017488234,0.41966304,-1.1227149,3.8601286,2.552618
705.0,0.6122759,1.6924542,3.3933792,5.3656635,6.0964136,8.1416836,9.0760489,9.4545641,8.9111414,6.6236377,4.341352,2.6277807,1.9872048,0.67926532,0.33470887,0.08633019,0.029144963,0.058620445,0.0819996,0.38546911,-1.1120802,3.4989569,2.2967806
706.0,0.29466116,1.9319919,2.0531693,4.9901938,7.9500861,8.0923958,8.1800318,9.2901735,9.0818443,7.1524663,5.0659556,3.323005,1.8302307,0.4118011,0.16691892,0.1050465,0.053987116,0.029509928,0.2974225,0.42462194,-1.075696,3.5362756,2.3443868
707.0,0.1639002,1.4698839,2.565191,4.7277884,7.5091424,8.912714,9.989583,8.5122118,7.9154692,8.0639029,5.250525,3.5105186,2.2012544,0.38480088,0.38677606,0.23870015,0.019353621,0.23117733,0.11210802,0.58320189,-1.059477,3.6374102,2.3864691
708.0,0.26316786,1.3808811,3.4846053,4.8253245,7.3760157,9.3064079,11.271982,8.3853569,8.9614687,7.55932,5.8426085,2.9310756,1.8909256,0.52854007,0.24424246,0.11955068,0.035707992,0.16038981,0.040189147,0.76776969,-1.0942225,3.7687767,2.5088811
709.0,0.38142529,1.9158322,3.4525704,5.1377182,6.5991712,8.0310698,9.4770041,8.1044388,9.1029282,6.0907478,6.508472,4.9512835,2.2411394,0.48593262,0.23947136,0.058765747,0.012800813,0.094741397,0.12313583,0.34368226,-1.0369763,3.6676164,2.3286493
710.0,0.64922333,1.2877486,2.9744682,5.0624003,7.8138676,8.2786608,10.250464,9.5344467,8.8538122,6.7791042,5.5245581,3.4748652,1.6852119,0.35020125,0.30239737,0.24637718,0.0045889113,0.1087943,0.048471585,0.40834123,-1.0904374,3.6819003,2.4573255
711.0,0.87681568,2.1346474,3.8843479,5.7430925,7.3961844,8.1749516,9.8224497,9.5122557,8.975523,8.7396097,5.5780807,4.0934758,1.8043061,0.59074765,0.1084052,0.17418745,0.00164506,0.039001226,0.28100872,0.23965073,-1.0876839,3.9085193,2.510227
712.0,0.39718619,2.1415458,3.3994994,6.355691,7.3390121,8.910183,10.783425,10.076109,9.9877396,8.3593311,6.7840681,3.3539383,1.2092543,0.63650513,0.50859916,0.10923115,0.046045966,0.013981391,0.18171121,0.24291307,-1.0830079,4.0417986,2.6863532
713.0,0.14347629,1.6556813,3.3453639,4.9979935,7.6103792,9.0105104,12.544978,10.427296,10.282971,9.4658327,6.303009,3.7995481,2.1459925,0.68094605,0.32048109,0.10026126,0.016506832,0.22225735,0.11320912,0.087080918,-1.0243293,4.1636887,2.8340063
714.0,0.051434234,1.6012791,3.0505927,4.6962461,6.5502143,9.110198,12.251553,11.879745,10.533657,8.417285,6.1621456,4.1768513,1.5131662,0.64527279,0.20493376,0.035942249,0.0059174667,0.079676129,0.040583875,0.36390275,-1.0177438,4.0685296,2.8406212
715.0,1.007269,1.2877502,3.7696519,4.611361,6.0574341,8.9878035,10.709711,11.705738,8.2832289,7.4203444,5.4997931,4.1574636,1.8753092,0.73287165,0.13696603,0.17593116,0.0021213284,0.18468511,0.085391916,0.16695558,-1.054436,3.8428891,2.5511806
716.0,0.88058472,1.8113472,3.0278449,5.0260549,7.1198502,9.7055807,10.713115,11.849304,9.2993841,8.5909538,5.0509815,3.5129471,1.7717799,0.43863475,0.049100399,0.086614899,0.0099388156,0.066207014,0.0306118,0.1939428,-1.0808837,3.9617388,2.7212009
717.0,0.45066488,1.0859977,2.6249261,4.5221467,6.461092,10.034205,10.560057,11.990163,10.199993,8.3477507,5.6600323,4.2550755,2.0366173,0.60261363,0.20474871,0.052925911,0.038243115,0.023734281,0.076817736,0.39110142,-1.0052966,3.9809453,2.7575865
718.0,0.44541773,0.89963996,1.6166843,3.9486792,6.2474046,8.2160721,11.282612,11.101319,11.526801,8.4745703,5.989625,4.0192881,1.8204845,0.3020502,0.17764422,0.12042622,0.04091344,0.0085084056,0.027538076,0.24311128,-0.95274508,3.8254395,2.7424979
719.0,0.40703323,1.0962729,1.5326958,3.539942,6.2425823,8.896101,10.462105,10.480087,11.639512,7.7947574,6.1413803,3.8021593,1.2129456,0.81288499,0.090489261,0.043171104,0.15285793,0.011063137,0.0098720128,0.15329415,-0.96088278,3.7260604,2.6676486
720.0,0.21576121,1.5302435,1.9090941,3.8587685,6.626689,10.498257,9.533493,9.9952841,10.095865,8.6940184,6.1636257,4.2357912,1.3134805,0.74070168,0.1837343,0.018879822,0.27674323,0.003965979,0.031184962,0.054953795,-0.98441559,3.7990267,2.6481769
721.0,0.26031607,0.89148343,2.3370743,6.0282745,8.3993464,11.036825,11.170737,10.820123,9.0299492,8.5733719,6.9109764,3.5868118,1.4523084,0.58927816,0.22764359,0.049710136,0.18413782,0.0056408816,0.011497344,0.09784355,-1.061763,4.0831676,2.8609319
722.0,0.4138363,1.0346127,2.7996914,5.3406916,8.4612761,9.637475,10.085499,11.240542,10.213851,8.2504225,7.1004934,4.4752545,1.2922289,0.38083264,0.23434138,0.11256191,0.066010818,0.042656884,0.01700774,0.44781807,-1.0346091,4.082355,2.8021293
723.0,0.25812539,1.1209683,3.4615171,4.973609,7.6610341,10.50027,9.9570122,11.353056,10.091994,8.1457043,7.9444914,4.4871407,1.2195442,0.64396262,0.15605213,0.04035186,0.023663949,0.015291893,0.0060970359,0.16053647,-1.0203849,4.111021,2.8389599
