T,HK,HNA,IK,MNA,NI,NIR,NK,RIR,V
656.59998,0.36048433,0.94133562,0.0005022611,0.016239958,0.37631142,0.0084613571,0.1828052,0.35794494,-79.849976
657.29999,0.36059916,0.94134218,0.0005013019,0.016239138,0.37672403,0.0084143272,0.18279792,0.35795102,-79.850388
658.0,0.36071372,0.94134843,0.00050039915,0.01623835,0.37713635,0.008367585,0.18279095,0.35795686,-79.850784
658.70001,0.36082798,0.94135445,0.00049955072,0.016237596,0.37754834,0.0083211297,0.18278424,0.35796249,-79.851173
659.40002,0.36094198,0.94136018,0.00049875455,0.016236871,0.37796,0.0082749594,0.18277781,0.35796785,-79.85154
660.09998,0.36105567,0.94136572,0.00049800862,0.016236177,0.37837136,0.0082290722,0.18277164,0.35797304,-79.851891
660.79999,0.36116907,0.94137096,0.00049731118,0.01623551,0.37878242,0.0081834672,0.18276569,0.35797799,-79.852226
661.5,0.3612822,0.94137603,0.00049666024,0.016234871,0.37919316,0.0081381416,0.18276,0.35798275,-79.852554
662.20001,0.36139503,0.94138086,0.00049605413,0.016234258,0.37960359,0.0080930954,0.18275453,0.35798734,-79.852859
662.90002,0.36150759,0.94138551,0.00049549114,0.016233671,0.38001373,0.0080483258,0.18274929,0.35799173,-79.853157
663.59998,0.36161986,0.94138992,0.0004949696,0.016233107,0.38042355,0.0080038309,0.18274425,0.35799593,-79.853447
664.29999,0.36173186,0.94139421,0.00049448805,0.016232567,0.38083306,0.0079596099,0.18273942,0.35799998,-79.853722
665.0,0.36184356,0.94139826,0.00049404491,0.016232049,0.38124225,0.0079156598,0.18273479,0.35800385,-79.853981
665.70001,0.36195499,0.94140214,0.00049363874,0.016231552,0.38165113,0.0078719817,0.18273033,0.35800758,-79.854233
666.40002,0.36206612,0.94140589,0.00049326813,0.016231077,0.38205969,0.0078285709,0.18272606,0.35801116,-79.854477
667.09998,0.36217698,0.94140947,0.00049293175,0.016230622,0.38246796,0.0077854283,0.18272196,0.35801455,-79.854706
667.79999,0.36228758,0.94141293,0.00049262831,0.016230185,0.38287592,0.0077425507,0.18271804,0.35801786,-79.854927
668.5,0.36239788,0.9414162,0.0004923566,0.016229767,0.38328356,0.0076999371,0.18271427,0.35802099,-79.855141
669.20001,0.36250791,0.94141936,0.00049211539,0.016229367,0.38369089,0.0076575861,0.18271065,0.358024,-79.855339
669.90002,0.36261764,0.94142234,0.00049190345,0.016228985,0.38409793,0.0076154955,0.18270719,0.35802689,-79.855537
670.59998,0.36272711,0.94142526,0.00049171981,0.016228618,0.38450465,0.0075736647,0.18270387,0.35802969,-79.855721
671.29999,0.3628363,0.94142801,0.00049156335,0.016228266,0.38491106,0.0075320913,0.18270068,0.35803235,-79.855896
672.0,0.36294523,0.94143063,0.00049143302,0.016227931,0.38531715,0.0074907742,0.18269762,0.35803488,-79.856071
672.70001,0.36305386,0.94143319,0.00049132784,0.01622761,0.38572297,0.0074497112,0.1826947,0.35803732,-79.856232
673.40002,0.36316222,0.94143564,0.00049124681,0.016227303,0.38612843,0.007408902,0.1826919,0.35803965,-79.856384
674.09998,0.36327031,0.94143796,0.00049118913,0.016227009,0.38653362,0.0073683439,0.18268922,0.35804188,-79.856537
674.79999,0.36337814,0.94144017,0.0004911538,0.016226729,0.38693848,0.0073280362,0.18268664,0.35804403,-79.856682
675.5,0.36348566,0.94144231,0.00049114,0.016226461,0.38734305,0.0072879768,0.18268418,0.35804608,-79.856812
676.20001,0.36359295,0.94144434,0.00049114699,0.016226204,0.38774732,0.0072481646,0.18268183,0.35804805,-79.856941
676.90002,0.36369994,0.9414463,0.00049117382,0.01622596,0.38815126,0.0072085978,0.18267956,0.35804993,-79.857071
677.59998,0.36380666,0.94144815,0.00049121986,0.016225727,0.3885549,0.0071692755,0.1826774,0.35805172,-79.857185
678.29999,0.36391312,0.94144994,0.00049128436,0.016225504,0.38895825,0.0071301954,0.18267533,0.35805345,-79.8573
679.0,0.3640193,0.94145167,0.00049136661,0.016225291,0.38936126,0.0070913564,0.18267336,0.35805508,-79.857407
679.70001,0.36412522,0.94145328,0.00049146585,0.016225088,0.38976398,0.0070527573,0.18267147,0.35805666,-79.857513
680.40002,0.36423087,0.94145489,0.00049158151,0.016224895,0.3901664,0.0070143961,0.18266965,0.35805818,-79.857605
681.09998,0.36433622,0.94145638,0.000491713,0.01622471,0.39056849,0.006976272,0.18266793,0.35805961,-79.857704
681.79999,0.36444134,0.94145781,0.00049185957,0.016224535,0.39097032,0.006938383,0.18266627,0.35806099,-79.857788
682.5,0.36454618,0.94145918,0.0004920208,0.016224369,0.39137182,0.0069007282,0.18266469,0.3580623,-79.857872
683.20001,0.36465076,0.94146049,0.00049219601,0.016224209,0.39177302,0.0068633053,0.18266319,0.35806355,-79.857956
683.90002,0.36475506,0.94146174,0.00049238466,0.016224058,0.39217389,0.0068261139,0.18266174,0.35806474,-79.858032
684.59998,0.3648591,0.94146293,0.00049258635,0.016223915,0.39257446,0.006789152,0.18266037,0.35806587,-79.858101
685.29999,0.36496288,0.94146407,0.00049280043,0.016223779,0.39297473,0.0067524188,0.18265906,0.35806695,-79.85817
686.0,0.36506638,0.94146514,0.00049302645,0.016223649,0.39337471,0.0067159119,0.18265779,0.35806799,-79.858238
686.70001,0.36516961,0.94146621,0.00049326406,0.016223526,0.39377439,0.0066796308,0.1826566,0.35806897,-79.858299
687.40002,0.36527261,0.94146723,0.00049351266,0.016223408,0.39417374,0.0066435733,0.18265547,0.35806993,-79.85836
688.09998,0.36537534,0.94146812,0.00049377186,0.016223298,0.39457282,0.0066077388,0.18265438,0.35807082,-79.858414
688.79999,0.3654778,0.94146907,0.00049404131,0.016223194,0.39497158,0.0065721259,0.18265335,0.35807166,-79.858467
689.5,0.36557999,0.94146991,0.00049432053,0.016223095,0.39537004,0.0065367329,0.18265237,0.35807246,-79.858521
690.20001,0.36568192,0.94147074,0.00049460918,0.016223002,0.39576817,0.0065015582,0.18265143,0.35807323,-79.858566
690.90002,0.3657836,0.94147152,0.00049490685,0.016222913,0.39616603,0.0064666015,0.18265054,0.35807398,-79.858612
691.59998,0.36588502,0.94147229,0.0004952132,0.016222829,0.39656356,0.0064318604,0.18264969,0.35807467,-79.85865
692.29999,0.36598617,0.94147301,0.00049552787,0.016222751,0.39696079,0.0063973339,0.18264888,0.35807532,-79.858696
693.0,0.36608708,0.94147366,0.00049585057,0.016222676,0.39735773,0.0063630207,0.18264812,0.35807595,-79.858727
693.70001,0.36618772,0.94147432,0.0004961809,0.016222607,0.39775437,0.0063289199,0.18264739,0.35807654,-79.858765
694.40002,0.3662881,0.94147491,0.00049651868,0.016222542,0.39815071,0.0062950295,0.18264671,0.35807711,-79.858795
695.09998,0.36638823,0.94147551,0.0004968635,0.016222481,0.39854673,0.0062613487,0.18264605,0.35807765,-79.858826
695.79999,0.3664881,0.94147605,0.00049721508,0.016222423,0.39894247,0.0062278761,0.18264544,0.35807815,-79.858856
696.5,0.36658773,0.94147658,0.00049757317,0.016222371,0.39933789,0.0061946106,0.18264486,0.3580786,-79.858887
697.20001,0.36668709,0.94147712,0.00049793749,0.01622232,0.39973301,0.0061615505,0.18264431,0.35807905,-79.85891
697.90002,0.36678621,0.9414776,0.00049830787,0.016222274,0.40012786,0.0061286944,0.18264379,0.35807949,-79.858932
698.59998,0.36688507,0.94147801,0.00049868389,0.016222231,0.40052238,0.0060960418,0.18264329,0.35807988,-79.858955
699.29999,0.36698365,0.94147843,0.0004990655,0.01622219,0.40091661,0.0060635912,0.18264283,0.35808024,-79.858978
700.0,0.36708203,0.94147885,0.00049945235,0.016222153,0.4013105,0.0060313409,0.1826424,0.3580806,-79.858994
