data_set_T,data_set_CA1,data_set_CA2,data_set_CA3,data_set_CA4,data_set_CA5,data_set_CA6,data_set_CA7,data_set_CA8,data_set_CA9,data_set_CA10,data_set_CAG1,data_set_CAG2,data_set_CAG3,data_set_CAG4,data_set_CAG5,data_set_CAG6,data_set_CAG7,data_set_CAG8,data_set_CAG9,data_set_CAG10,data_set_H1,data_set_H2,data_set_H3,data_set_H4,data_set_H5,data_set_H6,data_set_H7,data_set_H8,data_set_H9,data_set_H10,data_set_HG1,data_set_HG2,data_set_HG3,data_set_HG4,data_set_HG5,data_set_HG6,data_set_HG7,data_set_HG8,data_set_HG9,data_set_HG10,data_set_MF5,data_set_MF7,data_set_MF9,data_set_MUF5,data_set_MUF7,data_set_MUF9,data_set_N1,data_set_N2,data_set_N3,data_set_N4,data_set_N5,data_set_N6,data_set_N7,data_set_N8,data_set_N9,data_set_N10,data_set_NG1,data_set_NG2,data_set_NG3,data_set_NG4,data_set_NG5,data_set_NG6,data_set_NG7,data_set_NG8,data_set_NG9,data_set_NG10,data_set_R1,data_set_R2,data_set_R3,data_set_R4,data_set_R5,data_set_R6,data_set_R7,data_set_R8,data_set_R9,data_set_R10,data_set_RG1,data_set_RG2,data_set_RG3,data_set_RG4,data_set_RG5,data_set_RG6,data_set_RG7,data_set_RG8,data_set_RG9,data_set_RG10,data_set_S1,data_set_S2,data_set_S3,data_set_S4,data_set_S5,data_set_S6,data_set_S7,data_set_S8,data_set_S9,data_set_S10,data_set_SG1,data_set_SG2,data_set_SG3,data_set_SG4,data_set_SG5,data_set_SG6,data_set_SG7,data_set_SG8,data_set_SG9,data_set_SG10,data_set_STIM5,data_set_STIM7,data_set_STIM9,data_set_V1,data_set_V2,data_set_V3,data_set_V4,data_set_V5,data_set_V6,data_set_V7,data_set_V8,data_set_V9,data_set_V10,data_set_VG1,data_set_VG2,data_set_VG3,data_set_VG4,data_set_VG5,data_set_VG6,data_set_VG7,data_set_VG8,data_set_VG9,data_set_VG10,data_set_X1,data_set_X2,data_set_X3,data_set_Y1,data_set_Y2,data_set_Y3
3989.4299,0.33431554,0.25798461,0.253521,0.31027067,0.37456059,0.24025008,0.29277223,0.24915825,0.38851127,0.27583408,0.37634572,0.36978775,0.33969092,0.47427884,0.52628297,0.36867642,0.34975177,0.35268649,0.61898202,0.34148863,0.24570909,0.46664476,0.62204015,0.14710639,0.36539462,0.15669009,0.45187595,0.082727864,0.29851836,0.73413748,0.5537172,0.56291544,0.53074622,0.20745941,0.6064232,0.54356372,0.53792053,0.3499696,0.62981886,0.56336373,-2.3944299,-0.47027111,-2.3905661,-5.366189,-9.7559071,-4.106113,0.10125114,0.011153044,0.0094698975,0.46628165,0.20401569,0.28076386,0.0065764673,0.55749029,0.18930182,0.010587459,0.31880516,0.31837893,0.34207451,0.90182376,0.26464945,0.32713041,0.3356773,0.79284942,0.23945092,0.30291489,0.7241773,0.77514225,0.76308322,0.58020574,0.26714563,0.72523874,0.94912279,0.62770206,0.18207388,0.7053678,0.15730897,0.16967148,0.12676267,0.16955906,0.25525999,0.15291305,0.10443723,0.11702931,0.30423555,0.14240213,5.9919462e-06,2.2042906e-12,9.9727258e-13,0.37343171,0.0005437801,0.0017971694,1.390214e-16,0.64917356,0.00031333996,4.0941673e-12,0.15239243,0.33965769,0.03010517,0.71827835,0.32866243,0.31490114,0.0017579127,0.33666703,0.34257436,0.32198712,58.060555,-59.412331,58.466713,-70.813782,-64.303596,-71.01255,-67.021591,-53.570587,-69.439285,-85.431686,-42.176311,-49.981472,-62.470463,-60.404747,-57.854816,-58.929165,-58.266464,-63.669422,-57.735168,-59.431496,28.067375,-65.633141,-58.574196,-1542.0706,-1966.119,-1240.3583,42.273834,-43.404411,54.920406
3996.429,0.3234053,0.26673967,0.24615285,0.34703544,0.36806285,0.2380701,0.28148156,0.24640884,0.37661195,0.31149754,0.3402755,0.40581587,0.3112303,0.50677043,0.4689773,0.40133744,0.31764126,0.42891425,0.55148101,0.38575408,0.29687732,0.52496845,0.64771128,0.16846232,0.48747087,0.21523893,0.48885715,0.16569664,0.40844232,0.16081174,0.53305024,0.57764202,0.5185008,0.2786724,0.59858596,0.57627219,0.51913595,0.23561321,0.63343531,0.4898977,-2.5337157,-0.38664058,-2.5376146,-2.966954,-9.4276466,-3.2020826,0.049538609,0.020606684,0.0079967575,0.44441494,0.10090453,0.12429219,0.0040309676,0.24499603,0.092605896,0.29628944,0.33555913,0.29989645,0.34914577,0.6650272,0.28984079,0.30023327,0.34939599,0.78822958,0.26410758,0.36306977,0.81343693,0.59764063,0.82541311,0.46939203,0.16775964,0.68197477,0.97118741,0.6663267,0.12386082,0.54484916,0.12570179,0.19944005,0.10117426,0.19625452,0.20819278,0.18589456,0.083551899,0.14269228,0.25560975,0.14062695,5.469587e-09,5.0922564e-09,2.0741571e-13,0.21271408,4.9917361e-07,1.6404425e-06,4.125823e-17,0.00059255905,2.8722931e-07,0.0058939741,0.057308093,0.33597651,0.011458823,0.72023094,0.12338559,0.33393291,0.00081467425,0.7265135,0.12859698,0.33800176,58.448849,-59.32869,58.864594,-69.543312,-43.584339,-73.085106,-69.999069,-57.437283,-62.703083,-88.562454,-70.019241,-57.718285,-56.907486,-59.60537,-60.042015,-58.310505,-77.77314,-62.371334,-59.932224,-58.608082,-77.811913,-64.164383,-58.534084,-1257.8984,-2239.689,-920.99194,39.36861,-33.06036,40.565567
4003.428,0.31269193,0.28272444,0.23767805,0.34358045,0.36781314,0.27615929,0.27062619,0.27978534,0.37555739,0.34598485,0.37993789,0.43986872,0.34203222,0.45163047,0.46323258,0.44284746,0.29290199,0.42461893,0.51134557,0.40757525,0.3445513,0.1642047,0.67153907,0.22755,0.11375835,0.1882119,0.52334321,0.014337635,0.10582558,0.23123387,0.42798153,0.5730356,0.56936747,0.58148074,0.28454742,0.55783427,0.50487399,0.32340392,0.53407645,0.56762171,-2.5977602,-0.3878167,-2.5950091,-3.1113098,-10.921144,-5.2262788,0.025671303,0.27713618,0.0062041404,0.18822092,0.49896979,0.27093506,0.002623986,0.49773219,0.50436503,0.25457361,0.32943675,0.29392493,0.27697527,0.29880199,0.90670389,0.28196222,0.35962814,0.85836774,0.49270052,0.28309461,0.87204272,0.71161252,0.89154482,0.475903,0.098579317,0.58094794,0.98367858,0.51401794,0.074279092,0.48207757,0.14239466,0.21076289,0.1434719,0.2023731,0.1678877,0.19408554,0.066760078,0.17102858,0.20978212,0.16776957,5.0137472e-12,0.0012996853,4.9545159e-14,0.00019416338,0.46311966,0.0067913211,4.4326663e-17,0.67455804,0.58370364,0.0023245714,0.53746092,0.33960724,0.34900233,0.27036157,0.52049589,0.39055395,0.00052384794,0.56525147,0.14867166,0.37486979,58.278431,-58.699944,58.643486,-75.420097,-75.474518,-72.343559,-63.771564,-63.726986,-68.519135,-87.564987,-27.316544,-50.90004,-68.015991,-73.968513,-61.30022,-60.673634,-61.599361,5.5316744,-61.957008,-58.010323,17.245298,47.712109,-61.230835,-1003.7524,-2434.271,-680.58026,31.086353,-21.774946,25.886927
4010.427,0.30351627,0.27293465,0.2323349,0.3380228,0.36790192,0.27448785,0.26019612,0.27679652,0.36301261,0.33778331,0.41528061,0.39296243,0.37449381,0.4030481,0.45791835,0.39542183,0.273572,0.41751122,0.51989967,0.36968321,0.38914147,0.22074866,0.69396615,0.28160697,0.077754609,0.24564004,0.55550301,0.17070623,0.21193379,0.28403142,0.47455361,0.56180513,0.5731222,0.56677276,0.55315721,0.56203681,0.49457791,0.56084293,0.60444421,0.55256498,-2.5452378,-0.52971333,-2.5428939,-0.71135312,-7.9751658,-1.3114573,0.015431666,0.13186927,0.007484003,0.085654601,0.5014801,0.1201115,0.0019083035,0.22805049,0.20288853,0.11406745,0.27512234,0.31634101,0.29492664,0.3140583,0.35506222,0.31457803,0.36727035,0.31416827,0.26876578,0.31184974,0.87756759,0.82664382,0.85751915,0.53192866,0.096248351,0.57170254,0.99073827,0.65770638,0.13263103,0.59049684,0.18845369,0.16919813,0.17776226,0.16298565,0.18707697,0.15610714,0.053330213,0.18404846,0.22827516,0.13447684,1.5470291e-13,1.1863367e-06,9.9062945e-13,1.7723839e-07,0.58155715,6.1990481e-06,1.0275572000000001e-16,0.00061573065,0.00053279847,2.1218405e-06,0.57976472,0.12752083,0.36420047,0.10152482,0.28143653,0.14664106,0.00047519387,0.29496473,0.28583246,0.14078839,57.105209,-55.562561,57.485004,-71.140823,-73.752144,-66.043449,-61.00716,-39.635517,-59.855865,-85.437614,-67.433456,-51.458725,-67.79705,-71.920433,-60.558514,-59.7449,-60.746334,-28.888161,-60.707958,-57.541969,-60.355701,-63.473988,-60.926025,-793.24994,-2553.1982,-555.98224,29.795898,-9.7930708,14.404787
4017.426,0.30593067,0.26419413,0.23786712,0.33306181,0.36791831,0.27917716,0.25022027,0.27611145,0.36330736,0.33333829,0.45785412,0.353297,0.41314095,0.36138928,0.56110805,0.35503864,0.2558654,0.37369642,0.54926687,0.41010538,0.43642381,0.27356744,0.71699762,0.33194479,0.14600015,0.30238003,0.5854966,0.22931142,0.19576843,0.33430338,0.41702896,0.53977358,0.58425111,0.5442785,0.28292075,0.54075485,0.49296308,0.55130261,0.59057301,0.39970911,-2.384239,-0.81456298,-2.3527126,-1.5239245,-6.4201641,-3.2100697,0.016625576,0.063232683,0.013812936,0.042402312,0.43242708,0.057885673,0.0018153851,0.099995822,0.24498388,0.053808358,0.35266221,0.33364645,0.2812649,0.33092982,0.65565044,0.33286041,0.36668229,0.32602435,0.24248466,0.37520868,0.71735054,0.88002563,0.65901011,0.56046122,0.070754483,0.47727007,0.99460202,0.59544045,0.093720645,0.59346855,0.20438269,0.1353669,0.20720097,0.13063011,0.21643338,0.12504989,0.042655017,0.14761317,0.24727602,0.14289686,2.6219475e-11,1.0829362e-09,8.2307668e-11,1.6367623e-10,0.18311562,5.6794702e-09,6.1927378e-16,5.6203532e-07,0.0036400054,1.9371968e-09,0.62366462,0.047954954,0.36326593,0.038188662,0.73212701,0.055128574,0.00047689487,0.11077756,0.40224969,0.5666737,53.316891,-41.696907,53.135231,-75.239471,-73.3209,-54.246132,-68.982437,-62.663097,-67.836555,-82.010368,-64.422356,-60.07951,-74.256096,-74.803093,-59.555691,-61.199188,-59.712666,-77.841064,-59.627628,-57.285336,-59.873657,-65.018593,-75.279594,-592.09979,-2566.4321,-471.16541,27.454992,5.7005744,8.3163261
4024.425,0.29825643,0.25707355,0.25891417,0.32599047,0.36734405,0.27238116,0.24080764,0.28821617,0.36358818,0.32664457,0.40973482,0.3222172,0.44790432,0.32769927,0.59486729,0.32292163,0.28272817,0.33749074,0.57989925,0.44613191,0.47496027,0.32303157,0.16103892,0.37792614,0.15583339,0.35009599,0.61347783,0.33575046,0.14769542,0.38039842,0.55731297,0.52098441,0.57615697,0.5244785,0.43504879,0.52118939,0.52978116,0.53171933,0.40321845,0.36428773,-2.1600571,-1.2005744,-2.0524426,-2.0983791,-3.4998691,-5.2339931,0.012125961,0.032356072,0.27970794,0.023742391,0.37245312,0.029668909,0.0021951713,0.053000744,0.39095718,0.028892927,0.32981989,0.34641612,0.28719813,0.34528545,0.32814574,0.34697977,0.35897806,0.33987957,0.38205123,0.4501965,0.75156248,0.86986595,0.64137214,0.62122989,0.054830316,0.62940842,0.99594218,0.56037623,0.11638463,0.63767236,0.19254525,0.10806337,0.21834524,0.10440714,0.26350519,0.099913828,0.092965387,0.11800826,0.23688357,0.1706727,4.7155482e-13,1.6602178e-12,0.0015658815,8.1227397e-13,0.060678501,5.3002134e-12,2.2436668e-15,5.3935384e-10,0.09191791,2.8813065e-12,0.23413952,0.018146841,0.35307252,0.014468351,0.63656682,0.020837085,0.3217428,0.041690502,0.62569743,0.65217918,42.71978,-0.46055946,37.208752,-71.688728,-66.980957,-63.53001,-68.157761,-58.93103,-71.684395,-79.201736,-71.825768,-66.854759,-73.841606,-59.802017,-58.90321,-61.678097,-58.853348,-72.806129,-58.857742,-43.788151,-59.058975,-74.007454,-76.738533,-420.06128,-2482.5095,-441.7453,21.184299,15.972503,-1.0788455
4031.4241,0.30162489,0.26153374,0.29489115,0.32178694,0.36686915,0.26777032,0.26915771,0.28512654,0.35154212,0.32736671,0.36748207,0.36108461,0.48142943,0.3021442,0.63002503,0.36151233,0.37059191,0.30982515,0.51666743,0.40212104,0.51576424,0.37482211,0.18725605,0.42151466,0.1473179,0.39494598,0.11431157,0.38224098,0.23879564,0.43118358,0.54585469,0.37709606,0.56607246,0.50983042,0.43885854,0.20538968,0.3145771,0.5214892,0.61069828,0.54620886,-1.8757051,-1.5896306,-1.6811916,-7.5866704,-3.5910168,-6.181128,0.016074613,0.022092834,0.31011087,0.016477462,0.37702325,0.018386884,0.50206006,0.029364498,0.16048715,0.023601621,0.33296427,0.41344208,0.24684931,0.35438713,0.32452521,0.87656707,0.56123477,0.34034494,0.27430975,0.34615406,0.62413132,0.72436029,0.61178893,0.62055832,0.066126347,0.66238493,0.74095201,0.57078725,0.13214223,0.58639443,0.15427402,0.1170831,0.23281467,0.083337024,0.28002584,0.079676822,0.14931977,0.094234735,0.22241062,0.17472175,3.7025296e-11,1.9104481e-12,0.0078737875,3.7222886e-13,0.061033279,6.5800094e-13,0.2746329,4.2010002e-12,8.3902691e-05,4.0722278e-10,0.087956317,0.55881399,0.44024929,0.0056256801,0.62714118,0.64047164,0.70983595,0.015808659,0.23487084,0.24486002,15.733837,39.515953,-4.7722754,-71.192383,-73.79483,-73.715317,-70.123589,-66.91571,-76.927498,-77.24263,-68.422585,-53.142059,-50.541977,-59.393284,-76.030388,-64.551689,-58.447578,-72.754379,-67.949921,-76.162865,-59.229839,-63.384956,-57.976086,-307.51678,-2311.0344,-489.064,9.2643337,28.380304,-7.9306064
4038.4231,0.29216686,0.25605389,0.28761825,0.31734613,0.35395166,0.26005107,0.26771909,0.28133252,0.33866701,0.34867805,0.33315554,0.39431804,0.42927223,0.33421445,0.56131583,0.39356583,0.40998515,0.33800331,0.46042421,0.4328219,0.54862654,0.41764623,0.24287339,0.46198496,0.20617399,0.43607941,0.17646427,0.42530847,0.29286453,0.16426182,0.52819836,0.46994191,0.57718319,0.45146683,0.6276871,0.35564193,0.45425698,0.56535333,0.59527296,0.56892765,-1.5741949,-1.931754,-1.283111,-10.356549,-4.5710607,-9.4771528,0.010695803,0.014618628,0.14081608,0.013723286,0.16577032,0.012050246,0.21293978,0.018336035,0.075724199,0.25802082,0.34496191,0.28006116,0.30363795,0.29636636,0.26071432,0.4679302,0.29648826,0.25045112,0.29303068,0.29454678,0.75802511,0.74792683,0.69540417,0.62134272,0.34204021,0.76233041,0.66250461,0.62108994,0.45439702,0.6260314,0.12322592,0.17594805,0.18857065,0.11441958,0.25768512,0.14652243,0.19458655,0.13880056,0.18166947,0.1899868,1.04144e-13,3.3144841e-13,7.187145e-06,1.2889634e-12,5.5710803e-05,1.2757045e-13,0.00025068322,2.5410831e-13,7.6585991e-08,0.0017054036,0.033134531,0.58542675,0.16528031,0.51107162,0.23541032,0.66596961,0.60952193,0.38708806,0.088182695,0.33316857,-22.550072,54.230484,-43.651897,-72.361282,-70.137856,-75.52404,-70.467316,-73.212334,-73.627571,-69.944954,-70.919991,-72.268402,-66.035057,-58.491982,-72.072342,-61.534431,-72.587128,-64.365036,-76.962189,-72.857048,-63.08844,-62.155888,-61.148006,-345.33069,-2061.3806,-624.95618,-19.127979,37.339058,-28.520939
4045.4221,0.28331786,0.25035578,0.27830276,0.30802244,0.34049648,0.25419703,0.31495193,0.27296886,0.32569763,0.33879527,0.37065318,0.4346109,0.38369864,0.36454025,0.50012994,0.4331218,0.45516077,0.36941829,0.41068575,0.38682652,0.5792926,0.45751193,0.29419982,0.49858582,0.25976005,0.47467381,0.17623718,0.46434698,0.34058514,0.22129446,0.57224268,0.47949761,0.55620569,0.53533989,0.61343628,0.39052057,0.41578636,0.57612336,0.57102686,0.55890417,-1.2875514,-2.2122171,-0.95289415,-10.355806,-4.6144657,-8.8771572,0.0082313344,0.01073956,0.067531005,0.01007861,0.084403358,0.010007339,0.30124623,0.011869324,0.040171508,0.11768335,0.25203401,0.269959,0.32214803,0.23331183,0.27976456,0.39880192,0.353838,0.27362835,0.31129432,0.31810185,0.82738841,0.78125793,0.80437738,0.73855054,0.62662995,0.77749467,0.41885525,0.75005996,0.69075614,0.72576755,0.16303334,0.2091703,0.15147391,0.17022452,0.21272115,0.18692495,0.21150355,0.17501886,0.14687425,0.15256378,3.5694856e-14,6.6498049e-14,6.560394e-09,1.3090265e-13,5.0852339e-08,3.4893659e-13,0.1384491,7.8519324e-14,6.9907725e-11,1.5566777e-06,0.37684801,0.5818907,0.062097304,0.51822925,0.088377587,0.65019727,0.62307954,0.39750767,0.033142671,0.12510775,-46.849751,58.148003,-55.782711,-73.787308,-73.120659,-74.604965,-70.859207,-80.878334,-73.98317,-66.958519,-72.599609,-81.466255,-71.336037,-63.021519,-71.746231,-60.286186,-67.552597,-63.060448,-75.824753,-71.555084,-61.194386,-60.963444,-60.426624,-585.39886,-1806.9946,-901.78931,-46.520542,27.504843,-47.596016
4052.4209,0.27488095,0.24358274,0.27002439,0.29859766,0.32738641,0.25133771,0.33481544,0.26568317,0.3131575,0.32777044,0.40573427,0.48432657,0.34556136,0.40212193,0.44575438,0.47827554,0.40651566,0.40751842,0.36755359,0.34802121,0.60787004,0.49440959,0.34213865,0.53264332,0.30970579,0.51119667,0.074239396,0.5008359,0.38507724,0.27412,0.58146477,0.23333734,0.53460199,0.5612222,0.58871484,0.20549527,0.5558185,0.58400673,0.54792196,0.53733331,-1.029929,-2.4155445,-0.70415509,-10.08203,-15.132979,-8.2643194,0.0074502532,0.0087947678,0.033910803,0.0081496499,0.045718253,0.010997131,0.317853,0.0096135344,0.022107676,0.056567792,0.25367063,0.80032074,0.33825272,0.231582,0.29837647,0.91923594,0.32024348,0.27098438,0.32830593,0.33506468,0.86416841,0.82873821,0.85291076,0.81708574,0.7885884,0.71407682,0.26807427,0.79487962,0.82489216,0.81844741,0.19668329,0.18536457,0.12120019,0.20514543,0.1730845,0.18196322,0.1822992,0.2053251,0.11802492,0.1221011,1.6454667e-13,2.0197314e-13,6.1003251e-12,9.0616615e-14,4.6417543e-11,4.6930155e-12,0.56411248,6.2921207e-13,6.3977198e-14,1.4209997e-09,0.4129881,0.71512574,0.023412008,0.48482645,0.033201005,0.74147069,0.23391445,0.38622725,0.012516695,0.047055066,-55.607063,59.085979,-58.573215,-73.647781,-73.360069,-74.26741,-71.54554,-85.83239,-67.514992,-1.4258964,-67.080292,-84.463837,-71.652573,-63.039818,-77.520615,-59.277359,-65.831383,-61.806381,-38.085743,-59.145294,-61.770458,-59.88649,-59.470806,-975.05176,-1595.5637,-1269.9684,-61.262299,30.169395,-54.783119
4059.4199,0.26678982,0.23683912,0.2620635,0.28995767,0.31476304,0.245226,0.33559135,0.25853506,0.30109721,0.31778228,0.44802335,0.43183985,0.31588379,0.44590259,0.39784244,0.42849019,0.43654284,0.45283142,0.33183002,0.31771433,0.63450813,0.52877128,0.38682154,0.56443548,0.3562794,0.54455137,0.21956311,0.53483582,0.42656699,0.32346311,0.56988543,0.5782485,0.51630473,0.548262,0.56432343,0.57758105,0.5768913,0.57818198,0.52741277,0.51939684,-0.81449044,-2.5423956,-0.5664416,-8.7701826,-2.1930389,-8.3940182,0.0071254685,0.0078104357,0.018915456,0.0074809175,0.025461543,0.0094400719,0.171324,0.0082319705,0.012446703,0.028930465,0.2293653,0.30871701,0.35187143,0.22700521,0.31624246,0.30909431,0.29570082,0.2334725,0.3433893,0.34631485,0.88407797,0.86074537,0.87937415,0.85110688,0.8803075,0.76072407,0.22713456,0.83342147,0.90083402,0.85750282,0.2254989,0.20912395,0.096775882,0.23160599,0.13962023,0.20911489,0.20153311,0.23267478,0.094504051,0.097511217,2.0720834e-13,2.2285594e-13,1.6446301e-13,7.8157533e-14,4.2425597e-14,9.6034671e-13,0.00066612608,1.859641e-13,1.6082564000000001e-16,1.3718286e-12,0.46075243,0.26844877,0.0089510912,0.50282758,0.012513665,0.2786704,0.31604213,0.44066715,0.004824453,0.017816802,-58.0518,59.237545,-59.175083,-69.465576,-69.321175,-70.122055,-72.226067,-86.59626,-66.144585,-56.648907,-69.688866,-85.50296,-72.087105,-65.918053,-60.534298,-58.438286,-67.612198,-60.646553,-60.372261,-61.097404,-65.22142,-58.96468,-58.995644,-1422.657,-1401.5311,-1644.4673,-63.597931,29.739101,-51.298744
4066.4189,0.29229459,0.26633543,0.29605493,0.2835041,0.30263051,0.27266675,0.34145349,0.25713593,0.28950456,0.30885553,0.48371989,0.46485204,0.34301716,0.39977556,0.3567225,0.46203914,0.46757141,0.40474144,0.3039405,0.35033992,0.11781728,0.12109195,0.12557445,0.59428155,0.3997111,0.13414869,0.16314085,0.56742483,0.46525753,0.36958334,0.45434365,0.44293845,0.35066023,0.55415887,0.54181343,0.54128873,0.54806286,0.56372947,0.51100308,0.47655854,-0.61315632,-2.5675144,-0.47920251,-8.972105,-2.1174204,-8.988245,0.44685408,0.44023806,0.40888223,0.0083331317,0.014333931,0.37318379,0.30078518,0.010317451,0.0072568371,0.016820652,0.30149209,0.31555966,0.46744433,0.32209289,0.33281282,0.24540806,0.24349082,0.31284818,0.35522377,0.26937929,0.71842933,0.69294751,0.66332203,0.81440878,0.93222213,0.68426114,0.21134551,0.73209363,0.94381791,0.85640413,0.2276054,0.21085745,0.10259095,0.18919019,0.11204375,0.22233188,0.21796958,0.18769166,0.075530663,0.13130644,0.073199734,0.078875698,0.17168058,3.7269927e-13,9.7596731e-17,0.017718242,0.014108004,7.880337e-13,7.2871429e-17,7.6282818e-14,0.58436394,0.57140422,0.57880807,0.18879306,0.004786429,0.47013316,0.46683648,0.16545174,0.0019987873,0.49740371,-58.854069,58.895248,-59.22496,-78.779327,-79.140717,-76.91304,-75.313538,-86.589012,-73.713844,-60.494854,-67.340736,-86.939438,-78.469437,-70.548576,-71.15696,-74.980789,-60.952457,-59.607273,-65.497391,-65.406555,-61.184067,-58.26709,-71.2715,-1836.3934,-1179.6082,-1962.2269,-54.335041,31.502851,-40.675072
4073.418,0.28196004,0.2570008,0.28650323,0.27416018,0.29098034,0.26714537,0.34448761,0.28467855,0.27834553,0.29760548,0.43130553,0.41485128,0.37197673,0.35972944,0.32328802,0.41231701,0.49942839,0.43585992,0.28250226,0.38205054,0.17747262,0.18052571,0.18486159,0.62176645,0.4402138,0.19357498,0.15451324,0.13593653,0.50133634,0.4121832,0.57272345,0.56281197,0.50211704,0.53769308,0.52229798,0.56686461,0.47388881,0.5223462,0.49914441,0.53770071,-0.4375746,-2.4936678,-0.44355625,-8.1092596,-2.730732,-9.3562984,0.21332347,0.21036743,0.18950729,0.0068138191,0.0082858587,0.16530615,0.31007925,0.3929486,0.0044155284,0.010111537,0.30676886,0.31540656,0.24903201,0.33844423,0.34710804,0.3103506,0.27905312,0.24996638,0.3636986,0.23201118,0.83189029,0.81746668,0.78389442,0.87656808,0.96157849,0.71553296,0.17158024,0.65032643,0.96817648,0.91411906,0.19427441,0.18184938,0.16320118,0.15143555,0.089644454,0.18017256,0.2265448,0.20331427,0.060329039,0.18011138,6.6815504e-05,7.199643e-05,0.00015670719,3.7671997e-14,2.2463533000000004e-16,1.6172917e-05,0.041845918,0.027255757,2.5905328e-17,1.434966e-14,0.21937151,0.21451434,0.55590987,0.070951566,0.0019399071,0.17650405,0.57300997,0.48044693,0.0010002431,0.51498532,-59.12043,57.419785,-58.896107,-72.618996,-73.024841,-71.268517,-73.934502,-83.986595,-69.908447,-62.756565,-74.939178,-88.579918,-75.272552,-61.387135,-60.921223,-69.931313,-59.363441,-58.743408,-61.203449,-70.476547,-66.192131,-57.776005,-67.59108,-2159.5322,-960.75848,-2211.9062,-37.222023,26.78039,-31.932529
4080.417,0.27560848,0.25154513,0.28234032,0.26569155,0.27980608,0.30484241,0.34669137,0.27882895,0.26761416,0.28755519,0.38544402,0.37142074,0.40876573,0.33165103,0.29751146,0.44147673,0.53214318,0.39028102,0.26536083,0.42104653,0.23376493,0.23659764,0.24128948,0.64742917,0.47798601,0.1260702,0.14521216,0.19530995,0.53498071,0.45198554,0.55689162,0.54846096,0.53569174,0.51275772,0.50724232,0.26338872,0.34706393,0.55214423,0.49031118,0.55057204,-0.31802377,-2.3312278,-0.48225689,-9.1406107,-3.8811996,-8.6927042,0.096753605,0.09558671,0.085317902,0.0064497953,0.0051115393,0.42921329,0.41090202,0.17444065,0.00285671,0.0075072278,0.32194814,0.32888713,0.23140353,0.36497959,0.3579123,0.70524549,0.49169508,0.31956786,0.37031823,0.22831944,0.8134684,0.80678505,0.72720063,0.9020611,0.9781329,0.53558707,0.13721153,0.68604314,0.98197007,0.93640536,0.15607367,0.14587599,0.20226137,0.12084831,0.071620561,0.15258355,0.21727312,0.16483918,0.04819154,0.2130806,6.0993322e-08,6.5722716e-08,1.4305174e-07,5.4004866e-14,2.8049967000000003e-16,0.26722226,0.14453919,2.4880583e-05,4.769361e-17,3.684327e-14,0.08239755,0.08058612,0.525536,0.026803579,0.0009340829,0.65955377,0.67183733,0.18039142,0.00068392645,0.50232869,-58.998306,52.420506,-57.657703,-68.371162,-68.725082,-67.753151,-72.953178,-86.556793,-76.432816,-67.9879,-71.271011,-86.987007,-73.451424,-60.273304,-59.833031,-68.073799,-56.629688,-58.110096,-77.770401,-75.98658,-60.913971,-57.390209,-67.100136,-2349.5493,-771.88104,-2391.6702,-19.50169,24.316242,-19.490271
4087.416,0.31100428,0.28902218,0.27436733,0.25622347,0.26901895,0.29637051,0.33750245,0.2999481,0.25731003,0.27917409,0.41263425,0.39874104,0.45223799,0.36406121,0.27750778,0.39570922,0.47416493,0.35207283,0.25421932,0.46750408,0.12664598,0.12539071,0.29295915,0.67126179,0.51320583,0.18565662,0.39575019,0.065813996,0.56635606,0.48925436,0.43220457,0.40685999,0.5051049,0.55733067,0.49664974,0.54481739,0.59226954,0.5323512,0.47183996,0.46981815,-0.33780012,-2.089623,-0.60850251,-8.419219,-3.6734068,-9.092371,0.40278375,0.36261901,0.04186593,0.0051584681,0.0032444098,0.19564234,0.18027945,0.3462317,0.0020937172,0.0069579328,0.32822233,0.36600867,0.24693508,0.32613167,0.36548832,0.33699784,0.28954703,0.34289056,0.39952055,0.27978462,0.63777608,0.62683934,0.79875487,0.93863773,0.98760462,0.66298765,0.12343361,0.54083449,0.98975509,0.91725659,0.16627775,0.15309633,0.22506271,0.15798356,0.057201292,0.16380355,0.21064249,0.13192515,0.038499724,0.22434035,0.089085624,0.10461043,1.3060529e-10,9.150962e-15,6.9673039e-17,0.00024391756,0.00013211874,0.62025583,8.2747635e-17,5.9209073e-14,0.54984009,0.56507969,0.55310887,0.29453012,0.00061617733,0.24761578,0.25219381,0.067811519,0.00074773101,0.57733083,-58.171841,36.62701,-52.984848,-78.879768,-78.681297,-76.712601,-76.342201,-86.189644,-66.229599,-36.186802,15.44893,-86.413559,-78.678558,-71.345917,-72.760887,-70.412407,-56.889122,-57.660828,-58.958229,-62.309048,-57.098141,-53.081383,-72.370232,-2457.2661,-624.01013,-2474.4316,-10.339036,21.012346,-5.7304296
