T,CA,H,LKA,LKDR,LT32,NKA,NKDR,NT32,OKC,V
82.900002,0.0054807886,0.95842189,0.66517442,0.64352643,0.12150894,0.0021819922,2.4598237e-05,0.00070974662,0.83148503,-87.418571
83.0,0.0054698377,0.95846421,0.6651237,0.64373165,0.1216857,0.0021790974,2.4608449e-05,0.00070638151,0.83092177,-87.416405
83.099998,0.0054589091,0.95850569,0.66507244,0.64393669,0.12186241,0.0021762829,2.4618688e-05,0.00070309272,0.83035803,-87.41423
83.199997,0.0054480024,0.9585464,0.6650207,0.6441415,0.12203906,0.0021735469,2.4628955e-05,0.00069987867,0.82979369,-87.412048
83.300003,0.0054371175,0.95858634,0.66496837,0.64434606,0.12221567,0.0021708875,2.4639248e-05,0.00069673784,0.82922882,-87.409859
83.400002,0.0054262541,0.95862544,0.66491556,0.64455044,0.12239222,0.0021683031,2.4649569e-05,0.00069366855,0.82866341,-87.407669
83.5,0.0054154126,0.95866382,0.66486228,0.64475459,0.12256873,0.0021657916,2.4659917e-05,0.0006906694,0.8280974,-87.405479
83.599998,0.0054045925,0.95870143,0.66480845,0.6449585,0.12274518,0.0021633517,2.4670295e-05,0.00068773888,0.82753086,-87.403275
83.699997,0.0053937943,0.95873833,0.66475409,0.64516217,0.12292158,0.0021609813,2.4680698e-05,0.00068487553,0.82696378,-87.40107
83.800003,0.0053830175,0.95877445,0.66469932,0.64536566,0.12309793,0.0021586793,2.4691128e-05,0.00068207801,0.82639611,-87.398865
83.900002,0.0053722626,0.95880985,0.664644,0.64556891,0.12327423,0.0021564437,2.4701587e-05,0.00067934481,0.8258279,-87.396645
84.0,0.0053615286,0.95884454,0.66458821,0.64577198,0.12345048,0.0021542732,2.4712072e-05,0.00067667459,0.82525915,-87.394424
84.099998,0.0053508165,0.95887852,0.66453201,0.64597476,0.12362667,0.0021521661,2.4722585e-05,0.00067406613,0.82468981,-87.392204
84.199997,0.0053401254,0.95891178,0.66447532,0.64617741,0.12380282,0.0021501211,2.4733128e-05,0.00067151804,0.82411993,-87.389977
84.300003,0.0053294562,0.95894438,0.66441822,0.64637977,0.12397891,0.0021481367,2.4743696e-05,0.00066902908,0.82354945,-87.387741
84.400002,0.0053188079,0.95897633,0.66436064,0.64658195,0.12415496,0.0021462117,2.4754294e-05,0.00066659797,0.82297844,-87.385498
84.5,0.005308181,0.95900756,0.66430259,0.64678389,0.12433095,0.0021443442,2.476492e-05,0.00066422357,0.82240689,-87.383255
84.599998,0.0052975751,0.9590382,0.66424417,0.64698559,0.12450689,0.0021425332,2.4775574e-05,0.00066190457,0.82183474,-87.381004
84.699997,0.0052869907,0.95906812,0.66418529,0.64718711,0.12468278,0.0021407777,2.4786255e-05,0.00065963995,0.821262,-87.378754
84.800003,0.0052764276,0.95909745,0.66412598,0.6473884,0.12485862,0.0021390757,2.4796966e-05,0.00065742841,0.82068878,-87.376495
84.900002,0.005265885,0.95912617,0.66406626,0.6475895,0.12503441,0.0021374265,2.4807705e-05,0.00065526896,0.82011491,-87.374229
85.0,0.0052553639,0.95915419,0.66400617,0.64779037,0.12521014,0.0021358288,2.4818472e-05,0.00065316044,0.81954056,-87.371964
85.099998,0.0052448642,0.95918167,0.66394567,0.647991,0.12538582,0.0021342814,2.4829267e-05,0.00065110181,0.81896555,-87.369682
85.199997,0.0052343849,0.95920849,0.66388476,0.64819139,0.12556146,0.0021327829,2.4840092e-05,0.00064909196,0.81839007,-87.367409
85.300003,0.0052239266,0.95923477,0.66382343,0.6483916,0.12573704,0.0021313326,2.4850946e-05,0.00064713001,0.81781393,-87.36512
85.400002,0.0052134893,0.9592604,0.66376173,0.64859158,0.12591258,0.0021299291,2.4861829e-05,0.00064521481,0.81723732,-87.362831
85.5,0.0052030729,0.9592855,0.66369969,0.64879137,0.12608805,0.0021285715,2.4872739e-05,0.00064334541,0.81666005,-87.360535
85.599998,0.005192677,0.95931,0.66363722,0.64899093,0.12626348,0.0021272583,2.488368e-05,0.00064152089,0.81608224,-87.358238
85.699997,0.0051823021,0.95933396,0.6635744,0.64919025,0.12643886,0.0021259892,2.4894651e-05,0.00063974032,0.8155039,-87.355934
85.800003,0.0051719481,0.95935732,0.66351122,0.64938939,0.12661418,0.0021247626,2.4905648e-05,0.0006380027,0.81492496,-87.353622
85.900002,0.0051616146,0.95938021,0.66344762,0.64958829,0.12678945,0.002123578,2.4916677e-05,0.00063630723,0.81434548,-87.351311
86.0,0.0051513016,0.9594025,0.66338372,0.64978695,0.12696467,0.0021224339,2.4927735e-05,0.00063465291,0.81376541,-87.348984
86.099998,0.0051410096,0.95942426,0.66331947,0.64998543,0.12713985,0.0021213298,2.4938821e-05,0.00063303905,0.81318474,-87.346664
86.199997,0.0051307376,0.95944548,0.66325486,0.65018368,0.12731497,0.0021202646,2.4949939e-05,0.00063146465,0.81260353,-87.34433
86.300003,0.0051204865,0.95946622,0.66318989,0.65038174,0.12749004,0.0021192376,2.4961086e-05,0.00062992889,0.81202173,-87.341995
86.400002,0.0051102559,0.95948642,0.66312456,0.65057957,0.12766506,0.0021182476,2.4972262e-05,0.00062843104,0.81143934,-87.339653
86.5,0.0051000458,0.95950609,0.66305894,0.65077716,0.12784001,0.0021172939,2.4983468e-05,0.00062697032,0.8108564,-87.337311
86.599998,0.0050898558,0.95952529,0.66299295,0.65097457,0.12801494,0.0021163758,2.4994706e-05,0.00062554586,0.81027287,-87.334953
86.699997,0.0050796866,0.959544,0.66292661,0.65117174,0.1281898,0.0021154927,2.5005973e-05,0.00062415702,0.80968881,-87.332596
86.800003,0.0050695371,0.95956224,0.66285998,0.65136868,0.12836461,0.0021146431,2.5017269e-05,0.00062280294,0.80910414,-87.330238
86.900002,0.0050594085,0.95957994,0.66279298,0.65156543,0.12853937,0.002113827,2.5028598e-05,0.00062148296,0.80851895,-87.327873
87.0,0.0050492999,0.95959723,0.66272569,0.65176201,0.12871407,0.0021130431,2.5039955e-05,0.00062019634,0.80793309,-87.3255
87.099998,0.0050392114,0.95961404,0.6626581,0.65195829,0.12888873,0.0021122911,2.5051344e-05,0.00061894243,0.8073467,-87.32312
87.199997,0.0050291428,0.95963037,0.66259021,0.65215439,0.12906334,0.0021115697,2.5062764e-05,0.00061772054,0.80675977,-87.320732
87.300003,0.0050190948,0.95964628,0.66252196,0.65235031,0.12923789,0.0021108789,2.5074214e-05,0.00061653001,0.80617219,-87.318344
87.400002,0.0050090668,0.95966172,0.66245341,0.65254599,0.1294124,0.0021102175,2.5085696e-05,0.00061537011,0.80558407,-87.315956
87.5,0.0049990588,0.95967674,0.66238457,0.65274143,0.12958685,0.0021095851,2.5097206e-05,0.0006142403,0.80499542,-87.313553
87.599998,0.0049890708,0.95969129,0.66231537,0.6529367,0.12976123,0.0021089809,2.5108749e-05,0.00061313988,0.80440611,-87.31115
87.699997,0.0049791024,0.95970541,0.66224593,0.65313172,0.12993559,0.0021084044,2.5120326e-05,0.00061206834,0.80381626,-87.308739
87.800003,0.0049691545,0.95971912,0.66217619,0.65332651,0.13010988,0.0021078549,2.5131931e-05,0.00061102497,0.80322582,-87.30632
87.900002,0.0049592261,0.95973241,0.6621061,0.65352112,0.13028413,0.002107332,2.5143569e-05,0.00061000924,0.80263484,-87.303902
88.0,0.0049493178,0.95974529,0.66203576,0.65371549,0.13045833,0.0021068347,2.5155237e-05,0.00060902059,0.80204326,-87.301476
88.099998,0.004939429,0.9597578,0.66196513,0.65390968,0.13063246,0.0021063627,2.5166939e-05,0.00060805841,0.80145109,-87.299042
88.199997,0.0049295602,0.95976985,0.6618942,0.65410364,0.13080655,0.0021059155,2.5178671e-05,0.0006071222,0.80085832,-87.296608
88.300003,0.004919711,0.95978153,0.66182303,0.65429741,0.13098058,0.0021054924,2.5190437e-05,0.00060621143,0.80026501,-87.294159
88.400002,0.0049098814,0.95979279,0.66175151,0.65449095,0.13115457,0.0021050929,2.5202233e-05,0.00060532551,0.79967111,-87.291718
88.5,0.0049000713,0.9598037,0.66167974,0.65468425,0.13132851,0.0021047166,2.5214062e-05,0.00060446403,0.79907662,-87.289261
88.599998,0.0048902812,0.95981425,0.66160768,0.65487736,0.13150239,0.0021043627,2.5225923e-05,0.00060362642,0.79848152,-87.286797
88.699997,0.0048805103,0.95982438,0.66153532,0.65507025,0.13167621,0.0021040309,2.5237816e-05,0.00060281216,0.79788589,-87.284332
88.800003,0.0048707593,0.95983416,0.66146272,0.65526295,0.13184999,0.0021037208,2.5249743e-05,0.00060202082,0.79728961,-87.28186
88.900002,0.0048610275,0.95984352,0.66138983,0.65545541,0.13202372,0.0021034318,2.5261701e-05,0.00060125196,0.79669279,-87.279388
89.0,0.0048513152,0.95985258,0.66131669,0.6556477,0.13219739,0.0021031634,2.5273694e-05,0.00060050498,0.79609543,-87.276909
89.099998,0.0048416224,0.95986128,0.66124326,0.65583974,0.13237102,0.0021029152,2.5285717e-05,0.0005997796,0.79549742,-87.274422
89.199997,0.0048319488,0.95986956,0.66116959,0.65603161,0.13254459,0.0021026868,2.5297775e-05,0.00059907528,0.79489887,-87.271927
89.300003,0.0048222947,0.95987755,0.66109562,0.65622318,0.13271812,0.0021024779,2.5309866e-05,0.00059839163,0.79429972,-87.269424
89.400002,0.0048126597,0.95988518,0.66102135,0.65641463,0.13289158,0.0021022877,2.532199e-05,0.00059772818,0.79369998,-87.266922
89.5,0.0048030443,0.95989251,0.66094691,0.65660584,0.133065,0.0021021161,2.5334148e-05,0.00059708458,0.79309964,-87.264412
89.599998,0.0047934479,0.95989949,0.6608721,0.65679681,0.13323836,0.0021019627,2.5346339e-05,0.00059646036,0.79249877,-87.261894
89.699997,0.0047838707,0.9599061,0.66079712,0.65698761,0.13341168,0.0021018269,2.5358562e-05,0.00059585518,0.7918973,-87.259377
89.800003,0.0047743125,0.95991242,0.66072184,0.65717816,0.13358493,0.0021017084,2.5370822e-05,0.00059526856,0.79129517,-87.256844
89.900002,0.0047647734,0.95991838,0.66064626,0.65736854,0.13375814,0.0021016069,2.5383113e-05,0.00059470022,0.79069257,-87.254311
90.0,0.0047552534,0.9599241,0.6605705,0.65755868,0.13393129,0.0021015219,2.539544e-05,0.00059414981,0.79008931,-87.25177
90.099998,0.0047457526,0.95992941,0.66049445,0.65774858,0.1341044,0.0021014535,2.54078e-05,0.00059361686,0.78948545,-87.249229
90.199997,0.0047362708,0.95993447,0.66041815,0.6579383,0.13427745,0.0021014006,2.5420195e-05,0.00059310108,0.78888106,-87.246681
90.300003,0.0047268076,0.95993924,0.66034156,0.65812784,0.13445045,0.0021013636,2.5432624e-05,0.00059260213,0.78827608,-87.244118
90.400002,0.0047173635,0.95994365,0.66026479,0.65831715,0.13462339,0.0021013417,2.5445088e-05,0.00059211958,0.78767049,-87.241562
90.5,0.0047079381,0.95994782,0.66018772,0.65850621,0.13479629,0.0021013347,2.5457586e-05,0.00059165322,0.78706431,-87.238991
90.599998,0.0046985317,0.95995164,0.66011041,0.6586951,0.13496913,0.0021013422,2.5470119e-05,0.0005912027,0.7864576,-87.23642
90.699997,0.0046891444,0.95995522,0.66003281,0.65888381,0.13514192,0.0021013641,2.5482686e-05,0.00059076759,0.78585023,-87.233833
90.800003,0.0046797753,0.95995849,0.65995502,0.65907228,0.13531467,0.0021013999,2.549529e-05,0.00059034774,0.78524232,-87.231247
90.900002,0.0046704253,0.95996147,0.65987694,0.65926051,0.13548735,0.0021014495,2.5507929e-05,0.00058994273,0.78463382,-87.228661
91.0,0.0046610939,0.95996416,0.65979868,0.65944856,0.13565999,0.0021015126,2.5520601e-05,0.00058955228,0.78402472,-87.226059
91.099998,0.0046517812,0.9599666,0.65972012,0.65963638,0.13583258,0.0021015888,2.5533311e-05,0.00058917614,0.78341508,-87.223457
91.199997,0.004642487,0.95996875,0.65964133,0.65982401,0.1360051,0.0021016777,2.5546055e-05,0.00058881397,0.78280479,-87.220848
91.300003,0.0046332111,0.95997059,0.65956229,0.66001147,0.13617758,0.0021017794,2.5558835e-05,0.00058846554,0.78219396,-87.218231
91.400002,0.0046239542,0.95997226,0.65948302,0.66019863,0.13635001,0.0021018933,2.5571651e-05,0.00058813056,0.78158247,-87.215607
91.5,0.0046147155,0.95997357,0.65940344,0.66038567,0.13652238,0.0021020195,2.5584503e-05,0.00058780872,0.78097045,-87.212982
91.599998,0.0046054954,0.95997471,0.65932369,0.66057247,0.1366947,0.0021021573,2.559739e-05,0.00058749988,0.78035784,-87.21035
91.699997,0.0045962934,0.95997554,0.6592437,0.66075903,0.13686697,0.002102307,2.5610316e-05,0.0005872036,0.77974468,-87.20771
91.800003,0.0045871101,0.95997614,0.65916348,0.66094542,0.1370392,0.0021024679,2.5623276e-05,0.00058691978,0.77913088,-87.205063
91.900002,0.0045779455,0.95997643,0.65908295,0.66113156,0.13721135,0.00210264,2.5636273e-05,0.00058664806,0.77851653,-87.202408
92.0,0.0045687985,0.95997655,0.65900224,0.66131753,0.13738348,0.002102823,2.5649306e-05,0.00058638828,0.77790159,-87.199753
92.099998,0.0045596701,0.95997638,0.65892124,0.66150326,0.13755554,0.0021030165,2.5662377e-05,0.0005861402,0.77728599,-87.197083
92.199997,0.0045505599,0.95997596,0.65884006,0.6616888,0.13772754,0.0021032207,2.5675485e-05,0.00058590359,0.77666992,-87.194412
92.300003,0.0045414683,0.95997536,0.65875858,0.66187412,0.1378995,0.0021034351,2.5688629e-05,0.00058567821,0.77605319,-87.191742
92.400002,0.0045323945,0.95997447,0.65867692,0.66205925,0.1380714,0.0021036598,2.5701811e-05,0.00058546383,0.77543586,-87.189056
92.5,0.0045233388,0.95997334,0.65859503,0.6622442,0.13824326,0.0021038943,2.5715031e-05,0.00058526022,0.774818,-87.186363
92.599998,0.0045143012,0.95997202,0.65851283,0.66242886,0.13841505,0.0021041383,2.5728286e-05,0.0005850672,0.77419955,-87.18367
92.699997,0.0045052818,0.95997047,0.65843046,0.66261339,0.1385868,0.002104392,2.5741581e-05,0.00058488455,0.77358049,-87.180969
92.800003,0.0044962801,0.95996863,0.65834785,0.66279769,0.1387585,0.0021046549,2.5754913e-05,0.00058471208,0.77296084,-87.178261
92.900002,0.0044872966,0.95996666,0.65826499,0.66298175,0.13893013,0.0021049271,2.5768284e-05,0.00058454962,0.7723406,-87.175545
93.0,0.0044783312,0.95996439,0.65818185,0.66316563,0.13910173,0.0021052081,2.5781692e-05,0.00058439688,0.77171975,-87.172829
93.099998,0.0044693835,0.95996195,0.65809852,0.66334933,0.13927326,0.002105498,2.5795138e-05,0.00058425375,0.77109838,-87.170097
93.199997,0.0044604535,0.95995927,0.65801495,0.66353279,0.13944474,0.0021057965,2.5808622e-05,0.00058412005,0.7704764,-87.167366
93.300003,0.0044515417,0.95995641,0.65793115,0.66371602,0.13961618,0.0021061033,2.5822146e-05,0.0005839956,0.76985383,-87.164627
93.400002,0.0044426476,0.95995331,0.65784711,0.66389906,0.13978755,0.0021064188,2.5835707e-05,0.00058388012,0.76923066,-87.16188
93.5,0.0044337711,0.95995003,0.65776283,0.66408193,0.13995887,0.0021067422,2.5849307e-05,0.0005837736,0.7686069,-87.159126
93.599998,0.0044249129,0.95994651,0.65767837,0.66426456,0.14013015,0.0021070736,2.5862946e-05,0.00058367575,0.7679826,-87.156364
93.699997,0.0044160718,0.95994282,0.65759361,0.66444701,0.14030138,0.002107413,2.5876625e-05,0.0005835864,0.76735771,-87.153603
93.800003,0.0044072485,0.95993894,0.65750861,0.66462922,0.14047255,0.0021077599,2.5890344e-05,0.00058350549,0.76673222,-87.150833
93.900002,0.0043984428,0.95993483,0.65742344,0.66481125,0.14064366,0.0021081145,2.5904101e-05,0.00058343279,0.76610613,-87.148048
94.0,0.0043896548,0.95993054,0.65733796,0.66499305,0.14081472,0.0021084766,2.5917896e-05,0.00058336812,0.76547945,-87.145264
94.099998,0.0043808846,0.95992601,0.65725231,0.66517466,0.14098573,0.0021088461,2.5931733e-05,0.00058331137,0.76485217,-87.142471
94.199997,0.0043721315,0.95992136,0.65716636,0.6653561,0.14115669,0.0021092226,2.5945608e-05,0.00058326242,0.76422435,-87.139679
94.300003,0.0043633962,0.95991647,0.65708023,0.6655373,0.14132759,0.0021096063,2.5959525e-05,0.00058322103,0.76359594,-87.136871
94.400002,0.0043546781,0.95991141,0.65699387,0.66571826,0.14149845,0.0021099967,2.5973481e-05,0.00058318715,0.76296693,-87.134064
94.5,0.0043459772,0.95990616,0.65690726,0.66589904,0.14166924,0.002110394,2.5987478e-05,0.00058316061,0.76233739,-87.131241
94.599998,0.004337294,0.95990074,0.65682042,0.66607964,0.14184,0.0021107981,2.6001515e-05,0.00058314129,0.76170719,-87.128418
94.699997,0.0043286285,0.95989507,0.65673333,0.66626,0.14201069,0.0021112086,2.6015592e-05,0.000583129,0.76107645,-87.125587
94.800003,0.0043199798,0.95988929,0.65664601,0.66644019,0.14218132,0.0021116259,2.6029709e-05,0.00058312365,0.76044512,-87.122749
94.900002,0.0043113488,0.95988333,0.65655851,0.66662014,0.14235191,0.0021120491,2.6043868e-05,0.0005831251,0.75981319,-87.119904
95.0,0.0043027345,0.95987719,0.65647072,0.6667999,0.14252245,0.0021124789,2.6058069e-05,0.00058313325,0.75918072,-87.117058
95.099998,0.0042941379,0.95987087,0.65638268,0.66697949,0.14269292,0.0021129148,2.607231e-05,0.00058314798,0.75854766,-87.114197
95.199997,0.0042855581,0.95986438,0.65629447,0.66715884,0.14286336,0.0021133567,2.6086593e-05,0.00058316911,0.75791401,-87.111336
95.300003,0.0042769955,0.9598577,0.65620595,0.66733795,0.14303374,0.0021138045,2.6100917e-05,0.00058319664,0.75727975,-87.108459
95.400002,0.0042684502,0.95985085,0.65611726,0.66751689,0.14320406,0.0021142582,2.6115282e-05,0.00058323028,0.7566449,-87.105583
95.5,0.0042599221,0.95984387,0.65602833,0.66769564,0.14337432,0.0021147176,2.612969e-05,0.0005832701,0.75600952,-87.102699
95.599998,0.0042514107,0.95983672,0.65593916,0.66787416,0.14354454,0.0021151828,2.6144138e-05,0.00058331585,0.75537354,-87.099808
95.699997,0.0042429166,0.95982939,0.6558497,0.66805249,0.14371471,0.0021156534,2.615863e-05,0.00058336754,0.75473696,-87.096909
95.800003,0.0042344392,0.95982188,0.65576005,0.66823065,0.14388482,0.0021161297,2.6173164e-05,0.00058342499,0.75409985,-87.094002
95.900002,0.0042259786,0.95981425,0.65567017,0.66840857,0.14405487,0.0021166112,2.6187741e-05,0.00058348809,0.75346214,-87.091095
96.0,0.0042175353,0.95980638,0.65558004,0.66858625,0.14422488,0.0021170983,2.620236e-05,0.00058355683,0.75282383,-87.088173
96.099998,0.0042091087,0.95979846,0.65548968,0.66876382,0.14439483,0.0021175903,2.6217022e-05,0.00058363099,0.75218493,-87.085243
96.199997,0.0042006993,0.95979029,0.65539908,0.66894114,0.14456473,0.0021180876,2.6231726e-05,0.00058371056,0.75154549,-87.082314
96.300003,0.0041923062,0.95978206,0.65530831,0.66911823,0.14473458,0.0021185901,2.6246475e-05,0.00058379542,0.75090545,-87.079376
96.400002,0.0041839299,0.9597736,0.65521723,0.66929513,0.14490438,0.0021190976,2.6261265e-05,0.00058388547,0.75026488,-87.076424
96.5,0.0041755708,0.95976502,0.65512592,0.66947186,0.14507411,0.0021196101,2.6276099e-05,0.00058398064,0.74962366,-87.073471
96.599998,0.004167228,0.95975631,0.65503436,0.66964835,0.14524379,0.0021201272,2.6290978e-05,0.00058408082,0.74898195,-87.070511
96.699997,0.004158902,0.95974743,0.65494263,0.66982466,0.14541343,0.0021206494,2.6305899e-05,0.00058418594,0.74833959,-87.067543
96.800003,0.0041505923,0.95973837,0.6548506,0.67000073,0.145583,0.0021211761,2.6320866e-05,0.00058429589,0.7476967,-87.064568
96.900002,0.0041422998,0.95972919,0.65475833,0.67017663,0.14575253,0.0021217077,2.6335874e-05,0.00058441062,0.74705321,-87.061584
97.0,0.0041340231,0.9597199,0.65466589,0.67035228,0.14592201,0.0021222439,2.6350928e-05,0.00058453006,0.74640912,-87.058601
97.099998,0.0041257637,0.95971042,0.65457314,0.67052782,0.14609142,0.0021227845,2.6366028e-05,0.0005846541,0.74576449,-87.055603
97.199997,0.0041175205,0.95970082,0.65448016,0.67070305,0.14626078,0.0021233296,2.6381171e-05,0.00058478268,0.74511927,-87.052597
97.300003,0.0041092937,0.95969111,0.654387,0.67087817,0.1464301,0.0021238793,2.6396357e-05,0.00058491575,0.74447352,-87.049591
97.400002,0.0041010831,0.95968121,0.65429354,0.67105305,0.14659935,0.0021244332,2.6411592e-05,0.00058505317,0.74382716,-87.04657
97.5,0.0040928894,0.9596712,0.65419984,0.67122775,0.14676856,0.0021249915,2.6426869e-05,0.00058519491,0.74318022,-87.043549
97.599998,0.0040847119,0.95966101,0.65410596,0.67140222,0.14693771,0.002125554,2.6442192e-05,0.00058534089,0.74253273,-87.040512
97.699997,0.0040765507,0.95965075,0.65401179,0.6715765,0.14710681,0.0021261207,2.6457561e-05,0.00058549107,0.74188471,-87.037476
97.800003,0.0040684058,0.95964032,0.65391737,0.67175055,0.14727585,0.0021266916,2.6472975e-05,0.00058564538,0.74123603,-87.034431
97.900002,0.0040602772,0.95962977,0.65382272,0.67192441,0.14744484,0.0021272667,2.6488435e-05,0.0005858037,0.74058682,-87.031372
98.0,0.004052165,0.95961905,0.65372783,0.6720981,0.14761378,0.0021278458,2.650394e-05,0.00058596599,0.73993707,-87.028313
98.099998,0.0040440685,0.95960826,0.6536327,0.67227155,0.14778267,0.0021284288,2.6519492e-05,0.00058613223,0.73928672,-87.025246
98.199997,0.0040359888,0.95959729,0.65353733,0.67244482,0.1479515,0.0021290157,2.6535092e-05,0.00058630231,0.73863578,-87.022171
98.300003,0.004027925,0.9595862,0.65344173,0.67261791,0.14812027,0.0021296069,2.6550735e-05,0.00058647624,0.7379843,-87.019089
98.400002,0.0040198774,0.959575,0.65334588,0.67279077,0.148289,0.0021302018,2.6566428e-05,0.00058665388,0.73733228,-87.015999
98.5,0.0040118457,0.95956367,0.6532498,0.67296344,0.14845766,0.0021308004,2.6582165e-05,0.0005868352,0.73667967,-87.012901
98.599998,0.0040038298,0.95955223,0.65315342,0.67313588,0.14862628,0.002131403,2.6597951e-05,0.00058702013,0.73602647,-87.009796
98.699997,0.0039958302,0.95954061,0.65305686,0.67330813,0.14879484,0.002132009,2.6613783e-05,0.00058720866,0.73537272,-87.006683
98.800003,0.0039878469,0.95952892,0.65296,0.67348021,0.14896335,0.002132619,2.6629665e-05,0.00058740069,0.73471844,-87.003563
98.900002,0.003979879,0.95951706,0.65286297,0.67365205,0.1491318,0.0021332328,2.6645592e-05,0.00058759621,0.73406357,-87.000435
99.0,0.0039719273,0.95950514,0.65276563,0.67382371,0.1493002,0.00213385,2.6661566e-05,0.0005877951,0.73340815,-86.997299
99.099998,0.0039639915,0.95949304,0.65266806,0.6739952,0.14946854,0.002134471,2.667759e-05,0.00058799743,0.73275214,-86.994156
99.199997,0.0039560716,0.95948088,0.65257025,0.67416644,0.14963683,0.0021350954,2.6693662e-05,0.00058820302,0.7320956,-86.991005
99.300003,0.0039481674,0.95946854,0.65247214,0.67433751,0.14980508,0.0021357234,2.670978e-05,0.00058841193,0.73143846,-86.987846
99.400002,0.0039402791,0.95945615,0.65237385,0.67450839,0.14997326,0.0021363548,2.6725949e-05,0.00058862404,0.73078078,-86.98468
99.5,0.0039324062,0.95944357,0.65227526,0.67467904,0.15014139,0.0021369897,2.6742166e-05,0.00058883935,0.73012251,-86.981506
99.599998,0.0039245496,0.95943093,0.6521765,0.67484951,0.15030947,0.0021376282,2.6758431e-05,0.00058905774,0.72946376,-86.978325
99.699997,0.0039167083,0.95941812,0.65207744,0.6750198,0.15047748,0.0021382701,2.6774745e-05,0.00058927928,0.72880435,-86.975143
99.800003,0.0039088828,0.95940524,0.65197808,0.67518985,0.15064546,0.0021389152,2.6791109e-05,0.00058950385,0.72814447,-86.971947
99.900002,0.003901073,0.95939225,0.65187854,0.67535973,0.15081337,0.0021395639,2.6807524e-05,0.00058973144,0.72748399,-86.968742
100.0,0.0038932788,0.95937914,0.65177876,0.67552936,0.15098123,0.0021402156,2.6823986e-05,0.000589962,0.72682297,-86.96553
