FREP,Fus3,Fus3PP,Gbg,Kss1,Kss1PP,PREP,Ste11,Ste11P,Ste11Ubi,Ste12,Ste12Kss1,Ste12P,Ste12TeSte5,Ste12TeSte5Kss1,Ste12TeSte5P,Ste5,Ste5Ste11,Ste5Ste11Gbg,Ste5Ste11GbgFus3,Ste5Ste11GbgFus3P,Ste5Ste11GbgKss1,Ste5Ste11GbgKss1P,Ste5Ste11GbgP,p,s,Time
9.56424836890892e-05,216.89915612196341,0.001413550212563086,52.873541547874645,54.32347250898087,0.046922826067953505,7.732640147257929e-07,13.219238370404039,0.05998638644847808,6.0874663578965824e-05,0.06609164139121035,35.90389767681504,1.0681793791973221e-05,0.2519317033850412,13.696894154628094,0.0011738308882783366,42.279163354790946,5.494255388960542,0.0020568291733598543,0.08650597354333807,0.012924354280677034,0.02167618329383481,0.0032389733992557136,5.613843490623888e-05,0.0,0.0,0.43
0.00010691320109898871,216.8945257287864,0.001545662217897078,52.8678716305617,54.31915104484658,0.050245020850657324,8.776840796784318e-07,13.215493745525686,0.06276875207709265,6.661539245894402e-05,0.06609683319374764,35.90389129918956,1.1867616733691011e-05,0.25193611912402736,13.69677961642204,0.001283916097157502,42.278195291098825,5.489541926454954,0.002098064094319485,0.09012881939192635,0.013799789603783244,0.022583407651742805,0.0034583118499474166,5.997684659642654e-05,0.0,0.0,0.44
0.00011920388233355094,216.88979799513706,0.0016865719368891548,52.8620912354212,54.31466389571902,0.05371889359014866,9.93359880016544e-07,13.211657903631593,0.06561211961600721,7.27420002305416e-05,0.06610222521778923,35.90388462092143,1.3153860815062532e-05,0.251940602382228,13.69665758254329,0.0014014260203676168,42.27719662049001,5.4847478094159925,0.002138970304093067,0.09380415488874254,0.014711278037278404,0.02350371086685841,0.0036866754378946653,6.397504395429835e-05,0.0,0.0,0.45
0.00013257980023127536,216.8849733000138,0.0018366334578356397,52.85620128265185,54.31000834670677,0.05734767611716699,1.12120803630003e-06,13.207730621481732,0.06851633822034833,7.927018648678747e-05,0.06610782081488291,35.90387763272427,1.4546460886958575e-05,0.2519451509163573,13.696527744250728,0.0015266714160782366,42.27616695278629,5.4798743160339765,0.0021795480302588097,0.09753074269794662,0.015659323830392,0.02443677803142262,0.003924189445447279,6.81353126977473e-05,0.0,0.0,0.46
0.00014710869108651298,216.8800520174289,0.001996205498525421,52.85020269223908,54.30518170010115,0.06113458840985089,1.2621960986734903e-06,13.203711691099286,0.07148125585364003,8.621586112025903e-05,0.06611362332527884,35.903870325123805,1.6051550955173495e-05,0.25194976226726923,13.69638978798753,0.0016599680650403114,42.275105911655,5.474922709988225,0.002219797550307864,0.10130735826657676,0.01664441880596681,0.025382297287777536,0.004170975966157508,7.245988414810367e-05,0.0,0.0,0.47
0.0001628607971136089,216.87503451639998,0.002165651254703623,52.84409638375953,54.30018127592754,0.06508283844708007,1.4173440257735356e-06,13.199600919509924,0.0745067192841153,9.359513764219946e-05,0.06611963607173543,35.90386268846146,1.767546684374856e-05,0.2519544342920339,13.69624339493331,0.0018016366862033436,42.274013134350945,5.469894240522393,0.0022597191901075242,0.10513278985040654,0.01766704249489587,0.026339959833051072,0.004427153936171225,7.69509358507139e-05,0.0,0.0,0.48
0.00017990885470482823,216.86992116101155,0.00234533832172483,52.83788327636015,54.295004411456155,0.0691956220060654,1.587725648860911e-06,13.195398128574375,0.07759257409816599,0.00010142432983286203,0.0661258623514391,35.90385471290431,1.9424744285433343e-05,0.25195916456454526,13.696088241671491,0.0019520028687269161,42.2728882715658,5.464790142580865,0.002299313323241597,0.10900583840226788,0.018727662264463377,0.027309459895594294,0.004692839162146371,8.161059214772574e-05,0.0,0.0,0.49
0.00019832816679070923,216.86471231036802,0.0025356385019662704,52.83156428846637,54.289648461602255,0.0734761225451536,1.77447019796122e-06,13.191103154674833,0.08073866468727653,0.00010971994319406149,0.06613230545228482,35.90384638842368,2.1306124066424867e-05,0.2519639507628488,13.695923999895488,0.0021113969782148457,42.27173098710951,5.459611636851654,0.0023385803690080214,0.11292531767260032,0.01982673345740504,0.028290494754983957,0.004968144354820714,8.644092482673319e-05,0.0,0.0,0.5
0.00021819658020983177,216.85940831866859,0.002736927742124723,52.8251403377959,54.28411079882213,0.07792751099230671,1.9787637112010007e-06,13.186715848568308,0.08394483426474006,0.00011849867230901956,0.06613896866068195,35.9038377047901,2.33265492540173e-05,0.2519687904044676,13.695750336736356,0.0022801540937704514,42.270540957783055,5.454359929912876,0.0023775207921234126,0.11689005407189634,0.02096469951734017,0.029282764713187904,0.005253179155887632,9.144395366960879e-05,0.0,0.0,0.51
0.00023959452664060332,216.8540095352011,0.0029495859831650947,52.81861234116836,54.27838881319655,0.08255294559565034,2.2018505458954054e-06,13.18223607512729,0.08721092486254704,0.00012777739423064095,0.06614585525653682,35.9038286515758,2.549316769590721e-05,0.251973680905139,13.695566914788543,0.0024586139233420054,42.26931787312237,5.44903621431106,0.002416135101143273,0.12089888669161879,0.022141992124092905,0.030285973098211908,0.0055480501695066,9.662164707772705e-05,0.0,0.0,0.52
0.00026260505242072137,216.84851630434932,0.003173997025830342,52.81198121435039,54.27247991252767,0.08735557176372007,2.445034856731819e-06,13.177663713100744,0.09053677733168837,0.0001375731625763114,0.06615296848713396,35.90381921817929,2.781333361672501e-05,0.2519786196747524,13.695373392094991,0.0026471207225476825,42.26806143516521,5.443641668650727,0.0024544238469764116,0.12495066729807655,0.02335903132677942,0.03129982626220676,0.005852860992900023,0.00010197592268744413,0.0,0.0,0.53
0.00028731380205844253,216.84292896565773,0.0034105484611469243,52.805247872049165,54.26638152256668,0.09233852186336688,2.7096819283359305e-06,13.172998654960095,0.09392223135662467,0.0001479032045736454,0.06616031151427548,35.90380939388031,3.029460545893289e-05,0.2519836043194739,13.695169422009766,0.0028460232299449004,42.26677135831466,5.438177457730384,0.0024923876221814305,0.12904426021377344,0.024616225667323844,0.03232403355654913,0.006167712243090434,0.00010750864792638243,0.0,0.0,0.54
0.00031380908622861845,216.83724785379425,0.003659631480990069,52.79841322763572,54.260091086784996,0.0975049150923257,2.9972198443907976e-06,13.16824080658726,0.09736712544415489,0.00015878491266536524,0.06616788751776284,35.90379916773179,3.2944750487205924e-05,0.2519886322131331,13.69495465371972,0.0030556745737253424,42.26544736902396,5.432644732596851,0.002530027059435672,0.13317854240094512,0.025913972323804404,0.033358307348280575,0.006492701591163887,0.0001132216406613062,0.0,0.0,0.55
0.0003421818487074576,216.83147329863255,0.00392164083429803,52.79147819319073,54.25360606707315,0.10285785726695798,3.3091406370738635e-06,13.163390087156289,0.10087129694250255,0.00017023584271669314,0.06617569984670696,35.903788528411916,3.5771741420032885e-05,0.2519937007396041,13.694728732061586,0.003276432212302076,42.264089205699165,5.427044630692311,0.0025673428319269408,0.13735240330695156,0.02725265722617861,0.03440236298780455,0.006827923786745607,0.00011911666967132689,0.0,0.0,0.56
