Time,Ste5,Ste11,Ste5Ste11,Gbg,Ste5Ste11Gbg,Fus3,Ste5Ste11GbgFus3,Ste5Ste11GbgFus3P,Fus3PP,Ste5Ste11GbgP,Ste11Ubi,p,Kss1,Ste5Ste11GbgKss1,Ste5Ste11GbgKss1P,Kss1PP,Ste11P,Ste12Kss1,Ste12,Ste12P,s,PREP,Ste12TeSte5Kss1,Ste12TeSte5,Ste12TeSte5P,FREP,alpha,beta,alphaA,betaA,alphat,betat,alphas,betas,alphae,betae,k3,k4,k5,k6,k9,k10,k11,k12,k13,k17,k19,k20,k21,k22,k23,k25,k27,k31,k32,k33,k34,k8,k14,k15,k16,k26,k30,k7,k18,k1,k2,k24,k28,k29,alphastim,betastim,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31
5.31,39.608517230028674,6.189917526878502,2.043131255467742,47.48251277822603,0.003890477220766563,205.42596241450605,0.9229130594620016,3.8127119700768906,6.838412555954996,0.018258617172542534,0.32015736863474725,0.0,26.58201446532535,0.14931448839149625,0.6103986094502645,34.04599631646715,4.784031849514993,35.29932077743003,0.1311845373690999,0.5394946852009013,0.0,0.29183672836022495,7.913634565505616,0.2259021727003277,5.787240088439639,3.942637721717276,0.9297011613347715,0.23317755711436994,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.4517345501582364,0.9019310429195974,0.7992050273276838,0.9229130594620016,3.8127119700768906,3.750794005027577,0.18258617172542535,0.032015736863474725,0.10341672175943555,0.14931448839149625,0.6103986094502645,0.4853508257973635,1.4433498476569515,0.47840318495149936,13.56796316306141,5.73280531855198,35.29932077743003,34.87149269972428,0.9417570702524585,0.5394946852009013,7.913634565505616,6.004934822468536,7.691064539637283,0.015448122542114348,5.787240088439639,0.6838412555954996,2.043131255467742,0.5394946852009013,0.29183672836022495,5.787240088439639,3.942637721717276
5.32,39.60260750929263,6.176195368460273,2.038203477782449,47.475331380537575,0.003883568672007507,205.38728291123223,0.9216743248435934,3.8213141305714884,6.869728633352584,0.018302377730470745,0.3216645082944356,0.0,26.52554338436454,0.14885578873472952,0.61063842891013,34.13033239002658,4.793672337563618,35.29503245810314,0.13144008882057345,0.5435274530763216,0.0,0.29432104530369374,7.8945650917576895,0.22579646400600886,5.806260472289725,3.9610866341793294,0.9300517782553447,0.23356087249898083,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.4459344107784315,0.8999588883274008,0.7976356175428043,0.9216743248435934,3.8213141305714884,3.7590756328764314,0.18302377730470745,0.03216645082944356,0.1030137692954941,0.14885578873472952,0.61063842891013,0.4854805145266291,1.4425175789817457,0.4793672337563618,13.568708943044628,5.757694455858726,35.29503245810314,34.8651977845485,0.9478186809493082,0.5435274530763216,7.8945650917576895,5.989373902027494,7.706508369017755,0.015511604340918451,5.806260472289725,0.6869728633352584,2.038203477782449,0.5435274530763216,0.29432104530369374,5.806260472289725,3.9610866341793294
5.33,39.596702132258564,6.162499907819872,2.033286692684497,47.46817406429522,0.003876661812191818,205.34856771672466,0.9204323040072515,3.8299006683704215,6.901099310897575,0.01834606860766582,0.32317451195992486,0.0,26.469321697460607,0.14839765273473102,0.6108725801725148,34.214429052873555,4.803294844114782,35.29072407096462,0.1316954126546639,0.5475805163807403,0.0,0.29682087072232766,7.87553087482928,0.22569080077698722,5.825244918734976,3.9795410539764626,0.9304006464667309,0.2339439962738059,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.4401467324001436,0.897989271427017,0.7960669506557121,0.9204323040072515,3.8299006683704215,3.767338911816941,0.18346068607665822,0.03231745119599249,0.10261260861916585,0.14839765273473102,0.6108725801725148,0.4856079918599898,1.4416798554723413,0.4803294844114782,13.569416655811516,5.782614632882752,35.29072407096462,34.85888243636123,0.9539019550480917,0.5475805163807403,7.87553087482928,5.973882409923567,7.721881891070449,0.015575146297179883,5.825244918734976,0.6901099310897575,2.033286692684497,0.5475805163807403,0.29682087072232766,5.825244918734976,3.9795410539764626
5.34,39.59080109117367,6.148831166545854,2.0283808894569746,47.46104079705867,0.0038697567398570188,205.30981706182178,0.919187037073032,3.838471523535858,6.932524377569249,0.018389689481837716,0.3246873697869742,0.0,26.41334975805942,0.1479400925963809,0.6111011035143514,34.29828556522842,4.812899332841844,35.286395612938705,0.1319504987776764,0.5516538882836473,0.0,0.2993362523267775,7.856532254723959,0.2255851844678864,5.844193085718358,3.9980005670778844,0.9307477746906541,0.2343269285346261,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.4343715165792625,0.8960222094889001,0.7944990483337964,0.919187037073032,3.838471523535858,3.7755837833398096,0.18389689481837718,0.03246873697869742,0.1022132382484512,0.1479400925963809,0.6111011035143514,0.4857333002258861,1.440836721334672,0.4812899332841844,13.57008744888902,5.807565564420617,35.286395612938705,34.85254674965159,0.9600068082841737,0.5516538882836473,7.856532254723959,5.958460377586637,7.737185076164298,0.01563874790542078,5.844193085718358,0.6932524377569249,2.0283808894569746,0.5516538882836473,0.2993362523267775,5.844193085718358,3.9980005670778844
5.35,39.58490437819829,6.135189165629773,2.023486057333368,47.45393154618629,0.0038628535547255783,205.27103117755152,0.9179385639490271,3.847026636538353,6.964003621961023,0.018433240033810923,0.326203071908778,0.0,26.357627905860777,0.14748312038438066,0.6113240393534063,34.38190120220319,4.822485767895844,35.28204708194937,0.1322053370834817,0.5557475809671735,0.0,0.30186723748325206,7.83756956829944,0.2254796165291707,5.863104634337968,4.016464760205042,0.9310931716053374,0.2347096693771743,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.428608764636127,0.8940577195700818,0.7929319324663899,0.9179385639490271,3.847026636538353,3.7838101896836926,0.18433240033810921,0.0326203071908778,0.1018156566502884,0.14748312038438066,0.6113240393534063,0.4858564819106048,1.4399882206313859,0.48224857678958444,13.570722464262829,5.83254696524081,35.28204708194937,34.84619082015308,0.9661331546720269,0.5557475809671735,7.83756956829944,5.943107832832057,7.752417898616608,0.01570240866187527,5.863104634337968,0.6964003621961024,2.023486057333368,0.5557475809671735,0.30186723748325206,5.863104634337968,4.016464760205042
5.36,39.579011985407824,6.121573925470243,2.0186021854978593,47.44684627883776,0.003855952357792228,205.23221029512564,0.9166869243321536,3.8555659482571873,6.995536832284944,0.018476719947547782,0.32772160843625836,0.0,26.302156466849503,0.14702674802363885,0.6115414282439173,34.46527525377139,4.832054113903629,35.277678476928074,0.1324599174546198,0.5598616056173434,0.0,0.304413873207627,7.818643149255363,0.22537409840743222,5.881979228858948,4.0349332208584,0.9314368458457221,0.23509221889713605,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.422858477657468,0.8920958185158612,0.7913656251824001,0.9166869243321536,3.8555659482571873,3.792018073839269,0.18476719947547782,0.03277216084362584,0.10141986224336844,0.14702674802363885,0.6115414282439173,0.4859775790545611,1.4391343972816508,0.48320541139036294,13.571322838283514,5.8575585501031044,35.277678476928074,34.8398147447738,0.9722809065068692,0.5598616056173434,7.818643149255363,5.92782479988742,7.767580336682712,0.015766128064522034,5.881979228858948,0.6995536832284944,2.0186021854978593,0.5598616056173434,0.304413873207627,5.881979228858948,4.0349332208584
5.37,39.57312390479465,6.10798546587701,2.01372926308563,47.43978496197688,0.0038490532514112784,205.1933546459341,0.9154321577089405,3.8640893999806956,7.027123796376175,0.01852012891017173,0.3292429694583567,0.0,26.24693575332658,0.14657098729965748,0.6117533108722344,34.54840702473778,4.841604335965956,35.273289797821306,0.1327142297634036,0.5639959724153223,0.0,0.3069762061595514,7.79975332812109,0.2252686315456776,5.900816536725388,4.053405537344196,0.9317788060036819,0.23547457719014842,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.417120656498358,0.8901365229614818,0.7898001488679203,0.9154321577089405,3.8640893999806956,3.800207379553285,0.1852012891017173,0.03292429694583567,0.1010258534009246,0.14657098729965748,0.6117533108722344,0.48609663364860356,1.4382752950609607,0.4841604335965956,13.57188970157338,5.882600033778024,35.273289797821306,34.83341862152277,0.9784499743665551,0.5639959724153223,7.79975332812109,5.912611299419197,7.782672372545754,0.015829905613117277,5.900816536725388,0.7027123796376176,2.01372926308563,0.5639959724153223,0.3069762061595514,5.900816536725388,4.053405537344196
5.38,39.56724012827005,6.094423806074999,2.008867279183152,47.43274756237432,0.0038421563393839335,205.15446446153948,0.9141743033563162,3.872596933406613,7.058764301697511,0.018563466611990605,0.3307671450423264,0.0,26.19196606394021,0.14611584985891768,0.6119597280524571,34.6312958347082,4.851136399655619,35.26888104559834,0.13296826387302274,0.5681506905286693,0.0,0.3095542826365574,7.78090043224349,0.22516321738361492,5.919616228572256,4.07188129880124,0.9321190606282386,0.23585674435180104,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.41139530178415,0.8881798493337953,0.7882355261838198,0.9141743033563162,3.872596933406613,3.808378051332601,0.18563466611990603,0.03307671450423264,0.10063362845349673,0.14611584985891768,0.6119597280524571,0.48621368753034505,1.4374109576009613,0.48511363996556195,13.572424178934009,5.90767113106646,35.26888104559834,34.827002549432585,0.9846402671137297,0.5681506905286693,7.78090043224349,5.897467348559235,7.797693992306679,0.015893740809228174,5.919616228572256,0.7058764301697511,2.008867279183152,0.5681506905286693,0.3095542826365574,5.919616228572256,4.07188129880124
5.39,39.56136064766608,6.0808889647083895,2.0040162228284935,47.42573404661028,0.0038352617270456086,205.11553997367128,0.912913400342397,3.881088490642405,7.090458135343853,0.018606732746519916,0.33229412523402446,0.0,26.137247683716968,0.14566134720926602,0.6121607207220751,34.71394101805932,4.860650271015558,35.2644522222588,0.13322200963864725,0.572325768102585,0.0,0.3121481485681671,7.762084785774731,0.22505785735794054,5.938377978237293,4.090360095227668,0.9324576182257754,0.23623872047763583,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.4056824139124138,0.8862258138529178,0.7866717800833151,0.912913400342397,3.881088490642405,3.816530034448224,0.18606732746519916,0.033229412523402446,0.10024318569167118,0.14566134720926602,0.6121607207220751,0.48632878238051835,1.4365414283892857,0.48606502710155586,13.572927389254541,5.932771556819387,35.2644522222588,34.820566628478524,0.990851691898237,0.572325768102585,7.762084785774731,5.882392960931135,7.812645185974357,0.015957633156266658,5.938377978237293,0.7090458135343853,2.0040162228284935,0.572325768102585,0.3121481485681671,5.938377978237293,4.090360095227668
5.4,39.55548545473753,6.067380959844671,1.9991760830116114,47.418744381077346,0.0038283695213532426,205.0765814142203,0.9116494875272743,3.889564014205606,7.122205084046724,0.018649927010506117,0.3338239000582041,0.0,26.08278088409286,0.14520749072030026,0.6123563299376062,34.79634192390844,4.870145916556973,35.260003330840334,0.13347545690853127,0.5765212122511634,0.0,0.31475784951000085,7.7433067096600725,0.22495255290262603,5.957101462772936,4.10884151750772,0.9327944872602503,0.23662050566314685,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.399981993054873,0.8842744325338712,0.7851089338295179,0.9116494875272743,3.889564014205606,3.824663274939324,0.18649927010506118,0.03338239000582041,0.09985452336879608,0.14520749072030026,0.6123563299376062,0.48644195971935605,1.4356667507693954,0.4870145916556974,13.573400445420656,5.957901025957733,35.260003330840334,34.814110959493995,0.9970841541597925,0.5765212122511634,7.7433067096600725,5.867388146676502,7.827525947455878,0.016021582159523727,5.957101462772936,0.7122205084046724,1.9991760830116114,0.5765212122511634,0.31475784951000085,5.957101462772936,4.10884151750772
5.41,39.54961454082386,6.053899808688275,1.9943468486404095,47.41177853163847,0.0038214795021784768,205.03758901459793,0.9103826039388241,3.8980234473053814,7.154004934157785,0.018693049033587688,0.33535645952794246,0.0,26.028565943637776,0.1447542917001139,0.6125465968814461,34.878497891650085,4.879623303222693,35.2555343740096,0.1337285956843738,0.580737030306059,0.0,0.31738343014829085,7.724566528111339,0.2248473045362142,5.975786356881389,4.127325154628004,0.9331296761534063,0.2370021000037802,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.394294039023886,0.8823257211666524,0.7835469435953808,0.9103826039388241,3.8980234473053814,3.8327777051784793,0.1869304903358769,0.03353564595279425,0.09946763122471254,0.1447542917001139,0.6125465968814461,0.48655325945839156,1.4347869678716043,0.4879623303222693,13.573844464949142,5.983059249293775,35.2555343740096,34.80763571320798,1.0033375587903093,0.580737030306059,7.724566528111339,5.852452893370057,7.842336237209552,0.016085587260841545,5.975786356881389,0.7154004934157786,1.9943468486404095,0.580737030306059,0.31738343014829085,5.975786356881389,4.127325154628004
5.42,39.543747897545444,6.040445528177822,1.9895285086109773,47.40483646433368,0.0038145917939277005,204.99856300702774,0.9091127880075467,3.906466733268483,7.185857471696151,0.018736098522026942,0.336891793626273,0.0,25.974603105822343,0.14430176123972704,0.6127315628346114,34.96040830082839,4.889082398456258,35.2510453569633,0.1339814157971541,0.5849732272395725,0.0,0.3200249352939415,7.70586455534828,0.2247421137268084,5.9944323443167224,4.145810599444485,0.9334631932849832,0.23738350359493465,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.3886185515511955,0.8803796953619276,0.7819858362135786,0.9091127880075467,3.906466733268483,3.8408732733736195,0.18736098522026942,0.033689179362627296,0.09908250785799887,0.14430176123972704,0.6127315628346114,0.4866627228612344,1.4339021227532072,0.48890823984562587,13.574260548061435,6.008245942103398,35.2510453569633,34.80114098887234,1.0096118077843244,0.5849732272395725,7.70586455534828,5.837587205217436,7.857076058280431,0.016149647971285725,5.9944323443167224,0.7185857471696151,1.9895285086109773,0.5849732272395725,0.3200249352939415,5.9944323443167224,4.145810599444485
5.43,39.53788551652366,6.0270181347494045,1.9847210517794975,47.397918145097094,0.003807706593039421,204.9595036240134,0.9078400778782691,3.9148938157727384,7.217762482335504,0.01877907520039885,0.3384298923140517,0.0,25.920892596205025,0.14384991027677843,0.6129112691816732,35.04207255085033,4.898523170171236,35.24653628626138,0.13423390704026922,0.5892298066983748,0.0,0.3226824094707349,7.6872011009633825,0.22463698213543548,6.0130391132732655,4.164297446379179,0.9337950469929268,0.23776471653196096,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.3829555301773393,0.878436370534729,0.7804256532552429,0.9078400778782691,3.9148938157727384,3.848949931591768,0.18779075200398848,0.03384298923140517,0.0986991536360366,0.14384991027677843,0.6129112691816732,0.48677039132559596,1.4330122583416802,0.4898523170171236,13.574649786404812,6.033460820693096,35.24653628626138,34.794626871597885,1.015906801185459,0.5892298066983748,7.6872011009633825,5.82279108706825,7.871745425593999,0.016213763818022173,6.0130391132732655,0.7217762482335505,1.9847210517794975,0.5892298066983748,0.3226824094707349,6.0130391132732655,4.164297446379179
5.44,39.5320273891793,6.013617644166808,1.9799244669420486,47.391023539553395,0.0038008239712858578,204.92041109795278,0.9065645116353869,3.9233046390157065,7.249719751396053,0.018821978769502014,0.33997074553571793,0.0,25.867434634848312,0.14339874964161176,0.613085757413105,35.123490046332066,4.907945586728527,35.242007168986746,0.13448605926595383,0.5935067717473332,0.0,0.3253558966164132,7.668576473791384,0.22453191106990106,6.031606353059734,4.182785289764811,0.9341252455735971,0.23814573891016244,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.3773049741725414,0.8764957618931563,0.7788664107068515,0.9065645116353869,3.9233046390157065,3.8570076271232923,0.18821978769502012,0.033997074553571795,0.0983175656358015,0.14339874964161176,0.613085757413105,0.486876305518596,1.4321174173932947,0.4907945586728527,13.575013269399825,6.058703599901769,35.242007168986746,34.78809347360397,1.022222437787787,0.5935067717473332,7.668576473791384,5.80806453303824,7.886344343547586,0.016277934305021637,6.031606353059734,0.7249719751396053,1.9799244669420486,0.5935067717473332,0.3253558966164132,6.031606353059734,4.182785289764811
5.45,39.52617350686109,6.000244071633725,1.9751387428476548,47.384152613148835,0.0037939439982799393,204.88128566136882,0.9052861271640197,3.9316991476103,7.281729063856813,0.01886480893257984,0.34151434321618407,0.0,25.814229428645117,0.14294829002923196,0.6132550691167483,35.20466020616589,4.917349616947421,35.23745801328036,0.13473786232708818,0.597804124392585,0.0,0.3280454402590755,7.649990979482262,0.2244269018250095,6.0501337561875586,4.201273724918025,0.9344537972819756,0.23852657082479478,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.3716668825890928,0.874557884447998,0.7773081240948281,0.9052861271640197,3.9316991476103,3.8650463078630324,0.1886480893257984,0.03415143432161841,0.09793774081102953,0.14294829002923196,0.6132550691167483,0.48698050591316977,1.4312176425185967,0.4917349616947421,13.575352080169655,6.0839739946810045,35.23745801328036,34.78154090836654,1.0285586147103989,0.597804124392585,7.649990979482262,5.793407533670808,7.900872819872011,0.016342158937305114,6.0501337561875586,0.7281729063856813,1.9751387428476548,0.597804124392585,0.3280454402590755,6.0501337561875586,4.201273724918025
5.46,39.520323860847405,5.986897431797651,1.9703638681985647,47.37730533115383,0.00378706674138279,204.84212754690353,0.904004962151004,3.9400772865852813,7.313790204360114,0.018907565395305366,0.3430606752611333,0.0,25.761277171361186,0.14249854199973253,0.6134192459734572,35.2855824634767,4.9267352301036995,35.232888828348166,0.13498930607838877,0.602121865573478,0.0,0.33075108351102006,7.631444920492565,0.22432195568235147,6.068621018379751,4.219762348164623,0.9347807103318725,0.2389072123710657,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.3660412542631875,0.8726227530142998,0.7757508084669699,0.904004962151004,3.9400772865852813,3.8730659223065613,0.18907565395305365,0.034306067526113336,0.09755967599120567,0.14249854199973253,0.6134192459734572,0.48708303278409887,1.4303129761822693,0.49267352301037,13.575667295460773,6.109271720112839,35.232888828348166,34.77496929055085,1.0349152274026538,0.602121865573478,7.631444920492565,5.778820075954856,7.915330865597978,0.016406437220924858,6.068621018379751,0.7313790204360114,1.9703638681985647,0.602121865573478,0.33075108351102006,6.068621018379751,4.219762348164623
5.47,39.51447844234802,5.97357773875379,1.9655998316505319,47.37048165866552,0.0037801922656112144,204.80293698731222,0.9027210540858867,3.9484390013857484,7.345902957216069,0.018950247865766046,0.34460973155731633,0.0,25.70857804367754,0.14204951597872348,0.613578329752744,35.36625626557836,4.936102395927723,35.22829962446792,0.13524038037759933,0.6064599951545072,0.0,0.33347286906258294,7.612938596076754,0.22421707391009146,6.087067838579771,4.238250756864795,0.9351059928961307,0.23928766364413578,1.0,1.0,0.0,0.0,2.0,20.0,10.0,360.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.1,0.1,0.1,0.1,0.1,10.0,10.0,0.01,0.01,0.01,0.01,0.01,1.0,1.0,1.0,2.360428087816767,0.8706903822129222,0.7741944783738985,0.9027210540858867,3.9484390013857484,3.8810664195464315,0.18950247865766046,0.034460973155731635,0.09718336788057212,0.14204951597872348,0.613578329752744,0.48718392620408013,1.4294034607030142,0.4936102395927723,13.57595998556436,6.13459649142757,35.22829962446792,34.76837873594149,1.0412921696497177,0.6064599951545072,7.612938596076754,5.764302143342602,7.929718495022418,0.016470768662944748,6.087067838579771,0.734590295721607,1.9655998316505319,0.6064599951545072,0.33347286906258294,6.087067838579771,4.238250756864795
