AK1,AK2,AKHSDHI,AKHSDHII,ASA,ASADH,AdoMet,Asp,AspP,CGS,Cys,Cysta,DHDPS1,DHDPS2,Gly,HSK,Hser,Ile,IleTRNA,LKR,Lys,LysTRNA,PHser,Phosphate,Sacc,TD,THA,TS1,Thr,ThrTRNA,Val,Time
0.25,0.25,0.63,0.63,0.885578078781949,11.6,20.0,1500.0,0.4742950325361704,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0449860931636916,0.0014567806551744303,0.0,0.0,13.276761194384036,0.0,3.8308293498582358,10000.0,0.0,0.36,0.0,7.4,0.16412109283620116,0.0,100.0,7.39
0.25,0.25,0.63,0.63,0.8858877103207313,11.6,20.0,1500.0,0.47434403577564976,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0454620791147153,0.0014638054035355937,0.0,0.0,13.292590185286896,0.0,3.8379903457626448,10000.0,0.0,0.36,0.0,7.4,0.16467333227273298,0.0,100.0,7.4
0.25,0.25,0.63,0.63,0.8861971075910083,11.6,20.0,1500.0,0.4743930050200806,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0459376495349972,0.0014708533136966284,0.0,0.0,13.3084122244301,0.0,3.8451534825860834,10000.0,0.0,0.36,0.0,7.4,0.1652265790685612,0.0,100.0,7.41
0.25,0.25,0.63,0.63,0.8865062706148196,11.6,20.0,1500.0,0.4744419402797818,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0464128054124753,0.0014779244256301674,0.0,0.0,13.324227318081086,0.0,3.8523187568090744,10000.0,0.0,0.36,0.0,7.4,0.16578083344822242,0.0,100.0,7.42
0.25,0.25,0.63,0.63,0.8868152003339645,11.6,20.0,1500.0,0.4744908408224245,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0468875476152257,0.0014850187793207805,0.0,0.0,13.340035472292094,0.0,3.8594861649805186,10000.0,0.0,0.36,0.0,7.4,0.16633609563194213,0.0,100.0,7.43
0.25,0.25,0.63,0.63,0.8871239031647804,11.6,20.0,1500.0,0.4745397014953408,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0473618762978996,0.0014921364148240885,0.0,0.0,13.35583669183443,0.0,3.8666557040563423,10000.0,0.0,0.36,0.0,7.4,0.16689236581428546,0.0,100.0,7.44
0.25,0.25,0.63,0.63,0.8874323830983982,11.6,20.0,1500.0,0.47458851910406163,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0478357919311931,0.0014992773721642346,0.0,0.0,13.371630982046845,0.0,3.8738273708121587,10000.0,0.0,0.36,0.0,7.4,0.16744964420118483,0.0,100.0,7.45
0.25,0.25,0.63,0.63,0.887740643462209,11.6,20.0,1500.0,0.47463729099004554,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0483092950722996,0.0015064416913567506,0.0,0.0,13.387418348423397,0.0,3.881001161974235,10000.0,0.0,0.36,0.0,7.4,0.168007931001684,0.0,100.0,7.46
0.25,0.25,0.63,0.63,0.8880486839644218,11.6,20.0,1500.0,0.47468601748983996,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0487823865879038,0.0015136294124044743,0.0,0.0,13.403198797034541,0.0,3.8881770741984933,10000.0,0.0,0.36,0.0,7.4,0.16856722642802344,0.0,100.0,7.47
0.25,0.25,0.63,0.63,0.8883564952641225,11.6,20.0,1500.0,0.47473470642868076,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.049255068118518,0.0015208405752785092,0.0,0.0,13.418972335391917,0.0,3.8953551039649725,10000.0,0.0,0.36,0.0,7.4,0.16912753070043657,0.0,100.0,7.48
0.25,0.25,0.63,0.63,0.8886640738996,11.6,20.0,1500.0,0.4747833607664129,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0497273408018997,0.0015280752199705746,0.0,0.0,13.43473897007083,0.0,3.9025352478679802,10000.0,0.0,0.36,0.0,7.4,0.16968884403396375,0.0,100.0,7.49
0.25,0.25,0.63,0.63,0.8889714168305154,11.6,20.0,1500.0,0.47483198311417096,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0501992057397727,0.0015353333864738699,0.0,0.0,13.450498707579476,0.0,3.9097175025100177,10000.0,0.0,0.36,0.0,7.4,0.17025116664327328,0.0,100.0,7.5
0.25,0.25,0.63,0.63,0.889278523372127,11.6,20.0,1500.0,0.4748805741359802,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.050670663834983,0.0015426151147879049,0.0,0.0,13.466251554047561,0.0,3.9169018645378957,10000.0,0.0,0.36,0.0,7.4,0.1708144987409061,0.0,100.0,7.51
0.25,0.25,0.63,0.63,0.8895853949708213,11.6,20.0,1500.0,0.4749291327343004,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0511417158104477,0.0015499204449178972,0.0,0.0,13.481997515262371,0.0,3.9240883306385195,10000.0,0.0,0.36,0.0,7.4,0.17137884053747865,0.0,100.0,7.52
0.25,0.25,0.63,0.63,0.8898920310114962,11.6,20.0,1500.0,0.4749776595155938,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0516123625631328,0.001557249416863543,0.0,0.0,13.497736597342424,0.0,3.9312768974600107,10000.0,0.0,0.36,0.0,7.4,0.17194419224546914,0.0,100.0,7.53
0.25,0.25,0.63,0.63,0.8901984398532876,11.6,20.0,1500.0,0.475026148281026,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.05208261109238,0.0015646023920779387,0.0,0.0,13.513468853376203,0.0,3.9384675349713603,10000.0,0.0,0.36,0.0,7.4,0.17251055576898522,0.0,100.0,7.54
0.25,0.25,0.63,0.63,0.8905045999530267,11.6,20.0,1500.0,0.4750746152990351,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0525524461117455,0.0015719785688299813,0.0,0.0,13.529194166084086,0.0,3.945660309728051,10000.0,0.0,0.36,0.0,7.4,0.17307792688799975,0.0,100.0,7.55
0.25,0.25,0.63,0.63,0.890810530849939,11.6,20.0,1500.0,0.475123045676258,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0530218801865496,0.0015793786130001344,0.0,0.0,13.544912632612663,0.0,3.9528551664827156,10000.0,0.0,0.36,0.0,7.4,0.17364630910558812,0.0,100.0,7.56
0.25,0.25,0.63,0.63,0.8911162325440248,11.6,20.0,1500.0,0.4751714394126946,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0534909133167927,0.0015868025245883981,0.0,0.0,13.560624252961935,0.0,3.9600521052353543,10000.0,0.0,0.36,0.0,7.4,0.17421570242175033,0.0,100.0,7.57
0.25,0.25,0.63,0.63,0.8914217049486255,11.6,20.0,1500.0,0.4752197965957312,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0539595456110051,0.001594250308752535,0.0,0.0,13.576329027906947,0.0,3.96725112556425,10000.0,0.0,0.36,0.0,7.4,0.17478610686308477,0.0,100.0,7.58
0.25,0.25,0.63,0.63,0.8917269470887442,11.6,20.0,1500.0,0.4752681182085509,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0544277782902653,0.0016017220235225928,0.0,0.0,13.59202696616776,0.0,3.97445222272466,10000.0,0.0,0.36,0.0,7.4,0.1753575227288502,0.0,100.0,7.59
0.25,0.25,0.63,0.63,0.8920319586913364,11.6,20.0,1500.0,0.4753164045264908,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0548956116965322,0.0016092176851496833,0.0,0.0,13.607718070186392,0.0,3.981655395387836,10000.0,0.0,0.36,0.0,7.4,0.175929950102853,0.0,100.0,7.6
0.25,0.25,0.63,0.63,0.8923367397564025,11.6,20.0,1500.0,0.4753646555495508,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.055363045829806,0.0016167372936338074,0.0,0.0,13.62340233996285,0.0,3.98886064355378,10000.0,0.0,0.36,0.0,7.4,0.17650338898509324,0.0,100.0,7.61
0.25,0.25,0.63,0.63,0.8926412902799455,11.6,20.0,1500.0,0.47541287131454035,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0558300809307373,0.0016242808610153153,0.0,0.0,13.639079777279282,0.0,3.996067966237716,10000.0,0.0,0.36,0.0,7.4,0.17707783943773295,0.0,100.0,7.62
0.25,0.25,0.63,0.63,0.8929456102230602,11.6,20.0,1500.0,0.4754610521797903,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0562967193420087,0.0016318485045041405,0.0,0.0,13.65475039948456,0.0,4.003277353853123,10000.0,0.0,0.36,0.0,7.4,0.1776533020659058,0.0,100.0,7.63
0.25,0.25,0.63,0.63,0.8932496995759127,11.6,20.0,1500.0,0.47550919823586807,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.056762961655729,0.0016394402537248665,0.0,0.0,13.670414210963573,0.0,4.010488803977025,10000.0,0.0,0.36,0.0,7.4,0.17822977702255816,0.0,100.0,7.64
0.25,0.25,0.63,0.63,0.8935535583385035,11.6,20.0,1500.0,0.47555730948277364,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0572288078718977,0.001647056108677494,0.0,0.0,13.686071211716328,0.0,4.017702316609425,10000.0,0.0,0.36,0.0,7.4,0.17880726430769006,0.0,100.0,7.65
0.25,0.25,0.63,0.63,0.8938571850482581,11.6,20.0,1500.0,0.47560538631096616,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0576942525248325,0.0016546957842292784,0.0,0.0,13.70172136002903,0.0,4.0249179148824945,10000.0,0.0,0.36,0.0,7.4,0.17938576246358806,0.0,100.0,7.66
0.25,0.25,0.63,0.63,0.8941605843435788,11.6,20.0,1500.0,0.47565342748214495,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0581593129483773,0.0016623601846490956,0.0,0.0,13.717364788192622,0.0,4.032135525434941,10000.0,0.0,0.36,0.0,7.4,0.1799652761132387,0.0,100.0,7.67
0.25,0.25,0.63,0.63,0.8944637533397171,11.6,20.0,1500.0,0.47570143376644297,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0586239783621425,0.0016700487475475015,0.0,0.0,13.733001413931769,0.0,4.0393551938921535,10000.0,0.0,0.36,0.0,7.4,0.18054580238148074,0.0,100.0,7.68
0.25,0.25,0.63,0.63,0.8947666922419056,11.6,20.0,1500.0,0.4757494051090697,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0590882495330902,0.0016777615129352262,0.0,0.0,13.748631243099881,0.0,4.046576917008149,10000.0,0.0,0.36,0.0,7.4,0.1811273414728652,0.0,100.0,7.69
0.25,0.25,0.63,0.63,0.8950694012724658,11.6,20.0,1500.0,0.475797341459451,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.059552127289959,0.0016854985248711749,0.0,0.0,13.764254282104217,0.0,4.053800691232836,10000.0,0.0,0.36,0.0,7.4,0.1817098936106967,0.0,100.0,7.7
0.25,0.25,0.63,0.63,0.8953718807715816,11.6,20.0,1500.0,0.4758452427960942,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0600156128875924,0.0016932598553362995,0.0,0.0,13.779870541172212,0.0,4.0610265109185155,10000.0,0.0,0.36,0.0,7.4,0.18229345914763337,0.0,100.0,7.71
0.25,0.25,0.63,0.63,0.8956741309904038,11.6,20.0,1500.0,0.4758931090755387,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0604787072589565,0.00170104555521934,0.0,0.0,13.795480027645555,0.0,4.068254372002013,10000.0,0.0,0.36,0.0,7.4,0.18287803833862024,0.0,100.0,7.72
0.25,0.25,0.63,0.63,0.8959761521550469,11.6,20.0,1500.0,0.4759409402481462,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0609414112465043,0.0017088556694778584,0.0,0.0,13.81108274805446,0.0,4.075484270865725,10000.0,0.0,0.36,0.0,7.4,0.1834636314111253,0.0,100.0,7.73
0.25,0.25,0.63,0.63,0.896277944491625,11.6,20.0,1500.0,0.4759887362642785,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0614037256926883,0.0017166902430694143,0.0,0.0,13.826678708929142,0.0,4.082716203892044,10000.0,0.0,0.36,0.0,7.4,0.18405023859261632,0.0,100.0,7.74
0.25,0.25,0.63,0.63,0.8965795082262527,11.6,20.0,1500.0,0.4760364970742974,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0618656514399616,0.0017245493209515695,0.0,0.0,13.842267916799813,0.0,4.089950167463371,10000.0,0.0,0.36,0.0,7.4,0.18463786011056135,0.0,100.0,7.75
0.25,0.25,0.63,0.63,0.8968808435850443,11.6,20.0,1500.0,0.47608422262856465,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0623271893307775,0.0017324329480818846,0.0,0.0,13.857850378196686,0.0,4.0971861579621,10000.0,0.0,0.36,0.0,7.4,0.18522649619242826,0.0,100.0,7.76
0.25,0.25,0.63,0.63,0.8971819507941142,11.6,20.0,1500.0,0.4761319128774421,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0627883402075886,0.0017403411694179212,0.0,0.0,13.87342609964998,0.0,4.104424171770627,10000.0,0.0,0.36,0.0,7.4,0.185816147065685,0.0,100.0,7.77
0.25,0.25,0.63,0.63,0.8974828300795766,11.6,20.0,1500.0,0.4761795677712916,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0632491049128483,0.0017482740299172405,0.0,0.0,13.888995087689903,0.0,4.111664205271348,10000.0,0.0,0.36,0.0,7.4,0.1864068129577995,0.0,100.0,7.78
0.25,0.25,0.63,0.63,0.8977834816675461,11.6,20.0,1500.0,0.47622718726047475,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0637094842890094,0.0017562315745374023,0.0,0.0,13.90455734884667,0.0,4.118906254846658,10000.0,0.0,0.36,0.0,7.4,0.18699849409623967,0.0,100.0,7.79
0.25,0.25,0.63,0.63,0.898083905784137,11.6,20.0,1500.0,0.47627477129535345,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0641694791785248,0.0017642138482359684,0.0,0.0,13.920112889650495,0.0,4.126150316878955,10000.0,0.0,0.36,0.0,7.4,0.18759119070847344,0.0,100.0,7.8
0.25,0.25,0.63,0.63,0.8983841026554635,11.6,20.0,1500.0,0.4763223198262895,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0646290904238473,0.0017722208959704993,0.0,0.0,13.935661716631593,0.0,4.133396387750635,10000.0,0.0,0.36,0.0,7.4,0.18818490302196875,0.0,100.0,7.81
0.25,0.25,0.63,0.63,0.8986840725076402,11.6,20.0,1500.0,0.47636983280364464,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0650883188674303,0.0017802527626985575,0.0,0.0,13.951203836320179,0.0,4.140644463844093,10000.0,0.0,0.36,0.0,7.4,0.18877963126419353,0.0,100.0,7.82
0.25,0.25,0.63,0.63,0.8989838155667813,11.6,20.0,1500.0,0.4764173101777807,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0655471653517263,0.0017883094933777018,0.0,0.0,13.96673925524646,0.0,4.147894541541724,10000.0,0.0,0.36,0.0,7.4,0.18937537566261567,0.0,100.0,7.83
0.25,0.25,0.63,0.63,0.8992833320590012,11.6,20.0,1500.0,0.47646475189905946,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.066005630719189,0.0017963911329654946,0.0,0.0,13.982267979940657,0.0,4.1551466172259275,10000.0,0.0,0.36,0.0,7.4,0.1899721364447031,0.0,100.0,7.84
0.25,0.25,0.63,0.63,0.8995826222104145,11.6,20.0,1500.0,0.47651215791784274,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0664637158122705,0.0018044977264194966,0.0,0.0,13.99779001693298,0.0,4.162400687279096,10000.0,0.0,0.36,0.0,7.4,0.19056991383792374,0.0,100.0,7.85
0.25,0.25,0.63,0.63,0.8998816862465614,11.6,20.0,1500.0,0.47655952819064096,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0669214213807372,0.0018126293157620093,0.0,0.0,14.013305372236292,0.0,4.169656748376693,10000.0,0.0,0.36,0.0,7.4,0.1911687080502253,0.0,100.0,7.86
0.25,0.25,0.63,0.63,0.900180524387447,11.6,20.0,1500.0,0.47660686273326897,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.06737874728039,0.0018207859147049597,0.0,0.0,14.028814046873642,0.0,4.176914800020763,10000.0,0.0,0.36,0.0,7.4,0.19176851910128273,0.0,100.0,7.87
0.25,0.25,0.63,0.63,0.900479136856774,11.6,20.0,1500.0,0.4766541615219297,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0678356939641465,0.0018289675558699457,0.0,0.0,14.044316045200977,0.0,4.184174839825361,10000.0,0.0,0.36,0.0,7.4,0.19236934713652626,0.0,100.0,7.88
0.25,0.25,0.63,0.63,0.9007775238796908,11.6,20.0,1500.0,0.4767014245173353,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0682922621184354,0.0018371742792735043,0.0,0.0,14.059811372877638,0.0,4.191436864666208,10000.0,0.0,0.36,0.0,7.4,0.19297119235056448,0.0,100.0,7.89
0.25,0.25,0.63,0.63,0.9010756856813456,11.6,20.0,1500.0,0.4767486516801981,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0687484524296857,0.0018454061249321726,0.0,0.0,14.075300035562963,0.0,4.1987008714190255,10000.0,0.0,0.36,0.0,7.4,0.19357405493800614,0.0,100.0,7.9
0.25,0.25,0.63,0.63,0.9013736224868864,11.6,20.0,1500.0,0.4767958429712301,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0692042655843266,0.0018536631328624862,0.0,0.0,14.090782038916291,0.0,4.205966856959536,10000.0,0.0,0.36,0.0,7.4,0.19417793509345976,0.0,100.0,7.91
0.25,0.25,0.63,0.63,0.9016713345214618,11.6,20.0,1500.0,0.47684299835114363,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0696597022687868,0.0018619453430809825,0.0,0.0,14.106257388596962,0.0,4.2132348181634605,10000.0,0.0,0.36,0.0,7.4,0.194782833011534,0.0,100.0,7.92
0.25,0.25,0.63,0.63,0.90196882201022,11.6,20.0,1500.0,0.4768901177806508,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0701147631694954,0.0018702527956041984,0.0,0.0,14.121726090264312,0.0,4.22050475190652,10000.0,0.0,0.36,0.0,7.4,0.19538874888683758,0.0,100.0,7.93
0.25,0.25,0.63,0.63,0.9022660851783094,11.6,20.0,1500.0,0.47693720122046374,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0705694489728816,0.0018785855304486714,0.0,0.0,14.13718814957768,0.0,4.22777665506444,10000.0,0.0,0.36,0.0,7.4,0.19599568291397912,0.0,100.0,7.94
0.25,0.25,0.63,0.63,0.9025631242508781,11.6,20.0,1500.0,0.4769842486312947,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0710237603653745,0.0018869435876309366,0.0,0.0,14.152643572196405,0.0,4.2350505245129355,10000.0,0.0,0.36,0.0,7.4,0.19660363528756722,0.0,100.0,7.95
0.25,0.25,0.63,0.63,0.9028599394530747,11.6,20.0,1500.0,0.4770312599738558,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0714776980334024,0.0018953270071675322,0.0,0.0,14.168092363779826,0.0,4.242326357127734,10000.0,0.0,0.36,0.0,7.4,0.1972126062022105,0.0,100.0,7.96
0.25,0.25,0.63,0.63,0.9031565310100473,11.6,20.0,1500.0,0.47707823520885934,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0719312626633952,0.0019037358290749946,0.0,0.0,14.18353452998728,0.0,4.249604149784554,10000.0,0.0,0.36,0.0,7.4,0.1978225958525177,0.0,100.0,7.97
0.25,0.25,0.63,0.63,0.9034528991469443,11.6,20.0,1500.0,0.47712517429701734,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0723844549417814,0.0019121700933698608,0.0,0.0,14.198970076478108,0.0,4.256883899359121,10000.0,0.0,0.36,0.0,7.4,0.1984336044330975,0.0,100.0,7.98
0.25,0.25,0.63,0.63,0.9037490440889139,11.6,20.0,1500.0,0.47717207719904214,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0728372755549898,0.0019206298400686673,0.0,0.0,14.214399008911649,0.0,4.264165602727151,10000.0,0.0,0.36,0.0,7.4,0.1990456321385584,0.0,100.0,7.99
0.25,0.25,0.63,0.63,0.9040449660611044,11.6,20.0,1500.0,0.4772189438756458,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0732897251894495,0.0019291151091879505,0.0,0.0,14.229821332947235,0.0,4.27144925676437,10000.0,0.0,0.36,0.0,7.4,0.19965867916350907,0.0,100.0,8.0
0.25,0.25,0.63,0.63,0.9043406652886641,11.6,20.0,1500.0,0.47726577428754047,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0737418045315898,0.0019376259407442478,0.0,0.0,14.245237054244214,0.0,4.278734858346499,10000.0,0.0,0.36,0.0,7.4,0.20027274570255824,0.0,100.0,8.01
0.25,0.25,0.63,0.63,0.9046361416959897,11.6,20.0,1500.0,0.47731256865657345,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0741935142762522,0.0019461623747546342,0.0,0.0,14.260646178471108,0.0,4.286022404367036,10000.0,0.0,0.36,0.0,7.4,0.20088783194878584,0.0,100.0,8.02
0.25,0.25,0.63,0.63,0.9049313903689341,11.6,20.0,1500.0,0.4773593314057752,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0746448552536203,0.001954724451244828,0.0,0.0,14.276048711444298,0.0,4.293311892005486,10000.0,0.0,0.36,0.0,7.4,0.20150393807067832,0.0,100.0,8.03
0.25,0.25,0.63,0.63,0.9052264074928822,11.6,20.0,1500.0,0.47740606600348096,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0750958282631224,0.0019633122102385857,0.0,0.0,14.291444658946569,0.0,4.30060331837636,10000.0,0.0,0.36,0.0,7.4,0.20212106424231085,0.0,100.0,8.04
0.25,0.25,0.63,0.63,0.9055211904411508,11.6,20.0,1500.0,0.47745277488657495,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.075546434070958,0.0019719256917575417,0.0,0.0,14.3068340267244,0.0,4.307896680523952,10000.0,0.0,0.36,0.0,7.4,0.20273921064379685,0.0,100.0,8.05
0.25,0.25,0.63,0.63,0.9058157371102543,11.6,20.0,1500.0,0.4774994600439325,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.075996673413258,0.001980564935822446,0.0,0.0,14.322216820466066,0.0,4.3151919754872985,10000.0,0.0,0.36,0.0,7.4,0.2033583774557345,0.0,100.0,8.06
0.25,0.25,0.63,0.63,0.9061100547120174,11.6,20.0,1500.0,0.47754611548781767,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0764465464907886,0.001989229982438404,0.0,0.0,14.337593044823429,0.0,4.3224892002118915,10000.0,0.0,0.36,0.0,7.4,0.2039785648673601,0.0,100.0,8.07
0.25,0.25,0.63,0.63,0.9064041485640039,11.6,20.0,1500.0,0.4775927368525321,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0768960536131826,0.001997920871613702,0.0,0.0,14.35296270465911,0.0,4.329788351662243,10000.0,0.0,0.36,0.0,7.4,0.2045997730661535,0.0,100.0,8.08
0.25,0.25,0.63,0.63,0.9066980215738849,11.6,20.0,1500.0,0.4776393218359457,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0773451952285724,0.0020066376433606745,0.0,0.0,14.368325805103847,0.0,4.337089426827068,10000.0,0.0,0.36,0.0,7.4,0.20522200223735984,0.0,100.0,8.09
0.25,0.25,0.63,0.63,0.9069916764865654,11.6,20.0,1500.0,0.47768586827538273,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0777939717944067,0.0020153803376917545,0.0,0.0,14.383682351306184,0.0,4.3443924226968536,10000.0,0.0,0.36,0.0,7.4,0.20584525256605574,0.0,100.0,8.1
0.25,0.25,0.63,0.63,0.9072851128237085,11.6,20.0,1500.0,0.4777323767697818,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.07824238395263,0.0020241489946213097,0.0,0.0,14.399032348767152,0.0,4.351697336297182,10000.0,0.0,0.36,0.0,7.4,0.20646952423398224,0.0,100.0,8.11
0.25,0.25,0.63,0.63,0.9075783306821459,11.6,20.0,1500.0,0.4777788474252874,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0786904323122646,0.002032943654163363,0.0,0.0,14.414375802924889,0.0,4.359004164647375,10000.0,0.0,0.36,0.0,7.4,0.20709481742347555,0.0,100.0,8.12
0.25,0.25,0.63,0.63,0.907871331037285,11.6,20.0,1500.0,0.4778252795952969,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.079138117432044,0.002041764356331412,0.0,0.0,14.429712719121449,0.0,4.366312904757189,10000.0,0.0,0.36,0.0,7.4,0.20772113231778128,0.0,100.0,8.13
0.25,0.25,0.63,0.63,0.9081641081006318,11.6,20.0,1500.0,0.47787168001149555,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0795854457296525,0.002050611492739747,0.0,0.0,14.445043151329909,0.0,4.373623527492448,10000.0,0.0,0.36,0.0,7.4,0.20834847069401938,0.0,100.0,8.14
0.25,0.25,0.63,0.63,0.9084566771490401,11.6,20.0,1500.0,0.47791803163199714,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0800324027030725,0.0020594841872477255,0.0,0.0,14.460366978542371,0.0,4.380936098013743,10000.0,0.0,0.36,0.0,7.4,0.20897682857879563,0.0,100.0,8.15
0.25,0.25,0.63,0.63,0.9087490238772081,11.6,20.0,1500.0,0.4779643499279116,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0804790002944553,0.002068383154439338,0.0,0.0,14.475684299656777,0.0,4.388250563191652,10000.0,0.0,0.36,0.0,7.4,0.209606209210864,0.0,100.0,8.16
0.25,0.25,0.63,0.63,0.9090411482851355,11.6,20.0,1500.0,0.47801063489923906,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0809252385038013,0.0020773083943145844,0.0,0.0,14.490995114673126,0.0,4.395566923026173,10000.0,0.0,0.36,0.0,7.4,0.21023661259022441,0.0,100.0,8.17
0.25,0.25,0.63,0.63,0.9093330504333546,11.6,20.0,1500.0,0.4780568865066659,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0813711173641392,0.0020862599093864854,0.0,0.0,14.506299423920348,0.0,4.402885177333514,10000.0,0.0,0.36,0.0,7.4,0.21086803872802054,0.0,100.0,8.18
0.25,0.25,0.63,0.63,0.9096247316513533,11.6,20.0,1500.0,0.47810310388673205,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0818166376008997,0.0020952377548495247,0.0,0.0,14.52159723462292,0.0,4.410205322076862,10000.0,0.0,0.36,0.0,7.4,0.21150048786900386,0.0,100.0,8.19
0.25,0.25,0.63,0.63,0.9099161924825906,11.6,20.0,1500.0,0.4781492866864784,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0822617995106194,0.002104241953265718,0.0,0.0,14.536888549734002,0.0,4.41752735560608,10000.0,0.0,0.36,0.0,7.4,0.2121339601132221,0.0,100.0,8.2
0.25,0.25,0.63,0.63,0.9102074329270667,11.6,20.0,1500.0,0.4781954349059049,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0827066030932986,0.002113272504635067,0.0,0.0,14.552173369253602,0.0,4.424851277921172,10000.0,0.0,0.36,0.0,7.4,0.21276845546067552,0.0,100.0,8.21
0.25,0.25,0.63,0.63,0.9104984530295812,11.6,20.0,1500.0,0.4782415485288524,0.7,15.0,0.0,1.6,1.6,0.0,4.0,1.0831510484130515,0.0021223294134839893,0.0,0.0,14.567451693782733,0.0,4.432177088690476,10000.0,0.0,0.36,0.0,7.4,0.2134039739314719,0.0,100.0,8.22
