Time,M,Ma,Bn,Ba,Cy,J,c,b,d,k,e1,e2,Amax,kc,alpha,delta,g,f1,f2,Wmax,W,parameter_1,compartment1
0.99,468669.29914341413,8862.498544097954,394.86826440227384,5648.640419910265,0.0005839292998286559,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,32064.026537257105,7.1289,1.0
1.0,468454.38091418426,9094.130115374188,404.3807195972764,5790.110697179869,0.0006136506093337806,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,32639.513402885932,7.111111111111111,1.0
1.01,468234.2371350839,9331.414138692915,414.15016757838634,5935.884209768957,0.0006448799355228581,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,33224.5908051581,7.093344444444446,1.0
1.02,468008.7055333364,9574.523312870591,424.1859997326148,6086.134106985577,0.0006776998232984529,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,33819.40442238328,7.0756000000000006,1.0
1.03,467777.6169816188,9823.637521226203,434.498049831578,6241.042905017942,0.0007121981669341621,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,34424.10188768625,7.057877777777778,1.0
1.04,467540.7955785117,10078.943750485272,445.09658662582535,6400.802273338709,0.0007484680423025008,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,35038.83281076374,7.040177777777778,1.0
1.05,467298.0578168065,10340.636951329361,455.99237637350336,6565.614514862423,0.0007866086781936003,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,35663.74879980878,7.0225,1.0
1.06,467049.2126846032,10608.919936189981,467.1966735204104,6735.692297006063,0.0008267252458485336,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,36299.0034836025,7.004844444444443,1.0
1.07,466794.0607512077,10884.004324545187,478.7212900830487,6911.260312032158,0.0008689299607473043,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,36944.7525337739,6.98721111111111,1.0
1.08,466532.394194369,11166.110517130257,490.5785917163208,7092.555131418679,0.0009133419501629225,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,37601.153687227445,6.969600000000001,1.0
1.09,466263.9959057789,11455.468620722393,502.7815661703973,7279.826859679761,0.0009600883775790774,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,38268.36676873846,6.952011111111111,1.0
1.1,465988.6393430748,11752.318603231539,515.3438327514878,7473.339311559419,0.00100930451604729,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,38946.55371371553,6.934444444444444,1.0
1.11,465706.08770660753,12056.911144612372,528.2797053405875,7673.371534089227,0.0010611347092477211,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,39635.878591131404,6.916899999999999,1.0
1.12,465416.09356765606,12369.508022781703,541.6042195778878,7880.218428746198,0.001115732790551021,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,40336.50762662075,6.899377777777777,1.0
1.1300000000000001,465118.39814543666,12690.382861231275,555.3331887457044,8094.192106993358,0.0011732630907919457,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,41048.609225745415,6.881877777777778,1.0
1.1400000000000001,464812.7306686529,13019.821789579446,569.4832521312527,8315.623044328564,0.0012339011713583918,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,41772.35399742728,6.864399999999998,1.0
1.1500000000000001,464498.80775695253,13358.124083316035,584.0719222827278,8544.861229190661,0.0012978345341616683,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,42507.91477754671,6.8469444444444445,1.0
1.16,464176.3324783709,13705.603137470556,599.1176585825891,8782.277973762844,0.001365263914074183,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,43255.466652710005,6.829511111111111,1.0
1.17,463844.9938613571,14062.586971992743,614.6399040582733,9028.266785542746,0.0014364038596254532,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,44015.186984180924,6.812099999999999,1.0
1.18,463504.4655907557,14429.41957706449,630.6591890781149,9283.245984941183,0.001511484547554017,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,44787.25543198003,6.794711111111113,1.0
1.19,463154.4056669781,14806.46126714324,647.1971554876411,9547.659224627512,0.0015907520652585728,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,45571.85397914971,6.777344444444445,1.0
1.2,462794.45467817486,15194.090461608688,664.2766961927388,9821.979057689125,0.0016744708661841805,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,46369.16695618361,6.760000000000001,1.0
1.21,462424.2356438957,15592.703849680596,681.9219641682943,10106.707071867797,0.0017629239631385494,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,47179.38106562281,6.742677777777778,1.0
1.22,462043.3518028176,16002.71866855507,700.1585544199479,10402.378587085828,0.001856416372841393,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,48002.6854068155,6.725377777777777,1.0
1.23,461651.38664149045,16424.572678156783,719.0134954895618,10709.56232134058,0.001955274617708917,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,48839.27150084159,6.708099999999999,1.0
1.24,461247.9011266724,16858.727009394657,738.5154815073623,11028.866508329225,0.0020598514570114765,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,49689.3333156009,6.690844444444443,1.0
1.25,460832.4339545019,17305.66591299432,758.6948432141425,11360.937933008949,0.002170524905088181,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,50553.067291064566,6.673611111111112,1.0
1.26,460404.49812085327,17765.9002863562,779.5838397987601,11706.469796355088,0.0022877041602046458,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,51430.67236468963,6.6564000000000005,1.0
1.27,459963.5814302975,18239.967156689105,801.2166056531145,12066.200003721222,0.002411828213676864,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,52322.34999699499,6.639211111111111,1.0
1.28,459509.14229395654,18728.433999179142,823.6295135406413,12440.921075570393,0.0025433733418470873,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,53228.30419729951,6.622044444444444,1.0
1.29,459040.61052646453,19231.897925785066,846.8610931200559,12831.477620059795,0.002682851012121106,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,54148.74154962088,6.604899999999999,1.0
1.3,458557.3822560007,19750.99091253152,870.952478478601,13238.778661429735,0.0028308175430668647,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,55083.87123873439,6.587777777777779,1.0
1.31,458058.8210310362,20286.378671808357,895.9472947278435,13663.794168278288,0.0029878710102816002,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,56033.90507639216,6.570677777777776,1.0
1.32,457544.2517086225,20838.76692549529,921.892204993774,14107.570336878576,0.003154663587117518,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,56999.05752769859,6.5536,1.0
1.33,457012.96179307206,21408.90004087362,948.836770849595,14571.225249523659,0.0033318975685881374,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,57979.54573764733,6.536544444444444,1.0
1.34,456464.1946573164,21997.567985354344,976.8340690360317,15055.96638460683,0.0035203398153403447,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,58975.58955781172,6.519511111111111,1.0
1.35,455897.1500897894,22605.605775135893,1005.9406201731845,15563.088091647967,0.0037208191452698224,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,59987.41157319376,6.502500000000001,1.0
1.36,455310.97776284267,23233.900173793674,1036.2169881333548,16093.988772117842,0.003934240156996315,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,61015.23712922764,6.4855111111111095,1.0
1.37,454704.77626173856,23883.390697435436,1067.7278499819452,16650.17242405562,0.004161584324493315,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,62059.294358936015,6.468544444444445,1.0
1.3800000000000001,454077.5871242695,24555.075727383875,1100.542552537925,17233.264704872036,0.004403923982251129,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,63119.81421024308,6.4516,1.0
1.3900000000000001,453428.3918967544,25250.015535249215,1134.7353679764842,17845.019942265964,0.004662427526147989,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,64197.03047343561,6.434677777777778,1.0
1.4000000000000001,452756.1068732591,25969.337677399435,1170.38598602658,18487.335472013365,0.0049383713487100665,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,65291.17980877834,6.417777777777777,1.0
1.41,452059.5777421283,26714.242486169205,1207.5800106396032,19162.265925789656,0.0052331520607577986,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,66402.50177427764,6.400899999999999,1.0
1.42,451337.5752940395,27486.007472384987,1246.409360129848,19872.03481364522,0.005548296215333048,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,67531.23885359458,6.384044444444445,1.0
1.43,450588.78701953514,28285.995933864015,1286.973075744678,20619.05852575644,0.0058854810577510935,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,68677.63648410588,6.367211111111112,1.0
1.44,449811.8140908668,29115.6600557316,1329.3775939018124,21405.953932179953,0.006246541039334237,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,69841.94308511018,6.3504000000000005,1.0
1.45,449005.1591955083,29976.553365141008,1373.7379565426495,22235.575079258902,0.006633500725125952,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,71024.41008618043,6.333611111111111,1.0
1.46,448167.2251197598,30870.3321951873,1420.177910397137,23111.015353006704,0.007048575852097791,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,72225.29195565925,6.316844444444444,1.0
1.47,447296.2979600658,31798.772860572364,1468.8316325404548,24035.660779905687,0.0074942231542446695,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,73444.84622929676,6.300100000000001,1.0
1.48,446390.5477016168,32763.771084757573,1519.843600589448,25013.184707630644,0.007973133500321104,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,74683.33353903027,6.283377777777776,1.0
1.49,445448.00575660344,33767.36496701446,1573.3709776009412,26047.622926218162,0.008488304378736324,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,75941.01764190015,6.266677777777778,1.0
1.5,444466.56908097334,34811.73079992557,1629.583061954897,27143.35419840908,0.009043018729647133,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,77218.16544910838,6.25,1.0
1.51,443443.97234447394,35899.211519067176,1688.664358896557,28305.198765691068,0.00964094681874326,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,78515.04705520875,6.233344444444444,1.0
1.52,442377.78280568443,37032.321948783465,1750.8150171602929,29538.431127197324,0.01028614855374625,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,79831.93576743412,6.216711111111112,1.0
1.53,441265.3815273497,38213.768005315644,1816.2528783369053,30848.845684805325,0.010983137784380056,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,81169.10813515687,6.200099999999999,1.0
1.54,440103.9486688352,39446.46174105739,1885.2151382322354,32242.808944686552,0.011736942601771178,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,82526.8439794779,6.183511111111112,1.0
1.55,438890.4461610849,40733.539052805485,1957.9602308585793,33727.32024018756,0.01255316179466029,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,83905.42642294902,6.166944444444445,1.0
1.56,437621.59737635683,42078.380462346344,2034.770175463688,35310.08739803631,0.013438048575632015,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,85305.14191941918,6.1504,1.0
1.57,436293.86326210207,43484.635505551516,2115.953385716774,36999.619891084505,0.014398610579622804,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,86726.28028400886,6.133877777777777,1.0
1.58,434903.4219618522,44956.24355337641,2201.8470019309516,38805.30483607028,0.015442686571852816,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,88169.13472320688,6.117377777777777,1.0
1.59,433446.13818395225,46497.46509688687,2292.8206063969833,40737.53175251388,0.016579080455700595,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,89634.00186508968,6.100900000000001,1.0
1.6,431917.5346630339,48112.91090731662,2389.2798718015633,42807.81367636883,0.017817710305878615,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,91121.18178966096,6.084444444444445,1.0
1.61,430312.76390670193,49807.570889783456,2491.6699873660814,45028.902197387935,0.019169729379734497,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,92630.97805930684,6.068011111111112,1.0
1.62,428626.5685387208,51586.85457880787,2600.480914469364,47414.96574479258,0.02064774103522278,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,94163.69774936906,6.0516,1.0
1.6300000000000001,426853.24250146205,53456.63075934568,2716.2526361698688,49981.7693123137,0.022266016441439003,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,95719.65147882978,6.035211111111111,1.0
1.6400000000000001,424986.59482913447,55423.264464812775,2839.579969918511,52746.83755812593,0.024040691364124574,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,97299.1534411087,6.0188444444444436,1.0
1.6500000000000001,423019.89587167633,57493.67188718302,2971.1203792472566,55729.72522244865,0.02599011403056637,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,98902.52143496786,6.002499999999999,1.0
1.6600000000000001,420945.8279199004,59675.37080753521,3111.60139345982,58952.273407896195,0.028135186974730823,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,100530.07689552353,5.986177777777779,1.0
1.67,418756.43759883847,61976.529216286544,3261.8275417088175,62438.84858468257,0.03049967710575812,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,102182.14492536291,5.969877777777778,1.0
1.68,416443.06613715686,64406.03654501084,3422.69187727476,66216.74499812316,0.033110788197060134,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,103859.05432575983,5.9536,1.0
1.69,413996.28782726364,66973.56656421327,3595.186565875107,70316.55239464145,0.03599970376657268,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,105561.13762799226,5.937344444444446,1.0
1.7,411405.8519245595,69689.63674837841,3780.412240273118,74772.4790925669,0.03920204816410028,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,107288.73112475581,5.92111111111111,1.0
1.71,408660.5943850804,72565.69861824754,3979.5962388223456,79622.98254639203,0.04275894909624372,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,109042.17490166795,5.9049000000000005,1.0
1.72,405748.3631687673,75614.21406997812,4194.106526469718,84911.268167829,0.04671774489894498,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,110821.81286886887,5.888711111111111,1.0
1.73,402655.9405021115,78848.73507601983,4425.46951788209,90685.88943330411,0.051133092410470954,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,112627.99279270532,5.872544444444444,1.0
1.74,399368.9607252507,82283.98793652389,4675.389937815964,97001.41884479213,0.056068202319361465,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,114461.06632750334,5.8564,1.0
1.75,395871.82933623233,85935.95652847226,4945.773620304008,103919.20852227008,0.06159636125869279,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,116321.38904742237,5.840277777777777,1.0
1.76,392147.6439205653,89821.96381117373,5238.752819389346,111508.22487656449,0.06780268591729545,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,118209.32047838892,5.824177777777779,1.0
1.77,388178.1216247651,93960.7469761388,5556.715249560848,119845.9852428459,0.07478625487110517,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,120125.22413010875,5.8081000000000005,1.0
1.78,383943.54046555434,98372.51882337789,5902.33559798818,129019.5317899935,0.08266256799990232,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,122069.46752814953,5.7920444444444446,1.0
1.79,379422.7006601359,103079.00922708865,6278.610568302263,139126.460493053,0.0915664846583284,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,124042.4222460971,5.776011111111111,1.0
1.8,374592.914046883,108103.47857141763,6688.897481767184,150276.0172886631,0.10165567692563303,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,126044.46393777766,5.76,1.0
1.81,369430.0391876333,113470.6854885424,7136.95615551687,162590.10828265193,0.11311477345730551,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,128075.97236954443,5.74401111111111,1.0
1.82,363908.56974026473,119206.80121344514,7626.993692893833,176204.3093805694,0.1261601466654797,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,130137.33145262474,5.728044444444444,1.0
1.83,358001.80275262357,125339.2437753683,8163.711560335517,191268.71966110915,0.14104552741766885,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,132228.92927552544,5.7121,1.0
1.84,351682.1094226619,131896.40929627727,8752.353857561573,207948.5431259311,0.15806854421225833,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,134351.15813649216,5.696177777777778,1.0
1.85,344921.3168696406,138907.29172930418,9398.755064183477,226424.3112888726,0.1775781173721188,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,136504.41457601776,5.6802777777777775,1.0
1.86,337691.2726988136,146400.91881429232,10109.385293429163,246891.45453559724,0.19998312686641054,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,138689.09940939976,5.6644,1.0
1.87,329964.58524273976,154405.61118590675,10891.388962046742,269559.11049512285,0.22576195690805734,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,140905.61775934024,5.648544444444443,1.0
1.8800000000000001,321715.5912306812,162948.01242040604,11752.61318436914,294647.8817041221,0.25547304496070883,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,143154.37908858465,5.632711111111112,1.0
1.8900000000000001,312921.573464505,172051.867001016,12701.620481681535,322386.2773681584,0.2897662141949975,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,145435.79723259952,5.6168999999999984,1.0
1.9000000000000001,303564.2445028991,181736.52970639488,13747.67948619807,353005.5914952742,0.3293944421972393,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,147750.29043227647,5.601111111111111,1.0
1.9100000000000001,293631.49323816947,192015.2090300576,14900.726533508096,386733.036205005,0.37522550292197876,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,150098.28136667237,5.585344444444444,1.0
1.92,283119.3624513429,202892.97604949557,16171.290557411703,423783.0630171027,0.4282526500014041,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,152480.19718576645,5.569599999999999,1.0
1.93,272034.1468790416,214364.64884001785,17570.374324476572,464347.12279949273,0.48960277398824725,50000.0,0.1,0.09,0.5,0.4,1e-08,1e-08,20000000.0,1.0,5e-09,25.0,1e-05,1e-05,1e-05,40000000.0,154896.46954324192,5.553877777777779,1.0
