Time,Carrier_Cytosol,Carrier_RanGTP_Cytosol,RanGAP_Cytosol,RanBP1_Cytosol,RanBP1_Carrier_RanGTP_Cytosol,NTF2_Nucleus,RanGDP_Nucleus,RCC1_Nucleus,RanGTP_Nucleus,NTF2_RanGDP_Nucleus,Carrier_Nucleus,RanGDP_Cytosol,Carrier_RanGTP_Nucleus,NTF2_RanGDP_Cytosol,FRanGTP_Cytosol,FCarrier_RanGTP_Cytosol,FRanGDP_Cytosol,FNTF2_RanGDP_Cytosol,FRanBP1_Carrier_RanGTP_Cytosol,FCarrier_RanGTP_Nucleus,FRanGDP_Nucleus,FNTF2_RanGDP_Nucleus,FRanGTP_Nucleus,NTF2_Cytosol,Pipet_Cytosol,RanGTP_Cytosol,RanGAP_Kcat_FRanGTP_dephosphorylation,Vmax_RanGTP_dephosphorylation_FRanGTP_dephosphorylation,RanGAP_Kcat_dephosphorylationF,Vmax_dephosphorylation_dephosphorylationF,RanGAP_Kcat_RanGTP_dephosphorylation,Vmax_RanGTP_dephosphorylation_RanGTP_dephosphorylation,RanGAP_Kcat_dephosphorylation,Vmax_dephosphorylation_dephosphorylation,kinj,start,tau,ar_for_Microinj,Cytosol,EC,Nucleus,Nuc_membrane,PM,Carrier_FRanGTP_binding,FRanGTP_dephosphorylation,dephosphorylationF,FRanGTP_Carrier_binding,NTF2_FRanGDP_Unbinding,RanBP1_bindingF,NTF2_FRanGDP_unbinding,Microinj,FRanGDP_to_FRanGTP,RanGTP_dephosphorylation,RanGTP_Carrier_binding,NTF2_RanGDP_Unbinding,dephosphorylation,RanGDP_to_RanGTP,NTF2_RAN_Nuc_Exchange,NTF2_RanGDP_unbinding,Carrier_RanGTP_binding,NTF2_FRAN_Nuc_Exchange,RanBP1_binding,Carrier_RanGTP_flux,NTF2_flux,NTF2_RanGDP_flux,Carrier_flux,FRanGDP_flux,Carrier_FRanGTP_flux,FNTF2_RanGDP_flux,FRanGTP_flux,RanGDP_flux,RanGTP_flux
8.71,11.725577304714186,0.0017318407600820569,0.5,2.913207898873849,0.0789235065779468,0.5967872545411811,0.03947403185839281,0.4,0.01141430332004601,0.820632287252151,10.573278607215173,2.219067402563497,10.949697832572229,1.3225964727029378,0.0,0.00019958277799607884,0.2740816549319572,0.16040534506161067,0.007868594551000639,1.2764939434581872,0.004328656774821196,0.08258045805494542,0.0013756449889766307,0.01699818208371768,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.05391065709384288,0.07270987416357344,0.06487562497998195,0.054208315258235946,-0.0211894316796714,0.0,0.002342130332282732,0.0,0.45704125739038515,0.4655199947243318,0.46523793197510044,0.02097546938277909,0.14535418692071675,-0.12424220506618307,0.0,0.023460933654978495,0.46505946489730043,-0.4650563652549668,-0.5304656974516982,0.4592614700416946,0.5271370215224277,0.0,-0.054215442102875495,0.07120422740999327,-0.0,0.0,-0.0
8.72,11.725497511374975,0.001731809810326794,0.5,2.913206708136733,0.078921724553217,0.5967716823999614,0.039477370037874035,0.4,0.011414224529661803,0.820683315652369,10.573214676344026,2.2190645683531103,10.949501893198553,1.3226589775771969,0.0,0.00019965395471287117,0.2739721463331649,0.1603421403245282,0.0078715673128462,1.2769461560697144,0.004326929801679944,0.08254500179594706,0.0013760130995606817,0.016998881946541124,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.053930658442745145,0.07268054903403542,0.06486666640447553,0.05422754036113328,-0.02118078850959921,0.0,0.0023411359489897633,0.0,0.4570574565345049,0.46551421897568357,0.4652290563298461,0.020976661384014997,0.14535919354501428,-0.12424636006287611,0.0,0.023451476959260645,0.46505113338949344,-0.4650480433018644,-0.5304508097272073,0.4592719701978647,0.5271297649888678,0.0,-0.0542346485246356,0.07117883952933227,-0.0,0.0,-0.0
8.73,11.725417901632305,0.0017317789559849646,0.5,2.9132055197184363,0.07891994796205173,0.596756148788803,0.03948069989024655,0.4,0.011414146051957697,0.8207342127184157,10.573150888996791,2.219061703219231,10.949306553312708,1.3227213199017778,0.0,0.00019972494486016225,0.27386292693653996,0.16027909967422,0.00787453232230828,1.2773971820748087,0.004325207253514703,0.08250963834105855,0.0013763802478648573,0.0169995802722684,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.053950607361508106,0.07265129914970939,0.06485773182005866,0.05424671501805436,-0.021172167435262842,0.0,0.0023401441650270326,0.0,0.45707361317576184,0.4655084555447506,0.46522020768541283,0.02097785038919655,0.14536418698726722,-0.12425050408571837,0.0,0.023442044512707545,0.4650428273697371,-0.46503974681022736,-0.5304359586613109,0.4592824417940697,0.5271225267871577,0.0,-0.05425380454871365,0.07115351686723104,-0.0,0.0,-0.0
8.74,11.725338475050084,0.0017317481967923213,0.5,2.913204333614251,0.07891817678941289,0.5967406536216466,0.039484021434592946,0.4,0.011414067886007167,0.820784978772434,10.573087244822997,2.219058807306784,10.949111811260403,1.3227835000837576,0.0,0.0001997957489183641,0.27375399598216416,0.16021622270019142,0.007877489599132455,1.2778470245338411,0.004323489119528411,0.08247436745419678,0.001376746436372068,0.017000277064317046,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.053970503985104126,0.0726221243271208,0.06484882116559404,0.05426583935910208,-0.021163568402813675,0.0,0.002339154973779319,0.0,0.4570897274225094,0.4655027044134319,0.4652113859674661,0.02097903640531384,0.14536916728138702,-0.12425463716365967,0.0,0.023432636256267816,0.46503454676769906,-0.465031475709795,-0.5304211441721444,0.45929288490801845,0.5271153068781281,0.0,-0.05427291030509008,0.07112825926411552,-0.0,0.0,-0.0
8.75,11.7252592311933,0.0017317175324854071,0.5,2.9132031498194775,0.07891641102030768,0.5967251968125762,0.03948733468995941,0.4,0.0114139900308865,0.8208356141357882,10.573023743473179,2.2190558807600116,10.948917665392276,1.3228455185291714,0.0,0.000199866367366552,0.27364535271235013,0.16015350899299718,0.007880439163011031,1.2782956864986343,0.004321775388949755,0.08243918889991284,0.0013771116675582507,0.0170009723260975,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.05399034844813443,0.0725930243832515,0.0648399343802924,0.054284913514016084,-0.021154991358501563,0.0,0.0023381683686485837,0.0,0.45710579938279505,0.46549696556355835,0.4652025911018928,0.020980219439343455,0.14537413446119485,-0.1242587593256144,0.0,0.02342325213103592,0.4650262915132563,-0.4650232299305153,-0.5304063661779801,0.45930329961717864,0.5271081052226448,0.0,-0.054291965923382285,0.07110306656079139,-0.0,0.0,-0.0
8.76,11.725180169628025,0.0017316869628015554,0.5,2.9132019683294246,0.07891465063978872,0.5967097782758201,0.03949063967535572,0.4,0.011413912485674808,0.8208861191290652,10.572960384598879,2.219052923722471,10.94872411406389,1.3229073756430119,0.0,0.0001999368006824643,0.2735369963716417,0.1600909581442411,0.00788338103358306,1.2787431710124597,0.004320066051033176,0.08240410244339193,0.001377475943892371,0.017001666061013068,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.05401014088482922,0.0725639991355413,0.06483107140371674,0.054303937612172754,-0.021146436248674755,0.0,0.0023371843430539593,0.0,0.45712182916436866,0.46549123897688593,0.46519382301480305,0.020981399498248506,0.14537908856042175,-0.12426287060046529,0.0,0.02341389207825228,0.465018061536495,-0.46501500940254603,-0.5303916245972298,0.45931368599877553,0.527100921781608,0.0,-0.05431097153284447,0.07107793859844402,-0.0,0.0,-0.0
8.77,11.725101289921406,0.0017316564874788898,0.5,2.913200789139408,0.07891289563295402,0.5966943979257503,0.03949393640975525,0.4,0.011413835249454014,0.8209364940720734,10.57289716785263,2.2190499363370346,10.948531155635724,1.3229690718292297,0.0,0.00020000704934250248,0.27342892620681347,0.16002856974657625,0.007886315230434336,1.2791894811100393,0.00431836109505886,0.08236910785045337,0.00137783926783642,0.01700235827245994,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.05402988142904779,0.07253504840188668,0.0648222321757847,0.054322911782585095,-0.021137903019778973,0.0,0.0023362028904317382,0.0,0.45713781687467236,0.4654855246350942,0.46518508163252825,0.020982576588978626,0.1453840296127087,-0.12426697101706105,0.0,0.023404556039303404,0.4650098567677107,-0.4650068140562531,-0.5303769193484422,0.45932404412979344,0.527093756515956,0.0,-0.05432992726236771,0.07105287521863869,-0.0,0.0,-0.0
8.78,11.725022591641673,0.001731626106256325,0.5,2.913199612244752,0.07891114598494697,0.5966790556768826,0.03949722491209497,0.4,0.01141375832130886,0.8209867392838436,10.572834092887971,2.2190469187458928,10.948338788473194,1.3230306074907339,0.0,0.00020007711382173123,0.27332114146687103,0.15996634339370489,0.007889241773097392,1.2796346198175443,0.004316660510332745,0.0823342048875507,0.0013782016418454179,0.017003048963827178,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.05404957021427844,0.07250617200064378,0.06481341663677215,0.05434183615390296,-0.021129391618357297,0.0,0.002335224004235356,0.0,0.45715376262084306,0.46547982251978937,0.4651763668816231,0.020983750718469973,0.14538895765160664,-0.12427106060421873,0.0,0.023395243955721998,0.46500167713740803,-0.46499864382221273,-0.5303622503503049,0.4593343740869747,0.5270866093866639,0.0,-0.05434883324047993,0.07102787626332024,-0.0,0.0,-0.0
8.790000000000001,11.724944074358136,0.001731595818873566,0.5,2.9131984376407885,0.07890940168095635,0.5966637514438772,0.03950050520127547,0.4,0.0114136817003269,0.8210368550826282,10.572771159359446,2.2190438710905496,10.948147010946633,1.3230919830293906,0.0,0.00020014699459387837,0.273213641403051,0.15990427868037854,0.007892160681051499,1.280078590152597,0.004314964286186518,0.0822993933217715,0.0013785630683674117,0.017003738138496736,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.05406920737363871,0.07247736975062649,0.06480462472731652,0.05436071085441283,-0.02112090199104965,0.0,0.0023342476779353843,0.0,0.45716966650971785,0.4654741326125045,0.4651676786888639,0.020984921893645304,0.14539387271057652,-0.12427513939072558,0.0,0.023385955769187113,0.4649935225763012,-0.46499049863120956,-0.5303476175216436,0.45934467594682005,0.5270794803547393,0.0,-0.05436768959534596,0.07100294157481349,-0.0,0.0,-0.0
8.8,11.724865737641187,0.0017315656250711084,0.5,2.9131972653228573,0.07890766270621631,0.5966484851415375,0.039503777296160864,0.4,0.011413605385598513,0.8210868417859019,10.5727083669226,2.2190407935118266,10.947955821431302,1.3231531988460246,0.0,0.00020021669213133477,0.27310642526882095,0.15984237520239786,0.007895071973722675,1.280521395124269,0.004313272411977617,0.08226467292083758,0.001378923549843475,0.017004425799843438,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.0540887930398754,0.07244864147110823,0.06479585638842067,0.05437953601203795,-0.02111243408459215,0.0,0.002333273905019513,0.0,0.4571855286478298,0.46546845489469435,0.4651590169812497,0.02098609012141391,0.14539877482298957,-0.12427920740533696,0.0,0.023376691421524265,0.46498539301531344,-0.46498237841423756,-0.530333020781422,0.4593549497855891,0.5270723693812278,0.0,-0.05438649645476743,0.07097807099582279,-0.0,0.0,-0.0
8.81,11.724787581062289,0.001731535524590238,0.5,2.913196095286306,0.07890592904600642,0.5966332566848112,0.039507041215578936,0.4,0.011413529376216891,0.8211366997103607,10.572645715233971,2.21903768614986,10.947765218307383,1.3232142553404178,0.0,0.00020028620690515456,0.2729994923198793,0.15978063255661282,0.007897975670483674,1.280963037733082,0.004311584877089227,0.0822300434531048,0.00137928308870771,0.017005111951234993,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.054108327345364575,0.07241998698182163,0.06478711156145445,0.05439831175433832,-0.021103987845817015,0.0,0.002332302678992543,0.0,0.45720134914140736,0.46546278934773877,0.4651503816860019,0.020987255408671683,0.14540366402212695,-0.12428326467678046,0.0,0.023367450854705523,0.46497728838557745,-0.4649742831025001,-0.5303184600487418,0.45936519567929923,0.5270652764272105,0.0,-0.0544052539461829,0.0709532643694325,-0.0,0.0,-0.0
8.82,11.724709604193997,0.0017315055171730316,0.5,2.9131949275264906,0.07890420068565158,0.59661806598879,0.03951029697832103,0.4,0.011413453671278039,0.8211864291719235,10.572583203951112,2.2190345491441033,10.947575199959985,1.3232751529113111,0.0,0.00020035553938505495,0.27289284181415563,0.15971905034092246,0.007900871790653992,1.2814035209710075,0.004309901670930286,0.08219550468756327,0.0013796416873872452,0.017005796596031988,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.05412781042211174,0.07239140610295983,0.06477839018816017,0.054417038208510606,-0.02109556322165182,0.0,0.002331333993376369,0.0,0.45721712809637566,0.4654571359529389,0.4651417727305642,0.020988417762301127,0.14540854034118042,-0.12428731123375428,0.0,0.023358234010849674,0.464969208618435,-0.4649662126274092,-0.5303039352428436,0.45937541370372686,0.527058201453804,0.0,-0.05442396219666774,0.07092852153910648,-0.0,0.0,-0.0
8.83,11.72463180660994,0.001731475602562356,0.5,2.9131937620387744,0.07890247761052215,0.596602912968709,0.03951354460314209,0.4,0.011413378269880781,0.8212360304857305,10.572520832732565,2.2190313826333243,10.947385764779145,1.3233358919564024,0.0,0.0002004246900394163,0.2727864730118103,0.1596576281542752,0.00790376035349987,1.2818428478214672,0.00430822278293548,0.0821610563938371,0.0013799993483022373,0.017006479737587885,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.05414724240175184,0.07236289865517562,0.06476969221065365,0.05443571550138832,-0.021087160159119146,0.0,0.002330367841709973,0.0,0.45723286561834847,0.46545149469152003,0.46513319004260284,0.02098957718917133,0.14541340381325168,-0.12429134710492852,0.0,0.023349040832222324,0.4649611536454373,-0.4649581669205867,-0.5302894462831051,0.45938560393440636,0.5270511444221634,0.0,-0.05444262133293419,0.0709038423486886,-0.0,0.0,-0.0
8.84,11.724554187884825,0.0017314457805018692,0.5,2.913192598818528,0.0789007598060338,0.5965877975399478,0.039516784108760646,0.4,0.011413303171126762,0.8212855039661441,10.572458601237882,2.219028186755608,10.947196911159825,1.323396472872348,0.0,0.0002004936593352821,0.27268038517523474,0.15959636559666854,0.00790664137823428,1.282281021259333,0.0043065482025652435,0.08212669834218468,0.0013803560738658695,0.01700716137924903,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.054166623415549356,0.07233446445958336,0.06476101757142888,0.054454343759441574,-0.021078778605336163,0.0,0.002329404217549405,0.0,0.4572485618126444,0.4654458655446283,0.46512463355000666,0.020990733696138023,0.14541825447135315,-0.1242953723189466,0.0,0.023339871261236034,0.4649531233983446,-0.4649501459138634,-0.530274993089043,0.45939576644663055,0.5270441052934748,0.0,-0.05446123148133138,0.07087922664240233,-0.0,0.0,-0.0
8.85,11.724476747594444,0.001731416050736019,0.5,2.9131914378611317,0.07889904725764764,0.5965727196180295,0.03952001551385883,0.4,0.011413228374120439,0.8213348499267485,10.572396509127614,2.2190249616483544,10.9470086375019,1.3234568960547617,0.0,0.00020056244773835902,0.2725745775690513,0.15953526226914924,0.007909514884016946,1.2827180442509258,0.004304877919305763,0.08209243030349844,0.0013807118664843536,0.017007841524354653,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.05418595359439835,0.07230610333775891,0.06475236621336072,0.05447292310877735,-0.021070418507514194,0.0,0.0023284431144677763,0.0,0.4572642167842765,0.4654402484933331,0.4651161031808866,0.020991887290043587,0.14542309234840753,-0.12429938690442549,0.0,0.023330725240450413,0.46494511780912673,-0.4649421495392787,-0.5302605755803119,0.45940590131545106,0.5270370840289639,0.0,-0.05447979276784527,0.07085467426485093,-0.0,0.0,-0.0
8.86,11.724399485315665,0.0017313864130100443,0.5,2.913190279161972,0.07889733995087013,0.5965576791186211,0.03952323883708237,0.4,0.011413153877969085,0.8213840686803504,10.572334556063316,2.21902170744828,10.946820942210186,1.3235171618982153,0.0,0.00020063105571301685,0.27246904946011324,0.15947431777381327,0.007912380889954326,1.283153919754018,0.004303211922668973,0.08205825204930499,0.0013810667285569273,0.017008520176236854,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.054205233068822564,0.07227781511173881,0.06474373807970818,0.0544914536751393,-0.02106207981295824,0.0,0.0023274845260552474,0.0,0.457279830637948,0.46543464351862385,0.4651075988635764,0.02099303797771705,0.14542791747724806,-0.1243033908899569,0.0,0.02332160271257227,0.4649371368099625,-0.464934177729082,-0.5302461936767044,0.45941600861567694,0.5270300805898894,0.0,-0.05449830531809872,0.07083018506101747,-0.0,0.0,-0.0
8.870000000000001,11.72432240062644,0.001731356867069974,0.5,2.9131891227164437,0.07889563787125316,0.5965426759575337,0.03952645409704059,0.4,0.011413079681782793,0.8214331605389776,10.57227274170754,2.2190184242914173,10.94663382369441,1.323577270796239,0.0,0.00020069948372228853,0.2723638001175049,0.1594135317138058,0.007915239415099619,1.2835886507178311,0.004301550202192558,0.08202416335176509,0.0013814206624758565,0.017009197338220622,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.05422446196897547,0.07224959960402257,0.06473513311411727,0.054509935583907876,-0.021053762469066564,0.0,0.0023265284459190122,0.0,0.45729540347806263,0.4654290506014118,0.4650991205266325,0.020994185765974106,0.14543272989061867,-0.12430738430410772,0.0,0.023312503620455713,0.4649291803332402,-0.46492623041573117,-0.5302318472981518,0.45942608842187704,0.52702309493755,0.0,-0.05451676925735142,0.07080575887626471,-0.0,0.0,-0.0
8.88,11.724245493105796,0.0017313274126626282,0.5,2.9131879685199498,0.07889394100439397,0.5965277100507221,0.03952966131230641,0.4,0.01141300578467447,0.8214821258138806,10.572211065723842,2.219015112313114,10.946447280369238,1.3236372231413203,0.0,0.0002007677322278701,0.27225882881254154,0.15935290369332125,0.007918090478452768,1.284022240083036,0.004299892747439954,0.08199016398367358,0.0013817736706264346,0.017009873013623816,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.05424364042464034,0.07222145663757204,0.06472655126062454,0.05452836896010023,-0.021045466423330283,0.0,0.002325574867683288,0.0,0.45731093540871126,0.46542346972252524,0.4650906680988334,0.02099533066161715,0.14543752962117387,-0.12431136717542088,0.0,0.02330342790710227,0.4649212483115573,-0.4649183075318939,-0.5302175363647228,0.45943614080837747,0.5270161270332764,0.0,-0.0545351847104999,0.07078139555633527,-0.0,0.0,-0.0
8.89,11.724168762333845,0.001731298049535617,0.5,2.913186816567901,0.07889224933593517,0.5965127813142853,0.03953286050141633,0.4,0.011412932185759842,0.8215309648155315,10.57214952777678,2.219011771648034,10.946261310654245,1.323697019324905,0.0,0.0002008358016901208,0.2721541348187693,0.1592924333176032,0.007920934098960455,1.284454690781755,0.0042982395480003445,0.08195625371845953,0.001382125755386982,0.017010547205757183,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.05426276856523032,0.07219338603581221,0.06471799246366,0.054546753928370294,-0.0210371916233329,0.0,0.002324623784989307,0.0,0.4573264265336895,0.4654179008627133,0.4650822415091805,0.020996472671435246,0.1454423167014789,-0.12431533953241611,0.0,0.023294375515661037,0.4649133406777204,-0.4649104090104464,-0.5302032607966248,0.4594461658492634,0.527009176838437,0.0,-0.05455355180207763,0.07075709494735141,-0.0,0.0,-0.0
8.9,11.724092207891776,0.0017312687774373408,0.5,2.9131856668557154,0.07889056285156482,0.5964978896644657,0.03953605168287046,0.4,0.01141285888415745,0.8215796778536245,10.572088127531913,2.219008402430157,10.946075912973944,1.3237566597373964,0.0,0.00020090369256806298,0.27204971741196543,0.1592321201929445,0.007923770295516105,1.2848860057375586,0.004296590593488663,0.08192243233018609,0.0013824769191288465,0.017011219917924345,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.054281846519788485,0.07216538762263137,0.06470945666805034,0.054565090613008765,-0.0210289380167498,0.0,0.0023236751914952965,0.0,0.4573418769564802,0.46541234400264564,0.46507384068689794,0.020997611802204195,0.1454470911640098,-0.12431930140359028,0.0,0.02328534638942873,0.46490545736474553,-0.4649025347844745,-0.5301890205142034,0.459456163618378,0.527002244314436,0.0,-0.054571870656254864,0.07073285689581527,-0.0,0.0,-0.0
8.91,11.724015829361857,0.0017312395961169914,0.5,2.91318451937882,0.07888888153701629,0.5964830350176499,0.03953923487513249,0.4,0.011412785878988653,0.8216282652370757,10.572026864655806,2.2190050047927787,10.945891085757763,1.3238161447681562,0.0,0.00020097140531938213,0.271945575870138,0.15917196392668712,0.007926599086959878,1.2853161878654693,0.004294945873545593,0.08188869959355057,0.0013828271642164034,0.017011891153421808,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.05430087441698795,0.07213746122238165,0.0647009438190222,0.05458337913794309,-0.021020705551347944,0.0,0.0023227290808764747,0.0,0.4573572867802673,0.46540679912290805,0.46506546556143197,0.020998748060686506,0.14545185304115346,-0.12432325281741885,0.0,0.02327634047184989,0.46489759830585786,-0.46489468478727297,-0.5301748154379418,0.4594661341893232,0.5269953294227107,0.0,-0.054590141396838765,0.07070868124860863,-0.0,0.0,-0.0
8.92,11.723939626327441,0.0017312105053245504,0.5,2.9131833741326494,0.07888720537806838,0.5964682172903684,0.039542410096629725,0.4,0.011412713169377624,0.8216767272740233,10.571965738816013,2.2190015788685113,10.945706827440064,1.3238754748055037,0.0,0.00020103894040042692,0.27184170947352615,0.15911196412722237,0.007929420492078681,1.2857452400719582,0.004293305377837568,0.0818550552838844,0.0013831764930070554,0.017012560915538953,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.05431985238513184,0.07210960665987909,0.06469245386220468,0.05460161962673749,-0.021012494174985435,0.0,0.0023217854468250347,0.0,0.45737265610792005,0.46540126620400724,0.4650571160624519,0.020999881453631433,0.14545660236520772,-0.12432719380235698,0.0,0.023267357706516927,0.4648897634344921,-0.4648868589523459,-0.5301606454884621,0.45947607763545883,0.5269884321247409,0.0,-0.054608364147273346,0.07068456785299318,-0.0,0.0,-0.0
8.93,11.723863598372956,0.0017311815048107902,0.5,2.913182231112645,0.07888553436054531,0.5964534363992956,0.039545577365753044,0.4,0.011412640754451357,0.8217250642718272,10.571904749681106,2.2189981247892816,10.945523136460126,1.3239346502367164,0.0,0.00020110629826620912,0.27173811750459986,0.15905212040399064,0.007932234529606157,1.2861731652549466,0.0042916690960567725,0.08182149917715317,0.001383524907851232,0.01701322920755804,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.054338780552153465,0.07208182376040506,0.06468398674363313,0.05461981220259293,-0.021004303835611023,0.0,0.002320844283050135,0.0,0.4573879850420127,0.46539574522636196,0.4650487921198499,0.02100101198777497,0.1454613391683813,-0.12433112438683912,0.0,0.02325839803717028,0.4648819526842917,-0.4648790572134064,-0.5301465105865242,0.459485994029904,0.5269815523820347,0.0,-0.05462653903063945,0.07066051655661021,-0.0,0.0,-0.0
8.94,11.723787745083913,0.0017311525943272735,0.5,2.913181090314257,0.07888386847031659,0.5964386922612497,0.03954873670085694,0.4,0.011412568633339658,0.8217732765370698,10.57184389692065,2.2189946426863334,10.945340011262155,1.3239936714480292,0.0,0.00020117347937040366,0.2716347992480602,0.1589924323674816,0.007935041218222697,1.2865999663038061,0.004290037017921137,0.08178803104995659,0.0013838724110923912,0.017013896032754213,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.05435765904561635,0.07205411234970574,0.06467554240975187,0.05463795698834718,-0.02099613448126375,0.0,0.0023199055832778858,0.0,0.4574032736848058,0.4653902361703133,0.46504049366374006,0.021002139669839902,0.1454660634827942,-0.12433504459928015,0.0,0.023249461407698506,0.4648741659891098,-0.46487127950437673,-0.5301324106530261,0.45949588344553494,0.5269746901561401,0.0,-0.05464466616965487,0.07063652720748087,-0.0,0.0,-0.0
8.950000000000001,11.723712066046899,0.0017311237736263537,0.5,2.913179951732944,0.0788822076932972,0.5964239847931927,0.03955188812025949,0.4,0.011412496805175153,0.8218213643755548,10.571783180205207,2.2189911326902254,10.945157450295287,1.3240525388246354,0.0,0.0002012404841653486,0.2715317539908392,0.15893289962923415,0.007937840576555425,1.287025646099358,0.004288409133174344,0.08175465067952851,0.0013842190050670172,0.017014561394395493,0.0,0.0,6.0,3.0,6.0,3.0,6.0,3.0,6.0,3.0,25.0,1.0,0.4,0.0,1.0,1.40845070422535,0.408450704225352,0.245070422535211,1.40845070422535,0.0,0.0,0.05437648799271425,0.0720264722539924,0.06466712080741727,0.05465605410647474,-0.020987986060072353,0.0,0.0023189693412513403,0.0,0.45741852213825485,0.46538473901611477,0.4650322206244599,0.021003264506535755,0.14547077534047723,-0.12433895446807645,0.0,0.023240547762138405,0.4648664032830086,-0.4648635257593887,-0.5301183456090038,0.4595057459549876,0.5269678454086405,0.0,-0.05466274568667414,0.07061259965400611,-0.0,0.0,-0.0
