Time,cLc,cLm,cLn,cP7c,cP7m,cP7n,cP9c,cP9m,cP9n,cPn,cTc,cTm,cTn,cXc,cXm,cXn,cYc,cYm,cYn,q1,n1,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,g2,g3,m4,k4,p2,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,m12,k10,r3,r4,m5,m6,k5,m7,m8,k6,n3,g4,m9,k7,p4,r7,r8,m13,k11,m14,k12,p5,k13,q3,m15,g7,g8,n6,g9,m16,k14,p6,r9,r10,m17,k15,m18,k16,n7,g10,m19,k17,p7,r11,r12,m20,k18,m21,k19,ld,lmax,a,b,c,d,e,f,h,i,j,k,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31a,R31b,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45
5.3500000000000005,5.475109875359337,0.38862251396568187,5.617829790075541,38.33813695059615,5.123132806972093,4.021754201594001,8.642913594171487,1.3485560276849105,5.4042516764529775,0.7612642804292077,0.06017459779209114,0.09693613444510028,3.105358061635487,13.031847015523445,5.93605167478743,32.34125057946487,3.118512446164702,0.17607995719820654,0.47035215089983373,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.23282371749985897,0.3255189342802122,2.9305246533124136,54.41054691934601,54.179474061446534,3.5184670528088398,1.0550516610998324,0.12557740895338815,0.14252772574903613,0.14009210150005894,0.8882191856297197,0.7946611279725212,0.058014681926742424,0.6920440451795304,0.13877554404891848,0.9739462400069755,18.68253543605848,404.0928154420525,404.3917631205708,20.326800020679443,2.9335313669178196,0.09914948575305399,0.03670536068360828,0.5035710695911509,17.884668878754567,17.558292828305884,0.4850427203407755,0.37361805720965174,0.5,0.46577972465553336,0.0,2.529417308647201,2.7110400732292463,10.373319307557093,126.50051668218705,123.74294197632484,4.779709923929553,2.455664688833843,0.654892248145861,0.7841513257878718,1.4738368826568387,84.53115211643481,83.5373011391072,0.08038996133313776,0.7387342329903681
5.36,5.4669166391853175,0.3876965244520966,5.6095863469211595,38.36646945180934,5.121309493477838,4.024770399202359,8.64690408782162,1.3472606711748152,5.406799478350788,0.7616058381938818,0.06005992480893023,0.09676710010775594,3.099378699829179,13.018371611904723,5.9277007508055375,32.30886947939799,3.1154452838148705,0.17670702155298673,0.4698814196650782,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.23230600742879534,0.32481026882539676,2.92354195158837,54.329124176895846,54.099972646977044,3.5140234297313677,1.0538617340814402,0.12542730449557432,0.1422841290073221,0.13984781307572888,0.8865265321271765,0.7931310092862869,0.05790628056736914,0.6907821391835238,0.137779662738929,0.9728064968096881,18.656252573010267,403.6749687791028,403.98687308344455,20.317914238961638,2.931819593381159,0.0998056295655342,0.03683468448376742,0.5053644109393868,17.867078702678285,17.540720384239336,0.4845909200189285,0.37326261214153267,0.5,0.46590756819634177,0.0,2.527293258311153,2.710333225557512,10.369627462393927,126.59400260319008,123.83574555081788,4.780912281023616,2.456928292204614,0.6536461862961491,0.7834563695172245,1.4724211875269555,84.57018074053057,83.57668429650298,0.08042146181288543,0.739052555390528
5.37,5.458717279211589,0.3867724468361454,5.6013356451069525,38.39474608768258,5.119472009075345,4.02778077360313,8.650883639436534,1.345959814016585,5.409340541703536,0.7619461203361025,0.059945518232142565,0.09659900096497467,3.093410327043041,13.004851880385372,5.919351299335575,32.27637611415267,3.1124007905536306,0.1773393688476377,0.46941407152244036,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.2317899337186052,0.3241027751395005,2.9165736671020053,54.247640577348925,54.02040122854047,3.5095744042193524,1.0526699487145221,0.12527858189015453,0.14204186320986395,0.1396048761945814,0.8848378109691868,0.7916037026903142,0.05779812300135806,0.6895222949805119,0.13679022452382186,0.9716664145511799,18.629974344398853,403.25574759217767,403.58057929375354,20.308988549588403,2.9301004455823327,0.10046584958887275,0.03696508791576011,0.5071728609673591,17.849618533825073,17.52327423133985,0.4841424123305653,0.3729096868073459,0.5,0.46603489001353793,0.0,2.525163821024843,2.709620748047017,10.365906923975759,126.68730419091743,123.92836995453054,4.782111100028245,2.4581888633966056,0.6523991613296038,0.7827583581253278,1.4709994807387257,84.60910234714508,83.61596329149074,0.08045287153661591,0.739370010181702
5.38,5.450511902036619,0.38585028571021723,5.593077794572751,38.422966658272756,5.117620356262538,4.030785303490881,8.654852218452898,1.3446534771976157,5.411874846694509,0.7622851320781073,0.05983137793754324,0.09643183753492464,3.087452933865967,12.991287974445394,5.911003387834985,32.24377085068154,3.1093790476426277,0.17797702914830338,0.4689501184737751,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.23127549439317507,0.3233964583684338,2.909619834483606,54.16609718005951,53.94076086641852,3.5051200280256016,1.0514763179258533,0.1251312446837255,0.1418009293809604,0.1393632916054731,0.8831530203226945,0.790079205776301,0.05769020916652273,0.6882645119251037,0.13580719873494634,0.9705260023509185,18.603700962533047,402.8351566404002,403.1728863398369,20.30002292951833,2.9283739261875383,0.10113016591571476,0.037096576931001206,0.5089965056612329,17.832288838230472,17.50595481763787,0.4836972102782639,0.3725592910199766,0.5,0.46616169257981116,0.0,2.523029008608961,2.7089026384640285,10.362157697360386,126.78042078563678,124.02081453192882,4.783306381084873,2.459446397345853,0.6511511919695017,0.7820573015300628,1.4695717852292742,84.64791663735673,83.65513781774972,0.08048419030014706,0.7396865950957371
5.39,5.442300614088047,0.3849300455927626,5.584812905112002,38.451130963720416,5.115754537678528,4.033783967568022,8.658809794467475,1.3433416817965977,5.414402373605267,0.7626228786179065,0.059717503803368654,0.09626561036042867,3.081506510898923,12.977680048215758,5.902657083337674,32.21105405763392,3.1063801368928003,0.17862003266769622,0.4684895726027218,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.23076268744408013,0.32269132360555164,2.9026804878059043,54.084495042684196,53.861052619481164,3.500660352907317,1.0502808546570381,0.1249852964693731,0.1415613285791568,0.13912306009289152,0.8814721583903837,0.7885575161390344,0.05758253900281313,0.6870087893710626,0.13483055470195496,0.9693852692879388,18.57743263838866,402.41320070307904,402.76379883124883,20.291017355859463,2.926640037926123,0.10179859865971176,0.03722915750717717,0.5108354314263445,17.81509008508021,17.488762594216865,0.48325532694302437,0.37221143465236495,0.5,0.4662879783537127,0.0,2.5208888329726626,2.7081788946040914,10.358379787891483,126.87335172789189,124.11307862771991,4.784498124334203,2.4607008889964783,0.6499022969236676,0.7813532096989084,1.4681381240355016,84.68662331380969,83.69420757047814,0.08051541790057894,0.7400023078769592
5.4,5.434083521619453,0.38401173092832647,5.576541086368385,38.47923880425181,5.113874556104248,4.036776744545018,8.66275633723778,1.3420244489830813,5.416923102816062,0.7629593651294493,0.05960389571028949,0.09610032000904295,3.0755710487552657,12.964028256474444,5.894312452452936,32.17822610534621,3.103404140666711,0.17926840976540342,0.46803244607505406,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.23025151083084752,0.32198737589153337,2.895755660584324,54.002835221149795,53.781277545153976,3.4961954306244896,1.0490835718641351,0.12484074088695268,0.1413230618973671,0.13888418247706888,0.8797952234108701,0.7870386313764726,0.05747511245232883,0.6857551266713768,0.1338602617552061,0.96824422440058,18.551169581605123,401.9898845795852,402.3533213986385,20.2819718058707,2.924898783590792,0.10247116795426012,0.03736283564825925,0.5126897250880773,17.79802274672359,17.471698015226377,0.48281677548455687,0.371866127637732,0.5,0.46641374977976796,0.0,2.51874330611353,2.7074495142923043,10.354573201199882,126.96609635850926,124.20516158685894,4.785686329916162,2.461952333300696,0.6486524948837952,0.780646092648813,1.4666985202936096,84.72522208072039,83.73317224639985,0.08054655413629729,0.7403171462822171
5.41,5.4258607307071305,0.3830953460875816,5.568262447832429,38.50728998018086,5.1119804144630985,4.039763613140595,8.666691816682741,1.3407018000170448,5.419437014806266,0.7632945967627903,0.059490553541423734,0.09593596707313566,3.0696465380610616,12.950332754642469,5.885969561364368,32.145287365832296,3.100451141880872,0.17992219094819292,0.4675787511390295,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.22974196248121923,0.3212846202142629,2.8888453857772354,53.921118769621316,53.70143669938551,3.4917253129382857,1.0478844825172706,0.12469758162337116,0.14108613046299542,0.13864665961409567,0.8781222136588933,0.7855225490898257,0.057367929459332355,0.6845035231783336,0.13289628922813448,0.9671028766862236,18.524912000482075,401.56521308922913,401.9414586936304,20.27288625696323,2.9231501660378094,0.1031478939512184,0.03749761738451616,0.5145594738927369,17.781087298686803,17.454761537895088,0.48238156914156705,0.3715233799698053,0.5,0.46653900928858716,0.0,2.516592440117526,2.7067144953836086,10.350737943204882,127.05865401860476,124.29706275455509,4.786870997969868,2.4632007252188104,0.6474018045247641,0.7799359604460679,1.4652529972386281,84.76371264388388,83.77203154377082,0.08057759880697701,0.7406311080809241
5.42,5.417632347246854,0.3821808953673618,5.559977098838116,38.53528429191122,5.110072115821581,4.042744552081955,8.67061620288335,1.3393737562484616,5.421944090154799,0.7636285786442563,0.05937747718234959,0.09577255216996562,3.063732969455402,12.936593698779918,5.877628475828788,32.11223821277391,3.0975212240080734,0.1805814068703197,0.46712850012573925,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.22923404029141123,0.3205830615087086,2.8819496957862016,53.83934674046978,53.62153113661456,3.4872500516094127,1.0466835996002544,0.1245558224128722,0.1408505354380577,0.1384104923960343,0.8764531274455076,0.7840092668836375,0.05726098997026231,0.6832539782435909,0.1319386064595889,0.9659612351010285,18.498660101975943,401.13919107113753,401.5282153887037,20.26376068670196,2.921394188187212,0.10382879681960405,0.03763350877252635,0.5164447655084273,17.764284219686303,17.43795362254386,0.48194972123204144,0.37118320170304353,0.5,0.46666375929697657,0.0,2.514436247158942,2.705973835763062,10.346874020115537,127.15102404959025,124.38878147627842,4.788052128633577,2.4644460597192204,0.6461502445039577,0.7792228232061794,1.4638015782039435,84.80209471068032,83.81078516238584,0.08060855171358551,0.7409441910551019
5.43,5.409398476950652,0.38126838299069454,5.551685148559506,38.563221539938255,5.108149663389944,4.045719540104988,8.67452946608333,1.338040339116866,5.424444309540552,0.7639613158766122,0.0592646665211185,0.09561007594176095,3.057830333590722,12.922811245581974,5.869289261175152,32.07907902151108,3.0946144710797108,0.18124608833383193,0.46668170544945764,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.2287277421263759,0.3198827046568041,2.8750686224562294,53.757520184240185,53.54156190973759,3.4827696983964955,1.0454809361101904,0.12441546703732441,0.14061627801930296,0.13817568175103292,0.8747879631182739,0.7824987823658659,0.05715429393374667,0.6820064912182502,0.1309871827961385,0.9648193085596649,18.472414091696557,400.7118233841304,401.11359617707234,20.254595072807003,2.919630853023019,0.1045138967442684,0.03777051589518961,0.518345688025926,17.747613991642144,17.4212747325988,0.48152124515353123,0.3708456029528609,0.5,0.46678800220804884,0.0,2.512274739500327,2.70522753334613,10.342981438431957,127.24320579318027,124.48031709776632,4.789229722044645,2.4656883317784173,0.6448978334605787,0.7785066910937422,1.462344286620823,84.8403679900814,83.84943280358499,0.08063941265838621,0.7412563929994229
5.44,5.401159225343576,0.3803578131068347,5.5433867060073405,38.59110152485105,5.10621306052282,4.048688555954477,8.678431576689784,1.3367015701509215,5.426937653742815,0.7642928135392281,0.059152121448268084,0.09544853905579764,3.051938621133118,12.908985552374958,5.860951982303474,32.045810169032485,3.0917309676881115,0.1819162662888772,0.46623837960799186,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.22822306582006033,0.31918355448733005,2.868202197076019,53.67564014961938,53.461530070075995,3.4782843050544257,1.0442765050570844,0.12427651932651171,0.14038335943833447,0.13794222864343875,0.8731267190614507,0.780991093147965,0.05704784130061603,0.6807610614529295,0.1300419875943466,0.9636771059350495,18.446174173903724,400.2831149065979,400.6976057725653,20.24538939315515,2.9178601635934474,0.10520321392455052,0.037908644861738325,0.5202623299595599,17.73107709969132,17.404725334604297,0.4810961543834345,0.37051059389585006,0.5,0.4669117404113324,0.0,2.510107929492419,2.7044755860789707,10.339060204946605,127.33519859139851,124.57166896502974,4.79040377833949,2.466927536380986,0.6436445900149657,0.7777875743223117,1.460881146017942,84.87853219265676,83.88797417026032,0.08067018144494198,0.7415677117212549
5.45,5.392914697760472,0.3794491897912976,5.535081880025665,38.618924047334424,5.104262310719864,4.051651578384318,8.682322505273858,1.3353574709679874,5.4294241036417015,0.764623076688245,0.05903984185683518,0.09528794220447838,3.0460578227626662,12.895116777112355,5.852616703683748,32.01243203396588,3.0888707989888657,0.18259197183400827,0.465798535183032,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.22772000917566484,0.3184856157757956,2.861350450378217,53.59370768340401,53.381436667343515,3.4737939233327206,1.0430703194634487,0.12413898315842703,0.14015178096173092,0.13771013407391217,0.871469393696187,0.7794861968449663,0.056941632023916805,0.6795176882978367,0.12910299022301336,0.9625346360580785,18.41994055150386,399.8530705363776,400.28024890950593,20.23614362578138,2.9160821230111296,0.10589676857290922,0.03804790180774798,0.5221947802480803,17.714674032201145,17.388305898236105,0.4806744624792791,0.3701781847700049,0.5,0.4670349762828804,0.0,2.507935829574058,2.703717991938716,10.33511032674558,127.42700178658465,124.66283642436005,4.791574297653546,2.4681636685196073,0.6423905327679069,0.7770654831542778,1.4594121800209134,84.91658703058044,83.92640896686234,0.08070085787811851,0.741878145040702
5.46,5.384664999342752,0.3785425170458919,5.526770779288435,38.64668890817097,5.1022974176263975,4.0546085861577215,8.6862022225714,1.3340080632736853,5.431903640218575,0.7649521103567422,0.058927827642368744,0.09512828610541099,3.0401879291737384,12.881205078370844,5.844283489354855,31.97894499656847,3.0860340507031485,0.1832732362164899,0.4653621848405,13.1446,1.0988,11.7992,3.7622,4.1029,7.5408,9.9378,9.6442,22.5198,29.5681,4.5545,18.6335,13.5067,8.733,17.9887,7.1601,4.7728,1.4452,3.1473,31.0081,12.5039,35.1982,9.5343,7.0274,45.1336,12.7437,1.8828,1.506,1.5091,20.7577,3.4563,16.4042,14.7607,0.2559,1.5511,1.4189,3.0204,1.6789,11.3548,55.3798,1.7236,5.6552,5.7847,29.3208,2.8599,5.735,37.3301,9.1535,55.7326,7.5549,9.0406,0.5,1.2,1.0,1.2,4.6434,4.7985,4.6039,4.8052,10.1357,14.0306,2.0248,3.2996,30.7684,7.2481,19.799,7.8275,8.7977,4.4383,17.7951,10.1288,16.0706,1.0929,9.7804,15.4577,0.5315,48.4999,8.5942,57.4671,0.0,1.0,1.8775,1.5408,1.4723,4.0627,3.5723,2.0127,3.3286,3.5898,1.269,1.5212,1.0,1.0,0.0,0.2272185699659005,0.3177888932443202,2.854513412539662,53.51172383046839,53.30128274961352,3.4692986049738574,1.041862392363904,0.12400286245956837,0.13992154389116732,0.13747939907953996,0.8698159854807123,0.7779840910755597,0.056835666058924525,0.6782763711028411,0.1281701600653858,0.961391907717358,18.393713426046535,399.42169519063094,399.86153034259246,20.226857748880374,2.914296734453334,0.10659458091353387,0.03818829289514741,0.5241431282555394,17.69840528078256,17.37201689631435,0.48025618307900125,0.3698483858749418,0.5,0.46715771218538027,0.0,2.5057584522720955,2.7029547489337675,10.331131811209929,127.51861472140094,124.75381882233523,4.792741280121222,2.469396723195056,0.6411356802999544,0.7763404279007367,1.4579374123518105,84.95453221763732,83.96473689940667,0.08073144176408788,0.7421876907906494
