Time,N,Na,Nan,MF,F,Bp,BN,A,K,B,MAx,Rasa,ERKa,Xa,MDusp,Dusp,Rasi,ERKi,Xi,Rast,ERKt,Xt,D,AK,Kt,Fgf,KdN,vsN,vdN,KdNa,VdNa,kt1,kt2,KdNan,VdNan,KdMF,KIG1,vsFK,vsF,vmF,KA,KdF,vdF,ksF,kd1,vsB,kd2,v0,vMB,vmd,KaB,KaXa,Kmd,n,m,vMXa,ksAx,vdAx,KdAx,d1,a1,K1,K2,kt3,kt4,ksDusp,vdDusp,KdDusp,kcDusp,KaFgf,KaRas,KdRas,KdErk,KaErk,KaX,KIF,KID,KdX,KaMDusp,KdMDusp,q,r,kc,j,p,epsilon,theta,eta,VMsMDusp,VMdMDusp,VMK,VMP,VMaRas,VMdRas,VMaErk,VMaX,VMdX,cytosol,n_synth,N_degradation,N_activation,Na_degradation,Na_transport,Nan_degradation,MF_transkription,MF_degradation,F_translation,F_degradation,AK_dissoc,B_synth,B_degradation,B_phosphorylation,BP_dephosphorylation,B_shuttling,Bp_degradation,MAx_trans_basal,MAx_trans_BN,MAx_trans_Xa,MAx_degradation,A_translation,A_degradation,Ras_activation,Ras_inactivation,Erk_activation,Erk_inactivation,X_activation,X_inactivation,MDusp_transkription,MDusp_degradation,Dusp_translation,Dusp_degradation
5.88,0.04259678968457324,0.653862520707358,0.0018285014842444364,0.001977933243840674,0.003527456856487451,0.0010667385569737829,0.27375539143318217,0.007631379372546013,2.8201235490433114,0.6228883471886487,1.4446801044980688,1.9887812708556971,1.9987885066909492,1.4291594151732443,0.5763850337923135,0.060107530862580555,0.011218729144302886,0.0012114933090507929,0.5708405848267557,2.0,2.0,2.0,2.0,0.17987645095668858,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4097416969477494,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024980565831585214,0.044085483109354555,0.0029954188857887923,0.019561020576693407,0.01939367712298947,0.0005648472292144694,0.0014796392198572683,0.00017801399194566065,0.001104905261000932,-0.031126400593037742,0.1305,0.0,0.06303970624539483,0.05150549783416149,-0.03808313382342127,0.011299961534023281,0.09,0.32632969507335735,0.7490831280752026,0.9007294881607285,0.043340403134942064,0.010771492209260509,0.11711139874823599,0.11711139875121479,0.02328872970354854,0.023749453782975213,0.4410753915217768,0.14492955260733573,0.24055611816412462,0.08032233109395767,0.08645775506884702,0.06438856207130086
5.89,0.042596134380009025,0.6540777757730362,0.0018301755798084273,0.001968824686321601,0.003518198207615288,0.001069083224599223,0.2741361847342315,0.007645817253802397,2.819812001248102,0.6236970854569153,1.4473288378282418,1.988781270855759,1.9987838934672506,1.4321198844397163,0.5779873948031562,0.060328369200333236,0.011218729144240935,0.0012161065327493947,0.5678801155602837,2.0,2.0,2.0,2.0,0.18018799875189817,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4098242566166617,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024980192880507842,0.04408481640549639,0.0029954203911185056,0.01956742800579683,0.019399950938015414,0.0005659137567737753,0.0014728427735801396,0.0001771942217689441,0.0011020324906959149,-0.03118317176659414,0.1305,0.0,0.06317429544028935,0.05161481030213182,-0.03807552407774009,0.01132479859817957,0.09,0.3271173699727093,0.7490869102507242,0.901140776449415,0.04341986513484725,0.010791626546000247,0.1171113987476528,0.11711139875121496,0.02337530475114605,0.023836709225317436,0.4408892663093855,0.14493968060293907,0.2406645122075806,0.08042590260186185,0.08669810922047343,0.06459965889619
5.9,0.042595489405751794,0.6542929601354611,0.0018318510121679724,0.001959794478104407,0.0035089600925555446,0.001071432292724077,0.27451690186636635,0.00766028072899523,2.8194998853724242,0.6245056468901042,1.4499813771816938,1.988781270855809,1.9987792733558216,1.4350783839702317,0.5795898023588782,0.06054949957754758,0.011218729144190975,0.0012207266441783826,0.5649216160297683,2.0,2.0,2.0,2.0,0.18050011462757576,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4099069765230225,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024979825808349253,0.044084160336991314,0.0029954218949652996,0.019573833273698795,0.019406222336169805,0.0005669822369492058,0.0014661046297271818,0.00017638150302939662,0.0010991659496662805,-0.031240016526634773,0.1305,0.0,0.06330912067635476,0.051724311384977815,-0.03806790003528515,0.011349682276826147,0.09,0.32790539949458586,0.7490906665879519,0.9015515243773393,0.04349944131545081,0.010811795660557623,0.1171113987471825,0.11711139875121511,0.023461993429002216,0.023924080045295008,0.44070148302074885,0.14494976152036543,0.24077226139070504,0.08052916965672816,0.08693847035383173,0.0648108682175402
5.91,0.042594854594530905,0.6545080739240258,0.0018335277839975175,0.0019508420572569062,0.003499742519381338,0.001073785769437834,0.274897542686507,0.00767476985627693,2.8191872006794796,0.6253140311566526,1.4526377312371215,1.9887812708558454,1.9987746464272418,1.4380348977746096,0.5811922530563134,0.060770920943039874,0.01121872914415456,0.0012253535727582143,0.5619651022253904,2.0,2.0,2.0,2.0,0.1808127993205204,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4099898569168503,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02497946451992687,0.0440835147309242,0.0029954233973320246,0.01958023638420085,0.019412491322856818,0.000568052674402051,0.0014594243730905818,0.00017557578515312155,0.001096305641352266,-0.031296935058758794,0.1305,0.0,0.06344418232859655,0.05183400137040626,-0.038060261669844414,0.011374612655654976,0.09,0.32869378125651716,0.7490943973044204,0.9019617330810932,0.043579131937113644,0.010831999629224855,0.1171113987468397,0.1171113987512152,0.023548794347454497,0.0240115658275474,0.4405120204745166,0.14495979562628777,0.2408793701200757,0.08063213338054351,0.08717883795844701,0.06502218856945259
5.92,0.04259422978073887,0.6547231172670275,0.0018352058979726126,0.0019419668658616765,0.0034905454956642304,0.001076143662845866,0.2752781070513139,0.00768928469378565,2.8188739464306396,0.6261222379243846,1.4552979086411315,1.9887812708558654,1.9987700127556265,1.4409894096730553,0.5827947435209654,0.06099263225498714,0.011218729144134576,0.0012299872443735094,0.5590105903269447,2.0,2.0,2.0,2.0,0.1811260535693604,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4100728980488546,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024979108921004092,0.044082879416101166,0.0029954248982215184,0.019586637341071644,0.01941875790345517,0.0005691250738051714,0.0014528015913843567,0.00017477701792755087,0.0010934515690369888,-0.031353927547596666,0.1305,0.0,0.06357948077254409,0.051943880546501946,-0.03805260895514756,0.011399589820526258,0.09,0.3294825128779869,0.7490981026151757,0.9023714036851114,0.04365893725923394,0.01085223852825157,0.11711139874665158,0.11711139875121528,0.023635706051416277,0.02409916616041405,0.44032085714311736,0.14496978318468096,0.24098584276115348,0.08073479489185584,0.0874192115281448,0.06523361849850204
5.93,0.04259361480033801,0.6549380902917289,0.0018368853567705728,0.0019331683499747615,0.0034813690284819453,0.001078505981069428,0.27565859481718696,0.007703825299645814,2.8185601218854615,0.6269302668605099,1.4579619180084082,1.9887812708558672,1.9987653724187266,1.4439419032944891,0.5843972704063825,0.0612146324808336,0.0112187291441328,0.001234627581273351,0.5560580967055109,2.0,2.0,2.0,2.0,0.18143987811453854,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.410156100170436,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02497875891823718,0.044082254222953046,0.002995426397636604,0.019593036148048748,0.019425022083320587,0.000570199439843433,0.0014462358752147125,0.00017398515149772851,0.0010906037358488023,-0.03141099417681504,0.1305,0.0,0.06371501638424701,0.052053949201726527,-0.038044941864864734,0.01142461385746845,0.09,0.33027159198044137,0.7491017827328077,0.9027805373018167,0.043738857540252245,0.010872512433845492,0.11711139874663486,0.11711139875121526,0.023722727018570436,0.024186880635897433,0.44012797114587876,0.1449797244568475,0.24109168363867214,0.08083715530573639,0.08765959056095736,0.06544515656361563
5.94,0.0425930094907672,0.6551529931244202,0.0018385661630711415,0.0019244459595843652,0.0034722131244260854,0.0010808727322456594,0.2760390058402655,0.007718391731968686,2.818245726301699,0.6277381176316222,1.460629767921885,1.9887812708558479,1.9987607254980315,1.4468923620748761,0.5859998303935315,0.061436920597197305,0.011218729144152118,0.0012392745019684792,0.5531076379251239,2.0,2.0,2.0,2.0,0.1817542736983011,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.410239463533681,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02497841441912219,0.044081638983438774,0.002995427895580092,0.019599432808840474,0.019431283867788383,0.0005712757772141485,0.0014397268180503802,0.00017320013636259286,0.001087762144763648,-0.03146813512912126,0.1305,0.0,0.06385078954027278,0.05216420762491717,-0.03803726037260605,0.01144968485267827,0.09,0.33106101618729794,0.7491054378674818,0.903189135031765,0.04381889303765655,0.010892821422173182,0.11711139874681671,0.1171113987512152,0.02380985565750682,0.024274708849626226,0.43993334024198516,0.14498961970144328,0.24119689703702468,0.08093921573374244,0.08789997455902973,0.06565680133595118
5.95,0.0425924138298338,0.6553678257987974,0.001840248317583801,0.001915799174356879,0.003463077784055923,0.0010832439246257215,0.27641933997596757,0.007732984048661765,2.817930758933106,0.62854578990356,1.4633014667911783,1.9887812708558528,1.998756071005567,1.4498407623238654,0.5876024207991339,0.06165949562910634,0.011218729144147233,0.0012439289944330412,0.5501592376761346,2.0,2.0,2.0,2.0,0.18206924106689382,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4103229883919481,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024978075411042487,0.04408103367479848,0.0029954293920541443,0.01960582732443641,0.01943754325483731,0.0005723540894019126,0.001433274035437297,0.0001724219256921191,0.0010849267968835903,-0.03152535058443616,0.1305,0.0,0.06398680061847557,0.05227465610985606,-0.03802956445281094,0.011474802893560268,0.09,0.33185078312299765,0.7491090682184619,0.9035971979421682,0.04389904400373535,0.01091316556909425,0.11711139874677072,0.1171113987512152,0.02389711042458342,0.02436265041603895,0.43973694204871683,0.14499946915139214,0.24130148695539774,0.08104097732249206,0.08814036311987009,0.0658685514361784
5.96,0.042591827695927266,0.655582588414139,0.0018419318224516612,0.0019072274591229183,0.0034539630114843777,0.0010856195664055545,0.27679959707978286,0.007747602307758991,2.817615219033256,0.629353283341644,1.4659770230971945,1.9887812708558925,1.9987514087350071,1.4527870851774665,0.5892050385248299,0.0618823565820778,0.011218729144107487,0.001248591264992882,0.5472129148225335,2.0,2.0,2.0,2.0,0.18238478096674404,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4104066749988546,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02497774182479947,0.04408043817137476,0.002995430887061373,0.01961221969775062,0.01944380024777661,0.0005734343807888272,0.0014268771317816047,0.00017165047132106263,0.0010820976944117874,-0.031582640723057456,0.1305,0.0,0.06412304999666445,0.052385294947384184,-0.038021854079214684,0.01149996806693404,0.09,0.33264089041465894,0.749112673988984,0.904004727104514,0.04397931069291583,0.010933544950621696,0.11711139874639657,0.11711139875121535,0.023984495113562716,0.024450704942094142,0.4395387536605603,0.14500927305406386,0.2414054575352912,0.08114244118666894,0.08838075577872448,0.0660804054697577
5.97,0.04259125082379427,0.655797281164479,0.0018436166818787127,0.0018987302556478553,0.0034448688161492587,0.0010879996656947186,0.27717977700741714,0.007762246567481986,2.8172991058562524,0.6301605976107202,1.4686564454373046,1.9887812708559276,1.9987467396025778,1.4557313187973777,0.5908076798631917,0.06210550242953612,0.011218729144072404,0.00125326039742224,0.5442686812026223,2.0,2.0,2.0,2.0,0.18270089414374757,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4104905236080874,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024977413509442613,0.044079852198839954,0.0029954323806050463,0.019618609934478008,0.0194500548575416,0.0005745166570491582,0.0014205356942074802,0.00017088572300830697,0.0010792748412025677,-0.031640005726245334,0.1305,0.0,0.06425953805235424,0.05249612442395168,-0.03801412922456757,0.011525180458704154,0.09,0.3334313356923897,0.7491162553887666,0.9044117236013157,0.044059693363119136,0.010953959643007171,0.11711139874606631,0.11711139875121544,0.02407199248112538,0.024538872022405508,0.4393387515505782,0.14501903167824773,0.24150881313326247,0.08124360839721402,0.08862115197947876,0.06629236201507009
5.98,0.04259068306386331,0.6560119041675421,0.0018453028984472056,0.001890307030722904,0.0034357952024544986,0.0010903842306995669,0.27755987961393486,0.0077769168858838385,2.8169824186526213,0.6309677323749002,1.4713397422609642,1.9887812708559574,1.9987420636438247,1.4586734454312227,0.592410341633732,0.06232893218612901,0.01121872914404265,0.0012579363561753265,0.5413265545687773,2.0,2.0,2.0,2.0,0.18301758134737867,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4105745344744958,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.0249770903798588,0.0440792756025968,0.002995433872687891,0.019624998038072845,0.01945630708900195,0.000575600922861721,0.001414249328447439,0.00017012763276506136,0.0010764582395462183,-0.03169744577280836,0.1305,0.0,0.06439626516420337,0.05260714483014764,-0.03800638986229177,0.011550440155800512,0.09,0.3342221165875153,0.7491198126181793,0.9048181884859249,0.04414019226782893,0.010974409722244323,0.11711139874578623,0.11711139875121553,0.02415960179541044,0.024627151267613882,0.43913691198516464,0.14502874527107734,0.241611557864057,0.08134448005331467,0.08886155124505979,0.06650441969309699
5.99,0.042590124268062864,0.6562264575400635,0.0018469904747381682,0.0018819572549558436,0.0034267421743369125,0.0010927732696426886,0.27793990475413544,0.007791613321006555,2.8166651566711365,0.6317746872976727,1.4740269219862279,1.988781270855982,1.9987373808947542,1.4616134471008777,0.5940130206824017,0.06255264487534955,0.011218729144018003,0.0012626191052458324,0.5383865528991223,2.0,2.0,2.0,2.0,0.18333484332886352,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4106587078536068,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02497677235178815,0.04407870822960045,0.0029954353633126264,0.01963138401195976,0.01946255694699539,0.0005766871829153922,0.0014080176430158675,0.0001693761529460259,0.0010736478915863029,-0.031754961040611845,0.1305,0.0,0.06453323171137716,0.05271835645694624,-0.03799863596575159,0.011575747245325,0.09,0.33501323073336836,0.7491233458753008,0.9052241228004639,0.04422080765958684,0.010994895264288252,0.11711139874555421,0.11711139875121558,0.024247322316351138,0.024715542291855377,0.4389332108349692,0.14503841407710136,0.24171369580336563,0.0814450572505819,0.08910195310236026,0.06671657713657356
6.0,0.04258957428974109,0.6564409413978427,0.001848679413331888,0.001873680402732114,0.0034177097352733905,0.0010951667907629227,0.2783198522825532,0.007806335930881602,2.8163473191588295,0.6325814620419035,1.4767179929999081,1.988781270856001,1.9987326913918337,1.4645513056001567,0.5956157138810219,0.06277663952944655,0.011218729143998907,0.0012673086081662621,0.5354486943998433,2.0,2.0,2.0,2.0,0.18365268084117048,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4107430440016238,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024976459341778286,0.04407814992827522,0.002995436852481956,0.019637767859535325,0.01946880443632959,0.0005777754419094297,0.0014018402491810494,0.00016863123624589023,0.0010708437993218573,-0.03181255170658187,0.1305,0.0,0.06467043807354572,0.05282975959570593,-0.037990867508253895,0.01160110181455164,0.09,0.33580467576529754,0.7491268553559479,0.9056295275759614,0.04430153978999724,0.011015416345056202,0.11711139874537445,0.11711139875121564,0.024335153295671905,0.024804044712725945,0.43872762356693856,0.14504803833830637,0.2418152309881824,0.08154534108102013,0.08934235708215328,0.06692883298987237
6.01,0.042589032983585434,0.6566553558557959,0.0018503697168083869,0.0018654759521759196,0.0034086978882881015,0.001097564802315366,0.2786997220534564,0.007821084773530435,2.8160289053610006,0.6333880562698332,1.4794129636577311,1.9887812708560149,1.998727995171994,1.467487002492494,0.597218418126715,0.06300091518933472,0.01121872914398514,0.0012720048280059348,0.532512997507506,2.0,2.0,2.0,2.0,0.1839710946389994,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4108275431754242,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024976151267138636,0.04407760054843147,0.002995438340198574,0.01964414958416963,0.019475049561784013,0.000578865704553791,0.0013957167609371776,0.00016789283569583276,0.0010680459646095904,-0.03187021794670944,0.1305,0.0,0.06480788463088157,0.05294135453816855,-0.037983084463047906,0.01162650395092667,0.09,0.33659644932067495,0.7491303412537031,0.9060344038324863,0.04438238890973193,0.011035973040428262,0.11711139874524486,0.11711139875121568,0.024423093976860447,0.02489265815124591,0.43852012523617206,0.1450576182941395,0.2419161674171589,0.08164533263299775,0.08958276271900724,0.06714118590888733
6.0200000000000005,0.042588500205542314,0.6568697010280089,0.0018520613877479005,0.0018573433851113285,0.003399706635959689,0.001099967312571385,0.2790795139208471,0.007835859906965038,2.8157099145212308,0.6341944696430767,1.482111842284495,1.9887812708560229,1.9987232922726292,1.470420519108628,0.598821130341336,0.06322547090450495,0.011218729143977146,0.0012767077273707628,0.5295794808913721,2.0,2.0,2.0,2.0,0.18429008547876924,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.410912205632557,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.024975848045894727,0.044077059941182425,0.002995439826465162,0.01965052918920783,0.01948129232811178,0.0005799579755694542,0.0013896467949763471,0.00016716090466001955,0.0010652543891660825,-0.031927959936054955,0.1305,0.0,0.06494557176405664,0.053053141576458386,-0.037975286803324404,0.011651953742068682,0.09,0.3373885490389042,0.7491338037599441,0.9064387525792819,0.04446335526853485,0.011056565426248034,0.11711139874516961,0.11711139875121569,0.02451114359517305,0.02498138223182452,0.43831069047758214,0.14506715418153063,0.24201650905095523,0.0817450329912184,0.0898231695512004,0.06735363456091797
6.03,0.04258797581273673,0.6570839770277901,0.0018537544287313553,0.0018492821870233754,0.0033907359804284725,0.0011023743298186255,0.27945922773846027,0.007850661389188454,2.815390345881393,0.6350007018226217,1.4848146371742248,1.9887812708560255,1.9987185827315996,1.4733518365442826,0.6004238474709033,0.06345030573293452,0.011218729143974482,0.0012814172684003644,0.5266481634557174,2.0,2.0,2.0,2.0,0.18460965411860686,3.0,1.0,1.4,0.23,2.82,0.001,0.01,0.1,0.1,0.001,0.1,0.768,2.5,1.4109970316312408,3.0,1.92,0.05,0.37,0.39,0.3,0.0,0.087,7.062,0.06,1.64,0.8,0.7,0.05,0.48,2.0,2.0,0.5,0.02,0.6,0.63,0.1,1.8,0.28,0.03,0.7,1.5,0.5,2.0,0.5,1.35,0.5,0.103,0.1,0.05,0.05,0.05,0.5,0.5,0.05,0.5,0.5,2.0,2.0,3.45,2.0,2.0,0.3,1.5,0.3,0.9,0.5,5.08,1.0,4.968,0.41,3.3,1.6,0.5,1.0,0.069,0.02497554959674243,0.04407652795886098,0.002995441311284391,0.01965690667797176,0.01948753274004148,0.0005810522596887412,0.0013836299706605337,0.00016643539683210379,0.0010624690745699844,-0.03198577784875242,0.1305,0.0,0.06508349985423964,0.05316512100308134,-0.03796747450221705,0.0116774512757687,0.09,0.33818097256142726,0.7491372430638704,0.9068425748148963,0.04454443911522674,0.011077193578323331,0.11711139874514452,0.1171113987512157,0.024599301377590137,0.02507021658222445,0.43809929349735777,0.14507664623491462,0.2421162598125873,0.08184444323669283,0.0900635771206355,0.067566177624554
