Time,P1,P2,Target,Kd,Ksp,dsp1ksp,dsp1p2kd,h,k0,ka,ks,ku,s,univ,___r1,___r2,___r3,___r4,___r5,___r6
1.02,10.539226578010897,10.539226578010897,10.539226578010897,1e-05,0.001,10.539215926536766,10.528960178735543,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5831754811954069,1.0539226578010898,1.5831754811954069,1.0539226578010898,1.5831754811954069,1.0539226578010898
1.03,10.544519201402233,10.544519201402233,10.544519201402233,1e-05,0.001,10.544508544522104,10.534250222022816,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5837236187540633,1.0544519201402234,1.5837236187540633,1.0544519201402234,1.5837236187540633,1.0544519201402234
1.04,10.549812014577645,10.549812014577645,10.549812014577645,1e-05,0.001,10.54980135229131,10.539540455648117,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5842719799333769,1.0549812014577646,1.5842719799333769,1.0549812014577646,1.5842719799333769,1.0549812014577646
1.05,10.555105019582394,10.555105019582394,10.555105019582394,1e-05,0.001,10.555094351889508,10.544830881655038,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5848205648736342,1.0555105019582394,1.5848205648736342,1.0555105019582394,1.5848205648736342,1.0555105019582394
1.06,10.56039821846108,10.56039821846108,10.56039821846108,1e-05,0.001,10.560387545361476,10.55012150208666,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5853693737153498,1.056039821846108,1.5853693737153498,1.056039821846108,1.5853693737153498,1.056039821846108
1.07,10.565691613257647,10.565691613257647,10.565691613257647,1e-05,0.001,10.565680934751057,10.55541231898528,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5859184065992353,1.0565691613257646,1.5859184065992353,1.0565691613257646,1.5859184065992353,1.0565691613257646
1.08,10.570985206015386,10.570985206015386,10.570985206015386,1e-05,0.001,10.57097452210146,10.560703334397285,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5864676636667072,1.0570985206015386,1.5864676636667072,1.0570985206015386,1.5864676636667072,1.0570985206015386
1.09,10.57627899877694,10.57627899877694,10.57627899877694,1e-05,0.001,10.57626830945554,10.565994550359086,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5870171450584225,1.057627899877694,1.5870171450584225,1.057627899877694,1.5870171450584225,1.057627899877694
1.1,10.581572993584304,10.581572993584304,10.581572993584304,1e-05,0.001,10.581562298855046,10.57128596890977,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.587566850915596,1.0581572993584305,1.587566850915596,1.0581572993584305,1.587566850915596,1.0581572993584305
1.11,10.58686719247883,10.58686719247883,10.58686719247883,1e-05,0.001,10.586856492341497,10.576577592095106,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.588116781380414,1.058686719247883,1.588116781380414,1.058686719247883,1.588116781380414,1.058686719247883
1.12,10.592161597501223,10.592161597501223,10.592161597501223,1e-05,0.001,10.592150891955592,10.58186942194946,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5886669365941544,1.0592161597501224,1.5886669365941544,1.0592161597501224,1.5886669365941544,1.0592161597501224
1.13,10.597456210691565,10.597456210691565,10.597456210691565,1e-05,0.001,10.59744549973734,10.587161460514837,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5892173166991674,1.0597456210691565,1.5892173166991674,1.0597456210691565,1.5892173166991674,1.0597456210691565
1.14,10.60275103408929,10.60275103408929,10.60275103408929,1e-05,0.001,10.602740317726159,10.592453709829076,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5897679218376448,1.060275103408929,1.5897679218376448,1.060275103408929,1.5897679218376448,1.060275103408929
1.15,10.60804606973321,10.60804606973321,10.60804606973321,1e-05,0.001,10.608035347960948,10.597746171925884,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.590318752151626,1.060804606973321,1.590318752151626,1.060804606973321,1.590318752151626,1.060804606973321
1.16,10.613341319661503,10.613341319661503,10.613341319661503,1e-05,0.001,10.61333059247979,10.603038848844177,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5908698077839674,1.0613341319661502,1.5908698077839674,1.0613341319661502,1.5908698077839674,1.0613341319661502
1.17,10.61863678591173,10.61863678591173,10.61863678591173,1e-05,0.001,10.618626053320302,10.608331742619955,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5914210888774967,1.061863678591173,1.5914210888774967,1.061863678591173,1.5914210888774967,1.061863678591173
1.18,10.623932470520824,10.623932470520824,10.623932470520824,1e-05,0.001,10.623921732519404,10.613624855293292,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5919725955757427,1.0623932470520825,1.5919725955757427,1.0623932470520825,1.5919725955757427,1.0623932470520825
1.19,10.629228375525106,10.629228375525106,10.629228375525106,1e-05,0.001,10.629217632113432,10.618918188888285,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5925243280208417,1.0629228375525106,1.5925243280208417,1.0629228375525106,1.5925243280208417,1.0629228375525106
1.2,10.634524502960275,10.634524502960275,10.634524502960275,1e-05,0.001,10.634513754138025,10.62421174544967,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5930762863573567,1.0634524502960276,1.5930762863573567,1.0634524502960276,1.5930762863573567,1.0634524502960276
1.21,10.639820854861423,10.639820854861423,10.639820854861423,1e-05,0.001,10.639810100628296,10.629505527008602,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5936284707287078,1.0639820854861424,1.5936284707287078,1.0639820854861424,1.5936284707287078,1.0639820854861424
1.22,10.645117433263032,10.645117433263032,10.645117433263032,1e-05,0.001,10.645106673618779,10.634799535598008,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.594180881278774,1.0645117433263032,1.594180881278774,1.0645117433263032,1.594180881278774,1.0645117433263032
1.23,10.65041424019898,10.65041424019898,10.65041424019898,1e-05,0.001,10.650403475143307,10.640093773244255,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5947335181510214,1.065041424019898,1.5947335181510214,1.065041424019898,1.5947335181510214,1.065041424019898
1.24,10.65571127770254,10.65571127770254,10.65571127770254,1e-05,0.001,10.65570050723519,10.645388241988517,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5952863814907354,1.065571127770254,1.5952863814907354,1.065571127770254,1.5952863814907354,1.065571127770254
1.25,10.66100854780639,10.66100854780639,10.66100854780639,1e-05,0.001,10.660997771926981,10.650682943857104,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.595839471441921,1.066100854780639,1.595839471441921,1.066100854780639,1.595839471441921,1.066100854780639
1.26,10.666306052542609,10.666306052542609,10.666306052542609,1e-05,0.001,10.666295271250885,10.65597788088177,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5963927881494235,1.066630605254261,1.5963927881494235,1.066630605254261,1.5963927881494235,1.066630605254261
1.27,10.67160379394268,10.67160379394268,10.67160379394268,1e-05,0.001,10.67159300723835,10.661273055094766,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5969463317584116,1.067160379394268,1.5969463317584116,1.067160379394268,1.5969463317584116,1.067160379394268
1.28,10.676901774037507,10.676901774037507,10.676901774037507,1e-05,0.001,10.676890981920296,10.666568468517173,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5975001024131572,1.0676901774037508,1.5975001024131572,1.0676901774037508,1.5975001024131572,1.0676901774037508
1.29,10.682199994857395,10.682199994857395,10.682199994857395,1e-05,0.001,10.682189197326952,10.671864123190673,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5980541002603568,1.0682199994857395,1.5980541002603568,1.0682199994857395,1.5980541002603568,1.0682199994857395
1.3,10.687498458432078,10.687498458432078,10.687498458432078,1e-05,0.001,10.687487655488075,10.677160021134002,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5986083254445773,1.0687498458432079,1.5986083254445773,1.0687498458432079,1.5986083254445773,1.0687498458432079
1.31,10.6927971667907,10.6927971667907,10.6927971667907,1e-05,0.001,10.692786358432903,10.682456164377143,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5991627781118318,1.06927971667907,1.5991627781118318,1.06927971667907,1.5991627781118318,1.06927971667907
1.32,10.698096121961832,10.698096121961832,10.698096121961832,1e-05,0.001,10.698085308189853,10.687752554950572,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.5997174584084553,1.0698096121961833,1.5997174584084553,1.0698096121961833,1.5997174584084553,1.0698096121961833
1.33,10.703395325973474,10.703395325973474,10.703395325973474,1e-05,0.001,10.703384506787057,10.693049194876068,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6002723664801393,1.0703395325973475,1.6002723664801393,1.0703395325973475,1.6002723664801393,1.0703395325973475
1.34,10.708694780853051,10.708694780853051,10.708694780853051,1e-05,0.001,10.708683956251887,10.698346086181834,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6008275024735188,1.0708694780853052,1.6008275024735188,1.0708694780853052,1.6008275024735188,1.0708694780853052
1.35,10.713994488627423,10.713994488627423,10.713994488627423,1e-05,0.001,10.713983658611134,10.703643230897839,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.601382866535681,1.0713994488627423,1.601382866535681,1.0713994488627423,1.601382866535681,1.0713994488627423
1.36,10.719294451322886,10.719294451322886,10.719294451322886,1e-05,0.001,10.719283615891182,10.70894063104298,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.601938458812821,1.0719294451322887,1.601938458812821,1.0719294451322887,1.601938458812821,1.0719294451322887
1.37,10.724594670965175,10.724594670965175,10.724594670965175,1e-05,0.001,10.724583830117773,10.714238288639082,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.602494279451707,1.0724594670965175,1.602494279451707,1.0724594670965175,1.602494279451707,1.0724594670965175
1.38,10.729895149579464,10.729895149579464,10.729895149579464,1e-05,0.001,10.729884303316009,10.719536205717974,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6030503286004247,1.0729895149579465,1.6030503286004247,1.0729895149579465,1.6030503286004247,1.0729895149579465
1.39,10.735195889190381,10.735195889190381,10.735195889190381,1e-05,0.001,10.735185037510528,10.72483438430155,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6036066064062844,1.073519588919038,1.6036066064062844,1.073519588919038,1.6036066064062844,1.073519588919038
1.4,10.74049689182199,10.74049689182199,10.74049689182199,1e-05,0.001,10.740486034725444,10.73013282641,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.604163113016684,1.0740496891821991,1.604163113016684,1.0740496891821991,1.604163113016684,1.0740496891821991
1.41,10.745798159497818,10.745798159497818,10.745798159497818,1e-05,0.001,10.745787296984286,10.735431534060588,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6047198485789786,1.074579815949782,1.6047198485789786,1.074579815949782,1.6047198485789786,1.074579815949782
1.42,10.751099694240843,10.751099694240843,10.751099694240843,1e-05,0.001,10.751088826309948,10.740730509284116,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.605276813242212,1.0751099694240842,1.605276813242212,1.0751099694240842,1.605276813242212,1.0751099694240842
1.43,10.7564014980735,10.7564014980735,10.7564014980735,1e-05,0.001,10.756390624724853,10.746029754094408,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.605834007153908,1.07564014980735,1.605834007153908,1.07564014980735,1.605834007153908,1.07564014980735
1.44,10.76170357301768,10.76170357301768,10.76170357301768,1e-05,0.001,10.761692694251018,10.751329270518927,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.60639143046329,1.076170357301768,1.60639143046329,1.076170357301768,1.60639143046329,1.076170357301768
1.45,10.767005921094752,10.767005921094752,10.767005921094752,1e-05,0.001,10.766995036909764,10.75662906057277,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.606949083318546,1.0767005921094752,1.606949083318546,1.0767005921094752,1.606949083318546,1.0767005921094752
1.46,10.772308544325542,10.772308544325542,10.772308544325542,1e-05,0.001,10.772297654721829,10.761929126277526,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6075069658688093,1.0772308544325542,1.6075069658688093,1.0772308544325542,1.6075069658688093,1.0772308544325542
1.47,10.777611444730349,10.777611444730349,10.777611444730349,1e-05,0.001,10.777600549707596,10.767229469650815,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6080650782630606,1.0777611444730348,1.6080650782630606,1.0777611444730348,1.6080650782630606,1.0777611444730348
1.48,10.782914624328948,10.782914624328948,10.782914624328948,1e-05,0.001,10.782903723886818,10.772530092712037,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6086234206507304,1.0782914624328948,1.6086234206507304,1.0782914624328948,1.6086234206507304,1.0782914624328948
1.49,10.788218085140588,10.788218085140588,10.788218085140588,1e-05,0.001,10.788207179278718,10.77783099747889,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.609181993181333,1.0788218085140588,1.609181993181333,1.0788218085140588,1.609181993181333,1.0788218085140588
1.5,10.793521829184003,10.793521829184003,10.793521829184003,1e-05,0.001,10.79351091790205,10.783132185966231,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6097407960043464,1.0793521829184003,1.6097407960043464,1.0793521829184003,1.6097407960043464,1.0793521829184003
1.51,10.798825858477404,10.798825858477404,10.798825858477404,1e-05,0.001,10.798814941775055,10.788433660195443,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6102998292701975,1.0798825858477403,1.6102998292701975,1.0798825858477403,1.6102998292701975,1.0798825858477403
1.52,10.804130175038496,10.804130175038496,10.804130175038496,1e-05,0.001,10.804119252915319,10.793735422180296,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6108590931287738,1.0804130175038498,1.6108590931287738,1.0804130175038498,1.6108590931287738,1.0804130175038498
1.53,10.809434780884468,10.809434780884468,10.809434780884468,1e-05,0.001,10.809423853340151,10.799037473935323,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6114185877303033,1.0809434780884468,1.6114185877303033,1.0809434780884468,1.6114185877303033,1.0809434780884468
1.54,10.814739678032005,10.814739678032005,10.814739678032005,1e-05,0.001,10.814728745066212,10.804339817480361,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6119783132258354,1.0814739678032006,1.6119783132258354,1.0814739678032006,1.6119783132258354,1.0814739678032006
1.55,10.820044868501226,10.820044868501226,10.820044868501226,1e-05,0.001,10.820033930113597,10.809642454831643,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6125382697663,1.0820044868501226,1.6125382697663,1.0820044868501226,1.6125382697663,1.0820044868501226
1.56,10.825350354320863,10.825350354320863,10.825350354320863,1e-05,0.001,10.825339410510962,10.814945388015156,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6130984575039187,1.0825350354320864,1.6130984575039187,1.0825350354320864,1.6130984575039187,1.0825350354320864
1.57,10.830656137507715,10.830656137507715,10.830656137507715,1e-05,0.001,10.830645188275259,10.820248619047423,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6136588765901736,1.0830656137507715,1.6136588765901736,1.0830656137507715,1.6136588765901736,1.0830656137507715
1.58,10.835962220077132,10.835962220077132,10.835962220077132,1e-05,0.001,10.835951265421754,10.825552149942222,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6142195271765172,1.0835962220077133,1.6142195271765172,1.0835962220077133,1.6142195271765172,1.0835962220077133
1.59,10.841268604043991,10.841268604043991,10.841268604043991,1e-05,0.001,10.841257643965307,10.830855982714073,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6147804094147398,1.0841268604043992,1.6147804094147398,1.0841268604043992,1.6147804094147398,1.0841268604043992
1.6,10.846575291422685,10.846575291422685,10.846575291422685,1e-05,0.001,10.846564325920307,10.83616011937467,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6153415234565909,1.0846575291422684,1.6153415234565909,1.0846575291422684,1.6153415234565909,1.0846575291422684
1.61,10.851882284227134,10.851882284227134,10.851882284227134,1e-05,0.001,10.851871313300741,10.841464561937615,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6159028694542816,1.0851882284227135,1.6159028694542816,1.0851882284227135,1.6159028694542816,1.0851882284227135
1.62,10.857189584470795,10.857189584470795,10.857189584470795,1e-05,0.001,10.857178608120012,10.846769312415988,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6164644475602254,1.0857189584470797,1.6164644475602254,1.0857189584470797,1.6164644475602254,1.0857189584470797
1.63,10.862497194166648,10.862497194166648,10.862497194166648,1e-05,0.001,10.862486212391058,10.852074372822397,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.617026257927044,1.086249719416665,1.617026257927044,1.086249719416665,1.617026257927044,1.086249719416665
1.64,10.867805115327213,10.867805115327213,10.867805115327213,1e-05,0.001,10.867794128126466,10.857379745162026,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6175883007068295,1.0867805115327214,1.6175883007068295,1.0867805115327214,1.6175883007068295,1.0867805115327214
1.65,10.87311334996455,10.87311334996455,10.87311334996455,1e-05,0.001,10.873102357338242,10.862685431450073,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6181505760529926,1.087311334996455,1.6181505760529926,1.087311334996455,1.6181505760529926,1.087311334996455
1.66,10.878421900090256,10.878421900090256,10.878421900090256,1e-05,0.001,10.878410902038043,10.86799143369782,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6187130841187858,1.0878421900090256,1.6187130841187858,1.0878421900090256,1.6187130841187858,1.0878421900090256
1.67,10.883730767715484,10.883730767715484,10.883730767715484,1e-05,0.001,10.883719764236943,10.873297753912528,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.619275825057291,1.0883730767715485,1.619275825057291,1.0883730767715485,1.619275825057291,1.0883730767715485
1.68,10.889039954850924,10.889039954850924,10.889039954850924,1e-05,0.001,10.88902894594567,10.878604394105727,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6198387990223002,1.0889039954850925,1.6198387990223002,1.0889039954850925,1.6198387990223002,1.0889039954850925
1.69,10.894349463506824,10.894349463506824,10.894349463506824,1e-05,0.001,10.894338449174539,10.88391135628853,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.620402006167816,1.0894349463506825,1.620402006167816,1.0894349463506825,1.620402006167816,1.0894349463506825
1.7,10.89965929569299,10.89965929569299,10.89965929569299,1e-05,0.001,10.89964827593317,10.889218642462126,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6209654466470422,1.089965929569299,1.6209654466470422,1.089965929569299,1.6209654466470422,1.089965929569299
1.71,10.90496945341878,10.90496945341878,10.90496945341878,1e-05,0.001,10.904958428231126,10.89452625463797,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6215291206145293,1.090496945341878,1.6215291206145293,1.090496945341878,1.6215291206145293,1.090496945341878
1.72,10.910279938693117,10.910279938693117,10.910279938693117,1e-05,0.001,10.91026890807721,10.899834194823423,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.622093028224646,1.0910279938693117,1.622093028224646,1.0910279938693117,1.622093028224646,1.0910279938693117
1.73,10.915590753524492,10.915590753524492,10.915590753524492,1e-05,0.001,10.915579717479938,10.905142465032489,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6226571696327212,1.0915590753524493,1.6226571696327212,1.0915590753524493,1.6226571696327212,1.0915590753524493
1.74,10.920901899920956,10.920901899920956,10.920901899920956,1e-05,0.001,10.920890858447354,10.910451067261198,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.623221544992428,1.0920901899920956,1.623221544992428,1.0920901899920956,1.623221544992428,1.0920901899920956
1.75,10.926213379890143,10.926213379890143,10.926213379890143,1e-05,0.001,10.926202332987101,10.915760003522694,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.6237861544595131,1.0926213379890144,1.6237861544595131,1.0926213379890144,1.6237861544595131,1.0926213379890144
