Time,species_1,species_2,species_3,species_4,species_5,species_6,parameter_1,parameter_2,parameter_13,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14
7.5,0.07440244000246488,0.0001281014463314218,0.018871196444176994,1.3797955082640086e-08,0.0,0.0,0.084,0.032,2.0,1.0,4.914220714244126e-05,1.2387038665829228e-08,9.239413726735508e-10,0.0015851805013108677,0.002380878080078876,1.0760521491839432e-05,1.1590282269417673e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.51,0.07447812721937447,0.0001284855714920001,0.018887337734582954,1.3910612588501215e-08,0.0,0.0,0.084,0.032,2.0,1.0,4.923427399210465e-05,1.2472096392049719e-08,9.32432736659243e-10,0.0015865363697049682,0.002383300071019983,1.079278800532801e-05,1.1684914574341021e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.52,0.07455378929947447,0.00012887029465919226,0.0189034654711467,1.4024027954764084e-08,0.0,0.0,0.084,0.032,2.0,1.0,4.9326374361801665e-05,1.2557612071041702e-08,9.409899827424793e-10,0.0015878910995763228,0.002385721257583183,1.082510475137215e-05,1.1780183482001831e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.53,0.07462942625047211,0.00012925561566605364,0.018919579665244126,1.413820513034724e-08,0.0,0.0,0.084,0.032,2.0,1.0,4.9418508136104395e-05,1.264358743079107e-08,9.496135233803662e-10,0.0015892446918805067,0.0023881416400151076,1.0857471715948506e-05,1.1876092309491681e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.54,0.07470503808007335,0.0001296415343446299,0.01893568032824153,1.4253148078183433e-08,0.0,0.0,0.084,0.032,2.0,1.0,4.951067519976829e-05,1.2730024202479176e-08,9.58303772947456e-10,0.0015905971475722886,0.0023905612185623473,1.0889888884948913e-05,1.1972644385674086e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.55,0.07478062479598277,0.0001300280505259597,0.018951767471495677,1.4368860775242046e-08,0.0,0.0,0.084,0.032,2.0,1.0,4.960287543773203e-05,1.2816924120477955e-08,9.670611477411806e-10,0.001591948467605637,0.0023929799934714487,1.0922356244180614e-05,1.206984305120332e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.56,0.07485618640590369,0.00013041516404007728,0.018967841106353755,1.4485347212551374e-08,0.0,0.0,0.084,0.032,2.0,1.0,4.9695108735117276e-05,1.2904288922344953e-08,9.75886065987285e-10,0.0015932986529337155,0.0023953979649889183,1.0954873779366492e-05,1.2167691658543155e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.57,0.07493172291753808,0.00013080287471601518,0.01898390124415342,1.4602611395220984e-08,0.0,0.0,0.084,0.032,2.0,1.0,4.978737497722837e-05,1.2992120348818372e-08,9.847789478452647e-10,0.0015946477045088875,0.0023978151333612185,1.0987441476145276e-05,1.2266193571985627e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.58,0.07500723433858655,0.00013119118238180664,0.018999947896222776,1.4720657342463942e-08,0.0,0.0,0.084,0.032,2.0,1.0,4.9879674049552076e-05,1.308042014381201e-08,9.93740215413805e-10,0.0015959956232827132,0.0024002314988347696,1.1020059320071758e-05,1.2365352167669712e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.59,0.0750827206767485,0.00013158008686448846,0.019015981073880417,1.483948908761913e-08,0.0,0.0,0.084,0.032,2.0,1.0,4.997200583775748e-05,1.3169190054410312e-08,1.0027702927362282e-09,0.0015973424102059552,0.002402647061655952,1.105272729661703e-05,1.246517083360007e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.6,0.07515818193972189,0.00013196958799010358,0.019032000788435394,1.4959110678173452e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.006437022769553e-05,1.3258431830863274e-08,1.0118696058059373e-09,0.0015986880662285732,0.0024050618220711004,1.1085445391168702e-05,1.25656529696657e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.61,0.07523361813520342,0.0001323596855837035,0.019048007051187255,1.5079526175784037e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.015676710539894e-05,1.3348147226581353e-08,1.0210385825718668e-09,0.0016000325922997294,0.0024074757803265096,1.1118213589031094e-05,1.2666801987658592e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.62,0.07530902927088841,0.000132750379469351,0.019063999873426038,1.5200739656300372e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.024919635708191e-05,1.3438337998130365e-08,1.030277652943931e-09,0.0016013759893677873,0.0024098889366684292,1.1151031875425483e-05,1.2768621311292312e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.63,0.0753844153544709,0.0001331416694701228,0.019079979266432283,1.5322755209786525e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.0341657869139845e-05,1.3529005905226382e-08,1.0395872487984872e-09,0.0016027182583803119,0.0024123012913430685,1.1183900235490314e-05,1.2871114376220682e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.64,0.0754597763936436,0.00013353355540811202,0.019095945241477046,1.54455769405432e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.043415152814922e-05,1.3620152710730539e-08,1.0489678039837869e-09,0.001604059400284072,0.002414712844596595,1.121681865428141e-05,1.2974284630056289e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.65,0.07553511239609782,0.00013392603710443094,0.01911189780982189,1.5569208967129843e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.052667722086714e-05,1.3711780180643873e-08,1.0584197543254381e-09,0.0016053994160250388,0.0024171235966751305,1.12497871167722e-05,1.307813553238907e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.66,0.07561042336952366,0.00013431911437921323,0.0191278369827189,1.5693655422386708e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.061923483423129e-05,1.3803890084102057e-08,1.0679435376318716e-09,0.001606738306548388,0.002419533547824757,1.1282805607853911e-05,1.3182670554804836e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.67,0.07568570932160974,0.00013471278705161693,0.019143762771410715,1.5818920453456873e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.07118242553596e-05,1.389648419337026e-08,1.0775395936998035e-09,0.0016080760727985,0.0024219426982915117,1.1315874112335824e-05,1.3287893180903774e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.68,0.07576097026004347,0.0001351070549398268,0.01915967518713049,1.594500822180827e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.080444537155001e-05,1.3989564283837797e-08,1.0872083643197085e-09,0.0016094127157189613,0.002424351048321391,1.1348992614945453e-05,1.3393806906318948e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.69,0.07583620619251086,0.00013550191786105688,0.01917557424110194,1.607192290325566e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.089709807028024e-05,1.4083132134012884e-08,1.0969502932812907e-09,0.0016107482362525633,0.0024267585981603474,1.1382161100328778e-05,1.3500415238734756e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.7,0.07591141712669659,0.000135897375631553,0.019191459944539344,1.6199668687982526e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.098978223920755e-05,1.41771895255173e-08,1.1067658263789545e-09,0.0016120826353413049,0.002429165348054291,1.1415379553050453e-05,1.3607721697905322e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.71,0.075986603070284,0.00013629342806659552,0.019207332308647528,1.632824978056307e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.108249776616845e-05,1.4271738243081083e-08,1.1166554114172881e-09,0.0016134159139263925,0.002431571298249088,1.1448647957594024e-05,1.371572981567298e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.72,0.07606176403095509,0.00013669007498050167,0.019223191344621905,1.645767039998406e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.1175244539178536e-05,1.4366780074537122e-08,1.1266194982165397e-09,0.0016147480729482402,0.002433976448990563,1.1481966298362141e-05,1.382444313598661e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.73,0.07613690001639054,0.00013708731618662821,0.019239037063648462,1.658793477966672e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.1268022446432216e-05,1.4462316810815808e-08,1.1366585386181032e-09,0.001616079113346471,0.002436380800524497,1.151533455967677e-05,1.3933865214920046e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.74,0.07621201103426962,0.00013748515149737388,0.01925486947690377,1.6719047167488504e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.1360831376302406e-05,1.4558350245939576e-08,1.1467729864899973e-09,0.0016174090360599168,0.002438784353096628,1.1548752725779407e-05,1.4043999620690344e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.75,0.07628709709227036,0.00013788358072418193,0.019270688595555006,1.6851011825805e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.145367121734041e-05,1.46548821770175e-08,1.1569632977323639e-09,0.0016187378420266206,0.0024411871069526516,1.1582220780831282e-05,1.4154849933676202e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.76,0.07636215819806935,0.0001382826036775427,0.01928649443075994,1.698383303147164e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.154654185827559e-05,1.4751914404239813e-08,1.1672299302829498e-09,0.001620065532183835,0.002443589062338219,1.1615738708913588e-05,1.4266419746436179e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.77,0.07643719435934188,0.00013868222016699612,0.019302286993666953,1.7117515075865468e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.163944318801513e-05,1.484944873087241e-08,1.1775733441226042e-09,0.0016213921074680242,0.00244599021949894,1.1649306494027676e-05,1.4378712663726995e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.78,0.07651220558376189,0.0001390824300011342,0.019318066295415062,1.7252062264906875e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.1732375095643855e-05,1.4947486963251368e-08,1.187994001280774e-09,0.0016227175688148653,0.0024483905786803805,1.1682924120095274e-05,1.4491732302521776e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.79,0.07658719187900194,0.00013948323298760345,0.019333832347133886,1.738747891908127e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.182533747042391e-05,1.504603091077732e-08,1.1984923658410007e-09,0.0016240419171592464,0.002450790140128062,1.171659157095869e-05,1.4605482292028269e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.8,0.07666215325273326,0.00013988462893310742,0.01934958515994369,1.752376937346078e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.191833020179458e-05,1.514508238590997e-08,1.2090689039464236e-09,0.00162536515343527,0.0024531889040874644,1.1750308830381023e-05,1.4719966273707057e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.81,0.07673708971262574,0.0001402866176434094,0.01936532474495539,1.7660937977725868e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.201135317937206e-05,1.5244643204162512e-08,1.219724083805282e-09,0.0016266872785762527,0.002455586870804024,1.178407588204639e-05,1.483518790128973e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.82,0.07681200126634789,0.00014068919892333459,0.019381051113270542,1.7798989096186956e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.210440629294916e-05,1.5344715184095942e-08,1.2304583756964224e-09,0.0016280082935147256,0.0024579840405231325,1.1817892709560105e-05,1.4951150840797045e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.83,0.07688688792156688,0.00014109237257677263,0.019396764275981356,1.7937927107805984e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.219748943249509e-05,1.544530014731344e-08,1.2412722519748036e-09,0.001629328199182434,0.00246038041349014,1.18517592964489e-05,1.5067858770557027e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.84,0.07696174968594852,0.0001414961384066803,0.019412464244170716,1.8077756406217996e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.229060248815524e-05,1.5546399918454753e-08,1.2521661870770113e-09,0.0016306469965103403,0.0024627759899503525,1.1885675626161146e-05,1.5185315381223118e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.85,0.07703658656715726,0.0001419004962150838,0.019428151028912172,1.8218481399752646e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.238374535025093e-05,1.5648016325190458e-08,1.2631406575267702e-09,0.0016319646864286226,0.0024651707701490323,1.1919641682067039e-05,1.5303524375792223e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.86,0.07711139857285618,0.00014230544580308129,0.01944382464126997,1.836010651145573e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.247691790927919e-05,1.5750151198216298e-08,1.2741961419404592e-09,0.0016332812698666775,0.002467564754331398,1.1953657447458828e-05,1.5422489469622814e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.87,0.07718618571070704,0.0001427109869708451,0.01945948509229902,1.8502636179110583e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.257012005591246e-05,1.5852806371247335e-08,1.2853331210326287e-09,0.001634596747753118,0.0024699579427426253,1.198772290555099e-05,1.554221439045289e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.88,0.07726094798837019,0.00014311711951762467,0.01947513239304495,1.864607485525961e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.266335168099843e-05,1.5955983681012338e-08,1.2965520776215228e-09,0.0016359111210157758,0.002472350335627846,1.2021838039480473e-05,1.5662702878418073e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.89,0.07733568541350462,0.00014352384324174846,0.01949076655454408,1.879042700722565e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.275661267555975e-05,1.6059684967247868e-08,1.3078534966346017e-09,0.0016372243905817029,0.0024747419332321477,1.2056002832306871e-05,1.5783958686069547e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.9,0.077410397993768,0.0001439311579406268,0.01950638758782345,1.893569711713339e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.2849902930793836e-05,1.616391207269256e-08,1.3192378651140672e-09,0.00163853655737717,0.0024771327358005762,1.2090217267012652e-05,1.590598557839205e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.91,0.0774850857368166,0.00014433906341075405,0.019521995503900814,1.908188968193066e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.2943222338072606e-05,1.6268666843081212e-08,1.3307056722223861e-09,0.0016398476223276684,0.0024795227435781314,1.212448132650334e-05,1.6028787332821756e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.92,0.07755974865030534,0.00014474755944771114,0.019537590313784648,1.9229009213409868e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.303657078894222e-05,1.6373951127138973e-08,1.3422574092478274e-09,0.0016411575863579104,0.0024819119568097706,1.2158794993607736e-05,1.615236773926429e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.93,0.07763438674188773,0.00014515664584616807,0.019553172028474175,1.937706023822921e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.31299481751229e-05,1.647976677657547e-08,1.3538935696099874e-09,0.0016424664503918308,0.0024843003757404076,1.2193158251078118e-05,1.6276730600112536e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.94,0.07770900001921598,0.00014556632239988613,0.019568740658959357,1.9526047297934003e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.322335438850869e-05,1.658611564607886e-08,1.365614648865329e-09,0.001643774215352586,0.0024866880006149113,1.2227571081590435e-05,1.6401879730264563e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.95,0.07778358848994085,0.00014597658890172047,0.019584296216220896,1.9675974948977884e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.331678932116712e-05,1.6692999593309918e-08,1.3774211447127127e-09,0.0016450808821625554,0.0024890748316781074,1.226203346774452e-05,1.6527818957141423e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.96,0.07785815216171181,0.0001463874451436224,0.019599838711230264,1.9826847762744067e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.341025286533914e-05,1.6800420478896086e-08,1.3893135569989407e-09,0.0016463864517433423,0.002491460869174778,1.2296545392064282e-05,1.6654552120705016e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.97,0.07793269104217689,0.00014679889091664185,0.01961536815494969,1.9978670325566527e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.350374491343874e-05,1.69083801664255e-08,1.4012923877242954e-09,0.001647690925015774,0.0024938461133496605,1.2331106836997917e-05,1.6782083073475883e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.98,0.07800720513898278,0.00014721092601092985,0.019630884558332184,2.013144723875116e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.359726535805279e-05,1.7016880522440996e-08,1.413358141048083e-09,0.0016489943028999035,0.002496230564447449,1.2365717784918108e-05,1.6910415680550975e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
7.99,0.07808169445977478,0.0001476235502157406,0.019646387932321527,2.0285183118596863e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.369081409194076e-05,1.712592341643403e-08,1.4255113232941755e-09,0.0016502965863150084,0.002498614222712793,1.2400378218122213e-05,1.7039553819621366e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.0,0.07815615901219684,0.00014803676331943423,0.019661878287852295,2.043988259641675e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.378439100803456e-05,1.7235510720838702e-08,1.4377524429565642e-09,0.001651597776179593,0.002500997088390299,1.2435088118832476e-05,1.7169501380990072e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.01,0.07823059880389148,0.0001484505651094789,0.01967735563584986,2.0595550318559132e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.3877995999438225e-05,1.7345644311025642e-08,1.450082010704903e-09,0.0016528978734113883,0.0025033791617245275,1.246984746919623e-05,1.7300262267589672e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.02,0.07830501384249988,0.00014886495537245342,0.01969281998723039,2.0752190946428625e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.39716289594277e-05,1.7456326065295946e-08,1.4625005393900647e-09,0.001654196878927353,0.0025057604429599965,1.2504656251286088e-05,1.7431840395000047e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.03,0.07837940413566186,0.00014927993389404924,0.01970827135290088,2.090980915650713e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.40652897814507e-05,1.7567557864875e-08,1.4750085440496916e-09,0.0016554947936436742,0.0025081409323411794,1.2539514447100137e-05,1.756423969146599e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.04,0.0784537696910158,0.00014969550045907325,0.019723709743759126,2.106840964037487e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.4158978359126304e-05,1.767934159390641e-08,1.4876065419137523e-09,0.0016567916184757666,0.002510520630112506,1.2574422038562154e-05,1.7697464097914892e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.05,0.07852811051619875,0.00015011165485144984,0.019739135170693763,2.1227997104731335e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.425269458624489e-05,1.7791679139445805e-08,1.5002950524101005e-09,0.001658087354338276,0.00251289953651836,1.2609379007521787e-05,1.7831517567974323e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.06,0.07860242661884631,0.00015052839685422318,0.01975454764458424,2.138857627141616e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.4346438356767766e-05,1.7904572391454592e-08,1.5130745971700278e-09,0.0016593820021450763,0.002515277651803082,1.2644385335754747e-05,1.7966404067989577e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.07,0.07867671800659276,0.00015094572624955988,0.019769947176300876,2.1550151877430157e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.444020956482707e-05,1.8018023242793855e-08,1.5259457000338362e-09,0.0016606755628092737,0.002517654976210968,1.267944100496303e-05,1.8102127577041333e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.08,0.078750984687071,0.00015136364281875104,0.019785333776704817,2.1712728674956116e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.4534008104725444e-05,1.8132033589218052e-08,1.5389088870563968e-09,0.0016619680372432048,0.002520031509986272,1.2714545996775087e-05,1.823869208696314e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.09,0.07882522666791245,0.0001517821463422147,0.019800707456648078,2.187631143137967e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.462783387093581e-05,1.8246605329368772e-08,1.5519646865127119e-09,0.0016632594263584386,0.0025224072533731982,1.2749700292746036e-05,1.8376101602358924e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.1,0.07889944395674725,0.00015220123659949821,0.01981606822697353,2.204090492931012e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.4721686758101233e-05,1.836174036476847e-08,1.5651136289034882e-09,0.0016645497310657765,0.002524782206615912,1.278490387435785e-05,1.85143601406205e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.11,0.07897363656120407,0.00015262091336928045,0.019831416098514913,2.220651396660124e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.481556666103449e-05,1.847744059981414e-08,1.5783562469607018e-09,0.0016658389522752528,0.0025271563699585304,1.282015672301956e-05,1.8653471731945045e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.12,0.07904780448891024,0.000153041176429374,0.01984675108209686,2.237314335637205e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.4909473474718124e-05,1.8593707941770995e-08,1.591693075653173e-09,0.0016671270908961363,0.002529529743645128,1.2855458820067417e-05,1.8793440419352524e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.13,0.0791219477474917,0.00015346202555672797,0.01986207318853488,2.2540797927027574e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.5003407094303954e-05,1.871054430076618e-08,1.6051246521921405e-09,0.00166841414783693,0.0025319023279197347,1.289081014676515e-05,1.8934270258703165e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.14,0.07919606634457294,0.0001538834605274295,0.019877382428635373,2.2709482522279436e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.509736741511294e-05,1.882795158978226e-08,1.6186515160368256e-09,0.0016697001240053714,0.002534274123026334,1.292621068430408e-05,1.907596531871473e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.15,0.07927016028777709,0.0001543054811167068,0.019892678813195643,2.2879202001166742e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.519135433263501e-05,1.894593172465099e-08,1.6322742089000261e-09,0.0016709850203084342,0.002536645129208867,1.2961660413803373e-05,1.9218529680980067e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.16,0.07934422958472588,0.0001547280870989311,0.019907962353003916,2.3049961238076588e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.528536774252878e-05,1.9064486624046836e-08,1.6459932747536832e-09,0.001672268837652329,0.0025390153467112282,1.2997159316310213e-05,1.9361967439984334e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.17,0.07941827424303965,0.00015515127824761887,0.01992323305883931,2.3221765122764742e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.53794075406213e-05,1.9183618209480485e-08,1.6598092598344655e-09,0.0016735515769425021,0.002541384775777269,1.3032707372799985e-05,1.9506282703122386e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.18,0.07949229427033735,0.00015557505433543424,0.0199384909414719,2.3394618560376245e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.5473473622907904e-05,1.930332840529249e-08,1.6737227126493521e-09,0.0016748332390836397,0.002543753416650795,1.3068304564176477e-05,1.9651479590716047e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.19,0.07956628967423651,0.00015599941513419127,0.019953736011662653,2.356852647146596e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.556756588555184e-05,1.9423619138646704e-08,1.6877341839812146e-09,0.001676113824979663,0.0025461212695755686,1.3103950871272067e-05,1.9797562236031408e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.2,0.07964026046235326,0.00015642436041485606,0.01996896828016351,2.3743493792019138e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.566168422488424e-05,1.9544492339523804e-08,1.7018442268944046e-09,0.001677393335533735,0.002548488334795304,1.313964627484791e-05,1.9944534785296075e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.21,0.07971420664230235,0.0001568498899475493,0.01998418775771734,2.3919525473471975e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.5755828537403715e-05,1.9665949940714817e-08,1.716053396740344e-09,0.0016786717716482566,0.0025508546125536753,1.3175390755594142e-05,2.009240139771646e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.22,0.07978812822169706,0.00015727600350154804,0.01999939445505796,2.409662648273194e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.5849998719776164e-05,1.9787993877814438e-08,1.7303622511631012e-09,0.0016799491342248687,0.0025532201030943062,1.3211184294130035e-05,2.024116624549483e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.23,0.07986202520814936,0.00015770270084528853,0.020014588382910172,2.427480180219846e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.59441946688347e-05,1.9910626089214654e-08,1.7447713501050027e-09,0.0016812254241644546,0.0025555848066607795,1.3247026871004237e-05,2.0390833513846708e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.24,0.07993589760926977,0.00015812998174636795,0.020029769551989724,2.4454056429783207e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.6038416281579196e-05,2.0033848516097976e-08,1.75928125581221e-09,0.0016825006423671369,0.0025579487234966324,1.3282918466694909e-05,2.0541407401017896e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.25,0.08000974543266738,0.00015855784597154708,0.02004493797300335,2.4634395378930533e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.6132663455176205e-05,2.015766310243097e-08,1.7738925328403187e-09,0.0016837747897322816,0.0025603118538453564,1.3318859061609956e-05,2.069289211830165e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.26,0.08008356868594992,0.00015898629328675213,0.02006009365664877,2.481582367863786e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.622693608695871e-05,2.0282071794957506e-08,1.7886057480599556e-09,0.001685047867158497,0.0025626741979503974,1.335484863608718e-05,2.0845291890055804e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.27,0.08015736737672365,0.00015941532345707725,0.020075236613614687,2.4998346373476015e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.632123407442581e-05,2.040707654319218e-08,1.8034214706623739e-09,0.0016863198755436338,0.0025650357560551566,1.339088717039449e-05,2.0998610953719854e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
8.28,0.0802311415125935,0.00015984493624678658,0.020090366854580807,2.5181968523609553e-08,0.0,0.0,0.084,0.032,2.0,1.0,5.641555731524268e-05,2.0532679299413603e-08,1.8183402721650538e-09,0.001687590815784788,0.002567396528402992,1.3426974644730074e-05,2.1152853559832027e-09,0.0,0.0,0.0,0.0,0.0032,0.01,0.01
