Time,E1,E2,KKK,P_KKK,KK,P_KK,PP_KK,K,P_K,PP_K,KPase,KKPase,E1_KKK,E2_P_KKK,P_KKK_KK,P_KKK_P_KK,PP_KK_K,PP_KK_P_K,KKPase_PP_KK,KKPase_P_KK,KPase_PP_K,KPase_P_K,K_PP_norm,KK_PP_norm,KKK_P_norm,rel_K_PP_max,K_PP_norm_max,compartment,r1a,r1b,r2a,r2b,r3a,r3b,r4a,r4b,r5a,r5b,r6a,r6b,r7a,r7b,r8a,r8b,r9a,r9b,r10a,r10b
3.37,2.971664301303014e-05,0.00029997215447218864,0.0028604622418416997,2.7873687049079052e-05,1.175463592668629,0.02410887726061973,5.89614301559206e-05,1.1989608591051222,0.0005751249279940608,2.689198131403416e-07,0.11977113636650281,0.0002776676412940438,2.8335698696988734e-07,2.7845527811198684e-08,0.00010911883212928763,2.2340361914695606e-06,0.00023477121551517197,1.1219805813975949e-07,5.4377646486952576e-08,2.2277981057140552e-05,1.0656310585383263e-07,0.0002287570703913272,3.129024324951452e-07,0.0002449160178130989,0.04641366647742229,3.476504418038854e-07,0.900049,4e-12,1.6999914899031425e-16,1.700141921819324e-16,1.673800314206393e-17,1.670731668671921e-17,6.558671800095341e-14,6.547129927757257e-14,1.3410231698531224e-14,1.336678863428433e-14,1.3475914845869542e-15,1.3404217148817364e-15,3.2860137062700374e-17,3.262658789217155e-17,1.419070585061337e-13,1.408627293091032e-13,1.3827922247941076e-13,1.3725424223479633e-13,6.8321918207547e-17,6.731883488385569e-17,6.489746293284565e-17,6.393786351229958e-17
3.38,2.9716680612644187e-05,0.0002999720777727852,0.0028600790979831114,2.7950389562507037e-05,1.1753329080895232,0.02423586425650124,5.9619615480651253e-05,1.1989491803382712,0.0005815986952842462,2.750322004990345e-07,0.11976856122178232,0.0002775583880929,2.8331938735583523e-07,2.7922227214633447e-08,0.00010940726750042774,2.2520030657016357e-06,0.000237392425802104,1.147302242119746e-07,5.496368176931273e-08,2.2386648222989312e-05,1.0898546094504602e-07,0.0002313297927567066,3.2001471787006714e-07,0.00024765144599061325,0.04654138191874223,3.555525508834154e-07,0.900049,4e-12,1.6997659591315329e-16,1.6999163241350113e-16,1.6784009397715947e-17,1.6753336328780067e-17,6.575969008668918e-14,6.564436050025664e-14,1.3475480734497671e-14,1.3431988933793587e-14,1.358405549992017e-15,1.3512018394209814e-15,3.321348842452465e-17,3.2978209061587637e-17,1.4348810096917648e-13,1.424354554812624e-13,1.3983108011661594e-13,1.3879787565402396e-13,6.986062778039611e-17,6.883813452718476e-17,6.63695672066929e-17,6.539127656702761e-17
3.39,2.9716718195533716e-05,0.00029997200110683724,0.0028596961255186867,2.802705866047886e-05,1.1752019543396341,0.024363094307137293,6.0283040589042705e-05,1.1989374078286261,0.000588124543549402,2.812635015352543e-07,0.11976596542162384,0.00027744900815203876,2.832818044663045e-07,2.7998893162610275e-08,0.0001096954800096291,2.270054839895777e-06,0.00024003447468255346,1.1731126421017429e-07,5.5554052911648484e-08,2.2495437792695793e-05,1.1145491351405482e-07,0.00023392312346262836,3.272653458744243e-07,0.0002504086504905978,0.04666904023139235,3.636083656272317e-07,0.900049,4e-12,1.69954052867811e-16,1.699690826797827e-16,1.6829995588524065e-17,1.6799335897566166e-17,6.593252844296782e-14,6.581728800577747e-14,1.3540802728501816e-14,1.3497262675617475e-14,1.3692705892501956e-15,1.3620329039374661e-15,3.3569447532286885e-17,3.333243174698909e-17,1.450816848698868e-13,1.4402068480953207e-13,1.4139534090780688e-13,1.40353874077577e-13,7.14289843946987e-17,7.038675852610457e-17,6.787023108851155e-17,6.687294810843289e-17
3.4,2.971675576170599e-05,0.00029997192447432365,0.0028593133243731837,2.8103694364045105e-05,1.175070731936089,0.024490566775397737,6.095172978492733e-05,1.198925541134903,0.0005947027193263478,2.876156325710611e-07,0.1197633488697563,0.0002773395023865923,2.83244238294037e-07,2.807552567622259e-08,0.00010998346962489864,2.2881916002219357e-06,0.00024269745793603626,1.1994195838708043e-07,5.614877602156186e-08,2.260434883502005e-05,1.139722210573648e-07,0.00023653715802263904,3.34656544690355e-07,0.0002531877320461431,0.04679664144044695,3.718203616584819e-07,0.900049,4e-12,1.6993151984993583e-16,1.699465429764222e-16,1.6875961727149695e-17,1.6845315405733555e-17,6.610523305092726e-14,6.599008177493919e-14,1.360619710960565e-14,1.356260930101203e-14,1.3801866536989014e-15,1.3729149601331614e-15,3.392802401967803e-17,3.3689265612937116e-17,1.4668786770038776e-13,1.4561847476162175e-13,1.4297206218031322e-13,1.4192229481358342e-13,7.302746277071589e-17,7.196517503224826e-17,6.939991274159565e-17,6.838333263441887e-17
3.41,2.9716793311168243e-05,0.00029997184787522327,0.0028589306944714044,2.818029669427109e-05,1.1749392413946511,0.02461828102541123,6.162570739409773e-05,1.1989135798153578,0.0006013334694261387,2.9409053386382446e-07,0.11976071146982727,0.00027722987170822447,2.832066888317783e-07,2.8152124776578493e-08,0.00011027123631483788,2.306413432198209e-06,0.0002453814714128203,1.2262309662708674e-07,5.674786718666933e-08,2.2713380422210695e-05,1.1653815049125041e-07,0.0002391719920222177,3.4219057029589574e-07,0.0002559887914756093,0.04692418557096611,3.801910454829634e-07,0.900049,4e-12,1.699089968551786e-16,1.69924013299067e-16,1.692190782626309e-17,1.6891274865947095e-17,6.627780389206957e-14,6.616274178890273e-14,1.367166330808067e-14,1.3628028253326416e-14,1.3911537942772058e-15,1.3838480593189254e-15,3.4289227507175586e-17,3.40487203120016e-17,1.4830670699435372e-13,1.472288828476922e-13,1.4456130130304538e-13,1.4350319521333061e-13,7.465654375627933e-17,7.357385797625204e-17,7.095907599354155e-17,6.992289029475024e-17
3.42,2.9716830843927713e-05,0.00029997177130951496,0.00285854823573819,2.8256865672303208e-05,1.1748074832293207,0.024746236422867794,6.230499786514855e-05,1.1989015234256069,0.0006080170422441691,3.0069031746451786e-07,0.11975805312504192,0.0002771201173917709,2.831691560723128e-07,2.8228690484852563e-08,0.00011055878005118897,2.3247204180817735e-06,0.0002480866113393975,1.2535553396446912e-07,5.7351341878133894e-08,2.2822531263960662e-05,1.191535331736504e-07,0.00024182772142489821,3.498698755318069e-07,0.0002588119300669901,0.047051672647996826,3.887231423309252e-07,0.900049,4e-12,1.698864838791715e-16,1.6990149364338768e-16,1.6967833898591748e-17,1.6937214290911538e-17,6.64502409469967e-14,6.633526803071339e-14,1.3737201011662162e-14,1.3693518758376397e-14,1.4021720631350655e-15,1.394832250849064e-15,3.4653068163055675e-17,3.4410805126880337e-17,1.4993826062658457e-13,1.488519668036385e-13,1.461631161290933e-13,1.4509663285493893e-13,7.631668169730608e-17,7.521332037868147e-17,7.254822814821554e-17,7.149211990419025e-17
3.43,2.9716868359991638e-05,0.0002999716947771777,0.002858165948098428,2.8333401319219882e-05,1.1746754579532401,0.024874432334332626,6.298962554238505e-05,1.198889371523532,0.0006147536848130836,3.074169358352906e-07,0.11975537373897663,0.0002770102402519641,2.8313164000838535e-07,2.830522282216953e-08,0.00011084610080310953,2.3431126427355032e-06,0.00025081297362948834,1.281400661678752e-07,5.795921628923436e-08,2.2931800529344268e-05,1.2181914159930791e-07,0.0002445044418817788,3.576967311954988e-07,0.0002616572487119416,0.047179102696570566,3.9741917517323925e-07,0.900049,4e-12,1.6986398091757548e-16,1.698789840050312e-16,1.7013739956811517e-17,1.698313369330172e-17,6.662254419824451e-14,6.650766048186572e-14,1.3802809590652256e-14,1.375908031760656e-14,1.4132415100244004e-15,1.4058675856413019e-15,3.501955544596874e-17,3.4775529773540614e-17,1.515825861383575e-13,1.50487784177693e-13,1.477775639997482e-13,1.467026651290673e-13,7.800837792798506e-17,7.688403970072511e-17,7.416783521900016e-17,7.309148495958474e-17
3.44,2.9716905859367286e-05,0.00029997161827819015,0.0028577838314770474,2.840990365611024e-05,1.1745431660782195,0.025002868127605084,6.367961478539968e-05,1.1988771236666957,0.0006215436443560963,3.1427235708670753e-07,0.1197526732151508,0.0002769002410780535,2.8309414063274294e-07,2.838172180966566e-08,0.00011113319854019121,2.3615901905346893e-06,0.0002535606542463275,1.309774955381193e-07,5.8571506628349235e-08,2.304118741290377e-05,1.2453575460944498e-07,0.0002472022490945807,3.6567342641346034e-07,0.0002645248483615776,0.04730647574170449,4.062816873453116e-07,0.900049,4e-12,1.6984148796605566e-16,1.6985648437964575e-16,1.705962601360404e-17,1.7029033085799398e-17,6.679471362878489e-14,6.667991912411473e-14,1.386848840096425e-14,1.3824712447742263e-14,1.4243621842059456e-15,1.4169541143208136e-15,3.538869876632948e-17,3.514290397700954e-17,1.5323974109269616e-13,1.521363925477965e-13,1.4940470226936954e-13,1.4832134945674842e-13,7.973214205676706e-17,7.858649732287159e-17,7.581836674937167e-17,7.472145276566699e-17
3.45,2.9716943342061877e-05,0.0002999715418125313,0.0028574018857990195,2.848637270410225e-05,1.1744106081145724,0.025131543171845894,6.437499001172331e-05,1.1988647794114187,0.0006283871688416667,3.21258627795697e-07,0.1197499514568743,0.0002767901207892978,2.830566579381488e-07,2.8458187468510737e-08,0.00011142007323353814,2.380153144261973e-06,0.0002563297493316718,1.338686544974999e-07,5.9188228865857745e-08,2.3150690979410232e-05,1.2730418076991799e-07,0.00024992123894492467,3.738023404713458e-07,0.0002674148301889649,0.04743379180840196,4.1531332235394496e-07,0.900049,4e-12,1.698190050202716e-16,1.6983399476288928e-16,1.7105492081677394e-17,1.7074912481106442e-17,6.696674922148941e-14,6.685204394012288e-14,1.3934236892980572e-14,1.389041458764614e-14,1.435534135132569e-15,1.4280918865571838e-15,3.5760507725104284e-17,3.5512937319514644e-17,1.5490978320106465e-13,1.537978495990031e-13,1.5104458849269426e-13,1.499527433669548e-13,8.148847817220957e-17,8.032119269849995e-17,7.750031187259625e-17,7.638250846195079e-17
3.46,2.9716980808082654e-05,0.0002999714653801799,0.0028570201109893584,2.8562808484338815e-05,1.1742777845712609,0.025260456837465254,6.507577566023433e-05,1.1988523383135687,0.0006352845065094722,3.283778200205613e-07,0.11974720836737855,0.0002766798803029275,2.8301919191737054e-07,2.853461981988936e-08,0.00011170672485484648,2.398801586050322e-06,0.0002591203550945035,1.3681438570022884e-07,5.980939894861972e-08,2.3260310295686045e-05,1.3012523865878956e-07,0.0002526615073827855,3.820858822327925e-07,0.0002703272954494885,0.04756105092165216,4.2451675656857847e-07,0.900049,4e-12,1.697965320758854e-16,1.6981151515042233e-16,1.7151338173748585e-17,1.7120771891933615e-17,6.71386509595825e-14,6.702403491290789e-14,1.4000054519336984e-14,1.3956186177411627e-14,1.4467574118715147e-15,1.4392809516301933e-15,3.613499191200338e-17,3.588563936917183e-17,1.5659277021466252e-13,1.554722130567021e-13,1.526972802645568e-13,1.515969044296713e-13,8.327789668399507e-17,8.20886314201373e-17,7.921416575363701e-17,7.807514319527374e-17
3.47,2.9717018257436846e-05,0.00029997138898111485,0.002856638506973121,2.8639211017977785e-05,1.174144695955901,0.025389608496120823,6.578199619096483e-05,1.198839799928565,0.0006422359058688758,3.356320315053665e-07,0.11974444384981749,0.00027656952053417344,2.829817425631796e-07,2.8611018885001e-08,0.00011199315337640227,2.417535597385325e-06,0.0002619325678101084,1.398155421131235e-07,6.04350327996923e-08,2.3370044430577417e-05,1.329997569458112e-07,0.0002554231504255597,3.905264903759814e-07,0.00027326234547998785,0.04768825310643003,4.338946994841186e-07,0.900049,4e-12,1.6977406912856173e-16,1.6978904553790775e-16,1.7197164302543576e-17,1.71666113310006e-17,6.731041882664029e-14,6.719589202584137e-14,1.4065940734943598e-14,1.402202665834645e-14,1.4580320631057882e-15,1.450521358431195e-15,3.6512160905448476e-17,3.626101967981538e-17,1.5828875992384654e-13,1.5715954068606502e-13,1.543628352192732e-13,1.5325389025533582e-13,8.510091438639484e-17,8.388932526787409e-17,8.096042963569141e-17,7.979985416748672e-17
3.48,2.9717055690131672e-05,0.00029997131261531477,0.002856257073675406,2.871558032619193e-05,1.174011342774764,0.02551899752071557,6.649367608490605e-05,1.1988271638113788,0.0006492416156973883,3.430233858843271e-07,0.1197416578072684,0.00027645904239629427,2.829443098683516e-07,2.868738468505992e-08,0.00011227935877107897,2.4363552591074763e-06,0.0002647664838191522,1.4287298709629655e-07,6.106514631804618e-08,2.3479892454926732e-05,1.3592857447190415e-07,0.0002582062641571308,3.991266336301928e-07,0.00027622008169789333,0.04781539838769631,4.4344989398376397e-07,0.900049,4e-12,1.6975161617396732e-16,1.6976658592101095e-16,1.7242970480797255e-17,1.7212430811035952e-17,6.748205280658935e-14,6.736761526264738e-14,1.4131894997005694e-14,1.408793547295604e-14,1.4693581371355167e-15,1.4618131554644858e-15,3.6892024272542295e-17,3.6639087790827705e-17,1.5999781015755037e-13,1.5885989029149132e-13,1.5604131103002047e-13,1.5492375849427849e-13,8.695805452231486e-17,8.572379225777793e-17,8.27396108866642e-17,8.155714468314249e-17
3.49,2.9717093106174358e-05,0.00029997123628275855,0.0028558758110213563,2.8791916430168923e-05,1.1738777255327806,0.025648623285395775,6.721083984381445e-05,1.1988144295165395,0.0006563018850391384,3.50554032886196e-07,0.11973885014273272,0.00027634844680060437,2.8290689382566616e-07,2.8763717241295243e-08,0.00011256534101233526,2.4552606514144745e-06,0.0002676221995267595,1.459875944838483e-07,6.169975537828248e-08,2.3589853441545008e-05,1.3891254032864184e-07,0.00026101094472693687,4.0788881101236484e-07,0.00027920060560036294,0.047942486790397504,4.531851166018348e-07,0.900049,4e-12,1.697291732077717e-16,1.697441362953997e-16,1.7288756721253412e-17,1.7258230344777147e-17,6.765355288370521e-14,6.753920460740116e-14,1.4197916765044742e-14,1.4153912064927005e-14,1.4807356818793146e-15,1.4731563908486847e-15,3.72745915690397e-17,3.701985322696949e-17,1.6171997878270399e-13,1.605733197160557e-13,1.5773276540821548e-13,1.5660656683616212e-13,8.884984684792725e-17,8.759255669030898e-17,8.455222304557817e-17,8.334752419718511e-17
3.5,2.9717130505572122e-05,0.00029997115998342484,0.0028554947189361555,2.8868219351111377e-05,1.173743844733544,0.0257784851655489,6.793351199001728e-05,1.1988015965981347,0.0006634169632033347,3.582261485386493e-07,0.11973602075913702,0.00027623773465650173,2.828694944279071e-07,2.8840016574950887e-08,0.00011285110007421273,2.474251853863503e-06,0.00027049981140158936,1.4916024866455642e-07,6.233887583034896e-08,2.369992646518429e-05,1.419525139377308e-07,0.00026383728834903595,4.168155520636502e-07,0.00028220401876341745,0.048069518339465926,4.631031777865985e-07,0.900049,4e-12,1.6970674022564666e-16,1.6972169665674424e-16,1.733452303666479e-17,1.730400994497053e-17,6.78249190426114e-14,6.771066004452764e-14,1.426400550091928e-14,1.4219955879110572e-14,1.4921647448756433e-15,1.4845511123181017e-15,3.76598723393213e-17,3.7403325498209376e-17,1.6345532370365131e-13,1.6229988684095363e-13,1.5943725610289088e-13,1.5830237300942156e-13,9.07768276978845e-17,8.949614919873385e-17,8.639878586891919e-17,8.517150836263848e-17
3.5100000000000002,2.971716788833216e-05,0.00029997108371729254,0.0028551137973450314,2.8944489110236822e-05,1.1736097008793123,0.025908582537801542,6.866171706621858e-05,1.1987886646098158,0.0006705870997627339,3.6604193537267633e-07,0.1197331695593337,0.0002761269068714958,2.8283211166786206e-07,2.8916282707285603e-08,0.00011313663593133359,2.493328945373531e-06,0.0002733994159749142,1.523918446625681e-07,6.298252349925682e-08,2.3810110602510068e-05,1.450493651304932e-07,0.0002666853913011738,4.259094170859746e-07,0.00028523042284107826,0.04819649305981961,4.7320692216309846e-07,0.900049,4e-12,1.696843172232662e-16,1.6969926700071722e-16,1.7380269439793084e-17,1.7349769624371362e-17,6.799615126827804e-14,6.788198155880015e-14,1.4330160668845914e-14,1.428606636150604e-14,1.503645373284156e-15,1.4959973672241187e-15,3.804787611636882e-17,3.7789514099554086e-17,1.652039028615682e-13,1.6403964958494852e-13,1.611548409000687e-13,1.600112347807043e-13,9.273954005111885e-17,9.143510679754085e-17,8.827982537691739e-17,8.702961907829592e-17
3.52,2.9717205254461702e-05,0.00029997100748434025,0.0028547330461732544,2.9020725728777685e-05,1.1734752944710125,0.02603891478001733,6.939547963530478e-05,1.1987756331047992,0.0006778125445521052,3.7400362262696415e-07,0.11973029644610192,0.00027601596435123543,2.827947455383231e-07,2.8992515659572947e-08,0.00011342194855889823,2.5124920042275964e-06,0.00027632110983969604,1.5568328821808988e-07,6.363071418479696e-08,2.3920404932073707e-05,1.4820397422734751e-07,0.00026955534992384906,4.351729973785931e-07,0.00028827991956450246,0.04832341097636232,4.834992287959801e-07,0.900049,4e-12,1.696619041963073e-16,1.6967684732299387e-16,1.7425995943408858e-17,1.7395509395743767e-17,6.81672495460206e-14,6.805316913533893e-14,1.439638173542026e-14,1.4352242959244224e-14,1.515177613887036e-15,1.5074952025365578e-15,3.8438612421742495e-17,3.8178428510878176e-17,1.669657742338771e-13,1.6579266590381762e-13,1.6288557762213144e-13,1.6173320995430943e-13,9.473853359722499e-17,9.340997293085393e-17,9.019587389976128e-17,8.892238453640851e-17
3.5300000000000002,2.9717242603967938e-05,0.00029997093128454676,0.0028543524653461367,2.909692922798131e-05,1.1733406260082433,0.026169481271294887,7.01348242801507e-05,1.1987625016358696,0.0006850935476666972,3.8211346645228775e-07,0.1197274013221485,0.0002759049079995366,2.8275739603208603e-07,2.9068715453101285e-08,0.0001137070379326831,2.5317411080751025e-06,0.00027926498964966467,1.5903549586807996e-07,6.428346366125678e-08,2.403080853428485e-05,1.5141723211729138e-07,0.0002724472606193809,4.4460891547464925e-07,0.00029135261074112,0.04845027211398369,4.939830114523201e-07,0.900049,4e-12,1.6963950114044896e-16,1.6965443761925163e-16,1.7471702560291636e-17,1.7441229271860772e-17,6.833821386149873e-14,6.822422275960986e-14,1.4462668169637938e-14,1.441848512057091e-14,1.5267615130903373e-15,1.5190446648450615e-15,3.8832090765560524e-17,3.857007819675407e-17,1.687409958336635e-13,1.675589937897988e-13,1.6462952412719196e-13,1.6346835637162854e-13,9.677436480342746e-17,9.542129752084797e-17,9.21474701237467e-17,9.085033927037483e-17
3.54,2.9717279936858078e-05,0.00029997085511789066,0.002853972054789034,2.9173099629109945e-05,1.1732056959892778,0.026300281391965715,7.087977560342511e-05,1.1987492697553845,0.0006924303594607022,3.903737501158946e-07,0.11972448409010869,0.00027579373871841064,2.8272006314195097e-07,2.9144882109173778e-08,0.00011399190402903838,2.5510763339341016e-06,0.00028223115211839446,1.624493950269379e-07,6.494078767713646e-08,2.414132049138383e-05,1.5469004033738207e-07,0.00027536121985097457,4.542198253777305e-07,0.0002944485982537691,0.048577076497559026,5.046612188644513e-07,0.900049,4e-12,1.6961710805137257e-16,1.6963203788517057e-16,1.751738930322985e-17,1.7486929265504267e-17,6.850904420071485e-14,6.839514241742303e-14,1.452901944291558e-14,1.4484792294830298e-14,1.5383971169253078e-15,1.530645800360461e-15,3.922832064648052e-17,3.896447260628188e-17,1.705296257090888e-13,1.6933869127103668e-13,1.663867383084596e-13,1.6521673191058473e-13,9.884759698213148e-17,9.746963701616274e-17,9.413515913735671e-17,9.281402420242925e-17
