Time,I,U,V,m,K,xi,gamma,compartment,Tumor_Growth,Conversion_Uninfected_to_Infected,Tumor_Cell_Death,Viral_Decay
506.0,364.226108942487,40.70117610814536,36.403870242280625,0.1,100.0,0.01,0.1,1.0,3.658682433503958,3.6591269308114565,3.6422610894248697,3.6403870242280627
507.0,364.24289050319703,40.70073341219879,36.405734742739696,0.1,100.0,0.01,0.1,1.0,3.6586869083349995,3.6591268930537577,3.6424289050319705,3.6405734742739697
508.0,364.2595045849302,40.700295147144246,36.40758062020102,0.1,100.0,0.01,0.1,1.0,3.65869133790367,3.6591268511491855,3.642595045849302,3.640758062020102
509.0,364.2759526305601,40.699861271541614,36.40940803413902,0.1,100.0,0.01,0.1,1.0,3.658695722643051,3.659126804858112,3.6427595263056007,3.640940803413902
510.0,364.29223632827194,40.699431737182,36.41121717129446,0.1,100.0,0.01,0.1,1.0,3.6587000630542943,3.659126753914611,3.6429223632827195,3.641121717129446
511.0,364.30835736625124,40.69900649585653,36.413008218408116,0.1,100.0,0.01,0.1,1.0,3.658704359638214,3.6591266980499504,3.6430835736625125,3.6413008218408116
512.0,364.32431743268324,40.69858549935633,36.41478136222075,0.1,100.0,0.01,0.1,1.0,3.658708612895281,3.659126636992635,3.6432431743268325,3.641478136222075
513.0,364.34011821575336,40.698168699472504,36.416536789473135,0.1,100.0,0.01,0.1,1.0,3.658712823325638,3.659126570468445,3.643401182157534,3.6416536789473137
514.0,364.3557614036469,40.69775604799619,36.418274686906045,0.1,100.0,0.01,0.1,1.0,3.658716991429096,3.659126498200478,3.643557614036469,3.6418274686906047
515.0,364.3712486845493,40.6973474967185,36.41999524126024,0.1,100.0,0.01,0.1,1.0,3.658721117705143,3.6591264199091853,3.643712486845493,3.641999524126024
516.0,364.38658174664585,40.696942997430554,36.42169863927649,0.1,100.0,0.01,0.1,1.0,3.658725202652951,3.6591263353124175,3.6438658174664584,3.6421698639276494
517.0,364.40176227812196,40.69654250192348,36.42338506769557,0.1,100.0,0.01,0.1,1.0,3.6587292467713772,3.659126244125458,3.6440176227812198,3.642338506769557
518.0,364.41679196716296,40.6961459619884,36.42505471325824,0.1,100.0,0.01,0.1,1.0,3.6587332505589707,3.6591261460610642,3.64416791967163,3.6425054713258245
519.0,364.4316725019542,40.69575332941642,36.42670776270527,0.1,100.0,0.01,0.1,1.0,3.6587372145139754,3.6591260408295048,3.644316725019542,3.6426707762705273
520.0,364.44640557068107,40.69536455599868,36.42834440277744,0.1,100.0,0.01,0.1,1.0,3.6587411391343387,3.6591259281385997,3.644464055706811,3.642834440277744
521.0,364.46099286152884,40.694979593526284,36.42996482021551,0.1,100.0,0.01,0.1,1.0,3.6587450249177085,3.659125807693751,3.6446099286152887,3.6429964820215512
522.0,364.475436062683,40.694598393790365,36.43156920176025,0.1,100.0,0.01,0.1,1.0,3.658748872361447,3.6591256791979876,3.64475436062683,3.643156920176025
523.0,364.4897368623288,40.69422090858204,36.433157734152424,0.1,100.0,0.01,0.1,1.0,3.65875268196263,3.6591255423519975,3.644897368623288,3.6433157734152424
524.0,364.5038969486517,40.69384708969243,36.43473060413281,0.1,100.0,0.01,0.1,1.0,3.6587564542180497,3.6591253968541633,3.645038969486517,3.6434730604132812
525.0,364.51791728807444,40.6934770555317,36.43628797874521,0.1,100.0,0.01,0.1,1.0,3.658760187943078,3.6591252604178157,3.6451791728807446,3.6436287978745217
526.0,364.5317979054248,40.69311114187745,36.43782999933726,0.1,100.0,0.01,0.1,1.0,3.658763879760419,3.6591251742591733,3.6453179790542483,3.6437829999337263
527.0,364.5455396940649,40.69274948400593,36.43935683095892,0.1,100.0,0.01,0.1,1.0,3.6587675283165257,3.6591251579115416,3.6454553969406494,3.643935683095892
528.0,364.5591435642393,40.69239221329609,36.44086863912091,0.1,100.0,0.01,0.1,1.0,3.658771132297507,3.659125230484839,3.6455914356423933,3.644086863912091
529.0,364.57261055006495,40.692039398777226,36.44236557862725,0.1,100.0,0.01,0.1,1.0,3.6587746910186714,3.6591254038498944,3.64572610550065,3.6442365578627256
530.0,364.58594291201223,40.69169049220961,36.44384769828466,0.1,100.0,0.01,0.1,1.0,3.6587782100208095,3.6591256182270646,3.6458594291201223,3.644384769828466
531.0,364.59914244685905,40.691345178747156,36.44531508697814,0.1,100.0,0.01,0.1,1.0,3.658781692489045,3.659125840926183,3.6459914244685905,3.6445315086978143
532.0,364.6122107151142,40.69100326246666,36.446767854014155,0.1,100.0,0.01,0.1,1.0,3.658785140408148,3.6591260530593503,3.6461221071511423,3.6446767854014155
533.0,364.6251492772867,40.69066454744488,36.44820610869912,0.1,100.0,0.01,0.1,1.0,3.658788555762147,3.659126235737095,3.6462514927728673,3.644820610869912
534.0,364.63795943406217,40.69032897062282,36.44962998314474,0.1,100.0,0.01,0.1,1.0,3.6587919391947947,3.6591263854518905,3.6463795943406216,3.6449629983144742
535.0,364.6506422794214,40.68999657464274,36.45103962760565,0.1,100.0,0.01,0.1,1.0,3.658795290283969,3.659126510933039,3.646506422794214,3.6451039627605653
536.0,364.66319914391187,40.689667281175396,36.45243517157253,0.1,100.0,0.01,0.1,1.0,3.6587986098270515,3.659126606901687,3.6466319914391185,3.6452435171572533
537.0,364.67563135886945,40.68934101148828,36.453816744466835,0.1,100.0,0.01,0.1,1.0,3.658801898625166,3.659126668030721,3.6467563135886945,3.645381674446684
538.0,364.68795246596267,40.68901795608529,36.455186091113625,0.1,100.0,0.01,0.1,1.0,3.6588051547655316,3.659126762700471,3.6468795246596266,3.6455186091113627
539.0,364.7001318253751,40.68869763566075,36.45653924275682,0.1,100.0,0.01,0.1,1.0,3.6588083830862526,3.659126730411568,3.647001318253751,3.645653924275682
540.0,364.71219343632225,40.68838054941545,36.45787936149086,0.1,100.0,0.01,0.1,1.0,3.658811578563224,3.6591267123790683,3.6471219343632226,3.645787936149086
541.0,364.7241372988041,40.68806669734937,36.45920644731575,0.1,100.0,0.01,0.1,1.0,3.658814741204003,3.6591267086643704,3.6472413729880415,3.645920644731575
542.0,364.7359634139338,40.68775607939113,36.4605205003373,0.1,100.0,0.01,0.1,1.0,3.6588178710167942,3.6591267193230634,3.647359634139338,3.6460520500337306
543.0,364.7476731390689,40.68744860847969,36.46182164959698,0.1,100.0,0.01,0.1,1.0,3.6588209688861335,3.659126738071007,3.6474767313906895,3.646182164959698
544.0,364.7592676836867,40.6871442070391,36.46311001007751,0.1,100.0,0.01,0.1,1.0,3.658824035600674,3.6591267593138856,3.647592676836867,3.646311001007751
545.0,364.77074704778704,40.686842875069345,36.46438558177889,0.1,100.0,0.01,0.1,1.0,3.6588270711673,3.659126783109573,3.6477074704778705,3.6464385581778895
546.0,364.78211123137004,40.68654461257043,36.46564836470113,0.1,100.0,0.01,0.1,1.0,3.6588300755928307,3.659126809515358,3.6478211123137005,3.6465648364701133
547.0,364.7933611368282,40.68624938654904,36.46689845527756,0.1,100.0,0.01,0.1,1.0,3.6588330492163235,3.6591268374512818,3.647933611368282,3.646689845527756
548.0,364.8045004975198,40.685957060505956,36.46813625246994,0.1,100.0,0.01,0.1,1.0,3.65883599341911,3.6591268622698694,3.6480450049751982,3.646813625246994
549.0,364.815529720405,40.68566761956189,36.469361799767675,0.1,100.0,0.01,0.1,1.0,3.658838908357281,3.6591268835117967,3.64815529720405,3.646936179976768
550.0,364.8264488054836,40.68538106371684,36.47057509717077,0.1,100.0,0.01,0.1,1.0,3.658841794036992,3.6591269012297545,3.6482644880548363,3.6470575097170777
551.0,364.83725781924954,40.685097391346865,36.47177615213677,0.1,100.0,0.01,0.1,1.0,3.6588446504806913,3.6591269154927044,3.6483725781924954,3.647177615213677
552.0,364.84795980758247,40.68481652806386,36.472965306273714,0.1,100.0,0.01,0.1,1.0,3.6588474784433824,3.6591269271216986,3.648479598075825,3.6472965306273717
553.0,364.8585564236637,40.68453843349296,36.47414274499274,0.1,100.0,0.01,0.1,1.0,3.658850278337368,3.659126936583762,3.6485855642366367,3.6474142744992744
554.0,364.8690476674933,40.68426310763417,36.47530846829385,0.1,100.0,0.01,0.1,1.0,3.6588530501683247,3.659126943927283,3.648690476674933,3.6475308468293854
555.0,364.8794335390712,40.68399055048748,36.47646247617705,0.1,100.0,0.01,0.1,1.0,3.658855793941871,3.6591269492001617,3.648794335390712,3.647646247617705
556.0,364.8897158651213,40.683720715879346,36.4776049727518,0.1,100.0,0.01,0.1,1.0,3.6588585101283457,3.6591269527071564,3.648897158651213,3.64776049727518
557.0,364.8998993306672,40.68345348538782,36.478736481500505,0.1,100.0,0.01,0.1,1.0,3.658861199925094,3.659126955153713,3.648998993306672,3.6478736481500507
558.0,364.9099841710926,40.683188853063186,36.4798570287238,0.1,100.0,0.01,0.1,1.0,3.6588638633971287,3.6591269566165145,3.6490998417109264,3.64798570287238
559.0,364.9199703863974,40.682926818905436,36.48096661442168,0.1,100.0,0.01,0.1,1.0,3.658866500549518,3.6591269571386236,3.649199703863974,3.6480966614421684
560.0,364.9298579765815,40.68266738291458,36.48206523859416,0.1,100.0,0.01,0.1,1.0,3.658869111387282,3.659126956762676,3.6492985797658153,3.6482065238594164
561.0,364.9396469416451,40.68241054509061,36.483152901241226,0.1,100.0,0.01,0.1,1.0,3.6588716959153897,3.659126955530876,3.649396469416451,3.6483152901241227
562.0,364.9493372815881,40.68215630543353,36.48422960236288,0.1,100.0,0.01,0.1,1.0,3.658874254138761,3.6591269534850075,3.649493372815881,3.6484229602362883
563.0,364.95892899641046,40.681904663943335,36.48529534195913,0.1,100.0,0.01,0.1,1.0,3.6588767860622657,3.6591269506664257,3.649589289964105,3.648529534195913
564.0,364.96842208611224,40.681655620620035,36.48635012002997,0.1,100.0,0.01,0.1,1.0,3.6588792916907242,3.659126947116059,3.6496842208611224,3.648635012002997
565.0,364.9778188841984,40.681409115687394,36.48739419703327,0.1,100.0,0.01,0.1,1.0,3.6588817716302633,3.6591269431082343,3.6497781888419842,3.648739419703327
566.0,364.9871252624469,40.68116499873102,36.48842822835686,0.1,100.0,0.01,0.1,1.0,3.6588842273985884,3.65912693926966,3.649871252624469,3.648842822835686
567.0,364.9963415045576,40.68092326248351,36.489452245666364,0.1,100.0,0.01,0.1,1.0,3.658886659073102,3.6591269356650686,3.649963415045576,3.6489452245666367
568.0,365.0054676105305,40.68068390694487,36.49046624896177,0.1,100.0,0.01,0.1,1.0,3.658889066658045,3.659126932330372,3.650054676105305,3.6490466248961777
569.0,365.01450358036567,40.680446932115096,36.491470238243096,0.1,100.0,0.01,0.1,1.0,3.65889145015762,3.659126929301125,3.6501450358036567,3.6491470238243098
570.0,365.023449414063,40.68021233799419,36.49246421351033,0.1,100.0,0.01,0.1,1.0,3.658893809575986,3.65912692661253,3.65023449414063,3.6492464213510334
571.0,365.03230511162263,40.67998012458215,36.49344817476347,0.1,100.0,0.01,0.1,1.0,3.658896144917262,3.6591269242994295,3.6503230511162266,3.649344817476347
572.0,365.04107067304443,40.67975029187898,36.494422122002526,0.1,100.0,0.01,0.1,1.0,3.6588984561855233,3.659126922396316,3.6504107067304443,3.6494422122002526
573.0,365.04974609832846,40.679522839884676,36.49538605522749,0.1,100.0,0.01,0.1,1.0,3.6589007433848044,3.6591269209373247,3.6504974609832845,3.6495386055227494
574.0,365.0582528760997,40.67929984494508,36.49633124190489,0.1,100.0,0.01,0.1,1.0,3.6589029856416175,3.659126920525935,3.6505825287609968,3.649633124190489
575.0,365.0667836403622,40.67907621257786,36.497279108011384,0.1,100.0,0.01,0.1,1.0,3.6589052341851223,3.6591269198030307,3.650667836403622,3.6497279108011385
576.0,365.07522577605926,40.6788549210496,36.49821712778555,0.1,100.0,0.01,0.1,1.0,3.6589074590713095,3.6591269196044713,3.6507522577605926,3.6498217127785555
577.0,365.0835801461011,40.6786359475394,36.49914539720575,0.1,100.0,0.01,0.1,1.0,3.6589096605334253,3.6591269199559933,3.650835801461011,3.6499145397205752
578.0,365.0918476133982,40.67841926922635,36.500064012250355,0.1,100.0,0.01,0.1,1.0,3.6589118388046242,3.6591269208825783,3.6509184761339823,3.6500064012250357
579.0,365.1000290408609,40.67820486328956,36.50097306889773,0.1,100.0,0.01,0.1,1.0,3.658913994117975,3.6591269224084666,3.651000290408609,3.650097306889773
580.0,365.1081252913995,40.67799270690812,36.50187266312624,0.1,100.0,0.01,0.1,1.0,3.6589161267064583,3.6591269245571643,3.651081252913995,3.6501872663126242
581.0,365.1161372279244,40.677782777261136,36.502762890914255,0.1,100.0,0.01,0.1,1.0,3.6589182368029705,3.65912692735146,3.651161372279244,3.6502762890914258
582.0,365.12406571334594,40.677575051527704,36.503643848240145,0.1,100.0,0.01,0.1,1.0,3.658920324640325,3.65912693081343,3.6512406571334597,3.6503643848240146
583.0,365.13191195417653,40.67736949843133,36.504515669506866,0.1,100.0,0.01,0.1,1.0,3.6589223905362305,3.6591269350334485,3.6513191195417654,3.6504515669506867
584.0,365.1396777017246,40.677166073288824,36.50537855004129,0.1,100.0,0.01,0.1,1.0,3.6589244349430325,3.6591269402103954,3.651396777017246,3.6505378550041296
585.0,365.1473639644845,40.67696474969666,36.506232602102266,0.1,100.0,0.01,0.1,1.0,3.658926458129257,3.659126946393074,3.651473639644845,3.6506232602102267
586.0,365.1549717149738,40.67676550213664,36.507077933925395,0.1,100.0,0.01,0.1,1.0,3.6589284603544465,3.659126953622348,3.651549717149738,3.65070779339254
587.0,365.16250192571005,40.67656830509058,36.50791465374629,0.1,100.0,0.01,0.1,1.0,3.6589304418780655,3.6591269619383846,3.6516250192571005,3.6507914653746294
588.0,365.1699555692109,40.6763731330403,36.508742869800564,0.1,100.0,0.01,0.1,1.0,3.658932402959494,3.6591269713806702,3.651699555692109,3.6508742869800566
589.0,365.1773336179939,40.67617996046759,36.50956269032383,0.1,100.0,0.01,0.1,1.0,3.6589343438580335,3.6591269819880097,3.651773336179939,3.6509562690323834
590.0,365.18463704457656,40.675988761854285,36.5103742235517,0.1,100.0,0.01,0.1,1.0,3.6589362648329087,3.6591269937985493,3.6518463704457655,3.65103742235517
591.0,365.19186682147665,40.67579951168218,36.511177577719785,0.1,100.0,0.01,0.1,1.0,3.658938166143267,3.659127006849778,3.6519186682147664,3.6511177577719787
592.0,365.1990239212116,40.67561218443309,36.5119728610637,0.1,100.0,0.01,0.1,1.0,3.658940048048178,3.6591270211785436,3.6519902392121164,3.65119728610637
593.0,365.2061093162991,40.67542675458883,36.51276018181905,0.1,100.0,0.01,0.1,1.0,3.6589419108066394,3.659127036821059,3.652061093162991,3.651276018181905
594.0,365.21312397925664,40.6752431966312,36.51353964822145,0.1,100.0,0.01,0.1,1.0,3.6589437546775745,3.65912705381292,3.6521312397925665,3.6513539648221456
595.0,365.2200688826019,40.67506148504202,36.51431136850652,0.1,100.0,0.01,0.1,1.0,3.658945579919835,3.659127072189104,3.652200688826019,3.6514311368506522
596.0,365.22694499885245,40.6748815943031,36.51507545090986,0.1,100.0,0.01,0.1,1.0,3.6589473867922,3.659127091983989,3.6522694499885247,3.651507545090986
597.0,365.2337533005258,40.67470349889626,36.51583200366709,0.1,100.0,0.01,0.1,1.0,3.65894917555338,3.6591271132313614,3.652337533005258,3.6515832003667095
598.0,365.24049476013965,40.67452717330328,36.51658113501382,0.1,100.0,0.01,0.1,1.0,3.6589509464620185,3.6591271359644204,3.6524049476013967,3.6516581135013824
599.0,365.2471703502115,40.67435259200601,36.51732295318566,0.1,100.0,0.01,0.1,1.0,3.6589526997766875,3.659127160215797,3.652471703502115,3.6517322953185665
600.0,365.253781043259,40.674179729486234,36.51805756641823,0.1,100.0,0.01,0.1,1.0,3.6589544357558967,3.6591271860175554,3.65253781043259,3.651805756641823
601.0,365.2603278117997,40.67400856022577,36.518785082947126,0.1,100.0,0.01,0.1,1.0,3.658956154658087,3.6591272134012045,3.652603278117997,3.651878508294713
602.0,365.26681162835126,40.673839058706434,36.51950561100797,0.1,100.0,0.01,0.1,1.0,3.6589578567416376,3.6591272423977084,3.652668116283513,3.651950561100797
603.0,365.27323346543113,40.67367119941004,36.520219258836384,0.1,100.0,0.01,0.1,1.0,3.6589595422648635,3.6591272730374977,3.6527323346543112,3.6520219258836386
604.0,365.2795942685975,40.67350495760554,36.52092613170242,0.1,100.0,0.01,0.1,1.0,3.6589612114781125,3.659127305360066,3.6527959426859753,3.652092613170242
605.0,365.2858927179876,40.67334037470741,36.521626085680495,0.1,100.0,0.01,0.1,1.0,3.6589628639675555,3.6591273402112585,3.652858927179876,3.65216260856805
606.0,365.2921280783718,40.673177475060044,36.52231904115449,0.1,100.0,0.01,0.1,1.0,3.6589644994907937,3.6591273782289444,3.6529212807837177,3.652231904115449
607.0,365.2983009849062,40.67301624299551,36.523005069250345,0.1,100.0,0.01,0.1,1.0,3.6589661182071453,3.65912741956276,3.652983009849062,3.6523005069250347
608.0,365.304412072747,40.67285666284583,36.523684241094024,0.1,100.0,0.01,0.1,1.0,3.6589677202758852,3.659127464361946,3.65304412072747,3.6523684241094028
609.0,365.3104619770505,40.672698718943074,36.52435662781148,0.1,100.0,0.01,0.1,1.0,3.6589693058562442,3.6591275127753535,3.6531046197705055,3.652435662781148
610.0,365.3164513329729,40.672542395619274,36.525022300528654,0.1,100.0,0.01,0.1,1.0,3.658970875107407,3.6591275649514454,3.6531645133297292,3.652502230052866
611.0,365.32238077567035,40.67238767720649,36.52568133037151,0.1,100.0,0.01,0.1,1.0,3.6589724281885143,3.659127621038307,3.6532238077567034,3.6525681330371516
612.0,365.32825094029914,40.67223454803676,36.526333788466005,0.1,100.0,0.01,0.1,1.0,3.658973965258668,3.659127681183647,3.6532825094029917,3.6526333788466006
613.0,365.3340624620154,40.672082992442135,36.52697974593808,0.1,100.0,0.01,0.1,1.0,3.658975486476924,3.6591277455348075,3.6533406246201543,3.652697974593808
614.0,365.3398159759754,40.67193299475466,36.527619273913686,0.1,100.0,0.01,0.1,1.0,3.6589769920022963,3.6591278142387664,3.653398159759754,3.652761927391369
615.0,365.3455121173353,40.671784539306394,36.52825244351879,0.1,100.0,0.01,0.1,1.0,3.6589784819937603,3.659127887442146,3.6534551211733532,3.652825244351879
616.0,365.35115152125144,40.67163761042938,36.52887932587933,0.1,100.0,0.01,0.1,1.0,3.6589799566102474,3.6591279652912116,3.6535115152125144,3.6528879325879333
617.0,365.35673482287984,40.67149219245565,36.529499992121266,0.1,100.0,0.01,0.1,1.0,3.6589814160106533,3.6591280479318846,3.6535673482287985,3.652949999212127
618.0,365.3622626573768,40.67134826971727,36.530114513370556,0.1,100.0,0.01,0.1,1.0,3.658982860353831,3.6591281355097465,3.653622626573768,3.653011451337056
619.0,365.3677356598985,40.671205826546284,36.530722960753145,0.1,100.0,0.01,0.1,1.0,3.6589842897985956,3.6591282281700352,3.6536773565989855,3.653072296075315
620.0,365.37315446560126,40.671064847274735,36.53132540539499,0.1,100.0,0.01,0.1,1.0,3.658985704503724,3.659128326057663,3.653731544656013,3.6531325405394988
621.0,365.3785197096412,40.67092531623467,36.531921918422036,0.1,100.0,0.01,0.1,1.0,3.658987104627958,3.659128429317213,3.6537851970964117,3.6531921918422037
622.0,365.38383202717455,40.670787217758146,36.53251257096024,0.1,100.0,0.01,0.1,1.0,3.658988490329998,3.6591285380929466,3.6538383202717455,3.6532512570960245
623.0,365.3890920533575,40.670650536177206,36.53309743413557,0.1,100.0,0.01,0.1,1.0,3.65898986176851,3.659128652528811,3.6538909205335752,3.653309743413557
624.0,365.39430042334624,40.67051525582389,36.533676579073955,0.1,100.0,0.01,0.1,1.0,3.6589912191021248,3.6591287727684363,3.6539430042334624,3.6533676579073955
625.0,365.39945777229707,40.67038136103025,36.53425007690136,0.1,100.0,0.01,0.1,1.0,3.6589925624894364,3.6591288989551503,3.6539945777229708,3.653425007690136
626.0,365.40456466460387,40.6702488025884,36.53481797479378,0.1,100.0,0.01,0.1,1.0,3.658993892425498,3.659129026755533,3.654045646646039,3.6534817974793783
627.0,365.40962121729353,40.67011731924695,36.53538016851284,0.1,100.0,0.01,0.1,1.0,3.6589952115325826,3.6591291235354237,3.6540962121729352,3.653538016851284
628.0,365.41462779217164,40.669986765775015,36.53593663666716,0.1,100.0,0.01,0.1,1.0,3.6589965212686897,3.65912917214551,3.6541462779217166,3.653593663666716
629.0,365.41958481880005,40.66985702905683,36.536487380797894,0.1,100.0,0.01,0.1,1.0,3.658997822769459,3.6591291597226525,3.6541958481880004,3.6536487380797897
630.0,365.42449272674054,40.66972799597661,36.5370324024462,0.1,100.0,0.01,0.1,1.0,3.6589991171703793,3.6591290734035944,3.6542449272674054,3.6537032402446203
631.0,365.42935194557236,40.66959955527482,36.53757170399637,0.1,100.0,0.01,0.1,1.0,3.6590004055881735,3.6591289005595296,3.654293519455724,3.653757170399637
632.0,365.4341629082138,40.669471949758574,36.53810544865859,0.1,100.0,0.01,0.1,1.0,3.6590016855878638,3.6591286733034014,3.654341629082138,3.653810544865859
633.0,365.4389260480455,40.66934547126168,36.53863382191218,0.1,100.0,0.01,0.1,1.0,3.6590029542430127,3.6591284299429128,3.654389260480455,3.653863382191218
634.0,365.443641796529,40.66922020812549,36.539156916805126,0.1,100.0,0.01,0.1,1.0,3.659004210668597,3.659128183070863,3.65443641796529,3.653915691680513
635.0,365.44831058512585,40.669096248691346,36.539674826385415,0.1,100.0,0.01,0.1,1.0,3.65900545397969,3.6591279452797174,3.654483105851259,3.6539674826385418
636.0,365.4529328452977,40.66897368130061,36.54018764370103,0.1,100.0,0.01,0.1,1.0,3.659006683291461,3.659127729161629,3.654529328452977,3.6540187643701034
637.0,365.457508994578,40.66885255939846,36.54069544397806,0.1,100.0,0.01,0.1,1.0,3.6590078980691563,3.6591275428239345,3.65457508994578,3.654069544397806
638.0,365.4620394105668,40.6687328363795,36.54119825134549,0.1,100.0,0.01,0.1,1.0,3.6590090987814676,3.659127381516266,3.6546203941056676,3.6541198251345492
639.0,365.4665245009269,40.66861454095875,36.5416961283994,0.1,100.0,0.01,0.1,1.0,3.659010285141659,3.659127250167475,3.654665245009269,3.65416961283994
640.0,365.4709646762008,40.668497709066024,36.54218914142055,0.1,100.0,0.01,0.1,1.0,3.659011456790658,3.6591271546333477,3.6547096467620084,3.654218914142055
641.0,365.475360346931,40.668382376631136,36.54267735668969,0.1,100.0,0.01,0.1,1.0,3.6590126133694194,3.659127100769438,3.65475360346931,3.654267735668969
642.0,365.4797229738844,40.66826709938079,36.543161542350965,0.1,100.0,0.01,0.1,1.0,3.659013769362095,3.6591269453089317,3.6547972297388442,3.654316154235097
643.0,365.48402578110085,40.66815533268038,36.54363993963386,0.1,100.0,0.01,0.1,1.0,3.659014890120009,3.6591270331507406,3.6548402578110086,3.6543639939633863
644.0,365.4882876399591,40.6680445040628,36.54411372744581,0.1,100.0,0.01,0.1,1.0,3.65901600144082,3.659127104048951,3.654882876399591,3.6544113727445815
645.0,365.4925085504591,40.667934613528054,36.54458290578681,0.1,100.0,0.01,0.1,1.0,3.6590171033252967,3.6591271580111586,3.654925085504591,3.654458290578681
646.0,365.4966885126009,40.667825661076144,36.54504747465685,0.1,100.0,0.01,0.1,1.0,3.6590181957741974,3.659127195044886,3.654966885126009,3.654504747465685
647.0,365.50082752638446,40.66771764670707,36.54550743405593,0.1,100.0,0.01,0.1,1.0,3.659019278788279,3.6591272151575813,3.6550082752638446,3.654550743405593
648.0,365.50492586101166,40.66761058299444,36.54596282272474,0.1,100.0,0.01,0.1,1.0,3.6590203522422216,3.6591272208283607,3.6550492586101164,3.654596282272474
649.0,365.5089839702846,40.66750449113398,36.546413705969655,0.1,100.0,0.01,0.1,1.0,3.6590214159242693,3.6591272162311186,3.655089839702846,3.654641370596966
650.0,365.5130018615016,40.66739937146657,36.546860084840986,0.1,100.0,0.01,0.1,1.0,3.6590224698317657,3.659127201439931,3.655130018615016,3.6546860084840986
651.0,365.51697953466265,40.66729522399223,36.54730195933872,0.1,100.0,0.01,0.1,1.0,3.6590235139654648,3.6591271764617916,3.6551697953466267,3.654730195933872
652.0,365.52091742119836,40.667192067175144,36.547739390496005,0.1,100.0,0.01,0.1,1.0,3.659024548141007,3.6591271450227087,3.6552091742119837,3.654773939049601
653.0,365.52481655750137,40.66708994537049,36.54817252492814,0.1,100.0,0.01,0.1,1.0,3.6590255719144893,3.659127116063458,3.6552481655750135,3.654817252492814
654.0,365.52867698893664,40.666988860519794,36.54860136905276,0.1,100.0,0.01,0.1,1.0,3.6590265852672283,3.6591270899815687,3.6552867698893663,3.6548601369052762
655.0,365.53249871550423,40.666888812623036,36.549025922869866,0.1,100.0,0.01,0.1,1.0,3.6590275881999985,3.659127066783439,3.6553249871550424,3.654902592286987
656.0,365.5362820670311,40.666789793475395,36.549446223225424,0.1,100.0,0.01,0.1,1.0,3.659028580795811,3.6591270465287518,3.655362820670311,3.6549446223225424
657.0,365.54002817287557,40.666691774982745,36.54986239628346,0.1,100.0,0.01,0.1,1.0,3.6590295633370298,3.65912702940632,3.6554002817287556,3.654986239628346
658.0,365.54373712729404,40.66659475480035,36.550274452573646,0.1,100.0,0.01,0.1,1.0,3.6590305358478816,3.659127015437353,3.6554373712729404,3.655027445257365
659.0,365.5474089302865,40.66649873292822,36.55068239209598,0.1,100.0,0.01,0.1,1.0,3.659031498329081,3.6591270046277513,3.655474089302865,3.655068239209598
660.0,365.55104389450923,40.66640369890581,36.55108624860192,0.1,100.0,0.01,0.1,1.0,3.659032450886184,3.6591269966988627,3.6555104389450923,3.6551086248601923
661.0,365.5546435759535,40.666309600674325,36.55148619006176,0.1,100.0,0.01,0.1,1.0,3.6590333940416664,3.6591269902405057,3.655546435759535,3.655148619006176
662.0,365.5582081870612,40.666216431126095,36.55188223940875,0.1,100.0,0.01,0.1,1.0,3.6590343278674156,3.6591269850647983,3.6555820818706124,3.655188223940875
663.0,365.5617377278324,40.66612419026112,36.552274396642886,0.1,100.0,0.01,0.1,1.0,3.6590352523640712,3.6591269811771006,3.655617377278324,3.655227439664289
664.0,365.56523219826704,40.66603287807941,36.55266266176417,0.1,100.0,0.01,0.1,1.0,3.6590361675322653,3.659126978582719,3.6556523219826706,3.655266266176417
665.0,365.56869159836515,40.66594249458096,36.553047034772604,0.1,100.0,0.01,0.1,1.0,3.6590370733726223,3.65912697728691,3.6556869159836514,3.6553047034772606
666.0,365.57211592812666,40.66585303976577,36.55342751566819,0.1,100.0,0.01,0.1,1.0,3.659037969885761,3.659126977294874,3.6557211592812666,3.655342751566819
667.0,365.5755051987037,40.66576451328578,36.5538041056659,0.1,100.0,0.01,0.1,1.0,3.659038857075783,3.659126978604747,3.655755051987037,3.6553804105665897
668.0,365.5788608926593,40.665676868868765,36.55417696628512,0.1,100.0,0.01,0.1,1.0,3.6590397354070086,3.6591269802893827,3.655788608926593,3.655417696628512
669.0,365.5821840505174,40.665590074039,36.554546210886855,0.1,100.0,0.01,0.1,1.0,3.659040605205454,3.6591269816992837,3.6558218405051743,3.6554546210886856
670.0,365.58547467227805,40.665504128796485,36.554911839471096,0.1,100.0,0.01,0.1,1.0,3.659041466471662,3.6591269828390907,3.6558547467227807,3.6554911839471096
671.0,365.5887327579412,40.66541903314122,36.55527385203784,0.1,100.0,0.01,0.1,1.0,3.6590423192061725,3.6591269837133997,3.6558873275794124,3.6555273852037846
672.0,365.59195830750696,40.66533478707319,36.5556322485871,0.1,100.0,0.01,0.1,1.0,3.659043163409519,3.6591269843267598,3.6559195830750695,3.65556322485871
673.0,365.5951513209753,40.66525139059241,36.55598702911887,0.1,100.0,0.01,0.1,1.0,3.659043999082227,3.6591269846836747,3.655951513209753,3.655598702911887
674.0,365.5983117983461,40.66516884369888,36.55633819363314,0.1,100.0,0.01,0.1,1.0,3.6590448262248234,3.659126984788604,3.655983117983461,3.655633819363314
