Time,MPF,Wee1,Cdc25_active_total,Cdc25_active,Cdc25Ps216_active,Cdc25_inactive,Cdc25Ps216_inactive,Chk1P,protein_14_3_3,Cdc25Ps216_14_3_3_inactive,p53,p21,p21_MPF,preMPF,Chk1,Rad3_ATM,Wee1_phosphorylated,k1,k1_0,k2,k2_0,k2_1,k_ctak1,k_ctak1_0,k3,k_3,k4,k5,k6,k7,k_Plk1,k7_0,k8,k8_0,k8_1,k9,k9_0,k9_1,k10,k11,k12,k13,k14,k14_0,k15,k16,k17,k18,k_Plk1_0,k18_0,k20,k21,k22,k23,k_23,kex,kin,nucleus,R2_Cdc25_Phosphorylation,R2__Cdc25_Dephosphorylation,R7__Cdc25_inactivation,R7_Cdc25_Activation,R18_Cdc25Ps216_activation,R18__Cdc25Ps216_inactivation,R2__Cdc25_Phosphorylation,R3___Cdc25_protein_14_3_3_unbinding,R12_14_3_3_degradation,R13_14_3_3_synthesis,R6_14_3_3_synthesis_mediated_by_p53,R3___protein_14_3_3_Cdc25_binding,R20_p21_synthesis_mediated_by_p53,R21_p21_natural_synthesis,R22_p21_degradation,R23_p21_MPF_complex_formation,R23__p21_MPF_unbinding,R9_MPF_activation,R9__MPF_inactivation,R15_MPF_degradation,R14_preMPF_synthesis,R1_Chk1_Phosphorylation,R1__Chk1_Dephosphorylation,R4_Rad3_ATM_natural_synthesis,R5_Rad3_ATM_degradation,R10_p53_synthesis,R11_p53_degradation,R16_Wee1_synthesis,R8_Wee1_Phosphorylation,R8__Wee1_Dephosphorylation,R17_Wee1P_degradation,Rex_Nuclear_export_of_iCdc25Ps216_14_3_3,Rin_nuclear_import_of_iCdc25
3640.0,0.2291723619715918,0.00959242331636016,0.03484003369120796,0.03484003369120796,1.5931330794558034e-43,0.0015619663087706596,1.5927731452139294e-48,-3.8678453707062147e-236,10.0,1.6252715132726663e-45,0.0,0.10000034953820912,0.0022917662002206033,0.07807201213231153,1.0000000000000002,0.0,0.0019984554851965202,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.3475586302778726e-238,1.5931330794558035e-45,0.00034840033691207957,0.0003579595083010207,3.650195837735974e-49,1.5931330794558035e-45,-6.04144415657767e-240,0.0,1.0,1.0,0.0,1.5927731452139294e-45,0.0,0.01,0.010000034953820913,0.0022917316301656163,0.0022917662002206033,0.0027200315330301304,0.0021983183084416276,0.000525199714916383,0.0005,0.0,-3.867845370706214e-235,0.0,0.0,0.0,0.0,0.0002,0.00021983183084416276,1.9984554851965202e-05,0.00019984554851965204,1.6252715132726663e-45,1e-05
3644.0,0.22915857932202383,0.009593032949603307,0.034878270957737045,0.034878270957737045,1.5647099912970461e-43,0.0015637290422415757,1.5643509242191886e-48,-3.81412201528017e-236,10.0,1.5962698910500345e-45,0.0,0.10000034800843585,0.002291628188392036,0.07798525765890318,1.0000000000000002,0.0,0.0019984624449853466,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.3302998111481184e-238,1.564709991297046e-45,0.00034878270957737045,0.00035834192576466846,3.584844353551642e-49,1.564709991297046e-45,-5.964253365946569e-240,0.0,1.0,1.0,0.0,1.5643509242191887e-45,0.0,0.01,0.010000034800843586,0.0022915937681321137,0.002291628188392036,0.0027199909473361633,0.002198325802120458,0.0005251365447688828,0.0005,0.0,-3.81412201528017e-235,0.0,0.0,0.0,0.0,0.0002,0.00021983258021204577,1.9984624449853466e-05,0.00019984624449853467,1.5962698910500345e-45,1e-05
3648.0,0.22914485651351366,0.00959363985740856,0.03491650841163934,0.03491650841163934,1.5220741692277241e-43,0.0015654915883392794,1.52171777835515e-48,-3.5978762747693663e-236,10.0,1.5527675532711816e-45,0.0,0.10000034649153174,0.0022914907765138035,0.07789869516836594,1.0000000000000002,0.0,0.001998469340358157,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.256252772120222e-238,1.5220741692277242e-45,0.0003491650841163934,0.0003587243453831168,3.486938019752536e-49,1.5220741692277242e-45,-5.632445044036905e-240,0.0,1.0,1.0,0.0,1.5217177783551498e-45,0.0,0.01,0.010000034649153174,0.0022914565048103687,0.0022914907765138035,0.002719950445101978,0.00219833322856821,0.0005250736526659877,0.0005,0.0,-3.597876274769366e-235,0.0,0.0,0.0,0.0,0.0002,0.00021983332285682104,1.9984693403581573e-05,0.00019984693403581573,1.5527675532711816e-45,1e-05
3652.0,0.22913119312952024,0.009594244060280145,0.034954746050969016,0.034954746050969016,1.4661171802700358e-43,0.0015672539490096018,1.465764866778123e-48,-3.1924449276393903e-236,10.0,1.4956738692180693e-45,0.0,0.10000034498733272,0.0022913539604017797,0.07781232404080188,1.0000000000000002,0.0,0.001998476172025567,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.1159110172733905e-238,1.466117180270036e-45,0.0003495474605096902,0.0003591067672735223,3.3585245277220363e-49,1.466117180270036e-45,-5.003371919838507e-240,0.0,1.0,1.0,0.0,1.465764866778123e-45,0.0,0.01,0.010000034498733273,0.002291319836031119,0.0022913539604017797,0.0027199100264819406,0.0021983405887078026,0.000525011036649575,0.0005,0.0,-3.19244492763939e-235,0.0,0.0,0.0,0.0,0.0002,0.00021983405887078026,1.9984761720255668e-05,0.0001998476172025567,1.4956738692180693e-45,1e-05
3656.0,0.22911758876589824,0.00959484557808795,0.034992983873811126,0.034992983873811126,1.3979247118215043e-43,0.0015690161261674902,1.397577410564284e-48,-2.569469779863324e-236,10.0,1.4260962318121195e-45,0.0,0.10000034349568068,0.002291217735996583,0.07772614365749521,1.0000000000000002,0.0,0.0019984829406585356,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-8.991341457100233e-239,1.3979247118215043e-45,0.00034992983873811126,0.00035948919156230573,3.2020956642217654e-49,1.3979247118215043e-45,-4.0315395203055866e-240,0.0,1.0,1.0,0.0,1.3975774105642839e-45,0.0,0.01,0.010000034349568069,0.0022911837577491933,0.002291217735996583,0.002719869691580257,0.0021983478834326524,0.0005249486948189926,0.0005,0.0,-2.569469779863324e-235,0.0,0.0,0.0,0.0,0.0002,0.00021983478834326523,1.9984829406585357e-05,0.00019984829406585356,1.4260962318121195e-45,1e-05
3660.0,0.2291040430308821,0.009595444430069003,0.03503122187828087,0.03503122187828087,1.3187841776260998e-43,0.0015707781216977438,1.3184422965855712e-48,-1.6988693513039305e-236,10.0,1.345347816704413e-45,0.0,0.10000034201642347,0.002291082099363418,0.0776401534009074,1.0000000000000002,0.0,0.001998489646888357,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-5.9513469187739095e-239,1.3187841776260999e-45,0.00035031221878280874,0.0003598716183854081,3.0206046065067573e-49,1.3187841776260999e-45,-2.668546808651053e-240,0.0,1.0,1.0,0.0,1.3184422965855711e-45,0.0,0.01,0.010000034201642347,0.002291048266043361,0.002291082099363418,0.00271982944045095,0.002198355113606967,0.0005248866253309628,0.0005,0.0,-1.6988693513039305e-235,0.0,0.0,0.0,0.0,0.0002,0.00021983551136069672,1.998489646888357e-05,0.00019984896468883573,1.345347816704413e-45,1e-05
3664.0,0.22909055554506977,0.009596040634828981,0.03506946006252287,0.03506946006252287,1.2301923237453612e-43,0.001572539937455749,1.2298556813855795e-48,-5.488105620958412e-237,10.0,1.2549553413658914e-45,0.0,0.1000003405494148,0.0022909470466919123,0.0775543526546723,1.0000000000000002,0.0,0.0019984962913066457,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,-1.924649008931083e-239,1.2301923237453612e-45,0.0003506946006252287,0.0003602540478885468,2.8174832128888275e-49,1.2301923237453612e-45,-8.630265269932485e-241,0.0,1.0,1.0,0.0,1.2298556813855795e-45,0.0,0.01,0.01000003405494148,0.0022909133571161603,0.0022909470466919123,0.002719789273097845,0.002198362280066035,0.0005248248263994869,0.0005,0.0,-5.488105620958411e-236,0.0,0.0,0.0,0.0,0.0002,0.00021983622800660356,1.998496291306646e-05,0.00019984962913066457,1.2549553413658914e-45,1e-05
3668.0,0.22907712395773677,0.009596634307866034,0.03510769842645765,0.03510769842645765,1.1206013906523784e-43,0.0015743015735209733,1.1202804588577655e-48,6.786412623812788e-238,10.000000000000002,1.1431452663648201e-45,0.0,0.10000033909396458,0.00229081255438792,0.07746874111284635,1.0000000000000002,0.0,0.001998502882253619,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,2.3825532779432452e-240,1.1206013906523784e-45,0.0003510769842645765,0.000360636476704324,2.566306255411906e-49,1.1206013906523784e-45,1.0683860072231069e-241,0.0,1.0000000000000002,1.0,0.0,1.1202804588577657e-45,0.0,0.01,0.01000003390939646,0.002290779007444384,0.00229081255438792,0.0027197492004671308,0.002198369386920097,0.0005247632872074831,0.0005,0.0,6.786412623812788e-237,0.0,0.0,0.0,0.0,0.0002,0.0002198369386920097,1.998502882253619e-05,0.00019985028822536193,1.1431452663648201e-45,1e-05
3672.0,0.22906374805461732,0.009597225459622348,0.03514593696816272,0.03514593696816272,9.92888607968008e-44,0.0015760630318159014,9.92592336866431e-49,2.465107746774842e-237,10.000000000000002,1.0128520889405943e-45,0.0,0.10000033764997719,0.0022906786202990595,0.0773833181394962,1.0000000000000002,0.0,0.0019985094196900317,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,8.663852148787823e-240,9.92888607968008e-46,0.0003514593696816272,0.00036101890523807396,2.27366920972916e-49,9.92888607968008e-46,3.885165189134823e-241,0.0,1.0000000000000002,1.0,0.0,9.925923368664313e-46,0.0,0.01,0.01000003376499772,0.002290645214883104,0.0022906786202990595,0.002719709221718016,0.0021983764347062924,0.0005247020067282921,0.0005,0.0,2.465107746774842e-236,0.0,0.0,0.0,0.0,0.0002,0.00021983764347062925,1.9985094196900316e-05,0.00019985094196900318,1.0128520889405943e-45,1e-05
3676.0,0.22905042846152945,0.00959781405921796,0.0351841756850137,0.0351841756850137,8.556972444545715e-44,0.0015778243149649222,8.554282748862866e-49,4.3754072156609674e-237,10.0,8.728895576895836e-46,0.0,0.10000033621759229,0.0022905452507043463,0.07729808297079682,1.0000000000000002,0.0,0.0019985159002869285,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,1.539450961692921e-239,8.556972444545715e-46,0.00035184175685013696,0.00036140133537973464,1.9593621288081093e-49,8.556972444545715e-46,6.903623892742845e-241,0.0,1.0,1.0,0.0,8.554282748862866e-46,0.0,0.01,0.01000003362175923,0.0022905119856936515,0.0022905452507043463,0.002719669331359281,0.002198383422557965,0.0005246409877841022,0.0005,0.0,4.3754072156609674e-236,0.0,0.0,0.0,0.0,0.0002,0.00021983834225579652,1.9985159002869284e-05,0.00019985159002869286,8.728895576895836e-46,1e-05
3680.0,0.229037164746539,0.009598400127754028,0.03522241457535518,0.03522241457535518,7.107567014052665e-44,0.001579585424623439,7.105173936001917e-49,6.366265019815528e-237,10.0,7.250220623985148e-46,0.0,0.10000033479665876,0.0022904124412675784,0.07721303501089762,1.0000000000000002,0.0,0.0019985223248768693,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,2.242352258245243e-239,7.107567014052665e-46,0.0003522241457535518,0.00036178376713071037,1.6273488933328861e-49,7.107567014052665e-46,1.0056059434590656e-240,0.0,1.0,1.0,0.0,7.105173936001917e-46,0.0,0.01,0.010000033479665877,0.002290379315553139,0.0022904124412675784,0.00271962952977525,0.0021983903513636003,0.0005245802283513325,0.0005,0.0,6.366265019815528e-236,0.0,0.0,0.0,0.0,0.0002,0.00021983903513636007,1.9985223248768694e-05,0.00019985223248768694,7.250220623985148e-46,1e-05
3684.0,0.22902395648365134,0.009598983686019656,0.03526065363756309,0.03526065363756309,5.600013346765121e-44,0.0015813463624155324,5.597937312920194e-49,8.386270130511515e-237,10.0,5.712230907194461e-46,0.0,0.10000033338702952,0.0022902801877125113,0.07712817366608501,1.0000000000000002,0.0,0.0019985286942775767,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,2.9570536638300756e-239,5.600013346765121e-46,0.0003526065363756309,0.0003621662004914352,1.2820617515524427e-49,5.600013346765121e-46,1.3261597765118417e-240,0.0,1.0,1.0,0.0,5.597937312920194e-46,0.0,0.01,0.010000033338702953,0.002290247200198168,0.0022902801877125113,0.0027195898173376382,0.002198397221994245,0.0005245197264342542,0.0005,0.0,8.386270130511515e-236,0.0,0.0,0.0,0.0,0.0002,0.0002198397221994245,1.9985286942775766e-05,0.0001998528694277577,5.712230907194461e-46,1e-05
3688.0,0.22901080325262796,0.00959956475450164,0.03529889287004407,0.03529889287004407,4.055769411771062e-44,0.0015831071299345504,4.0540272919514616e-49,1.0375443729364493e-236,10.0,4.136818458201517e-46,0.0,0.10000033198856143,0.0022901484858210155,0.07704349834480367,1.0000000000000002,0.0,0.0019985350092925815,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,3.662416766820078e-239,4.055769411771062e-46,0.0003529889287004407,0.00036254863546127385,9.284160465378804e-50,4.055769411771062e-46,1.6425438944191653e-240,0.0,1.0,1.0,0.0,4.054027291951462e-46,0.0,0.01,0.010000033198856144,0.002290115635422992,0.0022901484858210155,0.0027195501944066425,0.0021984040353040368,0.0005244594800641387,0.0005,0.0,1.0375443729364493e-235,0.0,0.0,0.0,0.0,0.0002,0.00021984040353040368,1.9985350092925816e-05,0.00019985350092925817,4.136818458201517e-46,1e-05
3692.0,0.22899770463880278,0.009600143353394179,0.035337132271234924,0.035337132271234924,2.4984724535739624e-44,0.001584867728743694,2.4970771684094453e-49,1.226480779817802e-236,10.0,2.548098640345184e-46,0.0,0.10000033060111518,0.002290017331431235,0.07695900845767775,1.0000000000000002,0.0,0.001998541270711869,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,4.334031354454903e-239,2.4984724535739626e-46,0.00035337132271234925,0.00036293107203841867,5.718249398717242e-50,2.4984724535739626e-46,1.9438098078576348e-240,0.0,1.0,1.0,0.0,2.4970771684094453e-46,0.0,0.01,0.010000033060111518,0.0022899846170776807,0.002290017331431235,0.002719510661332046,0.0021984107921307256,0.0005243994872984036,0.0005,0.0,1.226480779817802e-235,0.0,0.0,0.0,0.0,0.0002,0.00021984107921307262,1.9985412707118693e-05,0.00019985412707118692,2.548098640345184e-46,1e-05
3696.0,0.2289846602328988,0.009600719502608598,0.035375371839602016,0.035375371839602016,9.540038569844167e-45,0.0015866281603766075,9.529639740727453e-50,1.3975953708789045e-236,10.0,9.72476325129283e-47,0.0,0.10000032922455533,0.002289886720435746,0.07687470341753214,1.0000000000000002,0.0,0.0019985474793125227,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,4.944045592614774e-239,9.540038569844168e-47,0.0003537537183960202,0.0003633135102197867,2.1821413181724053e-50,9.540038569844168e-47,2.217464172248459e-240,0.0,1.0,1.0,0.0,9.529639740727453e-47,0.0,0.01,0.010000032922455535,0.0022898541410662824,0.002289886720435746,0.002719471218454323,0.002198417493296195,0.000524339746219761,0.0005,0.0,1.3975953708789045e-235,0.0,0.0,0.0,0.0,0.0002,0.00021984174932961948,1.998547479312523e-05,0.00019985474793125227,9.72476325129283e-47,1e-05
3700.0,0.22897166963084423,0.009601293221783085,0.03541361157364065,0.03541361157364065,-5.494459879882212e-45,0.0015883884263379652,-5.501266693302766e-50,1.5420610812913315e-236,10.0,-5.61287931273489e-47,0.0,0.1000003278587501,0.002289756648779715,0.07679058263941373,1.0000000000000002,0.0,0.0019985536358593683,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,5.4609952155679525e-239,-5.494459879882212e-47,0.00035413611573640653,0.0003636959500009131,-1.2596342198500877e-50,-5.494459879882212e-47,2.4493919742293594e-240,-0.0,1.0,1.0,0.0,-5.501266693302766e-47,0.0,0.01,0.01000003278587501,0.0022897242033449836,0.002289756648779715,0.002719431866105751,0.0021984241396069805,0.0005242802549353647,0.0005,0.0,1.5420610812913315e-235,0.0,0.0,0.0,0.0,0.0002,0.0002198424139606981,1.9985536358593684e-05,0.00019985536358593683,-5.61287931273489e-47,1e-05
3704.0,0.22895873243358927,0.009601864530292404,0.03545185147187456,0.03545185147187456,-1.9813128212441734e-44,0.00159014852810406,-1.9816356966365722e-49,1.6500215031990843e-236,10.0,-2.0220117115176687e-46,0.0,0.1000003265035714,0.002289627112459057,0.07670664554061259,1.0000000000000002,0.0,0.001998559741105621,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,5.849631725681314e-239,-1.9813128212441734e-46,0.0003545185147187456,0.0003640783913758433,-4.5371279724706225e-50,-1.9813128212441734e-46,2.6237792646520725e-240,-0.0,1.0,1.0,0.0,-1.981635696636572e-46,0.0,0.01,0.01000003265035714,0.002289594799920277,0.002289627112459057,0.0027193926046115264,0.00219843073185479,0.0005242210115759592,0.0005,0.0,1.6500215031990843e-235,0.0,0.0,0.0,0.0,0.0002,0.00021984307318547897,1.9985597411056208e-05,0.0001998559741105621,-2.0220117115176687e-46,1e-05
3708.0,0.22894584824692227,0.009602433447257617,0.03549009153285523,0.03549009153285523,-3.3085936477015957e-44,0.0015919084671233916,-3.3085657457634907e-49,1.7105477447031286e-236,10.0,-3.3760245605811553e-46,0.0,0.10000032515889466,0.002289498107518596,0.07662289154068327,1.0000000000000002,0.0,0.0019985657957935295,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,6.070749603083311e-239,-3.3085936477015955e-46,0.00035490091532855227,0.00036446083433702264,-7.574823911445334e-50,-3.3085936477015955e-46,2.723035438211732e-240,-0.0,1.0,1.0,0.0,-3.3085657457634906e-46,0.0,0.01,0.010000032515889467,0.0022894659268471182,0.002289498107518596,0.002719353434290888,0.002198437270817013,0.0005241620142950276,0.0005,0.0,1.7105477447031287e-235,0.0,0.0,0.0,0.0,0.0002,0.0002198437270817013,1.9985657957935296e-05,0.00019985657957935295,-3.3760245605811553e-46,1e-05
3712.0,0.2289330166812863,0.009602999991555825,0.03552833175516137,0.03552833175516137,-4.495781872404941e-44,0.001593668244817254,-4.495416304223887e-49,1.7115952888459378e-236,10.0,-4.587101809261305e-46,0.0,0.10000032382459892,0.0022893696300502198,0.07653932006146603,1.0000000000000002,0.0,0.0019985718006550203,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,6.0810125252689735e-239,-4.495781872404941e-46,0.00035528331755161366,0.00036484327887518467,-1.0291492157642135e-49,-4.495781872404941e-46,2.727715059812587e-240,-0.0,1.0,1.0,0.0,-4.495416304223886e-46,0.0,0.01,0.010000032382459893,0.0022893375802270936,0.0022893696300502198,0.002719314355458243,0.0021984437572572417,0.0005241032612679411,0.0005,0.0,1.7115952888459378e-235,0.0,0.0,0.0,0.0,0.0002,0.00021984437572572418,1.9985718006550204e-05,0.00019985718006550204,-4.587101809261305e-46,1e-05
3716.0,0.22892023735159567,0.009603564181829867,0.0355665721373983,0.0355665721373983,-5.504802435633299e-44,0.0015954278625803248,-5.504118855641196e-49,1.639960852596035e-236,10.0,-5.616398397671039e-46,0.0,0.10000032250056652,0.0022892416761910415,0.07645593052710806,1.0000000000000002,0.0,0.001998577756412343,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,5.83277859663661e-239,-5.504802435633299e-46,0.00035566572137398297,0.0003652257249792369,-1.2600041948447757e-49,-5.504802435633299e-46,2.6164392377726995e-240,-0.0,1.0,1.0,0.0,-5.504118855641197e-46,0.0,0.01,0.010000032250056653,0.0022892097562065804,0.0022892416761910415,0.0027192753684243016,0.002198450191925776,0.000524044750691109,0.0005,0.0,1.6399608525960348e-235,0.0,0.0,0.0,0.0,0.0002,0.00021984501919257763,1.998577756412343e-05,0.0001998577756412343,-5.616398397671039e-46,1e-05
3720.0,0.22890750987705213,0.009604126036498073,0.035604812678197366,0.035604812678197366,-6.294946948008751e-44,0.0015971873217812522,-6.293972026264537e-49,1.4812392458325356e-236,10.0,-6.4223826987349584e-46,0.0,0.10000032118668324,0.002289114242121557,0.0763727223640847,1.0000000000000002,0.0,0.0019985836637787147,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,5.273924587946177e-239,-6.2949469480087505e-46,0.0003560481267819737,0.00036560817263614443,-1.4407374637680393e-49,-6.2949469480087505e-46,2.3658165439685494e-240,-0.0,1.0,1.0,0.0,-6.293972026264537e-46,0.0,0.01,0.010000032118668324,0.002289082450974908,0.002289114242121557,0.0027192364734972105,0.002198456575560136,0.0005239864807811272,0.0005,0.0,1.4812392458325356e-235,0.0,0.0,0.0,0.0,0.0002,0.00021984565755601363,1.998583663778715e-05,0.00019985836637787148,-6.4223826987349584e-46,1e-05
3724.0,0.2288948338809616,0.009604685573763963,0.03564305337621538,0.03564305337621538,-6.82280882560473e-44,0.001598946623763243,-6.8215767314837894e-49,1.219780230329688e-236,10.0,-6.9607703416854575e-46,0.0,0.10000031988283814,0.002288987324063802,0.07628969500122078,1.0000000000000002,0.0,0.001998589523458967,1.0,10.0,0.1,0.01,0.1,0.0,0.0,100.0,0.0,0.0,1.0,0.01,1.0,0.0,0.01,0.1,0.0,0.01,1.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0005,1.0,0.01,0.0002,0.1,1.0,0.0,0.01,0.1,0.01,0.1,0.1,1.0,1.0,1e-05,1.0,4.347669185689336e-239,-6.8228088256047304e-46,0.0003564305337621538,0.00036599062183081195,-1.561423672759215e-49,-6.8228088256047304e-46,1.9503634810188057e-240,-0.0,1.0,1.0,0.0,-6.82157673148379e-46,0.0,0.01,0.010000031988283815,0.002288955660762526,0.002288987324063802,0.002719197670983704,0.002198462908885571,0.0005239284497739301,0.0005,0.0,1.2197802303296881e-235,0.0,0.0,0.0,0.0,0.0002,0.00021984629088855708,1.998589523458967e-05,0.00019985895234589672,-6.9607703416854575e-46,1e-05
