T,CAI,H_IHVA,H_INA,H_INAD,INE,INI,INNE,INNI,M_IHVA,M_IKCA,M_IKM,M_IKV,M_INA,M_INAD,M_INAPD,VD,VS
761.0,0.00014730144,0.62537807,0.90635663,0.90569419,8.3285592e-12,4.3366306e-09,-1.4895159e-12,-5.2039567e-10,5.5000106e-05,3.4322831e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
762.0,0.00014741726,0.62540609,0.90635663,0.90569419,6.9589139e-12,3.8448564e-09,-1.244827e-12,-4.6138277e-10,5.5000106e-05,3.4377616e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
763.0,0.00014753292,0.62543386,0.90635663,0.90569419,5.8142874e-12,3.4088494e-09,-1.0402918e-12,-4.0906192e-10,5.5000106e-05,3.4432371e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
764.0,0.00014764843,0.62546152,0.90635663,0.90569419,4.8577501e-12,3.0222855e-09,-8.6932837e-13,-3.6267425e-10,5.5000106e-05,3.4487104e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
765.0,0.0001477638,0.62548894,0.90635663,0.90569419,4.0584263e-12,2.6795581e-09,-7.2643253e-13,-3.2154698e-10,5.5000106e-05,3.4541812e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
766.0,0.00014787904,0.62551618,0.90635663,0.90569419,3.3905038e-12,2.3756961e-09,-6.0700132e-13,-2.8508351e-10,5.5000106e-05,3.4596495e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
767.0,0.00014799411,0.62554324,0.90635663,0.90569419,2.8324029e-12,2.1062918e-09,-5.0718587e-13,-2.5275504e-10,5.5000106e-05,3.4651152e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
768.0,0.00014810906,0.62557018,0.90635663,0.90569419,2.3660843e-12,1.8674382e-09,-4.237679e-13,-2.2409259e-10,5.5000106e-05,3.4705783e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
769.0,0.00014822386,0.62559688,0.90635663,0.90569419,1.9764691e-12,1.6556706e-09,-3.5405647e-13,-1.9868047e-10,5.5000106e-05,3.4760389e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
770.0,0.00014833851,0.6256234,0.90635663,0.90569419,1.6509527e-12,1.4679175e-09,-2.9580177e-13,-1.7615009e-10,5.5000106e-05,3.481497e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
771.0,0.00014845302,0.62564981,0.90635663,0.90569419,1.3789998e-12,1.3014555e-09,-2.4712288e-13,-1.5617466e-10,5.5000106e-05,3.4869525e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
772.0,0.00014856739,0.62567604,0.90635663,0.90569419,1.1518048e-12,1.1538703e-09,-2.0644737e-13,-1.3846443e-10,5.5000106e-05,3.4924054e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
773.0,0.0001486816,0.62570202,0.90635663,0.90569419,9.6200847e-13,1.0230213e-09,-1.7246066e-13,-1.2276256e-10,5.5000106e-05,3.4978559e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
774.0,0.00014879569,0.62572789,0.90635663,0.90569419,8.0346022e-13,9.0701063e-10,-1.4406395e-13,-1.0884128e-10,5.5000106e-05,3.5033041e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
775.0,0.00014890963,0.62575358,0.90635663,0.90569419,6.710201e-13,8.0415552e-10,-1.203387e-13,-9.6498663e-11,5.5000106e-05,3.5087491e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
776.0,0.00014902343,0.62577909,0.90635663,0.90569419,5.6039272e-13,7.1296424e-10,-1.0051716e-13,-8.5555708e-11,5.5000106e-05,3.5141918e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
777.0,0.00014913708,0.62580448,0.90635663,0.90569419,4.6798871e-13,6.3211403e-10,-8.3957621e-14,-7.5853684e-11,5.5000106e-05,3.5196321e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
778.0,0.0001492506,0.62582964,0.90635663,0.90569419,3.9080889e-13,5.6043226e-10,-7.0123784e-14,-6.7251871e-11,5.5000106e-05,3.5250698e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
779.0,0.00014936397,0.62585467,0.90635663,0.90569419,3.263471e-13,4.968792e-10,-5.8567402e-14,-5.9625506e-11,5.5000106e-05,3.5305045e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
780.0,0.0001494772,0.62587953,0.90635663,0.90569419,2.7250942e-13,4.4053305e-10,-4.8913889e-14,-5.2863967e-11,5.5000106e-05,3.5359371e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
781.0,0.00014959028,0.6259042,0.90635663,0.90569419,2.2754636e-13,3.9057657e-10,-4.0850197e-14,-4.6869189e-11,5.5000106e-05,3.5413668e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
782.0,0.00014970324,0.62592876,0.90635663,0.90569419,1.8999623e-13,3.4628517e-10,-3.411474e-14,-4.1554218e-11,5.5000106e-05,3.546794e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
783.0,0.00014981603,0.62595314,0.90635663,0.90569419,1.586379e-13,3.0701638e-10,-2.848892e-14,-3.6841967e-11,5.5000106e-05,3.5522182e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
784.0,0.0001499287,0.62597734,0.90635663,0.90569419,1.3245122e-13,2.7220071e-10,-2.3790096e-14,-3.2664087e-11,5.5000106e-05,3.5576402e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
785.0,0.00015004122,0.62600142,0.90635663,0.90569419,1.1058395e-13,2.4133312e-10,-1.9865648e-14,-2.8959975e-11,5.5000106e-05,3.5630594e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
786.0,0.0001501536,0.62602532,0.90635663,0.90569419,9.2324206e-14,2.1396593e-10,-1.658807e-14,-2.5675911e-11,5.5000106e-05,3.5684759e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
787.0,0.00015026584,0.62604904,0.90635663,0.90569419,7.7077301e-14,1.8970217e-10,-1.3850825e-14,-2.2764261e-11,5.5000106e-05,3.5738896e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
788.0,0.00015037795,0.62607265,0.90635663,0.90569419,6.4346504e-14,1.6818993e-10,-1.156491e-14,-2.0182793e-11,5.5000106e-05,3.5793008e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
789.0,0.00015048991,0.62609607,0.90635663,0.90569419,5.3716925e-14,1.4911718e-10,-9.6559689e-15,-1.7894061e-11,5.5000106e-05,3.5847093e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
790.0,0.00015060173,0.62611932,0.90635663,0.90569419,4.4842019e-14,1.3220729e-10,-8.0618843e-15,-1.5864874e-11,5.5000106e-05,3.5901154e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
791.0,0.00015071341,0.62614244,0.90635663,0.90569419,3.7432354e-14,1.1721496e-10,-6.7307669e-15,-1.4065796e-11,5.5000106e-05,3.5955185e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
792.0,0.00015082496,0.62616545,0.90635663,0.90569419,3.1246202e-14,1.0392278e-10,-5.6192699e-15,-1.2470734e-11,5.5000106e-05,3.6009187e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
793.0,0.00015093636,0.62618828,0.90635663,0.90569419,2.6081678e-14,9.2137929e-11,-4.6911874e-15,-1.1056552e-11,5.5000106e-05,3.6063167e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
794.0,0.00015104763,0.62621093,0.90635663,0.90569419,2.1770185e-14,8.1689482e-11,-3.9162763e-15,-9.8027376e-12,5.5000106e-05,3.6117115e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
795.0,0.00015115876,0.62623346,0.90635663,0.90569419,1.8170932e-14,7.2425885e-11,-3.2692765e-15,-8.691106e-12,5.5000106e-05,3.6171041e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
796.0,0.00015126975,0.62625587,0.90635663,0.90569419,1.5166342e-14,6.4212788e-11,-2.7290902e-15,-7.7055341e-12,5.5000106e-05,3.6224938e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
797.0,0.00015138059,0.6262781,0.90635663,0.90569419,1.2658237e-14,5.693105e-11,-2.2780968e-15,-6.8317262e-12,5.5000106e-05,3.6278805e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
798.0,0.0001514913,0.62630016,0.90635663,0.90569419,1.0564631e-14,5.0475065e-11,-1.9015803e-15,-6.0570078e-12,5.5000106e-05,3.6332647e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
799.0,0.00015160187,0.62632209,0.90635663,0.90569419,8.8170726e-15,4.4751189e-11,-1.5872503e-15,-5.3701427e-12,5.5000106e-05,3.638646e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
800.0,0.0001517123,0.62634391,0.90635663,0.90569419,7.3584014e-15,3.9676401e-11,-1.3248435e-15,-4.761168e-12,5.5000106e-05,3.6440248e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
801.0,0.00015182261,0.62636554,0.90635663,0.90569419,6.1408953e-15,3.5177094e-11,-1.105789e-15,-4.221251e-12,5.5000106e-05,3.6494006e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
802.0,0.00015193276,0.62638706,0.90635663,0.90569419,5.1247086e-15,3.1188007e-11,-9.2292964e-16,-3.7425609e-12,5.5000106e-05,3.6547739e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
803.0,0.00015204278,0.62640846,0.90635663,0.90569419,4.2765741e-15,2.7651286e-11,-7.702890600000001e-16,-3.3181541e-12,5.5000106e-05,3.6601443e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
804.0,0.00015215266,0.62642968,0.90635663,0.90569419,3.5687184e-15,2.4515627e-11,-6.428767300000001e-16,-2.9418753e-12,5.5000106e-05,3.6655118e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
805.0,0.00015226241,0.62645078,0.90635663,0.90569419,2.9779548e-15,2.1735553e-11,-5.3652586e-16,-2.6082665e-12,5.5000106e-05,3.6708767e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
806.0,0.00015237201,0.6264717,0.90635663,0.90569419,2.4849268e-15,1.927074e-11,-4.477573900000001e-16,-2.3124887e-12,5.5000106e-05,3.6762387e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
807.0,0.00015248149,0.6264925,0.90635663,0.90569419,2.0734752e-15,1.7085435e-11,-3.7366639e-16,-2.0502523e-12,5.5000106e-05,3.6815978e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
808.0,0.00015259082,0.62651318,0.90635663,0.90569419,1.730111e-15,1.5147947e-11,-3.1182764e-16,-1.8177536e-12,5.5000106e-05,3.6869544e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
809.0,0.00015270001,0.62653375,0.90635663,0.90569419,1.4435739e-15,1.3430168e-11,-2.6021638000000003e-16,-1.6116201e-12,5.5000106e-05,3.692308e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
810.0,0.00015280908,0.62655419,0.90635663,0.90569419,1.2044649e-15,1.1907186e-11,-2.1714216000000002e-16,-1.4288623e-12,5.5000106e-05,3.6976588e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
811.0,0.000152918,0.62657446,0.90635663,0.90569419,1.0049383e-15,1.055691e-11,-1.8119379000000002e-16,-1.2668292e-12,5.5000106e-05,3.703007e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
812.0,0.00015302679,0.6265946,0.90635663,0.90569419,8.3844567e-16,9.359756e-12,-1.5119318000000002e-16,-1.1231707e-12,5.5000106e-05,3.7083522e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
813.0,0.00015313545,0.62661457,0.90635663,0.90569419,6.995210500000001e-16,8.2983585e-12,-1.2615688e-16,-9.9580305e-13,5.5000106e-05,3.7136946e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
814.0,0.00015324396,0.62663448,0.90635663,0.90569419,5.8360237e-16,7.357324e-12,-1.0526392e-16,-8.8287889e-13,5.5000106e-05,3.7190341e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
815.0,0.00015335235,0.62665421,0.90635663,0.90569419,4.8688211e-16,6.5230031e-12,-8.782905100000001e-17,-7.8276036e-13,5.5000106e-05,3.7243706e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
816.0,0.0001534606,0.62667388,0.90635663,0.90569419,4.061825e-16,5.783294e-12,-7.328024800000001e-17,-6.9399526e-13,5.5000106e-05,3.7297046e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
817.0,0.0001535687,0.62669337,0.90635663,0.90569419,3.388514e-16,5.1274679e-12,-6.1140069e-17,-6.1529617e-13,5.5000106e-05,3.7350357e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
818.0,0.00015367668,0.62671268,0.90635663,0.90569419,2.8267546e-16,4.5460129e-12,-5.1009982e-17,-5.4552153e-13,5.5000106e-05,3.7403639e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
819.0,0.00015378452,0.62673193,0.90635663,0.90569419,2.3580759e-16,4.0304943e-12,-4.2557377e-17,-4.8365934e-13,5.5000102e-05,3.7456892e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
820.0,0.00015389224,0.62675107,0.90635663,0.90569419,1.9670638e-16,3.573436e-12,-3.550463e-17,-4.2881234e-13,5.5000102e-05,3.7510115e-05,0.012917716,0.00040278438,0.010842886,0.010900524,8.9472138e-05,-69.025383,-69.073624
821.0,0.0001539998,0.62677002,0.90635663,0.90569419,1.6408546000000002e-16,3.1682081e-12,-2.9620044e-17,-3.8018498e-13,5.5000102e-05,3.756331e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
822.0,0.00015410724,0.62678891,0.90635663,0.90569419,1.3687145e-16,2.808933e-12,-2.4710246000000002e-17,-3.3707198e-13,5.5000102e-05,3.7616475e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
823.0,0.00015421455,0.62680763,0.90635663,0.90569419,1.1416863000000001e-16,2.4903998e-12,-2.0613852e-17,-2.9884797e-13,5.5000102e-05,3.7669612e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
824.0,0.00015432172,0.62682629,0.90635663,0.90569419,9.5229611e-17,2.2079883e-12,-1.7196185e-17,-2.649586e-13,5.5000102e-05,3.7722722e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
825.0,0.00015442875,0.62684476,0.90635663,0.90569419,7.9430733e-17,1.9576023e-12,-1.4344849e-17,-2.3491227e-13,5.5000102e-05,3.7775801e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
826.0,0.00015453565,0.62686312,0.90635663,0.90569419,6.6251628e-17,1.73561e-12,-1.1966049e-17,-2.082732e-13,5.5000102e-05,3.7828853e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
827.0,0.00015464242,0.62688136,0.90635663,0.90569419,5.5258107e-17,1.5387917e-12,-9.9815206e-18,-1.84655e-13,5.5000102e-05,3.7881873e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
828.0,0.00015474905,0.62689954,0.90635663,0.90569419,4.6087913e-17,1.3642926e-12,-8.3259492e-18,-1.6371511e-13,5.5000102e-05,3.7934864e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
829.0,0.00015485556,0.62691754,0.90635663,0.90569419,3.8438789e-17,1.2095817e-12,-6.9448372e-18,-1.451498e-13,5.5000102e-05,3.7987829e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
830.0,0.00015496193,0.62693542,0.90635663,0.90569419,3.2058566e-17,1.0724151e-12,-5.792709e-18,-1.2868981e-13,5.5000102e-05,3.8040762e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
831.0,0.00015506816,0.62695318,0.90635663,0.90569419,2.6736851e-17,9.5080313e-13,-4.8316194e-18,-1.1409637e-13,5.5000102e-05,3.8093665e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
832.0,0.00015517426,0.62697089,0.90635663,0.90569419,2.2298122000000002e-17,8.4298193e-13,-4.0299086e-18,-1.0115783e-13,5.5000102e-05,3.814654e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
833.0,0.00015528024,0.62698841,0.90635663,0.90569419,1.8595945e-17,7.4738772e-13,-3.3611600999999998e-18,-8.9686525e-14,5.5000102e-05,3.8199389e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
834.0,0.00015538608,0.62700582,0.90635663,0.90569419,1.5508157e-17,6.626339e-13,-2.8033339e-18,-7.9516065e-14,5.5000102e-05,3.8252201e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
835.0,0.00015549178,0.62702316,0.90635663,0.90569419,1.2932850000000001e-17,5.8749116e-13,-2.3380413e-18,-7.0498938e-14,5.5000102e-05,3.8304988e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
836.0,0.00015559736,0.62704039,0.90635663,0.90569419,1.0785006000000001e-17,5.2086964e-13,-1.9499399e-18,-6.2504357e-14,5.5000102e-05,3.8357746e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
837.0,0.0001557028,0.62705743,0.90635663,0.90569419,8.9937073e-18,4.6180296e-13,-1.6262307999999999e-18,-5.5416355e-14,5.5000102e-05,3.8410475e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
838.0,0.00015580811,0.62707442,0.90635663,0.90569419,7.499794299999999e-18,4.0943448e-13,-1.3562350999999998e-18,-4.9132136e-14,5.5000102e-05,3.8463171e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
839.0,0.00015591328,0.62709129,0.90635663,0.90569419,6.253919699999999e-18,3.6300458e-13,-1.1310446999999999e-18,-4.3560546e-14,5.5000102e-05,3.8515838e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
840.0,0.00015601833,0.62710804,0.90635663,0.90569419,5.214919599999999e-18,3.2183983e-13,-9.432278499999999e-19,-3.8620779e-14,5.5000102e-05,3.8568476e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
841.0,0.00015612325,0.62712473,0.90635663,0.90569419,4.348459499999999e-18,2.8534315e-13,-7.8658480999999995e-19,-3.4241178e-14,5.5000102e-05,3.8621085e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
842.0,0.00015622804,0.62714124,0.90635663,0.90569419,3.6258994999999996e-18,2.5298521e-13,-6.5594383e-19,-3.0358227e-14,5.5000102e-05,3.8673661e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
843.0,0.0001563327,0.62715769,0.90635663,0.90569419,3.0233515e-18,2.2429668e-13,-5.469908099999999e-19,-2.6915602e-14,5.5000102e-05,3.8726212e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
844.0,0.00015643721,0.62717402,0.90635663,0.90569419,2.5208915999999998e-18,1.9886142e-13,-4.561268799999999e-19,-2.3863369e-14,5.5000102e-05,3.877873e-05,0.012917716,0.00040278438,0.010842885,0.010900524,8.9472138e-05,-69.025383,-69.073624
845.0,0.0001565416,0.62719023,0.90635663,0.90569419,2.1019016999999997e-18,1.7631052e-13,-3.8035025999999997e-19,-2.1157262e-14,5.5000102e-05,3.8831215e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
846.0,0.00015664587,0.62720633,0.90635663,0.90569419,1.7525216999999997e-18,1.5631689e-13,-3.1715691999999997e-19,-1.8758027e-14,5.5000102e-05,3.8883674e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
847.0,0.00015675,0.6272223,0.90635663,0.90569419,1.4611918999999998e-18,1.3859054e-13,-2.6445828e-19,-1.6630865e-14,5.5000102e-05,3.8936101e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
848.0,0.000156854,0.62723821,0.90635663,0.90569419,1.2182710999999998e-18,1.2287437e-13,-2.2051224e-19,-1.4744924e-14,5.5000102e-05,3.8988499e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
849.0,0.00015695787,0.62725401,0.90635663,0.90569419,1.0157191e-18,1.089404e-13,-1.8386575e-19,-1.3072848e-14,5.5000102e-05,3.9040868e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
850.0,0.00015706162,0.62726969,0.90635663,0.90569419,8.468299799999999e-19,9.658655e-14,-1.5330689e-19,-1.1590386e-14,5.5000102e-05,3.9093204e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
851.0,0.00015716522,0.6272853,0.90635663,0.90569419,7.0601168e-19,8.5633628e-14,-1.2782483e-19,-1.0276035e-14,5.5000102e-05,3.9145511e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
852.0,0.00015726872,0.6273008,0.90635663,0.90569419,5.8860058e-19,7.5922768e-14,-1.0657654e-19,-9.1107321e-15,5.5000102e-05,3.9197785e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
853.0,0.00015737207,0.62731618,0.90635663,0.90569419,4.9070742e-19,6.7313119e-14,-8.8858876e-20,-8.0775747e-15,5.5000102e-05,3.925003e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
854.0,0.0001574753,0.62733144,0.90635663,0.90569419,4.0908897e-19,5.9679807e-14,-7.4085456e-20,-7.1615772e-15,5.5000102e-05,3.9302246e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
855.0,0.00015757838,0.62734663,0.90635663,0.90569419,3.410407e-19,5.2912112e-14,-6.1767224e-20,-6.3494534e-15,5.5000102e-05,3.9354429e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
856.0,0.00015768135,0.62736171,0.90635663,0.90569419,2.8430725e-19,4.6911873e-14,-5.1496323e-20,-5.629425e-15,5.5000102e-05,3.9406583e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
857.0,0.00015778419,0.62737674,0.90635663,0.90569419,2.3700802999999996e-19,4.1592065e-14,-4.2932625e-20,-4.9910476e-15,5.5000102e-05,3.9458708e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
858.0,0.0001578869,0.62739158,0.90635663,0.90569419,1.9757479999999998e-19,3.6875522e-14,-3.5792483e-20,-4.4250623e-15,5.5000102e-05,3.95108e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
859.0,0.00015798949,0.62740642,0.90635663,0.90569419,1.647e-19,3.2693832e-14,-2.9839352e-20,-3.9232601e-15,5.5000102e-05,3.9562859e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
860.0,0.00015809193,0.62742108,0.90635663,0.90569419,1.3729323e-19,2.8986352e-14,-2.4875979e-20,-3.478362e-15,5.5000102e-05,3.961489e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
861.0,0.00015819426,0.62743568,0.90635663,0.90569419,1.1444536e-19,2.5699296e-14,-2.0737877e-20,-3.0839155e-15,5.5000102e-05,3.9666891e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
862.0,0.00015829646,0.62745017,0.90635663,0.90569419,9.5398365e-20,2.2784993e-14,-1.7287881e-20,-2.7341993e-15,5.5000102e-05,3.971886e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
863.0,0.00015839853,0.62746459,0.90635663,0.90569419,7.9520175e-20,2.0201173e-14,-1.4411614e-20,-2.4241407e-15,5.5000102e-05,3.9770799e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
864.0,0.00015850048,0.6274789,0.90635663,0.90569419,6.6283805e-20,1.7910359e-14,-1.2013704e-20,-2.149243e-15,5.5000102e-05,3.9822706e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
865.0,0.00015860228,0.62749314,0.90635663,0.90569419,5.524987499999999e-20,1.5879323e-14,-1.0014626e-20,-1.9055188e-15,5.5000102e-05,3.987458e-05,0.012917716,0.00040278438,0.010842885,0.010900523,8.9472138e-05,-69.025383,-69.073624
