Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_50,species_51,species_52,species_53,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48,reaction_49,reaction_50,reaction_51,reaction_52,reaction_53,reaction_54,reaction_55,reaction_56,reaction_57,reaction_58,reaction_59
7.07,1.0,1.0,1.0,1.0,0.0007067501343884194,1.0,1.0,1.0,0.9999975071948732,1.0,2.475567687823611e-06,1.0,1.7237438974886017e-08,0.09984779499573093,0.00015220499980079974,1.0,1.0,1.0,0.9998125392915151,0.00015421228284437447,3.3248425640413687e-05,1.0,0.0,0.004046620001879069,1.0,1.0,1.0,0.0013317644766663234,9.022408968414636e-07,4.474914279241659e-08,0.05293656943094454,1.2787388087312694e-12,1.6868146981372935e-08,1.2597261385708988e-09,1.1297078604198354e-14,1.203513165309882e-08,8.98789628411424e-10,1.1731659627444665e-14,0.04706338364765591,4.3427354767962674e-10,1.2024650422566413e-11,5.830956060473867e-12,2.0585443334516522e-13,4.160287763312987e-12,1.468736463609985e-13,0.00011114669609363328,1.2572151978307189e-06,8.970018546320296e-07,3.126390512936449e-12,1.938246176433572e-14,2.0728026561466037e-14,0.0007067501343884194,1.0,1.0,9.992932498656117e-05,7.042728049102374e-07,7.254328673721974e-09,8.6121554308498e-10,1.5220499980079975e-05,9.992932498656117e-05,6.424891708933407e-05,1.542122828443745e-05,1.2096385720396081e-05,2.2109156151322365e-11,0.001,0.0004046620001879069,0.0002714855525212745,6.6537509934306e-05,2.3858394368146695e-08,1.2440587698049186e-12,4.4584105385612753e-10,9.183587712614455e-15,3.1809989636820633e-10,9.555488860584488e-15,2.6086271698117896e-14,8.472808953148765e-17,1.290482559018913e-16,1.0068557128293733e-12,2.8343838117845225e-14,2.022276663925704e-14,0.004760526178093196,1.0213178966026149e-11,1.3710933383668036e-13,9.78251727215432e-14,1.54e-06,3.6546874326046356e-05,3.112107490621732e-08,1.78e-07,3.5202025539260126e-10,1.27e-07,2.5116051929696827e-10,3.0859174611494673e-12,4.534785200620238e-07,1.0195322134308538e-10,2.705854143429031e-10,1.5370578539550783e-14,5.129438007149333e-09,1.9061006088951417e-12,2.5296389515998924e-12,1.6449990851279973e-14,3.6597675668986813e-09,1.3599698768001666e-12,1.8048537191884914e-12,8.211082482378768e-14,1.659401758314165e-13,5.073719771630936e-16,1.070443053394859e-15,5.427694788050325e-16,7.6374296107719215e-16,1.2724409387651348e-14,2.907369264650358e-17,4.5601658435225284e-17,2.2149620803664456e-06
7.08,1.0,1.0,1.0,1.0,0.0007077494271386384,1.0,1.0,1.0,0.9999975001471836,1.0,2.4825427331753103e-06,1.0,1.731008323237837e-08,0.09984728140437332,0.00015271859111479956,1.0,1.0,1.0,0.9998120507435244,0.00015457974477098312,3.336951170448534e-05,1.0,0.0,0.004049878754764969,1.0,1.0,1.0,0.0013344796323881286,9.065406843562011e-07,4.498816897819752e-08,0.05288898536479941,1.2918022179205358e-12,1.691497048171177e-08,1.2641883200441296e-09,1.1393457993217038e-14,1.2068539378269432e-08,9.019732877372651e-10,1.1831680215932503e-14,0.04711096746701199,4.368832987344402e-10,1.2125481059003472e-11,5.854912953358115e-12,2.0721826289069926e-13,4.177380592455338e-12,1.478467154936993e-13,0.00011152762050432448,1.2589916751410955e-06,8.982693412523545e-07,3.1564332202006136e-12,1.9531249676213192e-14,2.0887120128990333e-14,0.0007077494271386384,1.0,1.0,9.992922505728615e-05,7.052651151360643e-07,7.274527367202147e-09,8.64842763679739e-10,1.5271859111479958e-05,9.992922505728615e-05,6.433975747780312e-05,1.5457974477098313e-05,1.2121023306649779e-05,2.2270486227915685e-11,0.001,0.00040498787547649695,0.00027153991223768405,6.667299272080382e-05,2.3950514409266082e-08,1.254900482165192e-12,4.4667571896661186e-10,9.24718428727626e-15,3.1869541463203004e-10,9.621660840471439e-15,2.6352765245578932e-14,8.545093494912778e-17,1.3014848237525753e-16,1.0122338020094442e-12,2.8444237200992915e-14,2.0294398974088467e-14,0.004756239805434586,1.0284934696250044e-11,1.3781169770247527e-13,9.832629723649848e-14,1.54e-06,3.6620813718684724e-05,3.122773374121085e-08,1.78e-07,3.525176690395067e-10,1.27e-07,2.515154155506592e-10,3.111080820795067e-12,4.5503269165764394e-07,1.0243909733225072e-10,2.718748286471134e-10,1.546520307735929e-14,5.13668603457567e-09,1.91139166443343e-12,2.536660080961429e-12,1.6551260515739346e-14,3.664938912309607e-09,1.3637449497444457e-12,1.809863168681169e-12,8.28243740851182e-14,1.673316386142479e-13,5.107972601441328e-16,1.0775349670316362e-15,5.464334552995223e-16,7.688029205672364e-16,1.2846683206216496e-14,2.9296874514319786e-17,4.5951664283778734e-17,2.219443255677862e-06
7.09,1.0,1.0,1.0,1.0,0.0007087487188895653,1.0,1.0,1.0,0.999997493089571,1.0,2.4895274994529157e-06,1.0,1.7382929612515274e-08,0.09984676697211424,0.00015323302332990497,1.0,1.0,1.0,0.9998115616547334,0.00015494750110794085,3.349084415856925e-05,1.0,0.0,0.004053133753695193,1.0,1.0,1.0,0.0013371953298425322,9.108550888483426e-07,4.52281172447538e-08,0.05284144414221732,1.3049789667246147e-12,1.696185799265914e-08,1.268658845356375e-09,1.1490501953849721e-14,1.2101992773604519e-08,9.051629000308749e-10,1.193238979597874e-14,0.04715850844186781,4.395052457138392e-10,1.222701735841545e-11,5.8789330694322316e-12,2.085890571651849e-13,4.194518530200778e-12,1.4882475384046365e-13,0.00011190928326005597,1.2607681474773427e-06,8.995368243237219e-07,3.1867200995546796e-12,1.9680949339820207e-14,2.1047188380531806e-14,0.0007087487188895653,1.0,1.0,9.992912512811105e-05,7.062574146205575e-07,7.294753202233595e-09,8.684800603032318e-10,1.5323302332990496e-05,9.992912512811105e-05,6.443059776418547e-05,1.5494750110794084e-05,1.2145665694937159e-05,2.2432732849071444e-11,0.001,0.0004053133753695193,0.0002715938423852661,6.680850159243098e-05,2.4042835090894668e-08,1.265819374728554e-12,4.47510206410982e-10,9.311112283093581e-15,3.1929080612795497e-10,9.688177662302724e-15,2.6621570921182142e-14,8.617876465387291e-17,1.3125628775576612e-16,1.0176326380069604e-12,2.854482402051844e-14,2.0366165250694687e-14,0.00475195729212421,1.0357092411441429e-11,1.3851656286341528e-13,9.882920638110195e-14,1.54e-06,3.6694761154618336e-05,3.133459931281567e-08,1.78e-07,3.530150812936559e-10,1.27e-07,2.5187031081064213e-10,3.1364108791679233e-12,4.565898757010284e-07,1.0292662503986271e-10,2.7316862560535996e-10,1.5560259027701355e-14,5.143934041707558e-09,1.9166899531704827e-12,2.5436908055919276e-12,1.665299188947881e-14,3.6701102432407858e-09,1.3675251834173105e-12,1.8148794641876576e-12,8.354295658538761e-14,1.687328395461332e-13,5.142396416260343e-16,1.0846630972589616e-15,5.501157196823091e-16,7.73888719970411e-16,1.2969950805187546e-14,2.952142400973031e-17,4.630381443716998e-17,2.223924918461717e-06
7.1000000000000005,1.0,1.0,1.0,1.0,0.0007097480096412011,1.0,1.0,1.0,0.9999974860220354,1.0,2.496521986277621e-06,1.0,1.745597838669307e-08,0.09984625169952814,0.0001537482958716628,1.0,1.0,1.0,0.9998110720254377,0.00015531555151092355,3.3612423051254804e-05,1.0,0.0,0.0040563850067468965,1.0,1.0,1.0,0.0013399115647180627,9.151841383415428e-07,4.5468989595281575e-08,0.052793945724614474,1.3182698514144398e-12,1.700880951559598e-08,1.2731377127462774e-09,1.1588213938146963e-14,1.2135491840087868e-08,9.08358464034404e-10,1.2033791940556316e-14,0.047206006610805186,4.4213942850232506e-10,1.2329263245953215e-11,5.9030164796061964e-12,2.099668408690172e-13,4.21170162714192e-12,1.4980777902458477e-13,0.00011229168444028249,1.2625446148394743e-06,9.008043038461417e-07,3.217252753586737e-12,1.9831564896774488e-14,2.120823574187566e-14,0.0007097480096412011,1.0,1.0,9.992902519903589e-05,7.072497033640669e-07,7.315006174965933e-09,8.721274463930288e-10,1.537482958716628e-05,9.992902519903589e-05,6.452143794846951e-05,1.5531555151092354e-05,1.2170312845966874e-05,2.2595899667530508e-11,0.001,0.0004056385006746897,0.0002716473442028834,6.694403633203803e-05,2.4135356369018098e-08,1.2768158649342878e-12,4.48344514346967e-10,9.375372805353204e-15,3.1988606954153317e-10,9.755040476116379e-15,2.6892704968854574e-14,8.691160453610222e-17,1.3237171134611948e-16,1.0230522658938355e-12,2.8645598536791245e-14,2.043806544077409e-14,0.004747678634686438,1.0429653760766215e-11,1.3922393405955652e-13,9.933390353728793e-14,1.54e-06,3.676871649229982e-05,3.1441671643279095e-08,1.78e-07,3.5351249215505275e-10,1.27e-07,2.5222520507691964e-10,3.1619084718307537e-12,4.5815007251635256e-07,1.0341580763259434e-10,2.7446681361676233e-10,1.565574762840227e-14,5.151182028545055e-09,1.9219954752623454e-12,2.550731125691436e-12,1.675518629725353e-14,3.6752815596922587e-09,1.371310577929929e-12,1.819902605850466e-12,8.42665987019051e-14,1.7014383279415436e-13,5.176991734281675e-16,1.0918275725188894e-15,5.538163273654281e-16,7.790004509278407e-16,1.3094218707098019e-14,2.9747347345161734e-17,4.665811863212645e-17,2.228407060139383e-06
7.11,1.0,1.0,1.0,1.0,0.0007107472993935465,1.0,1.0,1.0,0.9999974789445769,1.0,2.5035261932706587e-06,1.0,1.7529229826269587e-08,0.09984573558719076,0.00015426440816435617,1.0,1.0,1.0,0.9998105818559329,0.0001556838956362784,3.3734248430779e-05,1.0,0.0,0.004059632521978486,1.0,1.0,1.0,0.0013426283327144708,9.195278608612115e-07,4.571078803241789e-08,0.05274649007344151,1.3316756723106546e-12,1.7055825051920107e-08,1.2776249204355434e-09,1.1686597410041255e-14,1.2169036578715316e-08,9.115599784779157e-10,1.2135890234899796e-14,0.047253462012371454,4.447858870541668e-10,1.243222266247551e-11,5.927163254744303e-12,2.1135163875001848e-13,4.228929933838772e-12,1.5079580870319437e-13,0.00011267482412313491,1.2643210772275042e-06,9.020717798196237e-07,3.2480327925217277e-12,1.998310050080669e-14,2.137026665174139e-14,0.0007107472993935465,1.0,1.0,9.992892527006065e-05,7.082419813669423e-07,7.335286281549279e-09,8.757849353844268e-10,1.5426440816435618e-05,9.992892527006065e-05,6.461227803064362e-05,1.556838956362784e-05,1.2194964720549941e-05,2.275999034379031e-11,0.001,0.0004059632521978486,0.00027170041892640153,6.707959672303971e-05,2.4228078198568192e-08,1.2878903716673637e-12,4.491786409375117e-10,9.439966960469472e-15,3.2048120356203807e-10,9.82225043312355e-15,2.7166183715137356e-14,8.76494805753094e-17,1.3349479258389775e-16,1.0284927307294026e-12,2.874656070979973e-14,2.0510099515753104e-14,0.004743403829648746,1.0502620397445269e-11,1.3993381603021692e-13,9.984039208646388e-14,1.54e-06,3.6842679590551426e-05,3.1548950754477774e-08,1.78e-07,3.540099016237011e-10,1.27e-07,2.5258009834949463e-10,3.187574437053151e-12,4.597132824223905e-07,1.039066482773169e-10,2.757694010809526e-10,1.5751670118459113e-14,5.158429995088218e-09,1.927308230866972e-12,2.557781041462541e-12,1.6857845065072732e-14,3.6804528616640653e-09,1.3751011333948306e-12,1.8249325938139135e-12,8.499532688832459e-14,1.7156467274216203e-13,5.211759073961714e-16,1.099028521500096e-15,5.575353337889877e-16,7.841382052566107e-16,1.3219493465563431e-14,2.997465075121003e-17,4.7014586633831064e-17,2.232889672154632e-06
7.12,1.0,1.0,1.0,1.0,0.0007117465881466026,1.0,1.0,1.0,0.9999974718571958,1.0,2.5105401200533053e-06,1.0,1.7602684202564178e-08,0.09984521863567902,0.00015478135963101807,1.0,1.0,1.0,0.9998100911465139,0.0001560525331410211,3.385632034502833e-05,1.0,0.0,0.004062876307429698,1.0,1.0,1.0,0.0013453456295426797,9.238862844344381e-07,4.595351455822811e-08,0.0526990771501835,1.3451972337941327e-12,1.7102904603046192e-08,1.282120466629024e-09,1.1785655845368308e-14,1.2202626990494714e-08,9.14767442079443e-10,1.2238688276527241e-14,0.04730087468507954,4.474446613934111e-10,1.2535899564582838e-11,5.9513734656651964e-12,2.1274347560345251e-13,4.2462035008187745e-12,1.517888605672727e-13,0.0001130587023854257,1.2660975346414464e-06,9.03339252244178e-07,3.2790618342402983e-12,2.013556031777723e-14,2.1533285561800754e-14,0.0007117465881466026,1.0,1.0,9.992882534118534e-05,7.09234248629534e-07,7.355593518134273e-09,8.794525407104503e-10,1.5478135963101807e-05,9.992882534118534e-05,6.470311801069627e-05,1.560525331410211e-05,1.2219621279599277e-05,2.2925008546103586e-11,0.001,0.0004062876307429698,0.00027175306778870186,6.721518254941246e-05,2.4321000533424302e-08,1.2990433152596443e-12,4.5001258435076545e-10,9.504895855979199e-15,3.2107620688245653e-10,9.889808685703211e-15,2.744202356940031e-14,8.83924188402623e-17,1.3462557104179965e-16,1.0339540775601325e-12,2.8847710499153044e-14,2.058226744678747e-14,0.004739132873541709,1.0575993978756503e-11,1.4064621351396677e-13,1.0034867540950382e-13,1.54e-06,3.6916650308564374e-05,3.165643666791919e-08,1.78e-07,3.54507309699605e-10,1.27e-07,2.529349906283698e-10,3.213409615814465e-12,4.6127950573253687e-07,1.043991501410915e-10,2.770763963980527e-10,1.5848027738038414e-14,5.165677941337102e-09,1.9326282201442198e-12,2.564840553110362e-12,1.696096952019722e-14,3.6856241491562464e-09,1.3788968499259026e-12,1.8299694282241253e-12,8.572916767452879e-14,1.7299541399124316e-13,5.246698954016737e-16,1.106266073137953e-15,5.612727944208716e-16,7.89302074949818e-16,1.3345781665358013e-14,3.020334047666585e-17,4.737322823596166e-17,2.2373727459735984e-06
7.13,1.0,1.0,1.0,1.0,0.0007127458759003704,1.0,1.0,1.0,0.999997464759892,1.0,2.517563766246879e-06,1.0,1.7676341786857707e-08,0.09984470084557116,0.00015529914969344443,1.0,1.0,1.0,0.9998095998974755,0.00015642146368283265,3.3978638841540526e-05,1.0,0.0,0.004066116371121688,1.0,1.0,1.0,0.001348063450924731,9.282594370899119e-07,4.619717117419321e-08,0.05265170691635987,1.3588353443164849e-12,1.7150048170405645e-08,1.286624349514793e-09,1.1885392731888238e-14,1.2236263076445857e-08,9.179808535450449e-10,1.2342189675261995e-14,0.04734824466740803,4.501157916138893e-10,1.2640297924651246e-11,5.9756471831418954e-12,2.1414237627203777e-13,4.263522378576813e-12,1.52786952341658e-13,0.00011344331930265413,1.2678739870813149e-06,9.046067211198144e-07,3.3103415042976357e-12,2.0288948525693037e-14,2.1697296936695603e-14,0.0007127458759003704,1.0,1.0,9.992872541240997e-05,7.102265051521921e-07,7.375927880872061e-09,8.83130275801851e-10,1.5529914969344444e-05,9.992872541240997e-05,6.479395788861588e-05,1.5642146368283264e-05,1.2244282484129211e-05,2.309095795047693e-11,0.001,0.0004066116371121688,0.0002718052920196957,6.735079359569165e-05,2.441412332641452e-08,1.3102751174910646e-12,4.508463427600685e-10,9.57016060053656e-15,3.216710781994791e-10,9.95771638739684e-15,2.7720241024056293e-14,8.914044548916179e-17,1.3576408642788194e-16,1.0394363514193474e-12,2.8949047864082844e-14,2.065456920476351e-14,0.004734865762898995,1.0649776166036914e-11,1.4136113124861901e-13,1.0085875688674136e-13,1.54e-06,3.699062850589809e-05,3.176412940474316e-08,1.78e-07,3.5500471638276813e-10,1.27e-07,2.5328988191354803e-10,3.2394148518066483e-12,4.628487427548289e-07,1.0489331639116004e-10,2.7838780796865077e-10,1.5944821728473694e-14,5.1729258672917654e-09,1.937955443255838e-12,2.5719096608425323e-12,1.706456099113677e-14,3.690795422168843e-09,1.3826977276383819e-12,1.8350131092290205e-12,8.646814766651225e-14,1.7443611136018719e-13,5.281811893420066e-16,1.1135403566145964e-15,5.650287647564338e-16,7.944921521766216e-16,1.3473089922491376e-14,3.0433422788539554e-17,4.773405326073033e-17,2.2418562730847327e-06
7.140000000000001,1.0,1.0,1.0,1.0,0.0007137451626548512,1.0,1.0,1.0,0.9999974576526657,1.0,2.5245971314727403e-06,1.0,1.7750202850392556e-08,0.09984418221744658,0.00015581777777220758,1.0,1.0,1.0,0.9998091081091124,0.00015679068692005658,3.410120396750638e-05,1.0,0.0,0.004069352721057112,1.0,1.0,1.0,0.0013507817925937336,9.326473468578463e-07,4.6441759881197226e-08,0.052604379333524395,1.3725908164105727e-12,1.7197255755446554e-08,1.2911365672642256e-09,1.1985811569306821e-14,1.2269944837600428e-08,9.21200211568862e-10,1.2446398053254507e-14,0.04739557199780113,4.527993178792264e-10,1.274542173086618e-11,5.999984477901826e-12,2.1554836564596105e-13,4.28088661757524e-12,1.5379010178505622e-13,0.0001138286749490117,1.2696504345471234e-06,9.058741864465431e-07,3.341873435942315e-12,2.0443269314724348e-14,2.18623052540558e-14,0.0007137451626548512,1.0,1.0,9.992862548373452e-05,7.112187509352669e-07,7.396289365914296e-09,8.868181540871068e-10,1.5581777777220757e-05,9.992862548373452e-05,6.488479766439094e-05,1.567906869200566e-05,1.2268948295255021e-05,2.325784224066946e-11,0.001,0.0004069352721057112,0.00027185709284633785,6.748642964696912e-05,2.4507446529317025e-08,1.3215862015908114e-12,4.5167991434394095e-10,9.63576230390802e-15,3.2226581621349173e-10,1.0025974692903131e-14,2.8000852654775685e-14,8.989358676980116e-17,1.3691037858579956e-16,1.0449395973269377e-12,2.905057276344508e-14,2.0727004760299395e-14,0.004730602494257371,1.0723968624684626e-11,1.420785739712196e-13,1.0137063989796279e-13,1.54e-06,3.706461404247939e-05,3.1872028985723275e-08,1.78e-07,3.555021216731945e-10,1.27e-07,2.53644772205032e-10,3.265590991437107e-12,4.644209937919678e-07,1.0538915019493663e-10,2.79703644193778e-10,1.6042053332263168e-14,5.180173772952264e-09,1.9432899003654606e-12,2.5789883648691927e-12,1.716862080764762e-14,3.695966680701896e-09,1.3865037666488483e-12,1.840063636978307e-12,8.721229354626375e-14,1.7588681988595327e-13,5.31709841139926e-16,1.1208515013589975e-15,5.688033003182002e-16,7.997085292822923e-16,1.3601424884285221e-14,3.0664903972086526e-17,4.809707155892276e-17,2.246340244998751e-06
7.15,1.0,1.0,1.0,1.0,0.0007147444484100455,1.0,1.0,1.0,0.999997450535517,1.0,2.5316402153522907e-06,1.0,1.782426766437262e-08,0.09984366275188594,0.00015633724328666928,1.0,1.0,1.0,0.9998086157817184,0.00015716020251169588,3.422401576977152e-05,1.0,0.0,0.0040725853652202075,1.0,1.0,1.0,0.0013535006502938098,9.370500417698979e-07,4.668728267951448e-08,0.052557094363265146,1.3864644667010168e-12,1.724452735963358e-08,1.2956571180320764e-09,1.2086915869296684e-14,1.230367227500194e-08,9.244255148331723e-10,1.2551317045004125e-14,0.04744285671466878,4.554952804228483e-10,1.2851274987256267e-11,6.024385420626841e-12,2.169614686628907e-13,4.298296268243889e-12,1.547983266900505e-13,0.00011421476939738727,1.271426877038886e-06,9.071416482243737e-07,3.3736592701351282e-12,2.0598526887221443e-14,2.2028315004517077e-14,0.0007147444484100455,1.0,1.0,9.9928525555159e-05,7.122109859791077e-07,7.416677969413147e-09,8.905161889924232e-10,1.563372432866693e-05,9.9928525555159e-05,6.497563733800985e-05,1.571602025116959e-05,1.2293618674192438e-05,2.3425665108191394e-11,0.001,0.0004072585365220208,0.0002719084714926398,6.76220904888905e-05,2.4600970092861278e-08,1.3329769922384772e-12,4.525132972860688e-10,9.701702076967236e-15,3.2286041962856646e-10,1.0094584758072716e-14,2.8283875120700745e-14,9.065186901972513e-17,1.3806448749504536e-16,1.0504638602890758e-12,2.915228515572172e-14,2.0799574083746377e-14,0.0047263430641566895,1.0798573024160906e-11,1.4279854641803797e-13,1.0188432782240014e-13,1.54e-06,3.713860677860178e-05,3.198013543126843e-08,1.78e-07,3.5599952557088807e-10,1.27e-07,2.539996615028246e-10,3.2919388838315242e-12,4.659962591413401e-07,1.0588665471999845e-10,2.8102391347488476e-10,1.613972379306732e-14,5.187421658318655e-09,1.9486315916385947e-12,2.586076665402974e-12,1.727315030072993e-14,3.701137924755445e-09,1.3903149670752192e-12,1.8451210116234663e-12,8.796163207164757e-14,1.7734759482413648e-13,5.352559027433275e-16,1.1281996370470317e-15,5.725964566555647e-16,8.049512987882626e-16,1.3730793229449971e-14,3.0897790330832164e-17,4.846229300993757e-17,2.250824653248593e-06
7.16,1.0,1.0,1.0,1.0,0.0007157437331659546,1.0,1.0,1.0,0.999997443408446,1.0,2.5386930175069737e-06,1.0,1.789853649996334e-08,0.09984314244947105,0.00015685754565499435,1.0,1.0,1.0,0.9998081229155876,0.00015753001011741018,3.4347074294838234e-05,1.0,0.0,0.004075814311576884,1.0,1.0,1.0,0.0013562200197800457,9.414675498590923e-07,4.693374156879712e-08,0.05250985196720446,1.4004571159147149e-12,1.729186298444792e-08,1.3001859999565602e-09,1.2188709155518587e-14,1.2337445389705692e-08,9.276567620084492e-10,1.2656950297380966e-14,0.04749009885638664,4.5820371954799156e-10,1.2957861713727202e-11,6.048850081953264e-12,2.1838171030799084e-13,4.315751380980109e-12,1.5581164488311123e-13,0.0001146016027193727,1.2732033145566166e-06,9.084091064533163e-07,3.405700655567947e-12,2.0754725457731493e-14,2.2195330691738974e-14,0.0007157437331659546,1.0,1.0,9.99284256266834e-05,7.132032102840647e-07,7.437093687521289e-09,8.942243939417331e-10,1.5685754565499435e-05,9.99284256266834e-05,6.50664769094611e-05,1.5753001011741018e-05,1.2318293582257195e-05,2.3594430252302747e-11,0.001,0.0004075814311576884,0.0002719594291796838,6.77577759076526e-05,2.469469396672941e-08,1.3444479155652165e-12,4.5334648977529294e-10,9.767981031690033e-15,3.234548871524533e-10,1.0163547739902904e-14,2.8569325164660186e-14,9.14153186663894e-17,1.392264532711906e-16,1.0560091852979351e-12,2.9254184999022607e-14,2.087227714519011e-14,0.00472208746913989,1.0873591037992225e-11,1.4352105332455745e-13,1.023998240387247e-13,1.54e-06,3.72126065749247e-05,3.208844876142435e-08,1.78e-07,3.564969280758526e-10,1.27e-07,2.5435454980692856e-10,3.3184593808367003e-12,4.6757453909504064e-07,1.0638583313407742e-10,2.8234862421381807e-10,1.6237834355706647e-14,5.194669523390996e-09,1.9539805172426146e-12,2.593174562658992e-12,1.7378150802625297e-14,3.7063091543295307e-09,1.3941313290367432e-12,1.8501852333177557e-12,8.871619007628468e-14,1.788184916494354e-13,5.388194261249659e-16,1.1355848936015523e-15,5.764082893444911e-16,8.102205533921784e-16,1.3861201668161542e-14,3.113208818659724e-17,4.8829727521825744e-17,2.2553094893893754e-06
7.17,1.0,1.0,1.0,1.0,0.0007167430169225795,1.0,1.0,1.0,0.9999974362714529,1.0,2.545755537558276e-06,1.0,1.7973009628291676e-08,0.09984262131078493,0.00015737868429416385,1.0,1.0,1.0,0.9998076295110135,0.00015790010939751268,3.447037958886726e-05,1.0,0.0,0.004079039568074802,1.0,1.0,1.0,0.0013589398968184363,9.458998991597445e-07,4.7181138548062374e-08,0.052462652106998894,1.4145695888913512e-12,1.7339262631387188e-08,1.3047232111594291e-09,1.229119496364262e-14,1.2371264182778699e-08,9.308939517534161e-10,1.276330146964769e-14,0.04753729846129614,4.6092467562771044e-10,1.3065185946095538e-11,6.073378532471905e-12,2.1980911561393446e-13,4.333252006148773e-12,1.5683007422460543e-13,0.00011498917498526794,1.2749797471003291e-06,9.096765611333807e-07,3.437999248682552e-12,2.09118692530153e-14,2.2363356832422704e-14,0.0007167430169225795,1.0,1.0,9.992832569830774e-05,7.141954238504878e-07,7.45753651639191e-09,8.979427823566958e-10,1.5737868429416386e-05,9.992832569830774e-05,6.515731637873316e-05,1.5790010939751268e-05,1.2342972980864541e-05,2.3764141380011937e-11,0.001,0.00040790395680748024,0.0002720099671256366,6.789348569000081e-05,2.4788618099557472e-08,1.3559993991548798e-12,4.541794900055964e-10,9.834600281149344e-15,3.2404921749657073e-10,1.023286479653244e-14,2.8857219613383566e-14,9.218396222731965e-17,1.4039631616612458e-16,1.0615756173314035e-12,2.935627225108716e-14,2.0945113914451863e-14,0.004717835705752997,1.0949024343772243e-11,1.4424609942546587e-13,1.0291713192503993e-13,1.54e-06,3.7286613292472744e-05,3.219696899587502e-08,1.78e-07,3.569943291880921e-10,1.27e-07,2.547094371173466e-10,3.3451533370233606e-12,4.6915583393989325e-07,1.0688668860505111e-10,2.8367778481279776e-10,1.6336386266159284e-14,5.201917368169343e-09,1.9593366773467523e-12,2.6002820568548307e-12,1.748362364681429e-14,3.7114803694241937e-09,1.397952852653993e-12,1.85525630221619e-12,8.947599446943249e-14,1.8029956605611842e-13,5.42400463282173e-16,1.1430074011924592e-15,5.802388539872107e-16,8.155163859679483e-16,1.3992656942137987e-14,3.136780387952295e-17,4.919938503132995e-17,2.259794744998348e-06
7.18,1.0,1.0,1.0,1.0,0.000717742299679921,1.0,1.0,1.0,0.9999974291245376,1.0,2.552827775127725e-06,1.0,1.804768732044614e-08,0.09984209933641178,0.00015790065861998832,1.0,1.0,1.0,0.9998071355682893,0.00015827050001296727,3.4593931697679604e-05,1.0,0.0,0.004082261142643458,1.0,1.0,1.0,0.0013616602771858357,9.50347117707381e-07,4.7429475615679956e-08,0.05241549474433921,1.4288027145939076e-12,1.7386726301965367e-08,1.3092687497460526e-09,1.2394376841369441e-14,1.240512865529964e-08,9.341370827151034e-10,1.2870374233481332e-14,0.047584455567704534,4.636581891048858e-10,1.3173251736122512e-11,6.097970842728098e-12,2.212437096609171e-13,4.3507981940823064e-12,1.5785363260880658e-13,0.00011537748626408648,1.2767561746700374e-06,9.109440122645772e-07,3.470556713689479e-12,2.106996251206408e-14,2.2532397956329052e-14,0.000717742299679921,1.0,1.0,9.992822577003202e-05,7.151876266787267e-07,7.478006452178713e-09,9.016713676566988e-10,1.579006586199883e-05,9.992822577003202e-05,6.524815574581449e-05,1.582705000129673e-05,1.2367656831528768e-05,2.3934802206074435e-11,0.001,0.00040822611426434585,0.0002720600865457623,6.802921962322658e-05,2.4882742438936734e-08,1.3676318720451361e-12,4.5501229617609196e-10,9.901560939510181e-15,3.2464340937599745e-10,1.0302537087236262e-14,2.9147575377715716e-14,9.29578263102708e-17,1.4157411656829465e-16,1.067163201352799e-12,2.945854686928619e-14,2.1018084361089826e-14,0.004713587770545112,1.1024874623163832e-11,1.4497368945464603e-13,1.0343625485887492e-13,1.54e-06,3.736062679263498e-05,3.230569615394421e-08,1.78e-07,3.574917289076104e-10,1.27e-07,2.550643234340816e-10,3.372021609688956e-12,4.707401439574729e-07,1.0738922430093405e-10,2.8501140367439327e-10,1.643538077155872e-14,5.209165192653753e-09,1.9647000721220863e-12,2.607399148210532e-12,1.758957016801395e-14,3.7166515700394753e-09,1.4017795380488592e-12,1.8603342184755374e-12,9.024107223586407e-14,1.8179087395849065e-13,5.459990662365748e-16,1.1504672902367687e-15,5.840882062119218e-16,8.208388895657941e-16,1.412516582471618e-14,3.160494376809612e-17,4.9571275503923917e-17,2.264280411674847e-06
