species_1,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_2,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_3,species_30,species_31,species_32,species_33,species_34,species_35,species_36,species_37,species_38,species_39,species_4,species_40,species_41,species_42,species_43,species_44,species_45,species_46,species_47,species_48,species_49,species_5,species_50,species_51,species_52,species_53,species_6,species_7,species_8,species_9,Time
1.0,1.0,3.5631640249852323e-06,1.0,2.9702541477140863e-08,0.09976673979229082,0.00023326019208493287,1.0,1.0,1.0,0.9997378842581812,1.0,0.00020918993056455733,5.292581125414657e-05,1.0,0.0,0.004475234103903679,1.0,1.0,1.0,0.0017209198953921107,1.6722819858979553e-06,1.0,8.884703253955619e-08,0.04659106569632558,4.7181704228311556e-12,2.4158826046351167e-08,1.9757761228435997e-09,3.343202794880166e-14,1.723689671651851e-08,1.409671878014804e-09,3.469004606771209e-14,0.05340884202995783,1.0,9.466512999811389e-10,3.5518593611804694e-11,9.898172093646767e-12,4.815153613930495e-13,7.0621753832191895e-12,3.435529951352741e-13,0.00017264461506856288,1.5094251863997665e-06,1.0769494307459008e-06,1.073083073087775e-11,0.0008486397014716515,5.1766627905104644e-14,5.535144067888625e-14,0.0008486397014716515,1.0,1.0,1.0,1.0,0.9999964071334336,8.49
1.0,1.0,3.5715156691036807e-06,1.0,2.980658619380597e-08,0.09976611321835212,0.0002338867658980789,1.0,1.0,1.0,0.9997373217240851,1.0,0.00020959607678732267,5.3082199127459846e-05,1.0,0.0,0.004478031630449625,1.0,1.0,1.0,0.0017236742639231129,1.6789391191761363e-06,1.0,8.923670674132756e-08,0.04654919493608378,4.757577201990134e-12,2.4214760908811224e-08,1.9813974531027683e-09,3.366265813512141e-14,1.7276805181879587e-08,1.4136825258084086e-09,3.492915262836141e-14,0.05345071239060062,1.0,9.514228125660395e-10,3.5767034913562816e-11,9.931796006354713e-12,4.841365796653634e-13,7.086165451371869e-12,3.454231892388956e-13,0.0001731305605653735,1.5112009575231638e-06,1.078216413513718e-06,1.0815843498020805e-11,0.0008496388523323744,5.209197034775717e-14,5.5699249082717015e-14,0.0008496388523323744,1.0,1.0,1.0,1.0,0.9999963986777447,8.5
1.0,1.0,3.579876980775237e-06,1.0,2.9910871188327536e-08,0.09976548589830427,0.00023451408581952565,1.0,1.0,1.0,0.9997367586880139,1.0,0.0002100024752097529,5.323883677619549e-05,1.0,0.0,0.00448082636458468,1.0,1.0,1.0,0.0017264286737381986,1.6856148669367932e-06,1.0,8.962757887634972e-08,0.04650736187470401,4.797260637715548e-12,2.4270760142344594e-08,1.987026712444826e-09,3.3894558869271953e-14,1.7316759574336564e-08,1.41769883044591e-09,3.5169574721682423e-14,0.05349254505116813,1.0,9.56212840262602e-10,3.601691727110885e-11,9.965492774811979e-12,4.867687229190356e-13,7.110207500706928e-12,3.4730117812469457e-13,0.00017361724294672444,1.5129767236744088e-06,1.0794833927339882e-06,1.0901421826857376e-11,0.0008506380021939471,5.241893478206338e-14,5.604879099040457e-14,0.0008506380021939471,1.0,1.0,1.0,1.0,0.999996390212148,8.51
1.0,1.0,3.5882479596270024e-06,1.0,3.001539672668565e-08,0.0997648578328781,0.00023514215111842277,1.0,1.0,1.0,0.9997361951502213,1.0,0.00021040912557508914,5.339572420348384e-05,1.0,0.0,0.004483618311962363,1.0,1.0,1.0,0.0017291831219837133,1.6923092572734916e-06,1.0,9.001965079031625e-08,0.04646556647823287,4.837222283228012e-12,2.432682375046271e-08,1.992663896973822e-09,3.412773528819259e-14,1.7356759896392678e-08,1.4217207891458936e-09,3.5411317654180646e-14,0.053534340045611896,1.0,9.610214321885375e-10,3.6268247257604965e-11,9.99926246384635e-12,4.894118222657433e-13,7.134301577477083e-12,3.4918698399027415e-13,0.00017410466212521188,1.5147524848535158e-06,1.080750368406722e-06,1.0987568731561486e-11,0.0008516371510563704,5.2747527124027046e-14,5.6400072721506817e-14,0.0008516371510563704,1.0,1.0,1.0,1.0,0.9999963817366437,8.52
1.0,1.0,3.5966286052861204e-06,1.0,3.012016307482262e-08,0.099764229022805,0.0002357709610633996,1.0,1.0,1.0,0.9997356311109606,1.0,0.00021081602762705134,5.355286141221856e-05,1.0,0.0,0.004486407478223084,1.0,1.0,1.0,0.0017319376058138364,1.6990223182767435e-06,1.0,9.041292432708478e-08,0.046423808712747316,4.877463698075679e-12,2.438295173668813e-08,1.998309002782658e-09,3.436219254145746e-14,1.7396806150559085e-08,1.4257483991189888e-09,3.56543867453426e-14,0.053576097407853136,1.0,9.658486375246476e-10,3.6521031467526167e-11,1.0033105138245226e-11,4.920659088617483e-13,7.1584477279062344e-12,3.5108062906504776e-13,0.00017459281801252867,1.5165282410604983e-06,1.0820173405319284e-06,1.1074287238054888e-11,0.0008526362989196453,5.307775330296065e-14,5.675310060978206e-14,0.0008526362989196453,1.0,1.0,1.0,1.0,0.9999963732512317,8.53
1.0,1.0,3.6050189173797754e-06,1.0,3.0225170498643e-08,0.09976359946881684,0.00023640051492257287,1.0,1.0,1.0,0.9997350665704849,1.0,0.00021122318110983662,5.371024840505771e-05,1.0,0.0,0.004489193868994196,1.0,1.0,1.0,0.0017346921223905512,1.7057540780339621e-06,1.0,9.080740132866703e-08,0.04638208854435462,4.917986448148634e-12,2.443914410455447e-08,2.0039620259531437e-09,3.45979357912854e-14,1.7436898339354843e-08,1.4297816575679053e-09,3.589878732764565e-14,0.05361781717178273,1.0,9.706945055147938e-10,3.677527651669811e-11,1.006702086275566e-11,4.947310139078879e-13,7.182645998189491e-12,3.5298213561023223e-13,0.00017508171051946827,1.5183039922953706e-06,1.0832843091096184e-06,1.1161580384033086e-11,0.000853635445783773,5.3409619261496184e-14,5.710788100320055e-14,0.000853635445783773,1.0,1.0,1.0,1.0,0.9999963647559121,8.540000000000001
1.0,1.0,3.6134188955351898e-06,1.0,3.033041926401353e-08,0.09976296917164602,0.00023703081196355376,1.0,1.0,1.0,0.9997345015290473,1.0,0.00021163058576811712,5.386788518442479e-05,1.0,0.0,0.004491977489890045,1.0,1.0,1.0,0.0017374466688836092,1.7125045646294106e-06,1.0,9.120308363521858e-08,0.04634040593919234,4.958792105693247e-12,2.4495400857606328e-08,2.0096229625560426e-09,3.4834970212549505e-14,1.7477036465306826e-08,1.4338205616874678e-09,3.614452474656756e-14,0.053659499371261264,1.0,9.755590854658638e-10,3.703098904233466e-11,1.0101009702084367e-11,4.97407168649562e-13,7.2068964344931806e-12,3.5489152591883876e-13,0.00017557133955592793,1.5200797385581463e-06,1.084551274139801e-06,1.1249451218991265e-11,0.0008546345916487541,5.37431309555958e-14,5.746442026395571e-14,0.0008546345916487541,1.0,1.0,1.0,1.0,0.9999963562506853,8.55
1.0,1.0,3.621828539379631e-06,1.0,3.0435909636763235e-08,0.0997623381320254,0.0002376618514534563,1.0,1.0,1.0,0.9997339359869003,1.0,0.00021203824134703866,5.402577175250996e-05,1.0,0.0,0.004494758346512026,1.0,1.0,1.0,0.0017402012424705027,1.7192738061441627e-06,1.0,9.15999730850293e-08,0.04629876086342832,4.9998822493266e-12,2.4551721999399296e-08,2.01529180865113e-09,3.507330099278719e-14,1.751722053094975e-08,1.4378651086646565e-09,3.639160436059656e-14,0.053701144040119074,1.0,9.804424267477455e-10,3.7288175703075895e-11,1.01350717208978e-11,5.000944043767259e-13,7.231199082954901e-12,3.5680882231566795e-13,0.0001760617050309129,1.5218554798488394e-06,1.0858182356224864e-06,1.1337902804250402e-11,0.0008556337365145899,5.4078294354562924e-14,5.782272476847602e-14,0.0008556337365145899,1.0,1.0,1.0,1.0,0.999996347735551,8.56
1.0,1.0,3.6302478485404065e-06,1.0,3.054164188268337e-08,0.09976170635068835,0.0002382936326589043,1.0,1.0,1.0,0.9997333699442964,1.0,0.00021244614759221862,5.418390811127107e-05,1.0,0.0,0.004497536444448634,1.0,1.0,1.0,0.0017429558403364296,1.7260618306560508e-06,1.0,9.199807151451316e-08,0.0462571532832606,5.041258464050843e-12,2.4608107533499856e-08,2.020968560287242e-09,3.531293333220974e-14,1.7557450538826104e-08,1.4419152956786423e-09,3.664003154124091e-14,0.05374275121215628,1.0,9.853445787932921e-10,3.7546843179025694e-11,1.0169206983822161e-11,5.027927524238783e-13,7.255553989683527e-12,3.5873404715730087e-13,0.00017655280685253976,1.5236312161674638e-06,1.0870851935576847e-06,1.142693821298319e-11,0.0008566328803812814,5.441511544105284e-14,5.818280090743621e-14,0.0008566328803812814,1.0,1.0,1.0,1.0,0.9999963392105096,8.57
1.0,1.0,3.6386768226448656e-06,1.0,3.0647616267527436e-08,0.09976107382836874,0.00023892615484603913,1.0,1.0,1.0,0.9997328034014877,1.0,0.00021285430424974414,5.4342294262434734e-05,1.0,0.0,0.0045003117892755155,1.0,1.0,1.0,0.0017457104596742621,1.7328686662396214e-06,1.0,9.239738075819825e-08,0.04621558316491742,5.082922341267582e-12,2.4664557463485342e-08,2.026653213502325e-09,3.5553872443712203e-14,1.7597726491486105e-08,1.4459711199008233e-09,3.688981167303875e-14,0.053784320921142784,1.0,9.90265591098293e-10,3.780699817178953e-11,1.0203415555443433e-11,5.055022441700512e-13,7.279961200759239e-12,3.606672228320923e-13,0.00017704464492804004,1.5254069475140333e-06,1.0883521479454059e-06,1.1516560530240073e-11,0.0008576320232488295,5.475360021108358e-14,5.854465508576883e-14,0.0008576320232488295,1.0,1.0,1.0,1.0,0.9999963306755612,8.58
1.0,1.0,3.6471154613203973e-06,1.0,3.075383305701118e-08,0.09976044056580088,0.00023955941728052727,1.0,1.0,1.0,0.9997322363587262,1.0,0.0002132627110661704,5.4500930207497486e-05,1.0,0.0,0.004503084386555521,1.0,1.0,1.0,0.0017484650976845155,1.7396943409660884e-06,1.0,9.27979026487168e-08,0.0461740504746572,5.124875478792266e-12,2.472107179294389e-08,2.0323457643234915e-09,3.579612355288308e-14,1.7638048391487687e-08,1.4500325784948619e-09,3.714095015356781e-14,0.05382585320081835,1.0,9.952055132214412e-10,3.806864740451221e-11,1.0237697500307426e-11,5.082229110387999e-13,7.304420762233548e-12,3.626083717601631e-13,0.00017753721916376403,1.5271826738885622e-06,1.0896190987856594e-06,1.1606772852975232e-11,0.0008586311651172352,5.50937546740467e-14,5.890829372267571e-14,0.0008586311651172352,1.0,1.0,1.0,1.0,0.9999963221307057,8.59
1.0,1.0,3.6555637641944326e-06,1.0,3.086029251681263e-08,0.09975980656371959,0.00024019341922756787,1.0,1.0,1.0,0.9997316688162636,1.0,0.00021367136778851868,5.465981594772684e-05,1.0,0.0,0.004505854241838759,1.0,1.0,1.0,0.0017512197515753146,1.746538882903286e-06,1.0,9.31996390167953e-08,0.046132555178768485,5.167119480868569e-12,2.4777650525474398e-08,2.038046208767069e-09,3.6039691898014146e-14,1.7678416241396434e-08,1.4540996686167226e-09,3.739345239345524e-14,0.053867348084892595,1.0,1.0001643947843046e-09,3.833179762191562e-11,1.0272052882919806e-11,5.109547844981926e-13,7.32893272012932e-12,3.6455751639339313e-13,0.0001780305294651842,1.528958395291064e-06,1.0908860460784558e-06,1.1697578290072602e-11,0.0008596303059864995,5.5435584852718137e-14,5.927372325163947e-14,0.0008596303059864995,1.0,1.0,1.0,1.0,0.9999963135759433,8.6
1.0,1.0,3.6640217308944437e-06,1.0,3.0966994912572055e-08,0.09975917182286011,0.00024082815995190028,1.0,1.0,1.0,0.9997311007743515,1.0,0.00021408027416427468,5.481895148416239e-05,1.0,0.0,0.004508621360662646,1.0,1.0,1.0,0.0017539744185623633,1.753402320115623e-06,1.0,9.360259169124442e-08,0.04609109724356994,5.2096559581827735e-12,2.4834293664686447e-08,2.043754542838653e-09,3.6284582730110205e-14,1.7718830043785565e-08,1.4581723874147076e-09,3.764732381638734e-14,0.053908805607045036,1.0,1.005142285471293e-09,3.85964555903365e-11,1.0306481767746129e-11,5.136978960607997e-13,7.353497120440804e-12,3.6651467921541387e-13,0.0001785245757368991,1.530734111721553e-06,1.0921529898238047e-06,1.1788979962371864e-11,0.0008606294458566236,5.5779096783268956e-14,5.964095012043501e-14,0.0008606294458566236,1.0,1.0,1.0,1.0,0.9999963050112742,8.61
1.0,1.0,3.672489361047946e-06,1.0,3.1073940509892015e-08,0.09975853634395815,0.0002414636387178118,1.0,1.0,1.0,0.9997305322332408,1.0,0.00021448942994138675,5.497833681761697e-05,1.0,0.0,0.0045113857485519614,1.0,1.0,1.0,0.0017567290958689114,1.760284680664037e-06,1.0,9.400676249894916e-08,0.046049676635410264,5.2524865278781616e-12,2.489100121420028e-08,2.0494707625331596e-09,3.65308013128989e-14,1.77592898012359e-08,1.4622507320294958e-09,3.790256985911938e-14,0.05395022580092513,1.0,1.010139235029629e-09,3.886262809776419e-11,1.0340984219211883e-11,5.164522772836851e-13,7.378114009133657e-12,3.684798827416013e-13,0.00017901935788263682,1.5325098231800433e-06,1.0934199300217163e-06,1.188098100269447e-11,0.0008616285847276083,5.6124296515276296e-14,6.000998079114097e-14,0.0008616285847276083,1.0,1.0,1.0,1.0,0.9999962964366985,8.620000000000001
1.0,1.0,3.6809666542824905e-06,1.0,3.118112957433729e-08,0.09975790012774988,0.0002420998547891447,1.0,1.0,1.0,0.999729963193183,1.0,0.00021489883486826362,5.513797194867759e-05,1.0,0.0,0.0045141474110188965,1.0,1.0,1.0,0.0017594837807257224,1.7671859926059426e-06,1.0,9.441215326485858e-08,0.04600829332066825,5.2956128135693675e-12,2.4947773177646708e-08,2.0551948638348717e-09,3.677835292284033e-14,1.779979551633579e-08,1.4663346995941752e-09,3.815919597148521e-14,0.05399160870015226,1.0,1.0151552932693132e-09,3.913032195387827e-11,1.0375560301702506e-11,5.192179597683929e-13,7.402783432144954e-12,3.7045314951906733e-13,0.00017951487580525848,1.5342855296665482e-06,1.0946868666722001e-06,1.1973584555869578e-11,0.0008626277225994545,5.6471190111733866e-14,6.03808217401511e-14,0.0008626277225994545,1.0,1.0,1.0,1.0,0.9999962878522162,8.63
1.0,1.0,3.6894536102256746e-06,1.0,3.1288562371435014e-08,0.09975726317497186,0.00024273680742930458,1.0,1.0,1.0,0.9997293936544284,1.0,0.00021530848869377327,5.529785687770675e-05,1.0,0.0,0.004516906353563111,1.0,1.0,1.0,0.0017622384703710426,1.7741062839951933e-06,1.0,9.481876581197624e-08,0.04596694726575266,5.3390364453568105e-12,2.500460955866711e-08,2.0609268427174995e-09,3.702724284913705e-14,1.784034719168113e-08,1.4704242872342855e-09,3.8417207616407246e-14,0.05403295433831584,1.0,1.020190510063099e-09,3.939954399008649e-11,1.0410210079563441e-11,5.219949751609402e-13,7.427505435383235e-12,3.7243450212665433e-13,0.00018001112940676235,1.5360612311810817e-06,1.0959537997752662e-06,1.2066793778760158e-11,0.0008636268594721634,5.681978364906318e-14,6.075347945818599e-14,0.0008636268594721634,1.0,1.0,1.0,1.0,0.9999962792578274,8.64
1.0,1.0,3.6979502285051347e-06,1.0,3.1396239166674556e-08,0.0997566254863611,0.00024337449590126737,1.0,1.0,1.0,0.9997288236172278,1.0,0.00021571839116724063,5.54579916048434e-05,1.0,0.0,0.004519662581671784,1.0,1.0,1.0,0.0017649931620505688,1.781045582882029e-06,1.0,9.522660196134999e-08,0.045925638437102255,5.382759059841042e-12,2.5061510360913353e-08,2.0666666951442265e-09,3.7277476393743714e-14,1.7880944829875268e-08,1.4745194920678516e-09,3.867661026990614e-14,0.05407426274897529,1.0,1.0252449353464574e-09,3.967030105956242e-11,1.0444933617100162e-11,5.247833551518055e-13,7.45228006472852e-12,3.7442396317492667e-13,0.00018050811858828704,1.537836927723658e-06,1.0972207293309245e-06,1.2160611840288917e-11,0.0008646259953457359,5.717008321712407e-14,6.112796045030437e-14,0.0008646259953457359,1.0,1.0,1.0,1.0,0.9999962706535324,8.65
1.0,1.0,3.7064565087485486e-06,1.0,3.1504160225507593e-08,0.0997559870626551,0.00024401291946758708,1.0,1.0,1.0,0.9997282530818314,1.0,0.00021612854203844595,5.561837613000406e-05,1.0,0.0,0.004522416100819663,1.0,1.0,1.0,0.0017677478530174152,1.7880039173130308e-06,1.0,9.563566353206199e-08,0.04588436680118574,5.426782300137142e-12,2.5118475588047733e-08,2.072414417067762e-09,3.752905887137684e-14,1.7921588433529023e-08,1.4786203112054213e-09,3.89374094211105e-14,0.05411553396566009,1.0,1.0303186191175475e-09,3.99426000372832e-11,1.0479730978578208e-11,5.275831314759184e-13,7.477107366032333e-12,3.7642155530616356e-13,0.00018100584325011547,1.5396126192942912e-06,1.0984876553391852e-06,1.225504192146433e-11,0.0008656251302201729,5.752209491922563e-14,6.150427123591464e-14,0.0008656251302201729,1.0,1.0,1.0,1.0,0.9999962620393311,8.66
1.0,1.0,3.7149724505836364e-06,1.0,3.161232581334809e-08,0.09975534790459166,0.0002446520773904033,1.0,1.0,1.0,0.9997276820484894,1.0,0.00021653894105762292,5.5779010452883936e-05,1.0,0.0,0.00452516691646912,1.0,1.0,1.0,0.0017705025405320824,1.7949813153310754e-06,1.0,9.604595234121879e-08,0.045843132324501726,5.4711078158891e-12,2.5175505243742943e-08,2.078170004430393e-09,3.77819956095246e-14,1.7962278005260602e-08,1.4827267417501023e-09,3.919961057226674e-14,0.05415676802186978,1.0,1.0354116114371851e-09,4.021644782006731e-11,1.051460222822322e-11,5.303943359126493e-13,7.501987385117725e-12,3.784273011943519e-13,0.00018150430329167815,1.5413883058929947e-06,1.0997545778000579e-06,1.2350087215406636e-11,0.0008666242640954757,5.787582487213692e-14,6.188241834878637e-14,0.0008666242640954757,1.0,1.0,1.0,1.0,0.9999962534152237,8.67
1.0,1.0,3.723498053638157e-06,1.0,3.172073619557231e-08,0.09975470801290907,0.00024529196893144893,1.0,1.0,1.0,0.9997271105174514,1.0,0.0002169495879754569,5.593989457295803e-05,1.0,0.0,0.0045279150340702045,1.0,1.0,1.0,0.0017732572218624246,1.8019778049752875e-06,1.0,9.645747020394134e-08,0.04580193497357874,5.5157372632842e-12,2.5232599331682005e-08,2.0839334531640375e-09,3.803629194845662e-14,1.800301354769559e-08,1.4868387807975983e-09,3.9463219238748795e-14,0.054197964951074054,1.0,1.0405239624288123e-09,4.0491851326612274e-11,1.0549547430220968e-11,5.332170002857994e-13,7.526920167779303e-12,3.804412235451786e-13,0.00018200349861155718,1.5431639875197826e-06,1.1010214967135528e-06,1.2445750927373847e-11,0.0008676233969716451,5.823127920609787e-14,6.226240833706171e-14,0.0008676233969716451,1.0,1.0,1.0,1.0,0.9999962447812102,8.68
1.0,1.0,3.732033317539913e-06,1.0,3.182939163751882e-08,0.09975406738834598,0.00024593259335205746,1.0,1.0,1.0,0.9997265384889673,1.0,0.000217360482543083,5.610102848948221e-05,1.0,0.0,0.004530660459060693,1.0,1.0,1.0,0.0017760118942836188,1.8089934142809939e-06,1.0,9.687021893335502e-08,0.04576077471497513,5.5606723050674014e-12,2.5289757855558233e-08,2.089704759190294e-09,3.8291953241233705e-14,1.8043795063466902e-08,1.4909564254362475e-09,3.972824094906791e-14,0.05423912478671273,1.0,1.0456557222784655e-09,4.0768817497532486e-11,1.0584566648717403e-11,5.360511564635902e-13,7.551905759783256e-12,3.8246334509602367e-13,0.00018250342910748968,1.5449396641746691e-06,1.1022884120796797e-06,1.254203627478774e-11,0.0008686225288486821,5.858846406483008e-14,6.264424776326697e-14,0.0008686225288486821,1.0,1.0,1.0,1.0,0.9999962361372908,8.69
1.0,1.0,3.7405782419167475e-06,1.0,3.193829240448853e-08,0.09975342603164145,0.00024657394991317084,1.0,1.0,1.0,0.9997259659632863,1.0,0.00021777162451208453,5.626241220149433e-05,1.0,0.0,0.004533403196866143,1.0,1.0,1.0,0.0017787665550781314,1.8160281712796777e-06,1.0,9.728420034057973e-08,0.04571965151527909,5.605914610555735e-12,2.5346980819075178e-08,2.0954839184204953e-09,3.8548984853717695e-14,1.8084622555214756e-08,1.4950796727470587e-09,3.999468124488246e-14,0.05428024756219581,1.0,1.050806941234747e-09,4.104735329539693e-11,1.0619659947818678e-11,5.388968363586537e-13,7.576944206867378e-12,3.844936886159529e-13,0.00018300409467637157,1.5467153358576683e-06,1.1035553238984486e-06,1.263894648725989e-11,0.0008696216597265878,5.894738560554764e-14,6.302794320432412e-14,0.0008696216597265878,1.0,1.0,1.0,1.0,0.9999962274834657,8.700000000000001
1.0,1.0,3.749132826396541e-06,1.0,3.20474387617446e-08,0.09975278394353491,0.00024721603787534666,1.0,1.0,1.0,0.9997253929406575,1.0,0.0002181830136344907,5.642404570781528e-05,1.0,0.0,0.004536143252899944,1.0,1.0,1.0,0.001781521201535686,1.823082103998927e-06,1.0,9.769941623471961e-08,0.0456785653411086,5.651465855652651e-12,2.540426822594654e-08,2.101270926755756e-09,3.880739216458102e-14,1.8125496025586607e-08,1.499208519803746e-09,4.0262545681007514e-14,0.05432133331090348,1.0,1.0559776696087887e-09,4.132746570476679e-11,1.0654827391591174e-11,5.417540719280204e-13,7.602035554741078e-12,3.8653227690570914e-13,0.0001835054952142609,1.5484910025687933e-06,1.1048222321698692e-06,1.2736484806617595e-11,0.0008706207896053631,5.930804999896773e-14,6.3413501251562e-14,0.0008706207896053631,1.0,1.0,1.0,1.0,0.9999962188197349,8.71
1.0,1.0,3.7576970706072208e-06,1.0,3.2156830974512544e-08,0.09975214112476619,0.0002478588564987662,1.0,1.0,1.0,0.9997248194213301,1.0,0.00021859464966277533,5.6585929007050156e-05,1.0,0.0,0.004538880632563372,1.0,1.0,1.0,0.0017842758309532332,1.8301552404623965e-06,1.0,9.811586842285357e-08,0.04563751615911141,5.697327722862452e-12,2.5461620079896182e-08,2.107065780087031e-09,3.9067180565316765e-14,1.816641547723715e-08,1.50334296367277e-09,4.0531839825424894e-14,0.05436238206618622,1.0,1.0611679577742273e-09,4.160916173223346e-11,1.0690069044061562e-11,5.446228951731115e-13,7.627179849085438e-12,3.885791327977074e-13,0.00018400763061638192,1.5502666643080585e-06,1.1060891368939517e-06,1.283465448692998e-11,0.0008716199184850089,5.967046342932178e-14,6.380092851072819e-14,0.0008716199184850089,1.0,1.0,1.0,1.0,0.9999962101460984,8.72
1.0,1.0,3.766270974176752e-06,1.0,3.226646930798022e-08,0.09975149757607545,0.00024850240504324173,1.0,1.0,1.0,0.9997242454055524,1.0,0.0002190065323498548,5.674806209758934e-05,1.0,0.0,0.00454161534124564,1.0,1.0,1.0,0.0017870304406349168,1.8372476086897545e-06,1.0,9.853355871002492e-08,0.045596503935964976,5.7435019013046446e-12,2.551903638465803e-08,2.112868474295162e-09,3.932835546024826e-14,1.8207380912828267e-08,1.5074830014133718e-09,4.080256925929277e-14,0.054403393861364724,1.0,1.0663778561671703e-09,4.1892448406456114e-11,1.0725384969216816e-11,5.475033381397275e-13,7.652377135553206e-12,3.9063427915602577e-13,0.0001845105007771285,1.5520423210754776e-06,1.107356038070706e-06,1.293345879453394e-11,0.0008726190463655264,6.003463209436609e-14,6.419023160200027e-14,0.0008726190463655264,1.0,1.0,1.0,1.0,0.9999962014625565,8.73
1.0,1.0,3.774854536733141e-06,1.0,3.2376354027297786e-08,0.09975085329820324,0.00024914668276822396,1.0,1.0,1.0,0.9997236708935732,1.0,0.0002194186614490861,5.691044497760955e-05,1.0,0.0,0.0045443473843239535,1.0,1.0,1.0,0.0017897850278920423,1.8443592366966389e-06,1.0,9.895248889923153e-08,0.04555552863837649,5.789990086728328e-12,2.5576517143976036e-08,2.1186790052509314e-09,3.95909222665389e-14,1.8248392335028978e-08,1.5116286300776108e-09,4.1074739576955436e-14,0.054444368729730026,1.0,1.071607415286165e-09,4.217733277819949e-11,1.076077523100426e-11,5.503954329180373e-13,7.677627459768843e-12,3.9269773887639854e-13,0.0001850141055900678,1.553817972871065e-06,1.1086229357001417e-06,1.303290100806015e-11,0.0008736181732469165,6.040056220539261e-14,6.458141715999735e-14,0.0008736181732469165,1.0,1.0,1.0,1.0,0.9999961927691092,8.74
1.0,1.0,3.7834477579044368e-06,1.0,3.2486485397577754e-08,0.09975020829189046,0.00024979168893280986,1.0,1.0,1.0,0.9997230958856406,1.0,0.0002198310367142653,5.707307764507501e-05,1.0,0.0,0.004547076767163556,1.0,1.0,1.0,0.0017925395900430451,1.8514901524946105e-06,1.0,9.937266079141589e-08,0.04551459023308279,5.836793981526586e-12,2.5634062361604125e-08,2.1244973688151125e-09,3.985488641420188e-14,1.828944974651542e-08,1.5157798467104008e-09,4.1348356385953134e-14,0.054485306704543476,1.0,1.0768566856921675e-09,4.246382192037165e-11,1.079623989333159e-11,5.532992116425688e-13,7.70293086732853e-12,3.947695348862089e-13,0.00018551844494794385,1.555593619694834e-06,1.1098898297822692e-06,1.3132984418459078e-11,0.0008746172991291803,6.076825998723983e-14,6.497449183379155e-14,0.0008746172991291803,1.0,1.0,1.0,1.0,0.9999961840657567,8.75
1.0,1.0,3.792050637318728e-06,1.0,3.259686368389496e-08,0.09974956255787837,0.00025043742279574996,1.0,1.0,1.0,0.9997225203820025,1.0,0.00022024365789962552,5.723596009773848e-05,1.0,0.0,0.004549803495117791,1.0,1.0,1.0,0.0017952941244134585,1.8586403840911058e-06,1.0,9.979407618545504e-08,0.04547368868685035,5.883915294750859e-12,2.569167204130615e-08,2.1303235608385224e-09,4.0120253346110023e-14,1.83305531499708e-08,1.519936648349548e-09,4.1623425307031757e-14,0.0545262078190368,1.0,1.0821257180085129e-09,4.275192292806172e-11,1.0831779020066923e-11,5.56214706492198e-13,7.728287403800206e-12,3.9684969014448157e-13,0.0001860235187426813,1.5573692615467993e-06,1.1111567203170982e-06,1.3233712329026978e-11,0.0008756164240123185,6.113773167830358e-14,6.536946228691944e-14,0.0008756164240123185,1.0,1.0,1.0,1.0,0.9999961753524991,8.76
1.0,1.0,3.800663174604145e-06,1.0,3.2707489151286606e-08,0.09974891609690854,0.00025108388361545634,1.0,1.0,1.0,0.9997219443829068,1.0,0.00022065652475983518,5.7399092333142404e-05,1.0,0.0,0.004552527573528146,1.0,1.0,1.0,0.0017980486283358807,1.8658099594893909e-06,1.0,1.0021673687815069e-07,0.045432823966475265,5.9313557421253365e-12,2.5749346186855824e-08,2.1361575771620746e-09,4.038702851800551e-14,1.8371702548085362e-08,1.5240990320257874e-09,4.189995197415269e-14,0.054567072106412096,1.0,1.087414562920883e-09,4.304164291857765e-11,1.086739267503882e-11,5.591419496901396e-13,7.753697114723588e-12,3.9893822764187543e-13,0.00018652932686538895,1.5591448984269741e-06,1.1124236073046387e-06,1.3335088055431896e-11,0.0008766155478963324,6.150898353054777e-14,6.576633519739359e-14,0.0008766155478963324,1.0,1.0,1.0,1.0,0.9999961666293363,8.77
1.0,1.0,3.809285369388859e-06,1.0,3.281836206475222e-08,0.09974826890972288,0.00025173107065000954,1.0,1.0,1.0,0.9997213678886012,1.0,0.0002210696370499962,5.756247434861998e-05,1.0,0.0,0.004555249007724309,1.0,1.0,1.0,0.0018008030991499442,1.8729989066885151e-06,1.0,1.0064064466421916e-07,0.045391996038783196,5.9791170460613375e-12,2.5807084802036682e-08,2.141999413616828e-09,4.065521739850966e-14,1.841289794355636e-08,1.5282669947628195e-09,4.21779420345025e-14,0.054607899599841914,1.0,1.0927232711772763e-09,4.333298903148397e-11,1.090308092203633e-11,5.620809735039355e-13,7.779160045610194e-12,4.0103517040067634e-13,0.00018703586920636352,1.5609205303353726e-06,1.1136904907449007e-06,1.3437114925739676e-11,0.000877614670781223,6.18820218095153e-14,6.616511725771402e-14,0.000877614670781223,1.0,1.0,1.0,1.0,0.9999961578962686,8.78
