Time,CML,T_cell_naive,T_cell_effector,Source,Sink,sn,dn,alpha_n,alpha_e,de,gamma_e,Cmax,rc,dc,gamma_c,kn,eta,COMpartment,T_cell_naive_Source,T_cell_naive_Natural_Death,T_cell_naive_Activation,T_cell_effector_Recruitment,T_cell_effector_Natural_Death,T_cell_effector_Death_by_CML,CML_Growth,CML_death_by_T_cell_effector,CML_natural_death,T_cell_effector_Production_from_T_cell_Naive_activation
47.400000000000006,9866.002438055802,7.847711686574969,0.003653299177605549,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.3923855843287485,0.4922603679195616,0.0019278462361692612,0.00043839590131266584,0.27753463116766774,6712.0757180897135,1.6940425538805692,6708.881657877946,0.2756658060349545
47.6,9866.299089504277,7.686803172717257,0.003578275399446895,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.38434015863586285,0.4821671848762705,0.0018882564294647839,0.00042939304793362736,0.2718433819298001,6712.209306254928,1.6593037598312474,6709.083380862909,0.27001362353071157
47.800000000000004,9866.589136079529,7.529481792519394,0.003504928502649606,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.37647408962596973,0.4722990066243658,0.001849551497686967,0.0004205914203179527,0.26627900904973134,6712.339918128271,1.6253394058879704,6709.28061253408,0.2644874437096449
48.0,9866.872724267247,7.375667578499849,0.003433220911727516,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.36878337892499247,0.4626508172750968,0.0018117116130359646,0.00041198650940730186,0.2608386840313728,6712.467619806785,1.592132227204483,6709.473452501728,0.2590844576740542
48.2,9867.149997338232,7.2252823458595,0.0033631158973542598,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.36126411729297503,0.4532177127519199,0.0017747173941934614,0.00040357390768251114,0.25551964143572986,6712.592475933018,1.5596653438284809,6709.6619981899985,0.2538019191410752
48.400000000000006,9867.421095417056,7.078249652742019,0.003294577557126483,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.35391248263710096,0.44399489829819566,0.0017385498961731026,0.00039534930685517796,0.25031917747511634,6712.7145497262545,1.52792225212084,6709.846344883598,0.24863714304698958
48.6,9867.686155549354,6.934494761380038,0.003227570796772268,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.34672473806900195,0.4349776860404274,0.0017031906004057952,0.0003873084956126721,0.2452346486387113,6712.833903013131,1.49688681636616,6710.026585773561,0.24358750418263936
48.800000000000004,9867.945311767782,6.793944600107406,0.0031620613117941065,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.33969723000537033,0.42616149260581027,0.0016686214050542407,0.00037944735741529277,0.24026347034875523,6712.95059625762,1.4665432605703241,6710.202812002092,0.23865043585925375
49.0,9868.198695156647,6.65652772621829,0.003098015569536126,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.3328263863109145,0.4175418367928804,0.0016348246155512816,0.0003717618683443351,0.2354031156467096,6713.0646885904125,1.4368761604409546,6710.375112706521,0.23382342860401306
49.2,9868.446433915236,6.522174289654107,0.0030354007916653662,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.32610871448270534,0.409114337294077,0.0016017829353566747,0.00036424809499984394,0.2306511139087045,6713.176237837707,1.4078704355466378,6710.543575062361,0.2291040288846831
49.400000000000006,9868.688653419877,6.390815997499997,0.0029741849370573223,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.3195407998749999,0.40087471046906553,0.0015694794569271328,0.00035690219244687867,0.2260050495896263,6713.285300549403,1.3795113416509657,6710.708284325517,0.2244898378626767
49.6,9868.925476284736,6.26238607927266,0.0029143366850761104,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.313119303963633,0.392818768167687,0.001537897652894549,0.0003497204022091332,0.221462560995205,6713.391932026722,1.351784463217485,6710.8693238736205,0.21997851017390474
49.800000000000004,9869.157022421385,6.136819252981972,0.0028558254192398783,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.30684096264909866,0.3849424156014295,0.0015070213674474573,0.00034269905030878537,0.2170213390814757,6713.496186349265,1.3246757060817347,6711.0267752465425,0.21556775273680057
50.0,9869.383409097145,6.014051691949184,0.002798621211262373,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.30070258459745924,0.3772416492623418,0.0014768348079109346,0.00033583454535148475,0.21267912628100769,6713.598116401504,1.2981712902866702,6711.1807181860595,0.2112553235869115
50.2,9869.60475099225,5.894020992364709,0.002742694805461683,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.29470104961823546,0.36971255488832766,0.00144732253652021,0.0003291233766554019,0.2084337153552992,6713.697773898731,1.2722577430778004,6711.33123067473,0.2070390307374635
50.400000000000006,9869.821160255835,5.776666141569167,0.002688017603527549,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.28883330707845833,0.36235130547379346,0.0014184694623834402,0.0003225621124233059,0.20428294827276017,6713.795209412472,1.24692189205451,6711.478388973968,0.20291673106532437
50.6,9870.03274656076,5.661927487041445,0.0026345616496387,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.28309637435207224,0.35515415932463323,0.0013902608336291444,0.000316147397956644,0.20022471511170675,6713.890472395371,1.2221508584740541,6711.622267661318,0.19888632922179464
50.800000000000004,9870.239617157322,5.549746706078056,0.0025822996159219915,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.27748733530390285,0.34811745815656425,0.0013626822297339624,0.000309875953910639,0.196256952987814,6713.9836112055555,1.1979320507048388,6711.762939666979,0.194945776567676
51.0,9870.441876925834,5.440066776148435,0.0025312047882452963,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.2720033388074218,0.34123762523585116,0.0013357195540264922,0.00030374457458943554,0.192377645005481,6714.074673130485,1.1742531578256632,6711.900476309567,0.1910930701320767
51.2,9870.63962842814,5.332831945910996,0.0024812510523362437,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.2666415972955498,0.33451116356146715,0.0013093590263630332,0.00029775012628034924,0.18858481923257248,6714.163704410325,1.1511021433676503,6712.034947331135,0.18732625159442162
51.400000000000006,9870.832971958034,5.227987706875351,0.0024324128802191967,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.26139938534376755,0.3279346540877752,0.001283587175971224,0.0002918895456263036,0.18487654769801953,6714.250750260799,1.1284672391957036,6712.166420931464,0.18364340628915415
51.6,9871.022005590643,5.125480765696185,0.0023846653169629444,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.25627403828480927,0.3215047539868234,0.0012583908344576088,0.0002861598380355533,0.18125094541176706,6714.335854895583,1.1063369395263705,6712.294963801638,0.18004266223262114
51.800000000000004,9871.20682523077,5.02525901708474,0.002337983967731834,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.251262950854237,0.3152181949493692,0.0012337571289752897,0.00028055807612782006,0.17770616940657039,6714.419061548223,1.0846999950790661,6712.420641156925,0.17652218917164678
52.0,9871.387524660231,4.9272715173241926,0.00229234498513324,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.24636357586620963,0.30907178152377696,0.0012096734755479225,0.0002750813982159888,0.17424041780115518,6714.500412493581,1.0635454073577004,6712.5435167689575,0.1730801976533151
52.2,9871.564195584193,4.831468458375358,0.0022477250568533414,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.24157342291876793,0.3030623894919351,0.0011861275725458193,0.000269727006822401,0.17085192888418185,6714.579949068844,1.0428624230592918,6712.663652997252,0.16971493811548363
52.400000000000006,9871.736927676537,4.73780114255968,0.002204101393580527,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.236890057127984,0.29718696428137653,0.0011631073943138002,0.00026449216722966324,0.16753898021901198,6714.6577116940625,1.0226405286095537,6712.781110820046,0.1664246999975709
52.6,9871.90580862427,4.646221957806544,0.0021614517171958674,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.23231109789032722,0.29144251941279037,0.0011406011849399462,0.0002593742060635041,0.16429988776776025,6714.733739892282,1.002869444816199,6712.895949864504,0.16320781087116265
52.800000000000004,9872.070924170992,4.556684353452377,0.0021197542492396564,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.22783421767261888,0.2858261349821363,0.0011185974521700046,0.00025437050990875874,0.16113300503536176,6714.808072309228,0.9835391216444159,6713.008228436275,0.16006263558999634
53.0,9872.232358159452,4.469142816579259,0.002078987699641313,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.22345714082896295,0.280334956176595,0.0010970849614607417,0.00024947852395695755,0.1580367222327313,6714.880746732572,0.9646397331088793,6713.118003548428,0.15698757545889322
53.2,9872.39019257319,4.383552848880943,0.002039131255703549,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.21917764244404717,0.2749661918235943,0.0010760527301674463,0.0002446957506844259,0.15500946545836422,6714.951800110795,0.946161672278327,6713.225330949769,0.15398106742121279
53.400000000000006,9872.544507577299,4.299870944044624,0.002000164571338802,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.2149935472022312,0.269717112972179,0.001055490021864526,0.0002400197485606562,0.15204969589826625,6715.021268571636,0.9280955463920147,6713.330265152564,0.15104158326442024
53.6,9872.69538155833,4.218054565636878,0.0019620677565515185,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.21090272828184392,0.264585051506001,0.0010353863407958177,0.0002354481307861822,0.14915590904376233,6715.089187440163,0.9104321720853025,6713.4328594596645,0.14816762884336057
53.800000000000004,9872.842891163325,4.138062125482571,0.001924821367159416,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.20690310627412856,0.2595673987872245,0.0010157314264509795,0.00023097856405912993,0.14632663392669717,6715.155591256432,0.8931625707213984,6713.533165991062,0.14535774332084572
54.0,9872.987111338045,4.059852962525769,0.0018884063947488502,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.20299264812628845,0.254661604330661,0.0009965152482654047,0.000226608767369862,0.14356043237169283,6715.22051379279,0.876277963827216,6713.631235709871,0.14261049842517015
54.2,9873.128115364345,3.983387322161841,0.0018528042568589456,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.19916936610809208,0.2498651745074541,0.0009777280004408247,0.00022233651082307346,0.14085589826508813,6715.283988070793,0.8597697686310575,6713.727118447755,0.1399244977241743
54.400000000000006,9873.265974896782,3.908626336030334,0.0018179967873889387,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.1954313168015167,0.245175671277663,0.0009593600968836884,0.00021815961448667264,0.13821165684017128,6715.3460463777565,0.8436295936997468,6713.820862929812,0.1372983759154913
54.6,9873.400759998414,3.835532002258273,0.001783966227223598,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.19177660011291364,0.24059071095109422,0.0009414021662585984,0.00021407594726683175,0.13562636397834352,6715.406720282964,0.8278492346730059,6713.912516798922,0.13473079813261277
54.800000000000004,9873.53253917585,3.7640671661438847,0.001750695215071757,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.18820335830719426,0.23610796297575481,0.000923845047154187,0.00021008342580861085,0.13309870552586653,6715.466040653512,0.8124206700929515,6714.002126639579,0.13222045926642273
55.0,9873.661379413528,3.6941955012709475,0.0017181667785129955,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.18470977506354738,0.23172514875331315,0.0009066797833588179,0.00020618001342155944,0.13062739662584244,6715.524037669813,0.7973360573265706,6714.089738001199,0.12976608330185538
55.2,9873.78734620726,3.625881491044101,0.0016863643252476082,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.18129407455220506,0.22744004048096053,0.0008898976192435442,0.00020236371902971297,0.1282111810650839,6715.580740840776,0.7825877285790834,6714.175395420937,0.1273664226693379
55.400000000000006,9873.910503597064,3.5590904106358123,0.001655271634545232,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.17795452053179062,0.22325046001909074,0.0008734899952498813,0.00019863259614542783,0.12584883063554686,6715.6361790186365,0.768168186996195,6714.259142446004,0.12502025761069083
55.6,9874.030914199273,3.493788309335758,0.0016248728488875111,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.1746894154667879,0.21915427778421798,0.000857448543479961,0.00019498474186650132,0.12353914450999913,6715.690380413486,0.7540701028532414,6714.341021655506,0.12272639555916208
55.800000000000004,9874.148639237957,3.4299419932936783,0.001595152465800327,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.17149709966468393,0.21514941166657198,0.000841765083386703,0.00019141829589603923,0.12128094863160717,6715.7433726074705,0.7402863098292904,6714.421074681812,0.12048367053328032
56.0,9874.26373857567,3.367519008646956,0.0015660953298712312,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.16837595043234782,0.21123382597182228,0.0008264316175617023,0.00018793143958454773,0.11907309511713154,6715.795182568694,0.7268098013643094,6714.499342231456,0.11829094254422048
56.2,9874.376270743509,3.30648762502428,0.0015376866249478091,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.16532438125121401,0.20740553038638931,0.0008114403276185846,0.00018452239499373708,0.11691446167342727,6715.8458366647965,0.713633727097543,6714.575864105586,0.11614709701637804
56.400000000000006,9874.48629297055,3.246816819417087,0.0015099118665128212,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.16234084097085436,0.20366257896582246,0.0007967835701696305,0.00018118942398153855,0.11480395102695312,6715.895360676271,0.7007513893852982,6714.650679219975,0.11405104422086061
56.6,9874.593861212634,3.188476260410523,0.0014827568942320356,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.15942381302052616,0.20000306914572558,0.0007824538728935192,0.00017793082730784427,0.11274049036599866,6715.943779809456,0.6881562398963554,6714.723825624592,0.11200171872160634
56.800000000000004,9874.699030180507,3.1314362927659305,0.0014562078646707958,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.15657181463829653,0.19642514077473006,0.0007684439306921009,0.00017474494376049549,0.1107230307953457,6715.991118709261,0.675841876283279,6714.795340522745,0.10999807883384884
57.0,9874.801853367384,3.075667922347052,0.0014302512441754553,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.15378339611735262,0.19292697516902535,0.0007547466019341594,0.00017163014930105463,0.1087505468030889,6716.037401471618,0.6638020389279452,6714.865260289822,0.10803910609465418
57.2,9874.902383075883,3.02114280138223,0.0014048738019158712,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.15105714006911153,0.18950679418796226,0.0007413549047841539,0.00016858485622990455,0.10682203573934133,6716.082651655647,0.6520306077596159,6714.933620491601,0.10612380474525888
57.400000000000006,9875.000670444388,2.9678332140551773,0.0013800626030852831,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.14839166070275886,0.18616285933026433,0.0007282620136140039,0.00016560751237023398,0.10493651730656246,6716.126892295566,0.6405215991439527,6715.0004559021845,0.10425120122494803
57.6,9875.096765472828,2.915712062416944,0.0013558050022539562,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.1457856031208472,0.18289347085038388,0.0007154612554960053,0.00016269660027047473,0.10309303306124841,6716.170145912339,0.6292691628413865,6715.065800521524,0.10242034367621498
57.800000000000004,9875.1907170479,2.864752852611943,0.0013320886368730662,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.14323764263059716,0.17969696689455578,0.0007029461067750198,0.00015985063642476793,0.101290645926731,6716.2124345250595,0.618267579033293,6715.129687592573,0.10063030146095123
58.0,9875.282572967739,2.814929681411044,0.001308901420925397,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.1407464840705522,0.17657172265611024,0.0006907101897181292,0.00015706817051104764,0.0995284397168391,6716.253779662101,0.6075112554144724,6715.192149618063,0.09888016468742174
58.2,9875.37237996604,2.7662172230448525,0.0012862315387194689,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.13831086115224264,0.17351614954961317,0.0006787472692399684,0.00015434778464633626,0.09780551867017827,6716.294202372005,0.5969947243504388,6715.253218376908,0.0971690437477834
58.400000000000006,9875.460183735668,2.718590716330536,0.0012640674388238403,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.1359295358165268,0.1705286944034176,0.0006670512497020222,0.00015168809265886084,0.096121006994794,6716.333723234141,0.5867126400980932,6715.312924940255,0.09549606886591389
58.6,9875.546028951736,2.672025952085603,0.0012423978281383584,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.13360129760428016,0.16760783867021278,0.0006556161717841796,0.000149087739376603,0.0944740484229852,6716.372362369131,0.5766597760883512,6715.371299687181,0.09386038965531918
58.800000000000004,9875.629959294187,2.626499260822262,0.0012212116660992377,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.1313249630411131,0.16475209765517124,0.0006444362094269044,0.0001465453999319085,0.09286380577604285,6716.410139449042,0.5668310222693524,6715.428372320048,0.0922611746868959
59.0,9875.712017469872,2.5819875007161213,0.0012004981590149197,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.12909937503580607,0.16196001976130253,0.0006335056668424096,0.00014405977908179036,0.09128946053869258,6716.447073707348,0.5572213825089027,6715.484171879513,0.09069761106632943
59.2,9875.792245234155,2.5384680458430706,0.0011802467545297026,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.12692340229215354,0.1592301857516275,0.0006228189755932516,0.00014162961054356432,0.08975021244302357,6716.483183948692,0.5478259720548192,6715.538726759226,0.0891689040209114
59.400000000000006,9875.870683412031,2.4959187746784153,0.0011604471362122548,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.12479593873392077,0.15656120802780094,0.000612370691736818,0.00013925365634547056,0.08824527906169403,6716.518488558416,0.5386400150518986,6715.592064720182,0.08767427649556853
59.6,9875.947371918786,2.4543180588523805,0.001141089218266145,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.12271590294261903,0.15395172992481426,0.0006021554930341972,0.0001369307061919374,0.08677389541020507,6716.553005511875,0.5296588421142387,6715.6442129047755,0.086212968757896
59.800000000000004,9876.022349780209,2.4136447521562827,0.0011221631403596118,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.12068223760781414,0.15140042502141973,0.0005921681762219662,0.0001346595768431534,0.08533531355804125,6716.586752383578,0.5208778879516803,6715.695197850542,0.08478423801199506
60.0,9876.095655152343,2.373878179793794,0.0011036592625718654,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.1186939089896897,0.14890599646592773,0.0005824036543454659,0.00013243911150862385,0.08392880224848072,6716.619746356083,0.512292689049168,6715.745045503594,0.08338735802091954
60.2,9876.167325340817,2.334998127871806,0.001085568160453253,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.11674990639359031,0.1464671763170313,0.0005728569541521572,0.00013026817925439036,0.08255364652688041,6716.652004228731,0.5038988813978414,6715.793781231756,0.08202161873753754
60.400000000000006,9876.237396819746,2.2969848331255873,0.0010678806201967093,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.11484924165627937,0.14408272489932636,0.0005635232135436967,0.00012814567442360512,0.08120914737724869,6716.683542426175,0.4956921982767128,6715.841429837428,0.08068632594362277
60.6,9876.305905250209,2.259818972872982,0.0010505876339179513,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.1129909486436491,0.14175143017319736,0.0005543976790853936,0.00012607051607015416,0.07989462136691965,6716.71437700671,0.4876684680837952,6715.888015570143,0.07938080089699054
60.800000000000004,9876.372885498333,2.2234816551925523,0.0010336803950419503,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.11117408275962762,0.13947210711874927,0.0005454757035717424,0.00012404164740503402,0.07860940029914913,6716.744523670437,0.4798236122155856,6715.933562138866,0.07810437998649959
61.0,9876.438371652961,2.1879544093206924,0.0010171502937932615,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.10939772046603463,0.13724359713347348,0.0005367527436467584,0.00012205803525519137,0.07735283087345544,6716.773997767236,0.47215364299381896,6715.978092724014,0.07685641439474517
61.2,9876.502397042948,2.1532191762627955,0.0010009889127878511,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.10766095881313978,0.13506476744333962,0.000528224357477869,0.00012011866953454212,0.07612427435353222,6716.802814304567,0.46465466163844343,6716.021629989205,0.07563626976827019
61.400000000000006,9876.564994254062,2.119258299613741,0.0009851880227241233,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.10596291498068705,0.13293451052701638,0.0005198862024821475,0.00011822256272689479,0.07492310624256497,6716.830987955083,0.45732285628578623,6716.064196092762,0.07444332589512918
61.6,9876.626195145513,2.0860545165830042,0.0009697395781708822,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.10430272582915022,0.13085174355292667,0.0005117340331036981,0.00011636874938050586,0.07374871596578558,6716.858533064108,0.450154500050899,6716.105812698949,0.07327697638963894
61.800000000000004,9876.68603086612,2.053590949219843,0.000954635713450038,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.10267954746099216,0.1288154078288516,0.0005037636986410314,0.00011455628561400455,0.07260050656010385,6716.885463656912,0.4431459491331014,6716.146500988962,0.0721366283841569
62.0,9876.744531870128,2.0218510958341063,0.0009398687386119104,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.10109255479170531,0.12682446826380472,0.0004959711411233014,0.00011278424863342924,0.07147789437065863,6716.911793445847,0.43629364096376044,6716.1862816716875,0.07102170222773066
62.2,9876.80172793266,1.9908188226082832,0.0009254311355010144,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.09954094113041417,0.12487791284190129,0.0004883523932342864,0.00011105173626012172,0.07038030875413309,6716.937535837322,0.4295940923953578,6716.225174994209,0.06993163119146473
62.400000000000006,9876.85764816483,1.9604783553965544,0.0009113155539102986,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.09802391776982772,0.12297475210795628,0.00048090357628304323,0.00010935786646923583,0.06930719178868486,6716.962703938617,0.42304389793093355,6716.263200752085,0.06886586118045553
62.6,9876.91232102854,1.930814271706656,0.0008975148078218164,1.0,1.0,0.071,0.05,0.56,0.53,0.12,0.0077,190000.0,0.23,0.68,0.047,0.063,43.0,1.0,0.071,0.09654071358533281,0.12111401866454946,0.00047362089822016877,0.00010770177693861796,0.06825799799034263,6716.987310564547,0.4166397279930004,6716.300378299407,0.0678238504521477
