Time,CD95,FADD,p55free,Bid,PrNES_mCherry,PrER_mGFP,DISC,DISCp55,p30,p43,p18,p18inactive,tBid,PrNES,mCherry,PrER,mGFP,CD95L,kon_FADD,koff_FADD,kDISC,kD216,kD216trans_p55,kD216trans_p43,kD374,kD374trans_p55,kD374trans_p43,kdiss_p18,kBid,kD374probe,KDR,KDL,CD95act,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19
0.8,116.0,89.74728146367552,154.92707327403008,235.99999968042528,972.9999961153321,5177.999999957985,3.1797918438487494,0.07278835959424033,0.00012527805653786636,1.3054824923208512e-05,3.315260750982323e-08,3.4163386725906023e-10,3.1957475858127763e-07,3.884668149044326e-06,3.884668149044326e-06,4.201740071723911e-08,4.201740071723911e-08,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.996035227246716,0.0041609165593212176,0.17979527156463676,0.0004656824099243231,1.1848277123927387e-06,5.035384284730695e-11,8.352162853057225e-08,2.125026369007057e-10,9.031122644428489e-15,4.692029692865716e-05,2.8845969071133828e-06,3.929525061918062e-09,8.075581925694223e-08,4.964759426270957e-09,6.763214140532543e-12,2.1454262905135025e-09,1.6102972455332756e-06,1.957435699782893e-05,2.638650461696849e-07
0.81,116.0,89.70737185553443,154.9252645582853,235.9999996640127,972.999995915825,5177.999999955279,3.217892737972531,0.07459184418307066,0.0001300037282078277,1.3558581724049051e-05,3.485806639032669e-08,3.636364637028216e-10,3.3598733824684426e-07,4.084175224212271e-06,4.084175224212271e-06,4.4723490482315556e-08,4.4723490482315556e-08,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.9942582352594775,0.004210773483632559,0.18194748983794765,0.0004772206703586789,1.2442952814609344e-06,5.359265146801418e-11,8.674454332545042e-08,2.2617592375287735e-10,9.741552212520115e-15,4.8082845897831515e-05,3.029377421624853e-06,4.182275972795284e-09,8.380204696667446e-08,5.279804558703094e-09,7.289154394989566e-12,2.2557927622469154e-09,1.672487487006195e-06,2.0330325492038856e-05,2.7743897051655256e-07
0.8200000000000001,116.0,89.66748051155578,154.92343433198263,235.9999996469701,972.9999957086598,5177.999999952435,3.255953857442823,0.07641670948619517,0.00013484603809288016,1.4075477078897016e-05,3.662926050777121e-08,3.867639022470926e-10,3.5302992367112566e-07,4.291340486475223e-06,4.291340486475223e-06,4.7567924088004766e-08,4.7567924088004766e-08,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.9924820564917067,0.0042605783608218005,0.18409738331822573,0.0004888957194583366,1.3059509295426847e-06,5.699688131668303e-11,9.005151542739261e-08,2.4054794427209715e-10,1.0498466918240115e-14,4.925917714577711e-05,3.179485061666053e-06,4.447936064467696e-09,8.692346114462513e-08,5.6105656292177425e-09,7.848892735851954e-12,2.3704132011985844e-09,1.7363023362821685e-06,2.1106042298364055e-05,2.915360884410157e-07
0.8300000000000001,116.0,89.62760742308902,154.92158261836488,235.99999962928115,972.9999954936374,5177.999999949448,3.2939752341547854,0.0782629306797491,0.00013980637450900722,1.4605701906950543e-05,3.8467917270906204e-08,4.1105928009212856e-10,3.7071887933046804e-07,4.506362858173532e-06,4.506362858173532e-06,5.055600204021782e-08,5.055600204021782e-08,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.9907066905582353,0.004310331232625355,0.18624495302009525,0.0005007073984061829,1.369846286902826e-06,6.057287338632261e-11,9.344376629148839e-08,2.556455061300532e-10,1.1304321530563496e-14,5.0449274670716867e-05,3.3350455269490195e-06,4.727000176842995e-09,9.0120956716831e-08,5.957617736718248e-09,8.444160617139487e-12,2.4893993942964105e-09,1.8017654958993992e-06,2.1901795538707456e-05,3.061701485687052e-07
0.84,116.0,89.58775258148789,154.91970944066478,235.99999961092922,972.999995270556,5177.999999946311,3.331956899989181,0.0801304829499854,0.00014488612468860874,1.5149448223433999e-05,4.037579026521942e-08,4.365668207672226e-10,3.890708074155902e-07,4.7294441512417616e-06,4.7294441512417616e-06,5.369316337158415e-08,5.369316337158415e-08,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.9889321370740842,0.004360032140760793,0.18839019996042902,0.0005126555484498349,1.4360335192157067e-06,6.432713536384794e-11,9.692252438493944e-08,2.7149612289311716e-10,1.2161671447365488e-14,5.165312247739568e-05,3.4961858207007287e-06,5.019976158327213e-09,9.339542791083718e-08,6.321549504060289e-09,9.076756620363937e-12,2.6128648224606195e-09,1.8689008064678167e-06,2.2717875013334928e-05,3.213551078686306e-07
0.85,116.0,89.5479159781104,154.91781482210482,235.99999959189748,972.9999950392111,5177.999999943019,3.3698988868123543,0.08201934149327808,0.0001500866747863634,1.5706909152724247e-05,4.235465944325438e-08,4.633318911320863e-10,4.0810254922049865e-07,4.960789084091975e-06,4.960789084091975e-06,5.698498773244396e-08,5.698498773244396e-08,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.987158395654465,0.004409681126926819,0.19053312515834092,0.0005247400109016619,1.5045653252997875e-06,6.826634421985521e-11,1.0048902527103823e-07,2.8812802503126097e-10,1.3073175757424785e-14,5.2870704577082625e-05,3.6630342441477196e-06,5.327385067926215e-09,9.674776825947604e-08,6.7029632196909075e-09,9.748548276470853e-12,2.740924672919896e-09,1.937732248307498e-06,2.3554572220791433e-05,3.371051331679367e-07
0.86,116.0,89.5080976043188,154.91589878589733,235.99999957216883,972.9999947993948,5177.999999939567,3.407801226476211,0.08392948151612534,0.0001554094098850666,1.6278278941422836e-05,4.44063313172223e-08,4.914010185021335e-10,4.278311865477537e-07,5.2006052986957615e-06,5.2006052986957615e-06,6.043719749707945e-08,6.043719749707945e-08,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.9853854659147796,0.004459278232803244,0.19267372963517806,0.0005369606271388055,1.5754949348562263e-06,7.23973488197582e-11,1.0414451169280071e-07,3.0557017101864293e-10,1.4041600369961628e-14,5.410200498757295e-05,3.835720391010431e-06,5.649761379014173e-09,1.0017887060463044e-07,7.102474978789405e-09,1.046147391885577e-11,2.8736958516760057e-09,2.008283943080719e-06,2.4412180377739786e-05,3.5343460268492124e-07
0.87,116.0,89.46829745147964,154.91396135524442,235.99999955172598,972.9999945508968,5177.999999935948,3.445663950818199,0.0858608782351529,0.0001608557140014453,1.6863752971374373e-05,4.6532639153900154e-08,5.208219078991531e-10,4.482740431300261e-07,5.449103377864304e-06,5.449103377864304e-06,6.405565988536751e-08,6.405565988536751e-08,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.9836133474706186,0.004508823500050959,0.19481201441451318,0.0005493172386032004,1.6488761062114712e-06,7.672717255651181e-11,1.0789023365625476e-07,3.2385225852683585e-10,1.506982121288485e-14,5.534700773319023e-05,4.014375142007285e-06,5.987653184786669e-09,1.0368962710098203e-07,7.520714823912205e-09,1.121754456778382e-11,3.0112969961163597e-09,2.0805801554176636e-06,2.5290994438722286e-05,3.7035810758024944e-07
0.88,116.0,89.42851551096369,154.91200255333794,235.99999953055132,972.9999942935033,5177.999999932157,3.483487091661287,0.08781350687711724,0.00016642697009194854,1.746352777263108e-05,4.873544317180569e-08,5.51643459428842e-10,4.6944868606787784e-07,5.706496862725658e-06,5.706496862725658e-06,6.784638910003494e-08,6.784638910003494e-08,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.9818420399377628,0.0045583169703119104,0.19694798052213694,0.0005618096868015955,1.7247631240638403e-06,8.126301600514551e-11,1.1172744851338429e-07,3.4300473571165073e-10,1.616082750093912e-14,5.660569684478847e-05,4.19913065936848e-06,6.3416224054158e-09,1.0728092921974398e-07,7.958326885143574e-09,1.2018845846544712e-11,3.153848487773931e-09,2.1546452945357935e-06,2.6191311115845306e-05,3.8789045352629e-07
0.89,116.0,89.38875177414602,154.91002240335945,235.99999950862707,972.9999940269979,5177.999999928188,3.5212706808139456,0.08978734267890881,0.0001721245600585146,1.807780103636373e-05,5.101663074064091e-08,5.839157857866711e-10,4.913729272837059e-07,5.973002270398495e-06,5.973002270398495e-06,7.181554847969735e-08,7.181554847969735e-08,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.9800715429321825,0.004607758685209072,0.19908162898605034,0.0005744378133055749,1.8032107972340899e-06,8.601225959932739e-11,1.1565742104473027e-07,3.630588125945066e-10,1.7317725074961575e-14,5.787805635975414e-05,4.390120381359498e-06,6.7122449969245155e-09,1.1095366775237842e-07,8.4159695197542e-09,1.2867539929678636e-11,3.3014724652339704e-09,2.2305039158529e-06,2.7113428898387054e-05,4.060466622945066e-07
0.9,116.0,89.3490062324059,154.90802092848025,235.99999948593518,972.999993751161,5177.9999999240345,3.559014750070128,0.09178236088755531,0.00017794986475431416,1.8706771627718996e-05,5.3378116582995156e-08,6.176902298935514e-10,5.140648249917837e-07,6.248839111861538e-06,6.248839111861538e-06,7.5969452667862e-08,7.5969452667862e-08,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.9783018560700367,0.004657148686346419,0.2012129608364571,0.0005872014597515778,1.8842744564199765e-06,9.09824663301767e-11,1.1968142354164909e-07,3.840464725392805e-10,1.8543739813474547e-14,5.916407032200833e-05,4.587479016814331e-06,7.100111161797188e-09,1.1470873281429862e-07,8.894315451369603e-09,1.3765867523611696e-11,3.4542928371869464e-09,2.308180722593839e-06,2.805764807232861e-05,4.248419733608336e-07
0.91,116.0,89.3092788771269,154.90599815186133,235.9999994624573,972.9999934657702,5177.999999919689,3.59671933120925,0.09379853676022494,0.00018390426398947002,1.9350639598623457e-05,5.582184297829935e-08,6.530193826627586e-10,5.375426851843403e-07,6.534229910017926e-06,6.534229910017926e-06,8.031456979807411e-08,8.031456979807411e-08,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.976532978967676,0.004706487015308906,0.2033419771057559,0.0006001004678409202,1.9680099519547982e-06,9.618138446754071e-11,1.2380073588822927e-07,4.060004838255671e-10,1.9842221117859118e-14,6.04637227820088e-05,4.791342539678395e-06,7.505825561343256e-09,1.1854701384855605e-07,9.394051908650266e-09,1.4716149880042884e-11,3.6124352956271744e-09,2.3877005673909816e-06,2.9024270739808477e-05,4.4429184552896904e-07
0.92,116.0,89.26956969969683,154.9039540966533,235.99999943817494,972.9999931706,5177.999999915146,3.634384455996169,0.09583584556422958,0.00018998913653675304,2.0009606200534222e-05,5.834977996902263e-08,6.899571008995692e-10,5.618250631336104e-07,6.829400217953746e-06,6.829400217953746e-06,8.485752369538543e-08,8.485752369538543e-08,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.9747649112416386,0.004755773713662437,0.2054686788285331,0.0006131346793398149,2.0544736515699234e-06,1.016169503039486e-10,1.2801664564286715e-07,4.2895441131926116e-10,2.121664547237215e-14,6.177699779675208e-05,5.001848183561155e-06,7.93000752983055e-09,1.2246939962951195e-07,9.915880763485491e-09,1.5720790842427702e-11,3.77602732919655e-09,2.4690884538783687e-06,3.0013600838500693e-05,4.644119585715153e-07
0.93,116.0,89.22987869150774,154.90188878599648,235.99999941306925,972.9999928654215,5177.999999910398,3.672010156181167,0.09789426257702812,0.00019620586013725482,2.068387389713642e-05,6.096392556910296e-08,7.28558525335058e-10,5.869307649097967e-07,7.134578637389959e-06,7.134578637389959e-06,8.960509609432301e-08,8.960509609432301e-08,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.972997652508651,0.004805008822953842,0.2075930670415547,0.0006263039360793924,2.143722438161298e-06,1.0729729092145344e-10,1.3233044811950217e-07,4.5294262824137216e-10,2.267062008028742e-14,6.310387942977557e-05,5.219134436298435e-06,8.373291290404745e-09,1.264767782664941e-07,1.0460518668702846e-08,1.6782278925906818e-11,3.945198236672853e-09,2.5523695382796104e-06,3.102594416091681e-05,4.852182148888995e-07
0.9400000000000001,116.0,89.19020584395592,154.89980224302073,235.99999938712116,972.9999925500033,5177.999999905439,3.7095964634999286,0.09997376308622961,0.00020255581150603648,2.137364637698761e-05,6.366630597460307e-08,7.688800987954986e-10,6.128788489148784e-07,7.44999683732697e-06,7.44999683732697e-06,9.456422887353591e-08,9.456422887353591e-08,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.971231202385631,0.004854192384710852,0.20971514278375908,0.0006396080799557223,2.235813707559929e-06,1.1323072698156984e-10,1.3674344646851285e-07,4.780003280359641e-10,2.4207886577459995e-14,6.444435175115962e-05,5.443341034524406e-06,8.836326172811199e-09,1.3057003720743806e-07,1.1028697195295121e-08,1.790318943103119e-11,4.120079140602072e-09,2.637569130989519e-06,3.20616083736318e-05,5.067267411860064e-07
0.9500000000000001,116.0,89.15055114844193,154.89769449084557,235.9999993603114,972.9999922241105,5177.999999900261,3.747143409673524,0.10207432238959659,0.00020904036633775428,2.2079128566109222e-05,6.645897577658346e-08,8.109795845088048e-10,6.396886274322058e-07,7.775889572881072e-06,7.775889572881072e-06,9.974202630729646e-08,9.974202630729646e-08,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.969465560489684,0.004903324440442072,0.2118349070962494,0.000653046952929833,2.330805366306348e-06,1.1942577553851365e-10,1.4125695175727383e-07,5.041635363381082e-10,2.5832324824630812e-14,6.57983988375296e-05,5.674608958253272e-06,9.319776832935185e-09,1.347500632425135e-07,1.1621162969166728e-08,1.908618659163833e-11,4.30080300107418e-09,2.7247126981495056e-06,3.312090303643407e-05,5.289538901664564e-07
0.96,116.0,89.11091459637058,154.89556555258008,235.99999933262035,972.9999918875054,5177.999999894858,3.7846510264083872,0.1041959157950482,0.0002156608993122616,2.2800526640525187e-05,6.934401817618375e-08,8.549160845494446e-10,6.673796681918164e-07,8.112494704312013e-06,8.112494704312013e-06,1.0514575733403225e-07,1.0514575733403225e-07,16.6,0.00108871858684363,0.00130854998177646,0.000364965874405544,0.00639775937416746,0.000223246421372882,5.29906975294056e-05,0.000644612643975149,0.000543518631342483,0.00413530054938906,0.064713651554491,0.00052134055139547,0.00153710001025539,57.2050013008496,30.0060394758199,40.897086356118784,1.0,3.9677007264381046,0.004952405031636956,0.21395236102228588,0.0006666203970277329,2.4287558294290405e-06,1.258911528759462e-10,1.4587228305037492e-07,5.314691230427231e-10,2.7547956779807416e-14,6.716600477205801e-05,5.913080425470596e-06,9.824323474176432e-09,1.3901774250773534e-07,1.223867780740138e-08,2.0334025757237425e-11,4.487504629641846e-09,2.8138258632167455e-06,3.4204139621399755e-05,5.519162422444607e-07
