Time,I,N,Q,r,k,c_1,c_2,s_0,d,rho,gamma,mu,delta,a,b,lambda,Immunotherapy_Input,Chemotherapy_Input,Infusion_Duration,Infusion_Dose,Infusion_Rate,compartment,Cancer_Growth,Cancer_Death_Immune,Cancer_Death_Chemotherapy,Immune_Growth_Constant,Immune_Death_Natural,Immune_Growth_Cancer_Stimulation,Immune_Death_Cancer,Immune_Death_Chemotherapy,Chemotherapy_Decay,Immune_Immunotherapy,Chemotherapy
1242.0,7602854.493274641,915787495430.0895,-1.7716370598031817e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,771207586.4397328,348129953.7257693,-6.489772263233134e-25,700000.0,7602.854493274642,7.602854492444443e-06,696259.9074515386,-2.693899756115299e-30,-7.3700101687812365e-34,0.0,0.0
1244.0,7595200.797599285,916626715874.3297,-4.44960364046145e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,764221796.197705,348098198.1754761,-1.6314502287594561e-24,700000.0,7595.200797599285,7.595200796770681e-06,696196.3963509522,-6.759126623806696e-30,-1.8510351144319632e-33,0.0,0.0
1246.0,7587688.102478762,917452126863.4204,-6.749708502665032e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,757337217.7720679,348067029.3797706,-2.4770137685912587e-24,700000.0,7587.688102478763,7.5876881016517225e-06,696134.0587595411,-1.0242936580174242e-29,-2.8078787371086535e-33,0.0,0.0
1248.0,7580313.783388242,918263927088.0696,-8.152593641378108e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,750552872.96866,348036435.1646955,-2.9944930612340346e-24,700000.0,7580.313783388242,7.580313782562737e-06,696072.870329391,-1.2359843590020361e-29,-3.391478954813293e-33,0.0,0.0
1250.0,7573075.261518069,919062312911.9923,-8.02760256423295e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,743867778.968514,348006403.2853694,-2.95114679192887e-24,700000.0,7573.075261518069,7.573075260694067e-06,696012.8065707388,-1.215872767769831e-29,-3.339482666720907e-33,0.0,0.0
1252.0,7565970.002423268,919847478314.9327,-5.6250057377574215e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,737280949.5259209,347976921.38677347,-2.069658937353277e-24,700000.0,7565.970002423268,7.565970001600744e-06,695953.8427735469,-8.511724935066283e-30,-2.3400023869070872e-33,0.0,0.0
1254.0,7558995.543328703,920619617959.9895,-1.0057206388903189e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,730791369.871925,347947979.4630267,-3.7035446013987277e-25,700000.0,7558.995543328703,7.558995542507627e-06,695895.9589260535,-1.5204475654411232e-30,-4.183797857783727e-34,0.0,0.0
1256.0,7552149.7201506775,921378952035.886,-2.5049323356535368e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,724397787.8113855,347919589.73852706,-9.23196772138104e-25,700000.0,7552.149720150677,7.55214971933102e-06,695839.1794770542,-3.783524807540448e-30,-1.0420518516318713e-33,0.0,0.0
1258.0,7545429.968746501,922125650162.9669,-3.908262608266328e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,718099354.744925,347891725.78447515,-1.4415636794620802e-24,700000.0,7545.429968746501,7.545429967928236e-06,695783.4515689503,-5.897904362028824e-30,-1.6258372450387924e-33,0.0,0.0
1260.0,7538833.954878455,922859900167.9908,-5.098006457915512e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,711895048.2991686,347864377.5491096,-1.8818982923230728e-24,700000.0,7538.833954878455,7.5388339540615554e-06,695728.7550982191,-7.686604837424621e-30,-2.120770686492853e-33,0.0,0.0
1262.0,7532359.386262011,923581887682.1432,-5.940530978673829e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,705783844.276322,347837535.03320885,-2.19462672604713e-24,700000.0,7532.359386262011,7.532359385446451e-06,695675.0700664178,-8.949242855318813e-30,-2.471260887128313e-33,0.0,0.0
1264.0,7526004.011436436,924291796108.1648,-6.28573437815369e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,699764717.553075,347811188.2623918,-2.323941087297005e-24,700000.0,7526.0040114364365,7.526004010622191e-06,695622.3765247837,-9.461292428961717e-30,-2.614865501311935e-33,0.0,0.0
1266.0,7519765.618635416,924989806587.4802,-5.966504998160884e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,693836642.9673617,347785327.25823784,-2.207582521700828e-24,700000.0,7519.765618635416,7.5197656178224585e-06,695570.6545164757,-8.973343829717315e-30,-2.4820660792349277e-33,0.0,0.0
1268.0,7513642.034657664,925676097967.3259,-4.798180335348325e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,687998596.193115,347759942.0082593,-1.776624340067517e-24,700000.0,7513.642034657664,7.513642033845971e-06,695519.8840165186,-7.210361891508195e-30,-1.9960430195049033e-33,0.0,0.0
1270.0,7507631.123737533,926350846767.8785,-2.578006061869773e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,682249554.60313,347735022.4347572,-9.552552393543153e-25,700000.0,7507.631123737533,7.50763112292708e-06,695470.0448695143,-3.870943709455507e-30,-1.0724505217378256e-33,0.0,0.0
1272.0,7501730.849950244,927014234069.3939,-9.593213978944784e-36,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,676588439.0212891,347710563.9030685,-3.5572183635821204e-26,700000.0,7501.730849950244,7.501730849141008e-06,695421.1278061369,-1.4393141851204803e-31,-3.99077701524103e-35,0.0,0.0
1274.0,7495939.268670098,927666444671.9982,9.839179165294844e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,671014121.0161269,347686566.5422204,3.6509905419039465e-25,700000.0,7495.9392686700985,7.495939267862054e-06,695373.1330844407,1.475077789532286e-30,4.0930985327626556e-34,0.0,0.0
1276.0,7490254.276101254,928307639905.4218,2.092752837575392e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,665525655.9864757,347663013.46695244,7.770873790219947e-25,700000.0,7490.254276101254,7.4902542752943816e-06,695326.0269339049,3.1350501780944228e-30,8.705851804313631e-34,0.0,0.0
1278.0,7484673.899262809,928937989303.4976,3.1237256362086485e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,660122013.3227259,347639896.12867814,1.1606989646541804e-24,700000.0,7484.67389926281,7.484673898457086e-06,695279.7922573562,4.676013547557798e-30,1.2994698646627978e-33,0.0,0.0
1280.0,7479196.199831882,929557660221.1564,3.945112734605161e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,654802165.4532557,347617205.9925344,1.4668839051553045e-24,700000.0,7479.196199831882,7.479196199027284e-06,695234.4119850688,5.9012544345134566e-30,1.641166897595747e-33,0.0,0.0
1282.0,7473819.273158625,930166817817.284,4.398556354317378e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,649565088.4895154,347594934.51277226,1.636556466834156e-24,700000.0,7473.819273158625,7.473819272355132e-06,695189.8690255445,6.57480305099431e-30,1.8297994433960292e-33,0.0,0.0
1284.0,7468541.247281243,930765625037.577,4.297306906335347e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,644409762.8598564,347573073.1072326,1.5999142194614061e-24,700000.0,7468.541247281243,7.468541246478835e-06,695146.1462144651,6.418922776438418e-30,1.787679673035504e-33,0.0,0.0
1286.0,7463360.281941009,931354242597.3986,3.4244653811477402e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,639335173.9322467,347551613.13093376,1.2757561445439461e-24,700000.0,7463.360281941009,7.463360281139664e-06,695103.2262618676,5.111603782508004e-30,1.42457759855746e-33,0.0,0.0
1288.0,7458274.567597282,931932828964.6356,1.53122573880289e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,634340312.6260687,347530545.8487965,5.7079981381841655e-25,700000.0,7458.274567597282,7.458274566796981e-06,695061.091697593,2.284060396992791e-30,6.369899073420023e-34,0.0,0.0
1290.0,7453282.449574476,932501549442.2041,2.5113564735996953e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,629424097.3009269,347509871.63292927,9.367375211333703e-26,700000.0,7453.282449574476,7.453282448775198e-06,695019.7432658585,3.7435698258611713e-31,1.0447242930174733e-34,0.0,0.0
1292.0,7448382.225504215,933060561492.4396,1.1858639296877549e-36,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,624585500.79853,347489585.0769635,4.42593145635235e-27,700000.0,7448.382225504215,7.4483822247059406e-06,694979.1701539269,1.7665535631505706e-32,4.9331939475010605e-36,0.0,0.0
1294.0,7443572.125453592,933610013346.5007,-2.5577727598343155e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,619823563.2564746,347469673.5695185,-9.551849041784925e-26,700000.0,7443.572125453592,7.4435721246563034e-06,694939.3471390369,-3.8077932036694433e-31,-1.0640334680910753e-34,0.0,0.0
1296.0,7438850.480521849,934150056319.277,-5.229056238359566e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,615137285.9796866,347450129.76650834,-1.953889271824102e-25,700000.0,7438.85048052185,7.438850479725526e-06,694900.2595330166,-7.779633502279367e-31,-2.1752873951575797e-34,0.0,0.0
1298.0,7434215.650808527,934680839625.6859,-7.522474780366753e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,610525676.623087,347430946.3228065,-2.8124452175104977e-25,700000.0,7434.215650808527,7.4342156500131524e-06,694861.8926456129,-1.118473994900299e-30,-3.1293495086325695e-34,0.0,0.0
1300.0,7429666.024587986,935202510375.1289,-8.974267776487576e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,605987749.6318581,347412115.87217444,-3.3571031013399227e-25,700000.0,7429.666024587987,7.429666023793541e-06,694824.2317443489,-1.3335162478904904e-30,-3.7332953950188317e-34,0.0,0.0
1302.0,7425200.0174839245,935715213565.9463,-9.022856438887699e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,601522526.6718178,347393631.00649196,-3.3771296158754706e-25,700000.0,7425.200017483925,7.425200016690392e-06,694787.2620129839,-1.3399302757556778e-30,-3.7535082785772827e-34,0.0,0.0
1304.0,7420816.071643897,936219092079.8724,-7.001996969928828e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,597129037.050118,347375484.25430876,-2.6221612983731144e-25,700000.0,7420.816071643898,7.420816070851261e-06,694750.9685086175,-1.0392106329609945e-30,-2.9128307394903928e-34,0.0,0.0
1306.0,7416512.654913837,936714286676.4915,-2.133933730830785e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,592806318.1264322,347357668.05873936,-7.995544849960251e-26,700000.0,7416.512654913838,7.41651265412208e-06,694715.3361174787,-3.1652693038908024e-31,-8.877164320256065e-35,0.0,0.0
1308.0,7412288.490082957,937200949277.0042,-3.52555882370674e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,588553299.5128645,347340190.46103793,-1.3216628305239498e-25,700000.0,7412.288490082957,7.412288489292061e-06,694680.380922076,-5.2264918180143755e-31,-1.4666324706620038e-34,0.0,0.0
1310.0,7408142.026490047,937679212485.3191,-7.223940062134003e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,584369069.5823095,347323039.06892914,-2.7094953714011832e-25,700000.0,7408.142026490047,7.408142025699995e-06,694646.0781378583,-1.0703194794228006e-30,-3.005159065847745e-34,0.0,0.0
1312.0,7404071.788389286,938149209752.4745,-1.1391622341550243e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,580252699.932821,347306204.86139995,-4.274816599009598e-25,700000.0,7404.071788389286,7.404071787600065e-06,694612.4097227999,-1.6868877920611452e-30,-4.738914894084902e-34,0.0,0.0
1314.0,7400076.366724222,938611074943.6244,-1.5978020021826074e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,576203249.3679831,347289681.6617966,-5.99885861926277e-25,700000.0,7400.076366724222,7.400076365935815e-06,694579.3633235933,-2.3647713670112313e-30,-6.646856329079647e-34,0.0,0.0
1316.0,7396154.377001474,939064939946.878,-2.091689216004054e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,572219785.0944442,347273463.2938364,-7.8569280320575175e-25,700000.0,7396.154377001474,7.396154376213865e-06,694546.9265876729,-3.0940912700550327e-30,-8.701427138576864e-34,0.0,0.0
1318.0,7392304.458600155,939510934675.5479,-2.6125360987647314e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,568301383.0062635,347257543.5652826,-9.818024928096249e-25,700000.0,7392.304458600155,7.39230445781333e-06,694515.0871305652,-3.862532450230476e-30,-1.0868150170861283e-33,0.0,0.0
1320.0,7388525.2740812935,939949187070.3972,-3.1502930387640806e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,564447127.9609665,347241916.2510898,-1.1844461523279316e-24,700000.0,7388.525274081294,7.388525273295238e-06,694483.8325021797,-4.655203947534154e-30,-1.3105219041258576e-33,0.0,0.0
1322.0,7384815.508497256,940379823101.8872,-3.6930504371722353e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,560656114.0475057,347226575.07603616,-1.3891480467257496e-24,700000.0,7384.815508497256,7.384815507711954e-06,694453.1501520723,-5.45449922841842e-30,-1.5363089818636499e-33,0.0,0.0
1324.0,7381173.868701167,940802966772.425,-4.226940555746635e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,556927444.8462836,347211513.69685787,-1.590687286086847e-24,700000.0,7381.1738687011675,7.3811738679166065e-06,694423.0273937157,-6.2399566349260504e-30,-1.7584072711906e-33,0.0,0.0
1326.0,7377599.107584706,941218742024.2347,-4.724406171493423e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,553260216.8655181,347196727.5599997,-1.778679853417828e-24,700000.0,7377.599107584706,7.377599106800871e-06,694393.4551199994,-6.970954950935511e-30,-1.965352967341264e-33,0.0,0.0
1328.0,7374090.152443728,941627282607.1743,-5.083876442154861e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,549653432.5700299,347182223.5972956,-1.9148467037347643e-24,700000.0,7374.090152443729,7.374090151660606e-06,694364.4471945912,-7.497792641666964e-30,-2.1148925999364224e-33,0.0,0.0
1330.0,7370645.663579061,942028698391.4637,-5.335331942610902e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,546106297.9834838,347167987.03830343,-2.0104143221536592e-24,700000.0,7370.645663579061,7.370645662796638e-06,694335.9740766069,-7.864968249311977e-30,-2.2194980881261354e-33,0.0,0.0
1332.0,7367264.447925234,942423107042.1477,-5.446858285459051e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,542617943.551723,347154012.5707426,-2.053298043600234e-24,700000.0,7367.264447925234,7.367264447143498e-06,694308.0251414853,-8.025689079869892e-30,-2.2658930467509653e-33,0.0,0.0
1334.0,7363945.332921837,942810624432.3584,-5.383085500252038e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,539187508.8982482,347140294.8808894,-2.0300920807461593e-24,700000.0,7363.945332921838,7.363945332140775e-06,694280.589761779,-7.928149469260041e-30,-2.2393635681048478e-33,0.0,0.0
1336.0,7360687.165923269,943191364653.2329,-5.105043056392786e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,535814142.9680511,347126828.6406353,-1.926013010789049e-24,700000.0,7360.687165923269,7.360687165142868e-06,694253.6572812706,-7.515324981335216e-30,-2.123697911459399e-33,0.0,0.0
1338.0,7357488.813608505,943565440023.8315,-4.5700148860293955e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,532497004.1646467,347113608.4941464,-1.724843242740715e-24,700000.0,7357.488813608505,7.35748881282875e-06,694227.2169882928,-6.724766680397125e-30,-1.9011261925882286e-33,0.0,0.0
1340.0,7354349.161390855,943932961101.0552,-3.7313944069501328e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,529235260.48049027,347100629.0441366,-1.408874468635342e-24,700000.0,7354.349161390855,7.354349160611737e-06,694201.2580882732,-5.488395465514447e-30,-1.5522600732912553e-33,0.0,0.0
1342.0,7351267.112827725,944294036689.5634,-2.538539545478404e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,526028089.6209293,347087884.83776623,-9.588511018783567e-25,700000.0,7351.267112827725,7.351267112049231e-06,694175.7696755325,-3.7322964550576064e-30,-1.0560324509190162e-33,0.0,0.0
1344.0,7348241.5890303785,944648773851.6924,-9.366277593677461e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,522874679.12186474,347075370.352178,-3.5391370577687974e-25,700000.0,7348.241589030378,7.348241588252498e-06,694150.7407043559,-1.3765134109652822e-30,-3.896371478969824e-34,0.0,0.0
1346.0,7345271.652749737,944997282832.1637,5.039568974121763e-35,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,519774182.7199134,347063087.67563087,1.9049515948761362e-25,700000.0,7345.271652749737,7.345271651972457e-06,694126.1753512617,7.403400625538732e-31,2.0964606932346533e-34,0.0,0.0
1348.0,7342356.371127517,945339671680.8517,1.2778049606694432e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,516725768.2719127,347051038.0622748,4.83183888796566e-25,700000.0,7342.356371127517,7.342356370350828e-06,694102.0761245496,1.8764198788059265e-30,5.315668636384884e-34,0.0,0.0
1350.0,7339494.620657714,945676038597.4547,1.9264625347755806e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,513728686.2008002,347039209.9085458,7.28723783357193e-25,700000.0,7339.494620657714,7.339494619881603e-06,694078.4198170915,2.8278522821767998e-30,8.014084144666416e-34,0.0,0.0
1352.0,7336685.415545049,946006484908.7325,2.3776016147446905e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,510782154.1935656,347027599.0420468,8.996906184311805e-25,700000.0,7336.685415545049,7.336685414769506e-06,694055.1980840935,3.4887430181747454e-30,9.890822717337913e-34,0.0,0.0
1354.0,7333927.787676123,946331110370.0946,2.548251526315354e-34,0.01,1000000000000.0,5e-11,1e-13,700000.0,0.001,1e-12,100.0,8.0,10000.0,2000.0,5000000.0,4.16,0.0,0.0,0.125,1080.0,8640.0,1.0,507885399.1579839,347016201.33428186,9.645958785601189e-25,700000.0,7333.927787676123,7.333927786901137e-06,694032.4026685636,3.737738535766454e-30,1.0600726349471873e-33,0.0,0.0
