Time,Akt,AktPIP3,AktPIP,AktPIPP,ERK,ERKP,ERKPP,GS,HRG,MEK,MEKP,MEKPP,PI3K,PI3Kstar,PIP3,R,RP,RHRG,RHRG2,RPI3K,RPI3Kstar,RShGS,RShP,RShc,Raf,Rafstar,RasGDP,RasGTP,ShGS,ShP,Shc,P_I,internalization,E,MKP3,PP2A,k1,k2,k3,k5,k6,k7,k8,k9,V10,k11,V12,k13,k14,k15,k16,k17,k20,k18,k19,k21,k22,k23,k24,k25,k27,V26,V28,k29,V30,k31,V32,k33,k34,k_1,k_2,k_3,K4,k_5,k_6,k_7,k_8,k_9,K10,K11,K12,K13,K14,K15,K18,K19,K20,K21,K22,k_23,k_24,k_25,K26,K27,K28,K30,K31,K32,K33,k_34,V4,K17,K16,k_29,RP_percent,AktPP_percent,MEKPP_percent,ERKPP_percent,Rafstar_percent,ShP_percent,PI3Kstar_percent,compartment_0000001,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004,reaction_0000005,reaction_0000006,reaction_0000007,reaction_0000008,reaction_0000009,reaction_0000010,reaction_0000011,reaction_0000012,reaction_0000013,reaction_0000014,reaction_0000015,reaction_0000016,reaction_0000017,reaction_0000018,reaction_0000019,reaction_0000020,reaction_0000021,reaction_0000022,reaction_0000023,reaction_0000024,reaction_0000025,reaction_0000026,reaction_0000029,reaction_0000028,reaction_0000027,reaction_0000030,reaction_0000031,reaction_0000032,reaction_0000033,reaction_0000034
0.1,9.999999996241332,3.746462720164086e-09,1.2174227254146557e-11,3.478937614626078e-14,1000.0,6.437612592711815e-29,3.506077743179474e-60,9.999990419044329,326.9084044018338,119.99999999999292,7.098079987935611e-12,1.7395969647817917e-25,9.999999370871356,4.203589398828293e-08,2.2143791734558473e-10,76.90840440183369,2.9224473793186047e-05,3.085177419089103,0.003130571682669322,5.317853892678554e-07,5.530735696721303e-08,4.0762059469945406e-07,1.7792643770777046e-06,4.651875499164738e-05,99.99999999939516,6.048479178944306e-10,119.99999996866862,3.133140087935092e-08,9.173335083028473e-06,6.178282854908384e-06,999.9999359427419,799.9999999960196,6.494247253298428e-10,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.00019629301625711414,3.478937614626078e-13,1.4496641373181597e-25,3.506077743179474e-61,6.048479178944306e-10,6.178282854908385e-07,4.2035893988282936e-07,1.0,30.1680597868748,0.09487013990430605,0.00313027943793139,3.653057088974833e-05,0.0028759284371229913,0.000921478777947559,0.0008449967587175334,0.0008273370647024241,0.0003742720713875617,2.7983986540193906e-10,2.0334133233354895e-06,1.5857740605394284e-07,4.2915884821286065e-08,3.530902776935701e-12,5.813183650243613e-10,2.1332956763681197e-15,2.8490734130612913e-23,1.9170358551895075e-27,1.1242293309814299e-26,2.8969256667203165e-31,1.2189225933847632e-57,3.786563962633832e-62,2.816090117605498e-05,5.232638309627105e-06,2.5330768913599433e-06,2.992772887175088e-08,2.460179640017365e-07,4.173441901089274e-07,6.773034045065587e-07,9.366156800409777e-10,3.413821242429039e-12,3.0435568135364955e-12,6.9735304484984146e-15,2.9224473793186046e-08
0.11,9.999999993012331,6.962467207554901e-09,2.5124153655548196e-11,7.964784185182957e-14,1000.0,3.37779318209541e-28,9.676952304591747e-59,9.999984744478164,326.6074543396338,119.9999999999846,1.5438388984168653e-11,8.228487108045806e-25,9.99999903686955,7.397531183001794e-08,4.023658163678423e-10,76.60745433963363,4.0749005411293625e-05,3.3840404932459984,0.00413831127060207,8.012908671722574e-07,8.786426717479393e-08,6.151850935117047e-07,2.6759701375885997e-06,6.934197678314528e-05,99.99999999881487,1.185125618017293e-09,119.99999994478004,5.5219977020773844e-08,1.4640336749630548e-05,1.0969926391484418e-05,999.9999017566047,799.9999999926096,9.970227457943546e-10,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.0002856782313997156,7.964784185182957e-13,6.857072590038172e-25,9.676952304591748e-60,1.185125618017293e-09,1.0969926391484418e-06,7.397531183001793e-07,1.0,30.0221069035941,0.114103469472226,0.004137903780547957,5.0936215252114806e-05,0.004005558164014152,0.0013734596849749624,0.001269688572096517,0.0012456112979293658,0.0005973257393849263,4.968731205241132e-10,3.2452598248465853e-06,2.7948437698568764e-07,7.563703208744772e-08,6.9183727207678036e-12,1.1390223331057192e-09,4.639937634669644e-15,1.214179584200396e-22,9.067792793066189e-27,5.317729763703072e-26,1.5200069319429343e-30,3.0252111730630856e-56,1.0451108488959086e-60,3.914641975228832e-05,7.884060411330016e-06,4.024183294927804e-06,5.2667205704008404e-08,4.107773609916327e-07,7.583391217237461e-07,1.1919273220610317e-06,1.7406168018885734e-09,7.04515922502535e-12,6.2810384138865e-12,1.596540989910681e-14,4.0749005411293624e-08
0.12,9.999999987772815,1.2178656829578848e-08,4.836348782239056e-11,1.6858448410056702e-13,1000.0,1.515501246287837e-27,1.9379088086262e-57,9.999976798328246,326.3079591914238,119.99999999996886,3.1188966794933004e-11,3.3582297771751146e-24,9.999998579920671,1.2342417766320458e-07,6.905990249595019e-10,76.30795919142356,5.5193823464491174e-05,3.6810476190303616,0.0053357175502990305,1.1631244875129093e-06,1.3353065954787085e-07,8.939209091887103e-07,3.873793494877619e-06,9.961755558086962e-05,99.9999999978236,2.176407669548542e-09,119.99999990794657,9.205345664897474e-08,2.230775085170703e-05,1.842378107013234e-05,999.999854883198,799.999999987082,1.4741370382865041e-09,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.00040218937149121974,1.6858448410056702e-12,2.7985248143125957e-24,1.9379088086262e-58,2.176407669548542e-09,1.8423781070132339e-06,1.2342417766320457e-06,1.0,29.877075724388583,0.13496754398066102,0.0053351656120643855,6.899220317174431e-05,0.005419763989913133,0.0019729821441430043,0.001836189887800429,0.0018042680287653052,0.0009101562347496468,8.344888620752881e-10,4.9448621886054265e-06,4.6590903823145787e-07,1.260893363228382e-07,1.2705150592909871e-11,2.091741924966019e-09,9.373702202081747e-15,4.504616223331402e-22,3.700769214446729e-26,2.170284549875074e-25,6.819755608295266e-30,5.5394845307535356e-55,2.092941513316296e-59,5.2867566651504575e-05,1.1443623432036691e-05,6.115703887116627e-06,8.787264822466043e-08,6.51531354142075e-07,1.3015724416200296e-06,1.9886722464608156e-06,3.0446642073942463e-09,1.3561789067837806e-11,1.2090871955595794e-11,3.379275983758199e-14,5.5193823464491174e-08
0.13,9.999999979655353,2.0256463147489746e-08,8.785469607026631e-11,3.3421476601354837e-13,1000.0,5.965639027860512e-27,3.002471948821172e-56,9.99996603076827,326.00990977796795,119.9999999999408,5.924952251993951e-11,1.2116926483278845e-23,9.999997970990805,1.969736439301229e-07,1.1302382510449678e-09,76.00990977796774,7.29647006332174e-05,3.9761757236580304,0.006736987794288167,1.6364580708148083e-06,1.955774784206233e-07,1.2589655133487286e-06,5.432658222375307e-06,0.00013877092092283268,99.99999999621299,3.787012451464857e-09,119.9999998534784,1.465216319132431e-07,3.271026622425641e-05,2.9544754040014232e-05,999.999792282435,799.9999999785249,2.1119841048147086e-09,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.0005506482021025239,3.3421476601354837e-12,1.0097438736065704e-23,3.002471948821172e-57,3.787012451464857e-09,2.9544754040014234e-06,1.969736439301229e-06,1.0,29.73295870118611,0.15742603507464578,0.006736258147281835,9.120574269552752e-05,0.007157697626793914,0.002748255127344777,0.0025721886905432146,0.0025308185391432407,0.0013345788619496615,1.3382034490568454e-09,7.250742565069256e-06,7.415874424575303e-07,2.006965951892325e-07,2.210733042190795e-11,3.6396916009484084e-09,1.780717467699575e-14,1.4890118320971147e-21,1.3352852984571533e-25,7.8306667749080965e-25,2.68453756253723e-29,7.867777907631554e-54,3.242669704726866e-58,6.969176968698294e-05,1.6099847615901427e-05,8.957447836174766e-06,1.4023667039926606e-07,9.902955446272775e-07,2.130160783298987e-06,3.173738131250066e-06,5.0641157868711485e-09,2.4635668566515088e-11,2.1963674017560992e-11,6.699334984605906e-14,7.29647006332174e-08
0.14,9.99999996755676,3.229065787152461e-08,1.5196152794849484e-10,6.268627474649387e-13,1000.0,2.103771346180163e-26,3.72912403576207e-55,9.999951834090735,325.7132969951252,119.9999999998932,1.0685190070526975e-10,3.941164470798111e-23,9.999997177352093,3.027491552188309e-07,1.7767695011818578e-09,75.71329699512502,9.448519644229406e-05,4.26940238815282,0.008355820572686289,2.242237047690515e-06,2.776617046979633e-07,1.7273298586566613e-06,7.417716332334091e-06,0.00018833470108287152,99.99999999370388,6.2961484641191e-09,119.99999977570009,2.2429995093640903e-07,4.6438579414077635e-05,4.556739516030529e-05,999.999710514278,799.9999999657799,2.9459279166057986e-09,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.000736212106171362,6.268627474649387e-12,3.2843037256650924e-23,3.72912403576207e-56,6.2961484641191e-09,4.556739516030529e-06,3.027491552188309e-06,1.0,29.58974836296893,0.18144238546238134,0.008354875720721865,0.00011810627236698065,0.009260182207935005,0.00372960543999576,0.0035074862597108086,0.003454865106374078,0.0018946940400943674,2.063934680648748e-09,1.0293838090775959e-05,1.1352439787294828e-06,3.072326991319988e-07,3.675483939445644e-11,6.051218203495809e-09,3.211385306538598e-14,4.4645097219444e-21,4.343163246818455e-25,2.547011052556602e-24,9.466971057810733e-29,9.024553887617273e-53,4.027453958623036e-57,9.000069567706883e-05,2.205868524183882e-05,1.2716904730716988e-05,2.155442354913264e-07,1.4522073998296727e-06,3.3486786601044077e-06,4.878046214456483e-06,8.072664467877876e-09,4.261210845634021e-11,3.799038198710831e-11,1.256546377249447e-13,9.448519644229407e-08
0.15,9.999999950106881,4.9639949125872544e-08,2.5205623297570317e-10,1.1212625965192378e-12,1000.0,6.749134179146322e-26,3.839524452809853e-54,9.999933544493016,325.4181118130833,119.99999999981576,1.843075381098234e-10,1.172626950074347e-22,9.999996162456446,4.505750392544803e-07,2.698475008477962e-09,75.41811181308314,0.0001201956654265007,4.5607058524124,0.010205418793102515,3.003145597621885e-06,3.838229185593554e-07,2.318152405213452e-06,9.899420451515295e-06,0.0002499442366677695,99.99999998993212,1.0067900004773165e-08,119.99999966788029,3.321197659717031e-07,6.413735458744517e-05,6.797834096923762e-05,999.9996057224948,799.9999999474084,4.01565285822239e-09,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.0009643611086679505,1.1212625965192379e-11,9.771891250619558e-23,3.839524452809853e-55,1.0067900004773165e-08,6.797834096923762e-06,4.505750392544803e-06,1.0,29.44743731481798,0.20697983684297688,0.01020421683644825,0.0001502442206090444,0.011769617566937592,0.004949387631097814,0.004673901585402335,0.004607999104026108,0.0026168040671677626,3.0790183577049987e-09,1.421704866994298e-05,1.6809466565711383e-06,4.549178531166939e-07,5.877308161502084e-11,9.676242567501686e-09,5.539279281415108e-14,1.2313983077952635e-20,1.2922348989813685e-24,7.578201378031493e-24,3.037110380615845e-28,8.614113336745451e-52,4.1466864090346415e-56,0.00011418932810564682,2.954317757909747e-05,1.7579087124631642e-05,3.207898376908148e-07,2.0655201292689783e-06,5.085817641951375e-06,7.259890991183307e-06,1.2409987281460398e-08,7.068004435997539e-11,6.30140582438865e-11,2.247570874592181e-13,1.201956654265007e-07
0.16,9.999999925637555,7.395732813058903e-08,4.0319987434015247e-10,1.9248621482752896e-12,1000.0,1.9951851910533064e-25,3.3717090072238054e-53,9.999910443959097,325.1243452756027,119.99999999969417,3.058944084911947e-10,3.230385264823385e-22,9.999994885819726,6.521359278970112e-07,3.977828545021308e-09,75.12434527560255,0.00015055224302039854,4.850065019705945,0.01229849297550536,3.943566210118824e-06,5.184781375077608e-07,3.0530201191645976e-06,1.2953654115103146e-05,0.0003253330433131923,99.9999999844339,1.5566120700082274e-08,119.99999952216956,4.77830486137239e-07,8.650302079473664e-05,9.853788601160647e-05,999.9994736193755,799.9999999216597,5.365326608877773e-09,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.001240885012288713,1.9248621482752897e-11,2.691987720686154e-22,3.371709007223806e-54,1.5566120700082274e-08,9.853788601160647e-06,6.521359278970113e-06,1.0,29.306018236971337,0.23400145765620176,0.012296987453075156,0.00018818973712775742,0.014729883333948294,0.0064418925956883305,0.006105173879319351,0.006023696429299381,0.0035293232484252548,4.4631853081938075e-09,1.9174748703688307e-05,2.418421276676843e-06,6.545037097386353e-07,9.086988163154721e-11,1.496057367052149e-08,9.193517403435012e-14,3.159864742278536e-20,3.55988456183273e-24,2.0876639466545683e-23,8.978333359739878e-28,7.015202004650265e-51,3.6414457278017096e-55,0.00014266503360502975,3.879305707312591e-05,2.3746294083370685e-05,4.6429242684439883e-07,2.8615757907290628e-06,7.497016101501154e-06,1.0507541109673888e-05,1.8489332032630072e-08,1.1306280613204226e-10,1.0079996858494443e-10,3.858386175859031e-13,1.5055224302039856e-07
0.17,9.999999892151934,1.0721999292190126e-07,6.248938507767954e-10,3.1878870058852357e-12,1000.0,5.489507705662603e-25,2.5408332880706254e-52,9.99988176220248,324.83198849926947,119.99999999950917,4.908900993829087e-10,8.318739062343573e-22,9.999993302916417,9.211343642605288e-07,5.7128677739666645e-09,74.83198849926931,0.00018602580650941506,5.137459460612288,0.01464726475560626,5.089534086522383e-06,6.864151353188523e-07,3.9563633215964435e-06,1.666192591406386e-05,0.0004163282148761992,99.9999999766299,2.337012044904944e-08,119.99999932954624,6.704538049171889e-07,0.00011428143421037901,0.00013930063474458016,999.9993094714267,799.999999886439,7.043752810363433e-09,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.0015718706496077894,3.1878870058852354e-11,6.932282551952978e-22,2.5408332880706255e-53,2.337012044904944e-08,1.3930063474458017e-05,9.211343642605288e-06,1.0,29.16548388389647,0.26247017061878636,0.014645404497541165,0.0002325313929999704,0.01818623959045183,0.008243254667953663,0.007836862970681306,0.007737210229358542,0.004662682515783463,6.30949675338127e-09,2.533226888891654e-05,3.3933252986551625e-06,9.183476468202227e-07,1.3642705962415162e-10,2.2460985328513996e-08,1.4753478802963365e-13,7.613104387755338e-20,9.167250446691419e-24,5.376055856616595e-23,2.470278467548171e-27,4.970425271742208e-50,2.7440999511162756e-54,0.00017584661375333283,5.006429886141657e-05,3.1437805143929566e-05,6.558076178691572e-07,3.874760957912372e-06,1.0767045686909378e-05,1.4841778816255479e-05,2.6804998230439185e-08,1.7522885495808344e-10,1.5622346269398825e-10,6.390119502375866e-13,1.8602580650941508e-07
0.18,9.999999847294323,1.5175866978512264e-07,9.419019053421872e-10,5.115366129970982e-12,1000.0,1.4181086041277755e-24,1.6946409868742223e-51,9.99984667863614,324.54103267275764,119.99999999923529,7.647603666716505e-10,2.0189561657215557e-21,9.999991365085029,1.2734438718902468e-06,8.01853591376267e-09,74.5410326727575,0.0002271009107347141,5.4228694163965,0.017263470614569273,6.468686688474047e-06,8.927844132352987e-07,5.055930779482584e-06,2.1111633228111495e-05,0.000524845758077342,99.99999996580898,3.419104366189421e-08,119.99999907977003,9.202300154326776e-07,0.00014826543309235301,0.00019263516658449357,999.9991080860781,799.9999998392758,9.104513144190117e-09,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.001963689259803399,5.115366129970982e-11,1.6824634714346298e-21,1.6946409868742223e-52,3.419104366189421e-08,1.926351665844936e-05,1.2734438718902468e-05,1.0,29.025827083376118,0.2923487800114282,0.017261199605461925,0.0002838748490536575,0.02218522505994767,0.010391356995406283,0.009906247519405418,0.009785460716438191,0.006049229670168002,8.725234954747388e-09,3.286535423681502e-05,4.657481409909879e-06,1.2604762073066905e-06,1.9959604214233164e-10,3.286095729497495e-08,2.2984525196973354e-13,1.73521898751703e-19,2.2248896946208162e-23,1.3047675900921617e-22,6.3814887185749884e-27,3.1162983509840117e-49,1.8302122658241602e-53,0.0002141633412580606,6.362862461676568e-05,4.088951253376431e-05,9.066366693472542e-07,5.1424477322487296e-06,1.5112539957071504e-05,2.051836628267782e-05,3.793966744620824e-08,2.641222859509732e-10,2.354754763350973e-10,1.025375140529866e-12,2.2710091073471408e-07
0.19,9.999999788320668,2.1028621988223088e-07,1.3851395274243418e-09,7.98125484516023e-12,1000.0,3.4639325285375346e-24,1.0093461600011876e-50,9.999804324357074,324.2514690561007,119.99999999883953,1.1605066878089951e-09,4.648868072358788e-21,9.999989019444252,1.7272570417326245e-06,1.1027987888493496e-08,74.25146905610058,0.00027427469606593007,5.7062758018384345,0.02015836582664198,8.110208764353654e-06,1.143089946982663e-06,6.3833509760852155e-06,2.639640043018781e-05,0.0006528858515843229,99.99999995111119,4.888882492492761e-08,119.99999876134335,1.23865671855343e-06,0.00018929229196368148,0.00026124269230374804,999.9988637994126,799.9999997772927,1.1606098703469713e-08,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.0024229839944196556,7.98125484516023e-11,3.874056726965657e-21,1.0093461600011877e-51,4.888882492492761e-08,2.6124269230374806e-05,1.7272570417326244e-05,1.0,28.887040735607656,0.3235999986838045,0.02015562307968132,0.00034284148942750637,0.026774552591901608,0.012925735029535519,0.012352220717212651,0.012206922043432235,0.007723125512118204,1.1832748147819812e-08,4.1959599752324257e-05,6.2690722667856195e-06,1.6966381193282904e-06,2.8539684365096026e-10,4.698697132327466e-08,3.487850098791173e-13,3.765076522312462e-19,5.1230526157238756e-23,3.0043705229529585e-22,1.5587696378418907e-26,1.7527472475344968e-48,1.0900938528012826e-52,0.00025805397736836376,7.97729619691057e-05,5.235349730588966e-05,1.2297319150041883e-06,6.7049219586806666e-06,2.07844560837227e-05,2.7830431657635742e-05,5.257155497041862e-08,3.88412228738435e-10,3.462848818551692e-10,1.5998425332010333e-12,2.742746960659301e-07
0.2,9.999999712069839,2.859253950661376e-07,1.9926294777136357e-09,1.2144851175854157e-11,1000.0,8.049661188567154e-24,5.456223123670043e-50,9.999753784127556,323.9632889799717,119.99999999827986,1.720180439665471e-09,1.0214239231369703e-20,9.99998620882011,2.3032280384520412e-06,1.4893854992640846e-08,73.96328897997162,0.0003280557692888611,5.987660207511192,0.02334272862239713,1.004477304594601e-05,1.44317880768988e-06,7.974784903048949e-06,3.261649682881692e-05,0.0008025280213062502,99.99999993151042,6.848962550652323e-08,119.99999836148008,1.6385199745351047e-06,0.0002382410875521658,0.0003481746447459673,999.9985704649646,799.999999697176,1.4612030224497052e-08,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.002956657560451533,1.2144851175854158e-10,8.51186602614142e-21,5.456223123670043e-51,6.848962550652323e-08,3.481746447459673e-05,2.3032280384520413e-05,1.0,28.749117812315532,0.35618647474389004,0.02333944806470424,0.00041006702111403496,0.03200300201085828,0.01588747794198092,0.015215183698272055,0.015041506299145548,0.009720236372128365,1.5770247171434384e-08,5.280986655344174e-05,8.292796580171697e-06,2.244346965853952e-06,3.998198550476326e-10,6.582526936459362e-08,5.169924119017097e-13,7.818354483692684e-19,1.1256091632917795e-22,6.601038959048447e-22,3.622347534855219e-26,8.949242461115288e-48,5.892720973563646e-52,0.0003079657707693562,9.879886139001075e-05,6.609755387959594e-05,1.6397982220020431e-06,8.605300192999124e-06,2.807045836550078e-05,3.711076520000278e-05,7.148134876627714e-08,5.587607898384666e-10,4.981573694266161e-10,2.434435417080443e-12,3.280557692888611e-07
0.21,9.999999614935762,3.822356567882494e-07,2.8105196078007394e-09,1.8069617893700656e-11,1000.0,1.788503714604076e-23,2.694491069257477e-49,9.999694098344506,323.67648384497267,119.99999999750347,2.496564624451483e-09,2.1515156899877075e-20,9.999982871684145,3.0246091828285997e-06,1.978946437014945e-08,73.67648384497254,0.0003889630551272029,6.267004901526622,0.02682686455776581,1.2304476914491806e-05,1.7992297582182982e-06,9.871674688428674e-06,3.987933723497737e-05,0.0009759262279930423,99.9999999057964,9.420364044422553e-08,119.99999786608181,2.1339182328402314e-06,0.0002960299808181102,0.0004568491896813832,999.9982214435894,799.9999995951464,1.819096711396378e-08,7.0,2.4,11.4,0.0012,0.01,1.0,0.1,20.0,60.0,2040.0,40.8,0.0154,0.222,0.289,1.53,0.00673,3.5,0.058,2.9,0.3,0.058,9.5,16.0,0.27,0.1,9.85,45.8,16.9,2620.0,17000.0,507.0,20000.0,0.107,20000.0,0.211,0.001,0.00076,0.1,0.01,50.0,1.0,5.0,546.0,15700.0,0.0,340.0,0.181,0.0571,11.7,8.07,317.0,60.0,146000.0,160.0,146000.0,60.0,2.0,0.0985,0.047,3680.0,39.1,9.02,80000.0,4.35,80000.0,12.0,0.0,62.5,317.0,2200.0,234.0,0.003571860004290904,1.8069617893700656e-10,1.792929741656423e-20,2.6944910692574776e-50,9.420364044422553e-08,4.568491896813832e-05,3.0246091828285998e-05,1.0,28.61205135587681,0.39007081790181053,0.02682297492721454,0.00048620003663197057,0.03792031010545373,0.019319127873685962,0.018536936011787557,0.01833044417014682,0.012078023217378896,2.069255314034461e-08,6.561967939011365e-05,1.079998814359392e-05,2.9229139623307037e-06,5.499297954812307e-10,9.053896793078165e-08,7.503311493711055e-13,1.5607274166133669e-18,2.370970290350344e-22,1.3904353098560016e-21,8.048266715718341e-26,4.188292575316426e-47,2.910050354798075e-51,0.00036435343507001293,0.00012102187347655979,8.240466763272033e-05,2.153390231657002e-06,1.0889436804758322e-05,3.729721658031582e-05,4.8734019962910676e-05,9.555891419660243e-08,7.881084633037459e-10,7.02629901946803e-10,3.6220549044425353e-12,3.8896305512720294e-07
